"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"11","동물생산업","02_03_06_P","5530000","553000003720190017","2019-02-22","","03","폐업","0002","폐업","2025-12-17","","","","","0","","경기도 화성시 서신면 매화리 ***-* *동","경기도 화성시 서신면 싸리재길 ***-**, *동","18555","복자하우스","2026-01-05 18:02:09","U","2026-01-07 02:40:00","","173070.663558404","406821.031936512","동물생산업","동물생산업","000","0",
"12","동물생산업","02_03_06_P","4830000","483000003720230003","2023-06-13","","01","영업/정상","0000","정상","","","","","","0","","전라남도 나주시 세지면 내정리 **-**","전라남도 나주시 세지면 내정성내길 **-**","58311","포들포들","2026-01-06 09:17:38","U","2026-01-09 02:40:00","","175748.419515304","161101.623028752","동물생산업","동물생산업","000","0",
"13","동물생산업","02_03_06_P","3930000","393000003720200003","2020-02-07","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 이동 ***-*","경기도 안산시 상록구 박우물*길 **, *층 (이동)","15492","BABAROSE","2026-01-06 11:04:43","U","2026-01-09 02:40:00","","186340.266001986","423092.881925398","동물생산업","동물생산업","000","0",
"14","동물생산업","02_03_06_P","3930000","393000003720180013","2018-05-10","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 대부동동 **-*","경기도 안산시 단원구 나루개길 ** (대부동동)","15643","웅이네","2026-01-06 11:05:32","U","2026-01-09 02:40:00","","166044.048393349","415723.477914264","동물생산업","동물생산업","000","0",
"15","동물생산업","02_03_06_P","3930000","393000003720180019","2018-05-21","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 선감동 ***","경기도 안산시 단원구 선감로 ***-** (선감동)","15651","아띠","2026-01-06 11:03:21","U","2026-01-09 02:40:00","","","","동물생산업","동물생산업","000","0",
"16","동물생산업","02_03_06_P","5530000","553000003720220058","2022-09-06","","03","폐업","0002","폐업","2026-01-29","","","","","0","","경기도 화성시 서신면 궁평리 ***-*","경기도 화성시 서신면 대수풀길 *-**","18556","대수풀농장","2026-01-07 17:45:44","U","2026-01-09 02:40:00","","173667.118475651","404010.29162974","동물생산업","동물생산업","000","0",
"17","동물생산업","02_03_06_P","3500000","350000003720200003","2020-12-31","","03","폐업","0002","폐업","2025-12-31","","","","","0","","인천광역시 동구 송현동 **-**","인천광역시 동구 화도진로**번길 *-*, *층 (송현동)","22550","Tiny Cat","2026-01-06 10:19:44","U","2026-01-09 02:40:00","","167558.795938276","441558.317481227","동물생산업","동물생산업","000","0",
"18","동물생산업","02_03_06_P","4520000","452000003720190013","2019-09-10","","03","폐업","0002","폐업","2026-01-07","","","","","0","","충청남도 아산시 모종동 ***-**","충청남도 아산시 삼동로**번길 **-* (모종동)","31526","골드킹덤","2026-01-08 17:38:26","U","2026-01-10 02:40:00","","201330.691948303","364362.360679266","동물생산업","동물생산업","000","0",
"19","동물생산업","02_03_06_P","4060000","406000003720210064","2021-11-09","","03","폐업","0002","폐업","2026-01-08","","","","","0","","경기도 파주시 적성면 식현리 ***-*","경기도 파주시 적성면 국사로 **-*","10801","J.pluffypuppy","2026-01-08 14:07:59","U","2026-01-10 02:40:00","","190301.134401171","494192.114256403","동물생산업","동물생산업","000","0",
"20","동물생산업","02_03_06_P","3480000","348000003720200018","2020-12-02","","03","폐업","0002","폐업","2026-01-06","","","","","0","","대구광역시 달성군 구지면 평촌리 ***-**","대구광역시 달성군 구지면 평촌길 **-*","43013","이야옹","2026-01-06 11:47:44","U","2026-01-10 02:40:00","","330784.335380565","239131.182149012","동물생산업","동물생산업","000","0",
"21","동물생산업","02_03_06_P","5690000","569000003720180007","2018-05-01","","01","영업/정상","0000","정상","","","","","","0","","세종특별자치시 장군면 금암리 ***-**","세종특별자치시 장군면 전원마을*길 *","30056","말티네 집","2026-01-09 14:32:53","U","2026-01-11 02:40:00","","219740.351583454","326423.704521104","동물생산업","동물생산업","000","0",
"22","동물생산업","02_03_06_P","4761000","476100003720190001","2019-01-31","","03","폐업","0002","폐업","2026-01-08","","","","","0","","전북특별자치도 임실군 신덕면 월성리 ***-*","전북특별자치도 임실군 신덕면 월성길 **-**","55900","플라워캣","2026-01-09 17:07:46","U","2026-01-11 02:40:00","","217060.148297397","246230.410001486","동물생산업","동물생산업","000","0",
"23","동물생산업","02_03_06_P","4520000","452000003720180002","2018-04-02","","03","폐업","0002","폐업","2026-01-07","","","","","0","","충청남도 아산시 둔포면 염작리","충청남도 아산시 둔포면 이화길***번길 **-**","31410","ZANYCAMP(재니캠프)","2026-01-12 16:25:07","U","2026-01-14 02:40:00","","206767.219765958","379712.260246712","동물생산업","동물생산업","000","0",
"24","동물생산업","02_03_06_P","5060000","506000003720190008","2019-07-29","","01","영업/정상","0000","정상","","","","","","0","","경상북도 김천시 아포읍 대신리 ***","경상북도 김천시 아포읍 대신길 ***-**","39672","가나하우스","2026-01-12 09:43:02","U","2026-01-14 02:40:00","","308948.54967993","295078.236504356","동물생산업","동물생산업","000","0",
"25","동물생산업","02_03_06_P","5710000","571000003720260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 청원구 북이면 옥수리 ***","충청북도 청주시 청원구 북이면 옥수길 **-*","28135","마이유니버스","2026-01-13 10:03:39","I","2026-01-15 00:20:35","","250365.730758506","362970.218932793","동물생산업","동물생산업","000","0",
"26","동물생산업","02_03_06_P","3820000","382000003720240001","2024-09-27","","03","폐업","0002","폐업","2026-01-12","","","","","0","","경기도 의정부시 의정부동 ***-**","경기도 의정부시 태평로**번길 **-*, *층 (의정부동)","11698","로아캣","2026-01-13 16:06:24","U","2026-01-15 02:40:00","","204579.105744467","470372.60768922","동물생산업","동물생산업","000","0",
"27","동물생산업","02_03_06_P","4070000","407000003720200018","2020-05-19","","01","영업/정상","0000","정상","","","","","","0","","경기도 이천시 대월면 구시리 ***-**","경기도 이천시 대월면 대월로 ***-*","17402","(주)글로리 폭스","2026-01-13 16:35:14","U","2026-01-15 02:40:00","","244295.360154421","410714.962273606","동물생산업","동물생산업","L00","0",
"28","동물생산업","02_03_06_P","4090000","409000003720220040","2022-11-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 대곶면 대벽리 ****","경기도 김포시 대곶면 약암로 ***-**, *동","10050","뷰티도그","2026-01-13 16:09:29","U","2026-01-15 02:40:00","","160979.884735116","456767.974193265","동물생산업","동물생산업","000","0",
"29","동물생산업","02_03_06_P","3980000","398000003720200007","2020-06-01","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","031-562-2300","0","","경기도 구리시 교문동 ***-**","경기도 구리시 이문안로 **, ***호 (교문동)","11936","모들샵","2020-06-01 17:30:06","I","2026-01-16 00:20:02","","211655.49","454427.26","동물관련영업","미용(일반)","000","0",
"30","동물생산업","02_03_06_P","4641000","464100003720180021","2018-07-25","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","전라북도 전주시 덕진구 동산동 ***-**","전북특별자치도 전주시 덕진구 덕용*길 *, *층 (동산동)","54848","숑숑이네 애견샵","2018-07-25 16:04:07","I","2026-01-16 01:36:36","","206973.017758138","263360.614195523","동물생산업","위탁관리 미용(일반)","000","0",
"31","동물생산업","02_03_06_P","3860000","386000003720160013","2016-06-21","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 부일로***번길 **, ***,***호 (상동, 황금프라자)","14598","오케이독","2018-09-17 20:23:00","I","2026-01-16 01:36:36","","177982.753747441","443052.986724623","동물생산업","판매(일반)","000","0",
"32","동물생산업","02_03_06_P","3860000","386000003720160001","2016-01-28","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","6555979","","","경기도 부천시 심곡동 ***-**","경기도 부천시 부천로 **-* (심곡동)","14641","플라워 도그","2016-01-28 09:51:17","I","2026-01-16 01:36:36","","180847.204419992","443067.120153401","동물생산업","판매(일반)","000","0",
"33","동물생산업","02_03_06_P","3860000","386000003720140010","2014-05-22","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","677-5262","0","","","경기도 부천시 소사로 *** (원종동)","14427","24시 아이동물 메디컬센터","2014-05-22 13:02:49","I","2026-01-16 01:36:36","","182650.503950396","447065.179024815","동물생산업","판매(일반)","000","0",
"34","동물생산업","02_03_06_P","3860000","386000003720140011","2014-05-23","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 소사로 *** (소사본동)","14758","메리벨 하우스","2021-08-17 18:23:10","I","2026-01-16 01:36:36","","181824.355151037","441364.040310593","동물생산업","판매(일반)","000","0",
"35","동물생산업","02_03_06_P","3860000","386000003720140014","2014-07-01","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-325-7975","0","","","경기도 부천시 조마루로 ** (상동)","14589","우리앤동물병원","2014-12-29 16:50:28","I","2026-01-16 01:36:36","","178134.929808988","444301.494109922","동물생산업","판매(일반)","000","0",
"36","동물생산업","02_03_06_P","3860000","386000003720140015","2014-07-01","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 중동로***번길 **, II-A동 ***호 (중동, 매트로팰리스)","14548","도리순이","2021-11-04 15:10:07","I","2026-01-16 01:36:36","","179664.65667177","444368.130668659","동물생산업","판매(일반)","000","0",
"37","동물생산업","02_03_06_P","3860000","386000003720140016","2014-08-04","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 소향로 **-** (상동)","14545","아이러브독 강아지 부천점","2021-02-09 17:53:18","I","2026-01-16 01:36:36","","178149.867674602","444679.025357506","동물생산업","판매(일반)","000","0",
"38","동물생산업","02_03_06_P","3860000","386000003720130008","2013-04-30","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","2055035","0","","","경기도 부천시 길주로 **, *층 ***호 (상동, 리파인빌 )","14543","달콤펫","2014-04-25 14:35:58","I","2026-01-16 01:36:36","","177871.750083275","444936.910693052","동물생산업","판매(일반)","000","0",
"39","동물생산업","02_03_06_P","3860000","386000003720140017","2014-08-29","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-324-8575","0","","","경기도 부천시 길주로 *** (상동)","14545","펫츠고동물병원","2015-11-26 16:26:27","I","2026-01-16 01:36:36","","178267.428293028","444706.144749999","동물생산업","판매(일반)","000","0",
"40","동물생산업","02_03_06_P","3860000","386000003720140001","2014-02-07","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-661-7575","0","","","경기도 부천시 부일로 *** (중동)","14626","월드펫동물병원","2014-02-07 09:17:45","I","2026-01-16 01:36:36","","179217.735668121","442906.324979069","동물생산업","판매(일반)","000","0",
"41","동물생산업","02_03_06_P","3860000","386000003720140005","2014-02-17","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","346-5672","0","","","경기도 부천시 안곡로 ** (괴안동)","14689","개편한세상","2020-01-09 19:24:15","I","2026-01-16 01:36:36","","183373.874911845","441863.67762916","동물생산업","판매(일반)","000","0",
"42","동물생산업","02_03_06_P","3860000","386000003720140006","2014-03-21","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 조종로 ** (원미동)","14569","캣츠하우스","2020-02-05 15:58:31","I","2026-01-16 01:36:36","","181086.146729211","443483.469801729","동물생산업","판매(일반)","000","0",
"43","동물생산업","02_03_06_P","3860000","386000003720140007","2014-04-14","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","341-5590","0","","","경기도 부천시 지봉로 ***, *층 ***호 (역곡동)","14667","루미펫","2020-01-23 14:18:17","I","2026-01-16 01:36:36","","183418.961031353","443061.656968157","동물생산업","판매(일반)","000","0",
"44","동물생산업","02_03_06_P","3860000","386000003720140008","2014-04-24","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 고강로***번길 **-* (고강동)","14406","복뎅이강아지","2014-12-19 17:53:55","I","2026-01-16 01:36:36","","184296.574269361","447430.157531264","동물생산업","판매(일반)","000","0",
"45","동물생산업","02_03_06_P","3860000","386000003720140020","2014-11-24","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-326-1151","0","","","경기도 부천시 중동로 *** (중동)","14548","강아지영토","2014-11-24 09:36:45","I","2026-01-16 01:36:36","","179509.015568599","444394.225694572","동물생산업","판매(일반)","000","0",
"46","동물생산업","02_03_06_P","3860000","386000003720140021","2014-11-24","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-323-8866","0","","","경기도 부천시 경인로 ** (송내동)","14728","메디펫종합동물병원","2018-12-07 15:03:19","I","2026-01-16 01:36:36","","178984.194323843","442395.717376002","동물생산업","판매(일반)","000","0",
"47","동물생산업","02_03_06_P","3860000","386000003720140023","2014-12-29","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-321-7603","0","","","경기도 부천시 길주로 *** (중동)","14539","지중해동물병원","2014-12-29 16:52:25","I","2026-01-16 01:36:36","","179887.751542004","444658.193379039","동물생산업","판매(일반)","000","0",
"48","동물생산업","02_03_06_P","3860000","386000003720150001","2015-01-06","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-661-6979","0","","","경기도 부천시 석천로 ** (상동)","14621","똘이야","2019-04-29 17:21:00","I","2026-01-16 01:36:36","","178747.741133992","443172.384467513","동물생산업","판매(일반)","000","0",
"49","동물생산업","02_03_06_P","3860000","386000003720150002","2015-01-13","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","032-345-0630","0","","","경기도 부천시 역곡로**번길 ** (역곡동)","14663","도미나펫","2022-01-25 14:23:47","I","2026-01-16 01:36:36","","182912.474146427","443078.332351559","동물생산업","판매(일반)","000","0",
"50","동물생산업","02_03_06_P","3860000","386000003720150004","2015-01-30","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 길주로 ***, ***,***호 (중동, 골든벨타워)","14537","Groovy Dooggy","2015-01-30 11:04:14","I","2026-01-16 01:36:36","","178942.559566438","444816.402230322","동물생산업","판매(일반)","000","0",
"51","동물생산업","02_03_06_P","3860000","386000003720150006","2015-04-10","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 옥산로 * (중동)","14574","Boong's Home","2015-04-10 18:33:49","I","2026-01-16 01:36:36","","180426.824272726","443677.015902217","동물생산업","판매(일반)","000","0",
"52","동물생산업","02_03_06_P","3860000","386000003720150009","2015-05-07","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","","경기도 부천시 소사로 *** (소사본동)","14769","강사모백화점 애견분양(개아범)","2015-05-07 18:25:42","I","2026-01-16 01:36:36","","181897.477054664","440975.249870677","동물생산업","판매(일반)","000","0",
"53","동물생산업","02_03_06_P","3860000","386000003720150018","2015-11-09","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","0323268990","0","","","경기도 부천시 길주로 ***, ***호 (중동, 에스티마오피스텔)","14537","미니펫 강아지고양이 부천점","2020-06-09 13:21:12","I","2026-01-16 01:36:36","","178914.599945813","444821.079778803","동물생산업","판매(일반)","L00","0",
"54","동물생산업","02_03_06_P","4610000","461000003720240001","2024-07-30","","03","폐업","0002","폐업","2026-01-14","","","","","0","","충청남도 예산군 삽교읍 창정리 ***-***","충청남도 예산군 삽교읍 창정길 **","32411","꾸꾸하우스","2026-01-14 18:35:09","U","2026-01-16 02:40:00","","172857.507492481","357147.446663157","동물생산업","동물생산업","000","0",
"55","동물생산업","02_03_06_P","5570000","557000003720230001","2023-05-02","","03","폐업","0002","폐업","2025-12-05","","","","","0","","충청북도 증평군 증평읍 미암리 ***-*","충청북도 증평군 증평읍 단지바우로*길 **","27916","디어펫","2026-01-14 14:48:46","U","2026-01-16 02:40:00","","252799.613739923","366339.854783544","동물생산업","동물생산업","000","0",
"56","동물생산업","02_03_06_P","4170000","417000003720200014","2020-06-01","","01","영업/정상","0000","정상","","","","","","0","","경기도 양평군 개군면 계전리 ***","경기도 양평군 개군면 마루터길 **","12570","밀목애견","2026-01-14 10:05:10","U","2026-01-16 02:40:00","","251114.894771392","435391.882016019","동물생산업","동물생산업","000","0",
"57","동물생산업","02_03_06_P","5060000","506000003720250002","2025-06-12","","01","영업/정상","0000","정상","","","","","","0","","경상북도 김천시 아포읍 인리 ***","경상북도 김천시 아포읍 포아로 ***-**","39670","네코냥코","2026-01-14 17:53:03","U","2026-01-16 02:40:00","","313170.643985779","297827.350938997","동물생산업","동물생산업","000","0",
"58","동물생산업","02_03_06_P","4050000","563000003720180066","2018-11-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 기흥구 공세동 ***-*번지","경기도 용인시 기흥구 공세로**번길 **, *층 (공세동)","17085","멍스토리","2018-11-02 10:12:13","D","2026-01-16 18:51:40","","209837.202149222","414496.762106859","","","","",
"59","동물생산업","02_03_06_P","5540000","554000003720190016","2019-02-28","","01","영업/정상","0000","정상","","","","","","0","","경기도 광주시 경안동 **-**번지","경기도 광주시 중앙로 ***, *층 (경안동)","12756","멋내는 애견","2019-02-28 18:32:02","D","2026-01-16 18:51:40","","222701.20266392","434612.276922908","","","","",
"60","동물생산업","02_03_06_P","4090000","409000003720190013","2019-02-19","","01","영업/정상","0000","정상","","","","","031-997-0081","0","","경기도 김포시 고촌읍 태리 ****번지","경기도 김포시 고촌읍 인향로***번길 *, *층","10132","(주)코아스","2019-02-19 10:04:04","D","2026-01-16 18:51:40","","178532.809820873","453689.844100566","","","","",
"61","동물생산업","02_03_06_P","3430000","343000003720190001","2019-01-08","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 서구 중리동 ***-*번지 신세계아파트 상가 *층","대구광역시 서구 서대구로**길 **, *층 (중리동, 신세계아파트)","41839","아이러브도그","2019-01-08 11:41:21","D","2026-01-16 18:51:40","","340120.742531658","263683.614102548","","","","",
"62","동물생산업","02_03_06_P","3160000","316000003720190008","2019-02-13","","01","영업/정상","0000","정상","","","","","02-6494-0330","0","","서울특별시 구로구 구로동 ***번지 코오롱싸이언스밸리*차","서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 ***호 (구로동)","08378","주세요닷컴","2019-02-13 07:46:09","D","2026-01-16 18:51:40","","191020.264430044","442460.919021593","","","","",
"63","동물생산업","02_03_06_P","5080000","508000003720170005","2017-05-25","","01","영업/정상","0000","정상","","","","","","0","","","경상북도 구미시 상사서로 *** (사곡동)","39334","멍애견","2017-05-25 10:51:35","D","2026-01-16 18:51:40","","322027.220245459","288947.527691021","","","","",
"64","동물생산업","02_03_06_P","5700000","411000003720080007","2008-09-23","","01","영업/정상","0000","정상","","","","","031-881-5392","0","","경기도 여주시 대신면 후포리 ***번지","경기도 여주시 대신면 후포*길 **","12611","정아애견","2016-12-29 14:05:26","D","2026-01-16 18:51:40","","253792.037393167","428955.077431731","","","","",
"65","동물생산업","02_03_06_P","5600000","560000003720190013","2019-07-15","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 이동면 연곡리 ***-*번지","경기도 포천시 이동면 제비울*길 **-***","11113","써니독","2019-07-15 08:49:46","D","2026-01-16 18:51:40","","233118.653925587","499694.677346636","동물관련영업","동물생산업","000","",
"66","동물생산업","02_03_06_P","5480000","548000003720190001","2019-11-28","","01","영업/정상","0000","정상","","","","","","0","","경상남도 합천군 적중면 황정리 ***번지","경상남도 합천군 적중면 우회로 ***","50247","적중농장","2019-12-05 10:37:44","D","2026-01-16 18:51:40","","316681.536399453","227166.058211021","동물관련영업","동물생산업","000","",
"67","동물생산업","02_03_06_P","3940000","394000003720190081","2019-10-06","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 일산동구 사리현동 ***번지","경기도 고양시 일산동구 사리현로 *** (사리현동)","10289","세기농장","2019-10-06 16:48:55","D","2026-01-16 18:51:40","","185485.930596637","465562.197518026","동물관련영업","동물생산업","000","",
"68","동물생산업","02_03_06_P","3290000","329000003720220003","2022-02-24","","01","영업/정상","0000","정상","","","","","051-802-7702","0","","부산광역시 부산진구 부전동 ***-*","부산광역시 부산진구 새싹로 **-*, *층 (부전동)","47253","서면펫살롱","2022-02-28 09:23:19","D","2026-01-16 18:51:40","","387424.985972862","186449.7326006","동물관련영업","동물생산업","000","0",
"69","동물생산업","02_03_06_P","3340000","334000003720100001","2010-04-21","","01","영업/정상","0000","정상","","","","","206-4142","","","부산광역시 사하구 괴정동 ***-**번지","","","머피하우스애견샵","2010-06-15 10:20:41","D","2026-01-16 18:51:40","","381655.09587517","179051.586469172","","","","",
"70","동물생산업","02_03_06_P","5600000","560000003720200003","2020-02-17","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 어룡동 ***번지","","","스카이애견","2020-02-17 14:09:46","D","2026-01-16 18:51:40","","215398.559657532","486859.439266838","동물관련영업","동물생산업","000","",
"71","동물생산업","02_03_06_P","4050000","562000003720200001","2020-01-28","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 처인구 역북동 ***-*번지 ***호","경기도 용인시 처인구 명지로**번길 *-**, *층 ***호 (역북동)","17056","클론독","2020-01-28 14:27:08","D","2026-01-16 18:51:40","","216600.918612793","414429.472493156","동물관련영업","동물생산업","000","",
"72","동물생산업","02_03_06_P","3510500","351050003720210025","2021-11-22","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 미추홀구 도화동 ***-* 솔베이","인천광역시 미추홀구 경인로***번길 **, 솔베이 ***호 (도화동)","22139","송이송이","2021-11-22 15:11:55","D","2026-01-16 18:51:40","","171306.463123415","439862.956804531","동물관련영업","동물생산업","000","0",
"73","동물생산업","02_03_06_P","3670000","367000003720140027","2013-10-18","","01","영업/정상","0000","정상","","","","","0425408000","","","대전광역시 유성구 대정동 ***-*번지","대전광역시 유성구 대정로 ** (대정동)","34219","홈플러스서대전점(아이러브펫)","2014-09-29 17:35:35","D","2026-01-16 18:51:40","","228575.260565526","312601.12043091","","","","",
"74","동물생산업","02_03_06_P","3990000","399000003720200038","2020-07-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 와부읍 율석리 ***-*","경기도 남양주시 와부읍 석실로율석안길 **","12201","오마이프렌즈","2020-07-02 16:49:19","D","2026-01-16 18:51:40","","219600.704516072","457199.098560273","동물관련영업","동물생산업","000","",
"75","동물생산업","02_03_06_P","3930000","393000003720080002","2008-07-22","","01","영업/정상","0000","정상","","","","","0314196063","0","","경기도 안산시 상록구 이동 ***-*번지","경기도 안산시 상록구 중보로 ** (이동)","15495","베스애견","2014-01-07 13:40:49","D","2026-01-16 18:51:40","","186820.557898171","422864.428734471","","","","",
"76","동물생산업","02_03_06_P","3990000","399000003720180013","2018-05-14","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 오남읍 양지리 ***번지 성각사","경기도 남양주시 오남읍 해밀예당*로 **-**, 성각사","12036","프불리하우스","2018-05-14 08:49:41","D","2026-01-16 18:51:40","","217388.778887946","467714.582504881","","","","",
"77","동물생산업","02_03_06_P","3220000","322000003720180095","2018-09-21","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강남구 자곡동 **-***번지 강남블루지움 ***호","서울특별시 강남구 밤고개로 ***, 강남블루지움 ***호 (자곡동)","06370","PET.꾸밈","2018-09-21 18:00:28","D","2026-01-16 18:51:40","","209397.606798951","441398.643653789","","","","",
