"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"12","동물판매업","02_03_07_P","4530000","453000004520200011","2020-11-18","","03","폐업","0002","폐업","2025-12-31","","","","","0","","충청남도 서산시 예천동 ***","충청남도 서산시 양열로 *** (예천동)","32006","유앤라이즈애견미용학원","2025-12-31 11:12:26","U","2026-01-03 02:40:00","","150328.427756644","362433.270214769","동물판매업","동물판매업(일반)","000","0",
"13","동물판매업","02_03_07_P","3780000","378000004520200005","2020-03-12","","03","폐업","0002","폐업","2025-12-31","","","","","0","","경기도 성남시 분당구 백현동 ***-*","경기도 성남시 분당구 판교역로**번길 **-*, *층 (백현동)","13536","마메르시","2025-12-31 10:30:44","U","2026-01-03 02:40:00","","209845.622141372","431520.54","동물판매업","동물판매업(일반)","000","0",
"14","동물판매업","02_03_07_P","3780000","378000004520210002","2021-01-18","","03","폐업","0002","폐업","2025-12-30","","","","","0","","경기도 성남시 중원구 은행동 ****","경기도 성남시 중원구 산성대로 ***, *층 ***호 (은행동)","13157","동물병원 Dr.정","2025-12-31 10:27:44","U","2026-01-03 02:40:00","","214315.821244898","439277.377871735","동물판매업","동물판매업(일반)","000","0",
"15","동물판매업","02_03_07_P","3230000","323000004520210025","2021-08-02","","03","폐업","0002","폐업","2025-12-30","","","","","0","","서울특별시 송파구 방이동 ***-* 보람파크빌리지","서울특별시 송파구 마천로 *, ***동 *층 ***호 (방이동, 보람파크빌리지)","05640","SHIBASLUV","2025-12-31 09:34:48","U","2026-01-03 02:40:00","","210704.00864061","445377.205447926","동물판매업","동물판매업(일반)","000","0",
"16","동물판매업","02_03_07_P","3530000","353000004520200018","2020-06-18","","03","폐업","0002","폐업","2025-12-30","","","","","0","","인천광역시 남동구 구월동 **** ***호","인천광역시 남동구 선수촌공원로 **, ***호 (구월동, 두플라스)","21583","퍼피멜로디","2025-12-31 17:36:17","U","2026-01-03 02:40:00","","174319.159975036","437721.254075547","동물판매업","동물판매업(일반)","000","0",
"17","동물판매업","02_03_07_P","4231000","423100004520230001","2023-06-16","","03","폐업","0002","폐업","2026-01-02","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 동해대로 ****, *층 (교동)","24862","네이처펫","2026-01-02 16:25:39","U","2026-01-04 02:40:00","","337331.082698102","523267.368187986","동물판매업","동물판매업(일반)","000","0",
"18","동물판매업","02_03_07_P","3560000","356000004520250009","2025-11-13","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 신현동 ***-**","인천광역시 서구 새오개로***번안길 **, *동 *층 **호 (신현동)","22779","인천강아지분양 고양이입양 다온입양센터 인천점","2026-01-02 09:11:03","U","2026-01-04 02:40:00","","170167.442655065","446661.999270355","동물판매업","동물판매업(일반)","000","0",
"19","동물판매업","02_03_07_P","4490000","566000004520230002","2023-02-02","","03","폐업","0002","폐업","2026-01-02","","","","","0","","충청남도 천안시 서북구 백석동 **** 백석메디컬 센터","충청남도 천안시 서북구 한들*로 **-**, 백석메디컬 센터 ***호 (백석동)","31091","쁘띠펫","2026-01-02 17:49:35","U","2026-01-04 02:40:00","","210910.420985593","369939.095292392","동물판매업","동물판매업(일반)","000","0",
"20","동물판매업","02_03_07_P","4830000","483000004520190007","2019-10-31","","02","휴업","0001","휴업","","2026-01-01","2026-06-30","","","0","","전라남도 나주시 남평읍 광이리 **-* 남부토건(주)","전라남도 나주시 남평읍 회재로 **, 남부토건(주)","58223","광주애견경매장","2026-01-02 09:13:14","U","2026-01-04 02:40:00","","185088.114808482","172552.80599096","동물판매업","동물판매업(경매 알선ㆍ중개)","000","0",
"21","동물판매업","02_03_07_P","3930000","393000004520190039","2019-12-31","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 이동 ***-* 고시원","경기도 안산시 상록구 충장로 ***, 고시원 *층 (이동)","15513","고양이를 사랑하는 남자","2026-01-02 15:44:59","U","2026-01-04 02:40:00","","187459.829764722","422534.998285124","동물판매업","동물판매업(일반)","000","0",
"22","동물판매업","02_03_07_P","4010000","401000004520120003","2012-08-27","","03","폐업","0002","폐업","2026-01-02","","","","496-7700","","","경기도 시흥시 정왕동 ****-*","경기도 시흥시 마유로***번길 ** (정왕동)","","롯데마트 시화점","2026-01-02 18:06:42","U","2026-01-04 02:40:00","","176013.580530478","426137.322631345","동물판매업","동물판매업(일반)","L00","0",
"23","동물판매업","02_03_07_P","3930000","393000004520090004","2009-02-05","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 이동 ***-**","경기도 안산시 상록구 광덕*로 *** (이동)","15495","주주애견할인매장","2026-01-02 16:15:49","U","2026-01-04 02:40:00","","186813.342863223","422929.94691684","동물판매업","동물판매업(일반)","000","0",
"24","동물판매업","02_03_07_P","3930000","393000004520120005","2012-05-08","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-417-2827","","","경기도 안산시 상록구 사동 ****-* ***호","경기도 안산시 상록구 용신로 ***, ***호 (사동)","","우리애견","2026-01-02 16:34:50","U","2026-01-04 02:40:00","","186876.056862072","422344.136358038","동물판매업","동물판매업(일반)","000","0",
"25","동물판매업","02_03_07_P","3930000","393000004520150001","2015-01-08","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","070-8256-2421","0","","경기도 안산시 상록구 사동 ****-* ***호","경기도 안산시 상록구 감골로 ***, ***호 (사동)","15583","매력있개 도도한냥","2026-01-02 16:25:26","U","2026-01-04 02:40:00","","187346.919956178","421905.358077859","동물판매업","동물판매업(일반)","000","0",
"26","동물판매업","02_03_07_P","3930000","393000004520170004","2017-04-11","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 사동 ****","경기도 안산시 상록구 이화*길 ** (사동)","15583","멋진 고양이","2026-01-02 16:33:24","U","2026-01-04 02:40:00","","187150.202172089","422160.479933154","동물판매업","동물판매업(일반)","000","0",
"27","동물판매업","02_03_07_P","3460000","346000004520210006","2021-05-03","","03","폐업","0002","폐업","2026-01-02","","","","","0","","대구광역시 수성구 중동 ***","대구광역시 수성구 청수로*길 **-** (중동)","42155","럽댕 강아지분양","2026-01-02 17:03:50","U","2026-01-04 02:40:00","","345886.650677014","261412.622462472","동물판매업","동물판매업(일반)","000","0",
"28","동물판매업","02_03_07_P","3930000","393000004520180018","2018-05-21","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-408-9722","0","","경기도 안산시 상록구 이동 ***-** 덕성프라자","경기도 안산시 상록구 광덕*로 ***, 덕성프라자 ***호 (이동)","15495","드럼통고양이","2026-01-02 16:14:05","U","2026-01-04 02:40:00","","186813.342863223","422929.94691684","동물판매업","동물판매업(일반)","000","0",
"29","동물판매업","02_03_07_P","3720000","372000004520180009","2018-06-28","","03","폐업","0002","폐업","2025-12-31","","","","052-295-9955","0","","울산광역시 북구 호계동 ***-*","울산광역시 북구 호계로 *** (호계동)","44227","해피데이애견","2026-01-03 15:59:54","U","2026-01-05 02:40:00","","412979.447456832","238911.551220105","동물판매업","동물판매업(일반)","000","0",
"30","동물판매업","02_03_07_P","3860000","386000004520260001","2026-01-05","","01","영업/정상","0000","정상","","","","","","0","","경기도 부천시 소사구 옥길동 ***-* 서영아너시티*차","경기도 부천시 소사구 범안로 ***, 서영아너시티*차 ***호 (옥길동)","14789","젤리독 젤리캣","2026-01-05 10:02:56","I","2026-01-07 00:20:36","","183359.335317051","440015.365621298","동물판매업","동물판매업(일반)","000","0",
"31","동물판매업","02_03_07_P","3150000","315000004520260001","2026-01-05","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강서구 마곡동 ***-* 열린M타워Ⅱ","서울특별시 강서구 공항대로 ***, 열린M타워Ⅱ *층 ***호 (마곡동)","07805","부타캣 강서점","2026-01-05 16:06:33","I","2026-01-07 00:20:36","","185290.575517909","450703.353566001","동물판매업","동물판매업(일반)","000","0",
"32","동물판매업","02_03_07_P","3860000","386000004520140015","2014-07-01","","03","폐업","0002","폐업","2026-01-05","","","","","0","","","경기도 부천시 원미구 중동로***번길 **, II-A동 ***호 (중동, 매트로팰리스)","14548","도리순이","2026-01-05 15:36:20","U","2026-01-07 02:40:00","","179664.65667177","444368.130668659","동물판매업","동물판매업(일반)","000","0",
"33","동물판매업","02_03_07_P","5380000","538000004520220005","2022-04-11","","03","폐업","0002","폐업","2025-12-25","","","","","0","","경상남도 양산시 물금읍 범어리 ****-*","경상남도 양산시 물금읍 화합*길 *-*","50610","퍼피슈가","2026-01-05 09:24:58","U","2026-01-07 02:40:00","","382680.958608549","205127.107228341","동물판매업","동물판매업(일반)","000","0",
"34","동물판매업","02_03_07_P","5310000","531000004520160003","2016-06-24","","03","폐업","0002","폐업","2025-12-31","","","","055-754-9383","0","","경상남도 진주시 하대동 ***-**","경상남도 진주시 하대로**번길 *, *층 (하대동)","52769","다독다독","2026-01-05 17:16:44","U","2026-01-07 02:40:00","","301736.154803102","188703.617860958","동물판매업","동물판매업(일반)","000","0",
"35","동물판매업","02_03_07_P","5670000","567000004520200048","2020-09-23","","03","폐업","0002","폐업","2026-01-05","","","","","0","","경상남도 창원시 마산회원구 석전동 ***-**","경상남도 창원시 마산회원구 *·**대로 ***-* (석전동)","51314","창원고양이분양 몽드펫","2026-01-05 13:50:00","U","2026-01-07 02:40:00","","343121.74510849","193026.241112526","동물판매업","동물판매업(일반)","000","0",
"36","동물판매업","02_03_07_P","3940000","394000004520170019","2017-09-21","","03","폐업","0002","폐업","2025-12-31","","","","","0","","경기도 고양시 일산동구 풍동 ***-* *층","경기도 고양시 일산동구 고양대로 ***, *층 (풍동)","10319","펫스티벌","2026-01-05 11:33:16","U","2026-01-07 02:40:00","","181734.433427662","464096.590166562","동물판매업","동물판매업(일반)","000","0",
"37","동물판매업","02_03_07_P","4010000","401000004520210024","2021-07-05","","03","폐업","0002","폐업","2025-12-07","","","","","0","","경기도 시흥시 대야동 ***-**","경기도 시흥시 복지로**번길 *, *층 (대야동)","14905","주니독 강아지전문켄넬 푸들말티즈말티푸분양","2026-01-05 17:36:38","U","2026-01-07 02:40:00","","181371.31705888","438196.403679243","동물판매업","동물판매업(일반)","000","0",
"38","동물판매업","02_03_07_P","5530000","553000004520260001","2026-01-07","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 능동 ****-*","경기도 화성시 남여울*길 **-*, *층 (능동)","18418","골든햄스터분양 패러그린 동탄점","2026-01-07 17:14:24","I","2026-01-09 00:20:01","","204446.782885106","410641.053127623","동물판매업","동물판매업(일반)","L00","0",
"39","동물판매업","02_03_07_P","3640000","364000004520260001","2026-01-07","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 동구 판암동 ***","대전광역시 동구 동부로**번길 **, *층 (판암동)","34675","까꿍#","2026-01-07 17:14:19","I","2026-01-09 00:20:01","","241400.662970742","313221.980189925","동물판매업","동물판매업(일반)","000","0",
"40","동물판매업","02_03_07_P","3510500","351050004520240008","2024-09-13","","03","폐업","0002","폐업","2025-08-04","","","","","0","","인천광역시 미추홀구 문학동 ***-* 삼마빌딩","인천광역시 미추홀구 승학길 *, 삼마빌딩 ***호 (문학동)","22231","상도그 미추홀구점","2026-01-06 11:51:45","U","2026-01-09 02:40:00","","171562.899138622","437534.812147132","동물판매업","동물판매업(일반)","000","0",
"41","동물판매업","02_03_07_P","3930000","393000004520220020","2022-11-24","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 원곡동 ****","경기도 안산시 단원구 화랑로 ***, *동 ***호 (원곡동)","15389","LOVING PET","2026-01-06 11:23:55","U","2026-01-09 02:40:00","","","","동물판매업","동물판매업(일반)","000","0",
"42","동물판매업","02_03_07_P","4520000","452000004520220003","2022-11-07","","03","폐업","0002","폐업","2025-12-31","","","","","0","","충청남도 아산시 둔포면 석곡리 ****","충청남도 아산시 둔포면 아산밸리중앙로 **-**, ***호","31406","똑똑독","2026-01-07 10:04:24","U","2026-01-09 02:40:00","","205008.852499833","380091.510884885","동물판매업","동물판매업(일반)","000","0",
"43","동물판매업","02_03_07_P","5350000","535000004520220005","2022-02-22","","03","폐업","0002","폐업","2026-01-06","","","","","0","","경상남도 김해시 구산동 ****-*","경상남도 김해시 구산로 **(구산동)","50905","개용실","2026-01-06 13:23:59","U","2026-01-09 02:40:00","","370356.833060767","196015.599516602","동물판매업","동물판매업(일반)","000","0",
"44","동물판매업","02_03_07_P","3930000","393000004520080005","2008-09-01","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","0314916069","0","","경기도 안산시 단원구 원곡동 ***-**","경기도 안산시 단원구 화랑로 ** (원곡동)","15374","아이러브도그","2026-01-06 11:09:40","U","2026-01-09 02:40:00","","181895.474950531","425472.835727754","동물판매업","동물판매업(일반)","000","0",
"45","동물판매업","02_03_07_P","3930000","393000004520140008","2014-11-03","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-401-6618","0","","경기도 안산시 단원구 고잔동 ***-* ***호","경기도 안산시 단원구 한양대학로 ***, ***호 (고잔동)","15466","마이독","2026-01-06 11:10:54","U","2026-01-09 02:40:00","","185459.947748445","423560.701810183","동물판매업","동물판매업(일반)","000","0",
"46","동물판매업","02_03_07_P","3320000","332000004520210004","2021-06-18","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 구포동 ****-**","부산광역시 북구 모분재로 *** (구포동)","46624","여울목 아쿠아","2026-01-06 14:58:30","U","2026-01-09 02:40:00","","382803.641378915","190537.091122124","동물판매업","동물판매업(일반)","000","0",
"47","동물판매업","02_03_07_P","3930000","393000004520160014","2016-10-21","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-417-8957","0","","","경기도 안산시 상록구 충장로*안길 **, *층 (본오동, 홈네스트빌 )","15552","에반스 힐","2026-01-06 11:08:26","U","2026-01-09 02:40:00","","187668.594439685","421158.042577123","동물판매업","동물판매업(일반)","000","0",
"48","동물판매업","02_03_07_P","3560000","356000004520180034","2018-08-02","","01","영업/정상","0000","정상","","","","2026-01-06","0325660075","0","","인천광역시 서구 연희동 ***-*","인천광역시 서구 서곶로 ***, *층 (연희동)","22722","우리동물병원","2026-01-06 16:14:08","U","2026-01-09 02:40:00","","171358.991632985","449672.946321869","동물판매업","동물판매업(일반)","000","0",
"49","동물판매업","02_03_07_P","3330000","333000004520120007","2012-08-27","","03","폐업","0002","폐업","2025-12-31","","","","","","","부산광역시 해운대구 반여동 ****-*","부산광역시 해운대구 선수촌로**번길 ** (반여동)","","서울아쿠아룸","2026-01-07 15:41:44","U","2026-01-09 02:40:00","","392614.443269229","190638.920919108","동물판매업","동물판매업(일반)","000","0",
"50","동물판매업","02_03_07_P","5530000","553000004520260002","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 송동 ***-*","경기도 화성시 동탄대로*길 **, *층 ***호 (송동)","18497","랙돌 에비뉴","2026-01-08 11:27:48","I","2026-01-10 00:20:07","","209160.688525921","407245.702347871","동물판매업","동물판매업(일반)","000","0",
"51","동물판매업","02_03_07_P","3820000","382000004520260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 의정부시 민락동 ***-* 메가타워 ***호","경기도 의정부시 오목로***번길 **, 메가타워 ***호 (민락동)","11813","아임멍멍","2026-01-08 18:08:13","I","2026-01-10 00:20:07","","208369.729611209","471489.429701166","동물판매업","동물판매업(일반)","000","0",
"52","동물판매업","02_03_07_P","3660000","366000004520250002","2025-09-26","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 서구 내동 **-*","대전광역시 서구 갈마로 *** (내동)","35288","하치코","2026-01-06 09:56:15","U","2026-01-10 02:40:00","","233864.519818733","315145.876233536","동물판매업","동물판매업(일반)","000","0",
"53","동물판매업","02_03_07_P","5710000","571000004520230002","2023-01-17","","03","폐업","0002","폐업","2025-12-30","","","","","0","","충청북도 청주시 상당구 미원면 미원리 ***-*","충청북도 청주시 상당구 미원면 단재로 ****","28199","지오도그(Gio dog)","2026-01-08 13:57:39","U","2026-01-10 02:40:00","","258495.445586748","348110.75179013","동물판매업","동물판매업(일반)","000","0",
"54","동물판매업","02_03_07_P","5380000","538000004520220010","2022-12-19","","02","휴업","0001","휴업","","2026-01-08","2100-01-01","","","0","","경상남도 양산시 명동 ***-*","경상남도 양산시 명동*길 *(명동)","50536","Dog.(독점)","2026-01-08 14:28:29","U","2026-01-10 02:40:00","","396615.084031017","212816.51529191","동물판매업","동물판매업(일반)","000","0",
"55","동물판매업","02_03_07_P","4520000","452000004520220002","2022-04-07","","03","폐업","0002","폐업","2025-10-10","","","","","0","","충청남도 아산시 둔포면 석곡리 **** 아산테크노밸리이지더원*단지아파트","충청남도 아산시 둔포면 아산밸리남로 **(아산테크노밸리이지더원*단지아파트)","31406","눈부시개","2026-01-08 15:32:37","U","2026-01-10 02:40:00","","204667.410291429","379982.524322414","동물판매업","동물판매업(일반)","000","0",
"56","동물판매업","02_03_07_P","3930000","393000004520190017","2019-04-19","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 초지동 ***-** 메가쇼핑*","경기도 안산시 단원구 원포공원*로 **, 메가쇼핑* ***호 (초지동)","15455","펫맘","2026-01-08 15:06:46","U","2026-01-10 02:40:00","","183364.713520375","422214.592127284","동물판매업","동물판매업(일반)","000","0",
"57","동물판매업","02_03_07_P","3930000","393000004520190032","2019-09-26","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 고잔동 ***-* 스카이프라자","경기도 안산시 단원구 광덕*로 ***, 스카이프라자 ***호 (고잔동)","15477","안산 강아지 펫퍼스트 24시","2026-01-08 15:08:29","U","2026-01-10 02:40:00","","184965.105936543","422924.244315916","동물판매업","동물판매업(일반)","000","0",
"58","동물판매업","02_03_07_P","3930000","393000004520200016","2020-05-27","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 사동 ****-*","경기도 안산시 상록구 석호공원로 **, ***호 (사동)","15580","다음펫","2026-01-08 15:06:03","U","2026-01-10 02:40:00","","186461.770054616","422202.048919152","동물판매업","동물판매업(일반)","000","0",
"59","동물판매업","02_03_07_P","3930000","393000004520110004","2011-06-03","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","","","경기도 안산시 단원구 와동 ***-* ***호","경기도 안산시 단원구 와동로 **, ***호 (와동)","","강아지천국","2026-01-08 14:53:07","U","2026-01-10 02:40:00","","184782.478310793","425853.110610457","동물판매업","동물판매업(일반)","000","0",
"60","동물판매업","02_03_07_P","3930000","393000004520120013","2012-08-31","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-411-2555","","","경기도 안산시 상록구 월피동 ***-*","경기도 안산시 상록구 월피로 ** (월피동)","","졸리펫","2026-01-08 15:09:17","U","2026-01-10 02:40:00","","186670.5139438","425722.181441075","동물판매업","동물판매업(일반)","000","0",
"61","동물판매업","02_03_07_P","3930000","393000004520130002","2013-03-11","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-408-6781","0","","경기도 안산시 상록구 사동 ****-**","경기도 안산시 상록구 장화*안길 ** (사동)","15630","쥬쥬클럽","2026-01-08 15:09:42","U","2026-01-10 02:40:00","","186910.246454394","420239.894197449","동물판매업","동물판매업(일반)","000","0",
"62","동물판매업","02_03_07_P","3930000","393000004520130003","2013-03-11","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-415-5775","0","","경기도 안산시 상록구 사동 ****-*","경기도 안산시 상록구 용신로 *** (사동)","15578","1%애견","2026-01-08 15:10:27","U","2026-01-10 02:40:00","","185828.571377753","422376.159969308","동물판매업","동물판매업(일반)","000","0",
"63","동물판매업","02_03_07_P","3930000","393000004520130007","2013-10-14","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-409-5556","0","","경기도 안산시 상록구 일동 ***-*","경기도 안산시 상록구 성호로 ** (일동)","15326","윙크펫","2026-01-08 15:11:09","U","2026-01-10 02:40:00","","188120.355","423169.115","동물판매업","동물판매업(일반)","000","0",
"64","동물판매업","02_03_07_P","3930000","393000004520150006","2015-07-27","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","070-8847-0018","0","","경기도 안산시 단원구 고잔동 ***-*","경기도 안산시 단원구 광덕동로 ** (고잔동)","15477","펫스토어","2026-01-08 15:07:36","U","2026-01-10 02:40:00","","185044.112821162","422892.883444991","동물판매업","동물판매업(일반)","000","0",
"65","동물판매업","02_03_07_P","3930000","393000004520160013","2016-09-22","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","","경기도 안산시 상록구 본오로 **-*, *층 (본오동)","15551","털복숭폼","2026-01-08 15:22:02","U","2026-01-10 02:40:00","","188069.136360486","421224.413142284","동물판매업","동물판매업(일반)","000","0",
"66","동물판매업","02_03_07_P","4010000","401000004520260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 정왕동 ****-* 오션파크","경기도 시흥시 거북섬*길 *, 오션파크 ***, ***호 (정왕동)","15119","댕댕뿌치","2026-01-09 18:00:42","I","2026-01-11 00:20:02","","171352.151621897","424919.465163692","동물판매업","동물판매업(일반)","000","0",
"67","동물판매업","02_03_07_P","3470000","347000004520250001","2025-05-27","","02","휴업","0001","휴업","","2026-01-09","2026-12-31","","","0","","대구광역시 달서구 두류동 ****-* 서대구시장","대구광역시 달서구 명덕로*길 **, 서대구시장 *층 다-**, **호 (두류동)","42662","모던","2026-01-09 09:19:14","U","2026-01-11 02:40:00","","341814.341698498","263421.517796711","동물판매업","동물판매업(일반)","000","0",
"68","동물판매업","02_03_07_P","3930000","393000004520180001","2018-01-17","","01","영업/정상","0000","정상","","","","","031-403-0509","0","","경기도 안산시 상록구 이동 ***-* 지승빌딩","경기도 안산시 상록구 석호로 **, 지승빌딩 *층 (이동)","15496","안산 요미독앤캣 강아지분양 고양이분양","2026-01-09 17:16:03","U","2026-01-11 02:40:00","","186404.462384715","422947.944246812","동물판매업","동물판매업(일반)","L00","0",
"69","동물판매업","02_03_07_P","3700000","370000004520110006","2011-11-18","","03","폐업","0002","폐업","2026-01-09","","","","271-7582","0","","울산광역시 남구 옥동 ***-*","울산광역시 남구 문수로 *** (옥동)","44662","옥동종합동물병원","2026-01-09 11:05:48","U","2026-01-11 02:40:00","","407853.373938787","228500.504345516","동물판매업","동물판매업(일반)","000","0",
