"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","게임물제작업","03_05_02_P","3060000","CDFF2241082024000002","2024-03-28","","03","폐업","03","폐업","2025-12-31","","","","","","","서울특별시 중랑구 망우동 ***-**","서울특별시 중랑구 용마산로***가길 **-**, *층 ***호 (망우동)","02167","미스틱퀘스트","2025-12-31 13:39:51","U","2026-01-03 02:40:00","","208395.278807328","455010.678737614","게임물제작업","유통관련업","0","","PC 및 모바일 게임물","19","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"12","게임물제작업","03_05_02_P","3670000","CDFF2241082017000008","2017-02-20","","03","폐업","03","폐업","2025-12-31","","","","070-7558-9877","","","대전광역시 유성구 장동 **-** 대전광역시중소기업종합지원센타 ***호","대전광역시 유성구 가정북로 **, ***호 (장동, 대전광역시중소기업종합지원센타)","34111","주식회사 솔미테크","2025-12-31 14:41:01","U","2026-01-03 02:40:00","","232251.394714952","321348.445710962","게임물제작업","유통관련업","","","모바일 게임","213","","","","","","","","","","","","","","","","","","","","","","","","","",
"13","게임물제작업","03_05_02_P","4020000","CDFF2241082007000001","2007-03-27","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-29","","","","","","","경기도 군포시 당동 ***-* *층","경기도 군포시 군포역*길 **, *층 (당동)","15855","골드드림","2025-12-30 16:35:44","U","2026-01-03 02:40:00","","195271.78000394","427900.132437464","게임물제작업","유통관련업","0","","게임물프로그램제작","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"14","게임물제작업","03_05_02_P","4020000","CDFF2241082010000004","2010-10-06","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-29","","","","","","","경기도 군포시 대야미동 ***-* 군포대야미 이편한세상 상가동 ***호","경기도 군포시 군포로 ***, 상가동 ***호 (대야미동, 군포대야미 이편한세상)","15888","한 소프트","2025-12-30 16:36:34","U","2026-01-03 02:40:00","","192506.93950873","424809.807586924","게임물제작업","유통관련업","1","","아케이트 게임물","42.9","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"15","게임물제작업","03_05_02_P","4020000","CDFF2241082011000001","2011-09-16","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-29","","","","","","","경기도 군포시 산본동 **-** ***호","경기도 군포시 군포로***번길 **, ***호 (산본동)","15805","SH전자","2025-12-30 16:38:01","U","2026-01-03 02:40:00","","194608.899703598","430070.755616063","게임물제작업","유통관련업","0","기타","인터넷게임물 및 성인게임물 제작","141.7","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","일반주거지역",
"16","게임물제작업","03_05_02_P","4020000","CDFF2241082011000002","2011-10-13","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-29","","","","","","","경기도 군포시 당동 ***-* 군포벤처텔 ***호","경기도 군포시 군포로 ***, ***호 (당동, 군포벤처텔)","15856","레아","2025-12-30 16:38:44","U","2026-01-03 02:40:00","","194995.078046021","427376.358849744","게임물제작업","유통관련업","0","","레아시스","28.8","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"17","게임물제작업","03_05_02_P","3690000","CDFF2241082025000003","2025-04-03","","03","폐업","03","폐업","2025-12-31","","","","","","","울산광역시 중구 복산동 *** 울산비즈파크","울산광역시 중구 종가로 ***-**, 울산비즈파크 ***호 (복산동)","44429","(주)아이디에이트","2025-12-31 15:18:05","U","2026-01-03 02:40:00","","410486.067309869","231819.589275901","게임물제작업","유통관련업","0","","게임","25.2","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"18","게임물제작업","03_05_02_P","3170000","CDFF2241082011000031","2011-11-15","","03","폐업","03","폐업","2025-12-31","","","","070-7465-0400","","","서울특별시 금천구 가산동 ***-** IT캐슬*차 ****호","서울특별시 금천구 가산디지털*로 ***, IT캐슬*차 **층 ****호 (가산동)","08506","아이콘큐브(주)","2025-12-31 13:52:54","U","2026-01-03 02:40:00","","189497.04098479","441728.27059771","게임물제작업","유통관련업","23","","온라인게임제작및소프트웨어개발","114.79","20","3","","","","","","","","","","","","","","","","","","","","","","","준공업지역",
"19","게임물제작업","03_05_02_P","5070000","CDFF2241082025000001","2025-08-26","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 용상동 ****","경상북도 안동시 전거리*길 **, ***호 (용상동)","36715","엠브리스","2026-01-02 08:39:41","I","2026-01-04 00:20:12","","356093.406685831","341215.628724809","게임물제작업","유통관련업","0","","모바일게임","60","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"20","게임물제작업","03_05_02_P","3660000","CDFF2241082026000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 월평동 *** 한밭비즈니스센터 ***호","대전광역시 서구 대덕대로 ***, 한밭비즈니스센터 ***호 (월평동)","35214","유니캣스튜디오","2026-01-02 17:39:29","I","2026-01-04 00:20:12","","233937.744100362","317963.347889291","게임물제작업","유통관련업","0","","모바일 및 pc 게임소프트웨어의 기획, 디자인, 프로그래밍 및 출시용 콘텐츠 제작","6.6","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"21","게임물제작업","03_05_02_P","3490000","CDFF2241082026000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","인천광역시 중구 운서동 ****-* 금호베스트빌","인천광역시 중구 신도시남로 **, ***동 ***호 (운서동, 금호베스트빌)","22370","허니비","2026-01-02 15:08:02","I","2026-01-04 00:20:12","","154507.72465656","443703.068538669","게임물제작업","유통관련업","0","","게임","108.11","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"22","게임물제작업","03_05_02_P","3820000","CDFF2241082026000001","2018-01-12","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 장암동 ***-*","경기도 의정부시 동일로 ***, ***호 (장암동)","11726","이더블유엔터","2026-01-02 17:42:25","I","2026-01-04 00:20:12","","204705.493027856","466384.812425573","게임물제작업","유통관련업","0","","모바일게임","14.48","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"23","게임물제작업","03_05_02_P","3670000","CDFF2241082017000005","2016-05-23","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 용계동 ***-* 힐스테이트 도안 *차","대전광역시 유성구 동서대로***번길 **-**, 힐스테이트 도안 *차 ***동 ****호 (용계동)","34218","(주)에이디엠아이","2026-01-02 16:40:30","U","2026-01-04 02:40:00","","229934.640252792","314591.773812606","게임물제작업","유통관련업","","","가상현실게임,체감형게임,모바일게임,교육용게임","101.53","5","","","","","","","","","","","","","","","","","","","","","","","","",
"24","게임물제작업","03_05_02_P","3110000","CDFF2241082026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 구산동 **-**","서울특별시 은평구 갈현로 ***-*, A동 ***호 (구산동)","03429","메이크리조이스게임즈","2026-01-05 15:34:05","I","2026-01-07 00:20:36","","192055.551123378","456490.698417305","게임물제작업","유통관련업","0","","게임소프트웨어","48.12","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"25","게임물제작업","03_05_02_P","3780000","CDFF2241082026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","031-698-3360","","","경기도 성남시 분당구 삼평동 *** 판교테크노밸리 스타트업 캠퍼스","경기도 성남시 분당구 판교로***번길 **, 판교테크노밸리 스타트업 캠퍼스 *동 *층 (삼평동)","13488","니들바이니들","2026-01-05 15:29:50","I","2026-01-07 00:20:36","","209336.846877902","433614.460474667","게임물제작업","유통관련업","0","","게임","5452.4","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"26","게임물제작업","03_05_02_P","4490000","CDFF2241082026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 문화동 * 소망오피스텔","충청남도 천안시 동남구 천중*길 *, 소망오피스텔 ***호 (문화동)","31127","1990컴퍼니","2026-01-05 11:14:19","I","2026-01-07 00:20:36","","213621.640558984","367720.853731347","게임물제작업","유통관련업","0","","모바일 게임","42.84","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"27","게임물제작업","03_05_02_P","5310000","CDFF2241082026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경상남도 진주시 충무공동 *** 혁신도시엘에이치아파트*단지","경상남도 진주시 사들로 **, ***동 ***호 (충무공동, 혁신도시엘에이치아파트*단지)","52855","가치스튜디오","2026-01-05 09:07:14","I","2026-01-07 00:20:36","","304368.737924585","186469.280764414","게임물제작업","유통관련업","0","","PC 및 모바일 게임 소프트웨어","5","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"28","게임물제작업","03_05_02_P","4791000","CDFF2241082025000001","2025-08-13","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 부안군 줄포면 대동리 ***-*","전북특별자치도 부안군 줄포면 연중길 ***-**","56324","스튜디오 소성(studio soseong)","2026-01-05 08:57:45","U","2026-01-07 02:40:00","","172408.78842766","234708.143767773","게임물제작업","유통관련업","0","","인터넷게임","9.36","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"29","게임물제작업","03_05_02_P","5080000","CDFF2241082025000006","2025-06-16","","03","폐업","03","폐업","2026-01-05","","","","070-4282-2221","","","경상북도 구미시 구평동 ***-* 보람빌딩","경상북도 구미시 인동**길 **, 보람빌딩 *층 **호 (구평동)","39449","유하즈","2026-01-05 13:14:52","U","2026-01-07 02:40:00","","328932.158365741","288998.12725905","게임물제작업","유통관련업","0","","게임물","13","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"30","게임물제작업","03_05_02_P","3400000","CDFF2241082026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","부산광역시 기장군 장안읍 반룡리 *** 토이엔테크, *층","부산광역시 기장군 장안읍 반룡산단*로 **, 토이엔테크 *층","46034","주식회사 고랩","2026-01-06 13:07:04","I","2026-01-09 00:20:01","","404977.286739576","205787.591017738","게임물제작업","유통관련업","0","","온라인 카지노게임","373.68","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"31","게임물제작업","03_05_02_P","3160000","CDFF2241082026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 ***-** 오닉스 지식산업센터","서울특별시 구로구 디지털로**가길 **, 오닉스 지식산업센터 ***-**호 (구로동)","08375","(주)에이브게임즈","2026-01-06 10:55:43","I","2026-01-09 00:20:01","","190405.2034425","442464.10959497","게임물제작업","유통관련업","0","","게임제작","3.3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"32","게임물제작업","03_05_02_P","3040000","CDFF2241082026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 **-**","서울특별시 광진구 동일로**길 **-* (화양동)","05019","상상게임즈","2026-01-06 10:54:40","I","2026-01-09 00:20:01","","205890.298383694","448861.851712964","게임물제작업","유통관련업","0","","모바일 게임","15","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"33","게임물제작업","03_05_02_P","3040000","CDFF2241082026000002","2014-02-11","","01","영업/정상","13","영업중","","","","","02-6404-5210","","","서울특별시 광진구 구의동 ***-* 프라임프라자","서울특별시 광진구 광나루로**길 **, 프라임프라자 B***-***호 (구의동)","05119","(주)완탕탕게임즈","2026-01-07 17:10:38","I","2026-01-09 00:20:01","","208558.286631653","448353.905156369","게임물제작업","유통관련업","0","","게임물","207","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"34","게임물제작업","03_05_02_P","3910000","CDFF2241082026000001","2025-03-24","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 합정동 ***-* ***호","경기도 평택시 참이슬*길 **, ***호 (합정동)","17874","포마토랩스","2026-01-06 13:01:36","I","2026-01-09 00:20:01","","210253.32300731","387511.169108064","게임물제작업","유통관련업","0","","게임 소프트웨어","84","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"35","게임물제작업","03_05_02_P","4050000","CDFF2241082026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 기흥구 구갈동 ***-* ***호","경기도 용인시 기흥구 구갈로 **-*, ***호 (구갈동)","16972","시그스튜디오","2026-01-06 09:42:30","I","2026-01-09 00:20:01","","209819.140687098","420050.518152194","게임물제작업","유통관련업","0","","멀티플랫폼게임","23","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"36","게임물제작업","03_05_02_P","3220000","CDFF2241082026000001","2024-01-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 도곡동 ***-* 서한빌딩","서울특별시 강남구 도곡로 ***, 서한빌딩 ***-**호 (도곡동)","06258","율리앤탄(Juli&Tan)","2026-01-07 12:50:01","I","2026-01-09 00:20:01","","202835.924249933","443051.27224413","게임물제작업","유통관련업","0","","모바일 게임","6.5","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"37","게임물제작업","03_05_02_P","4050000","CDFF2241082025000042","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 수지구 죽전동 ***-* 용인수지벽산타운*단지 상가동 ***호","경기도 용인시 수지구 용구대로****번길 **, 상가동 ***호 (죽전동, 용인수지벽산타운*단지)","16865","주식회사 모두랩","2026-01-07 09:24:16","U","2026-01-09 02:40:00","","209304.080145467","425953.536084472","게임물제작업","유통관련업","0","","모바일게임","1.6","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"38","게임물제작업","03_05_02_P","3420000","CDFF2241082025000011","2024-06-04","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 신천동 ***-**","대구광역시 동구 동부로**길 **, *층 (신천동)","41248","주식회사 지아이웍스","2026-01-06 13:15:23","U","2026-01-09 02:40:00","","347060.280253095","264718.210114203","게임물제작업","유통관련업","0","","게임제작","216.58","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"39","게임물제작업","03_05_02_P","3170000","CDFF2241082017000023","1999-11-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 ***-** 제이플라츠","서울특별시 금천구 가산디지털*로 ***, 제이플라츠 **층 ****호 (가산동)","08502","(주)한빛소프트","2026-01-07 16:17:01","U","2026-01-09 02:40:00","","189452.382474246","442205.867457803","게임물제작업","유통관련업","","","온라인게임물","337.47","6","","","","","","","","","","","","","","","","","","","","","","","","",
"40","게임물제작업","03_05_02_P","4050000","CDFF2241082024000004","2024-01-16","","03","폐업","03","폐업","2026-01-05","","","","","","","경기도 용인시 기흥구 구갈동 *** 라파빌딩","경기도 용인시 기흥구 구갈로**번길 *-*, 라파빌딩 *층 ****호 (구갈동)","16972","캐치비전","2026-01-07 17:28:02","U","2026-01-09 02:40:00","","209893.255313201","419791.218270032","게임물제작업","유통관련업","0","","유선 온라인 게임, 모바일 게임 등","1","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"41","게임물제작업","03_05_02_P","3780000","CDFF2241082025000001","2025-01-08","","03","폐업","03","폐업","2025-12-30","","","","031-600-8200","","","경기도 성남시 분당구 삼평동 *** 쏠리드스페이스","경기도 성남시 분당구 판교역로 ***, 쏠리드스페이스 *,*,*,*,*층 (삼평동)","13493","주식회사 스마일게이트엔터테인먼트","2026-01-06 13:46:55","U","2026-01-09 02:40:00","","209710.279160849","433152.465445887","게임물제작업","유통관련업","0","","게임물","5573.36","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"42","게임물제작업","03_05_02_P","3140000","CDFF2241082026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신정동 **** 신트리*단지아파트","서울특별시 양천구 신정로 ***, ***동 ***호 (신정동, 신트리*단지아파트)","08078","다츠게임즈","2026-01-08 18:55:17","I","2026-01-10 00:20:07","","187047.810109944","445755.514912318","게임물제작업","유통관련업","0","","PC 및 모바일 게임","49.8","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"43","게임물제작업","03_05_02_P","4040000","CDFF2241082026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 신장동 *** 하남두산위브파크","경기도 하남시 하남대로 ***, 하남두산위브파크 ***동 ****호 (신장동)","12961","오엔브이스튜디오(O&Vstudio)","2026-01-06 13:24:57","I","2026-01-10 00:20:07","","218722.326285059","448437.965903226","게임물제작업","유통관련업","0","","게임","175.92","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"44","게임물제작업","03_05_02_P","5590000","CDFF2241082026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","경기도 양주시 덕계동 ***-* 진산메디프라자","경기도 양주시 덕계로 ***, 진산메디프라자 *층 ***-**호 (덕계동)","11444","인퍼독","2026-01-08 10:12:15","I","2026-01-10 00:20:07","","204713.126734965","479571.286492224","게임물제작업","유통관련업","4","","게임소프트웨어","4.9","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"45","게임물제작업","03_05_02_P","3220000","CDFF2241082026000002","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 *** *층 서울빌딩","서울특별시 강남구 테헤란로**길 **, 서울빌딩 *층 (역삼동)","06142","주식회사 버스에잇코리아 (Verse Eight Korea)","2026-01-08 10:09:03","I","2026-01-10 00:20:07","","203407.393009297","444533.718771768","게임물제작업","유통관련업","0","","PC 및 모바일 게임물","5.5","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"46","게임물제작업","03_05_02_P","4490000","CDFF2241082026000002","2024-05-01","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 청당동 ***","충청남도 천안시 동남구 청수*로 **, 로뎀시티빌딩 *층 **호 (청당동)","31198","가원글로벌","2026-01-08 09:14:53","I","2026-01-10 00:20:07","","213753.302689714","364544.602406686","게임물제작업","유통관련업","0","","게임","25.05","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"47","게임물제작업","03_05_02_P","3080000","CDFF2241082026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 수유동 ***-** 예움하우스","서울특별시 강북구 인수봉로**길 **-**, ***호 (수유동, 예움하우스)","01022","메가자이언트","2026-01-08 09:18:12","I","2026-01-10 00:20:07","","201027.882561352","459602.203494745","게임물제작업","유통관련업","0","","모바일게임 및 PC게임","135.08","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"48","게임물제작업","03_05_02_P","3520000","CDFF2241082025000012","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 송도동 **-* 더샵 그린워크*차","인천광역시 연수구 아트센터대로**번길 **, ****동 ***호 (송도동, 더샵 그린워크*차)","22002","센트릭스튜디오","2026-01-06 14:02:44","I","2026-01-10 00:20:07","","168187.637964712","433328.456693029","게임물제작업","유통관련업","0","","온라인게임","3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"49","게임물제작업","03_05_02_P","3520000","CDFF2241082026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 에이동 ***~***호 AB-***호 (송도동)","22007","채원","2026-01-07 17:31:50","I","2026-01-10 00:20:07","","167146.853558482","433106.400418521","게임물제작업","유통관련업","0","","게임","1","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"50","게임물제작업","03_05_02_P","3520000","CDFF2241082026000002","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 송도동 *-** 포스코타워-송도","인천광역시 연수구 컨벤시아대로 ***, 포스코타워-송도 **층 *****호 (송도동)","21998","주식회사 로그스크랩","2026-01-08 16:16:46","I","2026-01-10 00:20:07","","168451.872755808","431970.616741074","게임물제작업","유통관련업","0","","게임 소프트웨어","8.62","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"51","게임물제작업","03_05_02_P","3930000","CDFF2241082026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 고잔동 ***-* 월드코아빌딩","경기도 안산시 단원구 중앙대로 ***, 월드코아빌딩 ***-***호 (고잔동)","15361","유진소프트","2026-01-08 14:06:31","I","2026-01-10 00:20:07","","185596.157132447","423922.206261155","게임물제작업","유통관련업","0","","온라인 게임","1.65","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"52","게임물제작업","03_05_02_P","4040000","CDFF2241082023000003","2019-07-30","","01","영업/정상","13","영업중","","","","","02-3411-7756","","","경기도 하남시 망월동 *** 현대클러스터 한강미사*차","경기도 하남시 미사강변한강로 ***, 현대클러스터 한강미사*차 *층 비에이**-****호 (망월동)","12902","주식회사 티에스파크","2026-01-06 17:52:25","U","2026-01-10 02:40:00","","217048.285804714","452536.634089556","게임물제작업","유통관련업","0","","아케이드 게임","48","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
