"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","한옥체험업","03_11_06_P","5050000","CDFI2262222025000050","2025-11-13","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 사정동 14-5","경상북도 경주시 포석로1095번길 23-1 (사정동)","38167","온실","2025-12-31 11:23:29","U","2026-01-03 02:40:00","","399411.159304798","262014.053699479","한옥체험업","","일반주거지역","2","","","","단독주택","2","0","2","97","","","0","0","","0","0","","0","97.32","","0","","","","","","","0","","","","97",
"12","한옥체험업","03_11_06_P","5050000","CDFI2262222025000046","2025-11-06","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 사정동 11-5","경상북도 경주시 포석로1095번길 15-5 (사정동)","38167","월정재","2025-12-31 11:28:26","U","2026-01-03 02:40:00","","399465.787932031","262022.65472288","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","47","","","0","0","","0","0","","0","46.5","","0","","","","","","","0","","","","47",
"13","한옥체험업","03_11_06_P","5050000","CDFI2262222025000047","2025-11-06","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 내남면 용장리 92-8","경상북도 경주시 내남면 포석로 446","38197","경주 오루 한옥 스테이","2025-12-31 11:27:42","U","2026-01-03 02:40:00","","399310.50733449","255691.82278697","한옥체험업","","보전녹지지역","1","","","","단독주택","1","0","2","176","","","0","0","","0","0","","0","175.84","","0","","","","","","","0","","","","176",
"14","한옥체험업","03_11_06_P","5050000","CDFI2262222025000062","2025-12-18","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 사정동 123-22","경상북도 경주시 사정로50번길 9 (사정동)","38167","Stay 기다림","2025-12-31 10:13:36","U","2026-01-03 02:40:00","","399493.810367561","261774.081081675","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","2","58","","","0","0","","0","0","","0","57.85","","0","","","","","","","0","","","","58",
"15","한옥체험업","03_11_06_P","5050000","CDFI2262222025000048","2025-11-10","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 황남동 221-5","경상북도 경주시 첨성로99번길 26-5 (황남동)","38166","스테이 두두리","2025-12-31 11:26:49","U","2026-01-03 02:40:00","","399887.378631634","261740.653574697","한옥체험업","","일반주거지역","2","","","","단독주택","2","0","2","96","","","0","0","","0","0","","0","95.74","","0","","","","","","","0","","","","96",
"16","한옥체험업","03_11_06_P","5050000","CDFI2262222025000055","2025-11-20","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 황남동 317-21","경상북도 경주시 첨성로73번길 10 (황남동)","38166","스테이 정담","2025-12-31 10:36:58","U","2026-01-03 02:40:00","","399672.244136057","261564.296454219","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","48","","","0","0","","0","0","","0","47.88","","0","","","","","","","0","","","","48",
"17","한옥체험업","03_11_06_P","5050000","CDFI2262222025000056","2025-11-21","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 배동 100-22","경상북도 경주시 포석로 816-30 (배동)","38173","온소래미 스테이","2025-12-31 10:36:04","U","2026-01-03 02:40:00","","","","한옥체험업","","보전녹지지역","1","","","","단독주택","1","0","2","115","","","0","0","","0","0","","0","114.68","","0","","","","","","","0","","","","115",
"18","한옥체험업","03_11_06_P","5050000","CDFI2262222025000041","2025-10-21","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 사정동 122-15","경상북도 경주시 사정로 46-6 (사정동)","38167","혜담재","2025-12-31 11:32:53","U","2026-01-03 02:40:00","","399438.477151891","261841.192149203","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","64","","","0","0","","0","0","","0","64.44","","0","","","","","","","0","","","","64",
"19","한옥체험업","03_11_06_P","5050000","CDFI2262222025000042","2025-10-21","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 마동 59-17","경상북도 경주시 갓거랑길 92-23 (마동)","38126","경주더포레한옥펜션","2025-12-31 11:32:13","U","2026-01-03 02:40:00","","","","한옥체험업","","보전녹지지역","1","","","","단독주택","1","0","1","78","","","0","0","","0","0","","0","78.44","","0","","","","","","","0","","","","78",
"20","한옥체험업","03_11_06_P","5050000","CDFI2262222025000043","2025-10-21","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 마동 59-6","경상북도 경주시 갓거랑길 92-25 (마동)","38126","경주더포레한옥펜션","2025-12-31 11:31:32","U","2026-01-03 02:40:00","","410158.220327426","257370.559298704","한옥체험업","","","1","","","","단독주택","1","0","2","157","","","0","0","","0","0","","0","156.88","","0","","","","","","","0","","","","157",
"21","한옥체험업","03_11_06_P","5050000","CDFI2262222025000059","2025-12-10","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 사정동 242-18","경상북도 경주시 국당3길 27 (사정동)","38169","예헌재","2025-12-31 10:20:28","U","2026-01-03 02:40:00","","399561.818375403","260945.19209849","한옥체험업","","보전녹지지역","1","","","","단독주택","1","0","2","61","","","0","0","","0","0","","0","61.2","","0","","","","","","","0","","","","61",
"22","한옥체험업","03_11_06_P","5050000","CDFI2262222025000060","2025-12-10","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 인왕동 768","경상북도 경주시 원화로182번길 20-7 (인왕동)","38160","담월재","2025-12-31 10:19:19","U","2026-01-03 02:40:00","","400665.075439776","261982.88388215","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","36","","","0","0","","0","0","","0","36.14","","0","","","","","","","0","","","","36",
"23","한옥체험업","03_11_06_P","5050000","CDFI2262222025000061","2025-12-10","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 사정동 469-2","경상북도 경주시 사정로 8-12 (사정동)","38168","정스테이 경주","2025-12-31 10:17:43","U","2026-01-03 02:40:00","","399045.993703916","261851.742372431","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","71","","","0","0","","0","0","","0","70.83","","0","","","","","","","0","","","","71",
"24","한옥체험업","03_11_06_P","5050000","CDFI2262222025000044","2025-10-27","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 인왕동 809-2","경상북도 경주시 첨성로 169-4 (인왕동)","38164","첨성 스테이","2025-12-31 11:30:32","U","2026-01-03 02:40:00","","400482.273754142","261814.60239975","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","58","","","0","0","","0","0","","0","57.6","","0","","","","","","","0","","","","58",
"25","한옥체험업","03_11_06_P","5050000","CDFI2262222025000045","2025-10-30","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 서부동 249","경상북도 경주시 북성로56번길 14-4 (서부동)","38144","스테이 안유","2025-12-31 11:29:39","U","2026-01-03 02:40:00","","399360.984223445","262936.462124614","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","75","","","0","0","","0","0","","0","74.5","","0","","","","","","","0","","","","75",
"26","한옥체험업","03_11_06_P","5050000","CDFI2262222013000009","2013-06-20","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 율동 296-2","경상북도 경주시 도초길 124-31 (율동)","38189","스테이 미녹","2025-12-31 11:01:47","U","2026-01-03 02:40:00","","398498.008679188","257916.801445746","한옥체험업","","","1","주택가주변","","","단독주택","1","0","3","128","Gyeongju hanok","","0","0","","0","0","","0","127.98","","0","","","","","","","0","","","","128",
"27","한옥체험업","03_11_06_P","3590000","CDFI2262222026000001","2026-01-02","","01","영업/정상","13","영업중","","","","","062-227-8815","","","광주광역시 동구 동명동 183-18","광주광역시 동구 동명로 37-5 (동명동)","61432","동명동 한옥체험시설(여로)","2026-01-02 13:55:55","I","2026-01-04 00:20:12","","193072.679012148","183663.504330501","한옥체험업","","","1","","","","","0","0","4","0","","","0","0","","0","0","","0","89.24","","0","","","","","","","0","","","","89",
"28","한옥체험업","03_11_06_P","3130000","CDFI2262222025000001","2025-04-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 대흥동 768-2","서울특별시 마포구 토정로25안길 5-1 (대흥동)","04159","서울 한옥스테이 써클","2026-01-02 14:09:15","U","2026-01-04 02:40:00","","194662.306622672","449150.836037967","한옥체험업","","","0","","","6실(12명)","단독주택","1","0","6","0","Seoul hanok stay circle","Traditional Korean housing experiencing business","0","0","","0","0","","0","136","","0","","","","","","","0","","","","136",
"29","한옥체험업","03_11_06_P","4850000","CDFI2262222013000001","2013-01-16","","01","영업/정상","13","영업중","","","","","380-3049","","517-811","전라남도 담양군 금성면 금성리 283","전라남도 담양군 금성면 새덕굴길 163","","금성농촌체험 민박촌","2026-01-05 14:41:04","U","2026-01-07 02:40:00","","204023.442544823","206962.036742371","한옥체험업","","관리지역","1","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","1765","","0","","","","","","","500000000","","","","1765",
"30","한옥체험업","03_11_06_P","3410000","CDFI2262222024000002","2024-12-26","","01","영업/정상","13","영업중","","","","","","","","대구광역시 중구 삼덕동3가 146-3","대구광역시 중구 동덕로30길 148-1 (삼덕동3가)","41947","대구펜션 원향 삼덕점","2026-01-05 15:48:09","U","2026-01-07 02:40:00","","345496.223095338","264024.10085906","한옥체험업","","","0","","","","","0","0","2","0","","","0","0","","0","0","","0","42.71","","0","","","","","","","0","","","","43",
"31","한옥체험업","03_11_06_P","3620000","CDFI2262222022000001","2022-03-04","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 중흥동 677-10","광주광역시 북구 중가로113번길 14-17 (중흥동)","61236","식목일스테이","2026-01-06 17:26:40","U","2026-01-09 02:40:00","","191940.09600456","184429.879447203","한옥체험업","","준주거지역","1","기타","","한화손해보험(영업배상책임보험)","단독주택","1","0","1","68","","","0","0","","0","0","","0","44.55","","0","","","","","","","200000000","","","","45",
"32","한옥체험업","03_11_06_P","5070000","CDFI2262222025000013","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 법상동 76-24","경상북도 안동시 법상윗길 19 (법상동)","36689","서호당","2026-01-06 09:09:13","U","2026-01-09 02:40:00","","354384.294049154","342456.669409705","한옥체험업","","","0","","","","","0","0","1","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"33","한옥체험업","03_11_06_P","5070000","CDFI2262222025000014","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 풍천면 가곡리 1182","경상북도 안동시 풍천면 한옥마을2길 15","36759","검무한옥(호운당)","2026-01-06 09:11:39","U","2026-01-09 02:40:00","","","","한옥체험업","","","0","","","","","0","0","2","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"34","한옥체험업","03_11_06_P","5050000","CDFI2262222025000036","2025-09-04","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 북군동 35-28","경상북도 경주시 북군3길 12-66 (북군동)","38116","경주 보문 화랑 한옥풀빌라 펜션","2026-01-06 09:15:43","U","2026-01-09 02:40:00","","","","한옥체험업","","자연녹지지역","1","","","","단독주택","1","1","3","197","","","0","0","","0","0","","0","197.22","","0","","","","","","","0","","","","197",
"35","한옥체험업","03_11_06_P","4620000","CDFI2262222026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","충청남도 태안군 태안읍 도내리 351-4","충청남도 태안군 태안읍 안도내길 81-2","32137","연토헌","2026-01-08 08:53:51","I","2026-01-10 00:20:07","","139703.440208703","368296.596050065","한옥체험업","","","1","","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"36","한옥체험업","03_11_06_P","3070000","CDFI2262222026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","02-388-5754","","","서울특별시 성북구 안암동1가 102","서울특별시 성북구 고려대로11길 57-8 (안암동1가)","02850","더 코나 한옥 달온재","2026-01-09 17:01:04","I","2026-01-11 00:20:02","","201735.695722561","454024.957964733","한옥체험업","","주거지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","63.6","","0","","","","","","","0","","","","64",
"37","한옥체험업","03_11_06_P","3380000","CDFI2262222026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 171-31","부산광역시 수영구 광안로22번길 57, 1층 (광안동)","48299","쉼표광안","2026-01-09 09:44:31","I","2026-01-11 00:20:02","","392610.864691116","185903.661654325","한옥체험업","","일반주거지역","0","","","","","1","0","0","0","","","0","0","","0","0","","0","69.15","","0","","","","","","","35000000","","","","69",
"38","한옥체험업","03_11_06_P","4231000","CDFI2262222026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 장사동 645-4","강원특별자치도 속초시 중앙로419번길 33, A동 5층 502호 (장사동)","24805","호수풍경","2026-01-09 09:23:09","I","2026-01-11 00:20:02","","338780.952748154","525605.967459156","한옥체험업","","일반주거지역","5","기타","","","다세대주택","5","0","0","0","","","0","0","","0","0","","0","59.59","","0","","","","","","","0","","","","60",
"39","한옥체험업","03_11_06_P","4160000","CDFI2262222026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 가평군 설악면 이천리 364","경기도 가평군 설악면 다락재로 513","12468","스테이 다락재","2026-01-09 13:14:54","I","2026-01-11 00:20:02","","238843.48385625","461391.121442731","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"40","한옥체험업","03_11_06_P","5050000","CDFI2262222026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 남산동 73","경상북도 경주시 남산예길 95-16 (남산동)","38174","남산옥","2026-01-09 15:17:28","I","2026-01-11 00:20:02","","403415.827115653","256668.292734765","한옥체험업","","보전녹지지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","116.82","","0","","","","","","","0","","","","117",
"41","한옥체험업","03_11_06_P","5160000","CDFI2262222011000001","2011-02-08","","01","영업/정상","13","영업중","","","","","","","763-823","경상북도 청송군 파천면 중평리 395-1","경상북도 청송군 파천면 중들2길 26","","사남고택","2026-01-09 17:51:25","U","2026-01-11 02:40:00","","381160.067123189","330487.076850244","한옥체험업","","","1","","","","단독주택","","","6","136","Sanamgotaek","Tourism Korean-style House","","","","","","","","135.8","","","","","","","","","","","","","136",
"42","한옥체험업","03_11_06_P","3000000","CDFI2262222026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 관훈동 118-33","서울특별시 종로구 인사동16길 3-5 (관훈동)","03146","하우스다 인사동","2026-01-12 17:28:09","I","2026-01-14 00:20:02","","198503.947106904","452547.903069119","한옥체험업","","상업지역","1","기타","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","59.5","","0","","","","","","","0","","","","60",
"43","한옥체험업","03_11_06_P","3000000","CDFI2262222026000002","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 종로6가 12-69","서울특별시 종로구 낙산성곽서길 33 (종로6가)","03098","NOCTURNE NAKSAN","2026-01-12 17:28:34","I","2026-01-14 00:20:02","","200685.462622873","452398.341689337","한옥체험업","","일반주거지역","1","주택가주변","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","52.89","","0","","","","","","","0","","","","53",
"44","한옥체험업","03_11_06_P","5050000","CDFI2262222026000002","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 황남동 317-29","경상북도 경주시 첨성로73번길 10-1 (황남동)","38166","스테이 정담 온","2026-01-13 16:26:16","I","2026-01-15 00:20:35","","","","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","49.14","","0","","","","","","","0","","","","49",
"45","한옥체험업","03_11_06_P","4181000","CDFI2262222025000005","2025-12-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 효자동 114-337","강원특별자치도 춘천시 두하길25번길 7-14 (효자동)","24294","춘천 한옥스테이 모키","2026-01-13 17:18:29","U","2026-01-15 02:40:00","","265142.460769311","486253.351495488","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","0","","","0","0","","0","0","","0","64.62","","0","","","","","","","0","","","","65",
"46","한옥체험업","03_11_06_P","4181000","CDFI2262222025000004","2025-12-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 우두동 685-14","강원특별자치도 춘천시 충열로7번길 15-1 (우두동)","24226","스테이 너븐","2026-01-13 17:21:00","U","2026-01-15 02:40:00","","264167.179489947","489032.128647904","한옥체험업","","준주거지역","1","","","","단독주택","1","0","1","0","","","0","0","","0","0","","0","37.99","","0","","","","","","","0","","","","38",
"47","한옥체험업","03_11_06_P","4181000","CDFI2262222025000003","2025-10-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 효자동 475-55","강원특별자치도 춘천시 소전길28번길 9-6 (효자동)","24339","베야즈 그로토","2026-01-13 17:22:20","U","2026-01-15 02:40:00","","264505.176069434","485604.721716726","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","0","","","0","0","","0","0","","0","63.72","","0","","","","","","","0","","","","64",
"48","한옥체험업","03_11_06_P","4181000","CDFI2262222025000001","2025-04-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 근화동 800-18","강원특별자치도 춘천시 당간지주길74번길 17 (근화동)","24241","서유재","2026-01-13 17:24:15","U","2026-01-15 02:40:00","","263616.568977519","487828.999161866","한옥체험업","","일반주거지역","1","주택가주변","","","단독주택","1","0","1","0","","","0","0","","0","0","","0","31.73","","0","","","","","","","0","","","","32",
"49","한옥체험업","03_11_06_P","4570000","CDFI2262222024000006","2024-08-30","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 359-4","충청남도 부여군 부여읍 월함로71번길 20-12","33132","월함지 한옥","2026-01-14 09:18:19","U","2026-01-16 02:40:00","","193101.067288493","310058.521328379","한옥체험업","","","0","","","","","0","0","4","185","","","0","0","","0","0","","0","0","","0","","","","","","","10000000","","","","0",
"50","한옥체험업","03_11_06_P","4570000","CDFI2262222024000009","2024-10-11","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 329-2","충청남도 부여군 부여읍 월함로 99-5","33132","부여와한옥","2026-01-14 09:28:18","U","2026-01-16 02:40:00","","193375.864461104","310102.382626179","한옥체험업","","","0","","","","","0","0","4","195","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"51","한옥체험업","03_11_06_P","4570000","CDFI2262222024000005","2024-08-13","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 390","충청남도 부여군 부여읍 뒷개로27번길 10-3","33132","나성한옥","2026-01-14 09:16:57","U","2026-01-16 02:40:00","","193160.943932218","310241.071240805","한옥체험업","","","0","","","","","0","0","6","176","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"52","한옥체험업","03_11_06_P","4570000","CDFI2262222019000001","2019-05-10","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 규암면 합송리 847-1","충청남도 부여군 규암면 흥수로590번길 17","","부여안방마님","2026-01-14 09:10:39","U","2026-01-16 02:40:00","","186312.252046606","307192.808915171","한옥체험업","","","1","","","","","1","0","7","332","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"53","한옥체험업","03_11_06_P","4570000","CDFI2262222024000003","2024-04-23","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 340-4","충청남도 부여군 부여읍 뒷개로 15-3","33132","달무네","2026-01-14 09:14:13","U","2026-01-16 02:40:00","","193232.184039144","310014.123349477","한옥체험업","","","0","","","","","0","0","1","46","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"54","한옥체험업","03_11_06_P","4570000","CDFI2262222024000001","2024-04-12","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 329-16","충청남도 부여군 부여읍 월함로 99-10","33132","아름한옥펜션","2026-01-14 09:11:02","U","2026-01-16 02:40:00","","193399.785545353","310136.683303218","한옥체험업","","","0","","","","","0","0","3","81","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"55","한옥체험업","03_11_06_P","4570000","CDFI2262222024000002","2024-04-12","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 329-14","충청남도 부여군 부여읍 월함로 99-12","33132","다움한옥펜션","2026-01-14 09:11:35","U","2026-01-16 02:40:00","","193400.157375508","310149.296554688","한옥체험업","","","0","","","","","0","0","3","81","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"56","한옥체험업","03_11_06_P","3590000","CDFI2262222024000001","2024-05-24","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 동명동 207-30","광주광역시 동구 동계천로95번길 18-9 (동명동)","61430","스케치 스테이 1","2026-01-14 09:17:46","U","2026-01-16 02:40:00","","192829.389775153","183776.071855054","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","1","60","","","0","0","","0","0","","0","60.16","","0","","","","","","","0","","","","60",
"57","한옥체험업","03_11_06_P","4570000","CDFI2262222024000004","2024-04-26","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 쌍북리 340-6","충청남도 부여군 부여읍 뒷개로 15-5","33132","해무네","2026-01-14 09:15:34","U","2026-01-16 02:40:00","","","","한옥체험업","","","0","","","","","0","0","1","46","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"58","한옥체험업","03_11_06_P","4570000","CDFI2262222025000001","2025-12-24","","01","영업/정상","13","영업중","","","","","","","","충청남도 부여군 부여읍 동남리 8-8","충청남도 부여군 부여읍 의열로29번길 13","33149","하늘채 동남가","2026-01-14 09:23:49","U","2026-01-16 02:40:00","","192475.411224671","308772.319845083","한옥체험업","","일반주거지역","2","주택가주변","","","근린생활시설","2","0","3","188","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
