"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11","유통전문판매업","07_22_17_P","5670000","5670184-113-2023-00005","2023-07-26","","03","폐업","02","폐업","2025-12-31","","","","","6.30","630-859","경상남도 창원시 마산회원구 합성동 102-1 남산빌딩4층 일부호","경상남도 창원시 마산회원구 3·15대로 732, 4층 일부호 (합성동, 남산빌딩)","51362","트리브리","2025-12-31 15:19:08","U","2026-01-03 02:40:00","유통전문판매업","343944.307050348","194260.122745917","유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"12","유통전문판매업","07_22_17_P","4050000","4050000-113-2023-00066","2023-07-26","","01","영업/정상","01","영업","","","","","070 871 9681","3.30","446-529","경기도 용인시 기흥구 중동 849-2 씨티프라자","경기도 용인시 기흥구 동백중앙로 191, 8층 비8750호 (중동)","17006","주식회사 큰다","2025-12-31 17:39:45","U","2026-01-03 02:40:00","유통전문판매업","213491.170141499","418778.755712447","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"13","유통전문판매업","07_22_17_P","4050000","4050000-113-2023-00075","2023-08-31","","03","폐업","02","폐업","2025-12-31","","","","070 76542523","3.30","446-902","경기도 용인시 기흥구 공세동 734-6 B01-D10호","경기도 용인시 기흥구 공세로 150-29, B01-D10호 (공세동)","17084","웰리뉴","2025-12-31 08:56:19","U","2026-01-03 02:40:00","유통전문판매업","209714.027222914","415112.443559383","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"14","유통전문판매업","07_22_17_P","3380000","3380000-113-2023-00003","2023-08-28","","03","폐업","02","폐업","2025-12-31","","","","","","613-010","부산광역시 수영구 남천동 595 남천 금호어울림 더 비치","부산광역시 수영구 남천동로 91, 104동 1301호 (남천동, 남천 금호어울림 더 비치)","48306","에이셉커피","2025-12-31 14:52:25","U","2026-01-03 02:40:00","유통전문판매업","392421.999013263","184841.747960343","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"15","유통전문판매업","07_22_17_P","4090000","4090000-113-2023-00044","2023-08-09","","03","폐업","02","폐업","2025-12-31","","","","","11.41","415-080","경기도 김포시 구래동 6874-6 호수마을이편한세상","경기도 김포시 김포한강4로420번길 164, 302동 2203호 (구래동, 호수마을이편한세상)","10063","근면한 커피콩","2025-12-31 13:46:49","U","2026-01-03 02:40:00","유통전문판매업","167243.211574289","460679.916791955","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"16","유통전문판매업","07_22_17_P","3210000","3210000-113-2023-00068","2023-08-01","","03","폐업","02","폐업","2025-12-31","","","","","30.00","137-898","서울특별시 서초구 양재동 368-13","서울특별시 서초구 동산로6길 41-5, 101호 (양재동)","06786","르오에스(LUOES)","2025-12-31 11:36:47","U","2026-01-03 02:40:00","유통전문판매업","203906.003004766","440833.621112777","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","30","","","",
"17","유통전문판매업","07_22_17_P","5110000","5110000-113-2023-00001","2023-08-04","","03","폐업","02","폐업","2025-12-31","","","","","99.50","742-903","경상북도 상주시 남성동 7-1","경상북도 상주시 중앙로 200-1, 3층 (남성동)","37196","달기나라 주식회사","2025-12-31 15:46:04","U","2026-01-03 02:40:00","유통전문판매업","303996.424770968","324472.452977903","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","4.4","","","",
"18","유통전문판매업","07_22_17_P","3550000","3550000-113-2023-00006","2023-06-30","","03","폐업","02","폐업","2025-12-31","","","","","0.00","407-470","인천광역시 계양구 장기동 143-7 영풍리치빌","인천광역시 계양구 황어로134번길 5-2, B동 402호 (장기동, 영풍리치빌)","21006","자연의정","2025-12-31 13:25:32","U","2026-01-03 02:40:00","유통전문판매업","176648.76908434","453048.714135986","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"19","유통전문판매업","07_22_17_P","3170000","3170000-113-2023-00021","2023-07-25","","03","폐업","02","폐업","2025-12-31","","","","07088021119","46.00","153-030","서울특별시 금천구 시흥동 1031 엠메디컬타워 1313호","서울특별시 금천구 시흥대로73길 67, 엠메디컬타워 13층 1313호 (시흥동)","08613","(주)데이바이미","2025-12-31 13:47:50","U","2026-01-03 02:40:00","유통전문판매업","190718.377249788","439322.42742435","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"20","유통전문판매업","07_22_17_P","3670000","3670000-113-2020-00020","2020-12-17","","03","폐업","02","폐업","2025-12-31","","","","","1.88","305-330","대전광역시 유성구 지족동 906-3 양지빌딩","대전광역시 유성구 은구비남로33번길 13-8, 양지빌딩 지상3층 (지족동)","34086","마음쉼","2025-12-31 17:11:04","U","2026-01-03 02:40:00","유통전문판매업","228544.008863506","319177.997217091","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"21","유통전문판매업","07_22_17_P","3040000","3040000-113-2023-00018","2023-09-12","","03","폐업","02","폐업","2025-12-31","","","","","37.93","143-912","서울특별시 광진구 중곡동 648-20 502호","서울특별시 광진구 능동로39길 9, 502호 (중곡동)","04919","퍼스트라벨","2025-12-31 14:11:20","U","2026-01-03 02:40:00","유통전문판매업","206957.903219906","450690.311602333","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","11.51","","","",
"22","유통전문판매업","07_22_17_P","5141000","5141000-113-2023-00001","2023-09-12","","03","폐업","02","폐업","2025-12-31","","","","","311.53","","대구광역시 군위군 부계면 대율리 479","대구광역시 군위군 부계면 한티로 2208","43165","농부키움","2025-12-31 09:08:29","U","2026-01-03 02:40:00","유통전문판매업","349289.8217698","286266.005470763","유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"23","유통전문판매업","07_22_17_P","3310000","3310000-113-2010-00001","2010-04-21","","03","폐업","02","폐업","2025-12-31","","","","051 6256882","48.15","608-838","부산광역시 남구 용호동 480-2 미주아파트상가 102호","부산광역시 남구 동명로92번길 91, 102호 (용호동,미주아파트상가)","48569","주)그린허브","2025-12-31 11:32:16","U","2026-01-03 02:40:00","유통전문판매업","392138.78037914","181741.275286935","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"24","유통전문판매업","07_22_17_P","3780000","3780000-113-2019-00032","2019-05-27","","01","영업/정상","01","영업","","","","","031 698 2121","2.57","463-420","경기도 성남시 분당구 백현동 581-9 지1층 일부(P04)호","경기도 성남시 분당구 판교역로10번길 6, 지1층 일부호 (백현동)","13536","(주)홀리스틱바이오","2025-12-31 16:45:21","U","2026-01-03 02:40:00","유통전문판매업","209709.052786603","433248.72151622","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"25","유통전문판매업","07_22_17_P","4191000","4191000-113-2021-00006","2021-03-18","","03","폐업","02","폐업","2025-12-31","","","","033742 1104","40.70","","강원특별자치도 원주시 지정면 월송리 338-19","강원특별자치도 원주시 지정면 송정로 130, 1동 1층","26358","원주도시농부하우스농가인","2025-12-31 17:40:36","U","2026-01-03 02:40:00","유통전문판매업","276860.470429329","432500.3013296","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","1","","","",
"26","유통전문판매업","07_22_17_P","4261000","4261000-113-2020-00003","2020-03-04","","01","영업/정상","01","영업","","","","","","26.00","","강원특별자치도 횡성군 우천면 문암리 321","강원특별자치도 횡성군 우천면 정문로 149, 2층","25249","미녀플랜","2025-12-31 09:45:06","U","2026-01-03 02:40:00","유통전문판매업","292245.557500112","441242.699099401","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"27","유통전문판매업","07_22_17_P","3010000","3010000-113-2017-00003","2017-03-03","","03","폐업","02","폐업","2025-12-31","","","","02  63662600","676.96","100-864","서울특별시 중구 태평로2가 43 한화금융센터 태평로 21층","서울특별시 중구 세종대로 92 (태평로2가, 한화금융센터 태평로 21층)","04525","한국이토추 주식회사","2025-12-31 10:03:45","U","2026-01-03 02:40:00","유통전문판매업","197953.365497851","451330.097303553","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","676.96","","","",
"28","유통전문판매업","07_22_17_P","4311000","4311000-113-2021-00009","2021-05-28","","01","영업/정상","01","영업","","","","","","28.08","","강원특별자치도 화천군 사내면 사창리 226-7","강원특별자치도 화천군 사내면 문화마을2길 32","24158","오부자네 사과농원","2025-12-31 11:38:57","U","2026-01-03 02:40:00","유통전문판매업","246038.038661384","507324.877599777","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"29","유통전문판매업","07_22_17_P","4211000","4211000-113-2018-00001","2018-04-04","","01","영업/정상","01","영업","","","","","07042601906","113.58","","강원특별자치도 동해시 구호동 235-30 2층 6동","강원특별자치도 동해시 공단6로 67-17, 6동 2층 (구호동)","25799","(주)루트","2025-12-31 16:36:57","U","2026-01-03 02:40:00","유통전문판매업","388723.81296051","443458.95393437","유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"30","유통전문판매업","07_22_17_P","4050000","4050000-113-2024-00100","2024-09-06","","03","폐업","02","폐업","2025-12-31","","","","","1.65","446-902","경기도 용인시 기흥구 공세동 734-6","경기도 용인시 기흥구 공세로 150-29, B01-C060호 (공세동)","17084","비에이치피 주식회사","2025-12-31 13:57:32","U","2026-01-03 02:40:00","유통전문판매업","209714.027222914","415112.443559383","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"31","유통전문판매업","07_22_17_P","4050000","4050000-113-2024-00101","2024-09-06","","03","폐업","02","폐업","2025-12-31","","","","","1.44","446-573","경기도 용인시 기흥구 구갈동 595-2 강남대프라자","경기도 용인시 기흥구 중부대로 579, 강남대프라자 508-S048호 (구갈동)","16978","샤르방","2025-12-31 09:08:39","U","2026-01-03 02:40:00","유통전문판매업","211196.115585367","418725.38731869","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"32","유통전문판매업","07_22_17_P","3930000","3930000-113-2024-00042","2024-09-05","","01","영업/정상","01","영업","","","","","","55.16","426-220","경기도 안산시 상록구 사사동 443-11 1층 일부","경기도 안산시 상록구 양지마을3길 1, 1층 일부 (사사동)","15523","(주)티앤씨푸드시스템","2025-12-31 20:15:56","U","2026-01-03 02:40:00","유통전문판매업","192736.074404204","421786.86545255","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"33","유통전문판매업","07_22_17_P","5670000","5670206-113-2024-00003","2024-10-15","","03","폐업","02","폐업","2025-12-31","","","","","49.00","645-808","경상남도 창원시 진해구 이동 538-146 1층 일부호","경상남도 창원시 진해구 충장로364번가길 1, 1층 일부호 (이동)","51687","제이케이컴퍼니","2025-12-31 09:25:50","U","2026-01-03 02:40:00","유통전문판매업","354103.07754942","185062.622444905","유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","임대","0","0","N","0","","","",
"34","유통전문판매업","07_22_17_P","3670000","3670000-113-2024-00022","2024-10-11","","03","폐업","02","폐업","2025-12-31","","","","","42.00","305-251","대전광역시 유성구 대정동 309-2","대전광역시 유성구 대정로42번길 68-19 (대정동)","34219","라이프풀리","2025-12-31 14:43:07","U","2026-01-03 02:40:00","유통전문판매업","228812.44","312702.79","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"35","유통전문판매업","07_22_17_P","5530000","5530000-113-2024-00105","2024-11-07","","03","폐업","02","폐업","2025-12-31","","","","","2.00","445-150","경기도 화성시 오산동 1040-2","경기도 화성시 동탄신리천로 270, 4층 402호 일부(e159)호 (오산동)","18486","헬씨아름","2025-12-31 16:15:36","U","2026-01-03 02:40:00","유통전문판매업","209525.068363402","409082.698261073","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"36","유통전문판매업","07_22_17_P","4900000","4900000-113-2018-00002","2018-01-17","","03","폐업","02","폐업","2025-12-31","","","","","46.00","519-831","전라남도 화순군 도곡면 대곡리 879","전라남도 화순군 도곡면 밭한실길 56, 1층","58155","뚱땡이농장","2025-12-31 14:32:03","U","2026-01-03 02:40:00","유통전문판매업","193927.238030125","166243.57231833","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","20","","","",
"37","유통전문판매업","07_22_17_P","3670000","3670000-113-2019-00018","2019-12-17","","03","폐업","02","폐업","2025-12-31","","","","","23.38","305-251","대전광역시 유성구 대정동 312-2","대전광역시 유성구 대정로28번길 20, 3층 (대정동)","34219","휴닉","2025-12-31 15:49:08","U","2026-01-03 02:40:00","유통전문판매업","228762.669426372","312666.184724839","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"38","유통전문판매업","07_22_17_P","3650000","3650000-113-2019-00013","2019-11-29","","03","폐업","02","폐업","2025-12-31","","","","16614812","69.70","301-820","대전광역시 중구 석교동 278-1 지하1층","대전광역시 중구 돌다리로52번길 2, 지하1층 (석교동)","35064","알찬","2025-12-31 11:07:02","U","2026-01-03 02:40:00","유통전문판매업","239455.366138897","311723.509298993","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"39","유통전문판매업","07_22_17_P","3230000","3230000-113-2019-00081","2019-11-21","","03","폐업","02","폐업","2025-12-31","","","","02  588 6906","50.64","138-907","서울특별시 송파구 송파동 32-1 경남레이크파크","서울특별시 송파구 석촌호수로 268, 5층 517호 (송파동, 경남레이크파크)","05623","(주)조인라이프","2025-12-31 14:59:23","U","2026-01-03 02:40:00","유통전문판매업","209276.661384383","445281.64560047","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"40","유통전문판매업","07_22_17_P","6510000","6510000-113-2022-00010","2022-03-04","","03","폐업","02","폐업","2025-12-31","","","","","10.92","690-805","제주특별자치도 제주시 노형동 3786-1","제주특별자치도 제주시 노형8길 14, 지1층 (노형동)","63083","주식회사인스밀","2025-12-31 09:12:13","U","2026-01-03 02:40:00","유통전문판매업","151445.846898693","-1277.09680982219","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"41","유통전문판매업","07_22_17_P","5540000","5540000-113-2022-00005","2022-01-26","","03","폐업","02","폐업","2025-12-31","","","","0317617333","12.66","464-862","경기도 광주시 초월읍 대쌍령리 365-6","경기도 광주시 초월읍 경충대로 1333-1, 2층 일부호","12735","미다원","2025-12-31 15:31:16","U","2026-01-03 02:40:00","유통전문판매업","224926.93961194","432275.207282533","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","","",
"42","유통전문판매업","07_22_17_P","4181000","4181000-113-2021-00016","2021-09-23","","03","폐업","02","폐업","2025-12-31","","","","","44.77","","강원특별자치도 춘천시 퇴계동 369-9","강원특별자치도 춘천시 남춘로 17, 남춘천역코아루웰라움 19층 1906호 (퇴계동)","24370","주식회사 이오","2025-12-31 17:44:53","U","2026-01-03 02:40:00","유통전문판매업","264164.138221018","484758.925824151","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"43","유통전문판매업","07_22_17_P","6510000","6510000-113-2024-00027","2024-06-19","","03","폐업","02","폐업","2025-12-31","","","","","10.14","690-837","제주특별자치도 제주시 화북일동 10-1 화북1아파트","제주특별자치도 제주시 동화로1길 11, 109동 208호 (화북일동, 화북1아파트)","63302","부로디","2025-12-31 14:15:12","U","2026-01-03 02:40:00","유통전문판매업","160445.915506613","2724.44747042758","유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"44","유통전문판매업","07_22_17_P","4010000","4010000-113-2024-00013","2024-07-15","","03","폐업","02","폐업","2025-12-31","","","","","28.00","","경기도 시흥시 배곧동 219 시흥배곧 아브뉴프랑 센트럴 블루","경기도 시흥시 서울대학로264번길 25, 시흥배곧 아브뉴프랑 센트럴 블루 5층 528호 일부호 (배곧동)","15011","(주)제이에스지","2025-12-31 15:21:51","U","2026-01-03 02:40:00","유통전문판매업","175777.7283511","429625.471153581","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"45","유통전문판매업","07_22_17_P","4580000","4580000-113-2024-00004","2024-07-15","","01","영업/정상","01","영업","","","","","","16.00","325-903","충청남도 서천군 장항읍 신창리 40-3 해물촌","충청남도 서천군 장항읍 장마로 67","33666","생선상륙","2025-12-31 09:37:22","U","2026-01-03 02:40:00","유통전문판매업","170602.774312752","287648.370621743","유통전문판매업","0","0","","","상수도전용","0","0","0","0","0","자가","0","0","N","0","","","",
"46","유통전문판매업","07_22_17_P","3670000","3670000-113-2024-00010","2024-06-14","","01","영업/정상","01","영업","","","","","","4.80","305-301","대전광역시 유성구 봉명동 668-2","대전광역시 유성구 한밭대로492번길 7, 지상2층 (봉명동)","34184","클로버 주식회사","2025-12-31 11:25:43","U","2026-01-03 02:40:00","유통전문판매업","231655.573897308","317638.803112799","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"47","유통전문판매업","07_22_17_P","4681000","4681000-113-2024-00010","2024-07-08","","03","폐업","02","폐업","2025-12-31","","","","","28.60","","전북특별자치도 익산시 남중동 352-136 주진타운","전북특별자치도 익산시 익산대로52길 9, 주진타운 5층 (남중동)","54619","(유)주진","2025-12-31 17:25:00","U","2026-01-03 02:40:00","유통전문판매업","195688.983042724","272405.57983386","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"48","유통전문판매업","07_22_17_P","3900000","3900000-113-2024-00010","2024-06-17","","01","영업/정상","01","영업","","","","","","3.00","423-090","경기도 광명시 일직동 512-3","경기도 광명시 양지로 21, 티타워동 제1407-601호 (일직동)","14345","주식회사 플럼로케이션","2025-12-31 10:06:46","U","2026-01-03 02:40:00","유통전문판매업","189541.850018502","435187.738812827","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"49","유통전문판매업","07_22_17_P","3540000","3540000-113-2024-00015","2024-07-09","","01","영업/정상","01","영업","","","","","","","403-819","인천광역시 부평구 부평동 378-1 부흥빌딩 607호","인천광역시 부평구 장제로 153, 부흥빌딩 6층 607호 (부평동)","21360","로젠탈 컨설팅","2025-12-31 17:51:04","U","2026-01-03 02:40:00","유통전문판매업","173598.128829185","446461.825121456","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"50","유통전문판매업","07_22_17_P","3900000","3900000-113-2024-00012","2024-08-12","","03","폐업","02","폐업","2025-12-31","","","","","","423-845","경기도 광명시 하안동 27 하안11단지고층주공아파트","경기도 광명시 하안로 318, 1103동 601호 (하안동, 하안11단지고층주공아파트)","14247","어라운드월드","2025-12-31 14:06:10","U","2026-01-03 02:40:00","유통전문판매업","189464.520492226","440290.684983122","유통전문판매업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"51","유통전문판매업","07_22_17_P","3150000","3150000-113-2019-00044","2019-12-24","","03","폐업","02","폐업","2025-12-12","","","","02 4633211","27.30","157-210","서울특별시 강서구 마곡동 774-2 보타닉파크타워2 7층 722호","서울특별시 강서구 공항대로 213, 보타닉파크타워2 7층 722호 (마곡동)","07802","(주)와이더잇","2025-12-31 14:07:48","U","2026-01-03 02:40:00","유통전문판매업","185032.421148111","450836.071292455","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"52","유통전문판매업","07_22_17_P","4000000","4000000-113-2020-00001","2020-01-14","","03","폐업","02","폐업","2025-12-31","","","","","155.19","447-200","경기도 오산시 서동 455 1층","경기도 오산시 서동로65번길 88-4, 1층 (서동)","18104","최가네식품","2025-12-31 15:30:26","U","2026-01-03 02:40:00","유통전문판매업","202895.004749418","405554.584043647","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","6.84","","","",
"53","유통전문판매업","07_22_17_P","3220000","3220000-113-2020-00039","2020-02-27","","03","폐업","02","폐업","2025-12-31","","","","","4.00","135-529","서울특별시 강남구 논현동 277-20 아모제논현빌딩","서울특별시 강남구 봉은사로 317, 아모제논현빌딩 지상2층 2035호 (논현동)","06103","에이치브로스","2025-12-31 14:38:30","U","2026-01-03 02:40:00","유통전문판매업","203607.068430001","445315.578728921","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","4","","","",
"54","유통전문판매업","07_22_17_P","3220000","3220000-113-2020-00015","2020-01-28","","03","폐업","02","폐업","2025-12-31","","","","07082869801","83.00","135-930","서울특별시 강남구 역삼동 792-52","서울특별시 강남구 논현로71길 25, 2층 (역삼동)","06249","(주)에스피에스인터네셔널","2025-12-31 14:01:49","U","2026-01-03 02:40:00","유통전문판매업","203242.4464186","443580.618473109","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"55","유통전문판매업","07_22_17_P","3420000","3420000-113-2022-00001","2022-01-07","","03","폐업","02","폐업","2025-12-31","","","","","20.82","701-829","대구광역시 동구 신천동 348-2 ds빌딩","대구광역시 동구 동부로30길 91, ds빌딩 10층 (신천동)","41252","엠에스(MS) 커뮤니티","2025-12-31 16:34:32","U","2026-01-03 02:40:00","유통전문판매업","347116.045450435","264408.829139383","유통전문판매업","0","0","","","","0","0","0","0","0","자가","0","0","N","20.82","","","",
"56","유통전문판매업","07_22_17_P","3010000","3010000-113-2022-00003","2022-01-17","","01","영업/정상","01","영업","","","","","","6.74","100-070","서울특별시 중구 소공동 26","서울특별시 중구 남대문로7길 11-6, 3층 (소공동)","04532","(주)고려당","2025-12-31 12:08:44","U","2026-01-03 02:40:00","유통전문판매업","198257.823055319","451268.33877246","유통전문판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","6.74","","","",
