"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","공연장","03_06_01_P","3230000","CDFE1230002025000001","2025-10-10","","03","폐업","03","폐업","2025-12-28","","","","02-516-8380","","","서울특별시 송파구 잠실동 10 서울종합운동장","서울특별시 송파구 올림픽로 25, 서울종합운동장 (잠실동)","05500","태양의서커스""쿠자""","2026-01-06 18:06:25","U","2026-01-09 02:40:00","","206383.829438022","446030.128073052","공연장","공연장","","0","기타","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"12","공연장","03_06_01_P","4400000","CDFE1230001987000001","1987-12-26","","01","영업/정상","13","영업중","","","","","","","390-012","충청북도 제천시 중앙로2가 26-1","충청북도 제천시 의림대로 125 (중앙로2가)","390-012","제천시민회관","2026-01-06 09:49:57","U","2026-01-09 02:40:00","","307496.553310119","404888.508322516","공연장","공연장","상업지역","5","기타","","","문화시설","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"13","공연장","03_06_01_P","5090000","CDFE1230002003000001","2003-01-07","","01","영업/정상","13","영업중","","","","","054-634-3124","","750-909","경상북도 영주시 영주동 470-62","경상북도 영주시 선비로 213 (영주동)","750-909","영주시민회관","2026-01-08 16:38:09","U","2026-01-10 02:40:00","","344218.817840469","370292.083683014","공연장","공연장","일반주거지역","3","기타","","","문화시설","1","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"14","공연장","03_06_01_P","4390000","CDFE1230002020000002","2020-08-20","","03","폐업","03","폐업","2026-01-06","","","","043-856-0168","","","충청북도 충주시 직동 637-41","충청북도 충주시 직동길 92, 2층 (직동)","27488","살로메(SALOME)","2026-01-06 17:10:26","U","2026-01-10 02:40:00","","284325.843980592","383293.457887795","공연장","공연장","근린상업지역","3","기타","","","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"15","공연장","03_06_01_P","3940000","CDFE1230002003000002","2003-10-10","","01","영업/정상","13","영업중","","","","","970-0031","","","경기도 고양시 덕양구 토당동 3-39 고양시청소년수련관","경기도 고양시 덕양구 중앙로633번길 25, 고양시청소년수련관 (토당동)","10512","토당청소년수련관","2026-01-08 14:26:32","U","2026-01-10 02:40:00","","184738.891989859","458058.544559061","공연장","공연장","자연녹지지역","4","","","","복지시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"16","공연장","03_06_01_P","4490000","CDFE1230002016000001","2016-09-06","","02","휴업","02","휴업","","2025-05-10","2025-06-10","","5781090","","","충청남도 천안시 동남구 신방동 784-9 홈플러스천안신방점 4층","충청남도 천안시 동남구 신촌1길 23 (신방동, 홈플러스천안신방점 4층)","31177","홈플러스소극장 천안신방점","2026-01-09 13:07:31","U","2026-01-11 02:40:00","","210681.520347633","365092.813367026","공연장","공연장","","7","","","","","6","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"17","공연장","03_06_01_P","6510000","CDFE1230002019000001","2019-06-16","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 영평동 2668-3","제주특별자치도 제주시 연신로 156 (영평동)","63308","아트락 소극장","2026-01-09 08:49:53","U","2026-01-11 02:40:00","","158374.299977413","-764.801201481699","공연장","공연장","","","기타","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"18","공연장","03_06_01_P","5350000","CDFE1230002021000004","2021-10-08","","03","폐업","03","폐업","2026-01-09","","","","055-339-8889","","","경상남도 김해시 봉황동 114","경상남도 김해시 가야의길 16 (봉황동)","50927","봉황예술극장","2026-01-09 15:02:14","U","2026-01-11 02:40:00","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"19","공연장","03_06_01_P","3930000","CDFE1230002014000001","2014-03-12","","01","영업/정상","13","영업중","","","","","","","425-809","경기도 안산시 단원구 고잔동 725-1","경기도 안산시 단원구 광덕대로 194, A관동 5층 (고잔동)","425-809","NC소극장","2026-01-09 14:03:02","U","2026-01-11 02:40:00","","184953.121683517","423556.960051606","공연장","공연장","중심상업지역","7","","","","문화시설","5","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"20","공연장","03_06_01_P","3350000","CDFE1230002012000001","2012-03-19","","01","영업/정상","13","영업중","","","","","051-509-7000","","","부산광역시 금정구 장전동 40 부산대학교","부산광역시 금정구 부산대학로63번길 2, 부산대학교 6층 (장전동)","46241","엔씨소극장","2026-01-12 11:33:03","U","2026-01-14 02:40:00","","389314.662086382","194669.898821674","공연장","공연장","","10","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","",
"21","공연장","03_06_01_P","4641000","CDFE1230002021000001","2021-02-17","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 삼천동1가 745-4","전북특별자치도 전주시 완산구 안행로 14, 1층 (삼천동1가)","55104","바인홀","2026-01-12 15:26:06","U","2026-01-14 02:40:00","","211688.698791163","255547.171171169","공연장","공연장","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"22","공연장","03_06_01_P","3620000","CDFE1230002002000004","2002-11-29","","01","영업/정상","13","영업중","","","","","062-613-8367","","500-857","광주광역시 북구 운암동 328-16","광주광역시 북구 북문대로 60 (운암동)","500-857","광주예술의전당 대극장","2026-01-12 16:38:48","U","2026-01-14 02:40:00","","189097.904580629","186514.478036041","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"23","공연장","03_06_01_P","3620000","CDFE1230002002000005","2002-11-29","","01","영업/정상","13","영업중","","","","","062-613-8367","","500-857","광주광역시 북구 운암동 328-16","광주광역시 북구 북문대로 60 (운암동)","500-857","광주예술의전당 소극장","2026-01-12 16:39:03","U","2026-01-14 02:40:00","","189097.904580629","186514.478036041","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"24","공연장","03_06_01_P","3030000","CDFE1230002024000001","2024-07-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동1가 685-696 갤러리아 포레 지하2층 B208-1,4","서울특별시 성동구 서울숲2길 32-14, 지하2층 B208-1,4호 (성수동1가, 갤러리아 포레)","04769","서울숲씨어터1관","2026-01-13 15:49:02","U","2026-01-15 02:40:00","","203684.281166499","449280.97521227","공연장","공연장","","0","","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"25","공연장","03_06_01_P","3030000","CDFE1230002024000002","2024-07-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동1가 685-696 갤러리아 포레 지하2층 B202,B202-3","서울특별시 성동구 서울숲2길 32-14, 지하2층 B202,B202-3호 (성수동1가, 갤러리아 포레)","04769","서울숲씨어터2관","2026-01-13 15:53:52","U","2026-01-15 02:40:00","","203684.281166499","449280.97521227","공연장","공연장","","0","","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"26","공연장","03_06_01_P","4641000","CDFE1230002019000001","2019-10-11","","01","영업/정상","13","영업중","","","","","063-270-6660","","","전북특별자치도 전주시 덕진구 송천동1가 234-5 창의체험관","전북특별자치도 전주시 덕진구 보훈누리로 63, 창의체험관 (송천동1가)","54900","전북특별자치도어린이창의체험관","2026-01-13 10:40:28","U","2026-01-15 02:40:00","","211510.59809572","261730.722228427","공연장","공연장","","0","","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"27","공연장","03_06_01_P","3000000","CDFE1230002026000003","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 동숭동 1-100","서울특별시 종로구 대학로8가길 111, 지하1층 (동숭동)","03086","스타릿홀","2026-01-14 16:16:49","I","2026-01-16 00:20:02","","200241.539609902","453188.69990349","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"28","공연장","03_06_01_P","3780000","CDFE1230002026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","031-711-2651","","","경기도 성남시 분당구 구미동 195","경기도 성남시 분당구 탄천상로 102, 성남물빛정원 뮤직홀 (구미동)","13637","성남물빛정원 뮤직홀","2026-01-14 17:54:27","I","2026-01-16 00:20:02","","209995.847704471","426558.567417618","공연장","공연장","","0","기타","","","문화시설","1","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"29","공연장","03_06_01_P","3490000","CDFE1230002004000002","2004-12-01","","01","영업/정상","13","영업중","","","","","032-760-3532","","400-180","인천광역시 중구 인현동 5","인천광역시 중구 자유공원로 12 (인현동)","400-180","인천광역시교육청학생교육문화회관(대공연장)","2026-01-14 13:44:57","U","2026-01-16 02:40:00","","167178.62929135","441572.270913488","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"30","공연장","03_06_01_P","3490000","CDFE1230002004000003","2004-12-01","","01","영업/정상","13","영업중","","","","","032-760-3532","","400-180","인천광역시 중구 인현동 5","인천광역시 중구 자유공원로 12 (인현동)","400-180","인천광역시교육청학생교육문화회관(소공연장)","2026-01-14 13:44:45","U","2026-01-16 02:40:00","","167178.62929135","441572.270913488","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"31","공연장","03_06_01_P","4671000","CDFE1230002018000001","2018-01-05","","01","영업/정상","13","영업중","","","","","063-443-7725","","","전북특별자치도 군산시 개복동 8-1","전북특별자치도 군산시 중정길 17 (개복동)","54025","군산시민예술촌","2026-01-14 18:24:15","U","2026-01-16 02:40:00","","174095.797651884","276082.220740328","공연장","공연장","일반상업지역","4","기타","","","문화시설","4","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"32","공연장","03_06_01_P","5220000","CDFE1230002002000002","2002-12-27","","01","영업/정상","13","영업중","","","","","054-979-5102","","","경상북도 칠곡군 왜관읍 석전리 254","경상북도 칠곡군 왜관읍 관문로1길 32","39872","칠곡군교육문화회관","2026-01-14 09:50:20","U","2026-01-17 02:40:00","","327763.5307747","277718.730023173","공연장","공연장","자연녹지지역","4","기타","","","교육연구시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"33","공연장","03_06_01_P","5350000","CDFE1230002004000003","2004-10-06","","01","영업/정상","13","영업중","","","","","055-330-4581","","621-909","경상남도 김해시 삼방동 192","경상남도 김해시 활천로285번길 14 (삼방동)","","칠암도서관 공연장","2026-01-15 15:34:25","U","2026-01-17 02:40:00","","373796.874183018","195588.184118392","공연장","공연장","자연녹지지역","5","주택가주변","","","근린생활시설","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"34","공연장","03_06_01_P","4010000","CDFE1230002004000001","2004-04-26","","01","영업/정상","13","영업중","","","","","031-310-2524","","429-874","경기도 시흥시 대야동 571-3","경기도 시흥시 은행로173번길 14 (대야동)","","대야평생학습관","2026-01-15 11:04:50","U","2026-01-17 02:40:00","","181933.080911607","438152.135409829","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"35","공연장","03_06_01_P","3100000","CDFE1230002003000002","2003-02-17","","01","영업/정상","13","영업중","","","","","02-940-5001","","","서울특별시 노원구 월계동 466 광운대학교","서울특별시 노원구 광운로 21, 광운대학교 (월계동)","01890","광운대학교 동해문화예술관","2026-01-14 13:45:17","U","2026-01-17 02:40:00","","204993.214343219","457534.8765678","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
