"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"11","식육포장처리업","07_22_06_P","3640000","364000010420210005","2021-10-06","","03","폐업","0002","폐업","2025-12-02","","","","","0","","대전광역시 동구 가오동 619","대전광역시 동구 은어송로 43, 1층 (가오동)","34692","하나로축산","2025-12-31 14:13:50","U","2026-01-03 02:40:00","","240743.673695207","311735.750410994","식육포장처리업","식육포장처리업","0","000","0",
"12","식육포장처리업","07_22_06_P","3030000","303000010420250020","2025-12-15","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 566-14 1층","서울특별시 성동구 마장로 229-2, 1층 (마장동)","04705","원한우","2026-01-01 14:55:50","U","2026-01-03 02:40:00","","203062.12774738","451564.037762574","식육포장처리업","식육포장처리업","0","000","0",
"13","식육포장처리업","07_22_06_P","3600000","360000010420130008","2013-11-25","","03","폐업","0002","폐업","2025-12-31","","","","368-8300","0","","광주광역시 서구 양동 304-1","광주광역시 서구 경열로 135-1 (양동)","61923","델리퀸양동점","2025-12-31 13:50:38","U","2026-01-03 02:40:00","","190834.34069543","183848.223299071","식육포장처리업","식육포장처리업","0","000","0",
"14","식육포장처리업","07_22_06_P","6510000","651000010420200002","2020-05-25","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 구좌읍 송당리 1891-4","제주특별자치도 제주시 구좌읍 비자림로 1724","63355","(주)우영미트","2025-12-31 11:34:43","U","2026-01-03 02:40:00","","134695.017591347","-15721.7594250416","식육포장처리업","식육포장처리업","0","L00","0",
"15","식육포장처리업","07_22_06_P","3620000","362000010420250006","2025-08-25","","03","폐업","0002","폐업","2025-12-24","","","","","1289.9","","광주광역시 북구 생용동 305-1","광주광역시 북구 생용길 38, 1층 (생용동)","61042","송원미트 주식회사","2025-12-31 11:29:00","U","2026-01-03 02:40:00","","190961.482625031","192476.624305711","식육포장처리업","식육포장처리업","0","L00","0",
"16","식육포장처리업","07_22_06_P","5360000","536000010420210002","2021-05-11","","03","폐업","0002","폐업","2025-12-01","","","","","1083","","경상남도 밀양시 삼랑진읍 미전리 240-3","경상남도 밀양시 삼랑진읍 삼랑진로 411","50467","밀양이팝미트","2025-12-31 16:31:21","U","2026-01-03 02:40:00","","364961.963038384","212584.222688228","식육포장처리업","식육포장처리업","0","000","0",
"17","식육포장처리업","07_22_06_P","3400000","340000010420250006","2025-07-09","","01","영업/정상","0000","정상","","","","","051-945-0902","0","","부산광역시 기장군 철마면 고촌리 681","부산광역시 기장군 철마면 고촌로80번길 10, 2층","46051","주식회사 세림에프앤씨","2025-12-31 15:15:13","U","2026-01-03 02:40:00","","397261.382530398","195200.837195508","식육포장처리업","식육포장처리업","0","L00","0",
"18","식육포장처리업","07_22_06_P","5370000","537000010420220005","2022-10-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 거제시 상동동 474-5 , 1층일부","경상남도 거제시 계룡로2길 41, , 1층일부 (상동동)","53287","대가식품 주식회사","2025-12-31 17:18:26","U","2026-01-03 02:40:00","","348771.775681749","154364.416295634","식육포장처리업","식육포장처리업","0","L00","0",
"19","식육포장처리업","07_22_06_P","4711000","471100000420060001","2006-02-07","","03","폐업","0002","폐업","2025-12-26","","","","063-544-5200","0","","전북특별자치도 김제시 연정동 873-1","전북특별자치도 김제시 월촌공단길 74-26 (연정동)","54370","(주)꿀꿀이삼남매","2025-12-31 17:01:55","U","2026-01-03 02:40:00","","186774.693512351","255177.118806032","식육포장처리업","식육포장처리업","0","L00","0",
"20","식육포장처리업","07_22_06_P","4470000","447000010420210003","2021-03-30","","01","영업/정상","0000","정상","","","","","043-877-1993","0","","충청북도 음성군 삼성면 상곡리 781","충청북도 음성군 삼성면 청용로 183-9","27650","(주)건화","2025-12-31 14:24:40","U","2026-01-03 02:40:00","","240332.998572802","389644.615193361","식육포장처리업","식육포장처리업","0","L00","0",
"21","식육포장처리업","07_22_06_P","4470000","447000010420230006","2023-12-20","","03","폐업","0002","폐업","2025-12-29","","","","","0","","충청북도 음성군 맹동면 용촌리 604-23","충청북도 음성군 맹동면 덕금로87번길 111-1","27734","주식회사 프로스이앤에프","2025-12-31 15:29:20","U","2026-01-03 02:40:00","","246265.390607182","380608.554835977","식육포장처리업","식육포장처리업","0","L00","0",
"22","식육포장처리업","07_22_06_P","5600000","560000010420230009","2023-12-12","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 설운동 405","경기도 포천시 송선로 242-13, 나동 (설운동)","11161","주식회사 중앙에프앤비","2025-12-31 10:06:00","U","2026-01-03 02:40:00","","213262.253131755","483504.748476931","식육포장처리업","식육포장처리업","0","L00","0",
"23","식육포장처리업","07_22_06_P","3450000","345000010420180023","2018-12-06","","01","영업/정상","0000","정상","","","","","053-313-3114","0","","대구광역시 북구 팔달동 4-20","대구광역시 북구 매천로 45 (팔달동)","41490","매천축산물도매센터","2025-12-31 15:00:59","U","2026-01-03 02:40:00","","339082.190513592","267848.845990554","식육포장처리업","식육포장처리업","0","000","0",
"24","식육포장처리업","07_22_06_P","5540000","554000010420190004","2019-02-20","","01","영업/정상","0000","정상","","","","","","803","","경기도 광주시 태전동 557-3","경기도 광주시 옥토골길 89 (태전동)","12783","주식회사 복돈","2026-01-02 11:20:50","U","2026-01-04 02:40:00","","219045.080524972","431808.712062042","식육포장처리업","식육포장처리업","0","L00","0",
"25","식육포장처리업","07_22_06_P","5310000","531000010420190008","2019-10-21","","03","폐업","0002","폐업","2026-01-02","","","","","0","","경상남도 진주시 이현동 7-45","경상남도 진주시 서장대로213번길 8, 1층 (이현동)","52668","미트팜","2026-01-02 09:52:27","U","2026-01-04 02:40:00","","296160.266346928","188489.928941068","식육포장처리업","식육포장처리업","0","000","0",
"26","식육포장처리업","07_22_06_P","5540000","554000010420240007","2024-06-01","","01","영업/정상","0000","정상","","","","","","0","","경기도 광주시 초월읍 지월리 414-7","경기도 광주시 초월읍 경수길153번길 5-15","12728","디에스푸드팜 농업회사법인 주식회사","2026-01-02 16:46:33","U","2026-01-04 02:40:00","","226093.798983082","435396.270900052","식육포장처리업","식육포장처리업","0","L00","0",
"27","식육포장처리업","07_22_06_P","3560000","356000010420200011","2020-03-10","","03","폐업","0002","폐업","2026-01-02","","","","","0","","인천광역시 서구 금곡동 745-17 2동 102호","인천광역시 서구 소담2로 36, 2동 102호 (금곡동)","22648","더원미트","2026-01-02 17:33:35","U","2026-01-04 02:40:00","","167649.460338849","456536.085248018","식육포장처리업","식육포장처리업","0","000","0",
"28","식육포장처리업","07_22_06_P","5340000","534000010420210003","2021-12-30","","03","폐업","0002","폐업","2026-01-02","","","","","0","","경상남도 사천시 사남면 화전리 1156-3 유디아건미타운","경상남도 사천시 사남면 진삼로 1190, 유디아건미타운","52536","금화축산","2026-01-02 13:19:53","U","2026-01-04 02:40:00","","298337.433306171","173910.330155412","식육포장처리업","식육포장처리업","0","000","0",
"29","식육포장처리업","07_22_06_P","5020000","502000000420090002","2009-07-06","","01","영업/정상","0000","정상","","","","","","67.4","","경상북도 포항시 북구 죽도동 212-24","경상북도 포항시 북구 중흥로267번길 9-2 (죽도동)","37748","대신축산물유통","2026-01-02 15:07:44","U","2026-01-04 02:40:00","","412666.785547235","283327.151359177","식육포장처리업","식육포장처리업","0","000","0",
"30","식육포장처리업","07_22_06_P","5310000","531000010420200005","2020-06-17","","03","폐업","0002","폐업","2026-01-02","","","","","0","","경상남도 진주시 문산읍 상문리 241-5","경상남도 진주시 문산읍 동부로 931","52833","금관축산","2026-01-02 10:11:18","U","2026-01-04 02:40:00","","309115.428358157","186425.122861194","식육포장처리업","식육포장처리업","0","000","0",
"31","식육포장처리업","07_22_06_P","3480000","348000010420230005","2023-03-22","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 다사읍 세천리 850","대구광역시 달성군 다사읍 세천북로 81-17","42922","올바른푸드","2026-01-02 09:34:30","U","2026-01-04 02:40:00","","333055.655345327","265099.492135386","식육포장처리업","식육포장처리업","0","000","0",
"32","식육포장처리업","07_22_06_P","3550000","355000000420050003","2005-12-27","","01","영업/정상","0000","정상","","","","","552-5630","391.09","","인천광역시 계양구 작전동 614-2","인천광역시 계양구 효서로 388 (작전동)","21126","(주)하나로축산","2026-01-02 11:45:05","U","2026-01-04 02:40:00","","176898.69329058","447261.14236748","식육포장처리업","식육포장처리업","0","L00","0",
"33","식육포장처리업","07_22_06_P","5130000","513000010420230005","2023-12-21","","03","폐업","0002","폐업","2025-12-31","","","","","0","","경상북도 경산시 진량읍 선화리 366","경상북도 경산시 진량읍 동자길 29","38489","(주)태양축산","2026-01-02 10:30:35","U","2026-01-04 02:40:00","","362643.830346514","265118.096272021","식육포장처리업","식육포장처리업","0","L00","0",
"34","식육포장처리업","07_22_06_P","3910000","391000010420220002","2022-05-10","","03","폐업","0002","폐업","2025-12-31","","","","","0","","경기도 평택시 서정동 840","경기도 평택시 관광특구로 6(서정동)","17774","(주)정육정","2026-01-02 09:49:33","U","2026-01-04 02:40:00","","205217.098155873","396118.929774499","식육포장처리업","식육포장처리업","0","000","0",
"35","식육포장처리업","07_22_06_P","4460000","446000010420260001","2026-01-05","","01","영업/정상","0000","정상","","","","","","962","","충청북도 괴산군 청안면 청용리 156-5","충청북도 괴산군 청안면 청안읍내로 309","28049","엄지축산","2026-01-05 14:28:51","I","2026-01-07 00:20:36","","256993.964358856","366352.147603076","식육포장처리업","식육포장처리업","0","000","0",
"36","식육포장처리업","07_22_06_P","3390000","339000000420090001","2009-01-19","","01","영업/정상","0000","정상","","","","","864-6411","0","","부산광역시 사상구 괘법동 466-3","부산광역시 사상구 백양대로646번나길 9 (괘법동)","46959","미화식품","2026-01-05 17:57:05","U","2026-01-07 02:40:00","","381215.0133196","186778.058936978","식육포장처리업","식육포장처리업","0","000","0",
"37","식육포장처리업","07_22_06_P","4490000","449000010420120003","2012-07-25","","01","영업/정상","0000","정상","","","","","","0","","충청남도 천안시 서북구 신당동 488-1 외30필지","충청남도 천안시 서북구 천안대로 1347 (신당동)","31080","초가유통","2026-01-05 17:47:15","U","2026-01-07 02:40:00","","213314.36757772","373277.366422917","식육포장처리업","식육포장처리업","0","000","0",
"38","식육포장처리업","07_22_06_P","4490000","449000010420140009","2014-04-17","","01","영업/정상","0000","정상","","","","","576-0411","0","","충청남도 천안시 서북구 쌍용동 1403","충청남도 천안시 서북구 쌍용13길 24-7 (쌍용동)","31172","주원산오리천안대리점","2026-01-05 17:27:11","U","2026-01-07 02:40:00","","210650.833221587","366501.526681113","식육포장처리업","식육포장처리업","0","000","0",
"39","식육포장처리업","07_22_06_P","3360000","336000010420190033","2019-09-10","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 3250-19","부산광역시 강서구 명지오션시티8로 10-5, 1층 (명지동)","46763","연세푸드","2026-01-05 17:57:46","U","2026-01-07 02:40:00","","374230.527510135","178165.102089275","식육포장처리업","식육포장처리업","0","000","0",
"40","식육포장처리업","07_22_06_P","3360000","336000010420190019","2019-07-22","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 252-1","부산광역시 강서구 신호산단2로75번길 30-7, 우리집 1층 오른쪽 1호 (신호동)","46759","아이엠미트","2026-01-05 17:52:29","U","2026-01-07 02:40:00","","371309.70104845","177506.633931042","식육포장처리업","식육포장처리업","0","000","0",
"41","식육포장처리업","07_22_06_P","3150000","315000010420190002","2013-08-23","","04","취소/말소/만료/정지/중지","0003","행정처분","2025-12-19","","","","2644-4933","94.8","","서울특별시 강서구 화곡동 772-71 신진통상빌딩","서울특별시 강서구 등촌로 55, 신진통상빌딩 1층 (화곡동)","07741","(주)임박사","2026-01-05 11:38:20","U","2026-01-07 02:40:00","","187845.607491496","448071.203005256","식육포장처리업","식육포장처리업","0","L00","0",
"42","식육포장처리업","07_22_06_P","4470000","447000010420190002","2019-06-28","","03","폐업","0002","폐업","2025-12-31","","","","070-4769-8800","0","","충청북도 음성군 대소면 오류리 890 다동 5열5호","충청북도 음성군 대소면 대금로 165-18, 다동 5열5호","27659","농업회사법인 주식회사 청우람","2026-01-05 13:37:25","U","2026-01-07 02:40:00","","241528.431466756","386949.953452858","식육포장처리업","식육포장처리업","0","L00","0",
"43","식육포장처리업","07_22_06_P","3620000","362000010420250010","2025-12-30","","01","영업/정상","0000","정상","","","","","","1289.9","","광주광역시 북구 생용동 305-1","광주광역시 북구 생용길 38, 1층 (생용동)","61042","대박축산","2026-01-05 09:05:24","U","2026-01-07 02:40:00","","190961.482625031","192476.624305711","식육포장처리업","식육포장처리업","0","000","0",
"44","식육포장처리업","07_22_06_P","3130000","313000000420090001","2009-08-18","","01","영업/정상","0000","정상","","","","","333-0873","268","","서울특별시 마포구 합정동 198-9 1층","서울특별시 마포구 토정로 26-12 (합정동,1층)","","새한유통","2026-01-05 10:11:53","U","2026-01-07 02:40:00","","192306.899139408","449203.972833281","식육포장처리업","식육포장처리업","0","000","0",
"45","식육포장처리업","07_22_06_P","3150000","315000010420160002","2016-12-20","","04","취소/말소/만료/정지/중지","0003","행정처분","2026-01-05","","","","2601-8248","77.28","","서울특별시 강서구 화곡동 98-45 지층","서울특별시 강서구 까치산로 35, 지층 (화곡동)","07721","자연축산","2026-01-05 11:36:23","U","2026-01-07 02:40:00","","186156.455438864","448970.111453654","식육포장처리업","식육포장처리업","0","L00","0",
"46","식육포장처리업","07_22_06_P","3620000","362000010420210012","2021-09-13","","01","영업/정상","0000","정상","","","","","","1289.9","","광주광역시 북구 생용동 305-1","광주광역시 북구 생용길 38, 1층 (생용동)","61042","송원미트 주식회사","2026-01-05 11:02:35","U","2026-01-07 02:40:00","","190961.482625031","192476.624305711","식육포장처리업","식육포장처리업","0","L00","0",
"47","식육포장처리업","07_22_06_P","4681000","468100000419980001","1998-07-24","","01","영업/정상","0000","정상","","","","","063-860-2114","138703","","전북특별자치도 익산시 망성면 어량리 13-14","전북특별자치도 익산시 망성면 망성로 14","54517","(주)하림","2026-01-05 13:55:06","U","2026-01-07 02:40:00","","203607.982761831","286257.408258105","식육포장처리업","식육포장처리업","0","L00","0",
"48","식육포장처리업","07_22_06_P","4681000","468100010420120005","2012-11-27","","01","영업/정상","0000","정상","","","","","063-862-5346","0","","전북특별자치도 익산시 망성면 어량리 13-14","전북특별자치도 익산시 망성면 망성로 14","54517","(유)백산산업","2026-01-05 08:27:50","U","2026-01-07 02:40:00","","203607.982761831","286257.408258105","식육포장처리업","식육포장처리업","0","L00","0",
"49","식육포장처리업","07_22_06_P","3630000","363000010420260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 광산구 비아동 678-9 103호","광주광역시 광산구 비아로 137, 103호 (비아동)","62237","청담","2026-01-06 10:08:24","I","2026-01-09 00:20:01","","183476.253466549","191503.461716578","식육포장처리업","식육포장처리업","0","000","0",
"50","식육포장처리업","07_22_06_P","5380000","538000010420260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 동면 금산리 762-5 해오름빌","경상남도 양산시 동면 금산3길 14, 101호","50641","바른축산","2026-01-06 09:45:14","I","2026-01-09 00:20:01","","384223.551341599","202467.604244867","식육포장처리업","식육포장처리업","0","000","0",
"51","식육포장처리업","07_22_06_P","5380000","538000010420260002","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 동면 석산리 702-10 자미돈숯불","경상남도 양산시 동면 곡리2길 20, 1동 101호","50638","축산유통 연암","2026-01-06 17:28:04","I","2026-01-09 00:20:01","","384533.717377837","203599.263946474","식육포장처리업","식육포장처리업","0","000","0",
"52","식육포장처리업","07_22_06_P","3500000","350000010420230004","2009-07-13","","03","폐업","0002","폐업","2025-11-05","","","","","0","","인천광역시 동구 송림동 294 인천산업용품유통단지","인천광역시 동구 방축로83번길 23, 인천산업용품유통단지 B동 지하1층 B09호 (송림동)","22530","본향","2026-01-07 09:43:48","U","2026-01-09 02:40:00","","169424.109924844","442692.722669138","식육포장처리업","식육포장처리업","0","000","0",
"53","식육포장처리업","07_22_06_P","5530000","553000010420090001","2009-09-25","","02","휴업","0001","휴업","","2026-01-01","2026-12-31","2024-01-01","031-356-2927","2372","","경기도 화성시 무송동 209-30","경기도 화성시 시청로 341-13 (무송동)","445-020","(주)성보에프앤지","2026-01-06 09:07:47","U","2026-01-09 02:40:00","","186121.008903531","409728.622159619","식육포장처리업","식육포장처리업","0","L00","0",
"54","식육포장처리업","07_22_06_P","5530000","553000010420200007","2020-04-29","","01","영업/정상","0000","정상","","","","","","1081","","경기도 화성시 봉담읍 왕림리 181","경기도 화성시 봉담읍 주석로1112번길 52","18332","정다함","2026-01-06 17:54:57","U","2026-01-09 02:40:00","","194191.656575323","410672.104473077","식육포장처리업","식육포장처리업","0","000","0",
"55","식육포장처리업","07_22_06_P","3500000","350000010420190002","2019-12-19","","04","취소/말소/만료/정지/중지","0004","말소","2026-01-07","","","","","1183.6","","인천광역시 동구 만석동 2-378 재원ENG","인천광역시 동구 만석부두로 11, 재원ENG 102호 (만석동)","22501","(주)삼문푸드","2026-01-07 09:42:57","U","2026-01-09 02:40:00","","166533.190639276","443044.556093215","식육포장처리업","식육포장처리업","0","L00","0",
"56","식육포장처리업","07_22_06_P","3360000","336000010420190035","2019-11-04","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 2274-3 103호","부산광역시 강서구 공항로1207번길 32, 103호 (대저1동)","46703","주식회사 푸디움","2026-01-07 13:30:01","U","2026-01-09 02:40:00","","380241.978715151","191807.649183759","식육포장처리업","식육포장처리업","0","L00","0",
"57","식육포장처리업","07_22_06_P","3320000","332000010420200001","2020-01-22","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 구포동 1206-40","부산광역시 북구 시랑로21번길 47, 2층 (구포동)","46598","(주)신남","2026-01-07 17:29:29","U","2026-01-09 02:40:00","","382668.249864264","191251.358177762","식육포장처리업","식육포장처리업","0","L00","0",
"58","식육포장처리업","07_22_06_P","5530000","553000010420240003","2024-02-05","","03","폐업","0002","폐업","2026-01-05","","","","","0","","경기도 화성시 서신면 상안리 126-5","경기도 화성시 서신면 화성로 68-33","18555","(주)청호푸드","2026-01-06 09:05:29","U","2026-01-09 02:40:00","","174647.345694874","409415.043295133","식육포장처리업","식육포장처리업","0","L00","0",
"59","식육포장처리업","07_22_06_P","3030000","303000010420240012","2024-03-14","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 510-5","서울특별시 성동구 고산자로24길 12, 1층,지하1층 (마장동)","04748","제일한우","2026-01-07 17:57:32","U","2026-01-09 02:40:00","","203355.71366155","451945.90847576","식육포장처리업","식육포장처리업","0","000","0",
"60","식육포장처리업","07_22_06_P","3360000","336000010420210015","2021-08-02","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 320-41","부산광역시 강서구 대저중앙로375번길 13-7(대저1동)","46701","(주)미트컴퍼니","2026-01-07 11:03:57","U","2026-01-09 02:40:00","","380874.621004049","193138.352667735","식육포장처리업","식육포장처리업","0","L00","0",
"61","식육포장처리업","07_22_06_P","5070000","507000010420130006","2013-06-20","","03","폐업","0002","폐업","2026-01-06","","","","857-5666","0","","경상북도 안동시 평화동 156-112","경상북도 안동시 평화길 46 (평화동)","","안동한우도매센터","2026-01-06 16:42:21","U","2026-01-09 02:40:00","","353257.77714888","342174.249656012","식육포장처리업","식육포장처리업","0","000","0",
"62","식육포장처리업","07_22_06_P","5540000","554000010420140017","2014-12-05","","03","폐업","0002","폐업","2026-01-05","","","","","0","","경기도 광주시 초월읍 용수리 327-2","경기도 광주시 초월읍 장담길 96-11","12733","송엘림푸드","2026-01-06 12:44:52","U","2026-01-09 02:40:00","","226970.360149853","430759.115162252","식육포장처리업","식육포장처리업","0","000","0",
"63","식육포장처리업","07_22_06_P","3420000","342000010420250004","2025-05-27","","03","폐업","0002","폐업","2025-12-31","","","","","0","","대구광역시 동구 지저동 781-6","대구광역시 동구 해동로3길 69 (지저동)","41049","씨제이디푸드","2026-01-06 21:42:27","U","2026-01-09 02:40:00","","347866.81023849","267205.697001804","식육포장처리업","식육포장처리업","0","000","0",
"64","식육포장처리업","07_22_06_P","4450000","445000010420220004","2022-09-08","","03","폐업","0002","폐업","2026-01-06","","","","","820","","충청북도 진천군 이월면 송림리 378-9 대한부동산","충청북도 진천군 이월면 진광로 827, 하수오","27813","하수오","2026-01-06 17:09:04","U","2026-01-09 02:40:00","","238262.701379443","381452.949163657","식육포장처리업","식육포장처리업","0","000","0",
"65","식육포장처리업","07_22_06_P","3900000","390000010420250001","2025-03-21","","01","영업/정상","0000","정상","","","","","","0","","경기도 광명시 광명동 740-4 명산빌딩","경기도 광명시 광명로812번길 30, 명산빌딩 (광명동)","14281","주식회사 한솔축산","2026-01-06 18:01:38","U","2026-01-09 02:40:00","","186709.751171113","440781.890326658","식육포장처리업","식육포장처리업","0","L00","0",
"66","식육포장처리업","07_22_06_P","3560000","356000010420230022","2023-12-21","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 석남동 223-563","인천광역시 서구 석남로 25, 제가동 2층 202호 (석남동)","22794","와우푸드","2026-01-06 09:20:20","U","2026-01-09 02:40:00","","170258.753843543","444407.748445027","식육포장처리업","식육포장처리업","0","000","0",
"67","식육포장처리업","07_22_06_P","3560000","356000010420230023","2023-12-21","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 석남동 223-563","인천광역시 서구 석남로 25, 제가동 2층 203호 (석남동)","22794","가을푸드","2026-01-06 09:23:13","U","2026-01-09 02:40:00","","170258.753843543","444407.748445027","식육포장처리업","식육포장처리업","0","000","0",
"68","식육포장처리업","07_22_06_P","5670000","567000010420220009","2022-05-18","","01","영업/정상","0000","정상","","","","","","0","","경상남도 창원시 마산합포구 진북면 부평리 355-3","경상남도 창원시 마산합포구 진북면 진북산업로 354, 102호","51788","다함축산(주)","2026-01-07 11:15:25","U","2026-01-09 02:40:00","","334841.167897565","184002.731678123","식육포장처리업","식육포장처리업","0","L00","0",
"69","식육포장처리업","07_22_06_P","5410000","541000010420260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","경상남도 창녕군 대지면 효정리 330-1","경상남도 창녕군 대지면 경남대로 4897-48, 110호","50319","해도축산","2026-01-08 10:08:54","I","2026-01-10 00:20:07","","334243.756366956","229604.592552238","식육포장처리업","식육포장처리업","0","000","0",
"70","식육포장처리업","07_22_06_P","3480000","348000010420260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 현풍읍 원교리 785-3","대구광역시 달성군 현풍읍 현풍서로 134","43002","가야파트너스 주식회사","2026-01-08 20:16:51","I","2026-01-10 00:20:07","","328735.337658983","244687.256432291","식육포장처리업","식육포장처리업","0","L00","0",
