"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"26","사료제조업","02_04_05_P","6500000","650000050220240015","2024-11-19","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 삼양이동  2133번지 4호 1층","제주특별자치도 제주시 지석13길 13, 1층 (삼양이동)","","푸른농수산","2025-12-31 13:02:04","U","2026-01-03 02:40:00","사료제조업(단미)","161363.215972164","2931.35146484124","사료제조업","","0","000","0",
"27","사료제조업","02_04_05_P","6430000","643000050220260001","2026-01-02","","01","영업/정상","0000","정상","","","","","0432161005","","","충청북도 청주시 청원구 북이면 현암리 261번지 3호","충청북도 청주시 청원구 북이면 현암길 20-1","28139","(주)퍼핀","2026-01-02 14:16:03","I","2026-01-04 00:20:12","사료제조업(보조)","248419.769592602","360440.972925402","사료제조업","","0","000","0",
"28","사료제조업","02_04_05_P","6430000","643000050220260002","2026-01-02","","01","영업/정상","0000","정상","","","","","0432161005","","","충청북도 청주시 청원구 북이면 현암리 261번지 3호","충청북도 청주시 청원구 북이면 현암길 20-1","28139","(주)퍼핀","2026-01-02 14:16:26","I","2026-01-04 00:20:12","사료제조업(단미)","248419.769592602","360440.972925402","사료제조업","","0","000","0",
"29","사료제조업","02_04_05_P","6430000","643000050220260003","2026-01-02","","01","영업/정상","0000","정상","","","","","0432161005","","","충청북도 청주시 청원구 북이면 현암리 261번지 3호","충청북도 청주시 청원구 북이면 현암길 20-1","28139","(주)퍼핀","2026-01-02 14:16:38","I","2026-01-04 00:20:12","사료제조업(배합)","248419.769592602","360440.972925402","사료제조업","","0","000","0",
"30","사료제조업","02_04_05_P","6430000","643000050220260004","2026-01-02","","01","영업/정상","0000","정상","","","","","0438838698","","","충청북도 음성군 맹동면 두성리 1054번지 0호","충청북도 음성군 맹동면 두레로 164","27739","(주)버드소리","2026-01-02 17:31:36","I","2026-01-04 00:20:12","사료제조업(배합)","249645.431991383","379276.545900858","사료제조업","","0","000","0",
"31","사료제조업","02_04_05_P","6430000","643000050220260005","2026-01-02","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 흥덕구 가경동  379번지 0호 101호","충청북도 청주시 흥덕구 2순환로 1276, 1층 101호 (가경동)","","멍멍상회 가경점","2026-01-02 17:31:52","I","2026-01-04 00:20:12","사료제조업(단미)","238585.393794596","346918.322286987","사료제조업","","0","000","0",
"32","사료제조업","02_04_05_P","4010000","401000003420260001","2026-01-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 조남동 652 다인로얄팰리스6차 209호","경기도 시흥시 목감남서로 5, 다인로얄팰리스6차 209호 (조남동)","14988","주식회사 하우","2026-01-02 15:38:44","I","2026-01-04 00:20:12","수입","186738.927945113","430625.506100656","사료제조업","수입","0","L00","0",
"33","사료제조업","02_04_05_P","5530000","553000003420240018","2024-11-04","","03","폐업","0002","폐업","2026-01-02","","","","","0","","경기도 화성시 산척동 727-5 B102호","경기도 화성시 동탄대로6길 17, 레이크스카이 B102호 (산척동)","18501","멍블랑과자점","2026-01-02 14:10:31","U","2026-01-04 02:40:00","단미","209586.282513092","407438.648269921","사료제조업","단미","0","000","0",
"34","사료제조업","02_04_05_P","6110000","611000050220260001","2026-01-05","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 구로동  222번지 7호 코오롱디지털타워빌란트","서울특별시 구로구 디지털로32길 30, 코오롱디지털타워빌란트 12층 1206호 (구로동)","","주식회사 정이통상","2026-01-05 13:41:10","I","2026-01-07 00:20:36","사료제조업(수입)","190776.468544178","442370.143700207","사료제조업","","0","L00","0",
"35","사료제조업","02_04_05_P","6440000","644000050220010004","2001-03-19","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 광천읍 신진리 600번지","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 16:45:46","U","2026-01-07 02:40:00","사료제조업(단미)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"36","사료제조업","02_04_05_P","6440000","644000050220090009","2009-04-03","","01","영업/정상","0000","정상","","","","","0416414222","0","","충청남도 홍성군 광천읍 신진리 600","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 20:40:05","U","2026-01-07 02:40:00","사료제조업(보조)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"37","사료제조업","02_04_05_P","6440000","644000050220160013","2016-06-03","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 광천읍 신진리 600번지","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 21:43:04","U","2026-01-07 02:40:00","사료제조업(수입)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"38","사료제조업","02_04_05_P","6440000","644000050220160021","2016-08-03","","01","영업/정상","0000","정상","","","","","0416414222","0","","충청남도 홍성군 광천읍 신진리 600번지","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 20:38:02","U","2026-01-07 02:40:00","사료제조업(보조)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"39","사료제조업","02_04_05_P","6440000","644000050220170037","2017-11-09","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 광천읍 신진리 600번지 0호","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 16:50:06","U","2026-01-07 02:40:00","사료제조업(단미)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"40","사료제조업","02_04_05_P","6440000","644000050220070026","2005-12-15","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 광천읍 신진리 600번지","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 16:54:39","U","2026-01-07 02:40:00","사료제조업(보조)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"41","사료제조업","02_04_05_P","6440000","644000050220040011","2004-09-10","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 광천읍 신진리 600","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 16:48:19","U","2026-01-07 02:40:00","사료제조업(보조)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"42","사료제조업","02_04_05_P","6440000","644000050220120046","2012-09-27","","01","영업/정상","0000","정상","","","","","0412414095","0","","충청남도 홍성군 광천읍 신진리 600번지","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 17:02:11","U","2026-01-07 02:40:00","사료제조업(단미)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"43","사료제조업","02_04_05_P","6440000","644000050220100005","2010-03-17","","01","영업/정상","0000","정상","","","","","0416414222","0","","충청남도 홍성군 광천읍 신진리 600","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-05 20:39:07","U","2026-01-07 02:40:00","사료제조업(보조)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"44","사료제조업","02_04_05_P","6530000","642000050220220002","2022-01-17","","03","폐업","0002","폐업","2026-01-02","","","","0337644689","","","강원특별자치도 원주시 신림면 신림리 574번지 6호","강원특별자치도 원주시 신림면 신림골안길 52-11","26506","다원","2026-01-05 18:03:37","U","2026-01-07 02:40:00","사료제조업(보조)","296377.786766461","414635.67102459","사료제조업","","0","000","0",
"45","사료제조업","02_04_05_P","6530000","642000050220220004","2022-01-24","","03","폐업","0002","폐업","2026-01-02","","","","0337644689","","","강원특별자치도 원주시 신림면 신림리 574번지 6호","강원특별자치도 원주시 신림면 신림골안길 52-11","26506","다원","2026-01-05 18:03:50","U","2026-01-07 02:40:00","사료제조업(보조)","296377.786766461","414635.67102459","사료제조업","","0","000","0",
"46","사료제조업","02_04_05_P","6530000","642000050220200010","2020-03-18","","03","폐업","0002","폐업","2026-01-02","","","","0337644689","","","강원특별자치도 원주시 신림면 신림리 574번지 6호","강원특별자치도 원주시 신림면 신림골안길 52-11","","다원","2026-01-05 18:03:57","U","2026-01-07 02:40:00","사료제조업(보조)","296377.786766461","414635.67102459","사료제조업","","0","000","0",
"47","사료제조업","02_04_05_P","6440000","644000050220200042","2020-06-29","","01","영업/정상","0000","정상","","","","","","0","","충청남도 논산시 은진면 시묘리 231번지 5호","충청남도 논산시 은진면 매죽헌로 462-8","","(주)삼조생명과학 논산지점","2026-01-05 20:41:33","U","2026-01-07 02:40:00","사료제조업(보조)","211984.656208913","293416.319664542","사료제조업","","0","000","0",
"48","사료제조업","02_04_05_P","6500000","650000050220250001","2025-01-07","","01","영업/정상","0000","정상","","","","","0647108127","0","","제주특별자치도 제주시 연동  263번지 15호 메종글래드제주","제주특별자치도 제주시 노연로 80, 메종글래드제주 (연동)","","글래드 호텔앤리조트(주)메종 글래드  제주","2026-01-05 16:05:11","U","2026-01-07 02:40:00","사료제조업(단미)","152390.482526722","-1164.56501308051","사료제조업","","0","000","0",
"49","사료제조업","02_04_05_P","6440000","644000050220260001","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:31:56","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"50","사료제조업","02_04_05_P","6440000","644000050220260002","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:32:37","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"51","사료제조업","02_04_05_P","6440000","644000050220260011","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 20:23:19","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"52","사료제조업","02_04_05_P","6440000","644000050220260003","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","","피엘제약(주)","2026-01-07 14:34:52","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"53","사료제조업","02_04_05_P","6440000","644000050220260004","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","","피엘제약(주)","2026-01-07 14:35:21","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"54","사료제조업","02_04_05_P","6440000","644000050220260005","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:35:53","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"55","사료제조업","02_04_05_P","6440000","644000050220260006","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:36:20","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"56","사료제조업","02_04_05_P","6440000","644000050220260007","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","","피엘제약(주)","2026-01-07 14:36:43","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"57","사료제조업","02_04_05_P","6440000","644000050220260008","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:38:28","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"58","사료제조업","02_04_05_P","6440000","644000050220260009","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:38:53","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"59","사료제조업","02_04_05_P","6440000","644000050220260010","2026-01-07","","01","영업/정상","0000","정상","","","","","0417335556","","","충청남도 논산시 연무읍 마전리 185번지 3호 사무동(사무실및생산시설) 1동","충청남도 논산시 연무읍 황화로 32, 사무동(사무실및생산시설) 1동","33014","피엘제약(주)","2026-01-07 14:39:20","I","2026-01-09 00:20:01","사료제조업(보조)","","","사료제조업","","0","000","0",
"60","사료제조업","02_04_05_P","6470000","647000050220260001","2026-01-07","","01","영업/정상","0000","정상","","","","","0538170825","","","경상북도 경산시 압량읍 의송리 316번지 0호","경상북도 경산시 압량읍 의송길18길 2","","주식회사 비비코바이오","2026-01-07 15:41:22","I","2026-01-09 00:20:01","사료제조업(보조)","362188.081246102","263684.017572046","사료제조업","","0","000","0",
"61","사료제조업","02_04_05_P","6480000","648000050220150022","2015-10-22","","03","폐업","0002","폐업","2026-01-05","","","","0555321281","","","경상남도 창녕군 창녕읍 하리 421번지 1호","경상남도 창녕군 창녕읍 갈전길 153","","창녕축협 인동초 제조공장","2026-01-06 09:00:49","U","2026-01-09 02:40:00","사료제조업(단미)","334432.457604049","230335.725001443","사료제조업","","0","L00","0",
"62","사료제조업","02_04_05_P","6270000","627000050220150004","2015-04-16","","01","영업/정상","0000","정상","","","","","0533552030","","","","대구광역시 달서구 호산로 48 (호산동)","","(주)오즈","2026-01-06 15:27:01","U","2026-01-09 02:40:00","사료제조업(수입)","333527.371094396","261388.290954632","사료제조업","","0","000","0",
"63","사료제조업","02_04_05_P","6440000","644000050220060053","2006-02-15","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 광천읍 신진리 600","충청남도 홍성군 광천읍 광천로430번길 41-198","","(주)삼조생명과학","2026-01-06 13:18:14","U","2026-01-09 02:40:00","사료제조업(보조)","166606.457863561","335104.284223832","사료제조업","","0","000","0",
"64","사료제조업","02_04_05_P","6540000","654000050220200017","2020-06-01","","03","폐업","0002","폐업","2026-01-05","","","","0635448017","0","","전북특별자치도 김제시 백학동  230번지 0호","전북특별자치도 김제시 황산로 81 (백학동)","","농업회사법인 주식회사 쉘바이오텍","2026-01-06 09:35:19","U","2026-01-09 02:40:00","사료제조업(단미)","194237.216381542","256872.877741825","사료제조업","","0","000","0",
"65","사료제조업","02_04_05_P","3780000","378000003420130019","2013-12-26","","01","영업/정상","0000","정상","","","","","031-719-8570","0","","경기도 성남시 분당구 정자동 24 인텔리지Ⅱ C동 712호","경기도 성남시 분당구 정자일로 177, 인텔리지Ⅱ C동 712호 (정자동)","13557","(주)비케이트레이딩","2026-01-07 13:01:11","U","2026-01-09 02:40:00","수입","209266.32947403","429348.924404431","사료제조업","수입","0","L00","0",
"66","사료제조업","02_04_05_P","3860000","386000003420150007","2015-07-15","","01","영업/정상","0000","정상","","","","","032-351-0194","0","","경기도 부천시 소사구 괴안동 127-2","경기도 부천시 소사구 경인로 522 (괴안동)","14676","(주)경기화학약품상사","2026-01-07 17:34:33","U","2026-01-09 02:40:00","수입","183413.698232132","442503.178837208","사료제조업","수입","0","000","0",
"67","사료제조업","02_04_05_P","6440000","644000050220240058","2024-12-16","","01","영업/정상","0000","정상","","","","","","","","충청남도 태안군 남면 당암리 653번지 0호","충청남도 태안군 남면 천수만로 176","32156","슈림프영어조합법인","2026-01-07 13:26:45","U","2026-01-09 02:40:00","사료제조업(수입)","","","사료제조업","","0","L00","0",
"68","사료제조업","02_04_05_P","6410000","641000050220260001","2026-01-08","","01","영업/정상","0000","정상","","","","","0315334416","","","경기도 포천시 내촌면 내리 156번지 16호","경기도 포천시 내촌면 금강로 2519-48, 나동","11189","(주)바르미식품","2026-01-08 09:49:38","I","2026-01-10 00:20:07","사료제조업(배합)","221034.017833344","477374.003799201","사료제조업","","0","000","0",
"69","사료제조업","02_04_05_P","4030000","403000003420260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","경기도 의왕시 삼동 715 의왕 물류센터","경기도 의왕시 오봉산단3로 60, 의왕 물류센터 (삼동)","16079","주식회사 루트","2026-01-08 15:32:28","I","2026-01-10 00:20:07","수입","195977.247104537","425439.331426083","사료제조업","수입","0","000","0",
