"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","일반야영장업","03_11_07_P","5050000","CDFI2262132025000005","2025-07-17","","03","폐업","03","폐업","2025-11-17","","","","","","","경상북도 경주시 감포읍 전촌리 686-2","경상북도 경주시 감포읍 동해안로 2015","38122","송림오토캠핑장","2025-12-31 16:41:10","U","2026-01-03 02:40:00","","425064.407799099","256965.12714331","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"12","일반야영장업","03_11_07_P","4731000","CDFI2262132016000002","2016-06-27","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 진안군 성수면 용포리 189-24","전북특별자치도 진안군 성수면 용포로 345","55457","마이산 풍혈냉천 캠핑장","2025-12-31 16:16:04","U","2026-01-03 02:40:00","","227298.648724066","246828.790072239","일반야영장업","","관리지역","0","","","","기타","0","0","0","0","","","0","0","","0","0","","0","4770","","0","","","","","","","0","","","","4770",
"13","일반야영장업","03_11_07_P","3910000","CDFI2262132023000002","2023-12-19","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 도일동 466-3","경기도 평택시 원릉군길 171-2 (도일동)","17723","포레스트 도일","2025-12-31 10:35:36","U","2026-01-03 02:40:00","","209719.755164046","394836.415593868","일반야영장업","","자연녹지지역","0","기타","","","","0","0","0","200","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"14","일반야영장업","03_11_07_P","5530000","CDFI2262132023000004","2023-12-29","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 서신면 장외리 130-15","경기도 화성시 서신면 해양공단로100번길 34-28","18553","필(FEEL) 오토 캠핑장","2025-12-31 16:38:57","U","2026-01-03 02:40:00","","170731.422180656","408368.998078854","일반야영장업","","","0","","","","","0","0","0","225","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"15","일반야영장업","03_11_07_P","5600000","CDFI2262132017000019","2017-08-23","","02","휴업","02","휴업","","2026-01-08","2026-02-27","","","","","경기도 포천시 내촌면 신팔리 338-6 외 1필지(338-3)","경기도 포천시 내촌면 금강로3046번길 106","11188","알맹이캠핑","2025-12-31 14:30:50","U","2026-01-03 02:40:00","","223881.061997485","480670.104205803","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","11983","","0","","","","","","","0","","","","11983",
"16","일반야영장업","03_11_07_P","3820000","CDFI2262132018000001","2018-08-24","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 산곡동 603","경기도 의정부시 송산로971번길 99-4 (산곡동)","11799","수락 캠핑장","2025-12-31 10:52:47","U","2026-01-03 02:40:00","","208794.631774232","467931.673757664","일반야영장업","","자연녹지지역","1","기타","","현대해상","기타","1","0","0","113","","","0","0","","0","0","","0","2966","","0","","","","","","","0","","","","2966",
"17","일반야영장업","03_11_07_P","4490000","CDFI2262132026000001","2026-01-02","","01","영업/정상","13","영업중","","","","","041-521-5398","","","충청남도 천안시 동남구 광덕면 광덕리 403-21","충청남도 천안시 동남구 광덕면 광풍로 246","31220","천안시 광덕쉼터 야영장","2026-01-02 14:50:23","I","2026-01-04 00:20:12","","","","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2102","","0","","","","","","","0","","","","2102",
"18","일반야영장업","03_11_07_P","4160000","CDFI2262132019000006","2019-05-29","","01","영업/정상","13","영업중","","","","","","","","경기도 가평군 설악면 회곡리 24-2","경기도 가평군 설악면 유명로 1939-26","12459","새연글램핑카라반설악점(주)","2026-01-02 09:17:07","U","2026-01-04 02:40:00","","241414.296733384","464638.533707677","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"19","일반야영장업","03_11_07_P","4181000","CDFI2262132016000004","2016-03-16","","02","휴업","02","휴업","","2026-01-01","2030-12-31","","","","","강원특별자치도 춘천시 서면 안보리 471-1","강원특별자치도 춘천시 서면 율장길 123-39","24463","강촌달머리캠핑장","2026-01-02 17:34:19","U","2026-01-04 02:40:00","","250272.139714084","483383.772967648","일반야영장업","","","0","","","삼성화재","","0","0","0","198","","","0","0","","0","0","","0","2699","","0","","","","","","","0","","","","2699",
"20","일반야영장업","03_11_07_P","4910000","CDFI2262132021000002","2021-12-31","","02","휴업","02","휴업","","2026-01-01","2026-02-28","","061-860-5990","","","전라남도 장흥군 안양면 수문리 산 33-18","전라남도 장흥군 안양면 수문용곡로 159-36","59339","장흥군 수문랜드 블루투어","2026-01-02 14:33:55","U","2026-01-04 02:40:00","","","","일반야영장업","","관리지역","0","","","","기타","0","0","0","120","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"21","일반야영장업","03_11_07_P","4850000","CDFI2262132018000004","2018-10-29","","02","휴업","02","휴업","","2025-12-31","2026-02-26","","","","","전라남도 담양군 용면 용연리 800-3","전라남도 담양군 용면 용소길 131","57300","가마골계곡 핫캠핑장","2026-01-02 08:48:06","U","2026-01-04 02:40:00","","202764.821130038","215167.767243383","일반야영장업","","관리지역","1","기타","","","기타","","","","55","","","","","","","","","","1310","","","","","","","","","","","","","1310",
"22","일반야영장업","03_11_07_P","5420000","CDFI2262132015000001","2015-02-26","","03","폐업","03","폐업","2015-05-22","","","","","","638-912","경상남도 고성군 삼산면 장치리 588","경상남도 고성군 삼산면 자란만로 2128","638-912","수성그린비관광농원야영장","2026-01-05 16:44:48","D","2026-01-07 02:30:00","","312888.052209633","161108.297457657","일반야영장업","","보전녹지지역","0","기타","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","63","","0","","","","","","","157400000","","","","63",
"23","일반야영장업","03_11_07_P","4620000","CDFI2262132023000002","2023-04-05","","01","영업/정상","13","영업중","","","","","","","","충청남도 태안군 태안읍 도내리 309-10 , -11","충청남도 태안군 태안읍 안도내길 28-5","32137","라모스리조트&캠핑장","2026-01-05 14:13:27","U","2026-01-07 02:40:00","","140152.887797053","368112.368279887","일반야영장업","","관리지역","1","","","","","1","0","0","276","","","0","0","","0","0","","0","2998","","0","","","","","","","0","","","","2998",
"24","일반야영장업","03_11_07_P","4090000","CDFI2262132020000001","2020-05-22","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 운양동 48-1","경기도 김포시 금포로 1196 (운양동)","10075","행복한 체험 캠핑장","2026-01-05 13:57:18","U","2026-01-07 02:40:00","","173547.82351937","461030.256004413","일반야영장업","","","0","","","현대해상화재보험","","0","0","0","123","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"25","일반야영장업","03_11_07_P","5020000","CDFI2262132020000004","2020-11-17","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 청하면 서정리 326-1","경상북도 포항시 북구 청하면 비학로 1889-157","37515","비손관광농원 야영장","2026-01-05 11:49:29","U","2026-01-07 02:40:00","","408392.668929995","302150.341135354","일반야영장업","","","0","","","현대해상","","0","0","0","0","","","0","0","","0","0","","0","4650","","0","","","","","","","100000000","","","","4650",
"26","일반야영장업","03_11_07_P","5530000","CDFI2262132025000004","2025-07-04","","01","영업/정상","13","영업중","","","","","031-373-1162","","","경기도 화성시 중동 산 79","경기도 화성시 동탄순환대로24길 185, 무봉산 자연휴양림 야영장 (중동)","18465","무봉산 자연휴양림","2026-01-05 14:26:31","U","2026-01-07 02:40:00","","211374.433620628","412061.108372222","일반야영장업","","","0","","","","기타","0","0","0","0","","","0","0","","0","0","","0","6860","","0","","","","","","","0","","","","6860",
"27","일반야영장업","03_11_07_P","4620000","CDFI2262132023000018","2023-12-11","","01","영업/정상","13","영업중","","","","","","","","충청남도 태안군 원북면 신두리 1221-65 , 1414","충청남도 태안군 원북면 신두해변길 201-17","32108","신두57글램핑&빌리지","2026-01-05 14:12:19","U","2026-01-07 02:40:00","","127758.594200427","371358.319258603","일반야영장업","","관리지역","1","","","","","1","0","0","280","","","0","0","","0","0","","0","4316","","0","","","","","","","0","","","","4316",
"28","일반야영장업","03_11_07_P","5420000","CDFI2262132015000003","2015-04-23","","02","휴업","02","휴업","","2024-10-28","2026-12-31","","070-4681-4902","","638-911","경상남도 고성군 삼산면 두포리 177-16","경상남도 고성군 삼산면 두포5길 113-139","52959","블루웨일","2026-01-05 09:45:28","U","2026-01-07 02:40:00","","318848.344167729","159094.100910246","일반야영장업","","","2","기타","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","3300","","0","","","","","","","0","","","","3300",
"29","일반야영장업","03_11_07_P","4160000","CDFI2262132023000019","2023-09-20","","01","영업/정상","13","영업중","","","","","","","","경기도 가평군 상면 덕현리 162-67","경기도 가평군 상면 깃대봉길 17-27","12446","만월글램핑","2026-01-05 16:53:59","U","2026-01-07 02:40:00","","235271.630488041","472593.809574727","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","0","","","","20",
"30","일반야영장업","03_11_07_P","5600000","CDFI2262132026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 이동면 장암리 146-2","경기도 포천시 이동면 화동로2076번길 105","11111","더존25캠핑장","2026-01-07 09:06:21","I","2026-01-09 00:20:01","","233220.104705544","503416.823854456","일반야영장업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","99","","0","","","","","","","0","","","","99",
"31","일반야영장업","03_11_07_P","4580000","CDFI2262132026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 서면 도둔리 1280","","","춘장대 대명 야영장","2026-01-07 16:46:09","I","2026-01-09 00:20:01","","157170.283684408","295994.476876903","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"32","일반야영장업","03_11_07_P","4251000","CDFI2262132026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 마곡리 14-7","강원특별자치도 홍천군 서면 마곡길 157-7","25100","쉐이드하우스","2026-01-06 13:31:52","I","2026-01-09 00:20:01","","251507.783418604","469396.804232171","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","71.91","","0","","","","","","","0","","","","72",
"33","일반야영장업","03_11_07_P","5350000","CDFI2262132026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경상남도 김해시 생림면 나전리 30-5","경상남도 김해시 생림면 인제로 545-61","50802","필립스가든","2026-01-07 09:37:16","I","2026-01-09 00:20:01","","371635.181114546","199027.886788912","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"34","일반야영장업","03_11_07_P","5690000","CDFI2262132026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","세종특별자치시 금남면 영대리 332-2","세종특별자치시 금남면 바람재로 658","30089","바람재 오토캠핑장","2026-01-07 13:57:34","I","2026-01-09 00:20:01","","230304.775856359","328893.849732388","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"35","일반야영장업","03_11_07_P","4281000","CDFI2262132015000006","2015-06-04","","01","영업/정상","13","영업중","","","","","","","232-944","강원특별자치도 평창군 진부면 수항리 384","강원특별자치도 평창군 진부면 아차골길 34-15","25337","진부(오대산)관광농원","2026-01-06 13:17:13","U","2026-01-09 02:40:00","","338246.581215258","451438.898451398","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1263","","0","","","","","","","0","","","","1263",
"36","일반야영장업","03_11_07_P","3670000","CDFI2262132024000001","2024-07-17","","01","영업/정상","13","영업중","","","","","042-611-2786","","","대전광역시 유성구 성북동 산 72-3","","","성북동 숲속야영장","2026-01-07 15:08:20","U","2026-01-09 02:40:00","","224851.314754855","312765.891495441","일반야영장업","","자연녹지지역","0","기타","","현대해상","","0","0","0","0","","","0","0","","0","0","","0","12000","","0","","","","","","","0","","","","12000",
"37","일반야영장업","03_11_07_P","5530000","CDFI2262132025000008","2025-12-29","","01","영업/정상","13","영업중","","","","","031-359-8888","","","경기도 화성시 향남읍 구문천리 971","경기도 화성시 향남읍 구문천3길 17","18623","더뷰캠핑","2026-01-07 15:13:27","U","2026-01-09 02:40:00","","","","일반야영장업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","6494","","0","","","","","","","10000000","","","","6494",
"38","일반야영장업","03_11_07_P","5380000","CDFI2262132020000002","2020-06-15","","02","휴업","02","휴업","","2026-01-01","2026-02-28","","","","","경상남도 양산시 원동면 선리 6","경상남도 양산시 원동면 청수골길 106","50500","캠프포레","2026-01-07 11:24:57","U","2026-01-09 02:40:00","","382937.812357473","226620.532317445","일반야영장업","","관리지역","0","","","농협손해보험주식회사","","0","0","0","283","","","0","0","","0","0","","0","3236","","0","","","","","","","0","","","","3236",
"39","일반야영장업","03_11_07_P","5530000","CDFI2262132025000005","2025-08-26","","03","폐업","03","폐업","2026-01-07","","","","","","","경기도 화성시 비봉면 유포리 59-9","경기도 화성시 비봉면 유포길 10-29","18282","유포리 바베큐장1","2026-01-07 16:29:42","U","2026-01-09 02:40:00","","186107.19747963","417686.865658736","일반야영장업","","","0","","","","","0","0","0","89","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"40","일반야영장업","03_11_07_P","3670000","CDFI2262132020000001","2020-10-13","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 노은동 288-17","대전광역시 유성구 노은서로 19 (노은동)","34145","더 노은로 캠핑장","2026-01-07 10:09:14","U","2026-01-09 02:40:00","","228230.420552396","318049.742064255","일반야영장업","","자연녹지지역","0","","","현대해상화재보험","","0","0","0","199","","","0","0","","0","0","","0","4800","","0","","","","","","","0","","","","4800",
"41","일반야영장업","03_11_07_P","4090000","CDFI2262132020000002","2020-11-13","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 하성면 석탄리 242-10","경기도 김포시 하성면 오정동로 121-15","10012","여울지숲속캠핑장","2026-01-07 16:34:50","U","2026-01-09 02:40:00","","169477.013977587","469259.009680067","일반야영장업","","","0","","","","","0","0","0","316","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"42","일반야영장업","03_11_07_P","3570000","CDFI2262132018000002","2018-05-30","","01","영업/정상","13","영업중","","","","","0507-1487-2158","","","인천광역시 강화군 삼산면 매음리 897-1","인천광역시 강화군 삼산면 어류정길198번길 6","23007","민머루잼머","2026-01-06 14:59:19","U","2026-01-09 02:40:00","","141391.93810568","461466.215065207","일반야영장업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","8.8","","0","","","","","","","0","","","","9",
"43","일반야영장업","03_11_07_P","5050000","CDFI2262132026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 문무대왕면 장항리 산 542-7","경상북도 경주시 문무대왕면 불국로 1268","38120","토함산워터파크관광농원","2026-01-08 14:49:40","I","2026-01-10 00:20:07","","414196.125186427","254536.354253465","일반야영장업","","보전녹지지역","1","","","","","1","0","0","153","","","0","0","","0","0","","0","153.14","","0","","","","","","","0","","","","153",
"44","일반야영장업","03_11_07_P","3580000","CDFI2262132026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","인천광역시 옹진군 영흥면 내리 1349-104 관리동","인천광역시 옹진군 영흥면 영흥로 604, 관리동","23119","아르테미스 글램핑 리조트","2026-01-08 12:57:12","I","2026-01-10 00:20:07","","151942.013808767","418100.816015964","일반야영장업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","300000000","","","","0",
"45","일반야영장업","03_11_07_P","3570000","CDFI2262132021000005","2021-08-31","","01","영업/정상","13","영업중","","","","","","","","인천광역시 강화군 화도면 내리 2146-2","인천광역시 강화군 화도면 해안남로 2739-36","23060","강화도 바다다캠핑장","2026-01-08 16:28:01","U","2026-01-10 02:40:00","","","","일반야영장업","","관리지역","0","기타","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","2229","","0","","","","","","","0","","","","2229",
"46","일반야영장업","03_11_07_P","3570000","CDFI2262132015000007","2015-07-17","","02","휴업","02","휴업","","2026-01-01","2026-02-25","","","","","인천광역시 강화군 화도면 장화리 946-15","인천광역시 강화군 화도면 동녘말길 238-13","23061","렛츠고강화캠핑","2026-01-08 13:16:51","U","2026-01-10 02:40:00","","147630.121466358","457740.383836724","일반야영장업","","","0","","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"47","일반야영장업","03_11_07_P","4860000","CDFI2262132017000001","2017-04-06","","01","영업/정상","13","영업중","","","","","","","","전라남도 곡성군 곡성읍 신기리 1061-3","전라남도 곡성군 곡성읍 청계동로 415-46","57526","청계동 솔바람 야영장","2026-01-08 16:55:43","U","2026-01-10 02:40:00","","223947.680673444","201058.250270453","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","14086","","0","","","","","","","0","","","","14086",
"48","일반야영장업","03_11_07_P","4701000","CDFI2262132026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 남원시 산동면 대기리 404-2","전북특별자치도 남원시 산동면 요천상로 594","55709","고소바위 게으른 캠핑장","2026-01-09 13:40:08","I","2026-01-11 00:20:02","","244076.337116517","221114.085438559","일반야영장업","","관리지역","0","기타","","","환경위생시설","0","0","0","0","","","0","0","","0","0","","0","101.04","","0","","","","","","","10000000","","","","101",
"49","일반야영장업","03_11_07_P","5060000","CDFI2262132026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경상북도 김천시 봉산면 태화리 473-44","경상북도 김천시 봉산면 영남대로 766","39562","봉산바베큐","2026-01-09 18:01:02","I","2026-01-11 00:20:02","","292261.546612927","294101.555471828","일반야영장업","","","1","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","4395","","0","","","","","","","0","","","","4395",
"50","일반야영장업","03_11_07_P","5450000","CDFI2262132026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경상남도 산청군 생비량면 도전리 859-6","경상남도 산청군 생비량면 지리산대로4119번길 37-28","52256","신춘관광농원","2026-01-09 14:13:38","I","2026-01-11 00:20:02","","","","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","60.12","","0","","","","","","","0","","","","60",
"51","일반야영장업","03_11_07_P","3580000","CDFI2262132024000006","2024-09-13","","01","영업/정상","13","영업중","","","","","","","","인천광역시 옹진군 영흥면 외리 874-1","인천광역시 옹진군 영흥면 영흥로525번길 63-124","23119","메리글램핑","2026-01-09 18:05:15","U","2026-01-11 02:40:00","","","","일반야영장업","","관리지역","0","","","","전문하숙집","0","0","0","0","","","0","0","","0","0","","0","4478","","0","","","","","","","500000000","","","","4478",
"52","일반야영장업","03_11_07_P","4850000","CDFI2262132016000001","2016-06-01","","01","영업/정상","13","영업중","","","","","061-381-8502","","","전라남도 담양군 월산면 화방리 624-6","전라남도 담양군 월산면 가산길 364","57312","담양대나무골캠핑장","2026-01-09 13:29:29","U","2026-01-11 02:40:00","","195222.661653673","204215.641313078","일반야영장업","","관리지역","0","기타","","","기타","1","0","0","274","","","0","0","","0","0","","0","5477","","0","","","","","","","200000000","","","","5477",
"53","일반야영장업","03_11_07_P","4950000","CDFI2262132016000002","2016-06-28","","01","영업/정상","13","영업중","","","","","061-450-5862","","","전라남도 무안군 일로읍 복룡리 150 회산백련지시설사업소","전라남도 무안군 일로읍 백련로 333, 회산백련지시설사업소","58571","회산백련지 오토캠핑장","2026-01-09 18:10:18","U","2026-01-11 02:40:00","","156945.616761896","151385.949860921","일반야영장업","","","1","","","","전문하숙집","1","0","0","97","","","0","0","","0","0","","0","12054","","0","","","","","","","0","","","","12054",
"54","일반야영장업","03_11_07_P","6510000","CDFI2262132019000001","2019-06-18","","01","영업/정상","13","영업중","","","","","064-799-6696","","","제주특별자치도 제주시 애월읍 유수암리 2994","제주특별자치도 제주시 애월읍 하소로 684-25","63067","유수암 캠핑장","2026-01-11 16:17:25","U","2026-01-13 02:40:00","","143552.368680061","-8064.57308997922","일반야영장업","","","0","","","DB손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"55","일반야영장업","03_11_07_P","6510000","CDFI2262132024000002","2024-06-09","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 한경면 청수리 136-4","제주특별자치도 제주시 한경면 청수서5길 1-13","63006","르벙쓸레브","2026-01-11 16:20:14","U","2026-01-13 02:40:00","","130703.093811709","-21136.494993512","일반야영장업","","관리지역","1","기타","","","","1","0","0","0","","","0","0","","0","0","","0","224.82","","0","","","","","","","0","","","","225",
"56","일반야영장업","03_11_07_P","6510000","CDFI2262132024000001","2024-03-21","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 애월읍 소길리 1363-47","제주특별자치도 제주시 애월읍 평화로 2032-17","63042","제주올레캠핑2","2026-01-11 16:19:40","U","2026-01-13 02:40:00","","","","일반야영장업","","관리지역","2","기타","","","","1","1","0","0","","","0","0","","0","0","","0","180.78","","0","","","","","","","410000000","","","","181",
"57","일반야영장업","03_11_07_P","6510000","CDFI2262132022000006","2022-10-12","","01","영업/정상","13","영업중","","","","","0507-1365-1120","","","제주특별자치도 제주시 구좌읍 행원리 2963","제주특별자치도 제주시 구좌읍 덕행로 363","63349","아이올레 인 포레스트 캠핑","2026-01-11 16:18:32","U","2026-01-13 02:40:00","","180210.510066819","2375.39315813784","일반야영장업","","관리지역","1","기타","","농협손해보험","기타","1","0","0","0","","","0","0","","0","0","","0","8416","","0","","","","","","","0","","","","8416",
