"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","출판사","04_17_01_P","4060000","CDFG1251002025000206","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 야당동 **** 한빛마을*단지 ***동 ***호","경기도 파주시 와석순환로 **, ***동 ***호 (야당동, 한빛마을*단지)","10906","꽃보다경리 감성회계연구소","2025-12-31 11:26:53","I","2026-01-03 00:20:02","","177813.158908882","467473.120888007","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"12","출판사","04_17_01_P","3040000","CDFG1251002025000098","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 ***-* 힐 하우스","서울특별시 광진구 영화사로*길 **, ***호 (중곡동, 힐 하우스)","04946","Hospitality Books","2025-12-31 08:16:33","I","2026-01-03 00:20:02","","208231.527328119","450633.263437787","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"13","출판사","04_17_01_P","3140000","CDFG1251002025000071","2023-12-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 ***-*","서울특별시 양천구 공항대로 ***, ***호 (목동)","07968","주식회사 문화예술네트워크 위드","2025-12-31 17:25:21","I","2026-01-03 00:20:02","","188943.727308753","449380.074012936","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"14","출판사","04_17_01_P","4860000","CDFG1251002025000001","2025-12-31","","01","영업/정상","13","영업중","","","","","0613624040","","","전라남도 곡성군 겸면 평장리 **-*","전라남도 곡성군 겸면 천변로 ***, 곡성옥외광고사업협동조합 *층","57516","곡성옥외광고사업협동조합","2025-12-31 11:39:46","I","2026-01-03 00:20:02","","213147.809987522","197316.890447339","출판사","출판인쇄업","0","","","165.55","0","0","사무실","0","0","0","0","","","","","","","","","","","","0","","","","","","근린상업지역",
"15","출판사","04_17_01_P","4810000","CDFG1251002025000009","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","전라남도 여수시 율촌면 신풍리 ****-**","전라남도 여수시 율촌면 여순로 ***-*","59605","목회연구소","2025-12-31 10:13:52","I","2026-01-03 00:20:02","","255775.95872147","149353.095404924","출판사","출판인쇄업","0","","","0","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"16","출판사","04_17_01_P","4201000","CDFG1251002025000027","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 교동 ***-** ****호","강원특별자치도 강릉시 강릉대로 ***, ****호 (교동)","25491","주식회사 다인테크","2025-12-31 08:56:25","I","2026-01-03 00:20:02","","367333.631963043","475060.22888954","출판사","출판인쇄업","0","","","22","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"17","출판사","04_17_01_P","3520000","CDFG1251002025000095","2025-12-31","","01","영업/정상","13","영업중","","","","","032-213-5500","","","인천광역시 연수구 송도동 **-* 더샵 그린워크*차 ****동 ****호","인천광역시 연수구 아트센터대로**번길 **, ****동 ****호 (송도동, 더샵 그린워크*차)","22002","유 프린츠(Yoo Prints)","2025-12-31 10:37:43","I","2026-01-03 00:20:02","","168187.637964712","433328.456693029","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"18","출판사","04_17_01_P","3520000","CDFG1251002025000096","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 송도동 *** 송도 BRC 스마트밸리 지식산업센터 디동 ****호","인천광역시 연수구 송도미래로 **, 송도 BRC 스마트밸리 지식산업센터 디동 ****-C호 (송도동)","21990","독학을 꿈꾸는 사람들","2025-12-31 10:38:44","I","2026-01-03 00:20:02","","168781.930908815","429455.977053908","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"19","출판사","04_17_01_P","3560000","CDFG1251002025000091","2025-07-09","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 불로동 *** 신검단중앙역금강펜테리움센트럴파크아파트","인천광역시 서구 동화시로 **, ****동 ****호 (불로동, 신검단중앙역금강펜테리움센트럴파크아파트)","22629","아나토밋 아카이브","2025-12-31 16:06:50","I","2026-01-03 00:20:02","","","","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"20","출판사","04_17_01_P","3020000","CDFG1251002025000101","2025-12-31","","01","영업/정상","13","영업중","","","","","070-8868-9120","","","서울특별시 용산구 한남동 ***-*","서울특별시 용산구 한남대로**길 ** (한남동)","04417","디스위켄드룸","2025-12-31 10:20:53","I","2026-01-03 00:20:02","","200204.306324338","449023.373019403","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"21","출판사","04_17_01_P","5310000","CDFG1251002025000026","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경상남도 진주시 금산면 장사리 *** 진주금산두산위브아파트 ***동 ***호","경상남도 진주시 금산면 중장로***번길 **, ***동 ***호 (진주금산두산위브아파트)","52626","하명","2025-12-31 17:24:24","I","2026-01-03 00:20:02","","304520.166892091","191854.097201884","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"22","출판사","04_17_01_P","4010000","CDFG1251002025000058","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 은행동 *** 태산W타워 ***호","경기도 시흥시 은계번영길 *, 태산W타워 ***호 (은행동)","14922","작가의숲","2025-12-31 16:25:33","I","2026-01-03 00:20:02","","182373.275854102","437178.738265029","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"23","출판사","04_17_01_P","4000000","CDFG1251002025000030","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 오산시 오산동 ***-**","경기도 오산시 성호대로**번길 **, 행복빌 ***호호 (오산동)","18130","선한사람들","2025-12-31 17:19:55","I","2026-01-03 00:20:02","","205670.940531224","405060.092301191","출판사","출판인쇄업","0","","","20.15","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"24","출판사","04_17_01_P","3230000","CDFG1251002025000167","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 **-* 잠실리시온","서울특별시 송파구 오금로 **, 잠실리시온 ****호 (방이동)","05542","모게인","2025-12-31 13:29:20","I","2026-01-03 00:20:02","","209427.410217251","445829.725943441","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"25","출판사","04_17_01_P","5130000","CDFG1251002025000022","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경상북도 경산시 중산동 ***","경상북도 경산시 펜타힐즈로 **, 힐즈스퀘어*차 *층 ***, ***호 (중산동)","38662","에이필라테스","2025-12-31 13:02:13","I","2026-01-03 00:20:02","","355338.379611459","260250.543290323","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"26","출판사","04_17_01_P","3820000","CDFG1251002025000041","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 민락동 *** 호반베르디움*차 ***동 ****호","경기도 의정부시 민락로 ***, ***동 ****호 (민락동, 호반베르디움*차)","11813","도서출판 별찻잔","2025-12-31 16:04:42","I","2026-01-03 00:20:02","","208857.741012054","471412.654119865","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"27","출판사","04_17_01_P","3220000","CDFG1251002025000362","2023-11-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 ***-** 위워크빌딩","서울특별시 강남구 테헤란로**길 **, 위워크빌딩 *층 **-***호 (역삼동)","06236","주식회사 꾸그티처스","2025-12-31 18:07:45","I","2026-01-03 00:20:02","","203107.706816249","444116.304481868","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"28","출판사","04_17_01_P","3220000","CDFG1251002025000363","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 개포동 *** 현대*차아파트","서울특별시 강남구 언주로 ***, ***동 ***호 (개포동, 현대*차아파트)","06305","민스토리북","2025-12-31 14:17:36","I","2026-01-03 00:20:02","","204463.385159734","442255.239058195","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"29","출판사","04_17_01_P","4800000","CDFG1251002025000015","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 중앙동*가 *","전라남도 목포시 번화로 **-* (중앙동*가)","58753","당신의 조각들","2025-12-31 15:45:21","I","2026-01-03 00:20:02","","143512.723696931","143231.725145702","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"30","출판사","04_17_01_P","3730000","CDFG1251002025000021","2025-04-25","","01","영업/정상","13","영업중","","","","","","","","울산광역시 울주군 범서읍 천상리 *** 천상그린코아아파트*단지","울산광역시 울주군 범서읍 천상*길 *, ***동 ***, ***호 (천상그린코아아파트*단지)","44928","새김","2025-12-31 09:05:25","I","2026-01-03 00:20:02","","401443.100576276","231510.17546651","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"31","출판사","04_17_01_P","3940000","CDFG1251002025000348","2021-11-03","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 덕은동 ***-*","경기도 고양시 덕양구 대덕산*길 **, ***호 (덕은동)","10543","이티출판사","2025-12-31 17:09:17","I","2026-01-03 00:20:02","","","","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"32","출판사","04_17_01_P","3940000","CDFG1251002025000349","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 삼송동 ***-*","경기도 고양시 덕양구 세솔로 ***-**, ***호 (삼송동)","10557","시대의빛","2025-12-31 12:43:07","I","2026-01-03 00:20:02","","189811.284152439","461351.377073317","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"33","출판사","04_17_01_P","3110000","CDFG1251002025000086","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 응암동 *** 백련산파크자이","서울특별시 은평구 백련산로 **, ***동 ****호 (응암동, 백련산파크자이)","03468","고등 수학 입시 연구소","2025-12-31 16:31:08","I","2026-01-03 00:20:02","","193041.800278628","454432.051377234","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"34","출판사","04_17_01_P","3210000","CDFG1251002025000249","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 ****-** 제일빌딩","서울특별시 서초구 사임당로*길 **, 제일빌딩 *층 ***-L***호 (서초동)","06640","이키","2025-12-31 14:50:43","I","2026-01-03 00:20:02","","201314.245103965","442859.39847353","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"35","출판사","04_17_01_P","3070000","CDFG1251002024000083","2024-11-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 장위동 **-* 청마빌딩","서울특별시 성북구 화랑로**길 **, 청마빌딩 *층 *-*호 (장위동)","02771","주식회사 휴리스틱","2025-12-31 17:13:33","D","2026-01-03 02:30:00","","204746.21261151","456616.565104138","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"36","출판사","04_17_01_P","3210000","CDFG1251002011000212","2011-11-14","","03","폐업","03","폐업","2025-12-31","","","","","","137-071","서울특별시 서초구 서초동","서울특별시 서초구 서초중앙로**길 **, *~*층 (서초동, 서초메가스터디빌딩)","137-071","서초메가스터디 입시학원지점","2025-12-31 15:22:53","U","2026-01-03 02:40:00","","201225.005732449","443457.430760864","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"37","출판사","04_17_01_P","4020000","CDFG1251002019000007","2019-05-22","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-31","","","","","","","경기도 군포시 금정동 ***-* 신환아파트","경기도 군포시 번영로 ***, ***동 ***호 (금정동, 신환아파트)","15834","스카이코스모스","2025-12-31 17:48:43","U","2026-01-03 02:40:00","","194717.752182059","428823.051594262","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"38","출판사","04_17_01_P","6510000","CDFG1251002019000014","2019-03-29","","03","폐업","03","폐업","2025-12-30","","","","","","","제주특별자치도 제주시 아라일동 ****-*","제주특별자치도 제주시 아란서길 **-*, ***호 (아라일동)","63237","라루나책방(LaLuna)","2025-12-31 17:19:24","U","2026-01-03 02:40:00","","157206.337457096","-2559.23525937931","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","일반주거지역",
"39","출판사","04_17_01_P","3830000","CDFG1251002015000013","2015-04-14","","03","폐업","03","폐업","2025-12-31","","","","031-388-3141","","","경기도 안양시 동안구 관양동 ****-*","경기도 안양시 동안구 부림로 *** (관양동, 청용빌딩)","14055","평촌메가스터디 입시학원","2025-12-31 17:40:17","U","2026-01-03 02:40:00","","196532.492753374","433068.392076749","출판사","출판인쇄업","","","","59.22","","","","","","","","","","","","","","","","","","","","","","","","","",
"40","출판사","04_17_01_P","3210000","CDFG1251002004000002","2004-01-05","","03","폐업","03","폐업","2025-12-31","","","","578-0003","","137-893","서울특별시 서초구 양재동 ***","서울특별시 서초구 매헌로**길 **  (양재동)","","규장","2025-12-31 09:52:34","U","2026-01-03 02:40:00","","203070.492514366","440513.410373111","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"41","출판사","04_17_01_P","3210000","CDFG1251002017000239","2017-11-29","","01","영업/정상","13","영업중","","","","","02-525-7021","","","서울특별시 서초구 서초동 ****-* (주)더높은꿈을향하여","서울특별시 서초구 반포대로 ** (주)더높은꿈을향하여 *층 (서초동)","06670","(주)에스엠비넷","2025-12-31 15:10:08","U","2026-01-03 02:40:00","","200750.70801174","442779.77790059","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"42","출판사","04_17_01_P","3190000","CDFG1251002019000023","2019-04-12","","03","폐업","03","폐업","2025-12-31","","","","","","","서울특별시 동작구 흑석동 **-* 명수대아파트","서울특별시 동작구 서달로 ***, ***호 (흑석동, 명수대아파트)","06979","꿈꾸는 북앤미디어","2025-12-31 14:48:07","U","2026-01-03 02:40:00","","196598.04833644","445014.002982422","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"43","출판사","04_17_01_P","3130000","CDFG1251002019000189","2019-07-05","","03","폐업","03","폐업","2025-12-31","","","","02-332-1100","","","서울특별시 마포구 서교동 ***-**","서울특별시 마포구 독막로*길 *-*, *층 (서교동)","04048","씨네마포","2025-12-31 13:56:14","U","2026-01-03 02:40:00","","192802.178307689","449599.372382293","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"44","출판사","04_17_01_P","3200000","CDFG1251002024000074","2024-09-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 **** 임광관악파크아파트 ***동 ***호","서울특별시 관악구 난곡로 ***, ***동 ***호 (신림동, 임광관악파크아파트)","08858","펄핏북스","2025-12-31 09:56:50","U","2026-01-03 02:40:00","","192773.751831861","440839.689205962","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","일반주거지역",
"45","출판사","04_17_01_P","3150000","CDFG1251002024000122","2024-11-14","","03","폐업","03","폐업","2025-12-30","","","","","","","서울특별시 강서구 마곡동 ***-** 이너매스마곡Ⅱ ***호","서울특별시 강서구 마곡중앙*로 **, 이너매스마곡Ⅱ ***호 (마곡동)","07806","주식회사 녹색환경일보","2025-12-31 09:39:04","U","2026-01-03 02:40:00","","184971.522700042","450643.056387457","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"46","출판사","04_17_01_P","4020000","CDFG1251002019000019","2019-08-23","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-31","","","","","","","경기도 군포시 산본동 ****-* 한양수리아파트","경기도 군포시 수리산로 **, ***동 ****호 (산본동, 한양수리아파트)","15823","도서출판 북튜브","2025-12-31 17:49:18","U","2026-01-03 02:40:00","","192833.04544283","428334.806420873","출판사","출판인쇄업","0","","","0","0","0","아파트","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"47","출판사","04_17_01_P","4020000","CDFG1251002019000020","2019-10-29","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-31","","","","031-382-8401","","","경기도 군포시 산본동 **** 가야(주공)아파트","경기도 군포시 번영로 ***, ***동 *층 ***호 (산본동, 가야(주공)아파트)","15869","청파출판사","2025-12-31 17:41:44","U","2026-01-03 02:40:00","","193221.378214334","427721.250975663","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"48","출판사","04_17_01_P","3620000","CDFG1251002019000027","2019-10-30","","03","폐업","03","폐업","2025-12-31","","","","","","","광주광역시 북구 용봉동 ****-**","광주광역시 북구 용주로**번길 **-** (용봉동)","61179","광주청년 드리머","2025-12-31 16:25:36","U","2026-01-03 02:40:00","","191339.664911018","187061.055840146","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"49","출판사","04_17_01_P","4020000","CDFG1251002022000004","2022-02-17","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-31","","","","","","","경기도 군포시 산본동 **** 금강*단지주상복합아파트","경기도 군포시 고산로 ***, ***동 ***호 (산본동, 금강*단지주상복합아파트)","15822","에프엔프레스","2025-12-31 17:51:16","U","2026-01-03 02:40:00","","193069.971071892","428759.005999406","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"50","출판사","04_17_01_P","3470000","CDFG1251002022000006","2022-03-02","","03","폐업","03","폐업","2025-12-31","","","","","","","대구광역시 달서구 상인동 **-* 에스앤시티","대구광역시 달서구 월곡로 ***-*, 에스앤시티 ***동 ***호 (상인동)","42748","사적인 페이퍼","2025-12-31 11:27:56","U","2026-01-03 02:40:00","","338869.33424208","258838.744811436","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"51","출판사","04_17_01_P","4020000","CDFG1251002020000003","2020-02-18","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-31","","","","","","","경기도 군포시 산본동 ****-* 가야(주공)아파트","경기도 군포시 번영로 ***, ***동 ****호 (산본동, 가야(주공)아파트)","15869","당신의아토","2025-12-31 17:49:55","U","2026-01-03 02:40:00","","193122.588592306","427066.006072831","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"52","출판사","04_17_01_P","3630000","CDFG1251002020000002","2020-01-30","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 운남동 ***-*","광주광역시 광산구 목련로***번길 ** (운남동)","62319","읽을레오","2025-12-31 14:42:44","U","2026-01-03 02:40:00","","183174.732534941","186519.180115852","출판사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"53","출판사","04_17_01_P","3100000","CDFG1251002025000082","2025-12-30","","03","폐업","03","폐업","2025-12-31","","","","","","","서울특별시 노원구 하계동 *** 학여울청구아파트","서울특별시 노원구 동일로***길 ***, ***동 ***호 (하계동, 학여울청구아파트)","01775","얀트","2026-01-01 14:46:33","U","2026-01-03 02:40:00","","205344.664263273","459333.879372182","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"54","출판사","04_17_01_P","4830000","CDFG1251002023000007","2017-03-24","","03","폐업","03","폐업","2025-12-29","","","","","","","전라남도 나주시 빛가람동 ***-*","전라남도 나주시 문화로 **, 토담휴러스센트럴타워 F***호 (빛가람동)","58327","주식회사 필름몽","2025-12-31 18:07:14","U","2026-01-03 02:40:00","","179289.395797636","167925.211250687","출판사","출판인쇄업","3","기타","","79.33","2","1","다가구용 주택(공동주택적용)","0","0","0","0","","","","","","","","","","","","0","","","","","","일반주거지역",
"55","출판사","04_17_01_P","4830000","CDFG1251002023000008","2023-05-30","","03","폐업","03","폐업","2025-12-29","","","","","","","전라남도 나주시 빛가람동 ***-*","전라남도 나주시 문화로 **, 토담휴러스센트럴타워 F***호 (빛가람동)","58327","스토리몽","2025-12-31 18:06:41","U","2026-01-03 02:40:00","","179289.395797636","167925.211250687","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"56","출판사","04_17_01_P","3560000","CDFG1251002023000019","2023-04-17","","03","폐업","03","폐업","2025-12-30","","","","","","","인천광역시 서구 원창동 ***-**","인천광역시 서구 북항로***번길 **, B동 *층 (원창동)","22856","디엔북스","2025-12-31 11:53:18","U","2026-01-03 02:40:00","","166893.749005266","444563.564420747","출판사","출판인쇄업","3","기타","","0","3","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반공업지역",
