"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"13","가축인공수정소","02_04_02_P","4610000","461000000320190002","2019-08-22","","01","영업/정상","0000","정상","","","","","","0","","충청남도 예산군 덕산면 읍내리 360-2","충청남도 예산군 덕산면 읍내북문길 15-1","32406","농가","2026-02-02 10:27:54","U","2026-02-04 02:40:00","","170253.275183416","356072.792634055","가축인공수정소","","0","000","0",
"14","가축인공수정소","02_04_02_P","4610000","461000000320190003","2019-11-01","","01","영업/정상","0000","정상","","","","","","456","","충청남도 예산군 응봉면 운곡리 210 외3필지(211,212-3,-12)","","","가루실 수정소","2026-02-02 10:27:14","U","2026-02-04 02:40:00","","180421.89650246","349997.411672717","가축인공수정소","","0","000","0",
"15","가축인공수정소","02_04_02_P","3730000","373000000320140001","2014-06-26","","01","영업/정상","0000","정상","","","","","","45.76","","울산광역시 울주군 언양읍 직동리 808-4","울산광역시 울주군 언양읍 감천길 2-30","44935","스마일 가축인공수정소","2026-02-02 22:50:04","U","2026-02-04 02:40:00","","393217.813747006","233543.880064545","가축인공수정소","","0","000","0",
"16","가축인공수정소","02_04_02_P","4691000","469100000320240008","2024-03-27","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 정읍시 옹동면 비봉리 1740-2","전북특별자치도 정읍시 옹동면 수암길 14-82","56118","우등한우 인공수정소","2026-01-30 17:01:53","U","2026-02-04 11:04:37","","200875.323560152","236541.177835673","가축인공수정소","","0","000","0",
"17","가축인공수정소","02_04_02_P","4940000","494000000320250003","2025-05-20","","03","폐업","0002","폐업","2026-01-30","","","","","0","","전라남도 영암군 신북면 월지리 154-3","전라남도 영암군 신북면 산소마항동길 104-9","58402","산소인공수정소","2026-01-30 16:29:42","U","2026-02-04 11:04:37","","","","가축인공수정소","","0","000","0",
"18","가축인공수정소","02_04_02_P","5070000","507000000320260001","2026-02-04","","01","영업/정상","0000","정상","","","","","","0","","경상북도 안동시 와룡면 이하리 667","경상북도 안동시 와룡면 율미골길 136-34","36611","화상이 수정소","2026-02-04 16:49:51","I","2026-02-06 00:20:02","","354422.668780673","346625.42344601","가축인공수정소","","0","000","0",
"19","가축인공수정소","02_04_02_P","4940000","494000000320160001","2016-01-05","","03","폐업","0002","폐업","2026-02-04","","","","061-473-3000","0","","","전라남도 영암군 덕진면 내촌길 18-8 (덕진농협)","58408","덕수가축인공수정소","2026-02-04 17:27:10","U","2026-02-06 02:40:00","","172188.828038157","146692.559696548","가축인공수정소","","0","000","0",
"20","가축인공수정소","02_04_02_P","4701000","470100000320260001","2026-02-03","","01","영업/정상","0000","정상","","","","","","384","","전북특별자치도 남원시 왕정동 513-5","전북특별자치도 남원시 칠승리길 50 (왕정동)","55745","김종훈 가축인공수정소","2026-02-03 15:22:36","I","2026-02-07 00:20:02","","232960.394646081","212037.551539835","가축인공수정소","","0","000","0",
"21","가축인공수정소","02_04_02_P","5070000","507000000320090003","2009-08-10","","03","폐업","0002","폐업","2026-02-05","","","","","0","","경상북도 안동시 옥동 1034-1","","","임재윤가축인공수정소","2026-02-05 10:49:45","U","2026-02-07 02:40:00","","351029.831427948","342040.907589314","가축인공수정소","","0","000","0",
"22","가축인공수정소","02_04_02_P","5460000","546000000320260002","2026-02-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 함양군 함양읍 백천리 236-1","경상남도 함양군 함양읍 월명길 70-2","50023","월명가축인공수정소","2026-02-06 16:01:55","I","2026-02-08 00:20:01","","270722.440443314","224438.36728717","가축인공수정소","","0","000","0",
"23","가축인공수정소","02_04_02_P","5060000","506000000320260001","2026-02-06","","01","영업/정상","0000","정상","","","","","","0","","경상북도 김천시 조마면 신안리 661","경상북도 김천시 조마면 신안4길 218","39683","민준수정소","2026-02-06 15:30:30","I","2026-02-08 00:20:01","","299332.420299242","285678.92083835","가축인공수정소","","0","000","0",
"24","가축인공수정소","02_04_02_P","5460000","546000000320260001","2026-02-04","","01","영업/정상","0000","정상","","","","","","0","","경상남도 함양군 함양읍 백연리 538","경상남도 함양군 함양읍 필봉산길 8, 206호","50043","백연가축인공수정소","2026-02-06 16:09:55","U","2026-02-08 02:40:00","","265092.312769211","224855.802661793","가축인공수정소","","0","000","0",
"25","가축인공수정소","02_04_02_P","4960000","496000000320260001","2026-02-09","","01","영업/정상","0000","정상","","","","","","0","","전라남도 함평군 월야면 영월리 387-13","전라남도 함평군 월야면 백야길 15-12","57126","정가가축인공수정소","2026-02-09 16:25:13","I","2026-02-11 00:20:41","","167878.982456355","186433.034819279","가축인공수정소","","0","000","0",
"26","가축인공수정소","02_04_02_P","4890000","489000000320260003","2026-02-09","","01","영업/정상","0000","정상","","","","","","83","","전라남도 보성군 득량면 예당리 459-19","전라남도 보성군 득량면 예당길 169-1, 2층","59436","예당한우인공수정소","2026-02-09 13:32:42","I","2026-02-11 00:20:41","","218229.655662223","142360.46228195","가축인공수정소","","0","000","0",
"27","가축인공수정소","02_04_02_P","5530000","553000000320140001","2014-05-21","","01","영업/정상","0000","정상","","","","","","0","","","경기도 화성시 만세구 우정읍 버들로 110","18563","우정동물병원가축인공수정소","2026-02-09 10:27:30","U","2026-02-11 02:40:00","","","","가축인공수정소","","0","000","0",
"28","가축인공수정소","02_04_02_P","5530000","553000000320150001","2015-04-23","","01","영업/정상","0000","정상","","","","","","43","","","경기도 화성시 만세구 장안면 사랑길 187","18584","보바인동물병원가축인공수정소","2026-02-09 10:27:30","U","2026-02-11 02:40:00","","","","가축인공수정소","","0","000","0",
"29","가축인공수정소","02_04_02_P","4080000","408000000320260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","3.3","","경기도 안성시 대덕면 내리 687-6","경기도 안성시 대덕면 대학10길 12, 3층 411호","17546","삼형제수정","2026-02-10 14:33:59","I","2026-02-12 00:20:02","","220042.053096439","388887.199486245","가축인공수정소","","0","000","0",
"30","가축인공수정소","02_04_02_P","5120000","512000000319940001","1994-01-29","","03","폐업","0002","폐업","2026-02-10","","","","","0","","경상북도 문경시 마성면 외어리 59","경상북도 문경시 마성면 구점길 66","","영남가축인공수정소","2026-02-10 17:15:43","U","2026-02-12 02:40:00","","302497.446006003","355107.267210391","가축인공수정소","","0","000","0",
"31","가축인공수정소","02_04_02_P","4170000","417000000320190001","2019-01-25","","01","영업/정상","0000","정상","","","","","031-771-4926","378","","경기도 양평군 단월면 향소리 1017-1","경기도 양평군 단월면 석산로 435-65","12528","서울우유 가축인공수정소","2026-02-12 16:57:53","U","2026-02-14 02:40:00","","255691.726776297","453537.395928867","가축인공수정소","","0","000","0",
"32","가축인공수정소","02_04_02_P","4830000","483000000319950004","1995-11-02","","01","영업/정상","0000","정상","","","","","","99","","전라남도 나주시 공산면 금곡리 56","전라남도 나주시 공산면 자미로 497-21","58290","영산강인공수정소","2026-02-12 14:19:24","U","2026-02-14 02:40:00","","165363.428812964","159902.222127041","가축인공수정소","","0","000","0",
"33","가축인공수정소","02_04_02_P","4980000","498000000320260004","2026-02-13","","01","영업/정상","0000","정상","","","","","","0","","전라남도 장성군 삼서면 유평리 759-2","전라남도 장성군 삼서면 드림빌길 72","57253","대흥 인공수정소","2026-02-13 17:07:27","I","2026-02-15 00:20:02","","166195.267286841","194598.00622364","가축인공수정소","","0","000","0",
