"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"16","테마파크업(기타)","03_07_08_P","3290000","CDFI5272002023000001","2023-01-31","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 199 CGV대한","부산광역시 부산진구 중앙대로692번길 16, 서면 대한프라자 1층 (부전동)","47296","짱오락실(부산서면점)","2026-04-02 14:59:30","U","2026-04-04 02:40:00","","387642.939585445","185835.820521423","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","5","","","","","","","0","","","","0",
"17","테마파크업(기타)","03_07_08_P","4400000","CDFI5272002020000003","2020-11-13","","03","폐업","03","폐업","2026-04-02","","","","","","","충청북도 제천시 고암동 1178-2","충청북도 제천시 의림대로42길 52, 1동 1층 (고암동)","27143","아이원트","2026-04-02 17:21:34","U","2026-04-04 02:40:00","","308062.14081583","407393.654345359","신고테마파크업","","자연녹지지역","2","학교정화(상대)","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","286.44","","0","","","","","","","0","","","","286",
"18","테마파크업(기타)","03_07_08_P","3550000","CDFI5272002021000001","2021-04-19","","01","영업/정상","13","영업중","","","","","","","","인천광역시 계양구 작전동 857-49 원광빌딩","인천광역시 계양구 주부토로 469, 원광빌딩 (작전동)","21087","플레이방","2026-04-02 11:19:33","U","2026-04-04 02:40:00","","175869.087785462","448238.257640553","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"19","테마파크업(기타)","03_07_08_P","3930000","CDFI5272002021000001","2021-04-21","","03","폐업","03","폐업","2026-04-01","","","","031-418-2888","","","경기도 안산시 상록구 본오동 874 501호","경기도 안산시 상록구 상록수로 34, 501호 (본오동)","15532","(주)키즈팡팡","2026-04-02 14:50:58","U","2026-04-04 02:40:00","","187852.53559403","422244.178054338","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1381.1","","14","","","","","","","0","","","","1381",
"20","테마파크업(기타)","03_07_08_P","3240000","CDFI5272002025000001","2025-02-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 고덕동 343-2 강동U1센터","서울특별시 강동구 고덕비즈밸리로 26, 강동U1센터 지하층 B102호 (고덕동)","05203","모넬로 키즈카페(Monello KIDS CAFE)강동U1센터점","2026-04-02 16:05:58","U","2026-04-04 02:40:00","","214075.140422558","451485.809606277","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"21","테마파크업(기타)","03_07_08_P","4181000","CDFI5272002026000001","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 동면 월곡리 661","강원특별자치도 춘천시 동면 금옥1길 28-22","24211","금옥골 숲속작은마을","2026-04-03 11:25:15","I","2026-04-05 00:20:22","","270611.636812121","490611.466976302","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"22","테마파크업(기타)","03_07_08_P","3030000","CDFI5272002017000004","2017-12-28","","01","영업/정상","13","영업중","","","","","02-468-5882","","","서울특별시 성동구 성수동1가 685-696 갤러리아 포레","서울특별시 성동구 서울숲2길 32-14, B106호,B106-1호 (성수동1가, 갤러리아 포레)","04769","플레이즈 라운지","2026-04-03 09:03:59","U","2026-04-05 02:40:00","","203684.281166499","449280.97521227","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"23","테마파크업(기타)","03_07_08_P","3550000","CDFI5272002022000001","2022-04-15","","03","폐업","03","폐업","2026-04-03","","","","","","","인천광역시 계양구 병방동 137-8","인천광역시 계양구 병방로 13, 지하 1층 (병방동)","21028","점핑플레이존","2026-04-03 15:27:49","U","2026-04-05 02:40:00","","177154.385479582","449446.792477103","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"24","테마파크업(기타)","03_07_08_P","3200000","CDFI5272002020000001","2020-01-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 729-22 롯데백화점 B1층","서울특별시 관악구 봉천로 209, 롯데백화점 B1층 (봉천동)","08708","퐁퐁플라워 팁스오리진","2026-04-03 13:19:48","U","2026-04-05 02:40:00","","193301.885808714","443151.561302292","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","287","","1","","","","","","","0","","","","287",
"25","테마파크업(기타)","03_07_08_P","3670000","CDFI5272002020000002","2020-03-13","","01","영업/정상","13","영업중","","","","","042-824-8243","","","대전광역시 유성구 죽동 597-2","대전광역시 유성구 북유성대로 184, 2호 (죽동)","34097","플레이원","2026-04-03 11:14:25","U","2026-04-05 02:40:00","","228872.611901359","320279.817002132","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","붕붕뜀틀(1)미니라이더(2)","0","","","","","","","0","","","","0",
"26","테마파크업(기타)","03_07_08_P","5350000","CDFI5272002018000004","2018-03-19","","03","폐업","03","폐업","2026-03-31","","","","","","","경상남도 김해시 진영읍 여래리 970","경상남도 김해시 진영읍 본산로 9, 우리마트 3층","50858","샤랄라 키즈카페","2026-04-03 09:04:23","U","2026-04-05 02:40:00","","357966.15929775","202186.156365183","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","444","","1","","","","","","","0","","","","444",
"27","테마파크업(기타)","03_07_08_P","3530000","CDFI5272002018000007","2018-05-16","","01","영업/정상","13","영업중","","","","","032-435-0042","","","인천광역시 남동구 논현동 746-2 801호","인천광역시 남동구 논고개로 85, 골든프라자2차 8층 801호 (논현동)","21679","플라이하이","2026-04-03 10:51:26","U","2026-04-05 02:40:00","","175634.021893594","433011.167320661","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","5","","","","","","","0","","","","0",
"28","테마파크업(기타)","03_07_08_P","3240000","CDFI5272002017000001","2017-01-23","","03","폐업","03","폐업","2026-04-03","","","","070-4247-5200","","","서울특별시 강동구 성내동 463","서울특별시 강동구 성내로6가길 38 (성내동)","05400","뛰놀이방방 성내","2026-04-03 13:18:38","U","2026-04-05 02:40:00","","210902.824729995","447232.385450602","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"29","테마파크업(기타)","03_07_08_P","3530000","CDFI5272002025000001","2025-01-14","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 간석동 616-3 홈플러스","인천광역시 남동구 경원대로 971, 홈플러스 1층 (간석동)","21500","FUNKIDS playzone(펀키즈 플레이존)","2026-04-03 10:50:02","U","2026-04-05 02:40:00","","172419.743721009","440865.63488269","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","8","","","","","","","0","","","","0",
