번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,Unnamed: 59,record_key
308,비디오물제작업,03_10_05_P,3030000,CDFF1241072026000019,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동*가 *** 서울숲 드림타워,"서울특별시 성동구 성수이로 **, 서울숲 드림타워 제비***호, 제비***호, 제비***호 (성수동*가)",4784.0,주식회사 컬쳐제이,2026-02-25 17:47:39,I,2026-02-27 00:20:02,,204895.642528327,448701.40145153,비디오물제작업,,0.0,,홍보 영상 및 라이브커머스 영상,262.59,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사컬쳐제이_서울특별시성동구성수동*가***서울숲드림타워
306,비디오물제작업,03_10_05_P,3130000,CDFF1241072026000016,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 도화동 *** 고려빌딩 ***호내호,"서울특별시 마포구 큰우물로 **, 고려빌딩 *층 ***호내 ***호 (도화동)",4167.0,주식회사 오월십이일,2026-02-25 18:07:39,I,2026-02-27 00:20:02,,195153.212273485,448725.074636557,비디오물제작업,,0.0,,영상 촬영 제작,3.3,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사오월십이일_서울특별시마포구도화동***고려빌딩***호내호
305,비디오물제작업,03_10_05_P,3130000,CDFF1241072026000015,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 성산동 ***-* ***-*호,"서울특별시 마포구 모래내로*길 **, ***-*호 (성산동)",3949.0,주식회사 스튜디오수집,2026-02-25 09:02:19,I,2026-02-27 00:20:02,,192062.933962292,451690.494958356,비디오물제작업,,0.0,,사진 및 영상,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사스튜디오수집_서울특별시마포구성산동***-****-*호
304,비디오물제작업,03_10_05_P,5690000,CDFF1241072026000007,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,세종특별자치시 나성동 *** 메가타워*,"세종특별자치시 나성북*로 **, 메가타워* *층 ***-***호 (나성동)",30128.0,담다,2026-02-25 14:36:14,I,2026-02-27 00:20:02,,223011.751614806,332251.031997296,비디오물제작업,,0.0,,"홍보영상/행사,기록영상/인터뷰영상/교육,강의영상/SNS 숏폼 콘텐츠/영상편집(모션그래픽 포함)",1.65,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,담다_세종특별자치시나성동***메가타워*
317,비디오물제작업,03_10_05_P,5530000,CDFF1241072026000006,2026-02-25,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 영천동 ***-*,"경기도 화성시 동탄구 동탄대로 ***-*, *층 ***호 (영천동)",18468.0,(주)티엔지컴퍼니,2026-02-25 17:38:11,I,2026-02-27 00:20:02,,208852.766485422,412511.171850892,비디오물제작업,,0.0,,비디오물,36.4,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,(주)티엔지컴퍼니_경기도화성시동탄구영천동***-*
293,비디오물제작업,03_10_05_P,3540000,CDFF1241072026000002,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 부평동 *** *층,"인천광역시 부평구 장제로***번길 **, *층 (부평동)",21355.0,북극서점,2026-02-24 09:50:17,I,2026-02-26 00:20:08,,175999.835444236,444821.631816628,비디오물제작업,,0.0,,"SNS미디어콘텐츠, 홍보영상, 기록영상",158.9,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,북극서점_인천광역시부평구부평동****층
292,비디오물제작업,03_10_05_P,4090000,CDFF1241072026000005,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 양촌읍 유현리 ***-**,"경기도 김포시 양촌읍 유현삭시로***번길 **-**, *동 *,*층",10045.0,주식회사 디플럭스,2026-02-24 14:12:40,I,2026-02-26 00:20:08,,165325.946333028,458909.660739236,비디오물제작업,,0.0,,영상물,342.99,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사디플럭스_경기도김포시양촌읍유현리***-**
285,비디오물제작업,03_10_05_P,3220000,CDFF1241072026000041,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 ***-** 위워크타워,"서울특별시 강남구 테헤란로 ***, 위워크타워 **층 ***호 (삼성동)",6159.0,주식회사 진아인미디어,2026-02-24 19:11:21,I,2026-02-26 00:20:08,,204673.885419693,444906.38806611,비디오물제작업,,0.0,,"광고, 홍보, 영상제작, 편집, 영화 및 비디오물",10.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사진아인미디어_서울특별시강남구삼성동***-**위워크타워
291,비디오물제작업,03_10_05_P,4450000,CDFF1241072026000001,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,충청북도 진천군 덕산읍 두촌리 **** 충북혁신리슈빌아파트,"충청북도 진천군 덕산읍 연미로 ***, ***동 **층 ****호 (충북혁신리슈빌아파트)",27871.0,일일오엠필름,2026-02-24 16:47:48,I,2026-02-26 00:20:08,,247370.751242198,378387.938897777,비디오물제작업,,0.0,,"비디오물, 영상",12.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,일일오엠필름_충청북도진천군덕산읍두촌리****충북혁신리슈빌아파트
290,비디오물제작업,03_10_05_P,3520000,CDFF1241072026000005,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,인천광역시 연수구 송도동 **-** 송도국제업무단지 C*-*블럭 업무복합시설 아이투어*호,"인천광역시 연수구 센트럴로 ***, 송도국제업무단지 C*-*블럭 업무복합시설 **층 아이투어 *호 (송도동)",22006.0,컨템플레이티브 주식회사,2026-02-24 16:49:42,I,2026-02-26 00:20:08,,167495.59019821,432965.111367638,비디오물제작업,,0.0,,영상 콘텐츠,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,컨템플레이티브주식회사_인천광역시연수구송도동**-**송도국제업무단지C*-*블럭업무복합시설아이투어*호
288,비디오물제작업,03_10_05_P,5530000,CDFF1241072026000005,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 영천동 ***-*,"경기도 화성시 동탄구 동탄영천로 ***, *층 ***호 (영천동)",18467.0,스튜디오503,2026-02-24 18:10:44,I,2026-02-26 00:20:08,,208968.069907553,412439.577295696,비디오물제작업,,0.0,,비디오물,18.35,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,스튜디오503_경기도화성시동탄구영천동***-*
286,비디오물제작업,03_10_05_P,3670000,CDFF1241072026000006,2026-02-24,,1,영업/정상,13,영업중,,,,,,,,대전광역시 유성구 반석동 ***-* 애니빌프라자,"대전광역시 유성구 반석로 *, 애니빌프라자 ***호 (반석동)",34068.0,주식회사 슈픽,2026-02-24 14:28:21,I,2026-02-26 00:20:08,,228088.009976584,321234.470706361,비디오물제작업,,0.0,,"홍보, 방송물, 유튜브 영상 등",72.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사슈픽_대전광역시유성구반석동***-*애니빌프라자
289,비디오물제작업,03_10_05_P,3130000,CDFF1241072026000013,2026-02-24,,1,영업/정상,13,영업중,,,,,070-8806-0808,,,서울특별시 마포구 동교동 ***-* 케이스퀘어 ***호,"서울특별시 마포구 양화로 ***, 케이스퀘어 *층 ***호 (동교동)",3995.0,박스8 주식회사,2026-02-24 10:05:27,I,2026-02-26 00:20:08,,193152.62383534,450523.47124017,비디오물제작업,,0.0,,일반 영상 및 비디오물,16.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,박스8주식회사_서울특별시마포구동교동***-*케이스퀘어***호
271,비디오물제작업,03_10_05_P,3450000,CDFF1241072026000002,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,대구광역시 북구 동천동 ***-* 씨네피아,"대구광역시 북구 동암로 ***, 씨네피아 *동 *층 ***호 (동천동)",41423.0,원모필라,2026-02-23 17:10:39,I,2026-02-25 00:20:01,,340843.629081031,272656.837765927,비디오물제작업,,13.0,,영상 제작,101.19,11.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,원모필라_대구광역시북구동천동***-*씨네피아
270,비디오물제작업,03_10_05_P,3990000,CDFF1241072026000007,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 다산동 **** 다산 현대프리미어캠퍼스,"경기도 남양주시 다산순환로 **, 다산 현대프리미어캠퍼스 이씨비*-***호 (다산동)",12248.0,이엔티 엔터테인먼트,2026-02-23 16:39:26,I,2026-02-25 00:20:01,,213352.638752231,456784.268068925,비디오물제작업,,0.0,,영상물 제작,38.95,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,이엔티엔터테인먼트_경기도남양주시다산동****다산현대프리미어캠퍼스
268,비디오물제작업,03_10_05_P,4090000,CDFF1241072026000004,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 구래동 ****-**,"경기도 김포시 김포한강**로***번길 ***, 디동 *층 **호 (구래동)",10071.0,온스토리 주식회사,2026-02-23 15:16:14,I,2026-02-25 00:20:01,,166291.753931945,460312.666588405,비디오물제작업,,0.0,,비디오물,20.98,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,온스토리주식회사_경기도김포시구래동****-**
274,비디오물제작업,03_10_05_P,3110000,CDFF1241072026000003,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 녹번동 **-** 엘케이파크,"서울특별시 은평구 은평로**길 **-**, 엘케이파크 *층 (녹번동)",3382.0,주식회사 애드현,2026-02-23 09:16:31,I,2026-02-25 00:20:01,,193976.494484397,455549.320310316,비디오물제작업,,0.0,,"광고,홍보,동영상",40.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사애드현_서울특별시은평구녹번동**-**엘케이파크
267,비디오물제작업,03_10_05_P,3650000,CDFF1241072026000002,2026-02-23,,1,영업/정상,13,영업중,,,,,042-867-1589,,,대전광역시 중구 은행동 **-*,"대전광역시 중구 중교로 **-**, *층 (은행동)",34923.0,(주)아누타,2026-02-23 08:58:38,I,2026-02-25 00:20:01,,238465.546025837,314211.479877479,비디오물제작업,,0.0,,홍보동영상제작,198.03,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,(주)아누타_대전광역시중구은행동**-*
273,비디오물제작업,03_10_05_P,3940000,CDFF1241072026000023,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 덕은동 ***,"경기도 고양시 덕양구 청초로 **, GL메트로시티한강 B동 ****호 (덕은동)",10542.0,포레스트이엔티,2026-02-23 15:16:28,I,2026-02-25 00:20:01,,,,비디오물제작업,,0.0,,동영상제작서비스,66.08,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,포레스트이엔티_경기도고양시덕양구덕은동***
275,비디오물제작업,03_10_05_P,3150000,CDFF1241072026000020,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 마곡동 ***-* 발산W타워 ****호,"서울특별시 강서구 공항대로 ***, 발산W타워 ****호 (마곡동)",7806.0,스튜디오클레이,2026-02-23 16:50:24,I,2026-02-25 00:20:01,,185104.20167753,450725.785084054,비디오물제작업,,0.0,,"광고영상, 방송프로그램 제작 등",43.66,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,스튜디오클레이_서울특별시강서구마곡동***-*발산W타워****호
276,비디오물제작업,03_10_05_P,4050000,CDFF1241072026000013,2026-02-23,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 처인구 양지읍 평창리 **-*,경기도 용인시 처인구 양지읍 새실로**번길 **-**,17163.0,(주)디엠지와일드,2026-02-23 10:08:23,I,2026-02-25 00:20:01,,228701.375851205,415635.645272439,비디오물제작업,,0.0,,"광고, 홍보영상물",121.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,(주)디엠지와일드_경기도용인시처인구양지읍평창리**-*
266,비디오물제작업,03_10_05_P,3660000,CDFF1241072026000005,2026-02-21,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 관저동 ****,"대전광역시 서구 관저동로**번길 **, ***호 (관저동)",35378.0,온리비굿,2026-02-21 10:24:25,I,2026-02-23 00:20:02,,230414.043407717,311184.841457316,비디오물제작업,,0.0,,영상물 제작,66.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,온리비굿_대전광역시서구관저동****
248,비디오물제작업,03_10_05_P,3240000,CDFF1241072026000006,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 길동 ***-* 강동그린타워,"서울특별시 강동구 천호대로 ****, 강동그린타워 **층 알****호 (길동)",5355.0,주식회사 에듀픽,2026-02-20 16:38:51,I,2026-02-22 00:20:02,,212143.778930005,448048.253831401,비디오물제작업,,0.0,,광고 영화 및 비디오물,3.3,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사에듀픽_서울특별시강동구길동***-*강동그린타워
257,비디오물제작업,03_10_05_P,3030000,CDFF1241072026000017,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동*가 ***-*** 서울숲코오롱디지탈타워,"서울특별시 성동구 성수이로*길 **, 서울숲코오롱디지탈타워 지*층 ***호 (성수동*가)",4780.0,에이앤티브스튜디오,2026-02-20 19:52:33,I,2026-02-22 00:20:02,,204654.52804316,448814.828260367,비디오물제작업,,0.0,,영상 콘텐츠,125.19,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,에이앤티브스튜디오_서울특별시성동구성수동*가***-***서울숲코오롱디지탈타워
255,비디오물제작업,03_10_05_P,3070000,CDFF1241072026000002,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성북구 동소문동*가 *,"서울특별시 성북구 동소문로 *, *층 (동소문동*가)",2860.0,물밑,2026-02-20 15:11:31,I,2026-02-22 00:20:02,,200534.200482608,454026.246604061,비디오물제작업,,0.0,,행사영상 제작 및 인물 프로필 사진 촬영,82.3,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,물밑_서울특별시성북구동소문동*가*
254,비디오물제작업,03_10_05_P,3940000,CDFF1241072026000021,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 덕은동 ***,"경기도 고양시 덕양구 청초로 **, 지엘메트로시티한강 지식산업센터 B동 ****호 (덕은동)",10542.0,(주)몽인,2026-02-20 10:58:11,I,2026-02-22 00:20:02,,,,비디오물제작업,,0.0,,"드라마,영화 등 영상물 제작, 홍보,광고 등 영상물 제작",71.04,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,(주)몽인_경기도고양시덕양구덕은동***
252,비디오물제작업,03_10_05_P,4671000,CDFF1241072026000001,2026-02-20,,1,영업/정상,13,영업중,,,,,063-461-3426,,,전북특별자치도 군산시 옥구읍 상평리 ***-* 베네테크,"전북특별자치도 군산시 옥구읍 광월안길 **, 베네테크",54172.0,주식회사 다인이엔씨,2026-02-20 17:14:59,I,2026-02-22 00:20:02,,174075.300064402,269975.833622327,비디오물제작업,,0.0,,동영상 컨텐츠,212.94,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사다인이엔씨_전북특별자치도군산시옥구읍상평리***-*베네테크
251,비디오물제작업,03_10_05_P,3220000,CDFF1241072026000040,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 **-**,"서울특별시 강남구 선릉로***길 **, ***호 (삼성동)",6096.0,디엠어스(DMUS),2026-02-20 16:05:42,I,2026-02-22 00:20:02,,204304.4001957,445630.340872341,비디오물제작업,,0.0,,홍보영상,32.1,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,디엠어스(DMUS)_서울특별시강남구삼성동**-**
258,비디오물제작업,03_10_05_P,3210000,CDFF1241072026000020,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 잠원동 **-**,"서울특별시 서초구 강남대로***안길 **, 지하*층 (잠원동)",6525.0,노미니스튜디오,2026-02-20 09:08:52,I,2026-02-22 00:20:02,,201502.3648465,446023.929507071,비디오물제작업,,0.0,,"홍보 영상, 영화, 드라마",120.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,노미니스튜디오_서울특별시서초구잠원동**-**
250,비디오물제작업,03_10_05_P,4040000,CDFF1241072026000006,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 망월동 ***-* 미사강변 SK V* center,"경기도 하남시 미사강변한강로 ***, 미사강변 SK V* center A동 *층 ***-*호 (망월동)",12902.0,엠오에이스튜디오,2026-02-20 10:59:07,I,2026-02-22 00:20:02,,217022.597087375,452638.886394738,비디오물제작업,,0.0,,비디오물,43.34,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,엠오에이스튜디오_경기도하남시망월동***-*미사강변SKV*center
249,비디오물제작업,03_10_05_P,4040000,CDFF1241072026000005,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 풍산동 ***-* u-테크밸리,"경기도 하남시 미사강변중앙로*번안길 **, u-테크밸리 B동 ***호 (풍산동)",12939.0,주식회사 디에프피,2026-02-20 10:55:15,I,2026-02-22 00:20:02,,216793.348600192,449696.080852103,비디오물제작업,,0.0,,비디오물,61.4,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사디에프피_경기도하남시풍산동***-*u-테크밸리
235,비디오물제작업,03_10_05_P,3030000,CDFF1241072026000015,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동*가 ***-* 삼화빌딩,"서울특별시 성동구 성수이로 **, 삼화빌딩 *층 (성수동*가)",4781.0,주식회사 플럭서스,2026-02-19 09:13:16,I,2026-02-21 00:20:05,,204848.023363176,448790.544244829,비디오물제작업,,0.0,,광고 영화 및 비디오물 제작,568.59,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사플럭서스_서울특별시성동구성수동*가***-*삼화빌딩
228,비디오물제작업,03_10_05_P,3220000,CDFF1241072026000039,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 ***-**,"서울특별시 강남구 논현로***길 **-*, ***호 (논현동)",6115.0,투런,2026-02-19 16:33:15,I,2026-02-21 00:20:05,,202533.687400045,445425.87451979,비디오물제작업,,0.0,,"영상 촬영, 편집",21.24,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,투런_서울특별시강남구논현동***-**
237,비디오물제작업,03_10_05_P,5710000,CDFF1241072026000005,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 청원구 내덕동 ***-* 첨단문화산업단지 ***호,"충청북도 청주시 청원구 상당로 ***, 첨단문화산업단지 ***호 (내덕동)",28501.0,주식회사 와이솔루션,2026-02-19 14:38:40,I,2026-02-21 00:20:05,,243762.803672115,350640.306254882,비디오물제작업,,0.0,,"기록물(행사 영상), 홍보물(SNS 광고), 행사용 비디오물, 기타",127.17,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,주식회사와이솔루션_충청북도청주시청원구내덕동***-*첨단문화산업단지***호
