번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
317,동물위탁관리업,02_03_10_P,3820000,382000004820260002,2026-02-20,,1,영업/정상,0,정상,,,,,,0.0,,경기도 의정부시 고산동 ***-* 백봉프라자 ***호,"경기도 의정부시 문충로 ***, 백봉프라자 *층 ***호 (고산동)",11821,러브몽몽,2026-02-20 10:58:16,I,2026-02-22 00:20:02,,209328.779051126,469754.325456554,동물위탁관리업,동물위탁관리업,000,0,,러브몽몽_경기도의정부시고산동***-*백봉프라자***호
319,동물위탁관리업,02_03_10_P,5310000,531000004820260003,2026-02-20,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 진주시 이현동 ****,"경상남도 진주시 진주대로 ****-*, *층 (이현동)",52667,포멍펫살롱,2026-02-20 10:55:19,I,2026-02-22 00:20:02,,296444.118748332,188857.299467945,동물위탁관리업,동물위탁관리업,000,0,,포멍펫살롱_경상남도진주시이현동****
318,동물위탁관리업,02_03_10_P,5540000,554000004820260003,2026-02-20,,1,영업/정상,0,정상,,,,,,0.0,,경기도 광주시 역동 ***-* *층,"경기도 광주시 문화로 **, *층 (역동)",12764,"따숨 반려동물 돌봄센터 광주점 강아지 입양, 고양이 입양",2026-02-20 18:21:27,I,2026-02-22 00:20:02,,222452.559170617,433958.380969216,동물위탁관리업,동물위탁관리업,000,0,,"따숨반려동물돌봄센터광주점강아지입양,고양이입양_경기도광주시역동***-**층"
313,동물위탁관리업,02_03_10_P,3450000,345000004820260003,2026-02-19,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 북구 사수동 ***,"대구광역시 북구 내곡로 **, ***호 (사수동)",41493,동그리그루밍,2026-02-19 15:57:04,I,2026-02-21 00:20:05,,336497.10117595,267900.50193354,동물위탁관리업,동물위탁관리업,000,0,,동그리그루밍_대구광역시북구사수동***
314,동물위탁관리업,02_03_10_P,6510000,651000004820260002,2026-02-19,,1,영업/정상,0,정상,,,,,,0.0,,제주특별자치도 제주시 도남동 ***-* ***호,제주특별자치도 제주시 원남*길 ** (도남동),63234,댕그루,2026-02-19 13:41:16,I,2026-02-21 00:20:05,,156221.676023411,-1183.87539921346,동물위탁관리업,동물위탁관리업,000,0,,댕그루_제주특별자치도제주시도남동***-****호
312,동물위탁관리업,02_03_10_P,5670000,567000004820260002,2026-02-19,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 창원시 마산회원구 내서읍 중리 ****-***,경상남도 창원시 마산회원구 내서읍 광려천북로 **,51244,멍데이유치원 마산점,2026-02-19 18:14:36,I,2026-02-21 00:20:05,,338046.812198223,195974.219756283,동물위탁관리업,동물위탁관리업,000,0,,멍데이유치원마산점_경상남도창원시마산회원구내서읍중리****-***
306,동물위탁관리업,02_03_10_P,3430000,343000004820260001,2026-02-13,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 서구 원대동*가 ****-**,대구광역시 서구 고성로**길 *-* (원대동*가),41729,대구고양이미용&호텔 무냥무냥 원대점,2026-02-13 13:24:16,I,2026-02-15 00:20:02,,342154.205321639,266035.416633343,동물위탁관리업,동물위탁관리업,000,0,,대구고양이미용&호텔무냥무냥원대점_대구광역시서구원대동*가****-**
308,동물위탁관리업,02_03_10_P,4530000,453000004820260001,2026-02-13,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 서산시 읍내동 ***-*,"충청남도 서산시 안견로 ***-**, ***호 (읍내동)",31987,가을이네 퐁당,2026-02-13 10:50:42,I,2026-02-15 00:20:02,,150201.971743904,364104.315123936,동물위탁관리업,동물위탁관리업,000,0,,가을이네퐁당_충청남도서산시읍내동***-*
307,동물위탁관리업,02_03_10_P,3470000,347000004820260002,2026-02-13,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 달서구 용산동 ***-*,"대구광역시 달서구 와룡로**길 **, *층 (용산동)",42631,대구 고양이미용 밀꼬냥,2026-02-13 17:35:31,I,2026-02-15 00:20:02,,338394.166917772,262806.768498378,동물위탁관리업,동물위탁관리업,000,0,,대구고양이미용밀꼬냥_대구광역시달서구용산동***-*
298,동물위탁관리업,02_03_10_P,3460000,346000004820260003,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 수성구 황금동 ***-**,"대구광역시 수성구 들안로**길 **, *층 (황금동)",42147,버디테일,2026-02-12 16:02:22,I,2026-02-14 00:20:02,,346359.941913748,261661.346354727,동물위탁관리업,동물위탁관리업,000,0,,버디테일_대구광역시수성구황금동***-**
305,동물위탁관리업,02_03_10_P,3390000,339000004820260001,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 사상구 괘법동 ***-* 제이엠빌딩,"부산광역시 사상구 광장로 **, 제이엠빌딩 *층 (괘법동)",46972,놀러오개 애견유치원 애견호텔 부산사상점,2026-02-13 09:13:44,I,2026-02-15 00:20:02,,380625.391364589,186530.255912963,동물위탁관리업,동물위탁관리업,000,0,,놀러오개애견유치원애견호텔부산사상점_부산광역시사상구괘법동***-*제이엠빌딩
299,동물위탁관리업,02_03_10_P,6510000,651000004820260001,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,제주특별자치도 제주시 아라이동 ****-*,"제주특별자치도 제주시 아봉로 *, *층 (아라이동)",63246,아라멍스쿨,2026-02-12 09:10:48,I,2026-02-14 00:20:02,,157653.793348943,-1966.08537357496,동물위탁관리업,동물위탁관리업,000,0,,아라멍스쿨_제주특별자치도제주시아라이동****-*
300,동물위탁관리업,02_03_10_P,4540000,454000004820260001,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 논산시 연무읍 황화정리 ***-*,충청남도 논산시 연무읍 봉황로 ***,33012,논산 펫시터 서비스,2026-02-12 14:25:25,I,2026-02-14 00:20:02,,209951.616276521,289044.303426357,동물위탁관리업,동물위탁관리업,000,0,,논산펫시터서비스_충청남도논산시연무읍황화정리***-*
297,동물위탁관리업,02_03_10_P,3740000,374000004820260006,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 장안구 정자동 ***-**,"경기도 수원시 장안구 수성로 ***, 스타필드수원 *층 ****-*호 (정자동)",16318,오십케이 스타필드수원직영점,2026-02-12 09:39:01,I,2026-02-14 00:20:02,,199161.380909543,420620.351156652,동물위탁관리업,동물위탁관리업,L00,0,,오십케이스타필드수원직영점_경기도수원시장안구정자동***-**
289,동물위탁관리업,02_03_10_P,5080000,508000004820260001,2026-02-11,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 구미시 옥계동 ****,경상북도 구미시 옥계신당로*길 * (옥계동),39181,야옹아 놀자 구미점,2026-02-11 13:24:46,I,2026-02-13 00:20:38,,327712.259417025,294738.381426616,동물위탁관리업,동물위탁관리업,000,0,,야옹아놀자구미점_경상북도구미시옥계동****
290,동물위탁관리업,02_03_10_P,3830000,383000004820260002,2026-02-11,,1,영업/정상,0,정상,,,,,031-441-5755,0.0,,경기도 안양시 만안구 안양동 ***-***,"경기도 안양시 만안구 삼덕로 **-*, *층 (안양동)",14000,강아지똥,2026-02-11 14:31:43,I,2026-02-13 00:20:38,,192905.138487996,432404.403313421,동물위탁관리업,동물위탁관리업,000,0,,강아지똥_경기도안양시만안구안양동***-***
291,동물위탁관리업,02_03_10_P,3540000,354000004820260001,2026-02-11,,1,영업/정상,0,정상,,,,,,0.0,,인천광역시 부평구 부평동 ***-* 부평 현대 더로프트,"인천광역시 부평구 장제로 **, 부평 현대 더로프트 ***동 ***호 (부평동)",21404,견고,2026-02-11 09:50:21,I,2026-02-13 00:20:38,,175872.707521697,443085.465095482,동물위탁관리업,동물위탁관리업,000,0,,견고_인천광역시부평구부평동***-*부평현대더로프트
292,동물위탁관리업,02_03_10_P,5710000,571000004820260001,2026-02-11,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 상당구 용담동 *** 가좌마을용담이-편한세상,"충청북도 청주시 상당구 호미로 ***, 상가동 *층 ***호 (용담동, 가좌마을용담이-편한세상)",28746,꾸미몽,2026-02-11 10:04:44,I,2026-02-13 00:20:38,,245540.996857219,348435.44676367,동물위탁관리업,동물위탁관리업,000,0,,꾸미몽_충청북도청주시상당구용담동***가좌마을용담이-편한세상
281,동물위탁관리업,02_03_10_P,3650000,365000004820260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,대전광역시 중구 용두동 **-**,"대전광역시 중구 중앙로 **, *층 (용두동)",34870,블레스독,2026-02-10 09:51:09,I,2026-02-12 00:20:02,,237130.423322222,313657.48165053,동물위탁관리업,동물위탁관리업,000,0,,블레스독_대전광역시중구용두동**-**
282,동물위탁관리업,02_03_10_P,3910000,391000004820260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,경기도 평택시 팽성읍 근내리 ***-**,경기도 평택시 팽성읍 근내길 *-*,17975,오렌지선셋,2026-02-10 09:15:40,I,2026-02-12 00:20:02,,205136.125419349,385206.58912618,동물위탁관리업,동물위탁관리업,000,0,,오렌지선셋_경기도평택시팽성읍근내리***-**
283,동물위탁관리업,02_03_10_P,5350000,535000004820260004,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 김해시 대청동 ***-* 부영아파트 상가,"경상남도 김해시 계동로 **, 부영아파트 상가 ***호 (대청동)",50994,루나독,2026-02-10 10:11:22,I,2026-02-12 00:20:02,,363511.415431318,188651.15238921,동물위탁관리업,동물위탁관리업,000,0,,루나독_경상남도김해시대청동***-*부영아파트상가
275,동물위탁관리업,02_03_10_P,3940000,396010004820260001,2026-02-09,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 일산동구 마두동 *** *층,"경기도 고양시 일산동구 경의로 ***-**, *층 (마두동)",10412,제이앤,2026-02-09 17:00:56,I,2026-02-11 00:20:41,,181432.64547141,462277.478733173,동물위탁관리업,동물위탁관리업,000,0,,제이앤_경기도고양시일산동구마두동****층
274,동물위탁관리업,02_03_10_P,5350000,535000004820260003,2026-02-09,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 김해시 대청동 ***-* 대청프라자,"경상남도 김해시 대청로 ***, 대청프라자 A동 ***호 (대청동)",50994,망고 애견,2026-02-09 15:19:11,I,2026-02-11 00:20:41,,363709.461696372,188823.073082261,동물위탁관리업,동물위탁관리업,000,0,,망고애견_경상남도김해시대청동***-*대청프라자
262,동물위탁관리업,02_03_10_P,4641000,464100004820260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,전북특별자치도 전주시 덕진구 우아동*가 ***-*,"전북특별자치도 전주시 덕진구 견훤로 ***, *층 *호 (우아동*가)",54905,딩동댕 그루밍,2026-02-06 09:36:42,I,2026-02-08 00:20:01,,213935.386645145,261601.315259276,동물위탁관리업,동물위탁관리업,000,0,,딩동댕그루밍_전북특별자치도전주시덕진구우아동*가***-*
268,동물위탁관리업,02_03_10_P,4060000,406000004820260004,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 파주시 월롱면 영태리 ***-*,경기도 파주시 월롱면 황소바위길 ***-**,10945,리리펫호텔,2026-02-06 16:10:36,I,2026-02-08 00:20:01,,,,동물위탁관리업,동물위탁관리업,000,0,,리리펫호텔_경기도파주시월롱면영태리***-*
267,동물위탁관리업,02_03_10_P,4060000,406000004820260003,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 파주시 금촌동 ***-* 조인투프라자,"경기도 파주시 가나무로 ***, 조인투프라자 ***호 (금촌동)",10922,운정고양이호텔휴,2026-02-06 15:59:40,I,2026-02-08 00:20:01,,180390.230089654,472446.485277694,동물위탁관리업,동물위탁관리업,000,0,,운정고양이호텔휴_경기도파주시금촌동***-*조인투프라자
263,동물위탁관리업,02_03_10_P,4090000,409000004820260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 구래동 ****-* 한강메디플라자,"경기도 김포시 김포한강*로 ***, 한강메디플라자 ***호 (구래동)",10071,본펫(bondpetplanet),2026-02-06 08:59:34,I,2026-02-08 00:20:01,,166936.831918612,460452.342591637,동물위탁관리업,동물위탁관리업,000,0,,본펫(bondpetplanet)_경기도김포시구래동****-*한강메디플라자
261,동물위탁관리업,02_03_10_P,4020000,402000004820260002,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 군포시 도마교동 *** 백산프라자 ***호,"경기도 군포시 송부로 **, 백산프라자 ***호 (도마교동)",15885,댕댕이 은숍 호텔,2026-02-06 12:58:05,I,2026-02-08 00:20:01,,192701.576797978,423736.908665268,동물위탁관리업,동물위탁관리업,000,0,,댕댕이은숍호텔_경기도군포시도마교동***백산프라자***호
265,동물위탁관리업,02_03_10_P,3830000,383000004820260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 안양시 만안구 안양동 ***-**,"경기도 안양시 만안구 삼덕로*번길 **, *층 ***호 (안양동)",13999,럭키도기,2026-02-06 14:29:55,I,2026-02-08 00:20:01,,,,동물위탁관리업,동물위탁관리업,000,0,,럭키도기_경기도안양시만안구안양동***-**
264,동물위탁관리업,02_03_10_P,3320000,332000004820260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 북구 화명동 ****-*,"부산광역시 북구 화명대로**번길 **, *층 (화명동)",46527,마미펫하우스,2026-02-06 16:33:58,I,2026-02-08 00:20:01,,382826.152383585,194296.73987081,동물위탁관리업,동물위탁관리업,000,0,,마미펫하우스_부산광역시북구화명동****-*
266,동물위탁관리업,02_03_10_P,5060000,506000004820260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 김천시 지좌동 ***-*,"경상북도 김천시 지좌강변길 **, ***호 (지좌동)",39652,강아지트,2026-02-06 09:42:04,I,2026-02-08 00:20:01,,301800.91374428,291415.87909297,동물위탁관리업,동물위탁관리업,000,0,,강아지트_경상북도김천시지좌동***-*
251,동물위탁관리업,02_03_10_P,5310000,531000004820260002,2026-02-05,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 진주시 강남동 ***-*,"경상남도 진주시 진주대로 ***-*, *층 (강남동)",52709,스테일 펫호텔&살롱,2026-02-05 13:27:02,I,2026-02-07 00:20:02,,299134.783671354,187560.37212103,동물위탁관리업,동물위탁관리업,000,0,,스테일펫호텔&살롱_경상남도진주시강남동***-*
249,동물위탁관리업,02_03_10_P,3190000,319000004820260001,2026-02-05,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동작구 사당동 ***-**,"서울특별시 동작구 동작대로**길 **, *층 (사당동)",7008,주니네 놀이터,2026-02-05 08:57:23,I,2026-02-07 00:20:02,,198077.090132292,442916.890457083,동물위탁관리업,동물위탁관리업,000,0,,주니네놀이터_서울특별시동작구사당동***-**
247,동물위탁관리업,02_03_10_P,4800000,480000004820260002,2026-02-05,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 목포시 상동 ***-*,"전라남도 목포시 교육로**번길 **, *층 (상동)",58691,댕기고,2026-02-05 09:30:27,I,2026-02-07 00:20:02,,146950.040939376,144835.444764182,동물위탁관리업,동물위탁관리업,000,0,,댕기고_전라남도목포시상동***-*
246,동물위탁관리업,02_03_10_P,3600000,360000004820260002,2026-02-05,,1,영업/정상,0,정상,,,,,,0.0,,광주광역시 서구 쌍촌동 ***-*,"광주광역시 서구 월드컵*강로 ***, *층 (쌍촌동)",61967,퍼피토피아,2026-02-05 18:02:22,I,2026-02-07 00:20:02,,187984.446563349,184231.220635809,동물위탁관리업,동물위탁관리업,L00,0,,퍼피토피아_광주광역시서구쌍촌동***-*
250,동물위탁관리업,02_03_10_P,3220000,322000004820260001,2026-02-04,,1,영업/정상,0,정상,,,,,02-445-9390,0.0,,서울특별시 강남구 세곡동 ***-*,"서울특별시 강남구 헌릉로***길 **, ***호 (세곡동)",6376,Dear Canine(디어캐닌),2026-02-05 13:09:53,I,2026-02-07 00:20:02,,208693.457500264,440518.108261144,동물위탁관리업,동물위탁관리업,000,0,,DearCanine(디어캐닌)_서울특별시강남구세곡동***-*
248,동물위탁관리업,02_03_10_P,3920000,392000004820260001,2026-02-04,,1,영업/정상,0,정상,,,,,,0.0,,경기도 동두천시 상봉암동 **-**,경기도 동두천시 평화로****번길 ** (상봉암동),11307,노바이독,2026-02-05 09:25:19,I,2026-02-07 00:20:02,,205686.132371315,494294.769007032,동물위탁관리업,동물위탁관리업,000,0,,노바이독_경기도동두천시상봉암동**-**
237,동물위탁관리업,02_03_10_P,3400000,340000004820260002,2026-02-04,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 기장군 정관읍 방곡리 ***-**,부산광역시 기장군 정관읍 방곡로 **-**,46019,묘정원,2026-02-04 09:11:09,I,2026-02-06 00:20:02,,399100.445446232,205152.05176001,동물위탁관리업,동물위탁관리업,000,0,,묘정원_부산광역시기장군정관읍방곡리***-**
236,동물위탁관리업,02_03_10_P,5350000,535000004820260002,2026-02-04,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 김해시 진영읍 진영리 ****-*,"경상남도 김해시 진영읍 김해대로***번길 *, ***호",50862,쩨리몽,2026-02-04 11:32:23,I,2026-02-06 00:20:02,,357251.858365703,202271.993021439,동물위탁관리업,동물위탁관리업,000,0,,쩨리몽_경상남도김해시진영읍진영리****-*
245,동물위탁관리업,02_03_10_P,3860000,386000004820260001,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 부천시 소사구 옥길동 ***-* 이노타워,"경기도 부천시 소사구 범안로 ***-*, 이노타워 ***호 (옥길동)",14789,멍실댕실,2026-02-03 15:55:30,I,2026-02-07 00:20:02,,183400.704807958,440011.759017394,동물위탁관리업,동물위탁관리업,000,0,,멍실댕실_경기도부천시소사구옥길동***-*이노타워
235,동물위탁관리업,02_03_10_P,3980000,398000004820260001,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 구리시 교문동 ***-**,경기도 구리시 경춘로***번길 ** (교문동),11923,멍스쿨,2026-02-03 09:27:37,I,2026-02-06 00:20:02,,211786.408181524,455445.576033026,동물위탁관리업,동물위탁관리업,000,0,,멍스쿨_경기도구리시교문동***-**
233,동물위탁관리업,02_03_10_P,4060000,406000004820260001,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 파주시 금촌동 ***-* 조인프라자,"경기도 파주시 금빛로 **-*, 조인프라자 *층 (금촌동)",10915,해피하개,2026-02-03 17:21:59,I,2026-02-06 00:20:02,,179418.08,472188.68,동물위탁관리업,동물위탁관리업,000,0,,해피하개_경기도파주시금촌동***-*조인프라자
234,동물위탁관리업,02_03_10_P,4060000,406000004820260002,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 파주시 금촌동 ***-**,"경기도 파주시 시청로 **, 백운빌딩 *층 (금촌동)",10928,동물보육원 파주지부,2026-02-03 17:40:31,I,2026-02-06 00:20:02,,180112.884923849,472928.754927963,동물위탁관리업,동물위탁관리업,000,0,,동물보육원파주지부_경기도파주시금촌동***-**
3,동물위탁관리업,02_03_10_P,3420000,342000004820260001,2026-02-02,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 동구 효목동 ***-*,"대구광역시 동구 효목로 **, *층 (효목동)",41239,리틀멍멍,2026-02-02 17:09:45,I,2026-02-04 00:20:02,,348012.414024606,265218.454938805,동물위탁관리업,동물위탁관리업,000,0,,리틀멍멍_대구광역시동구효목동***-*
2,동물위탁관리업,02_03_10_P,5540000,554000004820260002,2026-02-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 광주시 고산동 ***-*,경기도 광주시 고산길 ** (고산동),12790,위드냥냥이,2026-02-02 15:15:05,I,2026-02-04 00:20:02,,,,동물위탁관리업,동물위탁관리업,000,0,,위드냥냥이_경기도광주시고산동***-*
338,동물위탁관리업,02_03_10_P,3740000,374000004820260003,2026-01-15,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 권선구 권선동 ****-**,"경기도 수원시 권선구 권광로 **, ***호 (권선동)",16568,댕글댕글유치원,2026-02-25 10:00:52,U,2026-02-27 02:40:00,,202513.938354186,417052.948385941,동물위탁관리업,동물위탁관리업,000,0,,댕글댕글유치원_경기도수원시권선구권선동****-**
216,동물위탁관리업,02_03_10_P,3150000,315000004820250012,2025-12-30,,1,영업/정상,0,정상,,,,,02-2666-2611,0.0,,서울특별시 강서구 내발산동 *** 발산로얄타워 ***호,"서울특별시 강서구 수명로 **, 발산로얄타워 ***호 (내발산동)",7635,마곡 준 동물병원,2026-02-02 10:04:50,U,2026-02-04 02:40:00,,184596.054749491,450145.997297011,동물위탁관리업,동물위탁관리업,000,0,,마곡준동물병원_서울특별시강서구내발산동***발산로얄타워***호
24,동물위탁관리업,02_03_10_P,5530000,577000004820250020,2025-12-11,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 반송동  ***-*,"경기도 화성시 동탄구 노작로*길 **, ***호 (반송동)",18459,퓨어댕,2025-12-11 14:22:28,I,2026-02-04 01:35:23,,206871.99204196,410505.512608019,동물위탁관리업,동물위탁관리업,000,0,,퓨어댕_경기도화성시동탄구반송동***-*
23,동물위탁관리업,02_03_10_P,5530000,577000004820250019,2025-12-09,,3,폐업,2,폐업,2026-01-20,,,,,0.0,,경기도 화성시 동탄구 반송동  **-*,"경기도 화성시 동탄구 동탄공원로*길 **-**, ***호 (반송동)",18436,냉큼오레오,2026-01-26 17:53:14,I,2026-02-04 01:35:23,,205343.353803139,411234.140714277,동물위탁관리업,동물위탁관리업,000,0,,냉큼오레오_경기도화성시동탄구반송동**-*
165,동물위탁관리업,02_03_10_P,5530000,575000004820250018,2025-12-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 효행구 정남면 보통리 **-**,경기도 화성시 효행구 정남면 세자로 ***-**,18516,욜로는겁쟁이,2025-12-02 09:29:46,I,2026-02-04 01:35:23,,198221.921386161,410547.385717649,동물위탁관리업,동물위탁관리업,000,0,,욜로는겁쟁이_경기도화성시효행구정남면보통리**-**
164,동물위탁관리업,02_03_10_P,5530000,575000004820250017,2025-11-27,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 효행구 봉담읍 내리 ***,"경기도 화성시 효행구 봉담읍 삼봉안*길 *-*, ***호",18294,놀아주개,2025-11-27 14:49:17,I,2026-02-04 01:35:23,,193227.822950535,413693.50082049,동물위탁관리업,동물위탁관리업,000,0,,놀아주개_경기도화성시효행구봉담읍내리***
