번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
29,식육포장처리업,07_22_06_P,3940000,394000010420250002,2025-03-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 일산서구 가좌동 527-10,"경기도 고양시 일산서구 덕산로173번길 119, 1층 일부 (가좌동)",10205,(주)에스케이푸드빌,2026-03-03 13:07:11,U,2026-03-05 02:40:00,,175062.499755989,466230.697436999,식육포장처리업,식육포장처리업,0,L00,0,,(주)에스케이푸드빌_경기도고양시일산서구가좌동527-10
62,식육포장처리업,07_22_06_P,5710000,571000010420250003,2025-01-31,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 서원구 남이면 대련리 75-1,"충청북도 청주시 서원구 남이면 대림로 107-2, 4동",28180,비엠앤푸드,2026-03-04 13:18:16,U,2026-03-06 02:40:00,,239783.82858636,342405.964776811,식육포장처리업,식육포장처리업,0,L00,0,,비엠앤푸드_충청북도청주시서원구남이면대련리75-1
66,식육포장처리업,07_22_06_P,3670000,367000010420240006,2024-11-12,,3,폐업,2,폐업,2026-02-27,,,,,0.0,,대전광역시 유성구 관평동 1351 STOM 1차 1동 101호,"대전광역시 유성구 테크노1로 12-13, STOM 1차 1동 101호 (관평동)",34016,신선미트푸드,2026-03-05 14:05:34,U,2026-03-07 02:40:00,,234803.045937083,325534.344784273,식육포장처리업,식육포장처리업,0,000,0,,신선미트푸드_대전광역시유성구관평동1351STOM1차1동101호
40,식육포장처리업,07_22_06_P,5710000,571000010420240013,2024-11-04,,1,영업/정상,0,정상,,,,,043-265-1855,4190.0,,충청북도 청주시 서원구 남이면 외천리 46-1,충청북도 청주시 서원구 남이면 남이외천1길 141,28185,농업회사법인(주)고가네 제3공장,2026-03-04 13:17:53,U,2026-03-06 02:40:00,,238812.37342905,339725.688536684,식육포장처리업,식육포장처리업,0,L00,0,,농업회사법인(주)고가네제3공장_충청북도청주시서원구남이면외천리46-1
9,식육포장처리업,07_22_06_P,3470000,347000010420240006,2024-09-03,,3,폐업,2,폐업,2026-03-03,,,,,0.0,,대구광역시 달서구 송현동 207-14,"대구광역시 달서구 월배로 418-1, 2층 (송현동)",42818,새빛,2026-03-03 13:48:05,U,2026-03-05 02:40:00,,340209.366473845,260147.662710916,식육포장처리업,식육포장처리업,0,000,0,,새빛_대구광역시달서구송현동207-14
11,식육포장처리업,07_22_06_P,3650000,365000010420240001,2024-06-10,,1,영업/정상,0,정상,,,,,,0.0,,대전광역시 중구 사정동 511-5,"대전광역시 중구 산서로62번길 71, 가동 (사정동)",35074,대한한우,2026-03-03 16:21:40,U,2026-03-05 02:40:00,,234498.434668456,310540.004362437,식육포장처리업,식육포장처리업,0,000,0,,대한한우_대전광역시중구사정동511-5
16,식육포장처리업,07_22_06_P,3630000,363000010420240010,2024-05-10,,1,영업/정상,0,정상,,,,,,0.0,,광주광역시 광산구 비아동 678-3,광주광역시 광산구 비아로135번길 8-10 (비아동),62237,진솔한우(주)농업회사법인,2026-03-03 10:42:15,U,2026-03-05 02:40:00,,183500.525,191523.755,식육포장처리업,식육포장처리업,0,L00,0,,진솔한우(주)농업회사법인_광주광역시광산구비아동678-3
15,식육포장처리업,07_22_06_P,4930000,493000010420240002,2024-04-16,,3,폐업,2,폐업,2026-02-02,,,,,17.0,,전라남도 해남군 마산면 맹진리 565-1,전라남도 해남군 마산면 원호맹진로 1263,59020,찬희네 해피팜스,2026-03-03 10:43:58,U,2026-03-05 02:40:00,,164543.730640666,125665.797444965,식육포장처리업,식육포장처리업,0,000,0,,찬희네해피팜스_전라남도해남군마산면맹진리565-1
3,식육포장처리업,07_22_06_P,5710000,571000010420230011,2023-09-27,,3,폐업,2,폐업,2026-02-27,,,,,0.0,,충청북도 청주시 흥덕구 복대동 242-2,"충청북도 청주시 흥덕구 죽천로118번길 22, 1층 (복대동)",28584,주식회사 아이나래와씨스페이스 가로수점,2026-03-01 16:24:29,U,2026-03-04 02:40:00,,239010.787715799,348529.683361546,식육포장처리업,식육포장처리업,0,L00,0,,주식회사아이나래와씨스페이스가로수점_충청북도청주시흥덕구복대동242-2
27,식육포장처리업,07_22_06_P,5530000,553000010420230012,2023-08-11,,1,영업/정상,0,정상,,,,,00-2127-7016,1128.0,,경기도 화성시 효행구 정남면 계향리 528-2 2동 102호,"경기도 화성시 효행구 정남면 만년로 288-8, 2동 102호",18523,다우림,2026-03-03 10:07:58,U,2026-03-05 02:40:00,,198474.980776341,405130.480956839,식육포장처리업,식육포장처리업,0,000,0,,다우림_경기도화성시효행구정남면계향리528-22동102호
28,식육포장처리업,07_22_06_P,5530000,553000010420230013,2023-08-11,,1,영업/정상,0,정상,,,,,,1128.0,,경기도 화성시 효행구 정남면 계향리 528-2 2동 101호,"경기도 화성시 효행구 정남면 만년로 288-8, 2동 101호",18523,마블린(Marbllin),2026-03-03 16:54:34,U,2026-03-05 02:40:00,,198474.980776341,405130.480956839,식육포장처리업,식육포장처리업,0,000,0,,마블린(Marbllin)_경기도화성시효행구정남면계향리528-22동101호
65,식육포장처리업,07_22_06_P,4540000,454000010420230001,2023-06-22,,1,영업/정상,0,정상,,,,,,2314.1,,충청남도 논산시 성동면 원북리 855-3,충청남도 논산시 성동면 산업단지로2길 41,32925,주식회사 신우에프에스 논산2공장,2026-03-05 08:46:50,U,2026-03-07 02:40:00,,204116.527221231,302158.712542811,식육포장처리업,식육포장처리업,0,L00,0,,주식회사신우에프에스논산2공장_충청남도논산시성동면원북리855-3
42,식육포장처리업,07_22_06_P,5710000,571000010420230008,2023-06-05,,1,영업/정상,0,정상,,,,,043-275-1855,816.0,,충청북도 청주시 흥덕구 문암동 254,충청북도 청주시 흥덕구 송화로183번길 1 (문암동),28291,농업회사법인(주)고가네 테크노지점,2026-03-04 13:26:06,U,2026-03-06 02:40:00,,240370.789031806,351943.659378571,식육포장처리업,식육포장처리업,0,L00,0,,농업회사법인(주)고가네테크노지점_충청북도청주시흥덕구문암동254
14,식육포장처리업,07_22_06_P,5400000,540000010420230001,2023-05-19,,3,폐업,2,폐업,2026-03-03,,,,,1009.0,,경상남도 함안군 산인면 운곡리 387,경상남도 함안군 산인면 송산로 386,52030,진심,2026-03-03 16:36:12,U,2026-03-05 02:40:00,,331297.625213595,201663.590368255,식육포장처리업,식육포장처리업,0,000,0,,진심_경상남도함안군산인면운곡리387
72,식육포장처리업,07_22_06_P,3480000,348000010420220019,2022-12-22,,3,폐업,2,폐업,2026-03-05,,,,,0.0,,대구광역시 달성군 옥포읍 신당리 1184,대구광역시 달성군 옥포읍 신당5길 10,42969,주식회사 완뚝,2026-03-05 14:35:21,U,2026-03-07 02:40:00,,330226.370110859,256028.075523278,식육포장처리업,식육포장처리업,0,L00,0,,주식회사완뚝_대구광역시달성군옥포읍신당리1184
20,식육포장처리업,07_22_06_P,5150000,515000010420220001,2022-11-17,,3,폐업,2,폐업,2026-03-03,,,,,0.0,,경상북도 의성군 안계면 시안리 23-11,경상북도 의성군 안계면 서부로 1776-17,37309,주식회사 제이엠미트,2026-03-03 14:07:14,U,2026-03-05 02:40:00,,328465.690809151,322289.073121003,식육포장처리업,식육포장처리업,0,L00,0,,주식회사제이엠미트_경상북도의성군안계면시안리23-11
68,식육포장처리업,07_22_06_P,4500000,450000010420220002,2022-04-06,,1,영업/정상,0,정상,,,,,0418533977,0.0,,충청남도 공주시 탄천면 안영리 816,충청남도 공주시 탄천면 탄천산업단지길 91,32610,주식회사 국일에프앤비 공주지점,2026-03-05 13:32:32,U,2026-03-07 02:40:00,,205341.342360645,311254.095263634,식육포장처리업,식육포장처리업,0,L00,0,,주식회사국일에프앤비공주지점_충청남도공주시탄천면안영리816
73,식육포장처리업,07_22_06_P,4671000,467100010420220001,2022-03-18,,1,영업/정상,0,정상,,,,,,890.0,,전북특별자치도 군산시 구암동 228-4,전북특별자치도 군산시 구암3.1로 314(구암동),54042,대성미트,2026-03-05 09:43:43,U,2026-03-07 02:40:00,,177537.971552019,276126.496569176,식육포장처리업,식육포장처리업,0,000,0,,대성미트_전북특별자치도군산시구암동228-4
46,식육포장처리업,07_22_06_P,5710000,571000010420210011,2021-12-22,,1,영업/정상,0,정상,,,,,,457.0,,충청북도 청주시 청원구 율량동 1825,충청북도 청주시 청원구 공항로97번길 21(율량동),28351,주식회사 우진새론미트,2026-03-04 13:19:22,U,2026-03-06 02:40:00,,243329.096659847,351667.989836711,식육포장처리업,식육포장처리업,0,L00,0,,주식회사우진새론미트_충청북도청주시청원구율량동1825
48,식육포장처리업,07_22_06_P,4090000,409000010420210014,2021-07-09,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 하성면 봉성리 104,"경기도 김포시 하성면 하사로 92, 1동,2동1층,3동",10013,(주)태건,2026-03-04 10:54:13,U,2026-03-06 02:40:00,,168544.666497476,465984.897561681,식육포장처리업,식육포장처리업,0,L00,0,,(주)태건_경기도김포시하성면봉성리104
23,식육포장처리업,07_22_06_P,4820000,482000010420210002,2021-04-16,,3,폐업,2,폐업,2026-02-02,,,,0617450049,0.0,,전라남도 순천시 홍내동 169-34,"전라남도 순천시 홍내교길 106, 바동 (홍내동)",58026,미인축산,2026-03-03 13:51:54,U,2026-03-05 02:40:00,,247220.551605107,157502.878626801,식육포장처리업,식육포장처리업,0,000,0,,미인축산_전라남도순천시홍내동169-34
78,식육포장처리업,07_22_06_P,3620000,362000010420210003,2021-02-02,,1,영업/정상,0,정상,,,,,062-576-9442,1156.5,,광주광역시 북구 양산동 410-5,"광주광역시 북구 하서로 194, 1층 (양산동)",61067,겨레 주식회사 농업회사법인,2026-03-05 17:07:13,U,2026-03-07 02:40:00,,188740.230886552,188169.318201123,식육포장처리업,식육포장처리업,0,L00,0,,겨레주식회사농업회사법인_광주광역시북구양산동410-5
75,식육포장처리업,07_22_06_P,4641000,464100010420210001,2021-01-08,,3,폐업,2,폐업,2026-03-05,,,,,234.9,,전북특별자치도 전주시 완산구 삼천동1가 631-3,전북특별자치도 전주시 완산구 상거마4길 6-1 (삼천동1가),55089,유한회사 성율비즈니스그룹,2026-03-05 10:47:13,U,2026-03-07 02:40:00,,210770.054880129,255201.127499881,식육포장처리업,식육포장처리업,0,L00,0,,유한회사성율비즈니스그룹_전북특별자치도전주시완산구삼천동1가631-3
17,식육포장처리업,07_22_06_P,4520000,452000010420200004,2020-06-04,,3,폐업,2,폐업,2026-02-27,,,,,0.0,,충청남도 아산시 음봉면 산동리 427-1 삼일원앙아파트,"충청남도 아산시 음봉면 음봉로 847, B06호 (삼일원앙아파트)",31419,열린육가공,2026-03-03 14:42:55,U,2026-03-05 02:40:00,,208834.394628,369691.508808577,식육포장처리업,식육포장처리업,0,000,0,,열린육가공_충청남도아산시음봉면산동리427-1삼일원앙아파트
18,식육포장처리업,07_22_06_P,5310000,531000010420200003,2020-05-19,,3,폐업,2,폐업,2026-03-03,,,,,0.0,,경상남도 진주시 호탄동 782-4,경상남도 진주시 가호방아길 33 (호탄동),52825,논개한우축산물,2026-03-03 12:36:31,U,2026-03-05 02:40:00,,301781.028257564,184965.990765235,식육포장처리업,식육포장처리업,0,000,0,,논개한우축산물_경상남도진주시호탄동782-4
1,식육포장처리업,07_22_06_P,4231000,423000010420200001,2020-05-07,,1,영업/정상,0,정상,,,,2026-03-02,,0.0,,강원특별자치도 속초시 조양동 1509-4,"강원특별자치도 속초시 동해대로 4077, 태양부 양꼬치 (조양동)",24890,동방홍 푸드,2026-03-02 00:00:10,U,2026-03-04 02:40:00,,339113.599232353,521894.719404885,식육포장처리업,식육포장처리업,0,000,0,,동방홍푸드_강원특별자치도속초시조양동1509-4
45,식육포장처리업,07_22_06_P,5710000,571000010420200001,2020-01-23,,1,영업/정상,0,정상,,,,,,289.0,,충청북도 청주시 상당구 영운동 191-11,"충청북도 청주시 상당구 영운로21번길 7, 1층 (영운동)",28712,원영축산,2026-03-04 13:17:32,U,2026-03-06 02:40:00,,244419.436306598,346369.509453874,식육포장처리업,식육포장처리업,0,000,0,,원영축산_충청북도청주시상당구영운동191-11
67,식육포장처리업,07_22_06_P,5540000,554000010420190019,2019-12-12,,1,영업/정상,0,정상,,,,,,0.0,,경기도 광주시 도척면 유정리 597-3,경기도 광주시 도척면 도척로 881,12817,하나푸드 광주지점,2026-03-05 11:55:20,U,2026-03-07 02:40:00,,227453.592668583,420882.017804906,식육포장처리업,식육포장처리업,0,L00,0,,하나푸드광주지점_경기도광주시도척면유정리597-3
39,식육포장처리업,07_22_06_P,4010000,401000010420190015,2019-08-16,,3,폐업,2,폐업,2026-02-18,,,,031-499-9663,6278.1,,경기도 시흥시 정왕동 1290-14 동양타워지식산업센터,"경기도 시흥시 산기대학로 330, 동양타워지식산업센터 8층 806호 (정왕동)",15078,주식회사 지에스이푸드,2026-03-04 17:16:31,U,2026-03-06 02:40:00,,176967.935696798,425789.564783745,식육포장처리업,식육포장처리업,0,L00,0,,주식회사지에스이푸드_경기도시흥시정왕동1290-14동양타워지식산업센터
8,식육포장처리업,07_22_06_P,3360000,336000010420190019,2019-07-22,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 강서구 신호동 252-1 1층 계단입구 왼쪽 1호,"부산광역시 강서구 신호이로75번길 30-7, 1층 계단입구 왼쪽 1호 (신호동)",46759,아이엠미트,2026-03-03 09:51:22,U,2026-03-05 02:40:00,,371309.70104845,177506.633931042,식육포장처리업,식육포장처리업,0,000,0,,아이엠미트_부산광역시강서구신호동252-11층계단입구왼쪽1호
71,식육포장처리업,07_22_06_P,3420000,342000010420240004,2018-12-03,,3,폐업,2,폐업,2026-03-05,,,,,0.0,,대구광역시 동구 부동 518-42,대구광역시 동구 부동길 16 (부동),41056,서범축산,2026-03-05 15:41:52,U,2026-03-07 02:40:00,,351678.649261862,266754.955406018,식육포장처리업,식육포장처리업,0,L00,0,,서범축산_대구광역시동구부동518-42
51,식육포장처리업,07_22_06_P,5710000,571000010420170019,2017-12-06,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 상당구 금천동 115-1 103호,"충청북도 청주시 상당구 꽃산동로 38, 103호 (금천동)",28732,대성축산유통,2026-03-04 13:17:12,U,2026-03-06 02:40:00,,245333.744655136,347002.550836883,식육포장처리업,식육포장처리업,0,000,0,,대성축산유통_충청북도청주시상당구금천동115-1103호
74,식육포장처리업,07_22_06_P,4671000,467100010420170004,2017-09-01,,1,영업/정상,0,정상,,,,,063-467-0054,0.0,,전북특별자치도 군산시 수송동 853-2,전북특별자치도 군산시 수송안길 39 (수송동),54100,한울축산,2026-03-05 09:49:05,U,2026-03-07 02:40:00,,174376.09,273679.845,식육포장처리업,식육포장처리업,0,000,0,,한울축산_전북특별자치도군산시수송동853-2
22,식육포장처리업,07_22_06_P,4671000,467100010420170002,2017-05-18,,1,영업/정상,0,정상,,,,,,3409.0,,전북특별자치도 군산시 개정면 아동리 712-5,전북특별자치도 군산시 개정면 구암로 206,54064,농업회사법인유한회사가소앤누갈비,2026-03-03 14:25:58,U,2026-03-05 02:40:00,,178454.812103208,276036.124793639,식육포장처리업,식육포장처리업,0,L00,0,,농업회사법인유한회사가소앤누갈비_전북특별자치도군산시개정면아동리712-5
43,식육포장처리업,07_22_06_P,4181000,418000010420160005,2016-06-03,,3,폐업,2,폐업,2026-02-27,,,,,0.0,,강원특별자치도 춘천시 소양로4가 103-9,강원특별자치도 춘천시 가연길 15(소양로4가),24275,(주)나무푸드,2026-03-04 17:38:07,U,2026-03-06 02:40:00,,263419.742460139,486381.291532468,식육포장처리업,식육포장처리업,0,L00,0,,(주)나무푸드_강원특별자치도춘천시소양로4가103-9
61,식육포장처리업,07_22_06_P,5710000,571000010420160007,2016-03-31,,1,영업/정상,0,정상,,,,,043-217-5278,330.6,,충청북도 청주시 청원구 율량동 860,충청북도 청주시 청원구 율봉로201번길 18 (율량동),28326,늘푸른축산,2026-03-04 13:20:37,U,2026-03-06 02:40:00,,243879.40699568,352137.841494724,식육포장처리업,식육포장처리업,0,000,0,,늘푸른축산_충청북도청주시청원구율량동860
77,식육포장처리업,07_22_06_P,5710000,571000010420160006,2016-03-29,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 흥덕구 비하동 198-2 2층,"충청북도 청주시 흥덕구 비하로63번길 10-11, 2층 (비하동)",28363,우신푸드,2026-03-05 10:26:56,U,2026-03-07 02:40:00,,237819.879886666,348066.970099799,식육포장처리업,식육포장처리업,0,000,0,,우신푸드_충청북도청주시흥덕구비하동198-22층
60,식육포장처리업,07_22_06_P,5710000,571000010420160005,2016-03-14,,1,영업/정상,0,정상,,,,,,0.0,,,충청북도 청주시 흥덕구 동촌로 28 (지동동),28358,한우청,2026-03-04 13:25:45,U,2026-03-06 02:40:00,,236397.592141304,349689.123729233,식육포장처리업,식육포장처리업,0,000,0,,한우청_
12,식육포장처리업,07_22_06_P,4820000,482000010420150006,2015-12-08,,3,폐업,2,폐업,2026-02-27,,,,,411.0,,전라남도 순천시 인월동 54-53,전라남도 순천시 녹색로 1240 (인월동),58027,(주)보양,2026-03-03 11:29:59,U,2026-03-05 02:40:00,,243702.506500578,154973.27958149,식육포장처리업,식육포장처리업,0,L00,0,,(주)보양_전라남도순천시인월동54-53
30,식육포장처리업,07_22_06_P,3350000,335000010420140002,2014-08-12,,3,폐업,2,폐업,2026-02-27,,,,527-7040,0.0,,부산광역시 금정구 서동 111-17,부산광역시 금정구 금사로57번길 29-0 (서동),46314,이다푸드,2026-03-03 17:44:30,U,2026-03-05 02:40:00,,391912.394709593,193138.096637134,식육포장처리업,식육포장처리업,0,000,0,,이다푸드_부산광역시금정구서동111-17
7,식육포장처리업,07_22_06_P,4040000,404000010420140007,2014-07-11,,1,영업/정상,0,정상,,,,,,847.0,,경기도 하남시 하산곡동 51-1,경기도 하남시 검단산로 127-1 (하산곡동),13024,주식회사 진원푸드,2026-03-03 19:50:47,U,2026-03-05 02:40:00,,219896.19472303,447162.535573726,식육포장처리업,식육포장처리업,0,L00,0,,주식회사진원푸드_경기도하남시하산곡동51-1
41,식육포장처리업,07_22_06_P,3740000,374000010420140005,2014-06-16,,3,폐업,2,폐업,2026-03-04,,,,,0.0,,경기도 수원시 장안구 영화동 41-3,경기도 수원시 장안구 경수대로776번길 4 (영화동),16276,아세아유통2호,2026-03-04 17:02:41,U,2026-03-06 02:40:00,,201734.175700389,421122.232527474,식육포장처리업,식육포장처리업,0,000,0,,아세아유통2호_경기도수원시장안구영화동41-3
19,식육포장처리업,07_22_06_P,3990000,399000010420260001,2013-11-19,,1,영업/정상,0,정상,,,,,568-4981,628.0,,경기도 남양주시 진건읍 진관리 367-1,경기도 남양주시 진건읍 진관로311번길 42,12139,(주)구리축산,2026-03-03 15:54:00,U,2026-03-05 02:40:00,,214344.945761398,459963.218556786,식육포장처리업,식육포장처리업,0,L00,0,,(주)구리축산_경기도남양주시진건읍진관리367-1
21,식육포장처리업,07_22_06_P,3990000,399000010420130012,2013-10-29,,2,휴업,1,휴업,,2025-10-01,2026-12-31,,,0.0,,경기도 남양주시 수동면 입석리 535-3,경기도 남양주시 수동면 비룡로 955,12029,(주)블랙피그,2026-03-03 16:53:50,U,2026-03-05 02:40:00,,227761.308432379,468459.599303255,식육포장처리업,식육포장처리업,0,L00,0,,(주)블랙피그_경기도남양주시수동면입석리535-3
57,식육포장처리업,07_22_06_P,5710000,571000010420130018,2013-07-11,,1,영업/정상,0,정상,,,,,043-233-2406,0.0,,충청북도 청주시 흥덕구 가경동 1489-2,충청북도 청주시 흥덕구 장구봉로41번길 12-6 (가경동),28402,대일도매닭집,2026-03-04 13:26:52,U,2026-03-06 02:40:00,,239168.232340995,346891.42071418,식육포장처리업,식육포장처리업,0,000,0,,대일도매닭집_충청북도청주시흥덕구가경동1489-2
56,식육포장처리업,07_22_06_P,5710000,571000010420130016,2013-07-08,,1,영업/정상,0,정상,,,,,043-292-0035,0.0,,충청북도 청주시 서원구 분평동 1334,충청북도 청주시 서원구 원마루로8번길 27 (분평동),28794,청명오리닭도매,2026-03-04 13:18:42,U,2026-03-06 02:40:00,,244353.632852047,345434.040425476,식육포장처리업,식육포장처리업,0,000,0,,청명오리닭도매_충청북도청주시서원구분평동1334
55,식육포장처리업,07_22_06_P,5710000,571000010420130012,2013-06-14,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 서원구 모충동 89-11,충청북도 청주시 서원구 청남로2116번길 23 (모충동),28703,태성유통,2026-03-04 13:19:02,U,2026-03-06 02:40:00,,243742.165501698,346745.560270942,식육포장처리업,식육포장처리업,0,000,0,,태성유통_충청북도청주시서원구모충동89-11
54,식육포장처리업,07_22_06_P,5710000,571000010420130011,2013-06-14,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 흥덕구 휴암동 265-6,충청북도 청주시 흥덕구 가포산로 49-3 (휴암동),28374,하나유통,2026-03-04 13:21:35,U,2026-03-06 02:40:00,,236257.462220278,346529.758438925,식육포장처리업,식육포장처리업,0,000,0,,하나유통_충청북도청주시흥덕구휴암동265-6
10,식육포장처리업,07_22_06_P,4910000,491000010420130001,2013-02-07,,1,영업/정상,0,정상,,,,,061-804-9917,56220.0,,전라남도 장흥군 장흥읍 해당리 647-1,전라남도 장흥군 장흥읍 산단로 277,59315,농업회사법인(주)다솔,2026-03-03 14:42:26,U,2026-03-05 02:40:00,,193586.949778506,132750.020634345,식육포장처리업,식육포장처리업,0,L00,0,,농업회사법인(주)다솔_전라남도장흥군장흥읍해당리647-1
24,식육포장처리업,07_22_06_P,4470000,447000010420130001,2013-02-06,,1,영업/정상,0,정상,,,,,043-750-8800,0.0,,충청북도 음성군 대소면 태생리 23-28,"충청북도 음성군 대소면 대금로511번길 106-19, 가,아동",27661,파우니식품(주),2026-03-03 08:55:35,U,2026-03-05 02:40:00,,244567.953818746,386108.043972989,식육포장처리업,식육포장처리업,0,L00,0,,파우니식품(주)_충청북도음성군대소면태생리23-28
44,식육포장처리업,07_22_06_P,3660000,366000010420130001,2013-01-18,,3,폐업,2,폐업,2026-03-01,,,,,219.3,,대전광역시 서구 내동 22-12,"대전광역시 서구 도솔로245번길 7, 101호 (내동)",35289,(주)주연푸드,2026-03-04 13:47:16,U,2026-03-06 02:40:00,,233776.498773987,314642.321126354,식육포장처리업,식육포장처리업,0,L00,0,,(주)주연푸드_대전광역시서구내동22-12
