번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
157,식육포장처리업,07_22_06_P,3610000,361000010420260002,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,광주광역시 남구 신장동 311,"광주광역시 남구 신장길 145, 2호 (신장동)",61763.0,올푸드 시스템,2026-02-12 17:26:34,I,2026-02-14 00:20:02,,183231.8110629,173080.475121147,식육포장처리업,식육포장처리업,0,000,0,,올푸드시스템_광주광역시남구신장동311
156,식육포장처리업,07_22_06_P,3610000,361000010420260001,2026-02-12,,1,영업/정상,0,정상,,,,,062-371-4006,0.0,,광주광역시 남구 신장동 311,"광주광역시 남구 신장길 145, 1호 (신장동)",61763.0,조에푸드 시스템,2026-02-12 17:24:30,I,2026-02-14 00:20:02,,183231.8110629,173080.475121147,식육포장처리업,식육포장처리업,0,000,0,,조에푸드시스템_광주광역시남구신장동311
155,식육포장처리업,07_22_06_P,5710000,571000010420260002,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 서원구 남이면 가좌리 219,충청북도 청주시 서원구 남이면 청남로 1508-32,28181.0,1993 팩토리,2026-02-12 17:36:05,I,2026-02-14 00:20:02,,240870.324714921,341692.901086797,식육포장처리업,식육포장처리업,0,000,0,,1993팩토리_충청북도청주시서원구남이면가좌리219
102,식육포장처리업,07_22_06_P,5710000,571000010420260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 청주시 흥덕구 지동동 737-3 제1동,"충청북도 청주시 흥덕구 고락로 28, 제1동 (지동동)",28359.0,돈마니푸드,2026-02-10 14:50:14,I,2026-02-12 00:20:02,,235896.320407761,349298.098431828,식육포장처리업,식육포장처리업,0,L00,0,,돈마니푸드_충청북도청주시흥덕구지동동737-3제1동
101,식육포장처리업,07_22_06_P,5350000,535000010420260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 김해시 부원동 81,경상남도 김해시 호계로438번길 31-1 (부원동),50922.0,세루스컴퍼니,2026-02-10 15:22:38,I,2026-02-12 00:20:02,,371841.389323403,193926.589022137,식육포장처리업,식육포장처리업,0,L00,0,,세루스컴퍼니_경상남도김해시부원동81
100,식육포장처리업,07_22_06_P,5670000,567000010420260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 창원시 마산합포구 진동면 진동리 406,"경상남도 창원시 마산합포구 진동면 서촌길 3-40, 1층",51792.0,새벽축산,2026-02-10 16:27:08,I,2026-02-12 00:20:02,,335387.203314611,180307.87609018,식육포장처리업,식육포장처리업,0,000,0,,새벽축산_경상남도창원시마산합포구진동면진동리406
98,식육포장처리업,07_22_06_P,3360000,336000010420260006,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 강서구 대저1동 1160,부산광역시 강서구 대저중앙로71번길 7 (대저1동),46700.0,두준식품,2026-02-10 15:07:02,I,2026-02-12 00:20:02,,377927.784661567,192789.755825642,식육포장처리업,식육포장처리업,0,000,0,,두준식품_부산광역시강서구대저1동1160
282,식육포장처리업,07_22_06_P,4800000,480000010420260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 목포시 상동 950,"전라남도 목포시 하당로68번길 3, 1층 (상동)",58697.0,맑음,2026-02-25 15:55:49,U,2026-02-27 02:40:00,,146735.538734615,144676.790282741,식육포장처리업,식육포장처리업,0,000,0,,맑음_전라남도목포시상동950
99,식육포장처리업,07_22_06_P,3480000,348000010420260002,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 달성군 유가읍 상리 924-1 제2동 제조업소 구역,"대구광역시 달성군 유가읍 테크노남로 138, 제2동 제조업소 구역",43023.0,원해유통,2026-02-10 09:21:58,I,2026-02-12 00:20:02,,332070.21040558,243594.264270304,식육포장처리업,식육포장처리업,0,000,0,,원해유통_대구광역시달성군유가읍상리924-1제2동제조업소구역
311,식육포장처리업,07_22_06_P,4671000,467100010420260001,2026-02-10,,1,영업/정상,0,정상,,,,,,0.0,,전북특별자치도 군산시 개사동 685,"전북특별자치도 군산시 뒷고지길 23, 1동 (개사동)",54159.0,(유)오성푸드,2026-02-26 15:01:00,U,2026-02-28 02:40:00,,168580.682082227,271842.062784806,식육포장처리업,식육포장처리업,0,L00,0,,(유)오성푸드_전북특별자치도군산시개사동685
82,식육포장처리업,07_22_06_P,4681000,468100010420260001,2026-02-09,,1,영업/정상,0,정상,,,,,063-833-8817,0.0,,전북특별자치도 익산시 금마면 동고도리 995 서동물산,"전북특별자치도 익산시 금마면 제석사지로 26-2, 2동",54572.0,구르미,2026-02-09 09:18:58,I,2026-02-11 00:20:41,,204970.104882868,275830.006594166,식육포장처리업,식육포장처리업,0,000,0,,구르미_전북특별자치도익산시금마면동고도리995서동물산
81,식육포장처리업,07_22_06_P,3030000,303000010420260003,2026-02-09,,1,영업/정상,0,정상,,,,,,0.0,,"서울특별시 성동구 마장동 533-14 지상1층, 지하1층","서울특별시 성동구 마장로25길 14, 지상1층, 지하1층 (마장동)",4705.0,주식회사 새벽우,2026-02-09 18:11:16,I,2026-02-11 00:20:41,,202913.076971804,451670.971600783,식육포장처리업,식육포장처리업,0,L00,0,,"주식회사새벽우_서울특별시성동구마장동533-14지상1층,지하1층"
80,식육포장처리업,07_22_06_P,3630000,363000010420260005,2026-02-09,,1,영업/정상,0,정상,,,,,,0.0,,광주광역시 광산구 비아동 678-9 102호,"광주광역시 광산구 비아로 137, 102호 (비아동)",62237.0,큰빛유통,2026-02-09 10:27:05,I,2026-02-11 00:20:41,,183476.253466549,191503.461716578,식육포장처리업,식육포장처리업,0,000,0,,큰빛유통_광주광역시광산구비아동678-9102호
79,식육포장처리업,07_22_06_P,3490000,349000010420260001,2026-02-09,,1,영업/정상,0,정상,,,,,,0.0,,인천광역시 중구 항동7가 85-15,"인천광역시 중구 연안부두로 93, 가동 2층 (항동7가)",22350.0,바다향기,2026-02-09 16:33:51,I,2026-02-11 00:20:41,,164345.583436603,438928.567608255,식육포장처리업,식육포장처리업,0,000,0,,바다향기_인천광역시중구항동7가85-15
78,식육포장처리업,07_22_06_P,4810000,481000010420260001,2026-02-09,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 여수시 여서동 383-2,전라남도 여수시 여서동3길 24-1 (여서동),59711.0,해담온,2026-02-09 14:26:01,I,2026-02-11 00:20:41,,264796.238723193,139425.449633257,식육포장처리업,식육포장처리업,0,000,0,,해담온_전라남도여수시여서동383-2
58,식육포장처리업,07_22_06_P,4540000,454000010420260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 논산시 성동면 정지리 289-3,"충청남도 논산시 성동면 성동로559번길 75-9, 1동",32926.0,(주)산지한우육가공,2026-02-06 13:59:16,I,2026-02-08 00:20:01,,,,식육포장처리업,식육포장처리업,0,L00,0,,(주)산지한우육가공_충청남도논산시성동면정지리289-3
54,식육포장처리업,07_22_06_P,3330000,333000010420260002,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 해운대구 반송동 275-131 현우재활용센타,"부산광역시 해운대구 아랫반송로21번길 140, 1층 A호 (반송동)",48014.0,나루식품,2026-02-06 09:18:54,I,2026-02-08 00:20:01,,395555.799676308,194315.869424991,식육포장처리업,식육포장처리업,0,000,0,,나루식품_부산광역시해운대구반송동275-131현우재활용센타
169,식육포장처리업,07_22_06_P,3070000,307000010420260001,2026-02-06,,1,영업/정상,0,정상,,,,,02-943-4672,0.0,,서울특별시 성북구 정릉동 14-39 1층,"서울특별시 성북구 정릉로34길 5, 1층 (정릉동)",2816.0,아우유통,2026-02-12 14:55:03,U,2026-02-14 02:40:00,,201492.086483957,455573.31442532,식육포장처리업,식육포장처리업,0,000,0,,아우유통_서울특별시성북구정릉동14-391층
59,식육포장처리업,07_22_06_P,3730000,373000010420260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,울산광역시 울주군 청량읍 상남리 875-10,"울산광역시 울주군 청량읍 상남2길 6-18, 1층",44985.0,(주)에스앤미트,2026-02-06 10:15:04,I,2026-02-08 00:20:01,,409292.900980685,222980.75283131,식육포장처리업,식육포장처리업,0,L00,0,,(주)에스앤미트_울산광역시울주군청량읍상남리875-10
57,식육포장처리업,07_22_06_P,5080000,508000010420260001,2026-02-06,,1,영업/정상,0,정상,,,,,070-8670-2269,0.0,,경상북도 구미시 선기동 248,경상북도 구미시 송선로 460-8 (선기동),39215.0,(주)축산물네트워크,2026-02-06 17:35:35,I,2026-02-08 00:20:01,,318528.402285887,293456.398890058,식육포장처리업,식육포장처리업,0,L00,0,,(주)축산물네트워크_경상북도구미시선기동248
56,식육포장처리업,07_22_06_P,5540000,554000010420260003,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 광주시 장지동 608,"경기도 광주시 절골길 56, 1층 (장지동)",12775.0,주식회사 바람,2026-02-06 09:56:30,I,2026-02-08 00:20:01,,220525.957684998,433648.848464784,식육포장처리업,식육포장처리업,0,L00,0,,주식회사바람_경기도광주시장지동608
55,식육포장처리업,07_22_06_P,3560000,356000010420260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0.0,,인천광역시 서구 오류동 417-11,인천광역시 서구 원당대로205번길 2-53 (오류동),22662.0,정육감,2026-02-06 15:22:19,I,2026-02-08 00:20:01,,166948.284031504,454445.30821977,식육포장처리업,식육포장처리업,0,000,0,,정육감_인천광역시서구오류동417-11
39,식육포장처리업,07_22_06_P,5020000,502000010420260001,2026-02-05,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 포항시 남구 해도동 420-31,경상북도 포항시 남구 중앙로122번길 25 (해도동),37791.0,다드림FnB,2026-02-05 16:44:22,I,2026-02-07 00:20:02,,413672.68489842,283058.741131177,식육포장처리업,식육포장처리업,0,000,0,,다드림FnB_경상북도포항시남구해도동420-31
38,식육포장처리업,07_22_06_P,5120000,512000010420260001,2026-02-05,,1,영업/정상,0,정상,,,,,,3177.0,,경상북도 문경시 마성면 외어리 1219,경상북도 문경시 마성면 안늘목2길 83-2,36921.0,까망천초 흑염소,2026-02-05 20:02:05,I,2026-02-07 00:20:02,,302419.629174115,355581.760738603,식육포장처리업,식육포장처리업,0,000,0,,까망천초흑염소_경상북도문경시마성면외어리1219
261,식육포장처리업,07_22_06_P,3940000,394000010420260001,2026-02-04,,1,영업/정상,0,정상,,,,,,1956.0,,경기도 고양시 덕양구 관산동 685-41,"경기도 고양시 덕양구 통일로 1028-41, 2동 (관산동)",10265.0,하나푸드,2026-02-24 10:53:18,U,2026-02-26 02:40:00,,187399.365347755,467419.907258622,식육포장처리업,식육포장처리업,0,000,0,,하나푸드_경기도고양시덕양구관산동685-41
260,식육포장처리업,07_22_06_P,4080000,408000010420260001,2026-02-04,,1,영업/정상,0,정상,,,,,,2307.9,,경기도 안성시 서운면 신능리 221-2,경기도 안성시 서운면 제3공단3길 9,17605.0,유한회사 좋은에프앤비,2026-02-24 18:17:49,U,2026-02-26 02:40:00,,223926.488728343,386009.238461057,식육포장처리업,식육포장처리업,0,L00,0,,유한회사좋은에프앤비_경기도안성시서운면신능리221-2
20,식육포장처리업,07_22_06_P,3330000,333000010420260001,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 해운대구 반송동 275-131 현우재활용센타,"부산광역시 해운대구 아랫반송로21번길 140, 1층 B호 (반송동)",48014.0,제이푸드,2026-02-04 10:41:05,I,2026-02-06 00:20:02,,395555.799676308,194315.869424991,식육포장처리업,식육포장처리업,0,000,0,,제이푸드_부산광역시해운대구반송동275-131현우재활용센타
4,식육포장처리업,07_22_06_P,3590000,359000010420260001,2026-02-02,,1,영업/정상,0,정상,,,,,062-400-0100,0.0,,광주광역시 동구 학동 81-44,광주광역시 동구 양림로 106 (학동),61490.0,농축산물전문점 터,2026-02-02 11:38:48,I,2026-02-04 00:20:02,,192624.246049835,182233.795920415,식육포장처리업,식육포장처리업,0,000,0,,농축산물전문점터_광주광역시동구학동81-44
3,식육포장처리업,07_22_06_P,3400000,340000010420260006,2026-02-02,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 기장군 기장읍 청강리 519-1,부산광역시 기장군 기장읍 무곡길 1,46075.0,더블유씨피 푸드컴퍼니,2026-02-02 15:19:45,I,2026-02-04 00:20:02,,401300.762765961,194206.007171237,식육포장처리업,식육포장처리업,0,000,0,,더블유씨피푸드컴퍼니_부산광역시기장군기장읍청강리519-1
2,식육포장처리업,07_22_06_P,3420000,342000010420260002,2026-02-02,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 동구 검사동 552-1,대구광역시 동구 둔산로51길 75 (검사동),41057.0,(주)뉴웅비푸드,2026-02-02 00:05:31,I,2026-02-04 00:20:02,,350707.973603919,267541.702262507,식육포장처리업,식육포장처리업,0,000,0,,(주)뉴웅비푸드_대구광역시동구검사동552-1
185,식육포장처리업,07_22_06_P,3560000,356000010420250024,2025-12-29,,1,영업/정상,0,정상,,,,,,0.0,,인천광역시 서구 오류동 1656-1 블루텍 공존동 435호,"인천광역시 서구 보듬로 158, 블루텍 공존동 4층 435호 (오류동)",22664.0,제이엠컴퍼니,2026-02-14 10:27:19,U,2026-02-16 02:40:00,,165916.984438499,454908.677529318,식육포장처리업,식육포장처리업,0,000,0,,제이엠컴퍼니_인천광역시서구오류동1656-1블루텍공존동435호
276,식육포장처리업,07_22_06_P,4040000,404000010420250007,2025-12-26,,1,영업/정상,0,정상,,,,,,0.0,,경기도 하남시 초일동 226 가동,"경기도 하남시 초일로174번길 16, 가동 (초일동)",12985.0,(주)신성푸드,2026-02-25 09:19:41,U,2026-02-27 02:40:00,,216286.100147964,447817.711807748,식육포장처리업,식육포장처리업,0,L00,0,,(주)신성푸드_경기도하남시초일동226가동
168,식육포장처리업,07_22_06_P,4400000,440000010420250004,2025-12-24,,1,영업/정상,0,정상,,,,,0439208292,0.0,,충청북도 제천시 하소동 79-15,"충청북도 제천시 용두대로15길 8, 102호 (하소동)",27162.0,정육사,2026-02-12 14:07:46,U,2026-02-14 02:40:00,,306624.152711974,404859.68496109,식육포장처리업,식육포장처리업,0,000,0,,정육사_충청북도제천시하소동79-15
191,식육포장처리업,07_22_06_P,3450000,345000010420250014,2025-12-05,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 북구 읍내동 174,"대구광역시 북구 칠곡중앙대로129길 99, 1,2층 (읍내동)",41400.0,엠비케이푸드,2026-02-19 17:36:02,U,2026-02-21 02:40:00,,339646.444342659,274385.917918214,식육포장처리업,식육포장처리업,0,L00,0,,엠비케이푸드_대구광역시북구읍내동174
31,식육포장처리업,07_22_06_P,4090000,409000010420250016,2025-12-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 대곶면 대명리 391-30,경기도 김포시 대곶면 대명항로 516-50,10040.0,주식회사 원글로벌에프앤비,2026-02-04 11:04:40,U,2026-02-06 02:40:00,,161489.809851017,460747.318065282,식육포장처리업,식육포장처리업,0,L00,0,,주식회사원글로벌에프앤비_경기도김포시대곶면대명리391-30
86,식육포장처리업,07_22_06_P,3730000,373000010420250004,2025-11-21,,1,영업/정상,0,정상,,,,,,0.0,,울산광역시 울주군 삼남읍 상천리 946-5,"울산광역시 울주군 삼남읍 연봉상천길 33-1, 1동",44954.0,(주)123푸드 2공장,2026-02-09 17:05:07,U,2026-02-11 02:40:00,,390180.340567704,225668.443274836,식육포장처리업,식육포장처리업,0,L00,0,,(주)123푸드2공장_울산광역시울주군삼남읍상천리946-5
152,식육포장처리업,07_22_06_P,5530000,553000010420250018,2025-09-22,,1,영업/정상,0,정상,,,,,031-222-1731,0.0,,경기도 화성시 병점구 능동 692-9,경기도 화성시 병점구 병점중앙로 15 (능동),18417.0,(주)태일푸드,2026-02-11 09:26:03,U,2026-02-13 02:40:00,,203887.799830323,410929.334505443,식육포장처리업,식육포장처리업,0,L00,0,,(주)태일푸드_경기도화성시병점구능동692-9
176,식육포장처리업,07_22_06_P,5600000,560000010420250006,2025-09-11,,1,영업/정상,0,정상,,,,,031-534-6261,0.0,,경기도 포천시 신북면 신평리 138-4 1층,"경기도 포천시 신북면 신평로 150-6, 1층",11138.0,(주)설화,2026-02-13 16:34:21,U,2026-02-15 02:40:00,,219751.095048926,493619.757651961,식육포장처리업,식육포장처리업,0,L00,0,,(주)설화_경기도포천시신북면신평리138-41층
171,식육포장처리업,07_22_06_P,3510500,351050010420250003,2025-09-08,,3,폐업,2,폐업,2026-02-12,,,,,0.0,,인천광역시 미추홀구 주안동 3-43 (주)태민푸드,"인천광역시 미추홀구 주염로 79, (주)태민푸드 (주안동)",22122.0,주식회사 태민푸드,2026-02-12 14:00:54,U,2026-02-14 02:40:00,,172032.426347631,441146.330034548,식육포장처리업,식육포장처리업,0,L00,0,,주식회사태민푸드_인천광역시미추홀구주안동3-43(주)태민푸드
241,식육포장처리업,07_22_06_P,5530000,553000010420250017,2025-08-27,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 장안면 금의리 601-44,경기도 화성시 만세구 장안면 수정고개길202번길 151-18,18580.0,(주)엠케이커머스 화성지점,2026-02-23 16:11:22,U,2026-02-25 02:40:00,,,,식육포장처리업,식육포장처리업,0,L00,0,,(주)엠케이커머스화성지점_경기도화성시만세구장안면금의리601-44
186,식육포장처리업,07_22_06_P,3560000,356000010420250015,2025-08-27,,1,영업/정상,0,정상,,,,,,0.0,,"인천광역시 서구 연희동 727-5 101, 102호","인천광역시 서구 연희로28번길 17-6, 101,102호 (연희동)",22719.0,(주)동행메이트,2026-02-14 10:17:31,U,2026-02-16 02:40:00,,170990.036022709,449884.935797309,식육포장처리업,식육포장처리업,0,L00,0,,"(주)동행메이트_인천광역시서구연희동727-5101,102호"
310,식육포장처리업,07_22_06_P,4810000,481000010420250004,2025-08-21,,1,영업/정상,0,정상,,,,,061-684-6400,3205.4,,전라남도 여수시 화장동 781-1,전라남도 여수시 무선로 219 (화장동),59639.0,여수원예농협 하나로마트,2026-02-26 10:43:51,U,2026-02-28 02:40:00,,259334.28146701,142432.996212179,식육포장처리업,식육포장처리업,0,L00,0,,여수원예농협하나로마트_전라남도여수시화장동781-1
70,식육포장처리업,07_22_06_P,5220000,522000010420250011,2025-08-07,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 칠곡군 지천면 창평리 439,경상북도 칠곡군 지천면 창평로 143-2,39863.0,주식회사 정담에프앤에스,2026-02-06 09:41:56,U,2026-02-08 02:40:00,,334561.730573781,276310.365272139,식육포장처리업,식육포장처리업,0,L00,0,,주식회사정담에프앤에스_경상북도칠곡군지천면창평리439
279,식육포장처리업,07_22_06_P,5570000,557000010420250002,2025-07-31,,1,영업/정상,0,정상,,,,,,1652.0,,충청북도 증평군 증평읍 연탄리 875,충청북도 증평군 증평읍 초평로 1557,27913.0,한양푸드,2026-02-25 15:23:10,U,2026-02-27 02:40:00,,248731.283947359,366951.78243965,식육포장처리업,식육포장처리업,0,000,0,,한양푸드_충청북도증평군증평읍연탄리875
278,식육포장처리업,07_22_06_P,5350000,535000010420250012,2025-07-31,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 김해시 진례면 송정리 330-3 그린상가,"경상남도 김해시 진례면 송현로 33, 그린상가",50873.0,축산가,2026-02-25 15:00:17,U,2026-02-27 02:40:00,,359382.486152671,195841.264326586,식육포장처리업,식육포장처리업,0,000,0,,축산가_경상남도김해시진례면송정리330-3그린상가
34,식육포장처리업,07_22_06_P,3930000,393000010420250005,2025-07-18,,1,영업/정상,0,정상,,,,,03180422997,0.0,,경기도 안산시 단원구 화정동 472-3,경기도 안산시 단원구 꽃우물길 86 (화정동),15210.0,주식회사 젠푸드,2026-02-04 19:54:26,U,2026-02-06 02:40:00,,184214.228328607,428405.697961207,식육포장처리업,식육포장처리업,0,L00,0,,주식회사젠푸드_경기도안산시단원구화정동472-3
89,식육포장처리업,07_22_06_P,3940000,394000010420250008,2025-07-18,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 일산동구 성석동 873-6 B동,"경기도 고양시 일산동구 성석로 112, B동 (성석동)",10318.0,우수푸드,2026-02-09 09:30:24,U,2026-02-11 02:40:00,,181931.837219766,465111.805737004,식육포장처리업,식육포장처리업,0,L00,0,,우수푸드_경기도고양시일산동구성석동873-6B동
11,식육포장처리업,07_22_06_P,4060000,406000010420250003,2025-05-15,,1,영업/정상,0,정상,,,,,,0.0,,경기도 파주시 광탄면 신산리 548-5,"경기도 파주시 광탄면 외화산길 101, 1동 1층",10948.0,주식회사 유앤엠,2026-02-02 14:07:31,U,2026-02-04 02:40:00,,185801.708669348,475751.886290015,식육포장처리업,식육포장처리업,0,L00,0,,주식회사유앤엠_경기도파주시광탄면신산리548-5
33,식육포장처리업,07_22_06_P,4681000,468100010420250001,2025-05-14,,1,영업/정상,0,정상,,,,2025-05-23,0638554055,0.0,,전북특별자치도 익산시 춘포면 춘포리 565-1,전북특별자치도 익산시 춘포면 춘포로 327-1,54581.0,(주)건국한우육가공,2026-02-04 13:22:44,U,2026-02-06 02:40:00,,200148.480382619,266954.499243987,식육포장처리업,식육포장처리업,0,L00,0,,(주)건국한우육가공_전북특별자치도익산시춘포면춘포리565-1
286,식육포장처리업,07_22_06_P,5540000,554000010420250007,2025-05-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 광주시 초월읍 지월리 414-5,경기도 광주시 초월읍 경수길 139,12728.0,하이미트팜 농업회사법인 주식회사,2026-02-25 16:44:27,U,2026-02-27 02:40:00,,226123.727543197,435400.003354037,식육포장처리업,식육포장처리업,0,L00,0,,하이미트팜농업회사법인주식회사_경기도광주시초월읍지월리414-5
230,식육포장처리업,07_22_06_P,5220000,522000010420250012,2025-04-23,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 칠곡군 동명면 봉암리 430-1,경상북도 칠곡군 동명면 경북대로 78,39862.0,모닝더푸드,2026-02-23 15:13:37,U,2026-02-25 02:40:00,,339928.45582973,275311.323983907,식육포장처리업,식육포장처리업,0,000,0,,모닝더푸드_경상북도칠곡군동명면봉암리430-1
215,식육포장처리업,07_22_06_P,3030000,303000010420250006,2025-04-01,,1,영업/정상,0,정상,,,,,,0.0,,"서울특별시 성동구 마장동 480-13 농협, 1층","서울특별시 성동구 마장로35다길 9, 농협 (마장동)",4752.0,주식회사 형제축산,2026-02-20 13:48:20,U,2026-02-22 02:40:00,,203520.164349014,451921.295749475,식육포장처리업,식육포장처리업,0,L00,0,,"주식회사형제축산_서울특별시성동구마장동480-13농협,1층"
