"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","일반테마파크업","03_07_09_P","4500000","CDFI5271002026000001","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","충청남도 공주시 신관동 553","충청남도 공주시 금벽로 368, 신관공원 군밤축제 행사장 (신관동)","32573","블루윈드(겨울공주 눈꽃왕국)","2026-02-04 11:33:19","I","2026-02-06 00:20:02","","211705.102585283","329505.303366763","허가테마파크업","","생산녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","미니바이킹 1종, 무궤도열차 1종","0","Y","","Y","Y","","","0","","","","0",
"12","일반테마파크업","03_07_09_P","3410000","CDFI5271002019000002","2019-12-20","","01","영업/정상","13","영업중","","","","","053-230-2010","","","대구광역시 중구 공평동 58-6","대구광역시 중구 동성로6길 61, 7층 (공평동)","41938","(주)스파크랜드","2026-02-03 14:21:12","U","2026-02-06 02:40:00","","344317.219568243","264349.485185736","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","6(회전관람차, 매직스윙, 타워라이드, 미니바이킹, 패러슈터타워,하늘그네), 4(미니시뮬레이션, 영상모험관, 미니라이더, 배터리카)","0","Y","Y","Y","Y","","","0","","","","0",
"13","일반테마파크업","03_07_09_P","5190000","CDFI5271002013000001","2013-08-28","","01","영업/정상","13","영업중","","","","","054-372-5050","","714-901","경상북도 청도군 화양읍 삼신리 893","경상북도 청도군 화양읍 이슬미로 272-23","38324","(주)청도프로방스","2026-02-03 09:10:48","U","2026-02-06 02:40:00","","355458.011637736","244116.403164146","허가테마파크업","","관리지역","0","기타","","","유기장","0","0","0","0","","","0","0","","0","0","","0","0","미니바이킹1대, 미니기차1대->25.8.6.변경하여 삭제(현재 회전목마24인승1종,에어버스1종뿐임)","0","Y","","","Y","","","0","","","","0",
"14","일반테마파크업","03_07_09_P","4351000","CDFI5271002025000002","2025-10-23","","03","폐업","03","폐업","2025-10-27","","","","","","","강원특별자치도 양양군 양양읍 남문리 226-2","강원특별자치도 양양군 양양읍 일출로 589","25030","캠프마을","2026-02-04 09:19:40","U","2026-02-06 02:40:00","","342453.824333834","509055.212454785","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","무궤도 열차 1식(양양연어축제 생태탐방열차)","0","","","","","","","0","","","","0",
"15","일반테마파크업","03_07_09_P","4791000","CDFI5271002023000002","2023-09-01","","01","영업/정상","13","영업중","","","","","063-582-3435","","","전북특별자치도 부안군 하서면 백련리 1241-1","전북특별자치도 부안군 하서면 신재생에너지로 20-19","56332","새만금메타버스체험관","2026-02-04 17:04:43","U","2026-02-06 02:40:00","","163542.485034869","245733.477281504","허가테마파크업","","","4","","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","일반유원시설 1, 기타유원시설 1","0","Y","","","Y","","","0","","","","0",
"16","일반테마파크업","03_07_09_P","5190000","CDFI5271002021000001","2021-02-01","","01","영업/정상","13","영업중","","","","","0507-1436-8890","","","경상북도 청도군 화양읍 삼신리 1011","경상북도 청도군 화양읍 남성현로 350-30","38324","(주)군파크레저","2026-02-03 09:12:32","U","2026-02-06 02:40:00","","356157.785869843","244398.528147896","허가테마파크업","","관리지역","0","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","루지 300대","1","Y","Y","Y","Y","","","0","","","","0",
"17","일반테마파크업","03_07_09_P","5600000","CDFI5271002018000001","2018-07-26","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 창수면 추동리 821 (822-2)","경기도 포천시 창수면 포천로2811번길 178","11134","가래골농원 캠핑장","2026-02-04 18:43:58","U","2026-02-07 02:40:00","","213762.509390939","498958.434956736","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","직선형슬라이드(바디슬라이드)1종 1대","0","","","","","","","0","","","","0",
"18","일반테마파크업","03_07_09_P","3330000","CDFI5271002010000001","2010-11-08","","03","폐업","03","폐업","2026-01-24","","","","051-745-2997","","612-020","부산광역시 해운대구 우동 1495","부산광역시 해운대구 센텀남대로 35 (우동)","48058","(주)신세계 센텀시티","2026-02-05 16:24:22","U","2026-02-07 02:40:00","","393952.264486105","187602.933160728","허가테마파크업","","일반공업지역","0","기타","","","유통시설","0","0","0","0","","","0","0","","0","0","","0","0","회전목마 1종 1대","1","Y","Y","Y","Y","","","0","","","","0",
"19","일반테마파크업","03_07_09_P","3670000","CDFI5271002025000002","2025-12-29","","03","폐업","03","폐업","2026-02-02","","","","","","","대전광역시 유성구 신성동 8","대전광역시 유성구 가정로 120 (신성동)","34128","2025년 유성 어린이 눈썰매장","2026-02-05 10:52:40","U","2026-02-07 02:40:00","","231894.529886262","320411.865222589","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","바이킹 1대, 미니에어바운스 3대","0","","","","","","","0","","","","0",
"20","일반테마파크업","03_07_09_P","5310000","CDFI5271002014000001","2014-09-05","","01","영업/정상","13","영업중","","","","","055-758-0101","","660-812","경상남도 진주시 내동면 독산리 576-5","경상남도 진주시 내동면 망경로 13","52849","남강레저산업(주)","2026-02-05 16:11:47","U","2026-02-07 02:40:00","","297160.759609224","185743.483794023","허가테마파크업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","19089","레일바이크 1종(50대), 허리케인 1대, 스윙유에프오 1대, 미니바이킹 1대, 점핑플로그 1대 등","0","Y","","","","","","0","","","","19089",
"21","일반테마파크업","03_07_09_P","3940000","CDFI5271002023000003","2023-08-17","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산동구 장항동 868 웨스턴돔2","경기도 고양시 일산동구 정발산로 24, 웨스턴돔2 B동 149,150,151호 (장항동)","10403","Let's7 디스코팡팡","2026-02-06 09:11:40","U","2026-02-08 02:40:00","","179867.687196662","461402.023019802","허가테마파크업","","중심상업지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","1","1","Y","","","Y","","","0","","","","0",
"22","일반테마파크업","03_07_09_P","4950000","CDFI5271002025000003","2025-11-13","","03","폐업","03","폐업","2026-02-06","","","","","","","전라남도 무안군 삼향읍 남악리 2218","","","싱글벙글 이동랜드","2026-02-06 15:23:06","U","2026-02-08 02:40:00","","150855.896299495","145968.735001403","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","미니기차, 미니바이킹, 개구리점프","0","","","","","","","0","","","","0",
"23","일반테마파크업","03_07_09_P","4910000","CDFI5271002014000001","2014-08-08","","02","휴업","02","휴업","","2025-09-01","2026-06-30","","061-862-2100","","","전라남도 장흥군 안양면 수문리 8","전라남도 장흥군 안양면 수문용곡로 270","59339","스파리조트안단테","2026-02-09 17:28:32","U","2026-02-11 02:40:00","","203842.244528978","126655.9147409","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4대(바디슬라이드 2, 수중모험놀이 1, 워터에어바운스 1)","0","Y","Y","Y","Y","","","0","","","","0",
"24","일반테마파크업","03_07_09_P","3050000","CDFI5271002025000001","2025-12-30","","03","폐업","03","폐업","2026-02-09","","","","","","","서울특별시 동대문구 장안동 19-6","","","동대문구 눈썰매장","2026-02-09 09:10:29","U","2026-02-11 02:40:00","","206717.456167249","451890.604486238","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 : 3종 1대씩, 확인검사 대상 : 1종 2대","0","Y","Y","Y","Y","","","0","","","","0",
"25","일반테마파크업","03_07_09_P","6510000","CDFI5271002025000001","2025-05-30","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 구좌읍 송당리 2860","제주특별자치도 제주시 구좌읍 비자림로 1191","63355","(주)레인보우트레인","2026-02-09 10:05:18","U","2026-02-11 02:40:00","","","","허가테마파크업","","상업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"26","일반테마파크업","03_07_09_P","3420000","CDFI5271001987000001","1987-12-30","","03","폐업","03","폐업","2025-12-31","","","","","","701-843","대구광역시 동구 효목동 1113","","","동촌랜드","2026-02-11 13:40:13","U","2026-02-13 02:40:00","","349242.009750179","265536.440903395","허가테마파크업","테마파크업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","Y","N","N","Y","","","0","","","","0",
"27","일반테마파크업","03_07_09_P","5090000","CDFI5271002022000001","2022-09-29","","01","영업/정상","13","영업중","","","","","054-630-9700","","","경상북도 영주시 순흥면 청구리 303 선비세상","경상북도 영주시 순흥면 선비세상로 1, 선비세상","36013","선비세상","2026-02-11 13:10:47","U","2026-02-13 02:40:00","","341268.837816234","382246.052378683","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","무궤도열차 2대, 배터리카 5대, 미니에어바운스 1대","3","","","","","","","0","","","","0",
"28","일반테마파크업","03_07_09_P","4490000","CDFI5271002026000001","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 신부동 460-5","충청남도 천안시 동남구 먹거리10길 15 (신부동)","31123","인더스핀","2026-02-12 17:37:58","I","2026-02-14 00:20:02","","213811.665726174","368518.085084438","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"29","일반테마파크업","03_07_09_P","3660000","CDFI5271002025000002","2025-12-24","","03","폐업","03","폐업","2026-02-10","","","","","","","대전광역시 서구 만년동 396","대전광역시 서구 둔산대로 169 (만년동)","35204","고구려기획","2026-02-12 08:47:21","U","2026-02-14 02:40:00","","234730.196302702","318634.275337881","허가테마파크업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","Y","","Y","Y","","","0","","","","0",
"30","일반테마파크업","03_07_09_P","4170000","CDFI5271002026000001","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","경기도 양평군 청운면 용두리 257","경기도 양평군 청운면 활골길 9","12530","양평 소나무 펜션","2026-02-13 17:16:12","I","2026-02-15 00:20:02","","263712.649547381","450013.031868093","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"31","일반테마파크업","03_07_09_P","4170000","CDFI5271002026000002","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","경기도 양평군 단월면 명성리 625-1","경기도 양평군 단월면 명성길 211","12526","대명노르웨이숲 펜션","2026-02-13 17:43:01","I","2026-02-15 00:20:02","","255755.782295564","457555.204565441","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"32","일반테마파크업","03_07_09_P","3830000","CDFI5271002011000001","2011-05-09","","01","영업/정상","13","영업중","","","","","464-7218","","430-011","경기도 안양시 만안구 안양동 674-261 지하1층","경기도 안양시 만안구 장내로143번길 15 (안양동,지하1층)","","노리존","2026-02-13 16:38:46","U","2026-02-15 02:40:00","","","","허가테마파크업","","일반상업지역","8","유흥업소밀집지역","","","근린생활시설","6","2","0","0","","","0","0","","0","0","","0","655.2","안전성검사대상 1종(타가다 1대)","0","Y","","","Y","","","0","","","","655",
"33","일반테마파크업","03_07_09_P","4850000","CDFI5271002025000001","2025-12-05","","01","영업/정상","13","영업중","","","","","","","","전라남도 담양군 담양읍 학동리 539-3","","","호호펀 놀이동산","2026-02-13 09:19:48","U","2026-02-15 02:40:00","","200325.208403917","202517.338596655","허가테마파크업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","고정형 4대(미니바이킹, 슬라이딩카, 스윙거, 타가디스코)","0","Y","Y","","Y","","","0","","","","0",
"34","일반테마파크업","03_07_09_P","4231000","CDFI5271002022000001","2022-03-21","","01","영업/정상","13","영업중","","","","","033-632-0090","","","강원특별자치도 속초시 조양동 1450-143","강원특별자치도 속초시 청호해안길 2 (조양동)","24887","㈜쥬간도(속초아이)","2026-02-14 17:59:58","U","2026-02-16 02:40:00","","340341.855131848","522081.759516078","허가테마파크업","","자연녹지지역","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","0","1종(대관람차) 1기구","0","Y","Y","Y","Y","","","0","","","","0",
