"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"11","축산가공업","07_22_05_P","6300000","630000000420180011","2018-08-31","","02","휴업","0001","휴업","","2026-01-30","2100-12-31","","","60.63","","대전광역시 중구 안영동  700번지 4호","대전광역시 중구 뿌리공원로 23, 9 1층 (안영동)","","영농조합법인 예은축산","2026-01-30 17:45:04","U","2026-02-04 11:04:37","식육가공업","234086.18554929","309512.188231568","축산물가공업","식육가공업","0","L00","3",
"12","축산가공업","07_22_05_P","6540000","654000000419980016","1998-08-10","","02","휴업","0001","휴업","","2026-02-01","2027-01-31","","0636401114","19290.57","566-822","전북특별자치도 임실군 신평면 대리 327번지 4호","전북특별자치도 임실군 신평면 대리로 197-3","566-822","(주) 푸르밀","2026-01-30 17:08:05","U","2026-02-04 11:04:37","유가공업","224318.390605641","240104.505651093","축산물가공업","유가공업","0","L00","158",
"13","축산가공업","07_22_05_P","6440000","644000000420070010","2007-10-30","","03","폐업","0002","폐업","2026-02-06","","","","0417320611","236.69","320-711","충청남도 논산시 내동  26번지 건양대학교내 (주)충남동자원센터","충청남도 논산시 대학로 121 (내동,건양대학교내 (주)충남동자원센터)","320-711","논산계룡축협제2가공장","2026-01-30 18:26:42","U","2026-02-04 11:04:37","식육가공업","209705.470459115","297954.784139529","축산물가공업","식육가공업","0","000","3",
"14","축산가공업","07_22_05_P","6260000","626000000420160016","2016-05-25","","02","휴업","0001","휴업","","2026-01-30","2027-09-01","","0513422719","517","","부산광역시 강서구 대저1동  476번지 13호","부산광역시 강서구 대저중앙로394번가길 131, 1층 (대저1동)","","하이웰푸드(주)","2026-01-30 17:33:58","U","2026-02-04 11:04:37","식육가공업","380349.468807951","192728.905777892","축산물가공업","식육가공업","0","L00","0",
"15","축산가공업","07_22_05_P","6410000","641000000420110047","2011-07-18","","01","영업/정상","0000","정상","","","","","0313580625","2888.68","445-944","경기도 화성시 만세구 장안면 독정리 476번지 10호","경기도 화성시 만세구 장안면 포승장안로 1140-12","","(주)육화원 에프앤디","2026-01-30 13:45:46","U","2026-02-04 11:04:37","식육가공업","186921.503771676","396303.902751462","축산물가공업","식육가공업","0","L00","40",
"16","축산가공업","07_22_05_P","6260000","626000000420110007","2011-05-02","","03","폐업","0002","폐업","2025-12-10","","","","0513124241","203.57","617-819","부산광역시 사상구 모라동  271번지 5호","부산광역시 사상구 모라로51번길 127, 5호 (모라동)","617-819","주식회사 파로","2026-01-30 14:46:18","U","2026-02-04 11:04:37","식육가공업","381115.097674861","190244.305495123","축산물가공업","식육가공업","0","L00","0",
"17","축산가공업","07_22_05_P","6270000","627000000420100008","2010-07-06","","02","휴업","0001","휴업","","2026-01-29","2028-01-29","","0536381990","119","711-833","대구광역시 달성군 화원읍 설화리 885번지 1호","대구광역시 달성군 화원읍 류목정길 12-5","","미담","2026-01-30 09:11:24","U","2026-02-04 11:04:37","식육가공업","333937.997812636","255826.246988759","축산물가공업","식육가공업","0","000","0",
"18","축산가공업","07_22_05_P","6430000","643000000420110013","2011-04-14","","02","휴업","0001","휴업","","2026-02-01","2027-01-31","","0435432020","349","376-881","충청북도 보은군 수한면 후평리 222번지 2호","충청북도 보은군 수한면 후평바리미길 32-6","376-881","농업회사법인 (주)고미","2026-01-30 16:30:34","U","2026-02-04 11:04:37","식육가공업","262431.556363047","330989.470923059","축산물가공업","식육가공업","0","L00","5",
"19","축산가공업","07_22_05_P","6410000","641000000420160148","2016-10-27","","01","영업/정상","0000","정상","","","","","","264","","경기도 남양주시 오남읍 오남리 729번지 24호 2동","경기도 남양주시 오남읍 진건오남로 677-126, 2동","","주식회사 바라기","2026-01-30 17:50:24","U","2026-02-04 11:04:37","식육가공업","218238.178431029","465661.981463288","축산물가공업","식육가공업","0","L00","0",
"20","축산가공업","07_22_05_P","6410000","641000000420220053","2022-04-28","","03","폐업","0002","폐업","2026-01-30","","","","","110.16","","경기도 포천시 소흘읍 무봉리 239번지 1호","경기도 포천시 소흘읍 소흘로 52","","주식회사 일품","2026-01-30 14:05:45","U","2026-02-04 11:04:37","알가공업","212062.048819129","478452.5532339","축산물가공업","알가공업","0","L00","2",
"21","축산가공업","07_22_05_P","6280000","628000000420260003","2026-02-03","","01","영업/정상","0000","정상","","","","","0319831068","0","","인천광역시 서구 오류동  1656번지 1호 블루텍 830호","인천광역시 서구 보듬로 158, 블루텍 830호 (오류동)","","(주) 행복한 사람들","2026-02-03 16:01:12","I","2026-02-06 00:20:02","식육가공업","165916.984438499","454908.677529318","축산물가공업","식육가공업","0","L00","2",
"22","축산가공업","07_22_05_P","6440000","644000000420260001","2026-02-03","","01","영업/정상","0000","정상","","","","","","2084.6","","충청남도 보령시 웅천읍 구룡리 957번지 1호","충청남도 보령시 웅천읍 웅천산단2길 57-3","","어업회사법인 대보 주식회사","2026-02-03 15:47:05","I","2026-02-06 00:20:02","식육가공업","","","축산물가공업","식육가공업","0","000","19",
"23","축산가공업","07_22_05_P","6430000","643000000420190012","2019-04-08","","02","휴업","0001","휴업","","2026-01-01","2026-12-31","","","223","","충청북도 증평군 증평읍 사곡리 94번지 0호","충청북도 증평군 증평읍 방곡1길 4","","농업회사법인 해우림 주식회사","2026-02-03 17:40:25","U","2026-02-06 02:40:00","식육가공업","255400.062300909","365812.366738015","축산물가공업","식육가공업","0","L00","6",
"24","축산가공업","07_22_05_P","6300000","630000000419990005","1999-07-20","","03","폐업","0002","폐업","2026-02-03","","","","","21.5","306-817","대전광역시 유성구 봉명동  561번지 8호","대전광역시 유성구 장대로 9 (봉명동)","306-817","홍성 한우·돈 직판장","2026-02-03 13:21:32","U","2026-02-06 02:40:00","식육가공업","230123.181498914","317274.761552126","축산물가공업","식육가공업","0","000","0",
"25","축산가공업","07_22_05_P","6310000","631000000420180006","2018-10-10","","02","휴업","0001","휴업","","2026-02-03","","","","100","","울산광역시 중구 약사동  434번지 6호","울산광역시 중구 종가13길 20 (약사동)","","명성식품","2026-02-03 17:47:10","U","2026-02-06 02:40:00","식육가공업","411906.292133326","233493.571820595","축산물가공업","식육가공업","0","000","0",
"26","축산가공업","07_22_05_P","6440000","644000000420220006","2022-03-25","","02","휴업","0001","휴업","","2026-02-04","2027-02-03","","0414251424","1413.35","","충청남도 천안시 동남구 성남면 석곡리 107번지 2호","충청남도 천안시 동남구 성남면 석곡2길 80","","(주)소울네이처푸드","2026-02-03 13:58:44","U","2026-02-06 02:40:00","유가공업","220541.938391499","359590.102752918","축산물가공업","유가공업","0","L00","0",
"27","축산가공업","07_22_05_P","6410000","641000000420230068","2023-05-25","","01","영업/정상","0000","정상","","","","","","382.06","","경기도 화성시 효행구 정남면 보통리 293번지 1호","경기도 화성시 효행구 정남면 보통내길 29-14, 2,3층","","주식회사 꿈을삶는사람들컴퍼니","2026-02-04 10:58:02","U","2026-02-06 02:40:00","식육가공업","197595.232039184","408861.701762675","축산물가공업","식육가공업","0","L00","3",
"28","축산가공업","07_22_05_P","6410000","641000000420240022","2024-03-18","","01","영업/정상","0000","정상","","","","","","197.97","","경기도 고양시 덕양구 내유동  309번지 11호 C동","경기도 고양시 덕양구 통일로1267번길 58, C동 (내유동)","","제이엘푸드","2026-02-04 13:19:20","U","2026-02-06 02:40:00","식육가공업","185837.166953594","469173.804028717","축산물가공업","식육가공업","0","000","3",
"29","축산가공업","07_22_05_P","6410000","641000000420200126","2020-08-18","","01","영업/정상","0000","정상","","","","2026-02-03","0315359590","196","","경기도 포천시 군내면 용정리 410번지 3호","경기도 포천시 군내면 어가길 131-23, 가동","","D&D Food","2026-02-03 17:08:33","U","2026-02-06 02:40:00","식육가공업","217434.006542186","485870.258308179","축산물가공업","식육가공업","0","000","0",
"30","축산가공업","07_22_05_P","6460000","646000000420140007","2014-04-01","","02","휴업","0001","휴업","","2025-01-01","2027-12-31","","0613332148","12680.1","","전라남도 나주시 운곡동  239번지 1호","전라남도 나주시 동수농공단지길 62-54 (운곡동)","520-320","나주목사골 영농조합법인","2026-02-04 10:33:06","U","2026-02-06 02:40:00","식육가공업","171400.000055319","165681.907013493","축산물가공업","식육가공업","0","L00","0",
"31","축산가공업","07_22_05_P","6410000","641000000420100053","2010-08-12","","01","영업/정상","0000","정상","","","","","0313510221","2877.28","445-944","경기도 화성시 만세구 장안면 수촌리 263번지","경기도 화성시 만세구 장안면 수정로299번길 18","445-944","(주)신원에프아이","2026-02-04 11:08:20","U","2026-02-06 02:40:00","식육가공업","187453.034855255","398950.851302864","축산물가공업","식육가공업","0","L00","62",
"32","축산가공업","07_22_05_P","6270000","627000000420160023","2016-11-10","","02","휴업","0001","휴업","","2026-02-04","","","0535850768","","","","대구광역시 달서구 성서동로 127, 2,3층 (월암동)","","삼선식품","2026-02-04 13:01:00","U","2026-02-06 02:40:00","식육가공업","336862.331196164","260135.808449396","축산물가공업","식육가공업","0","000","0",
"33","축산가공업","07_22_05_P","6410000","641000000420250040","2025-05-16","","01","영업/정상","0000","정상","","","","","","189.6","","경기도 파주시 광탄면 신산리 548번지 5호","경기도 파주시 광탄면 외화산길 101","","주식회사 유앤엠","2026-02-03 18:05:59","U","2026-02-06 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","3",
"34","축산가공업","07_22_05_P","6410000","641000000420250055","2025-07-07","","01","영업/정상","0000","정상","","","","","","492","","경기도 고양시 일산동구 성석동  873번지 6호 B동","경기도 고양시 일산동구 성석로 112, B동 (성석동)","","우수푸드","2026-02-03 18:02:12","U","2026-02-06 02:40:00","식육가공업","181931.837219766","465111.805737004","축산물가공업","식육가공업","0","L00","6",
"35","축산가공업","07_22_05_P","6410000","641000000420180041","2018-04-13","","02","휴업","0001","휴업","","2022-12-27","2026-12-31","","0312638828","376.68","","경기도 용인시 처인구 원삼면 맹리 528번지 5호","경기도 용인시 처인구 원삼면 맹리로 35","","주식회사 니드플러스","2026-02-04 15:27:27","U","2026-02-06 02:40:00","식육가공업","229145.60150566","410427.640794655","축산물가공업","식육가공업","0","L00","5",
"36","축산가공업","07_22_05_P","6410000","641000000420080048","2008-06-12","","02","휴업","0001","휴업","","2020-07-21","2030-12-31","","0314273842","235.65","431-840","경기도 안양시 동안구 호계동  959-16번지 (지층)","경기도 안양시 동안구 흥안대로109번길 36 (호계동)","431-080","탄불이푸드","2026-02-04 15:23:33","U","2026-02-06 02:40:00","식육가공업","196127.448453099","429969.031864387","축산물가공업","식육가공업","0","000","4",
"37","축산가공업","07_22_05_P","6410000","641000000420160186","2016-12-08","","02","휴업","0001","휴업","","2023-09-13","2030-12-31","","0319413517","82.25","","경기도 파주시 금촌동  70번지 1호","경기도 파주시 금정20길 15-3 (금촌동)","","충남유통","2026-02-04 15:34:41","U","2026-02-06 02:40:00","식육가공업","180029.685798732","473266.318107072","축산물가공업","식육가공업","0","000","2",
"38","축산가공업","07_22_05_P","6410000","641000000420160194","2016-12-19","","02","휴업","0001","휴업","","2019-10-25","2030-12-31","","0319135151","272","","경기도 파주시 동패동  1831번지","경기도 파주시 와석순환로172번길 7-29 (동패동)","","(주)에스아이팜","2026-02-04 15:37:43","U","2026-02-06 02:40:00","유가공업","177009.637779603","468078.262893822","축산물가공업","유가공업","0","L00","3",
"39","축산가공업","07_22_05_P","6430000","643000000420170021","2017-10-24","","01","영업/정상","0000","정상","","","","","","3006.38","","충청북도 단양군 대강면 두음리 250번지 3호","충청북도 단양군 대강면 대강농공길 30","","대상(주) 단양2공장","2026-02-03 09:13:43","U","2026-02-06 02:40:00","식육가공업","321381.790076672","380652.707372011","축산물가공업","식육가공업","0","L00","0",
"40","축산가공업","07_22_05_P","6410000","641000000420010053","2001-04-14","","02","휴업","0001","휴업","","2024-12-31","2026-08-30","","0315114550","55.29","472-843","경기도 남양주시 화도읍 녹촌리 294-1번지","","","(주)파티플라자","2026-02-04 14:52:03","U","2026-02-06 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","3",
"41","축산가공업","07_22_05_P","6410000","641000000420160159","2016-11-07","","02","휴업","0001","휴업","","2026-02-04","2027-02-03","","","121","","137번지 7호","경기도 광주시 오포읍 매자리길 183-4","","한강푸드","2026-02-04 15:36:39","U","2026-02-06 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","000","0",
"42","축산가공업","07_22_05_P","6410000","641000000420170033","2017-03-17","","02","휴업","0001","휴업","","2019-10-29","2030-12-31","","0313226700","330","","경기도 용인시 처인구 원삼면 죽능리 446번지","경기도 용인시 처인구 원삼면 보개원삼로 1707","","(주)원푸드에프앤비","2026-02-04 15:28:41","U","2026-02-06 02:40:00","식육가공업","227517.004773605","404978.849509627","축산물가공업","식육가공업","0","L00","0",
"43","축산가공업","07_22_05_P","6430000","643000000420130048","2013-12-13","","01","영업/정상","0000","정상","","","","","0435344010","1138.41","","충청북도 음성군 대소면 대풍리 403번지 1호","충청북도 음성군 대소면 대소산단로 69-12","369-821","주식회사 달솔","2026-02-04 17:00:39","U","2026-02-06 02:40:00","식육가공업","240683.951540925","386311.8190624","축산물가공업","식육가공업","0","L00","0",
"44","축산가공업","07_22_05_P","6410000","641000000420170068","2017-05-25","","01","영업/정상","0000","정상","","","","","","468","","경기도 용인시 처인구 원삼면 미평리 169번지 1호","경기도 용인시 처인구 원삼면 죽양대로1763번길 41-4","","주식회사 송돈푸드","2026-02-04 09:59:19","U","2026-02-06 02:40:00","식육가공업","228469.259029422","410089.782720639","축산물가공업","식육가공업","0","L00","14",
"45","축산가공업","07_22_05_P","6410000","641000000420140141","2014-11-10","","02","휴업","0001","휴업","","2024-11-27","2026-11-26","","","240.3","","경기도 성남시 중원구 상대원동  333번지 7호 금강펜테리움IT타워 B동 301호","경기도 성남시 중원구 갈마치로 215, B동 301호 (상대원동,금강펜테리움IT타워)","462-901","(주)리사키친","2026-02-04 15:02:40","U","2026-02-06 02:40:00","식육가공업","215286.211412495","436830.129112491","축산물가공업","식육가공업","0","000","5",
"46","축산가공업","07_22_05_P","6410000","641000000420230121","2023-09-18","","02","휴업","0001","휴업","","2026-02-04","2027-02-03","","","172.33","","경기도 시흥시 월곶동  467번지 17호","경기도 시흥시 군자로10번길 15-2, 1층 (월곶동)","","케이에스앤(KSN)푸드","2026-02-04 16:08:59","U","2026-02-06 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","000","0",
"47","축산가공업","07_22_05_P","6430000","643000000420250004","2025-02-05","","01","영업/정상","0000","정상","","","","","","108.75","","충청북도 청주시 청원구 내수읍 구성리 300번지 1호","충청북도 청주시 청원구 내수읍 구성새동네길 79-47","","주식회사 정월식품","2026-02-03 11:16:47","U","2026-02-06 02:40:00","식육가공업","245913.483837935","354733.484724389","축산물가공업","식육가공업","0","L00","0",
"48","축산가공업","07_22_05_P","6410000","641000000420260014","2026-02-05","","01","영업/정상","0000","정상","","","","","0315560300","129.33","","경기도 남양주시 진접읍 팔야리 592번지 1호 다동","경기도 남양주시 진접읍 금강로1845번길 56, 다동","","(주)창구식품","2026-02-05 10:56:36","I","2026-02-07 00:20:02","식육가공업","218574.672727556","472277.907979516","축산물가공업","식육가공업","0","L00","9",
"49","축산가공업","07_22_05_P","6410000","641000000420260009","2026-01-28","","01","영업/정상","0000","정상","","","","","03180572179","981.5","","경기도 안성시 서운면 신능리 221번지 2호","경기도 안성시 서운면 제3공단3길 9","","유한회사 좋은에프앤비","2026-02-05 11:53:49","U","2026-02-07 02:40:00","식육가공업","223926.488728343","386009.238461057","축산물가공업","식육가공업","0","L00","24",
"50","축산가공업","07_22_05_P","6270000","627000000420200013","2020-05-08","","02","휴업","0001","휴업","","2026-02-06","","","","181","","대구광역시 달성군 화원읍 설화리 753번지 5호","대구광역시 달성군 화원읍 설화본길 12","","HS푸드","2026-02-06 17:46:23","U","2026-02-08 02:40:00","식육가공업","334152.432070162","255995.44753848","축산물가공업","식육가공업","0","000","0",
"51","축산가공업","07_22_05_P","3170000","317000000420140007","2014-07-10","","01","영업/정상","0000","정상","","","","","02-808-7613","0","","서울특별시 금천구 독산동 1006-68","서울특별시 금천구 범안로16길 8-5, 1층 (독산동)","08602","(주)태영종합식품유통","2026-02-06 13:55:18","U","2026-02-08 02:40:00","식육가공업","190625.903226354","440394.892837177","축산물가공업","식육가공업","0","L00","0",
"52","축산가공업","07_22_05_P","3170000","317000000420170001","2017-10-30","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 금천구 독산동 1007-1 세광빌딩","서울특별시 금천구 범안로16길 7 (독산동)","08603","진우돈","2026-02-06 13:58:24","U","2026-02-08 02:40:00","식육가공업","190646.865709315","440451.052433122","축산물가공업","식육가공업","0","000","0",
"53","축산가공업","07_22_05_P","6270000","627000000420130033","2013-08-05","","03","폐업","0002","폐업","2026-02-05","","","","0535221972","0","","","대구광역시 북구 산격로 98-1 (산격동)","702-841","베트한통상","2026-02-06 09:25:50","U","2026-02-08 02:40:00","식육가공업","345072.951364706","267662.304066826","축산물가공업","식육가공업","0","000","0",
"54","축산가공업","07_22_05_P","3030000","303000000420260001","2026-02-09","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 성수동2가 269-63 성수에이원 지식산업센터 B102호","서울특별시 성동구 뚝섬로17가길 48, 성수에이원 지식산업센터 B102호 (성수동2가)","04785","레이지요거트 공장","2026-02-09 13:33:54","I","2026-02-11 00:20:41","유가공업","205191.945639108","448719.112936294","축산물가공업","유가공업","0","L00","0",
"55","축산가공업","07_22_05_P","6530000","642000000420140005","2014-03-04","","03","폐업","0002","폐업","2026-02-09","","","","0332635227","300","","","강원특별자치도 춘천시 후석로462번길 21, 2동 2호 (후평동)","200-957","주식회사 춘천닭갈비","2026-02-09 11:23:35","U","2026-02-11 02:40:00","식육가공업","265337.030473427","487891.43582197","축산물가공업","식육가공업","0","L00","6",
"56","축산가공업","07_22_05_P","6270000","627000000420230003","2023-04-13","","02","휴업","0001","휴업","","2026-02-09","","","0533212274","209.46","","대구광역시 북구 국우동  1109번지 5호 국우동행정복지센터3층","대구광역시 북구 구리로 188, 국우동행정복지센터 3층 (국우동)","","육팜","2026-02-09 17:10:19","U","2026-02-11 02:40:00","식육가공업","342070.037437129","273114.047359389","축산물가공업","식육가공업","0","000","4",
"57","축산가공업","07_22_05_P","6430000","643000000420250018","2025-08-28","","01","영업/정상","0000","정상","","","","","","1870.99","","충청북도 괴산군 괴산읍 능촌리 1089번지 0호","충청북도 괴산군 괴산읍 자연식품2길 8","","건강한한우 미토리 2공방","2026-02-09 11:22:03","U","2026-02-11 02:40:00","식육가공업","273139.317295097","371152.093556705","축산물가공업","식육가공업","0","L00","0",
"58","축산가공업","07_22_05_P","6430000","643000000420220043","2022-12-28","","01","영업/정상","0000","정상","","","","","","1466.25","","충청북도 음성군 삼성면 상곡리 781번지 0호","충청북도 음성군 삼성면 청용로 183-9","","농협경제지주주식회사 농협중부미트센터(2가공장)","2026-02-09 16:11:12","U","2026-02-11 02:40:00","식육가공업","240332.998572802","389644.615193361","축산물가공업","식육가공업","0","L00","0",
"59","축산가공업","07_22_05_P","6270000","627000000419970002","1997-02-28","","02","휴업","0001","휴업","","2026-02-09","","","0536343648","0","704-400","대구광역시 달서구 장동  50번지 2호","대구광역시 달서구 문화회관9길 75 (장동)","","해피종합식품","2026-02-09 17:09:42","U","2026-02-11 02:40:00","식육가공업","337277.006618099","260861.841341973","축산물가공업","식육가공업","0","000","9",
"60","축산가공업","07_22_05_P","6270000","627000000420160021","2016-09-07","","03","폐업","0002","폐업","2026-02-09","","","","","90.25","","대구광역시 동구 신서동  549번지 7호","대구광역시 동구 동호로7길 70 (신서동)","","미소푸드","2026-02-09 15:46:33","U","2026-02-11 02:40:00","식육가공업","356305.740016978","264716.177644837","축산물가공업","식육가공업","0","000","0",
"61","축산가공업","07_22_05_P","6270000","627000000420170003","2017-01-17","","02","휴업","0001","휴업","","2026-02-09","","","","87.32","","대구광역시 북구 침산동  1057번지","대구광역시 북구 오봉로 118 (침산동)","","(주)하나푸드통상","2026-02-09 14:23:20","U","2026-02-11 02:40:00","식육가공업","342525.842836251","267545.384599461","축산물가공업","식육가공업","0","L00","0",
"62","축산가공업","07_22_05_P","6410000","641000000420090060","2009-07-07","","01","영업/정상","0000","정상","","","","","0316435014","877.15","467-883","경기도 이천시 설성면 암산리 544번지","경기도 이천시 설성면 설성로 351","467-883","(주)부농농업회사법인","2026-02-09 15:53:29","U","2026-02-11 02:40:00","식육가공업","247745.640714723","406151.080440096","축산물가공업","식육가공업","0","L00","5",
"63","축산가공업","07_22_05_P","6410000","641000000420000018","2005-12-28","","01","영업/정상","0000","정상","","","","","0317677211","728.1","464-873","경기도 광주시 곤지암읍 삼리 521번지 2호","경기도 광주시 곤지암읍 백고개길 163","464-937","(주)지푸드","2026-02-09 15:40:31","U","2026-02-11 02:40:00","식육가공업","228105.574990665","427729.644519433","축산물가공업","식육가공업","0","L00","20",
"64","축산가공업","07_22_05_P","6410000","641000000420160176","2016-11-30","","01","영업/정상","0000","정상","","","","","0316948311","1292.8","","경기도 이천시 신둔면 남정리 253번지","경기도 이천시 신둔면 원적로159번길 46","","농업회사법인 에그앤 주식회사","2026-02-09 15:41:02","U","2026-02-11 02:40:00","알가공업","236474.728696699","424229.544949868","축산물가공업","알가공업","0","L00","2",
"65","축산가공업","07_22_05_P","6430000","643000000420160004","2016-01-14","","01","영업/정상","0000","정상","","","","","","2170.16","","충청북도 괴산군 괴산읍 능촌리산43번지 1호","충청북도 괴산군 괴산읍 자연식품1길 30","","건강한한우 미토리 1공방","2026-02-09 11:21:43","U","2026-02-11 02:40:00","식육가공업","273346.501142972","371423.455778687","축산물가공업","식육가공업","0","L00","0",
"66","축산가공업","07_22_05_P","6430000","643000000420130032","2013-09-05","","01","영업/정상","0000","정상","","","","","","3182.06","","충청북도 제천시 왕암동  1350번지","충청북도 제천시 제2바이오밸리로2길 23 (왕암동)","390-250","엘에프푸드제천 주식회사","2026-02-09 11:22:11","U","2026-02-11 02:40:00","식육가공업","302723.703662664","405724.01374036","축산물가공업","식육가공업","0","L00","0",
"67","축산가공업","07_22_05_P","6410000","641000000420230140","2023-11-23","","01","영업/정상","0000","정상","","","","","","248.6","","경기도 김포시 북변동  152번지 10호","경기도 김포시 중봉로115번길 42-32 (북변동)","","올바른 미트","2026-02-09 11:34:10","U","2026-02-11 02:40:00","식육가공업","173404.516851912","458736.82280589","축산물가공업","식육가공업","0","000","2",
"68","축산가공업","07_22_05_P","6410000","641000000420190018","2019-02-12","","01","영업/정상","0000","정상","","","","","0315440957","2057.85","","경기도 포천시 가산면 우금리 613번지 0호","경기도 포천시 가산면 마금길 147","","농업회사법인 가농바이오(주) B공장","2026-02-10 18:24:52","U","2026-02-12 02:40:00","알가공업","218379.072549735","481855.295114575","축산물가공업","알가공업","0","L00","20",
