번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
590,유흥주점영업,07_23_02_P,4080000,4080000-102-2026-00001,2026-02-05,,1,영업/정상,1,영업,,,,,,240.04,456-240,경기도 안성시 석정동 22-1 하평플리스 6층 일부호,"경기도 안성시 중앙로 370, 하평플리스 6층 일부호 (석정동)",17581.0,축구장 노래클럽,2026-02-05 10:41:18,I,2026-02-07 00:20:02,노래클럽,223770.265039848,389587.325618988,노래클럽,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,240.04,,,,,축구장노래클럽_경기도안성시석정동22-1하평플리스6층일부호
666,유흥주점영업,07_23_02_P,5370000,5370000-102-2026-00001,2026-02-05,,1,영업/정상,1,영업,,,,,,166.0,656-930,경상남도 거제시 고현동 31 KSA블루시티9 4층 401호,"경상남도 거제시 고현로11길 8, KSA블루시티9 4층 401호 (고현동)",53251.0,문스토리,2026-02-09 13:59:59,U,2026-02-11 02:40:00,스텐드바,348503.27235495,155591.077156168,스텐드바,2.0,0.0,유흥업소밀집지역,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,166.0,,,,,문스토리_경상남도거제시고현동31KSA블루시티94층401호
687,유흥주점영업,07_23_02_P,3740000,5610000-102-2026-00001,2026-02-05,,1,영업/정상,1,영업,,,,,,79.2,443-814,경기도 수원시 영통구 영통동 1010-3 2층 일부호,"경기도 수원시 영통구 청명남로34번길 12, 2층 일부호 (영통동)",16705.0,에스(S),2026-02-10 17:03:48,U,2026-02-12 02:40:00,룸살롱,206684.041683276,416701.964737562,룸살롱,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,79.2,,,,,에스(S)_경기도수원시영통구영통동1010-32층일부호
2,유흥주점영업,07_23_02_P,5670000,5670156-102-2026-00002,2026-02-02,,1,영업/정상,1,영업,,,,,,141.04,631-060,경상남도 창원시 마산합포구 중성동 81-6,"경상남도 창원시 마산합포구 불종거리로 31-1, 2층 (중성동)",51729.0,연노래주점,2026-02-02 16:46:55,I,2026-02-04 00:20:02,기타,343461.365901722,190927.344685106,기타,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,141.04,,,,,연노래주점_경상남도창원시마산합포구중성동81-6
448,유흥주점영업,07_23_02_P,5530000,5760000-102-2026-00001,2026-01-05,,1,영업/정상,1,영업,,,,,,103.01,,경기도 화성시 병점구 진안동  939-1 테라스-M 1동 301호~302호,"경기도 화성시 병점구 병점노을7로 5, 테라스-M 1동 301호~302호 (진안동)",,리치노래타운,2026-01-05 14:02:06,I,2026-02-04 01:35:23,룸살롱,202444.587646093,411634.493861795,룸살롱,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,103.01,,,,,리치노래타운_경기도화성시병점구진안동939-1테라스-M1동301호~302호
633,유흥주점영업,07_23_02_P,5340000,5340000-102-2026-00001,2026-01-02,,1,영업/정상,1,영업,,,,,,139.4,664-240,경상남도 사천시 서금동 145-4,"경상남도 사천시 목섬길 113, 지하1층 (서금동)",52568.0,구찌가요방,2026-02-06 10:40:17,U,2026-02-08 02:40:00,룸살롱,298245.507497818,159061.247683524,룸살롱,0.0,0.0,유흥업소밀집지역,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,139.4,,,,,구찌가요방_경상남도사천시서금동145-4
408,유흥주점영업,07_23_02_P,5530000,5740000-102-2025-00012,2025-12-17,,1,영업/정상,1,영업,,,,,,160.36,,경기도 화성시 만세구 향남읍 평리 118-10,"경기도 화성시 만세구 향남읍 평3길 19, 401호",,로얄노래광장,2025-12-17 15:53:08,I,2026-02-04 01:35:23,룸살롱,191777.199728619,403293.751709176,룸살롱,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,160.36,,,,,로얄노래광장_경기도화성시만세구향남읍평리118-10
649,유흥주점영업,07_23_02_P,5370000,5370000-102-2025-00002,2025-12-08,,1,영업/정상,1,영업,,,,,,160.98,656-930,경상남도 거제시 고현동 31 KSA블루시티9 2층 201호,"경상남도 거제시 고현로11길 8, KSA블루시티9 2층 201호 (고현동)",53251.0,코리아나 라이브 까페,2026-02-08 12:09:45,U,2026-02-10 02:40:00,스텐드바,348503.27235495,155591.077156168,스텐드바,0.0,3.0,유흥업소밀집지역,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,160.98,,,,,코리아나라이브까페_경상남도거제시고현동31KSA블루시티92층201호
447,유흥주점영업,07_23_02_P,5530000,5760000-102-2025-00011,2025-09-23,,1,영업/정상,1,영업,,,,,,143.6,,"경기도 화성시 병점구 병점동  844-5 리더스프라자 207, 208호","경기도 화성시 병점구 효행로 1068, 리더스프라자 207, 208호 (병점동)",,아우라 노래광장,2025-09-23 10:17:49,I,2026-02-04 01:35:23,룸살롱,203811.08404256,412529.901991526,룸살롱,0.0,0.0,기타,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,143.6,,,,,"아우라노래광장_경기도화성시병점구병점동844-5리더스프라자207,208호"
26,유흥주점영업,07_23_02_P,5530000,5770000-102-2025-00010,2025-09-19,,1,영업/정상,1,영업,,,,,,89.45,,경기도 화성시 동탄구 석우동  3-1,"경기도 화성시 동탄구 삼성1로5길 5, 1층 101,102호 (석우동)",,수 노래빠,2025-09-19 09:11:47,I,2026-02-04 01:35:23,노래클럽,206433.036603341,413671.112049216,노래클럽,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,89.45,,,,,수노래빠_경기도화성시동탄구석우동3-1
45,유흥주점영업,07_23_02_P,5530000,5750000-102-2025-00009,2025-09-18,,1,영업/정상,1,영업,,,,,,159.08,,경기도 화성시 효행구 봉담읍 동화리 597-3,"경기도 화성시 효행구 봉담읍 동화새터길 98, 303A호,304호",,가인7080라이브,2025-09-18 13:04:33,I,2026-02-04 01:35:23,노래클럽,196354.847811712,412827.2133851,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,159.08,,,,,가인7080라이브_경기도화성시효행구봉담읍동화리597-3
407,유흥주점영업,07_23_02_P,5530000,5740000-102-2025-00008,2025-08-14,,1,영업/정상,1,영업,,,,,,111.8,,경기도 화성시 만세구 향남읍 하길리 1467-3,"경기도 화성시 만세구 향남읍 발안양감로 205, 303호",,보이스노래타운,2025-08-14 11:49:16,I,2026-02-04 01:35:23,간이주점,192175.570936614,401562.747105647,간이주점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,111.8,,,,,보이스노래타운_경기도화성시만세구향남읍하길리1467-3
25,유흥주점영업,07_23_02_P,5530000,5770000-102-2025-00007,2025-08-07,,1,영업/정상,1,영업,,,,,,112.19,,경기도 화성시 동탄구 반송동  90-8 삼성프라자,"경기도 화성시 동탄구 노작로 193, 삼성프라자 3층 302호 (반송동)",,아우라,2025-08-07 14:25:28,I,2026-02-04 01:35:23,기타,206521.9786738,411484.422960773,기타,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,112.19,,,,,아우라_경기도화성시동탄구반송동90-8삼성프라자
582,유흥주점영업,07_23_02_P,3150000,3150000-102-2025-00001,2025-06-20,,1,영업/정상,1,영업,,,,,,139.67,157-210,서울특별시 강서구 마곡동 795-6 뉴골든타워 8층 801호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 8층 801호 (마곡동)",7803.0,블루문,2026-02-03 07:05:28,U,2026-02-06 02:40:00,고고(디스코)클럽,185554.299381324,450891.312361248,고고(디스코)클럽,2.0,4.0,유흥업소밀집지역,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,139.67,,,,,블루문_서울특별시강서구마곡동795-6뉴골든타워8층801호
446,유흥주점영업,07_23_02_P,5530000,5760000-102-2025-00006,2025-06-17,,1,영업/정상,1,영업,,,,,,145.08,,경기도 화성시 병점구 병점동  844-1 씨네샤르망A동 2층 205호,"경기도 화성시 병점구 효행로 1052, 씨네샤르망A동 2층 205호 (병점동)",,퀸카노래빠,2025-06-18 11:29:00,I,2026-02-04 01:35:23,노래클럽,203710.05802741,412437.808219701,노래클럽,0.0,0.0,기타,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,145.08,,,,,퀸카노래빠_경기도화성시병점구병점동844-1씨네샤르망A동2층205호
466,유흥주점영업,07_23_02_P,5530000,5770000-102-2025-00005,2025-05-26,,1,영업/정상,1,영업,,,,,,52.14,,경기도 화성시 동탄구 능동 1064-5 이너매스,"경기도 화성시 동탄구 동탄원천로 354-28, 이너매스 1층 108호 (능동)",,J노래타운,2026-02-02 18:26:57,U,2026-02-04 02:40:00,노래클럽,205141.46505177,412932.296803458,노래클럽,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,52.14,,,,,J노래타운_경기도화성시동탄구능동1064-5이너매스
406,유흥주점영업,07_23_02_P,5530000,5740000-102-2025-00004,2025-04-07,,1,영업/정상,1,영업,,,,,,96.0,,경기도 화성시 만세구 향남읍 하길리 1467-3,"경기도 화성시 만세구 향남읍 발안양감로 205, 402호",,제이제이 노래클럽,2025-09-09 12:00:57,I,2026-02-04 01:35:23,노래클럽,192175.570936614,401562.747105647,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,96.0,,,,,제이제이노래클럽_경기도화성시만세구향남읍하길리1467-3
44,유흥주점영업,07_23_02_P,5530000,5750000-102-2025-00003,2025-03-25,,1,영업/정상,1,영업,,,,,,105.0,,경기도 화성시 효행구 봉담읍 상리 686-3 203호,"경기도 화성시 효행구 봉담읍 상리중심상가길 28-9, 203호",,J노래타운,2025-03-25 13:39:35,I,2026-02-04 01:35:23,노래클럽,195080.24610395,413862.774754655,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,105.0,,,,,J노래타운_경기도화성시효행구봉담읍상리686-3203호
465,유흥주점영업,07_23_02_P,5530000,5770000-102-2025-00002,2025-02-17,,1,영업/정상,1,영업,,,,,,65.57,,경기도 화성시 동탄구 능동 1064-5 이너매스,"경기도 화성시 동탄구 동탄원천로 354-28, 이너매스 1층 113호 (능동)",,W노래빠,2026-02-02 18:26:57,U,2026-02-04 02:40:00,노래클럽,205141.46505177,412932.296803458,노래클럽,0.0,0.0,기타,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,65.57,,,,,W노래빠_경기도화성시동탄구능동1064-5이너매스
445,유흥주점영업,07_23_02_P,5530000,5760000-102-2025-00001,2025-01-13,,1,영업/정상,1,영업,,,,,,117.78,,경기도 화성시 병점구 병점동  844-4 센타 프라자1층 106호,"경기도 화성시 병점구 효행로 1062, 센타 프라자1층 106호 (병점동)",,대박노래클럽,2025-04-08 11:26:09,I,2026-02-04 01:35:23,룸살롱,203788.714422398,412515.586713311,룸살롱,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,117.78,,,,,대박노래클럽_경기도화성시병점구병점동844-4센타프라자1층106호
751,유흥주점영업,07_23_02_P,4351000,4351000-102-2024-00002,2024-12-30,,1,영업/정상,1,영업,,,,,,173.0,,강원특별자치도 양양군 강현면 주청리 2-12,강원특별자치도 양양군 강현면 일출로 31-7,25009.0,수라이브,2026-02-12 09:55:22,U,2026-02-14 02:40:00,노래클럽,343013.271464248,514005.369403399,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,173.0,,,,,수라이브_강원특별자치도양양군강현면주청리2-12
405,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00022,2024-12-03,,1,영업/정상,1,영업,,,,,,281.6,,경기도 화성시 만세구 향남읍 하길리 1467-4,"경기도 화성시 만세구 향남읍 발안양감로 201, 601호",,코코노래타운,2024-12-03 16:23:13,I,2026-02-04 01:35:23,노래클럽,192136.215961832,401577.068900693,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,281.6,,,,,코코노래타운_경기도화성시만세구향남읍하길리1467-4
404,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00021,2024-11-13,,1,영업/정상,1,영업,,,,,,93.6,,경기도 화성시 만세구 향남읍 하길리 1467-3,"경기도 화성시 만세구 향남읍 발안양감로 205, 205호",,찐노래빠,2025-07-01 11:58:23,I,2026-02-04 01:35:23,노래클럽,192175.570936614,401562.747105647,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,93.6,,,,,찐노래빠_경기도화성시만세구향남읍하길리1467-3
403,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00020,2024-11-13,,1,영업/정상,1,영업,,,,,,51.48,,경기도 화성시 만세구 향남읍 하길리 1467-3,"경기도 화성시 만세구 향남읍 발안양감로 205, 205-1호",,쮸노래빠,2026-01-29 10:15:55,I,2026-02-04 01:35:23,노래클럽,192175.570936614,401562.747105647,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,51.48,,,,,쮸노래빠_경기도화성시만세구향남읍하길리1467-3
402,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00019,2024-11-01,,1,영업/정상,1,영업,,,,,,99.94,,경기도 화성시 만세구 남양읍 남양리 2230-2,"경기도 화성시 만세구 남양읍 역골동로 112-19, 4층 402호",,벤츠노래타운,2025-05-17 12:53:12,I,2026-02-04 01:35:23,노래클럽,184977.370282465,412145.480895925,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,99.94,,,,,벤츠노래타운_경기도화성시만세구남양읍남양리2230-2
361,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00018,2024-10-22,,1,영업/정상,1,영업,,,,,,124.44,,경기도 화성시 만세구 향남읍 하길리 1472-4,"경기도 화성시 만세구 향남읍 상신하길로298번길 7-11, 602호",,베트남노래클럽,2025-04-21 09:20:58,I,2026-02-04 01:35:23,노래클럽,192039.632637843,401532.373073625,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,124.44,,,,,베트남노래클럽_경기도화성시만세구향남읍하길리1472-4
24,유흥주점영업,07_23_02_P,5530000,5770000-102-2024-00017,2024-10-10,,1,영업/정상,1,영업,,,,,,165.68,,경기도 화성시 동탄구 반송동  104-9 SM프라자,"경기도 화성시 동탄구 동탄중심상가1길 11, SM프라자 4층 402호 일부호, 403호 (반송동)",,MU노래타운,2024-10-10 14:36:26,I,2026-02-04 01:35:23,기타,206353.794444476,410971.378152413,기타,0.0,0.0,유흥업소밀집지역,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,165.68,,,,,MU노래타운_경기도화성시동탄구반송동104-9SM프라자
23,유흥주점영업,07_23_02_P,5530000,5770000-102-2024-00016,2024-10-10,,3,폐업,2,폐업,2025-05-27,,,,,192.0,,경기도 화성시 동탄구 반송동  104-9 SM프라자,"경기도 화성시 동탄구 동탄중심상가1길 11, SM프라자 4층 401호, 402호 일부호 (반송동)",,39.5도,2025-05-27 15:58:08,I,2026-02-04 01:35:23,기타,206353.794444476,410971.378152413,기타,0.0,0.0,유흥업소밀집지역,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,192.0,,,,,39.5도_경기도화성시동탄구반송동104-9SM프라자
530,유흥주점영업,07_23_02_P,4191000,4191000-102-2024-00003,2024-09-30,,1,영업/정상,1,영업,,,,,,228.0,,강원특별자치도 원주시 원동 88-5,"강원특별자치도 원주시 원일로 19, 지하1층 (원동)",26432.0,아리수7080라이브,2026-02-03 11:17:55,U,2026-02-06 02:40:00,스텐드바,284429.826753706,427439.116431941,스텐드바,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,228.0,,,,,아리수7080라이브_강원특별자치도원주시원동88-5
495,유흥주점영업,07_23_02_P,3400000,3400000-102-2024-00002,2024-09-03,,1,영업/정상,1,영업,,,,,,66.3,,부산광역시 기장군 정관읍 매학리 750-5,"부산광역시 기장군 정관읍 구연4로 12, 102,103호",46023.0,밤밤,2026-01-30 15:08:41,U,2026-02-04 11:04:37,기타,398170.085666941,204602.742663269,기타,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,66.3,,,,,밤밤_부산광역시기장군정관읍매학리750-5
85,유흥주점영업,07_23_02_P,5530000,5750000-102-2024-00015,2024-08-14,,1,영업/정상,1,영업,,,,,,79.13,,경기도 화성시 효행구 봉담읍 상리 686-3 302-1호,"경기도 화성시 효행구 봉담읍 상리중심상가길 28-9, 302-1호",,리치노래광장,2024-11-11 17:40:52,I,2026-02-04 01:35:23,노래클럽,195080.24610395,413862.774754655,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,79.13,,,,,리치노래광장_경기도화성시효행구봉담읍상리686-3302-1호
360,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00014,2024-08-12,,1,영업/정상,1,영업,,,,,,110.0,,경기도 화성시 만세구 향남읍 구문천리 924-8 상신프라자,"경기도 화성시 만세구 향남읍 발안공단로 98, 상신프라자 303호",,예그린노래팡팡,2026-01-13 11:58:57,I,2026-02-04 01:35:23,기타,191793.485,398348.17,기타,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,110.0,,,,,예그린노래팡팡_경기도화성시만세구향남읍구문천리924-8상신프라자
84,유흥주점영업,07_23_02_P,5530000,5750000-102-2024-00013,2024-08-07,,1,영업/정상,1,영업,,,,,,84.0,,경기도 화성시 효행구 봉담읍 동화리 599-1 306호,"경기도 화성시 효행구 봉담읍 동화길 81-10, 306호",,퀸 노래클럽,2024-11-11 17:43:45,I,2026-02-04 01:35:23,노래클럽,196256.166522374,412810.600624239,노래클럽,0.0,0.0,기타,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,84.0,,,,,퀸노래클럽_경기도화성시효행구봉담읍동화리599-1306호
359,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00012,2024-07-10,,1,영업/정상,1,영업,,,,,,165.36,,경기도 화성시 만세구 향남읍 하길리 1467-2,"경기도 화성시 만세구 향남읍 발안양감로 211, 309호",,텐텐노래클럽,2025-01-23 13:40:29,I,2026-02-04 01:35:23,노래클럽,192214.92592242,401558.668823634,노래클럽,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,165.36,,,,,텐텐노래클럽_경기도화성시만세구향남읍하길리1467-2
19,유흥주점영업,07_23_02_P,5530000,5770000-102-2024-00011,2024-07-01,,1,영업/정상,1,영업,,,,,,302.65,,경기도 화성시 동탄구 반송동  106-2 화성동탄JO프라자,"경기도 화성시 동탄구 노작로 149, 화성동탄JO프라자 4층 402호 (반송동)",,힙큰노래타운 동탄남광장점,2025-08-20 17:32:30,I,2026-02-04 01:35:23,기타,206444.650362079,411050.914541177,기타,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,302.65,,,,,힙큰노래타운동탄남광장점_경기도화성시동탄구반송동106-2화성동탄JO프라자
83,유흥주점영업,07_23_02_P,5530000,5750000-102-2024-00010,2024-05-31,,1,영업/정상,1,영업,,,,,,53.51,,경기도 화성시 효행구 봉담읍 상리 686-4 4층406호,"경기도 화성시 효행구 봉담읍 상리중심상가길 30, 4층 406호",,골드노래빠,2025-08-27 15:24:58,I,2026-02-04 01:35:23,노래클럽,195055.808057181,413855.485533447,노래클럽,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,53.51,,,,,골드노래빠_경기도화성시효행구봉담읍상리686-44층406호
358,유흥주점영업,07_23_02_P,5530000,5740000-102-2024-00009,2024-05-29,,1,영업/정상,1,영업,,,,,,180.75,,경기도 화성시 만세구 남양읍 남양리 1237 (주)픽앤츄코리아,"경기도 화성시 만세구 남양읍 남양시장로 79, 지하1층",,킹가라오케노래광장,2024-05-29 09:08:35,I,2026-02-04 01:35:23,룸살롱,183760.779242098,412005.243931415,룸살롱,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,180.75,,,,,킹가라오케노래광장_경기도화성시만세구남양읍남양리1237(주)픽앤츄코리아
