"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"46","종합여행업","03_12_03_P","3000000","CDFI2260042026000010","2026-03-04","","01","영업/정상","13","영업중","","","","","02-720-3820","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 1022호 (신문로1가)","03186","주식회사애니원투어","2026-03-04 09:21:02","I","2026-03-06 00:20:02","","197713.264843734","451938.037703258","종합여행업","","","0","","","","","0","0","0","0","ANY1TOUR","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","3","","0","","","","","","","100000000","","","","3","",
"47","종합여행업","03_12_03_P","4830000","CDFI2260042026000001","2026-03-04","","01","영업/정상","13","영업중","","","","","","","","전라남도 나주시 빛가람동 208-6","전라남도 나주시 빛가람로 745, 5층 501호 (빛가람동)","58217","브이씨타운 주식회사","2026-03-04 20:44:52","I","2026-03-06 00:20:02","","181060.624355078","169196.301322087","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"48","종합여행업","03_12_03_P","5710000","CDFI2260042026000001","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 흥덕구 봉명동 2449 청주 파비뇽 아울렛","충청북도 청주시 흥덕구 월명로 212, 청주 파비뇽 아울렛 107호 (봉명동)","28462","강한투어","2026-03-04 14:26:47","I","2026-03-06 00:20:02","","240618.093580519","350373.725552173","종합여행업","","","0","","","SGI서울보증","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260307","20270306","","0","",
"49","종합여행업","03_12_03_P","3210000","CDFI2260042026000009","2023-04-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1422-7","서울특별시 서초구 남부순환로 2497, 9층 (서초동)","06724","주식회사 서아","2026-03-04 10:42:49","I","2026-03-06 00:20:02","","202017.668803999","442372.545357907","종합여행업","","","0","","","한국여행업협회(6천5백만원)","","0","0","0","0","SEO A Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20250425","20260425","","0","",
"50","종합여행업","03_12_03_P","3820000","CDFI2260042021000003","2021-11-26","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 165-1 청석빌딩","경기도 의정부시 평화로 483, 청석빌딩 3층 (의정부동)","11696","시간여행이야기","2026-03-04 13:46:08","D","2026-03-06 02:30:00","","204128.141329111","470297.381376472","종합여행업","","","0","","","서울보증(50,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20231111","20241110","","0","",
"51","종합여행업","03_12_03_P","3000000","CDFI2260041991000001","1991-09-16","","01","영업/정상","13","영업중","","","","","722-3060","","","서울특별시 종로구 적선동 156 광화문쌍용프래티넘 512호","서울특별시 종로구 새문안로5가길 28 (적선동, 광화문플래티넘)","03170","(주)태영관광","2026-03-04 13:55:20","U","2026-03-06 02:40:00","","197595.161312175","452460.054621887","종합여행업","","","0","","","서울보증보험(65,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260212","20270211","","0","",
"52","종합여행업","03_12_03_P","6510000","CDFI2260042017000009","2017-03-13","","01","영업/정상","13","영업중","","","","","064-711-8814","","","제주특별자치도 제주시 용담일동 264-10","제주특별자치도 제주시 남성로 49-1, 3층 (용담일동)","63174","(유)나들여행사","2026-03-04 13:12:25","U","2026-03-06 02:40:00","","154671.910293081","1044.64639957354","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260310","20270309","","0","",
"53","종합여행업","03_12_03_P","5360000","CDFI2260042019000001","2019-07-10","","02","휴업","02","휴업","","2026-03-03","2027-03-03","","","","","경상남도 밀양시 상동면 안인리 297-1","경상남도 밀양시 상동면 구곡길 54-33","50409","(주)미래아이앤티","2026-03-04 18:49:39","U","2026-03-06 02:40:00","","359586.49596159","228091.058875885","종합여행업","","주거지역","5","아파트지역","","","다중주택(공동주택적용)","4","1","0","0","","","0","0","","0","0","","0","342","","0","","","","","","","289891136","","","","342","",
"54","종합여행업","03_12_03_P","3150000","CDFI2260042019000035","2019-07-11","","01","영업/정상","13","영업중","","","","","02-720-2288","","","서울특별시 강서구 등촌동 684-3 대룡드림타워-1 1014호","서울특별시 강서구 강서로 462, 대룡드림타워-1 1014호 (등촌동)","07573","(주)빅스타","2026-03-04 10:45:14","U","2026-03-06 02:40:00","","185920.208549725","451605.394433274","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","62","","0","","","","","","","300000000","20260119","20270119","","62","",
"55","종합여행업","03_12_03_P","3190000","CDFI2260042024000009","2024-10-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 27-2 기독교TV멀티미디어센터","서울특별시 동작구 노량진로 100, 기독교TV멀티미디어센터 1층 103호 (노량진동)","06928","주식회사 나팔소리여행사","2026-03-04 10:07:31","U","2026-03-06 02:40:00","","194360.477036726","445637.957918936","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251129","20261128","","0","",
"56","종합여행업","03_12_03_P","3700000","CDFI2260042017000002","2017-02-07","","03","폐업","03","폐업","2026-03-04","","","","","","","울산광역시 남구 신정동 693-24 3층","울산광역시 남구 돋질로 40, 3층 (신정동)","44676","(주) 나인도어스","2026-03-04 11:40:07","U","2026-03-06 02:40:00","","409456.709636466","228848.003129673","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","NINEDOORS Inc.","Travel agency (Inbound, Outbound)","0","0","","0","0","","0","0","","0","","","","","","","0","20240604","20250603","","0","",
"57","종합여행업","03_12_03_P","3470000","CDFI2260042024000004","2024-06-23","","01","영업/정상","13","영업중","","","","","","","","대구광역시 달서구 상인동 70-2 에스앤시티","대구광역시 달서구 월곡로 294-1, 에스앤시티 102동 103호 (상인동)","42748","우주여행사","2026-03-04 14:19:36","U","2026-03-06 02:40:00","","338869.33424208","258838.744811436","종합여행업","","","0","","","","","0","0","0","0","WooJu Tour","Total travel agency","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250101","20251231","","0","",
"58","종합여행업","03_12_03_P","3190000","CDFI2260042024000008","2023-07-04","","01","영업/정상","13","영업중","","","","","02-6951-0015","","","서울특별시 동작구 신대방동 686-48 동작 협성휴포레 시그니처","서울특별시 동작구 시흥대로 606, 오피스동 504호 (신대방동, 동작 협성휴포레 시그니처)","07074","효도투어","2026-03-04 10:12:53","U","2026-03-06 02:40:00","","191548.535775618","442684.531353122","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","3","","0","","","","","","","0","20260228","20270227","","3","",
"59","종합여행업","03_12_03_P","3170000","CDFI2260042024000032","2024-08-08","","01","영업/정상","13","영업중","","","","","02-323-0456","","","서울특별시 금천구 가산동 371-12 이랜드가산동사옥","서울특별시 금천구 가산디지털1로 159, 이랜드가산동사옥 (가산동)","08506","주식회사 이랜드월드","2026-03-04 20:16:38","U","2026-03-06 02:40:00","","189450.925461566","441929.476348694","종합여행업","","","0","","","서울시관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","42148430000","20250808","20270807","","0","",
"60","종합여행업","03_12_03_P","3170000","CDFI2260042026000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 451-1 가산 어반워크I","서울특별시 금천구 가산디지털2로 135, 가산 어반워크I 303호 (가산동)","08504","(주)스타일82","2026-03-04 20:17:48","U","2026-03-06 02:40:00","","189161.545672175","441988.711766202","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","STYLE82","GENERAL TRAVEL","0","0","","0","0","","0","0","","0","","","","","","","250000000","20260107","20270106","","0","",
"61","종합여행업","03_12_03_P","3190000","CDFI2260042024000006","2017-03-28","","01","영업/정상","13","영업중","","","","","02-6952-7947","","","서울특별시 동작구 노량진동 67-2 노량진역","서울특별시 동작구 노량진로 151, 노량진역 중층 (노량진동)","06902","주식회사 여행공방","2026-03-04 12:24:30","U","2026-03-06 02:40:00","","194840.874087848","445755.225992223","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","67","","0","","","","","","","0","20260417","20270417","","67","",
"62","종합여행업","03_12_03_P","3190000","CDFI2260042024000007","2024-05-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 흑석동 207-17 흑석동근생주택","서울특별시 동작구 흑석로6길 18, 흑석동근생주택 4층 (흑석동)","06974","트래블빌더","2026-03-04 09:47:30","U","2026-03-06 02:40:00","","196097.098175779","444853.479855976","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20250604","20260603","0","20260226","20270225","","0","",
"63","종합여행업","03_12_03_P","3170000","CDFI2260042020000003","2019-12-04","","01","영업/정상","13","영업중","","","","","027738586","","","서울특별시 금천구 가산동 493 대륭테크노타운5차 202호","서울특별시 금천구 서부샛길 632, 대륭테크노타운5차 2층 202호 (가산동)","08504","(주)구주여행사","2026-03-04 19:44:36","U","2026-03-06 02:40:00","","188979.225789508","442035.622560657","종합여행업","","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","46.2","","0","","","","","","","111455848","20260121","20270120","","46","",
"64","종합여행업","03_12_03_P","3130000","CDFI2260042021000049","2016-10-13","","01","영업/정상","13","영업중","","","","","1644-7414","","","서울특별시 마포구 서교동 482-21 3층 3211호","서울특별시 마포구 월드컵로8길 45-8, 3층 3211호 (서교동)","04029","주식회사 탬코리아","2026-03-04 08:57:22","U","2026-03-06 02:40:00","","192408.728864108","450178.048591944","종합여행업","","","0","","","서울보증보험","","0","0","0","0","TEM KOREA Co.,Ltd","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251201","20261130","","0","",
"65","종합여행업","03_12_03_P","3000000","CDFI2260042024000008","2012-02-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 1101호 (신문로1가)","03186","(주)브라이트스푼","2026-03-04 18:13:55","U","2026-03-06 02:40:00","","197713.264843734","451938.037703258","종합여행업","","","0","","","서울보증보험(6천5백만원)","","0","0","0","0","BRIGHT SPOON Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","200000000","20260307","20270306","","0","",
"66","종합여행업","03_12_03_P","3170000","CDFI2260042013000009","2013-10-04","","01","영업/정상","13","영업중","","","","","02-555-5048","","","서울특별시 금천구 가산동 371-17 BYC HIGHCITY","서울특별시 금천구 가산디지털1로 131, BYC HIGHCITY 비동 1305-가호 (가산동)","08506","주식회사 너울정보","2026-03-04 19:49:56","U","2026-03-06 02:40:00","","189522.336721798","441654.010373182","종합여행업","","","0","","","한국여행업협회","","7","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20251004","20261003","","0","",
"67","종합여행업","03_12_03_P","3190000","CDFI2260042017000002","2017-03-30","","01","영업/정상","13","영업중","","","","","1544-2793","","","서울특별시 동작구 사당동 1131 두산위브 트레지움","서울특별시 동작구 사당로13길 31, 3층 (사당동, 두산위브 트레지움)","07004","명문에듀앤트래블","2026-03-04 20:03:25","U","2026-03-06 02:40:00","","197390.143152718","442578.047270398","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250414","20260413","","0","",
"68","종합여행업","03_12_03_P","3190000","CDFI2260042017000009","2017-12-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 57-108 1층 101호","서울특별시 동작구 동작대로35길 103, 1층 101호 (사당동)","06991","FNF(family and friend) TOUR","2026-03-04 10:03:08","U","2026-03-06 02:40:00","","197929.763721771","443417.381665282","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","115816304","20250818","20260818","","0","",
"69","종합여행업","03_12_03_P","3190000","CDFI2260042005000001","2005-05-19","","01","영업/정상","13","영업중","","","","","02-2181-7455","","","서울특별시 동작구 신대방동 722 자유회관","서울특별시 동작구 여의대방로20길 23-1, 자유회관 (신대방동)","07062","KOYA TOUR(한국청소년연맹)","2026-03-04 20:04:34","U","2026-03-06 02:40:00","","192773.582502032","443386.794683965","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20250415","20260414","","0","",
"70","종합여행업","03_12_03_P","3160000","CDFI2260042026000004","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 89-56","서울특별시 구로구 구로동로 26, 상가동 1층 (가리봉동)","08385","(주)홍인여행사","2026-03-04 09:20:22","U","2026-03-06 02:40:00","","189908.596309569","442432.026330724","종합여행업","","","0","","","서울특별시관광협회","","0","0","0","0","","","0","0","","0","0","","0","30.74","","0","","","","","","","50000000","20260227","20270226","","31","",
"71","종합여행업","03_12_03_P","3190000","CDFI2260042026000001","2026-02-03","","01","영업/정상","13","영업중","","","","","070-4603-3434","","","서울특별시 동작구 노량진동 27-2 기독교TV멀티미디어센터 803호","서울특별시 동작구 노량진로 100, 기독교TV멀티미디어센터 8층 803호 (노량진동)","06928","재단법인 스마트교육재단","2026-03-04 09:59:15","U","2026-03-06 02:40:00","","194360.477036726","445637.957918936","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20260203","20270202","794849980","20260203","20270203","","0","",
"72","종합여행업","03_12_03_P","3180000","CDFI2260042026000010","2026-02-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 문래동4가 67 리버뷰 신안인스빌","서울특별시 영등포구 경인로77길 49, 109동 201-157호 (문래동4가, 리버뷰 신안인스빌)","07287","리라이트래블","2026-03-04 10:12:26","U","2026-03-06 02:40:00","","190079.219797466","445778.895201988","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","51756620","20260227","20270227","","0","",
"73","종합여행업","03_12_03_P","3190000","CDFI2260042026000004","2026-02-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 33-14 청원기획 312호","서울특별시 동작구 상도로 258-1, 청원기획 3층 312호 (상도동)","06965","주식회사 메가글로벌코리아","2026-03-04 09:46:48","U","2026-03-06 02:40:00","","195208.050661981","444646.543102786","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260224","20270223","","0","",
"74","종합여행업","03_12_03_P","3210000","CDFI2260042025000049","2021-10-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1338-21 코리아비지니스센타","서울특별시 서초구 강남대로 309, 코리아비지니스센타 1510호 (서초동)","06628","주식회사 바이앤위드","2026-03-04 10:52:50","U","2026-03-06 02:40:00","","202623.297219041","443154.964346798","종합여행업","","","0","","","서울보증보험(85,000,000)","","0","0","0","0","BYNWITH CO.,Ltd","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20241025","20251024","","0","",
"75","종합여행업","03_12_03_P","3170000","CDFI2260042023000001","2023-01-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 554-2","서울특별시 금천구 가산디지털2로 43-14, 2층 222호 (가산동)","08588","주식회사 신치커글로벌","2026-03-04 20:19:22","U","2026-03-06 02:40:00","","189450.60600488","441142.645065053","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","NEWQIKE GLOBAL","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260110","20270109","","0","",
"76","종합여행업","03_12_03_P","3170000","CDFI2260042023000002","2012-03-26","","01","영업/정상","13","영업중","","","","","1544-0928","","","서울특별시 금천구 가산동 543-1 대성디폴리스지식산업센터","서울특별시 금천구 서부샛길 606, 대성디폴리스지식산업센터 219호 (가산동)","08504","(주)투어홀릭","2026-03-04 19:48:59","U","2026-03-06 02:40:00","","189055.138252216","441958.334400683","종합여행업","","","0","","","서울보증보험(5천만원)","단독주택","0","0","0","0","","","0","0","","0","0","","0","42.98","","0","","","","","","","201710848","20250315","20260314","","43","",
"77","종합여행업","03_12_03_P","3200000","CDFI2260042016000001","2016-03-21","","01","영업/정상","13","영업중","","","","","070-7862-8589","","","서울특별시 관악구 신림동 10-388","서울특별시 관악구 남부순환로 1668, 4층 (신림동)","08780","주식회사 착한여행","2026-03-04 13:07:27","U","2026-03-06 02:40:00","","194253.599804744","442480.639296265","종합여행업","","일반주거지역","3","주택가주변","","서울보증보험(주), 8,500만","다세대주택","3","2","0","0","","","0","0","","0","0","","0","24.5","","0","","","","","","","220000000","20260321","20270320","","25","",
"78","종합여행업","03_12_03_P","3170000","CDFI2260042025000016","2024-06-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 60-26","서울특별시 금천구 디지털로 178, 가산퍼블릭 A동 424호 (가산동)","08513","주식회사 브라더여행사","2026-03-04 20:12:15","U","2026-03-06 02:40:00","","189930.50790426","441616.460710064","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","BROTHER TOUR","General travel business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250621","20260620","","0","",
"79","종합여행업","03_12_03_P","3170000","CDFI2260042022000039","2022-10-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 459-29 에이스 K1타워","서울특별시 금천구 가산디지털2로 166, 에이스 K1타워 1116호 (가산동)","08503","보보스투어 주식회사","2026-03-04 20:13:14","U","2026-03-06 02:40:00","","189158.740846154","442283.977342742","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Seolremtour Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251012","20261011","","0","",
"80","종합여행업","03_12_03_P","3150000","CDFI2260042021000001","2017-06-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 799-4 마곡지웰타워 820호","서울특별시 강서구 공항대로 200, 마곡지웰타워 820호 (마곡동)","07631","(주)비티투어","2026-03-04 17:08:45","U","2026-03-06 02:40:00","","184865.68815993","450758.165943878","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","BT Tour Co., Ltd.","General Travel Business","0","0","","0","0","","0","72.6","","0","","","","","","","0","20250503","20260503","","73","",
"81","종합여행업","03_12_03_P","3190000","CDFI2260042025000002","2008-10-21","","01","영업/정상","13","영업중","","","","","02-831-2588","","","서울특별시 동작구 대방동 417-2","서울특별시 동작구 여의대방로 134-1, 406호 (대방동)","07055","(주)투어일이삼","2026-03-04 10:04:56","U","2026-03-06 02:40:00","","192917.968628959","444095.390554081","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251201","20261130","","0","",
"82","종합여행업","03_12_03_P","4090000","CDFI2260042025000008","2025-03-26","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 고촌읍 전호리 706 아라우스","경기도 김포시 고촌읍 아라육로58번길 105, 아라우스 402호","10136","(주)라온코퍼레이션","2026-03-04 10:28:12","U","2026-03-06 02:40:00","","181319.50806895","454634.320567976","종합여행업","","","0","","","서울보증보험","","0","0","0","0","RAON CORPORATION Co.,Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250326","20260325","","0","",
"83","종합여행업","03_12_03_P","3190000","CDFI2260042025000001","2025-02-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 신대방동 395-67 롯데타워","서울특별시 동작구 보라매로5길 51, 지하 1층 134-99호 (신대방동, 롯데타워)","07071","행복한세상 국제여행사","2026-03-04 09:53:37","U","2026-03-06 02:40:00","","193140.052317678","443178.674686446","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260224","20270223","","0","",
"84","종합여행업","03_12_03_P","3210000","CDFI2260042025000013","2024-11-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1338-21 코리아비지니스센타","서울특별시 서초구 강남대로 309, 코리아비지니스센타 1510호 (서초동)","06628","주식회사 비욘드비즈니스트래블즈","2026-03-04 11:43:40","U","2026-03-06 02:40:00","","202623.297219041","443154.964346798","종합여행업","","","0","","","서울보증보험","","0","0","0","0","BEYOND BUSINESS TRAVELS CO.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","50000000","20241106","20251205","","0","",
"85","종합여행업","03_12_03_P","3170000","CDFI2260042025000003","2025-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 554-2","서울특별시 금천구 가산디지털2로 43-14, 209호 (가산동)","08588","윤토투어 주식회사(RUNTO TOUR CO.LTD)","2026-03-04 20:15:16","U","2026-03-06 02:40:00","","189450.60600488","441142.645065053","종합여행업","","","0","","","한국보건산업진흥원","기타","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250328","20260327","","0","",
"86","종합여행업","03_12_03_P","3050000","CDFI2260042022000002","2022-07-22","","01","영업/정상","13","영업중","","","","","02-2292-7569","","","서울특별시 동대문구 이문동 270-1 한국외국어대학교","서울특별시 동대문구 이문로 107, 한국외국어대학교 (이문동)","02450","주식회사 하나플러스","2026-03-04 13:03:10","U","2026-03-06 02:40:00","","205114.830839822","455013.644655621","종합여행업","","중심상업지역","0","","","서울보증보험","사무실","1","0","0","0","Hana Plus Co., Ltd","the comprehensive travel industry","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251212","20261211","","0","",
"87","종합여행업","03_12_03_P","5710000","CDFI2260042023000012","2023-12-15","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 서원구 사직동 534-17 원애드","충청북도 청주시 서원구 사북로 19, 원애드 3층 (사직동)","28547","주식회사 프롬에이스","2026-03-04 14:30:00","U","2026-03-06 02:40:00","","242261.071396752","349122.44747057","종합여행업","","","0","","","SGI서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","193","","0","","","","","","","100000000","20251215","20261214","","193","",
"88","종합여행업","03_12_03_P","3740000","CDFI2260042024000021","2024-12-11","","01","영업/정상","13","영업중","","","","","031-214-7927","","","경기도 수원시 영통구 이의동 1248-2","경기도 수원시 영통구 대학로 60, 402호 (이의동)","16226","(주)마코비즈","2026-03-04 11:12:24","U","2026-03-06 02:40:00","","203995.18556425","422102.270992294","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20251212","20261211","100000000","20251212","20261211","","0","",
"89","종합여행업","03_12_03_P","3130000","CDFI2260042024000102","2024-02-06","","01","영업/정상","13","영업중","","","","","02-2662-7130","","","서울특별시 마포구 성산동 591-4 대명비첸시티오피스텔","서울특별시 마포구 월드컵로 196, 대명비첸시티오피스텔 B105-D393호 (성산동)","03938","주식회사 빅샷엔터테인먼트","2026-03-04 08:56:21","U","2026-03-06 02:40:00","","191337.868996616","451395.153092798","종합여행업","","","0","","","관광공제회","사무실","0","0","0","0","BIGSHOT ENTERTAINMENT Co.,Ltd","General Travel Business","0","0","","0","0","","0","36.44","","0","","","","","","","50000000","20260315","20270315","","36","",
"90","종합여행업","03_12_03_P","3130000","CDFI2260042026000015","2023-08-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 573 코오롱하늘채아파트","서울특별시 마포구 연남로 42, 코오롱하늘채아파트 상가비동 305에이호 (연남동)","03989","주식회사 차차미","2026-03-05 11:57:10","I","2026-03-07 00:20:02","","192899.605749281","451360.660991625","종합여행업","","","0","","","관광공제회","","0","0","0","0","CHACHAMI Co.,Ltd","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250820","20260820","","0","",
"91","종합여행업","03_12_03_P","3410000","CDFI2260042026000002","2024-05-24","","01","영업/정상","13","영업중","","","","","","","","대구광역시 중구 대안동 34","대구광역시 중구 북성로 86-5, 오피스 2호 (대안동)","41918","프로스타트립","2026-03-05 13:26:40","I","2026-03-07 00:20:02","","343664.790267747","264918.467263715","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20240530","20250529","52550876","20240530","20250529","","0","",
"92","종합여행업","03_12_03_P","3830000","CDFI2260042026000001","2024-12-17","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 동안구 관양동 1502-6 6층 601-196호","경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 6층 601-196호 (관양동)","13951","주식회사 여행더","2026-03-05 16:24:53","I","2026-03-07 00:20:02","","197818.111875523","433137.578437473","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20241217","20270113","","0","",
"93","종합여행업","03_12_03_P","3220000","CDFI2260042026000022","2026-03-05","","01","영업/정상","13","영업중","","","","","02-6409-5552","","","서울특별시 강남구 논현동 64-1 2층","서울특별시 강남구 논현로150길 34, 2층 (논현동)","06049","네오젠커뮤니케이션즈주식회사","2026-03-05 15:20:42","I","2026-03-07 00:20:02","","202691.936043017","446384.11652222","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"94","종합여행업","03_12_03_P","3160000","CDFI2260042026000007","2022-07-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 125-98 스타빌딩","서울특별시 구로구 도림천로 376, 스타빌딩 103호 (구로동)","08369","글로벌투굿비자","2026-03-05 13:47:16","I","2026-03-07 00:20:02","","190654.518215787","443245.897066718","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","33","","0","","","","","","","53363112","20251108","20261107","","33","",
"95","종합여행업","03_12_03_P","5530000","CDFI2260042026000010","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 병점구 병점동 379-10 병점프라자","경기도 화성시 병점구 경기대로 1014, 병점프라자 6층 605호 중 119호 (병점동)","18411","트레블유","2026-03-05 13:02:20","I","2026-03-07 00:20:02","","203183.50218523","411623.345827012","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"96","종합여행업","03_12_03_P","3210000","CDFI2260042026000010","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1578-5 한성빌딩","서울특별시 서초구 사임당로 39, 한성빌딩 3층 310호 (서초동)","06650","여행사 하루","2026-03-05 18:06:01","I","2026-03-07 00:20:02","","201176.159311432","442917.346139861","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
