"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","국제회의기획업","03_08_01_P","3210000","CDFI2263102026000002","2026-02-09","","01","영업/정상","13","영업중","","","","","02-6952-0140","","","서울특별시 서초구 서초동 1444-21 돈일빌딩","서울특별시 서초구 서초중앙로2길 35, 210호 (서초동)","06721","주식회사 플래너스컴퍼니","2026-02-09 13:24:28","I","2026-02-11 00:20:41","","201627.440092095","442435.346687409","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"12","국제회의기획업","03_08_01_P","3130000","CDFI2263102026000003","2026-02-09","","01","영업/정상","13","영업중","","","","","02-6954-0626","","","서울특별시 마포구 합정동 197-4 평산빌딩","서울특별시 마포구 토정로 16, 평산빌딩 501호 (합정동)","04085","이엘커뮤니케이션즈","2026-02-09 09:44:48","I","2026-02-11 00:20:41","","192209.114974","449249.459202891","국제회의기획업","","","0","","","","","0","0","0","0","EL Communications Co., Ltd","PROFESSIONAL CONGRESS ORGANIZER","0","0","","0","0","","0","70.38","","0","","","","","","","0","","","","70",
"13","국제회의기획업","03_08_01_P","3210000","CDFI2263102013000005","2013-08-21","","01","영업/정상","13","영업중","","","","","","","137-073","서울특별시 서초구 서초동 1467-80","서울특별시 서초구 남부순환로 2351 (서초동, 아리랑타워)","06713","(주)아리랑티브이미디어","2026-02-09 11:04:43","U","2026-02-11 02:40:00","","200642.013992918","441879.687320882","국제회의기획업","","","0","","","","","0","0","0","0","Arirang TV Media","PROFESSIONAL CONGRESS ORGANIZER","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"14","국제회의기획업","03_08_01_P","3600000","CDFI2263102017000001","2017-03-13","","03","폐업","03","폐업","2026-02-06","","","","062 417 2929","","","광주광역시 서구 내방동 478-1 2층","광주광역시 서구 내방로292번길 2, 2층 (내방동)","61971","지인커뮤니케이션","2026-02-09 10:42:45","U","2026-02-11 02:40:00","","188282.473359492","184253.163041856","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","115951464","","","","0",
"15","국제회의기획업","03_08_01_P","3330000","CDFI2263102002000002","2002-04-26","","01","영업/정상","13","영업중","","","","","","","612-020","부산광역시 해운대구 우동 1500","부산광역시 해운대구 APEC로 55 (우동)","48060","(주)벡스코","2026-02-09 09:44:47","U","2026-02-11 02:40:00","","394482.139208377","187606.035424193","국제회의기획업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"16","국제회의기획업","03_08_01_P","3210000","CDFI2263102023000004","2023-03-20","","01","영업/정상","13","영업중","","","","","02-6677-0527","","","서울특별시 서초구 서초동 1696-10","서울특별시 서초구 서초대로55길 5, 2층 (서초동)","06604","주식회사 브릿지어스","2026-02-09 14:41:29","U","2026-02-11 02:40:00","","201305.072446036","443684.186076072","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"17","국제회의기획업","03_08_01_P","3700000","CDFI2263102023000001","2023-06-19","","03","폐업","03","폐업","2026-02-10","","","","052-227-7733","","","울산광역시 남구 신정동 247-5","울산광역시 남구 신정로 158, 3층 (신정동)","44685","(주)태양기획","2026-02-10 15:37:11","U","2026-02-12 02:40:00","","410172.119729568","229794.771670363","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0",
"18","국제회의기획업","03_08_01_P","3600000","CDFI2263102024000003","2022-04-04","","01","영업/정상","13","영업중","","","","","1566-3299","","","광주광역시 서구 양동 61-8","광주광역시 서구 천변좌로 276, 3층 (양동)","61925","주식회사 엑스크루","2026-02-10 17:20:31","U","2026-02-12 02:40:00","","191319.333349924","183651.787431435","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"19","국제회의기획업","03_08_01_P","3150000","CDFI2263102026000002","2026-02-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 648-6 , 1501호 나-286호","서울특별시 강서구 공항대로 525, 비원오피스텔, 1501호 나-286호 (등촌동)","07563","주식회사 모아플랜잇","2026-02-11 13:38:29","I","2026-02-13 00:20:38","","187999.32555627","449920.361168751","국제회의기획업","","준주거지역","0","기타","","","사무실","0","0","0","0","","","0","0","","0","0","","0","3.3","","0","","","","","","","50000000","","","","3",
"20","국제회의기획업","03_08_01_P","3000000","CDFI2263102022000004","2022-06-29","","01","영업/정상","13","영업중","","","","","070-4130-8282","","","서울특별시 종로구 종로1가 1 교보생명빌딩","서울특별시 종로구 종로 1, 교보생명빌딩 15층 36-14호 (종로1가)","03154","스텐리(Stenlee)","2026-02-11 17:06:58","U","2026-02-13 02:40:00","","197993.904628438","452032.958591394","국제회의기획업","","","0","","","서울보증보험(100,000,000)","","0","0","0","0","Stenlee","International conference planning business","0","0","","0","0","","0","0","","0","","","","","","","105035488","","","","0",
"21","국제회의기획업","03_08_01_P","3440000","CDFI2263102026000001","2024-05-31","","01","영업/정상","13","영업중","","","","","07088219773","","","대구광역시 남구 대명동 2139-11 계명대학교 동산관 509호","대구광역시 남구 명덕로 104, 계명대학교 동산관 509호 (대명동)","42403","주식회사 첫눈","2026-02-12 09:49:41","U","2026-02-14 02:40:00","","342632.844134809","262643.90217311","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"22","국제회의기획업","03_08_01_P","3520000","CDFI2263102026000001","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 동춘동 816-11","인천광역시 연수구 앵고개로83번길 15, 2층 1-2호 (동춘동)","21944","주식회사 웨이시","2026-02-13 10:40:02","I","2026-02-15 00:20:02","","169330.945127943","434578.719246333","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","50","","0","","","","","","","300000000","","","","50",
"23","국제회의기획업","03_08_01_P","3230000","CDFI2263102015000001","2015-03-05","","01","영업/정상","13","영업중","","","","","02-3432-9501","","","서울특별시 송파구 문정동 651 문정역테라타워","서울특별시 송파구 송파대로 167, 문정역테라타워 B동 2층 B214호 (문정동)","05855","주식회사 포렉스컴","2026-02-13 15:27:11","U","2026-02-15 02:40:00","","","","국제회의기획업","","","0","","","","","0","0","0","0","Forexcom Co.,Ltd","Professional Convention Organizer","0","0","","0","0","","0","37.63","","0","","","","","","","50000000","","","","38",
"24","국제회의기획업","03_08_01_P","3420000","CDFI2263102024000001","2024-04-03","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 신천동 89-6 대구무역회관 610호","대구광역시 동구 동대구로 489, 대구무역회관 6층 610호 (신천동)","41256","위진코퍼레이션","2026-02-13 17:00:18","U","2026-02-15 02:40:00","","346671.596783715","264994.226365535","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","152431680","","","","0",
"25","국제회의기획업","03_08_01_P","3530000","CDFI2263102020000001","2020-04-16","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1143-34 구월동 파라디아 빌딩 301호","인천광역시 남동구 남동대로765번길 26, 구월동 파라디아 빌딩 301호 (구월동)","21556","주식회사 에스포컴퍼니","2026-02-13 08:50:39","U","2026-02-15 02:40:00","","173935.095948223","438805.996560172","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"26","국제회의기획업","03_08_01_P","3230000","CDFI2263102022000004","2022-05-11","","01","영업/정상","13","영업중","","","","","02-430-5740","","","서울특별시 송파구 문정동 642-3 문정역SKV1","서울특별시 송파구 법원로 128, 문정역SKV1 B동 1017호 (문정동)","05854","주식회사 채널케이","2026-02-13 15:31:38","U","2026-02-15 02:40:00","","","","국제회의기획업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","179.2","","0","","","","","","","50000000","","","","179",
"27","국제회의기획업","03_08_01_P","3130000","CDFI2263102025000006","2025-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 114-3 성산동 성일 APT","서울특별시 마포구 월드컵북로 98, 2층 202-573호 (성산동, 성산동 성일 APT)","03978","주식회사 컨벤토이드","2026-02-13 13:08:46","U","2026-02-16 02:40:00","","190125.564768858","453090.149821248","국제회의기획업","","","0","","","","","0","0","0","0","CONVENTOID Co.,Ltd.","PROFESSIONAL CONGRESS ORGANIZER","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
