번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
1820,집단급식소,07_21_02_P,4950000,4950000-105-2026-00002,2026-02-10,,1,영업/정상,1,영업,,,,,0619810210,937.41,,전라남도 무안군 일로읍 오룡리 324 무안사랑초등학교,"전라남도 무안군 일로읍 오룡남로 89, 무안사랑초등학교",58582.0,무안사랑초등학교,2026-02-10 14:56:11,I,2026-02-12 00:20:02,학교,,,학교,0.0,0.0,,,상수도전용,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,246.88,,,,,무안사랑초등학교_전라남도무안군일로읍오룡리324무안사랑초등학교
1786,집단급식소,07_21_02_P,3940000,3960100-105-2026-00003,2026-02-09,,1,영업/정상,1,영업,,,,,,22.93,410-330,경기도 고양시 일산동구 풍동 0 더샵 일산퍼스트월드 1단지,"경기도 고양시 일산동구 고풍로 161 (풍동, 더샵 일산퍼스트월드 1단지)",10302.0,고양시립예담어린이집,2026-02-09 13:18:48,I,2026-02-11 00:20:41,어린이집,,,어린이집,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,22.93,,,,,고양시립예담어린이집_경기도고양시일산동구풍동0더샵일산퍼스트월드1단지
1785,집단급식소,07_21_02_P,5150000,5150000-105-2026-00001,2026-02-09,,1,영업/정상,1,영업,,,,,,21.6,769-801,경상북도 의성군 의성읍 도동리 840,경상북도 의성군 의성읍 문소1길 94,37341.0,에덴유치원,2026-02-09 17:52:20,I,2026-02-11 00:20:41,어린이집,352547.895385858,317815.841168087,어린이집,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,21.6,,,,,에덴유치원_경상북도의성군의성읍도동리840
1748,집단급식소,07_21_02_P,5700000,5700000-105-2026-00001,2026-02-06,,1,영업/정상,1,영업,,,,,031 8816800,425.6,469-884,경기도 여주시 가남읍 삼군리 11,"경기도 여주시 가남읍 여주남로 872-23, 지하 1층",12661.0,비씨월드제약,2026-02-06 09:27:35,I,2026-02-08 00:20:01,산업체,249841.144834468,414327.139523328,산업체,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,135.04,,,,,비씨월드제약_경기도여주시가남읍삼군리11
1749,집단급식소,07_21_02_P,3940000,3960100-105-2026-00002,2026-02-06,,1,영업/정상,1,영업,,,,,031 9943233,12.2,410-330,경기도 고양시 일산동구 풍동 0 더샵 일산퍼스트월드 2단지,"경기도 고양시 일산동구 고풍로 109 (풍동, 더샵 일산퍼스트월드 2단지)",10302.0,고양시립아이큰숲어린이집,2026-02-06 14:14:35,I,2026-02-08 00:20:01,어린이집,,,어린이집,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,12.2,,,,,고양시립아이큰숲어린이집_경기도고양시일산동구풍동0더샵일산퍼스트월드2단지
1994,집단급식소,07_21_02_P,3670000,3670000-105-2026-00002,2026-02-06,,1,영업/정상,1,영업,,,,,042 522 2254,176.61,305-800,대전광역시 유성구 구암동 98-2,"대전광역시 유성구 유성대로 701, 지상1층 (구암동)",34174.0,구암동 기점지 식당,2026-02-12 10:45:18,U,2026-02-14 02:40:00,기타 집단급식소,229508.39807917,317361.466838357,기타 집단급식소,0.0,0.0,,,상수도전용,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,68.74,,,,,구암동기점지식당_대전광역시유성구구암동98-2
1746,집단급식소,07_21_02_P,4950000,4950000-105-2026-00001,2026-02-06,,1,영업/정상,1,영업,,,,,06194149850,699.27,,전라남도 무안군 일로읍 오룡리 431 무안희망중학교,"전라남도 무안군 일로읍 오룡중앙남로 63, 무안희망중학교",58582.0,무안희망중학교,2026-02-06 15:11:39,I,2026-02-08 00:20:01,학교,,,학교,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,293.33,,,,,무안희망중학교_전라남도무안군일로읍오룡리431무안희망중학교
1750,집단급식소,07_21_02_P,5530000,5750000-105-2026-00001,2026-02-06,,1,영업/정상,1,영업,,,,,,329.66,,경기도 화성시 효행구 봉담읍 분천리 51-1 효행구청 4층 일부호,"경기도 화성시 효행구 봉담읍 최루백로 165, 효행구청 4층 일부호",18329.0,효행구청 구내식당,2026-02-06 15:12:53,I,2026-02-08 00:20:01,공공기관,196308.125969059,411914.74259755,공공기관,0.0,0.0,,,상수도전용,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,329.66,,,,,효행구청구내식당_경기도화성시효행구봉담읍분천리51-1효행구청4층일부호
1747,집단급식소,07_21_02_P,3560000,3560000-105-2026-00003,2026-02-06,,1,영업/정상,1,영업,,,,,,0.0,404-270,인천광역시 서구 불로동 1002-6 신검단중앙역 우미 린 클래스원,"인천광역시 서구 금정로 11, 어린이집동 (불로동, 신검단중앙역 우미 린 클래스원)",22888.0,국공립 클래스원 어린이집,2026-02-06 10:44:21,I,2026-02-08 00:20:01,어린이집,,,어린이집,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,국공립클래스원어린이집_인천광역시서구불로동1002-6신검단중앙역우미린클래스원
1697,집단급식소,07_21_02_P,5710000,5710000-105-2026-00001,2026-02-05,,1,영업/정상,1,영업,,,,,043 2017969,47.97,361-894,충청북도 청주시 흥덕구 강내면 사인리 14-1 흥덕구청,"충청북도 청주시 흥덕구 강내면 청주역로 71, 흥덕구청 1층",28369.0,흥덕구청어린이집,2026-02-05 16:34:08,I,2026-02-07 00:20:02,어린이집,233439.986172751,347624.167074455,어린이집,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,20.4,,,,,흥덕구청어린이집_충청북도청주시흥덕구강내면사인리14-1흥덕구청
1700,집단급식소,07_21_02_P,5540000,5540000-105-2026-00002,2026-02-05,,1,영업/정상,1,영업,,,,,031 763 5249,0.0,464-883,경기도 광주시 도척면 진우리 215,"경기도 광주시 도척면 도척로 312, 1층",12814.0,경춘요양원,2026-02-05 09:40:00,I,2026-02-07 00:20:02,사회복지시설,229720.068749694,424848.515015202,사회복지시설,0.0,0.0,,,상수도전용,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,경춘요양원_경기도광주시도척면진우리215
1850,집단급식소,07_21_02_P,5710000,5710000-105-2026-00002,2026-02-05,,1,영업/정상,1,영업,,,,,043 2762760,302.0,361-290,충청북도 청주시 흥덕구 송정동 140-55 대원디씨,"충청북도 청주시 흥덕구 직지대로409번길 21, 대원디씨 (송정동)",28443.0,(주)대원디씨,2026-02-10 15:24:10,U,2026-02-12 02:40:00,산업체,239078.548581552,349447.397946033,산업체,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,302.0,,,,,(주)대원디씨_충청북도청주시흥덕구송정동140-55대원디씨
1861,집단급식소,07_21_02_P,3360000,3360000-105-2026-00002,2026-02-04,,1,영업/정상,1,영업,,,,,051 979 1650,160.71,618-210,부산광역시 강서구 녹산동 1333-5,"부산광역시 강서구 낙동남로533번길 15, 2층 (녹산동)",46728.0,탱크테크,2026-02-10 17:54:25,U,2026-02-12 02:40:00,산업체,371113.721118137,181004.651490993,산업체,0.0,0.0,,,상수도전용,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,29.74,,,,,탱크테크_부산광역시강서구녹산동1333-5
1993,집단급식소,07_21_02_P,3490000,3490000-105-2026-00001,2026-02-04,,1,영업/정상,1,영업,,,,,032 7103666,17.67,400-310,인천광역시 중구 운남동 1710-2 제일풍경채디오션 어린이집동 1층,"인천광역시 중구 찬들로 142, 제일풍경채디오션 어린이집동 1층 (운남동)",22377.0,제일풍경채디오션어린이집,2026-02-12 16:47:00,U,2026-02-14 02:40:00,어린이집,158464.445867979,441913.029168543,어린이집,0.0,0.0,,,상수도전용,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,14.37,,,,,제일풍경채디오션어린이집_인천광역시중구운남동1710-2제일풍경채디오션어린이집동1층
1913,집단급식소,07_21_02_P,3520000,3520000-105-2026-00002,2026-02-04,,1,영업/정상,1,영업,,,,,,652.8,406-081,"인천광역시 연수구 송도동 220 앰코테크놀로지코리아 1동 1, 2층","인천광역시 연수구 송도미래로 150, 앰코테크놀로지코리아 1동 1, 2층 (송도동)",21991.0,올담푸드 송도엠코점,2026-02-11 08:54:56,U,2026-02-13 02:40:00,기타 집단급식소,169456.56734808,428745.58217311,기타 집단급식소,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,,0.0,0.0,N,92.88,,,,,"올담푸드송도엠코점_인천광역시연수구송도동220앰코테크놀로지코리아1동1,2층"
