번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
1808,식품자동판매기업,07_22_10_P,5710000,5720000-112-2026-00005,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,360-183,충청북도 청주시 상당구 방서동 820,"충청북도 청주시 상당구 동남로 43, 1층 105호 (방서동)",28786.0,24시 카페 만월경 청주방서점,2026-02-26 17:49:26,I,2026-02-28 00:20:02,식품자동판매기영업,245603.109225431,344689.499982496,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,24시카페만월경청주방서점_충청북도청주시상당구방서동820
1816,식품자동판매기업,07_22_10_P,4510000,4510000-112-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,1.05,355-943,충청남도 보령시 신흑동 2223-5,"충청남도 보령시 머드로 167, 101호 (신흑동)",33489.0,24시 무인 씨씨(CC)카페,2026-02-26 15:01:26,I,2026-02-28 00:20:02,식품자동판매기영업,155795.35430818,313218.491218304,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,24시무인씨씨(CC)카페_충청남도보령시신흑동2223-5
1815,식품자동판매기업,07_22_10_P,3230000,3230000-112-2026-00004,2026-02-26,,1,영업/정상,1,영업,,,,,,94.06,138-813,서울특별시 송파구 거여동 2-8,"서울특별시 송파구 성내천로 134, 1층 (거여동)",5736.0,큐어스 무인카페,2026-02-26 16:03:00,I,2026-02-28 00:20:02,식품자동판매기영업,212595.927556118,444094.893068835,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,큐어스무인카페_서울특별시송파구거여동2-8
1814,식품자동판매기업,07_22_10_P,3860000,3881000-112-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,,경기도 부천시 소사구 소사본동 65-2 힐스테이트 소사역,"경기도 부천시 소사구 경인옛로 37 (소사본동, 힐스테이트 소사역)",14693.0,달스퀘어커뮤니티,2026-02-26 17:59:14,I,2026-02-28 00:20:02,식품자동판매기영업,181921.648599663,442191.356843332,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,달스퀘어커뮤니티_경기도부천시소사구소사본동65-2힐스테이트소사역
1813,식품자동판매기업,07_22_10_P,4160000,4160000-112-2026-00001,2026-02-26,,1,영업/정상,1,영업,,,,,,3.3,477-813,경기도 가평군 청평면 청평리 445-82 1층 일부,"경기도 가평군 청평면 경춘로 807-9, 1층 일부",12451.0,씨스페이스 청평라운지점,2026-02-26 15:03:16,I,2026-02-28 00:20:02,식품자동판매기영업,236695.145361481,470676.184280884,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0.0,,,,,씨스페이스청평라운지점_경기도가평군청평면청평리445-821층일부
1812,식품자동판매기업,07_22_10_P,5710000,5730000-112-2026-00009,2026-02-26,,1,영업/정상,1,영업,,,,,,3.0,361-953,충청북도 청주시 흥덕구 오송읍 봉산리 1530 오송역 서한이다음 노블리스 근린생활시설-1 1층 104호,"충청북도 청주시 흥덕구 오송읍 오송생명14로 217, 1층 104(일부)호 (오송역 서한이다음 노블리스)",28221.0,24시카페 만월경 오송점,2026-02-26 18:11:02,I,2026-02-28 00:20:02,식품자동판매기영업,227889.251014844,346016.81895659,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,24시카페만월경오송점_충청북도청주시흥덕구오송읍봉산리1530오송역서한이다음노블리스근린생활시설-11층104호
1811,식품자동판매기업,07_22_10_P,3110000,3110000-112-2026-00004,2026-02-26,,1,영업/정상,1,영업,,,,,,3.3,122-842,서울특별시 은평구 대조동 187-7 아카데미고시원,"서울특별시 은평구 통일로77길 5, 아카데미고시원 1층 (대조동)",3385.0,GS25 연신내대조점,2026-02-26 16:54:43,I,2026-02-28 00:20:02,식품자동판매기영업,193097.680383407,457145.464410165,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0.0,,,,,GS25연신내대조점_서울특별시은평구대조동187-7아카데미고시원
1810,식품자동판매기업,07_22_10_P,3560000,3560000-112-2026-00005,2026-02-26,,1,영업/정상,1,영업,,,,,032 5627013,3.3,404-320,인천광역시 서구 원당동 1065-2 우미린 더 헤리티지 (주민공동시설),"인천광역시 서구 이음4로 94 (원당동, 우미린 더 헤리티지)",22876.0,우미린더헤리티지아파트,2026-02-26 15:56:42,I,2026-02-28 00:20:02,식품자동판매기영업,,,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,3.3,,,,,우미린더헤리티지아파트_인천광역시서구원당동1065-2우미린더헤리티지(주민공동시설)
1826,식품자동판매기업,07_22_10_P,5670000,5670123-112-2026-00003,2026-02-26,,1,영업/정상,1,영업,,,,,055 288 7771,1.0,641-821,경상남도 창원시 의창구 봉곡동 35-1 JS빌딩 4층 일부,"경상남도 창원시 의창구 원이대로261번길 8, JS빌딩 4층 일부호 (봉곡동)",51176.0,지티알홀인원파크골프,2026-02-26 11:09:33,I,2026-02-28 00:20:02,식품자동판매기영업,350090.013073774,195115.340105721,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,지티알홀인원파크골프_경상남도창원시의창구봉곡동35-1JS빌딩4층일부
1827,식품자동판매기업,07_22_10_P,5080000,5080000-112-2026-00005,2026-02-26,,1,영업/정상,1,영업,,,,,,,730-120,경상북도 구미시 상모동 48-2 1층,"경상북도 구미시 상모로 50, 1층 (상모동)",39338.0,24시카페만월경구미상모점,2026-02-26 18:01:34,I,2026-02-28 00:20:02,식품자동판매기영업,322013.231621578,288513.512142059,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,24시카페만월경구미상모점_경상북도구미시상모동48-21층
1828,식품자동판매기업,07_22_10_P,3520000,3520000-112-2026-00006,2026-02-26,,1,영업/정상,1,영업,,,,,,0.0,406-081,인천광역시 연수구 송도동 36 부영송도타워 지하1층 11일부호,"인천광역시 연수구 인천타워대로 241, 부영송도타워 지하1층 일부(11호 일부)호 (송도동)",22009.0,지에스25 송도포스코타워점,2026-02-26 14:16:50,I,2026-02-28 00:20:02,식품자동판매기영업,167545.792797701,432312.17214071,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,지에스25송도포스코타워점_인천광역시연수구송도동36부영송도타워지하1층11일부호
1805,식품자동판매기업,07_22_10_P,5470000,5470000-112-2026-00002,2026-02-26,,1,영업/정상,1,영업,,,,,055 942 9984,3.75,670-881,경상남도 거창군 남상면 대산리 2421,경상남도 거창군 남상면 승강기단지길 154,50148.0,햇살푸드,2026-02-26 16:14:00,I,2026-02-28 00:20:02,식품자동판매기영업,283485.617070975,239654.261541371,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0.0,,,,,햇살푸드_경상남도거창군남상면대산리2421
1809,식품자동판매기업,07_22_10_P,3220000,3220000-112-2026-00005,2026-02-26,,1,영업/정상,1,영업,,,,,,3.3,135-962,서울특별시 강남구 개포동 1190-2,"서울특별시 강남구 논현로8길 10-6, 지상1층 (개포동)",6313.0,플랜즈커피 어반런드렛 강남개포점,2026-02-26 15:38:44,I,2026-02-28 00:20:02,식품자동판매기영업,204348.599649238,441261.89666053,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,3.3,,,,,플랜즈커피어반런드렛강남개포점_서울특별시강남구개포동1190-2
1782,식품자동판매기업,07_22_10_P,3660000,3660000-112-2026-00005,2026-02-25,,1,영업/정상,1,영업,,,,,,,302-808,대전광역시 서구 갈마동 774,"대전광역시 서구 계룡로367번길 108, 1층 일부호 (갈마동)",35227.0,데미안24시카페,2026-02-25 17:22:30,I,2026-02-27 00:20:02,식품자동판매기영업,233268.065286257,317439.864971997,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,데미안24시카페_대전광역시서구갈마동774
1781,식품자동판매기업,07_22_10_P,3680000,3680000-112-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,,0.0,306-260,대전광역시 대덕구 신탄진동 771 대전 동일스위트 리버스카이 1단지 A동 107~8호,"대전광역시 대덕구 대청로 43, A동 107,108호 (신탄진동, 대전 동일스위트 리버스카이 1단지)",34307.0,이마트24 대전신탄동일점,2026-02-25 14:09:11,I,2026-02-27 00:20:02,식품자동판매기영업,238585.39609609,328173.071696125,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,이마트24대전신탄동일점_대전광역시대덕구신탄진동771대전동일스위트리버스카이1단지A동107~8호
1780,식품자동판매기업,07_22_10_P,3940000,3960100-112-2026-00004,2026-02-25,,1,영업/정상,1,영업,,,,,031 9205078,66.5,410-700,경기도 고양시 일산동구 장항동 904 법원공무원교육원,"경기도 고양시 일산동구 호수로 523, 법원공무원교육원 본관,강당동 1층 일부호 (장항동)",10430.0,(주)아워홈법원공무원교육원점,2026-02-25 14:25:22,I,2026-02-27 00:20:02,식품자동판매기영업,179752.751718045,460752.963424973,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,66.5,,,,,(주)아워홈법원공무원교육원점_경기도고양시일산동구장항동904법원공무원교육원
1779,식품자동판매기업,07_22_10_P,5710000,5730000-112-2026-00008,2026-02-25,,1,영업/정상,1,영업,,,,,,3.3,361-810,충청북도 청주시 흥덕구 복대동 265-12 스타에이치,"충청북도 청주시 흥덕구 공단로 100, 스타에이치 1층 105, 106호 (복대동)",28581.0,이마트24 청주스타에이치점,2026-02-25 16:24:44,I,2026-02-27 00:20:02,식품자동판매기영업,239224.786844805,348880.588604954,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,이마트24청주스타에이치점_충청북도청주시흥덕구복대동265-12스타에이치
1778,식품자동판매기업,07_22_10_P,4060000,4060000-112-2026-00003,2026-02-25,,1,영업/정상,1,영업,,,,,,3.3,413-851,경기도 파주시 광탄면 영장리 231,"경기도 파주시 광탄면 기산로 58, 1층 일부",10953.0,지에스25 마장레이크점,2026-02-25 10:18:37,I,2026-02-27 00:20:02,식품자동판매기영업,191558.102800272,474627.657830119,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,지에스25마장레이크점_경기도파주시광탄면영장리231
1777,식품자동판매기업,07_22_10_P,3070000,3070000-112-2026-00002,2026-02-25,,1,영업/정상,1,영업,,,,,,3.3,136-130,서울특별시 성북구 하월곡동 225-6 래미안월곡아파트,"서울특별시 성북구 오패산로 84, 래미안월곡아파트 107호 (하월곡동)",2741.0,지에스(GS)25 뉴월곡래미안점,2026-02-25 14:19:14,I,2026-02-27 00:20:02,식품자동판매기영업,203112.240098767,456365.663666865,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,지에스(GS)25뉴월곡래미안점_서울특별시성북구하월곡동225-6래미안월곡아파트
1783,식품자동판매기업,07_22_10_P,3110000,3110000-112-2026-00003,2026-02-25,,1,영업/정상,1,영업,,,,,,2.0,122-813,서울특별시 은평구 갈현동 468-3,"서울특별시 은평구 서오릉로 160, 지하1층 (갈현동)",3336.0,유어스카페,2026-02-25 09:54:51,I,2026-02-27 00:20:02,식품자동판매기영업,192489.605932829,456690.187227174,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0.0,,,,,유어스카페_서울특별시은평구갈현동468-3
1775,식품자동판매기업,07_22_10_P,3470000,3470000-112-2026-00007,2026-02-25,,1,영업/정상,1,영업,,,,,,,704-803,대구광역시 달서구 도원동 1459 대곡고등학교,"대구광역시 달서구 도원남로 80, 대곡고등학교 A동 1층 (도원동)",42830.0,대월유통,2026-02-25 14:30:21,I,2026-02-27 00:20:02,식품자동판매기영업,338874.344295503,257013.809032911,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,대월유통_대구광역시달서구도원동1459대곡고등학교
1774,식품자동판매기업,07_22_10_P,3150000,3150000-112-2026-00006,2026-02-25,,1,영업/정상,1,영업,,,,,,,157-210,서울특별시 강서구 마곡동 799-5 마곡사이언스타워2,"서울특별시 강서구 마곡중앙로 56, 마곡사이언스타워2 1층 117호 (마곡동)",7631.0,24시 카페 만월경 마곡사이언스타워 2차점,2026-02-25 17:21:23,I,2026-02-27 00:20:02,식품자동판매기영업,184657.496424102,450704.990864824,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,24시카페만월경마곡사이언스타워2차점_서울특별시강서구마곡동799-5마곡사이언스타워2
1773,식품자동판매기업,07_22_10_P,4530000,4530000-112-2026-00006,2026-02-25,,1,영업/정상,1,영업,,,,,,45.0,356-851,충청남도 서산시 성연면 왕정리 621,"충청남도 서산시 성연면 성연3로 199, 102호",31931.0,원더커피,2026-02-25 14:43:27,I,2026-02-27 00:20:02,식품자동판매기영업,151378.968257677,369984.750334669,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,임대,0,0,N,0.0,,,,,원더커피_충청남도서산시성연면왕정리621
1772,식품자동판매기업,07_22_10_P,3860000,3871000-112-2026-00006,2026-02-25,,1,영업/정상,1,영업,,,,,,0.0,,경기도 부천시 원미구 춘의동 207-5 1층 일부,"경기도 부천시 원미구 부천로 158, 1층 일부 (춘의동)",14559.0,담가 화로구이(자판기),2026-02-25 14:36:46,I,2026-02-27 00:20:02,식품자동판매기영업,181020.840988859,444017.520313361,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,담가화로구이(자판기)_경기도부천시원미구춘의동207-51층일부
1770,식품자동판매기업,07_22_10_P,3740000,3770000-112-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,,,442-837,경기도 수원시 팔달구 지동 349-1 수원성중흥S클래스,"경기도 수원시 팔달구 세지로 293, 근린생활시설1동 1층 7호 (지동, 수원성중흥S클래스)",16245.0,씨유 수원성중흥S점,2026-02-25 11:46:53,I,2026-02-27 00:20:02,식품자동판매기영업,201872.727080659,419438.315808886,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,씨유수원성중흥S점_경기도수원시팔달구지동349-1수원성중흥S클래스
1769,식품자동판매기업,07_22_10_P,3740000,3760000-112-2026-00005,2026-02-25,,1,영업/정상,1,영업,,,,,,,441-350,경기도 수원시 권선구 오목천동 산 1-6 수원여자대학,"경기도 수원시 권선구 온정로 72, 수원여자대학 미림관 지하1층 (오목천동)",16632.0,이마트24 수원여자대학교점,2026-02-25 15:53:20,I,2026-02-27 00:20:02,식품자동판매기영업,196688.805282532,416742.92547161,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,이마트24수원여자대학교점_경기도수원시권선구오목천동산1-6수원여자대학
1768,식품자동판매기업,07_22_10_P,4820000,4820000-112-2026-00004,2026-02-25,,1,영업/정상,1,영업,,,,,,3.3,540-963,전라남도 순천시 조곡동 153-20 1층,"전라남도 순천시 팔마로 93-2, 1층 (조곡동)",57964.0,동천무인카페,2026-02-25 11:49:09,I,2026-02-27 00:20:02,식품자동판매기영업,245481.095814808,160929.596785444,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,3.3,,,,,동천무인카페_전라남도순천시조곡동153-201층
1776,식품자동판매기업,07_22_10_P,5120000,5120000-112-2026-00001,2026-02-25,,1,영업/정상,1,영업,,,,,054 552 2828,6.0,745-884,경상북도 문경시 모전동 423,경상북도 문경시 매봉로 144 (모전동),36976.0,이마트24 문경운동장점,2026-02-25 11:52:55,I,2026-02-27 00:20:02,식품자동판매기영업,306293.141342041,344041.7895643,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,이마트24문경운동장점_경상북도문경시모전동423
1771,식품자동판매기업,07_22_10_P,3160000,3160000-112-2026-00005,2026-02-25,,1,영업/정상,1,영업,,,,,,0.0,152-721,서울특별시 구로구 구로동 1258 중앙유통단지,"서울특별시 구로구 경인로53길 15, 중앙유통단지 지하1층 B09호 (구로동)",8217.0,이마트24 구로유통단지점,2026-02-25 16:41:32,I,2026-02-27 00:20:02,식품자동판매기영업,188840.515865617,444306.771104527,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,이마트24구로유통단지점_서울특별시구로구구로동1258중앙유통단지
1818,식품자동판매기업,07_22_10_P,3410000,3410000-112-2026-00002,2026-02-25,,1,영업/정상,1,영업,,,,,,,700-093,대구광역시 중구 동성로3가 0082-0001 1층,"대구광역시 중구 동성로1길 25, 1층 (동성로3가)",41942.0,지에스(GS)25 동성로토요코인점,2026-02-26 09:50:02,I,2026-02-28 00:20:02,식품자동판매기영업,343987.63587157,264125.760517809,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,지에스(GS)25동성로토요코인점_대구광역시중구동성로3가0082-00011층
1737,식품자동판매기업,07_22_10_P,5530000,5740000-112-2026-00006,2026-02-24,,1,영업/정상,1,영업,,,,,,3.3,,경기도 화성시 만세구 남양읍 남양리 2077-15 용진프라자 4층 일부호(401호 일부호),"경기도 화성시 만세구 남양읍 역골로 3-20, 용진프라자 4층 일부호(401호 일부호)",18271.0,더조은파크골프,2026-02-24 16:43:44,I,2026-02-26 00:20:08,식품자동판매기영업,184660.934320866,410940.024310218,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0.0,,,,,더조은파크골프_경기도화성시만세구남양읍남양리2077-15용진프라자4층일부호(401호일부호)
1744,식품자동판매기업,07_22_10_P,3200000,3200000-112-2026-00003,2026-02-24,,1,영업/정상,1,영업,,,,,,0.0,151-894,서울특별시 관악구 신림동 1474-11 CS프리미어호텔 서울,"서울특별시 관악구 남부순환로 1458, CS프리미어호텔 서울 18층 (신림동)",8771.0,HS 오퍼레이션_신림호텔,2026-02-24 16:07:36,I,2026-02-26 00:20:08,식품자동판매기영업,192221.284006412,442115.233810003,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,HS오퍼레이션_신림호텔_서울특별시관악구신림동1474-11CS프리미어호텔서울
1743,식품자동판매기업,07_22_10_P,3210000,3210000-112-2026-00003,2026-02-24,,1,영업/정상,1,영업,,,,,,3.3,137-874,서울특별시 서초구 서초동 1564-1 그룹메가타워,"서울특별시 서초구 서초대로48길 101, 102호 일부 (서초동)",6650.0,이마트24 STAY 서초메가타워점,2026-02-24 11:53:04,I,2026-02-26 00:20:08,식품자동판매기영업,201030.529819644,442942.69462664,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,3.3,,,,,이마트24STAY서초메가타워점_서울특별시서초구서초동1564-1그룹메가타워
1742,식품자동판매기업,07_22_10_P,3220000,3220000-112-2026-00004,2026-02-24,,1,영업/정상,1,영업,,,,,,3.3,135-515,서울특별시 강남구 역삼동 786-17 경양빌딩,"서울특별시 강남구 도곡로 239, 1층 (역삼동)",6230.0,지에스25 역삼데일리점,2026-02-24 12:35:55,I,2026-02-26 00:20:08,식품자동판매기영업,203882.150144315,443523.958196407,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,3.3,,,,,지에스25역삼데일리점_서울특별시강남구역삼동786-17경양빌딩
1741,식품자동판매기업,07_22_10_P,4570000,4570000-112-2026-00001,2026-02-24,,1,영업/정상,1,영업,,,,,,,323-812,충청남도 부여군 규암면 신리 716,"충청남도 부여군 규암면 백제문로304번길 59-6, 1층",33115.0,gs25부여백제문로점,2026-02-24 16:06:04,I,2026-02-26 00:20:08,식품자동판매기영업,190500.627527349,311185.207338948,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,gs25부여백제문로점_충청남도부여군규암면신리716
1740,식품자동판매기업,07_22_10_P,3910000,3910029-112-2026-00003,2026-02-24,,1,영업/정상,1,영업,,,,,,3.3,,경기도 평택시 고덕동 1978-2,"경기도 평택시 고덕중앙로 200-20, 4층 401,402,403,404,405호 (고덕동)",18014.0,더조은파크골프,2026-02-24 14:37:46,I,2026-02-26 00:20:08,식품자동판매기영업,203988.042852207,393903.17045918,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0.0,,,,,더조은파크골프_경기도평택시고덕동1978-2
1739,식품자동판매기업,07_22_10_P,3910000,3910000-112-2026-00003,2026-02-24,,1,영업/정상,1,영업,,,,,,0.0,450-040,경기도 평택시 통복동 67-16,"경기도 평택시 통복시장2로9번길 29, 1층 (통복동)",17893.0,에치에스커피(HS COFFEE),2026-02-24 11:12:23,I,2026-02-26 00:20:08,식품자동판매기영업,207431.564756684,388479.91562987,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0.0,,,,,에치에스커피(HSCOFFEE)_경기도평택시통복동67-16
