번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
640,집단급식소식품판매업,07_22_01_P,5530000,5770000-122-2026-00012,2026-02-25,,1,영업/정상,1,영업,,,,,,3.3,,경기도 화성시 동탄구 오산동 962-31,"경기도 화성시 동탄구 동탄대로11길 83, 센트럴스타 1동 3층 제304호 일부(n115)호 (오산동)",18481.0,다윈코어,2026-02-25 16:32:33,I,2026-02-27 00:20:02,집단급식소 식품판매업,208622.33308041,409284.353165193,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,다윈코어_경기도화성시동탄구오산동962-31
622,집단급식소식품판매업,07_22_01_P,4840000,4840000-122-2026-00001,2026-02-24,,1,영업/정상,1,영업,,,,,,145.7,545-801,전라남도 광양시 광양읍 용강리 876-2 1층중 1층일부,"전라남도 광양시 광양읍 용강로 11, 1층중 1층일부",57748.0,주식회사 순수식탁,2026-02-24 10:10:43,I,2026-02-26 00:20:08,집단급식소 식품판매업,255446.306386169,163733.091474669,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,주식회사순수식탁_전라남도광양시광양읍용강리876-21층중1층일부
623,집단급식소식품판매업,07_22_01_P,3600000,3600000-122-2026-00004,2026-02-24,,1,영업/정상,1,영업,,,,,062 6741288,36.06,502-153,광주광역시 서구 매월동 584-6 106동 1층 106호,"광주광역시 서구 회재로 797, 106동 1층 106호 (매월동)",62070.0,화신유통,2026-02-24 10:54:02,I,2026-02-26 00:20:08,집단급식소 식품판매업,186618.72401127,179805.466170701,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,36.06,,,,,화신유통_광주광역시서구매월동584-6106동1층106호
624,집단급식소식품판매업,07_22_01_P,4641000,4661000-122-2026-00002,2026-02-24,,1,영업/정상,1,영업,,,,,063 2125404,58.5,,전북특별자치도 전주시 덕진구 팔복동2가 449-1,"전북특별자치도 전주시 덕진구 학산길 42, 1동 1층 일부호 (팔복동2가)",54881.0,야채세상,2026-02-24 15:25:48,I,2026-02-26 00:20:08,집단급식소 식품판매업,208280.887880187,261583.159459124,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,야채세상_전북특별자치도전주시덕진구팔복동2가449-1
620,집단급식소식품판매업,07_22_01_P,3780000,3780000-122-2026-00001,2026-02-24,,1,영업/정상,1,영업,,,,,031 720 4800,,462-100,경기도 성남시 중원구 여수동 542,"경기도 성남시 중원구 여수울로29번길 22-2, 1층 (여수동)",13435.0,주식회사 호재에프에스,2026-02-24 16:12:38,I,2026-02-26 00:20:08,집단급식소 식품판매업,211683.559353468,435394.192500231,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주식회사호재에프에스_경기도성남시중원구여수동542
619,집단급식소식품판매업,07_22_01_P,3990000,3990000-122-2026-00004,2026-02-24,,1,영업/정상,1,영업,,,,,,222.09,472-901,경기도 남양주시 와부읍 덕소리 315-3 주2동,"경기도 남양주시 와부읍 석실로316번길 20, 주2동",12204.0,주식회사 아만인터네셔널,2026-02-24 15:50:44,I,2026-02-26 00:20:08,집단급식소 식품판매업,219189.710159586,455271.80948502,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,주식회사아만인터네셔널_경기도남양주시와부읍덕소리315-3주2동
621,집단급식소식품판매업,07_22_01_P,4191000,4191000-122-2026-00001,2026-02-24,,1,영업/정상,1,영업,,,,,033 7439621,30.0,,강원특별자치도 원주시 반곡동 1903-2,"강원특별자치도 원주시 양지로 80, 119호 (반곡동)",26462.0,(주)거옹,2026-02-24 15:41:10,I,2026-02-26 00:20:08,집단급식소 식품판매업,287336.98603588,425561.69150027,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,30.0,,,,,(주)거옹_강원특별자치도원주시반곡동1903-2
605,집단급식소식품판매업,07_22_01_P,3670000,3670000-122-2026-00003,2026-02-23,,1,영업/정상,1,영업,,,,,,,305-365,대전광역시 유성구 계산동 738-4 지상1층 일부호,"대전광역시 유성구 학하남로 27, 지상1층 일부호 (계산동)",34208.0,다우,2026-02-23 10:32:30,I,2026-02-25 00:20:01,집단급식소 식품판매업,227098.169445849,315572.142687392,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,다우_대전광역시유성구계산동738-4지상1층일부호
604,집단급식소식품판매업,07_22_01_P,3990000,3990000-122-2026-00003,2026-02-23,,1,영업/정상,1,영업,,,,,,3.3,472-804,경기도 남양주시 금곡동 158-10 금곡종합상가 2층 3호(203호)_(c192),"경기도 남양주시 경춘로 1003, 금곡종합상가 2층 3호(203호) (금곡동)",12237.0,커넥트엠,2026-02-23 17:08:44,I,2026-02-25 00:20:01,집단급식소 식품판매업,218737.593076975,459198.00118486,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,커넥트엠_경기도남양주시금곡동158-10금곡종합상가2층3호(203호)_(c192)
603,집단급식소식품판매업,07_22_01_P,5130000,5130000-122-2026-00006,2026-02-23,,1,영업/정상,1,영업,,,,,,0.0,712-801,경상북도 경산시 옥산동 884-1 116동 21호,"경상북도 경산시 성암로 34, 116동 21호 (옥산동)",38681.0,대성푸드 경산,2026-02-23 15:52:42,I,2026-02-25 00:20:01,집단급식소 식품판매업,355468.37249635,259312.093436709,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,대성푸드경산_경상북도경산시옥산동884-1116동21호
607,집단급식소식품판매업,07_22_01_P,3390000,3390000-122-2026-00002,2026-02-23,,1,영업/정상,1,영업,,,,,,74.08,617-822,부산광역시 사상구 모라동 661-5,"부산광역시 사상구 모라로46번길 68, 1층 (모라동)",46921.0,이든미트,2026-02-23 16:47:40,I,2026-02-25 00:20:01,집단급식소 식품판매업,380801.430830589,189378.486691877,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,74.08,,,,,이든미트_부산광역시사상구모라동661-5
606,집단급식소식품판매업,07_22_01_P,5380000,5380000-122-2026-00002,2026-02-23,,1,영업/정상,1,영업,,,,,,49.5,626-010,경상남도 양산시 남부동 872-20,"경상남도 양산시 옥곡8길 26, 3층 일부 (남부동)",50623.0,그린잇츠 양산,2026-02-23 10:40:11,I,2026-02-25 00:20:01,집단급식소 식품판매업,384978.378549447,205526.495961997,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,49.5,,,,,그린잇츠양산_경상남도양산시남부동872-20
593,집단급식소식품판매업,07_22_01_P,5080000,5080000-122-2026-00007,2026-02-20,,1,영업/정상,1,영업,,,,,,,730-926,경상북도 구미시 형곡동 110-24 2층,"경상북도 구미시 형곡로 24, 2층 (형곡동)",39290.0,대성푸드경북,2026-02-20 18:26:46,I,2026-02-22 00:20:02,집단급식소 식품판매업,320266.80606917,291504.183973417,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,대성푸드경북_경상북도구미시형곡동110-242층
595,집단급식소식품판매업,07_22_01_P,3400000,3400000-122-2026-00004,2026-02-20,,1,영업/정상,1,영업,,,,,051722 7796,8.2,619-951,부산광역시 기장군 장안읍 기룡리 447-1,"부산광역시 기장군 장안읍 방모산2길 27, 1층",46032.0,다미원,2026-02-20 16:39:09,I,2026-02-22 00:20:02,집단급식소 식품판매업,404794.996949523,206923.434375213,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,8.2,,,,,다미원_부산광역시기장군장안읍기룡리447-1
592,집단급식소식품판매업,07_22_01_P,5080000,5080000-122-2026-00006,2026-02-20,,1,영업/정상,1,영업,,,,,,,730-930,경상북도 구미시 형곡동 197-5 지1층 7호,"경상북도 구미시 형곡로 252, 지1층 7호 (형곡동)",39316.0,아이담경북,2026-02-20 11:59:50,I,2026-02-22 00:20:02,집단급식소 식품판매업,320845.268518765,290712.244033547,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,아이담경북_경상북도구미시형곡동197-5지1층7호
594,집단급식소식품판매업,07_22_01_P,3560000,3560000-122-2026-00006,2026-02-20,,1,영업/정상,1,영업,,,,,,26.31,404-825,인천광역시 서구 석남동 223-796,"인천광역시 서구 건지로97번길 33-34, 2층 일부호 (석남동)",22772.0,한결프레시,2026-02-20 14:15:30,I,2026-02-22 00:20:02,집단급식소 식품판매업,169163.323876669,444781.874214375,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,26.31,,,,,한결프레시_인천광역시서구석남동223-796
590,집단급식소식품판매업,07_22_01_P,5060000,5060000-122-2026-00006,2026-02-20,,1,영업/정상,1,영업,,,,,,14.82,740-220,경상북도 김천시 율곡동 798 파크드림씨티 써밋,"경상북도 김천시 혁신1로 75, 파크드림씨티 써밋 2층 228호 (율곡동)",39660.0,대아에프에스(경북),2026-02-20 13:40:17,I,2026-02-22 00:20:02,집단급식소 식품판매업,306096.250416864,291196.34676347,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,대아에프에스(경북)_경상북도김천시율곡동798파크드림씨티써밋
591,집단급식소식품판매업,07_22_01_P,3360000,3360000-122-2026-00032,2026-02-20,,1,영업/정상,1,영업,,,,,,49.5,618-803,부산광역시 강서구 대저1동 2917-1,"부산광역시 강서구 신덕길1번길 12, 1층 일부호 (대저1동)",46703.0,모들협동조합,2026-02-20 09:57:28,I,2026-02-22 00:20:02,집단급식소 식품판매업,379220.745287146,190835.7970227,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,49.5,,,,,모들협동조합_부산광역시강서구대저1동2917-1
596,집단급식소식품판매업,07_22_01_P,3630000,3630000-122-2026-00003,2026-02-20,,1,영업/정상,1,영업,,,,,,46.18,506-812,광주광역시 광산구 우산동 1063-9 1층 101호,"광주광역시 광산구 사암로106번길 109, 1층 101호 (우산동)",62371.0,자연마을,2026-02-20 14:46:59,I,2026-02-22 00:20:02,집단급식소 식품판매업,182933.684456444,183853.535758937,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,자연마을_광주광역시광산구우산동1063-91층101호
649,집단급식소식품판매업,07_22_01_P,4231000,4231000-122-2026-00002,2026-02-19,,1,영업/정상,1,영업,,,,,,37.44,,강원특별자치도 속초시 노학동 624-19,"강원특별자치도 속초시 노리5길 33, 1층 (노학동)",24864.0,조은상사,2026-02-25 16:03:08,U,2026-02-27 02:40:00,집단급식소 식품판매업,336081.10405021,521997.650956412,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,조은상사_강원특별자치도속초시노학동624-19
567,집단급식소식품판매업,07_22_01_P,3990000,3990000-122-2026-00002,2026-02-19,,1,영업/정상,1,영업,,,,,07050562568,99.0,472-050,경기도 남양주시 삼패동 505-1 주1동 1층 일부,"경기도 남양주시 경강로 266-4, 주1동 1층 일부 (삼패동)",12245.0,호두나무,2026-02-19 12:55:38,I,2026-02-21 00:20:05,집단급식소 식품판매업,216922.210399348,455467.465386146,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,호두나무_경기도남양주시삼패동505-1주1동1층일부
568,집단급식소식품판매업,07_22_01_P,5670000,5670156-122-2026-00001,2026-02-19,,1,영업/정상,1,영업,,,,,,107.87,631-422,경상남도 창원시 마산합포구 중앙동2가 3-40,"경상남도 창원시 마산합포구 중앙남2길 11, 1층 (중앙동2가)",51266.0,농협김치신창원영업소,2026-02-19 11:59:59,I,2026-02-21 00:20:05,집단급식소 식품판매업,342544.039753388,189533.448056593,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,107.87,,,,,농협김치신창원영업소_경상남도창원시마산합포구중앙동2가3-40
553,집단급식소식품판매업,07_22_01_P,5680000,5680000-122-2026-00001,2026-02-13,,1,영업/정상,1,영업,,,,,,157.24,343-825,충청남도 당진시 송악읍 기지시리 3-1,"충청남도 당진시 송악읍 틀모시로 635, 1층 102호",31737.0,디디케이(DDK),2026-02-13 16:35:02,I,2026-02-15 00:20:02,집단급식소 식품판매업,173119.163825781,376727.019000218,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,디디케이(DDK)_충청남도당진시송악읍기지시리3-1
546,집단급식소식품판매업,07_22_01_P,4510000,4510000-122-2026-00005,2026-02-13,,1,영업/정상,1,영업,,,,,,15.52,355-120,충청남도 보령시 죽정동 744-1,"충청남도 보령시 봉황로 120, 104호 (죽정동)",33445.0,보령삼립유통,2026-02-13 11:18:11,I,2026-02-15 00:20:02,집단급식소 식품판매업,163660.759571087,317692.000483852,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,보령삼립유통_충청남도보령시죽정동744-1
542,집단급식소식품판매업,07_22_01_P,3620000,3620000-122-2026-00012,2026-02-13,,1,영업/정상,1,영업,,,,,,32.02,500-817,광주광역시 북구 문흥동 185-8 1층 102호,"광주광역시 북구 면앙로121번길 102, 1층 102호 (문흥동)",61170.0,푸르내푸드,2026-02-13 11:51:23,I,2026-02-15 00:20:02,집단급식소 식품판매업,193338.55,186888.62,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,32.02,,,,,푸르내푸드_광주광역시북구문흥동185-81층102호
565,집단급식소식품판매업,07_22_01_P,5060000,5060000-122-2026-00005,2026-02-13,,1,영업/정상,1,영업,,,,,,3.3,740-010,경상북도 김천시 모암동 161-11,"경상북도 김천시 자산로 71-1, 2층 B24호 (모암동)",39590.0,화성(김천),2026-02-14 10:51:43,I,2026-02-16 00:20:01,집단급식소 식품판매업,301093.051720835,291548.021957819,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,화성(김천)_경상북도김천시모암동161-11
552,집단급식소식품판매업,07_22_01_P,3600000,3600000-122-2026-00003,2026-02-13,,1,영업/정상,1,영업,,,,,062 6033250,43.0,502-153,광주광역시 서구 매월동 946 매월 종합상가 203동 118호,"광주광역시 서구 매월2로15번길 16, 매월 종합상가 203동 1층 118호 (매월동)",62073.0,즐거운식품,2026-02-13 10:45:53,I,2026-02-15 00:20:02,집단급식소 식품판매업,187185.983531085,179858.67345797,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,43.0,,,,,즐거운식품_광주광역시서구매월동946매월종합상가203동118호
544,집단급식소식품판매업,07_22_01_P,5530000,5770000-122-2026-00011,2026-02-13,,1,영업/정상,1,영업,,,,,,3.3,,경기도 화성시 동탄구 오산동  962-31,"경기도 화성시 동탄구 동탄대로11길 83, 센트럴스타 주건축물제1동 1동 3층 304-n111호 (오산동)",18481.0,영스실업,2026-02-13 13:48:29,I,2026-02-15 00:20:02,집단급식소 식품판매업,208622.33308041,409284.353165193,집단급식소 식품판매업,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,영스실업_경기도화성시동탄구오산동962-31
545,집단급식소식품판매업,07_22_01_P,5130000,5130000-122-2026-00005,2026-02-13,,1,영업/정상,1,영업,,,,,,0.0,712-120,경상북도 경산시 계양동 672-1,"경상북도 경산시 원효로22길 20, B동 3-1호 (계양동)",38590.0,강안푸드(경산),2026-02-13 12:40:08,I,2026-02-15 00:20:02,집단급식소 식품판매업,357963.495240086,259316.108730171,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,강안푸드(경산)_경상북도경산시계양동672-1
543,집단급식소식품판매업,07_22_01_P,5130000,5130000-122-2026-00004,2026-02-13,,1,영업/정상,1,영업,,,,,,0.0,712-120,경상북도 경산시 계양동 672-1,"경상북도 경산시 원효로22길 20, B동 3-1호 (계양동)",38590.0,장재푸드(경산),2026-02-13 12:37:38,I,2026-02-15 00:20:02,집단급식소 식품판매업,357963.495240086,259316.108730171,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,장재푸드(경산)_경상북도경산시계양동672-1
547,집단급식소식품판매업,07_22_01_P,4510000,4510000-122-2026-00002,2026-02-13,,1,영업/정상,1,영업,,,,,041 935 5787,54.01,355-120,충청남도 보령시 죽정동 744-1,"충청남도 보령시 봉황로 120, 101호 (죽정동)",33445.0,서울우유 대천고객센터,2026-02-13 09:26:24,I,2026-02-15 00:20:02,집단급식소 식품판매업,163660.759571087,317692.000483852,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,서울우유대천고객센터_충청남도보령시죽정동744-1
548,집단급식소식품판매업,07_22_01_P,4510000,4510000-122-2026-00003,2026-02-13,,1,영업/정상,1,영업,,,,,,10.25,355-120,충청남도 보령시 죽정동 744-1,"충청남도 보령시 봉황로 120, 102호 (죽정동)",33445.0,해성유통,2026-02-13 09:51:46,I,2026-02-15 00:20:02,집단급식소 식품판매업,163660.759571087,317692.000483852,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,해성유통_충청남도보령시죽정동744-1
549,집단급식소식품판매업,07_22_01_P,4510000,4510000-122-2026-00004,2026-02-13,,1,영업/정상,1,영업,,,,,,39.67,355-120,충청남도 보령시 죽정동 744-1,"충청남도 보령시 봉황로 120, 103호 (죽정동)",33445.0,신보령급식영업소,2026-02-13 10:30:16,I,2026-02-15 00:20:02,집단급식소 식품판매업,163660.759571087,317692.000483852,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,신보령급식영업소_충청남도보령시죽정동744-1
551,집단급식소식품판매업,07_22_01_P,3610000,3610000-122-2026-00002,2026-02-13,,1,영업/정상,1,영업,,,,,,50.0,503-856,광주광역시 남구 행암동 636,"광주광역시 남구 효우로230번길 31, 101호 (행암동)",61764.0,해송유통,2026-02-13 14:36:19,I,2026-02-15 00:20:02,집단급식소 식품판매업,189927.506263122,178296.000565634,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,해송유통_광주광역시남구행암동636
550,집단급식소식품판매업,07_22_01_P,3610000,3610000-122-2026-00001,2026-02-13,,1,영업/정상,1,영업,,,,,,50.0,503-856,광주광역시 남구 행암동 636,"광주광역시 남구 효우로230번길 31, 102호 (행암동)",61764.0,대동FS,2026-02-13 14:31:03,I,2026-02-15 00:20:02,집단급식소 식품판매업,189927.506263122,178296.000565634,집단급식소 식품판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,대동FS_광주광역시남구행암동636
