"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"14","동물병원","02_03_01_P","5530000","574000001020220004","2022-05-02","","01","영업/정상","0000","정상","","","","","031-366-7970","165","","경기도 화성시 만세구 새솔동 76-13","경기도 화성시 만세구 수노을중앙로 160, 2층 (새솔동)","18244","그린동물병원","2026-04-02 10:29:07","U","2026-04-04 02:40:00","","183880.034473926","420121.444800251","동물병원","","000","0",
"15","동물병원","02_03_01_P","3050000","305000001020210001","2021-05-07","","01","영업/정상","0000","정상","","","","","02-3394-7075","0","","서울특별시 동대문구 답십리동 3-125","서울특별시 동대문구 답십리로 224-1 (답십리동)","02610","땅콩동물병원","2026-04-02 14:37:10","U","2026-04-04 02:40:00","","205696.046346636","452256.64849964","동물병원","","000","0",
"16","동물병원","02_03_01_P","4940000","494000001020220001","2022-10-26","","01","영업/정상","0000","정상","","","","","","165","","전라남도 영암군 군서면 동구림리 63-3","전라남도 영암군 군서면 구림로 26","58434","모아동물병원","2026-04-02 09:21:22","U","2026-04-04 02:40:00","","166012.572870842","140492.622395251","동물병원","","000","0",
"17","동물병원","02_03_01_P","3860000","386000001020160004","2016-06-01","","01","영업/정상","0000","정상","","","","","032-715-7579","0","","경기도 부천시 원미구 중동 1106 위브더스테이트","경기도 부천시 원미구 신흥로 190, 위브더스테이트 (중동)","14549","24시해든동물메디컬센터","2026-04-02 10:50:30","U","2026-04-04 02:40:00","","180230.147459412","444378.254519656","동물병원","","000","0",
"18","동물병원","02_03_01_P","3860000","386000001020230001","2023-04-19","","01","영업/정상","0000","정상","","","","","032-719-7939","0","","경기도 부천시 원미구 중동 1106 위브더스테이트","경기도 부천시 원미구 신흥로 190, 위브더스테이트 1단지 202,203,204호 (중동)","14549","해든고양이병원","2026-04-02 11:00:05","U","2026-04-04 02:40:00","","180230.147459412","444378.254519656","동물병원","","000","0",
"19","동물병원","02_03_01_P","5370000","537000001020160001","2016-06-03","","01","영업/정상","0000","정상","","","","","0556327582","0","","경상남도 거제시 수월동 1043-92","경상남도 거제시 수양로 456-12, 3층 (수월동)","53237","거제동물메디컬센터","2026-04-02 14:47:04","U","2026-04-04 02:40:00","","349915.549948958","156218.262545454","동물병원","","000","0",
"20","동물병원","02_03_01_P","3020000","302000001020050004","2005-06-24","","01","영업/정상","0000","정상","","","","","792-7602","284","","서울특별시 용산구 동빙고동 7-19","서울특별시 용산구 장문로 18, 2층 (동빙고동)","04393","청화종합동물병원","2026-04-02 13:27:49","U","2026-04-04 02:40:00","","199254.608612617","447354.661580526","동물병원","","000","0",
"21","동물병원","02_03_01_P","3130000","313000001020260001","2026-04-02","","01","영업/정상","0000","정상","","","","","02-706-7975","0","","서울특별시 마포구 아현동 733 효성인텔리안","서울특별시 마포구 마포대로 208, 효성인텔리안 106호 (아현동)","04206","차오름동물병원","2026-04-03 10:10:25","I","2026-04-05 00:20:22","","196116.359505276","450027.068949628","동물병원","","000","0",
"22","동물병원","02_03_01_P","3470000","347000001020140003","2014-07-15","","01","영업/정상","0000","정상","","","","","053-721-7585","95.24","","대구광역시 달서구 진천동 657-1","대구광역시 달서구 월배로 48 (진천동)","42770","두남자동물병원","2026-04-03 09:13:37","U","2026-04-05 02:40:00","","337310.244999231","258055.911071239","동물병원","","000","0",
"23","동물병원","02_03_01_P","4600000","460000001020070001","2007-09-14","","01","영업/정상","0000","정상","","","","","","154","","충청남도 홍성군 홍성읍 월산리 836-3","충청남도 홍성군 홍성읍 월산로50번길 3","32226","내포동물병원","2026-04-03 10:16:04","U","2026-04-05 02:40:00","","168363.203611304","344214.132988396","동물병원","","000","0",
"24","동물병원","02_03_01_P","4050000","563000001020150002","2015-04-28","","01","영업/정상","0000","정상","","","","","031-893-6119","0","","경기도 용인시 기흥구 보라동 413-6","경기도 용인시 기흥구 민속촌로 8 (보라동)","17074","보라종합동물병원","2026-04-03 13:48:18","U","2026-04-05 02:40:00","","209316.958557293","417010.299150419","동물병원","","000","0",
"25","동물병원","02_03_01_P","3380000","338000001020190003","2019-12-03","","01","영업/정상","0000","정상","","","","","051-746-7582","0","","부산광역시 수영구 수영동 450-11","부산광역시 수영구 연수로 407-1, 2-3층 (수영동)","48232","센텀동물메디컬센터 24시","2026-04-03 14:53:47","U","2026-04-05 02:40:00","","392529.929924843","187518.105641495","동물병원","","000","0",
"26","동물병원","02_03_01_P","3600000","360000001020190001","2019-12-23","","01","영업/정상","0000","정상","","","","","062-719-4275","1398.34","","광주광역시 서구 쌍촌동 970-13 두왕빌딩(3,4,5층)","광주광역시 서구 상무대로 879, 두왕빌딩 3,4,5층 (쌍촌동)","61965","광주24시스카이동물메디컬센터","2026-04-03 13:19:09","U","2026-04-05 02:40:00","","186996.872416615","183521.06168647","동물병원","","000","0",
"27","동물병원","02_03_01_P","4681000","468100001020150001","2015-03-13","","01","영업/정상","0000","정상","","","","","063-850-0970","6131.88","","전북특별자치도 익산시 마동 194-5 전북대학교익산캠퍼스","전북특별자치도 익산시 고봉로 79, 전북대학교익산캠퍼스 (마동)","54596","전북동물의료센터","2026-04-03 15:54:12","U","2026-04-05 02:40:00","","196293.182574154","271394.642230452","동물병원","","L00","0",
"28","동물병원","02_03_01_P","3130000","313000001020090001","2009-10-14","","01","영업/정상","0000","정상","","","","","02-701-7580","1719.21","","서울특별시 마포구 노고산동 40-56 웨스턴5빌딩","서울특별시 마포구 신촌로 110, 웨스턴5빌딩 (노고산동)","04101","웨스턴 동물의료센터","2026-04-03 14:20:22","U","2026-04-05 02:40:00","","194463.425348269","450323.005940637","동물병원","","000","0",
"29","동물병원","02_03_01_P","3940000","394000001020130001","2013-03-13","","01","영업/정상","0000","정상","","","","","031-964-7599","0","","경기도 고양시 덕양구 고양동 243 삼라마이다스프라자","경기도 고양시 덕양구 혜음로 8, 삼라마이다스프라자 113, 114호 (고양동)","10275","고양동물병원","2026-04-03 09:17:43","U","2026-04-05 02:40:00","","191272.237926127","466525.081543565","동물병원","","000","0",
