"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"11","축산판매업","07_22_04_P","3460000","346000000920260003","2026-04-01","","01","영업/정상","0000","정상","","","","","","53","","대구광역시 수성구 황금동 794-9","대구광역시 수성구 희망로36길 122 (황금동)","42146","감성족발","2026-04-01 10:53:47","I","2026-04-03 00:20:02","축산물유통전문판매업","346583.421098703","261735.557431792","축산물판매업","축산물유통전문판매업","0","000","0",
"12","축산판매업","07_22_04_P","3820000","382000000920260006","2026-04-01","","01","영업/정상","0000","정상","","","","","","1.4","","경기도 의정부시 용현동 165-44","경기도 의정부시 만가대길 77 (용현동)","11796","주식회사 푸드킹","2026-04-01 16:30:53","I","2026-04-03 00:20:02","식용란수집판매업","207392.951641387","469329.297960582","축산물판매업","식용란수집판매업","0","L00","0",
"13","축산판매업","07_22_04_P","3670000","367000000920260006","2026-04-01","","01","영업/정상","0000","정상","","","","","","54.46","","대전광역시 유성구 구암동 598-31 101호","대전광역시 유성구 계룡로32번길 52, 101호 (구암동)","34177","에바다솔루션","2026-04-01 10:18:45","I","2026-04-03 00:20:02","식육판매업","229861.203520865","317002.625246483","축산물판매업","식육판매업","0","000","0",
"14","축산판매업","07_22_04_P","3360000","336000000920260017","2026-04-01","","01","영업/정상","0000","정상","","","","","","132.68","","부산광역시 강서구 강동동 51-14","부산광역시 강서구 낙동북로102번길 45 (강동동)","46706","고은푸드","2026-04-01 09:54:35","I","2026-04-03 00:20:02","축산물유통전문판매업","376475.260456639","192397.526089507","축산물판매업","축산물유통전문판매업","0","000","0",
"15","축산판매업","07_22_04_P","3360000","336000000920260018","2026-04-01","","01","영업/정상","0000","정상","","","","","","132.68","","부산광역시 강서구 강동동 51-14","부산광역시 강서구 낙동북로102번길 45 (강동동)","46706","고은푸드","2026-04-01 10:00:53","I","2026-04-03 00:20:02","식육판매업","376475.260456639","192397.526089507","축산물판매업","식육판매업","0","000","0",
"16","축산판매업","07_22_04_P","4010000","401000000920260011","2026-04-01","","01","영업/정상","0000","정상","","","","","","111.4","","경기도 시흥시 정왕동 2255-7","경기도 시흥시 봉우재로209번길 10 (정왕동)","15047","햇살푸드 팩토리","2026-04-01 11:04:56","I","2026-04-03 00:20:02","식육부산물전문판매업","178273.418359057","428494.254874909","축산물판매업","식육부산물전문판매업","0","000","0",
"17","축산판매업","07_22_04_P","6510000","651000000920260013","2026-04-01","","01","영업/정상","0000","정상","","","","","","3.3","","제주특별자치도 제주시 조천읍 대흘리 1020-3","제주특별자치도 제주시 조천읍 중산간동로 782, 1층 104호","63343","들뫼","2026-04-01 13:38:23","I","2026-04-03 00:20:02","식육판매업","168890.709481137","-286.566167044134","축산물판매업","식육판매업","0","000","0",
"18","축산판매업","07_22_04_P","3510500","351000000920160001","2016-01-05","","01","영업/정상","0000","정상","","","","","421-7743","13.2","","인천광역시 미추홀구 주안동 130-15","인천광역시 미추홀구 주안로 107, 1층 (주안동)","22133","조가네 정육식당","2026-04-01 13:07:15","U","2026-04-03 02:40:00","식육판매업","171767.705055654","440281.282885713","축산물판매업","식육판매업","0","000","0",
"19","축산판매업","07_22_04_P","4050000","563000000920080003","2008-01-15","","01","영업/정상","0000","정상","","","","","276-0739","71","","경기도 용인시 기흥구 동백동 378-3","경기도 용인시 기흥구 동백죽전대로556번길 49, 2층 (동백동)","16998","다성종합환경","2026-04-01 13:02:10","U","2026-04-03 02:40:00","우유류판매업","213740.241955568","420661.37609538","축산물판매업","우유류판매업","0","000","0",
"20","축산판매업","07_22_04_P","3830000","383000000920190014","2019-04-17","","01","영업/정상","0000","정상","","","","","","21.6","","경기도 안양시 만안구 안양동 392-1","경기도 안양시 만안구 만안로 141, 지층 일부호 (안양동)","14032","한우물","2026-04-01 14:14:54","U","2026-04-03 02:40:00","식육판매업","","","축산물판매업","식육판매업","0","000","0",
"21","축산판매업","07_22_04_P","5600000","560000000920140009","2014-03-31","","01","영업/정상","0000","정상","","","","2026-04-01","","31.6","","경기도 포천시 소흘읍 이동교리 96-5","경기도 포천시 소흘읍 호국로429번길 14","11184","그린마트","2026-04-01 00:00:10","U","2026-04-03 02:40:00","식육판매업","211664.538206325","478866.518399798","축산물판매업","식육판매업","0","000","0",
"22","축산판매업","07_22_04_P","4800000","480000000920260001","2026-03-05","","01","영업/정상","0000","정상","","","","","","16.8","","전라남도 목포시 옥암동 961 하당금호아파트","전라남도 목포시 백년대로375번길 30, 상가동 지하(B실) 4호 (옥암동)","58663","육고기컴퍼니","2026-04-01 10:19:46","U","2026-04-03 02:40:00","축산물유통전문판매업","147454.941377937","145882.107018969","축산물판매업","축산물유통전문판매업","0","000","0",
"23","축산판매업","07_22_04_P","4800000","480000000920260002","2026-03-05","","01","영업/정상","0000","정상","","","","","","16.8","","전라남도 목포시 옥암동 961 하당금호아파트","전라남도 목포시 백년대로375번길 30, 상가동 지하(B실) 4호 (옥암동)","58663","육고기컴퍼니","2026-04-01 10:18:19","U","2026-04-03 02:40:00","식육판매업","147454.941377937","145882.107018969","축산물판매업","식육판매업","0","000","0",
"24","축산판매업","07_22_04_P","3480000","348000000920240022","2024-10-07","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 화원읍 천내리 116-9 , 1층","대구광역시 달성군 화원읍 화원로7길 28, 1층","42948","제주향이푸드","2026-04-01 13:03:30","U","2026-04-03 02:40:00","식육판매업","335280.902488957","257321.248956467","축산물판매업","식육판매업","0","000","0",
"25","축산판매업","07_22_04_P","3740000","374000000920240053","2016-10-31","","01","영업/정상","0000","정상","","","","","0312789030","0","","경기도 수원시 권선구 탑동 806-12","경기도 수원시 권선구 상탑로 15, 1층 (탑동)","16603","(주)우리상사","2026-04-01 15:52:49","U","2026-04-03 02:40:00","식육판매업","197521.465877809","418770.992245599","축산물판매업","식육판매업","0","L00","0",
"26","축산판매업","07_22_04_P","3560000","356000000920240067","2024-09-09","","01","영업/정상","0000","정상","","","","","032-582-2472","113.09","","인천광역시 서구 가좌동 311-3","인천광역시 서구 열우물로282번길 20-22, 1층 (가좌동)","22821","청선 주식회사","2026-04-01 09:26:50","U","2026-04-03 02:40:00","축산물유통전문판매업","171927.66758725","442798.967071127","축산물판매업","축산물유통전문판매업","0","L00","0",
"27","축산판매업","07_22_04_P","3220000","322000000920260025","2026-03-25","","03","폐업","0002","폐업","2026-04-01","","","","","9","","서울특별시 강남구 압구정동 483 압구정파출소","서울특별시 강남구 압구정로 311, 압구정파출소 앞호 (압구정동)","06006","서부농업협동조합","2026-04-01 15:55:15","U","2026-04-03 02:40:00","식육판매업","203076.32965769","447456.018370811","축산물판매업","식육판매업","0","L00","0",
"28","축산판매업","07_22_04_P","3360000","336000000920260010","2026-01-26","","01","영업/정상","0000","정상","","","","","","97.2","","부산광역시 강서구 대저1동 490-7","부산광역시 강서구 대저중앙로286번길 141-1, 2호 (대저1동)","46702","에스엠푸드","2026-04-01 16:25:29","U","2026-04-03 02:40:00","축산물유통전문판매업","380526.313064827","192919.081191947","축산물판매업","축산물유통전문판매업","0","000","0",
"29","축산판매업","07_22_04_P","3360000","336000000920260011","2026-01-26","","01","영업/정상","0000","정상","","","","","","97.2","","부산광역시 강서구 대저1동 490-7","부산광역시 강서구 대저중앙로286번길 141-1, 2호 (대저1동)","46702","에스엠푸드","2026-04-01 16:17:09","U","2026-04-03 02:40:00","식육판매업","380526.313064827","192919.081191947","축산물판매업","식육판매업","0","000","0",
"30","축산판매업","07_22_04_P","3680000","368000000920000016","2000-04-28","","01","영업/정상","0000","정상","","","","","632-0740","48","","대전광역시 대덕구 오정동 58-10","대전광역시 대덕구 한밭대로989번길 8 (오정동)","","논산닭집","2026-04-01 16:43:09","U","2026-04-03 02:40:00","식육판매업","236592.067643812","317559.083493063","축산물판매업","식육판매업","0","000","0",
"31","축산판매업","07_22_04_P","5540000","554000000920200058","2020-05-21","","01","영업/정상","0000","정상","","","","","","528.1","","경기도 광주시 문형동 262-36","경기도 광주시 문형동 오포로 593-24","12774","주식회사 한우담다","2026-04-01 13:44:06","U","2026-04-03 02:40:00","식육판매업","","","축산물판매업","식육판매업","0","L00","0",
"32","축산판매업","07_22_04_P","4450000","445000000920200004","2020-04-22","","03","폐업","0002","폐업","2026-04-01","","","","","32.9","","충청북도 진천군 문백면 옥성리 564","충청북도 진천군 문백면 농다리로 34-4","27866","마차박물관 수레너미","2026-04-01 10:42:16","U","2026-04-03 02:40:00","식육판매업","239452.064014883","364338.647461235","축산물판매업","식육판매업","0","000","0",
"33","축산판매업","07_22_04_P","3910000","391000000920250022","2025-10-15","","01","영업/정상","0000","정상","","","","","","165.4","","경기도 평택시 현덕면 권관리 777-6","경기도 평택시 현덕면 서동대로 168, 2층","17948","세움 D&D","2026-04-01 13:25:45","U","2026-04-03 02:40:00","축산물유통전문판매업","191577.536825262","380345.944715566","축산물판매업","축산물유통전문판매업","0","000","0",
"34","축산판매업","07_22_04_P","3240000","324000000920250066","2025-12-17","","03","폐업","0002","폐업","2026-04-01","","","","02-427-8285","27.78","","서울특별시 강동구 상일동 520 고덕아르테온","서울특별시 강동구 고덕로 360, 2동 111호 (상일동, 고덕아르테온)","05274","찬찬푸줏간","2026-04-01 13:30:02","U","2026-04-03 02:40:00","식육판매업","214844.691529811","450341.891483543","축산물판매업","식육판매업","0","000","0",
"35","축산판매업","07_22_04_P","5540000","554000000920250075","2025-11-19","","01","영업/정상","0000","정상","","","","","","10","","경기도 광주시 역동 27-87","경기도 광주시 중앙로 78, 3층 1호 (역동)","12758","주식회사 미트로원","2026-04-01 14:22:18","U","2026-04-03 02:40:00","식육판매업","222973.551094204","433940.376781167","축산물판매업","식육판매업","0","L00","0",
"36","축산판매업","07_22_04_P","3480000","348000000920230011","2023-03-03","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 현풍읍 중리 472","대구광역시 달성군 현풍읍 테크노중앙대로5길 1-21","43014","주식회사 천지천우에프엔비","2026-04-01 10:43:21","U","2026-04-03 02:40:00","식육판매업","331610.289789595","245154.915146253","축산물판매업","식육판매업","0","L00","0",
"37","축산판매업","07_22_04_P","3780000","378000000920170075","2017-06-07","","01","영업/정상","0000","정상","","","","","031-739-2285","277.69","","경기도 성남시 중원구 상대원동 305","경기도 성남시 중원구 둔촌대로457번길 13, 3층 (상대원동)","13219","(주)에스피씨지에프에스","2026-04-01 14:39:39","U","2026-04-03 02:40:00","식육판매업","214893.985468507","436850.087105023","축산물판매업","식육판매업","0","L00","0",
"38","축산판매업","07_22_04_P","3290000","329000000920250009","2025-07-23","","03","폐업","0002","폐업","2026-04-01","","","","051-853-9284","11.3","","부산광역시 부산진구 양정동 394-33","부산광역시 부산진구 중앙대로 905, 1층 (양정동)","47213","한우88도매장 부산양정점","2026-04-01 14:53:43","U","2026-04-03 02:40:00","식육판매업","388465.346615496","187750.746984915","축산물판매업","식육판매업","0","000","0",
"39","축산판매업","07_22_04_P","3450000","345000000919970028","1997-06-26","","03","폐업","0002","폐업","2026-04-01","","","","053-320-3350","118.34","","대구광역시 북구 읍내동 1343-6","대구광역시 북구 칠곡중앙대로 416 (읍내동)","","주식회사이랜드리테일","2026-04-01 15:30:06","U","2026-04-03 02:40:00","식육판매업","339717.871628279","271412.222622685","축산물판매업","식육판매업","0","L00","0",
"40","축산판매업","07_22_04_P","3450000","345000000920040061","2004-10-21","","01","영업/정상","0000","정상","","","","","","55","","대구광역시 북구 관음동 1338-2","대구광역시 북구 칠곡중앙대로99길 45-5 (관음동)","41444","프리미엄우유 영남특판점","2026-04-01 11:42:15","U","2026-04-03 02:40:00","우유류판매업","339378.293026667","272298.774478102","축산물판매업","우유류판매업","0","000","0",
"41","축산판매업","07_22_04_P","5710000","572500000920062035","2006-09-06","","03","폐업","0002","폐업","2026-04-01","","","","272-6881","563.09","","충청북도 청주시 서원구 사창동 188-11","충청북도 청주시 서원구 천수로30번길 4 (사창동)","28568","우암산마트사창점","2026-04-01 16:04:43","U","2026-04-03 02:40:00","식육판매업","241244.266050216","348621.930329206","축산물판매업","식육판매업","0","000","0",
"42","축산판매업","07_22_04_P","3470000","347000000920170005","2017-03-16","","03","폐업","0002","폐업","2026-04-01","","","","053-641-8855","11.79","","대구광역시 달서구 상인동 1332-139","대구광역시 달서구 상화로 297 (상인동)","42795","우리한우","2026-04-01 17:19:47","U","2026-04-03 02:40:00","식육판매업","339684.671325746","257612.318534728","축산물판매업","식육판매업","0","000","0",
"43","축산판매업","07_22_04_P","3470000","347000000920050070","2005-08-08","","03","폐업","0002","폐업","2026-04-01","","","","656-9696,","96.32","","대구광역시 달서구 송현동 500-35","대구광역시 달서구 학산로 202 (송현동)","42739","고령축산 한우도소매시장","2026-04-01 17:26:11","U","2026-04-03 02:40:00","식육판매업","339845.600171607","260391.764744302","축산물판매업","식육판매업","0","000","0",
"44","축산판매업","07_22_04_P","3470000","347000000920180004","2018-01-29","","03","폐업","0002","폐업","2026-04-01","","","","053-587-9927","29.64","","대구광역시 달서구 대천동 881-5 2층","대구광역시 달서구 성서공단남로 6, 2층 (대천동)","42718","디와이코리아","2026-04-01 16:59:37","U","2026-04-03 02:40:00","식육판매업","334819.071899043","259840.135945486","축산물판매업","식육판매업","0","000","0",
"45","축산판매업","07_22_04_P","4040000","404000000920250014","2025-03-27","","01","영업/정상","0000","정상","","","","","","415235","","경기도 하남시 신장동 616 스타필드 하남","경기도 하남시 미사대로 750, 스타필드 하남 B2층 (신장동)","12942","트레이더스 홀세일클럽 스타필드 하남점","2026-04-01 12:12:05","U","2026-04-03 02:40:00","식육판매업","219699.010520355","449270.371200837","축산물판매업","식육판매업","0","L00","0",
"46","축산판매업","07_22_04_P","5110000","511000000919890005","1989-03-06","","01","영업/정상","0000","정상","","","","","054-533-8868","5.94","","경상북도 상주시 화북면 용유리 350-12","경상북도 상주시 화북면 문장로 1699","","문장대식육점","2026-04-01 18:35:43","U","2026-04-03 02:40:00","식육판매업","282283.437433471","340335.24770332","축산물판매업","식육판매업","0","000","0",
"47","축산판매업","07_22_04_P","3370000","337000000920220004","2022-05-24","","03","폐업","0002","폐업","2026-04-01","","","","","0","","부산광역시 연제구 연산동 1925-1","부산광역시 연제구 월드컵대로10번길 22, 1층 (연산동)","47592","진심푸드","2026-04-01 17:23:43","U","2026-04-03 02:40:00","식육판매업","390102.721819335","188298.695193178","축산물판매업","식육판매업","0","000","0",
"48","축산판매업","07_22_04_P","5530000","577000000920250037","2025-06-30","","03","폐업","0002","폐업","2026-04-01","","","","","0","","경기도 화성시 동탄구 반송동 91-2 로하스애비뉴","경기도 화성시 동탄구 동탄중심상가2길 8, 로하스애비뉴 401-11호 (반송동)","18453","마고컴퍼니","2026-04-01 09:31:48","U","2026-04-03 02:40:00","식육판매업","206378.247090083","411519.526668326","축산물판매업","식육판매업","0","000","0",
"49","축산판매업","07_22_04_P","5530000","577000000920250038","2025-06-30","","03","폐업","0002","폐업","2026-04-01","","","","","0","","경기도 화성시 동탄구 반송동 91-2 로하스애비뉴","경기도 화성시 동탄구 동탄중심상가2길 8, 로하스애비뉴 401-11호 (반송동)","18453","마고컴퍼니","2026-04-01 09:28:21","U","2026-04-03 02:40:00","축산물유통전문판매업","206378.247090083","411519.526668326","축산물판매업","축산물유통전문판매업","0","000","0",
"50","축산판매업","07_22_04_P","3830000","383000000920260004","2026-04-02","","01","영업/정상","0000","정상","","","","","031-689-5708","24.18","","경기도 안양시 만안구 석수동 183-61","경기도 안양시 만안구 경수대로1201번길 43, 1층 (석수동)","13961","다모팜 유통","2026-04-02 09:57:34","I","2026-04-04 00:20:02","축산물유통전문판매업","","","축산물판매업","축산물유통전문판매업","0","000","0",
"51","축산판매업","07_22_04_P","4040000","404000000920260011","2026-04-02","","01","영업/정상","0000","정상","","","","","","28.24","","경기도 하남시 신장동 446-26","경기도 하남시 신장1로27번길 22 (신장동)","12959","그루팜","2026-04-02 15:37:21","I","2026-04-04 00:20:02","축산물유통전문판매업","218435.839766725","448566.351755659","축산물판매업","축산물유통전문판매업","0","000","0",
"52","축산판매업","07_22_04_P","4010000","401000000920260012","2026-04-02","","01","영업/정상","0000","정상","","","","","","260","","경기도 시흥시 목감동 343-3","경기도 시흥시 목감3길 1, 1층 (목감동)","14935","청수축산","2026-04-02 11:15:01","I","2026-04-04 00:20:02","식육판매업","188626.958320428","431635.503135701","축산물판매업","식육판매업","0","000","0",
"53","축산판매업","07_22_04_P","3120000","312000000920260008","2026-04-02","","01","영업/정상","0000","정상","","","","","","113.52","","서울특별시 서대문구 북가좌동 291-26 동산타운빌딩","서울특별시 서대문구 증가로 213, 동산타운빌딩 1층 (북가좌동)","03682","거북골 축산","2026-04-02 16:04:26","I","2026-04-04 00:20:02","식육판매업","192413.705670387","453175.960863296","축산물판매업","식육판매업","0","000","0",
"54","축산판매업","07_22_04_P","3900000","390000000920260004","2026-04-02","","01","영업/정상","0000","정상","","","","","","151.7","","경기도 광명시 광명동 740-4 명산빌딩","경기도 광명시 광명로812번길 30, 명산빌딩 101,102호 (광명동)","14281","대한그린미트(주)","2026-04-02 14:56:21","I","2026-04-04 00:20:02","식육판매업","186709.751171113","440781.890326658","축산물판매업","식육판매업","0","L00","0",
"55","축산판매업","07_22_04_P","3650000","365000000920260003","2015-06-16","","01","영업/정상","0000","정상","","","","","","11","","대전광역시 중구 사정동 516-7 강변아파트 101동 102호","대전광역시 중구 안영로 53, 강변아파트 101동 1층 2호 (사정동, 강변아파트)","35082","신흥푸드","2026-04-02 18:08:49","I","2026-04-04 00:20:02","식육판매업","234132.179060944","310389.267829374","축산물판매업","식육판매업","0","000","0",
"56","축산판매업","07_22_04_P","5060000","506000000920260002","2026-04-02","","01","영업/정상","0000","정상","","","","","","32","","경상북도 김천시 대광동 638","경상북도 김천시 공단1길 132 (대광동)","39540","다온식품","2026-04-02 17:45:39","I","2026-04-04 00:20:02","축산물유통전문판매업","302597.463036622","294828.460376248","축산물판매업","축산물유통전문판매업","0","000","0",
"57","축산판매업","07_22_04_P","3210000","321000000920260018","2026-04-02","","01","영업/정상","0000","정상","","","","","","27.36","","서울특별시 서초구 양재동 275-1 삼호물산빌딩","서울특별시 서초구 논현로 83, 삼호물산빌딩 A동 1612호 (양재동)","06775","(주)코윈인터내셔널","2026-04-02 09:48:02","I","2026-04-04 00:20:02","식육판매업","203865.709970943","441674.893877771","축산물판매업","식육판매업","0","L00","0",
"58","축산판매업","07_22_04_P","3030000","303000000920260017","2026-04-02","","01","영업/정상","0000","정상","","","","","","16.4","","서울특별시 성동구 마장동 506-6","서울특별시 성동구 마장로31다길 24, 302호 (마장동)","04748","(주)엘케이디네트웍스","2026-04-02 09:08:11","I","2026-04-04 00:20:02","축산물유통전문판매업","203458.779692487","452050.70248922","축산물판매업","축산물유통전문판매업","0","L00","0",
"59","축산판매업","07_22_04_P","3210000","321000000920260019","2026-04-02","","01","영업/정상","0000","정상","","","","","02-517-4200","212.76","","서울특별시 서초구 잠원동 11-3","서울특별시 서초구 강남대로101길 31, 아세아빌딩 2층 (잠원동)","06524","(주)에프앤지코리아","2026-04-02 17:31:18","I","2026-04-04 00:20:02","축산물유통전문판매업","201510.269536358","446098.762055175","축산물판매업","축산물유통전문판매업","0","L00","0",
"60","축산판매업","07_22_04_P","5540000","554000000920260027","2026-04-02","","01","영업/정상","0000","정상","","","","","","22","","경기도 광주시 태전동 354","경기도 광주시 광남안로 29-34, 3층 (태전동)","12784","주식회사 더나은미트","2026-04-02 14:25:21","I","2026-04-04 00:20:02","식육판매업","219828.093990365","432273.038905759","축산물판매업","식육판매업","0","L00","0",
"61","축산판매업","07_22_04_P","4050000","562000000920260011","2026-04-02","","01","영업/정상","0000","정상","","","","","031-335-3306","43.8","","경기도 용인시 처인구 마평동 607-29","경기도 용인시 처인구 동부로5번길 5, 1층 (마평동)","17145","미소담식품","2026-04-02 15:55:55","I","2026-04-04 00:20:02","식육판매업","218960.739205603","414558.297470567","축산물판매업","식육판매업","0","000","0",
"62","축산판매업","07_22_04_P","4050000","562000000920260012","2026-04-02","","01","영업/정상","0000","정상","","","","","","32","","경기도 용인시 처인구 모현읍 일산리 62-18","경기도 용인시 처인구 모현읍 외개일로 140, B동","17033","주식회사 미트매니저","2026-04-02 16:30:49","I","2026-04-04 00:20:02","축산물유통전문판매업","221426.747503913","427086.52909349","축산물판매업","축산물유통전문판매업","0","L00","0",
"63","축산판매업","07_22_04_P","3600000","360000000920260004","2018-11-02","","01","영업/정상","0000","정상","","","","","","80","","광주광역시 서구 치평동 1193","광주광역시 서구 천변좌하로 284 (치평동)","61944","금광미트","2026-04-02 09:18:17","I","2026-04-04 00:20:02","식육판매업","185876.853547215","184562.040561047","축산물판매업","식육판매업","0","000","0",
"64","축산판매업","07_22_04_P","4820000","482000000920260007","2026-04-02","","01","영업/정상","0000","정상","","","","","","51.24","","전라남도 순천시 조례동 1617-1","전라남도 순천시 조례못등1길 4-2 (조례동)","57974","무궁화한우","2026-04-02 17:12:01","I","2026-04-04 00:20:02","식육판매업","248122.063479401","161688.028924013","축산물판매업","식육판매업","0","000","0",
"65","축산판매업","07_22_04_P","3420000","342000000920260013","2026-04-02","","01","영업/정상","0000","정상","","","","","","4.6","","대구광역시 동구 신천동 314-3","대구광역시 동구 동부로30길 86, 1층 (신천동)","41251","케이한우","2026-04-02 16:27:42","I","2026-04-04 00:20:02","식육판매업","347042.77373264","264454.341995051","축산물판매업","식육판매업","0","000","0",
"66","축산판매업","07_22_04_P","3630000","363000000920260013","2026-04-02","","01","영업/정상","0000","정상","","","","","","23.14","","광주광역시 광산구 우산동 1069-15 1층 102호","광주광역시 광산구 사암로92번길 99-34, 1층 102호 (우산동)","62374","돈부","2026-04-02 16:28:10","I","2026-04-04 00:20:02","식육판매업","182878.296332677","183799.681304811","축산물판매업","식육판매업","0","000","0",
"67","축산판매업","07_22_04_P","5400000","540000000920260003","2026-04-02","","01","영업/정상","0000","정상","","","","","","33.3","","경상남도 함안군 가야읍 가야리 677","경상남도 함안군 가야읍 왕궁길 349","52035","엑스엠푸드","2026-04-02 13:12:28","I","2026-04-04 00:20:02","축산물유통전문판매업","326136.431852205","198436.424875705","축산물판매업","축산물유통전문판매업","0","000","0",
"68","축산판매업","07_22_04_P","3470000","347000000920260008","2026-04-02","","01","영업/정상","0000","정상","","","","","","130.2","","대구광역시 달서구 본동 641-17","대구광역시 달서구 학산로7안길 87, 1,2층 (본동)","42727","대명유통","2026-04-02 10:26:57","I","2026-04-04 00:20:02","축산물유통전문판매업","338115.708324456","260691.824021321","축산물판매업","축산물유통전문판매업","0","000","0",
"69","축산판매업","07_22_04_P","3040000","304000000920260006","2026-04-02","","01","영업/정상","0000","정상","","","","","","68.44","","서울특별시 광진구 자양동 846-10","서울특별시 광진구 뚝섬로27길 43, 1층 (자양동)","05078","부흥축산","2026-04-02 17:33:37","I","2026-04-04 00:20:02","식육판매업","205772.547088399","448403.292171752","축산물판매업","식육판매업","0","000","0",
