"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"17","동물미용업","02_03_11_P","5530000","574000004920210078","2021-08-27","","04","취소/말소/만료/정지/중지","0004","말소","2026-03-03","","","","","0","","경기도 화성시 만세구 향남읍 하길리 ****-*","경기도 화성시 만세구 향남읍 한절이*길 **, ***호","18606","체리쉬그루밍(cherish grooming)","2026-03-03 10:19:52","U","2026-03-05 02:40:00","","192539.081914773","401657.259755432","동물미용업","동물미용업(일반)","000","0",
"18","동물미용업","02_03_11_P","5530000","574000004920240021","2024-05-08","","03","폐업","0002","폐업","2026-02-04","","","","","0","","경기도 화성시 만세구 향남읍 행정리 ***-* 정 메디 프라자","경기도 화성시 만세구 향남읍 발안로 ***, 정 메디 프라자 *층 ***호","18591","레아 퍼피(Rhea puppy)","2026-03-03 14:56:58","U","2026-03-05 02:40:00","","192963.835793436","403338.583570939","동물미용업","동물미용업(일반)","000","0",
"19","동물미용업","02_03_11_P","4470000","447000004920190009","2019-07-25","","03","폐업","0002","폐업","2026-03-03","","","","","0","","충청북도 음성군 맹동면 두성리 ****","충청북도 음성군 맹동면 용두*길 **","27738","살롱드 마이독","2026-03-03 14:34:54","U","2026-03-05 02:40:00","","248489.963633819","379023.576401885","동물미용업","동물미용업(일반)","000","0",
"20","동물미용업","02_03_11_P","3910000","391000004920220012","2022-02-25","","01","영업/정상","0000","정상","","","","","","0","","경기도 평택시 비전동 ****-*","경기도 평택시 비전*길 **-*, *층 (비전동)","17855","달빛고양이 본점","2026-03-03 11:09:20","U","2026-03-05 02:40:00","","209920.131441863","389189.260787383","동물미용업","동물미용업(일반)","000","0",
"21","동물미용업","02_03_11_P","3160000","316000004920210012","2021-05-10","","03","폐업","0002","폐업","2025-01-01","","","","","0","","서울특별시 구로구 신도림동 ***-** 신도림*차푸르지오아파트","서울특별시 구로구 경인로 ***-*, *층 ***호 (신도림동, 신도림*차푸르지오아파트)","08210","신도림S동물의료센터","2026-03-03 10:39:52","U","2026-03-05 02:40:00","","189681.453330502","444964.854981166","동물미용업","동물미용업(일반)","000","0",
"22","동물미용업","02_03_11_P","3490000","349000004920260001","2026-03-04","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 중구 중산동 ****-*","인천광역시 중구 하늘중앙로***번길 **, ***호 (중산동)","22402","아기와 나 펫살롱","2026-03-04 13:32:57","I","2026-03-06 00:20:02","","160948.188584812","442940.395874508","동물미용업","동물미용업(일반)","000","0",
"23","동물미용업","02_03_11_P","3280000","328000004920260001","2026-03-04","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 영도구 영선동*가 **-*","부산광역시 영도구 태종로 ***-* (영선동*가)","49060","메리몰펫샵(영도점)","2026-03-04 14:54:04","I","2026-03-06 00:20:02","","386363.745921734","178785.699949848","동물미용업","동물미용업(일반)","000","0",
"24","동물미용업","02_03_11_P","5050000","505000004920260002","2026-03-04","","01","영업/정상","0000","정상","","","","","","0","","경상북도 경주시 시래동 ****","경상북도 경주시 구매*길 *-* (시래동)","38130","도그 뮤티샵","2026-03-04 10:18:23","I","2026-03-06 00:20:02","","408349.455295135","254861.232812235","동물미용업","동물미용업(일반)","000","0",
"25","동물미용업","02_03_11_P","3510500","351050004920260002","2026-03-04","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 미추홀구 학익동 ***-** 시티필드","인천광역시 미추홀구 매소홀로 ***, 시티필드 ****호 (학익동)","22204","그룸디","2026-03-04 15:45:08","I","2026-03-06 00:20:02","","169169.873759794","438068.204570087","동물미용업","동물미용업(일반)","000","0",
"26","동물미용업","02_03_11_P","3530000","353000004920240013","2024-10-09","","03","폐업","0002","폐업","2026-03-04","","","","","0","","인천광역시 남동구 구월동 ****-**","인천광역시 남동구 인하로***번길 **, *층 (구월동)","21575","ARTEAM DOG","2026-03-04 19:41:50","U","2026-03-06 02:40:00","","173703.92490352","438028.673558196","동물미용업","동물미용업(일반)","000","0",
"27","동물미용업","02_03_11_P","3460000","346000004920180027","2018-05-11","","01","영업/정상","0000","정상","","","","","0534749820","0","","대구광역시 수성구 노변동 *-*","대구광역시 수성구 달구벌대로 **** (노변동)","42256","펫동물병원","2026-03-04 16:23:40","U","2026-03-06 02:40:00","","353598.690615569","261522.944853529","동물미용업","동물미용업(일반)","000","0",
"28","동물미용업","02_03_11_P","4641000","464100004920240023","2024-11-27","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 전주시 덕진구 만성동 ****-*","전북특별자치도 전주시 덕진구 만성남로 **, *층 ***호 (만성동)","54867","무한댕","2026-03-04 14:31:46","U","2026-03-06 02:40:00","","206585.064304739","259897.892280219","동물미용업","동물미용업(일반)","000","0",
"29","동물미용업","02_03_11_P","4090000","409000004920260003","2026-03-05","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 풍무동 ***-* 센트럴메디프라자","경기도 김포시 풍무로 **, 센트럴메디프라자 ***호 (풍무동)","10119","푸딩이네","2026-03-05 11:06:18","I","2026-03-07 00:20:02","","175232.950158456","455159.684135645","동물미용업","동물미용업(일반)","000","0",
"30","동물미용업","02_03_11_P","5530000","577000004920260005","2026-03-04","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 동탄구 반송동 **-** ***호","경기도 화성시 동탄구 동탄공원로*길 *-*, ***호 (반송동)","18435","쵸쵸그루밍","2026-03-04 13:35:12","I","2026-03-07 00:20:02","","205329.688146352","411651.766074303","동물미용업","동물미용업(일반)","000","0",
"31","동물미용업","02_03_11_P","3650000","365000004920260002","2026-03-05","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 중구 태평동 ***-* 파라곤아파트","대전광역시 중구 유등천동로 ***, 상가동 ***호 (태평동, 파라곤아파트)","34889","보드라미","2026-03-05 17:42:52","I","2026-03-07 00:20:02","","234785.854125408","313379.403467422","동물미용업","동물미용업(일반)","000","0",
"32","동물미용업","02_03_11_P","5020000","502000004920260003","2026-03-05","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 북구 신흥동 ***-*","경상북도 포항시 북구 중앙상가*길 * (신흥동)","37735","황금애견샵","2026-03-05 13:40:20","I","2026-03-07 00:20:02","","412972.434767487","284690.274137776","동물미용업","동물미용업(일반)","000","0",
"33","동물미용업","02_03_11_P","3470000","347000004920230004","2023-06-29","","03","폐업","0002","폐업","2026-03-05","","","","","0","","대구광역시 달서구 본리동 **-**","대구광역시 달서구 대명천로**길 **, *층 (본리동)","42674","그루밍젤리","2026-03-05 09:34:45","U","2026-03-07 02:40:00","","338917.475275786","261274.71773042","동물미용업","동물미용업(일반)","000","0",
"34","동물미용업","02_03_11_P","3630000","363000004920240003","2024-01-29","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 광산구 수완동 ***","광주광역시 광산구 상완길 *** (수완동)","62245","윈썸그루밍","2026-03-05 13:43:19","U","2026-03-07 02:40:00","","184420.131965462","189530.773947518","동물미용업","동물미용업(일반)","000","0",
"35","동물미용업","02_03_11_P","4010000","401000004920260002","2026-02-04","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 배곧동 ***-* 배곧 유호 N-CITY *차 ***호","경기도 시흥시 배곧*로 **, 배곧 유호 N-CITY *차 ***호 (배곧동)","15011","슈블리펫살롱","2026-03-05 15:09:40","U","2026-03-07 02:40:00","","175740.527635533","429382.810496673","동물미용업","동물미용업(일반)","000","0",
"36","동물미용업","02_03_11_P","6520000","652000004920180015","2018-11-01","","03","폐업","0002","폐업","2026-03-05","","","","","0","","제주특별자치도 서귀포시 서홍동 ***-*","제주특별자치도 서귀포시 중앙로 ***, 서강파인힐*차 상가*호 (서홍동)","63584","도그맘","2026-03-05 11:43:32","U","2026-03-07 02:40:00","","158788.084715023","-25847.8365382947","동물미용업","동물미용업(일반)","000","0",
"37","동물미용업","02_03_11_P","5590000","559000004920180046","2018-10-23","","03","폐업","0002","폐업","2026-03-05","","","","031-855-2277","0","","경기도 양주시 옥정동 ****-*","경기도 양주시 옥정동로 ***, *층 (옥정동)","11474","무지개좋아","2026-03-05 10:45:54","U","2026-03-07 02:40:00","","208649.058351816","480001.316857064","동물미용업","동물미용업(일반)","000","0",
"38","동물미용업","02_03_11_P","3080000","308000004920190005","2019-05-09","","01","영업/정상","0000","정상","","","","","02-946-0011","0","","서울특별시 강북구 미아동 ***-* 현대성우아파트","서울특별시 강북구 삼양로**길 **, ***동 ***(아이사랑 병원 내)호 (미아동, 현대성우아파트)","01201","아이사랑 애견미용","2026-03-05 09:11:47","U","2026-03-07 02:40:00","","201882.026836663","457207.459778606","동물미용업","동물미용업(일반)","000","0",
"39","동물미용업","02_03_11_P","3360000","336000004920220006","2022-04-04","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-* 부산 명지 제나우스 블루오션 오피스텔 ***호","부산광역시 강서구 명지국제*로 **, 부산 명지 제나우스 블루오션 오피스텔 ***호 (명지동)","46726","어스멍","2026-03-05 17:16:00","U","2026-03-07 02:40:00","","373970.988818828","178683.063502221","동물미용업","동물미용업(일반)","000","0",
"40","동물미용업","02_03_11_P","3470000","347000004920240024","2024-12-09","","03","폐업","0002","폐업","2026-03-05","","","","","0","","대구광역시 달서구 대곡동 *** 우보빌딩","대구광역시 달서구 비슬로***길 *, 우보빌딩 *층 *호 (대곡동)","42765","대구애견미용 홍스펫그루밍","2026-03-05 16:05:36","U","2026-03-07 02:40:00","","336911.32138826","257723.109740946","동물미용업","동물미용업(일반)","000","0",
