번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
1469,유통전문판매업,07_22_17_P,4830000,4830000-113-2026-00005,2026-02-13,,1,영업/정상,1,영업,,,,,,461.76,520-943,전라남도 나주시 문평면 옥당리 728-1,전라남도 나주시 문평면 동옥선로 429,58204.0,닥터팜 농업회사법인 유한회사,2026-02-13 15:05:25,I,2026-02-15 00:20:02,유통전문판매업,164442.458027854,171962.933970317,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,108.66,,,,,닥터팜농업회사법인유한회사_전라남도나주시문평면옥당리728-1
1455,유통전문판매업,07_22_17_P,3330000,3330000-113-2026-00010,2026-02-13,,1,영업/정상,1,영업,,,,,,,612-889,부산광역시 해운대구 우동 1514 센텀리더스마크,"부산광역시 해운대구 APEC로 17, 센텀리더스마크 2209호 (우동)",48060.0,온체리,2026-02-13 16:35:48,I,2026-02-15 00:20:02,유통전문판매업,394209.294344881,187280.207931335,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,온체리_부산광역시해운대구우동1514센텀리더스마크
1454,유통전문판매업,07_22_17_P,4390000,4390000-113-2026-00001,2026-02-13,,1,영업/정상,1,영업,,,,,,150.0,380-941,충청북도 충주시 수안보면 중산리 287,"충청북도 충주시 수안보면 큰갓골길 11, 바동",27496.0,(주)중산비앤에프,2026-02-13 09:55:29,I,2026-02-15 00:20:02,유통전문판매업,288615.178472646,376156.41675162,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,(주)중산비앤에프_충청북도충주시수안보면중산리287
1453,유통전문판매업,07_22_17_P,3700000,3700000-113-2026-00001,2026-02-13,,1,영업/정상,1,영업,,,,,,,680-823,울산광역시 남구 신정동 319 강변 센트럴하이츠,"울산광역시 남구 중앙로290번길 53, 104동 1803호 (신정동, 강변 센트럴하이츠)",44680.0,(주)유로랩,2026-02-13 17:53:43,I,2026-02-15 00:20:02,유통전문판매업,409815.40634863,230125.870565154,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,(주)유로랩_울산광역시남구신정동319강변센트럴하이츠
1452,유통전문판매업,07_22_17_P,5100000,5100000-113-2026-00002,2026-02-13,,1,영업/정상,1,영업,,,,,,4.16,770-905,경상북도 영천시 완산동 986-8 5-05호,"경상북도 영천시 완산중앙9길 7, 영천시 청년창업지원센터 5-05호 (완산동)",38890.0,더나은농카데미,2026-02-13 15:12:05,I,2026-02-15 00:20:02,유통전문판매업,374747.434490175,275367.663599058,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,더나은농카데미_경상북도영천시완산동986-85-05호
1451,유통전문판매업,07_22_17_P,3090000,3090000-113-2026-00002,2026-02-13,,1,영업/정상,1,영업,,,,,02 9544882,176.46,132-812,서울특별시 도봉구 도봉동 559-31,"서울특별시 도봉구 도봉로 927, 2층 (도봉동)",1302.0,엘에스엘 플러스,2026-02-13 11:30:49,I,2026-02-15 00:20:02,유통전문판매업,203943.869756684,464973.884141836,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,엘에스엘플러스_서울특별시도봉구도봉동559-31
1450,유통전문판매업,07_22_17_P,3050000,3050000-113-2026-00010,2026-02-13,,1,영업/정상,1,영업,,,,,,8.4,130-070,서울특별시 동대문구 용두동 797 청량리역 해링턴플레이스 505호,"서울특별시 동대문구 고산자로34길 70, 청량리역 해링턴플레이스 5층 505호 (용두동)",2560.0,건인푸드시스템,2026-02-13 14:38:34,I,2026-02-15 00:20:02,유통전문판매업,,,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,8.4,,,,,건인푸드시스템_서울특별시동대문구용두동797청량리역해링턴플레이스505호
1449,유통전문판매업,07_22_17_P,5570000,5570000-113-2026-00001,2026-02-13,,1,영업/정상,1,영업,,,,,,60.0,368-910,충청북도 증평군 증평읍 초중리 613-6,"충청북도 증평군 증평읍 초중2길 38, 1층 102호",27940.0,허븐,2026-02-13 15:02:24,I,2026-02-15 00:20:02,유통전문판매업,251070.475540273,364094.44917393,유통전문판매업,0.0,0.0,,,상수도전용,0.0,0.0,1.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,허븐_충청북도증평군증평읍초중리613-6
1467,유통전문판매업,07_22_17_P,4351000,4351000-113-2026-00003,2026-02-13,,1,영업/정상,1,영업,,,,,,77.3,,강원특별자치도 양양군 양양읍 서문리 414 양양서문주공아파트,"강원특별자치도 양양군 양양읍 양양로 154-9, 105동 1102호 (양양서문주공아파트)",25025.0,수채골 토종꿀,2026-02-13 17:25:26,I,2026-02-15 00:20:02,유통전문판매업,341368.64923826,509235.658459273,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,수채골토종꿀_강원특별자치도양양군양양읍서문리414양양서문주공아파트
1471,유통전문판매업,07_22_17_P,5530000,5760000-113-2026-00012,2026-02-13,,1,영업/정상,1,영업,,,,,,,,경기도 화성시 병점구 병점동  887-4 308호,"경기도 화성시 병점구 병점노을5로 26, 308호 (병점동)",18371.0,에스엠엘랩 주식회사,2026-02-13 15:16:52,I,2026-02-15 00:20:02,유통전문판매업,202699.446416724,411590.537382822,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,에스엠엘랩주식회사_경기도화성시병점구병점동887-4308호
1414,유통전문판매업,07_22_17_P,3220000,3220000-113-2026-00041,2026-02-12,,1,영업/정상,1,영업,,,,,0221381610,24.13,135-818,서울특별시 강남구 논현동 89-7,"서울특별시 강남구 논현로132길 40, 5층 (논현동)",6053.0,주식회사 브랜비,2026-02-12 13:49:41,I,2026-02-14 00:20:02,유통전문판매업,202910.848015584,445923.519755243,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,24.13,,,,,주식회사브랜비_서울특별시강남구논현동89-7
1415,유통전문판매업,07_22_17_P,3220000,3220000-113-2026-00042,2026-02-12,,1,영업/정상,1,영업,,,,,,3.3,135-839,서울특별시 강남구 대치동 890-60 H 타워,"서울특별시 강남구 테헤란로70길 12, H 타워 4층 402-J795호 (대치동)",6193.0,주식회사 제이엠공감팩토리,2026-02-12 15:57:51,I,2026-02-14 00:20:02,유통전문판매업,204639.090092973,444728.353701831,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,주식회사제이엠공감팩토리_서울특별시강남구대치동890-60H타워
1391,유통전문판매업,07_22_17_P,4520000,4520000-113-2026-00005,2026-02-12,,1,영업/정상,1,영업,,,,,,2.04,336-851,충청남도 아산시 배방읍 북수리 1336 세바빌딩,"충청남도 아산시 배방읍 북수로 96, 1동 2층 201-B58호",31492.0,바이탈랩,2026-02-12 11:55:51,I,2026-02-14 00:20:02,유통전문판매업,206273.697697935,363577.01358924,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,바이탈랩_충청남도아산시배방읍북수리1336세바빌딩
1395,유통전문판매업,07_22_17_P,3010000,3010000-113-2026-00007,2026-02-12,,1,영업/정상,1,영업,,,,,07045189475,3.3,100-273,서울특별시 중구 필동3가 54,"서울특별시 중구 필동로 35-18, 3층 302호 (필동3가)",4622.0,로그스케일,2026-02-12 17:23:41,I,2026-02-14 00:20:02,유통전문판매업,199668.159525981,450612.683457652,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,3.3,,,,,로그스케일_서울특별시중구필동3가54
1397,유통전문판매업,07_22_17_P,3010000,3010000-113-2026-00006,2026-02-12,,1,영업/정상,1,영업,,,,,,2.69,100-845,서울특별시 중구 을지로2가 198 을지 한국빌딩,"서울특별시 중구 을지로 50, 을지 한국빌딩 19층 1906-12호 (을지로2가)",4534.0,(주)아이엘시스템,2026-02-12 17:02:07,I,2026-02-14 00:20:02,유통전문판매업,198459.656304955,451484.997004171,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,2.69,,,,,(주)아이엘시스템_서울특별시중구을지로2가198을지한국빌딩
1398,유통전문판매업,07_22_17_P,4800000,4800000-113-2026-00002,2026-02-12,,1,영업/정상,1,영업,,,,,,4.6,530-847,전라남도 목포시 옥암동 1056-2,"전라남도 목포시 복산길 52-1, 1층 (옥암동)",58684.0,토브공작소,2026-02-12 10:15:27,I,2026-02-14 00:20:02,유통전문판매업,148253.979477619,145535.126969555,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,토브공작소_전라남도목포시옥암동1056-2
1399,유통전문판매업,07_22_17_P,4830000,4830000-113-2026-00004,2026-02-12,,1,영업/정상,1,영업,,,,,,125.0,520-080,전라남도 나주시 남내동 95-27 사랑채전통식당,"전라남도 나주시 나주천2길 84, 사랑채전통식당 (남내동)",58258.0,나주협동상회,2026-02-12 14:50:23,I,2026-02-14 00:20:02,유통전문판매업,174233.702504927,170178.889474315,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,나주협동상회_전라남도나주시남내동95-27사랑채전통식당
1400,유통전문판매업,07_22_17_P,3030000,3030000-113-2026-00007,2026-02-12,,1,영업/정상,1,영업,,,,,,41.82,133-882,서울특별시 성동구 도선동 22-1 다남매 Tower,"서울특별시 성동구 고산자로 253, 다남매 Tower 8층 801호 (도선동)",4709.0,The GMK(더 지엠케이),2026-02-12 14:26:00,I,2026-02-14 00:20:02,유통전문판매업,203077.751686799,451121.27351231,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,TheGMK(더지엠케이)_서울특별시성동구도선동22-1다남매Tower
1401,유통전문판매업,07_22_17_P,3120000,3120000-113-2026-00004,2026-02-12,,1,영업/정상,1,영업,,,,,070 80988390,3.0,120-833,서울특별시 서대문구 창천동 20-26 신촌르메이에르타운3,"서울특별시 서대문구 신촌로 127, 신촌르메이에르타운3 지하2층 201-29호 (창천동)",3780.0,랩투비,2026-02-12 11:09:43,I,2026-02-14 00:20:02,유통전문판매업,194635.371682777,450469.610782261,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,랩투비_서울특별시서대문구창천동20-26신촌르메이에르타운3
1417,유통전문판매업,07_22_17_P,5530000,5760000-113-2026-00011,2026-02-12,,1,영업/정상,1,영업,,,,,,3.3,,경기도 화성시 병점구 병점동  844-5 리더스프라자 306-J116,"경기도 화성시 병점구 효행로 1068, 리더스프라자 306-J116 (병점동)",18405.0,토비아컴퍼니,2026-02-12 17:20:03,I,2026-02-14 00:20:02,유통전문판매업,203811.08404256,412529.901991526,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,토비아컴퍼니_경기도화성시병점구병점동844-5리더스프라자306-J116
1402,유통전문판매업,07_22_17_P,4490000,4490000-113-2026-00011,2026-02-12,,1,영업/정상,1,영업,,,,,,1.65,331-803,충청남도 천안시 서북구 성환읍 매주리 126-3,"충청남도 천안시 서북구 성환읍 성환1로 167, 202-S53호",31019.0,바이오엔티움,2026-02-12 13:35:09,I,2026-02-14 00:20:02,유통전문판매업,211359.130968863,378667.404492194,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,바이오엔티움_충청남도천안시서북구성환읍매주리126-3
1403,유통전문판매업,07_22_17_P,3670000,3670000-113-2026-00004,2026-02-12,,1,영업/정상,1,영업,,,,,,,305-305,대전광역시 유성구 복용동 507 지상1층,"대전광역시 유성구 진잠옛로 238, 지상1층 (복용동)",34163.0,에이비씨툴,2026-02-12 09:50:15,I,2026-02-14 00:20:02,유통전문판매업,228420.080221756,315416.307675744,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,에이비씨툴_대전광역시유성구복용동507지상1층
1404,유통전문판매업,07_22_17_P,3670000,3670000-113-2026-00005,2026-02-12,,1,영업/정상,1,영업,,,,,,,305-313,대전광역시 유성구 상대동 439-3 지상3층 일부호,"대전광역시 유성구 월드컵대로 316, 지상3층 일부호 (상대동)",34198.0,그린루트,2026-02-12 09:53:31,I,2026-02-14 00:20:02,유통전문판매업,230007.279532264,316427.031907259,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,그린루트_대전광역시유성구상대동439-3지상3층일부호
1405,유통전문판매업,07_22_17_P,3670000,3670000-113-2026-00006,2026-02-12,,1,영업/정상,1,영업,,,,,,,305-301,대전광역시 유성구 봉명동 441-14 지상1층,"대전광역시 유성구 온천서로 26, 지상1층 (봉명동)",34168.0,장수진곰탕,2026-02-12 11:23:09,I,2026-02-14 00:20:02,유통전문판매업,230461.978396773,317358.318068881,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,장수진곰탕_대전광역시유성구봉명동441-14지상1층
1406,유통전문판매업,07_22_17_P,4050000,4050000-113-2026-00010,2026-02-12,,1,영업/정상,1,영업,,,,,031 322 9957,3.3,449-030,경기도 용인시 처인구 남동 428-4,"경기도 용인시 처인구 신기로42번길 14, 1층 (남동)",17059.0,주식회사 브로스라팡,2026-02-12 11:04:04,I,2026-02-14 00:20:02,유통전문판매업,217963.808074034,413102.921912433,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,주식회사브로스라팡_경기도용인시처인구남동428-4
1407,유통전문판매업,07_22_17_P,3630000,3630000-113-2026-00008,2026-02-12,,1,영업/정상,1,영업,,,,,,,506-252,광주광역시 광산구 흑석동 524 광주 수완지구 이지 더원 아파트,"광주광역시 광산구 풍영로101번길 22, 103동 503호 (흑석동, 광주 수완지구 이지 더원 아파트)",62234.0,정본담,2026-02-12 13:58:06,I,2026-02-14 00:20:02,유통전문판매업,182723.742001912,187029.840411954,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,정본담_광주광역시광산구흑석동524광주수완지구이지더원아파트
1390,유통전문판매업,07_22_17_P,3180000,3180000-113-2026-00012,2026-02-12,,1,영업/정상,1,영업,,,,,,6.6,150-804,서울특별시 영등포구 당산동3가 395-25,"서울특별시 영등포구 국회대로28길 17, 2층 10A호 (당산동3가)",7256.0,(주)파이토리티,2026-02-12 14:23:41,I,2026-02-14 00:20:02,유통전문판매업,190586.062540107,447216.925498911,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,(주)파이토리티_서울특별시영등포구당산동3가395-25
1409,유통전문판매업,07_22_17_P,3150000,3150000-113-2026-00005,2026-02-12,,1,영업/정상,1,영업,,,,,,24.0,157-810,서울특별시 강서구 가양동 1487 가양테크노타운 11층 1114호,"서울특별시 강서구 허준로 217, 가양테크노타운 11층 1114호 (가양동)",7531.0,자이글 주식회사,2026-02-12 11:37:03,I,2026-02-14 00:20:02,유통전문판매업,187831.720345753,450994.213236731,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,자이글주식회사_서울특별시강서구가양동1487가양테크노타운11층1114호
1410,유통전문판매업,07_22_17_P,3150000,3150000-113-2026-00006,2026-02-12,,1,영업/정상,1,영업,,,,,,5.4,157-210,서울특별시 강서구 마곡동 771-3 보타닉파크타워3 316-8호,"서울특별시 강서구 마곡중앙6로 11, 보타닉파크타워3 3층 316-8호 (마곡동)",7801.0,(주)소요,2026-02-12 16:00:22,I,2026-02-14 00:20:02,유통전문판매업,184805.681473385,450977.857003116,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,(주)소요_서울특별시강서구마곡동771-3보타닉파크타워3316-8호
1411,유통전문판매업,07_22_17_P,3590000,3590000-113-2026-00003,2026-02-12,,1,영업/정상,1,영업,,,,,,29.86,501-813,광주광역시 동구 동명동 68-8 3층,"광주광역시 동구 동계천로 159-11, 3층 (동명동)",61434.0,별식지미방,2026-02-12 17:13:23,I,2026-02-14 00:20:02,유통전문판매업,193210.449176306,183400.652120593,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,별식지미방_광주광역시동구동명동68-83층
1416,유통전문판매업,07_22_17_P,5530000,5740000-113-2026-00015,2026-02-12,,1,영업/정상,1,영업,,,,,,3.3,,경기도 화성시 만세구 송산면 고포리 270-83 1층 일부호,"경기도 화성시 만세구 송산면 송산포도로820번길 98-13, 1층 일부호",18545.0,주식회사푸드인,2026-02-12 16:42:51,I,2026-02-14 00:20:02,유통전문판매업,,,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,주식회사푸드인_경기도화성시만세구송산면고포리270-831층일부호
1413,유통전문판매업,07_22_17_P,3220000,3220000-113-2026-00040,2026-02-12,,1,영업/정상,1,영업,,,,,070 41339724,161.0,135-920,서울특별시 강남구 역삼동 720-9 스타팅빌딩,"서울특별시 강남구 테헤란로38길 5, 스타팅빌딩 11층 (역삼동)",6221.0,(주)나투라스,2026-02-12 12:07:13,I,2026-02-14 00:20:02,유통전문판매업,203611.42157411,444381.910373492,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,161.0,,,,,(주)나투라스_서울특별시강남구역삼동720-9스타팅빌딩
1389,유통전문판매업,07_22_17_P,3930000,3930000-113-2026-00005,2026-02-12,,1,영업/정상,1,영업,,,,,,69.3,425-831,경기도 안산시 단원구 선부동 1076-3 용현빌딩,"경기도 안산시 단원구 선부광장1로 66, 용현빌딩 1층 114~116호 (선부동)",15239.0,주식회사 디디에프엔씨(DD F&C Inc.),2026-02-12 15:51:47,I,2026-02-14 00:20:02,유통전문판매업,183234.959929692,426025.871813575,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,주식회사디디에프엔씨(DDF&CInc.)_경기도안산시단원구선부동1076-3용현빌딩
1418,유통전문판매업,07_22_17_P,3140000,3140000-113-2026-00002,2026-02-12,,1,영업/정상,1,영업,,,,,,50.0,158-857,서울특별시 양천구 신정동 900-10,"서울특별시 양천구 목동로 203, 404-9호 (신정동)",7938.0,제나바이오,2026-02-12 13:56:33,I,2026-02-14 00:20:02,유통전문판매업,187891.378890719,447174.379218185,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,50.0,,,,,제나바이오_서울특별시양천구신정동900-10
1408,유통전문판매업,07_22_17_P,4000000,4000000-113-2026-00002,2026-02-12,,1,영업/정상,1,영업,,,,,,0.0,447-270,경기도 오산시 양산동 668-1 세마이편한세상 128동 1202호,"경기도 오산시 양산로 460, 128동 1202호 (양산동, 세마이편한세상)",18105.0,위드미바이오랩,2026-02-12 14:31:15,I,2026-02-14 00:20:02,유통전문판매업,202972.110854851,410430.290449665,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,위드미바이오랩_경기도오산시양산동668-1세마이편한세상128동1202호
1393,유통전문판매업,07_22_17_P,5050000,5050000-113-2026-00001,2026-02-12,,1,영업/정상,1,영업,,,,,,,780-933,경상북도 경주시 동천동 323-8,경상북도 경주시 윗동천안길 43-4 (동천동),38101.0,(주)영동종합수산유통,2026-02-12 16:28:03,I,2026-02-14 00:20:02,유통전문판매업,402412.092500783,263296.230861462,유통전문판매업,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,(주)영동종합수산유통_경상북도경주시동천동323-8
