번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
176,사료제조업,02_04_05_P,6410000,641000050220260004,2026-02-10,,1,영업/정상,0,정상,,,,,0313215388,,,경기도 용인시 처인구 모현읍 갈담리 416번지 1호,경기도 용인시 처인구 모현읍 파담로 140-66,,주식회사 밸류라움바이오,2026-02-13 09:56:07,U,2026-02-16 02:40:00,사료제조업(배합),221257.220418808,424389.679397759,사료제조업,,0,000,0,,주식회사밸류라움바이오_경기도용인시처인구모현읍갈담리416번지1호
111,사료제조업,02_04_05_P,6540000,654000050220260003,2026-02-10,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 임실군 신평면 대리 1243번지 1호 임실군농업미생물배양센터 1동,"전북특별자치도 임실군 신평면 대리로 154-5, 임실군농업미생물배양센터 1층",55913,임실군 농업미생물배양센터,2026-02-10 09:27:50,I,2026-02-12 00:20:02,사료제조업(보조),224156.116343974,239731.536901109,사료제조업,,0,000,0,,임실군농업미생물배양센터_전북특별자치도임실군신평면대리1243번지1호임실군농업미생물배양센터1동
112,사료제조업,02_04_05_P,6110000,611000050220260006,2026-02-10,,1,영업/정상,0,정상,,,,,,,,서울특별시 은평구 수색동  154번지 2호,"서울특별시 은평구 수색로 242, 3층 (수색동)",03502,에스세이지 주식회사,2026-02-10 14:18:49,I,2026-02-12 00:20:02,사료제조업(수입),190846.825135398,453246.597175201,사료제조업,,0,000,0,,에스세이지주식회사_서울특별시은평구수색동154번지2호
105,사료제조업,02_04_05_P,6440000,644000050220260022,2026-02-10,,1,영업/정상,0,정상,,,,,0415857016,,,충청남도 천안시 서북구 직산읍 군서리 93번지 35호,충청남도 천안시 서북구 직산읍 군수1길 274,31032,(주)씨에스 바이오,2026-02-10 09:43:24,I,2026-02-12 00:20:02,사료제조업(수입),214545.379407708,377477.182758178,사료제조업,,0,000,0,,(주)씨에스바이오_충청남도천안시서북구직산읍군서리93번지35호
67,사료제조업,02_04_05_P,6110000,611000050220260005,2026-02-06,,1,영업/정상,0,정상,,,,,0263391800,,,서울특별시 강남구 삼성동  170번지 7호 SOLIDCORPORATION,"서울특별시 강남구 테헤란로107길 6, SOLIDCORPORATION 2층 (삼성동)",06173,주식회사 핏펫(Fitpet),2026-02-06 16:38:25,I,2026-02-08 00:20:01,사료제조업(배합),205732.722545794,445340.688938637,사료제조업,,0,000,0,,주식회사핏펫(Fitpet)_서울특별시강남구삼성동170번지7호SOLIDCORPORATION
53,사료제조업,02_04_05_P,6440000,644000050220260021,2026-02-05,,1,영업/정상,0,정상,,,,,,,,충청남도 아산시 실옥동  345번지 127호,충청남도 아산시 실옥로 174 (실옥동),31501,(주)경보제약,2026-02-05 14:53:30,I,2026-02-07 00:20:02,사료제조업(수입),198347.641465429,366050.624958744,사료제조업,,0,000,0,,(주)경보제약_충청남도아산시실옥동345번지127호
52,사료제조업,02_04_05_P,6440000,644000050220260020,2026-02-05,,1,영업/정상,0,정상,,,,,0419567207,,,충청남도 서천군 장항읍 원수리 450번지 15호 남전물산,"충청남도 서천군 장항읍 장항공단길 71, 남전물산",33677,주식회사 남전물산,2026-02-05 10:53:34,I,2026-02-07 00:20:02,사료제조업(수입),174487.409802631,278924.176873414,사료제조업,,0,000,0,,주식회사남전물산_충청남도서천군장항읍원수리450번지15호남전물산
26,사료제조업,02_04_05_P,6440000,644000050220260019,2026-02-04,,1,영업/정상,0,정상,,,,,,,,충청남도 태안군 소원면 신덕리 629번지 5호,충청남도 태안군 소원면 소근로 63-19,32120,새키남유통,2026-02-04 14:50:37,I,2026-02-06 00:20:02,사료제조업(수입),128010.472456654,362834.63779618,사료제조업,,0,000,0,,새키남유통_충청남도태안군소원면신덕리629번지5호
16,사료제조업,02_04_05_P,6480000,648000050220260003,2026-02-04,,1,영업/정상,0,정상,,,,,0559867800,,,경상남도 창녕군 대합면 모전리 901번지 0호,경상남도 창녕군 대합면 수장퇴산로 35,,고려산업(주),2026-02-04 10:47:02,I,2026-02-06 00:20:02,사료제조업(배합),332643.034437265,232113.943702664,사료제조업,,0,L00,0,,고려산업(주)_경상남도창녕군대합면모전리901번지0호
19,사료제조업,02_04_05_P,6430000,643000050220260010,2026-02-03,,1,영업/정상,0,정상,,,,,0432180406,,,충청북도 청주시 청원구 오창읍 성재리 113번지 0호 C동,"충청북도 청주시 청원구 오창읍 성재1길 15, C동",28104,오양트레이딩컨퍼니,2026-02-03 17:28:26,I,2026-02-06 00:20:02,사료제조업(단미),231392.043309371,358569.364094937,사료제조업,,0,000,0,,오양트레이딩컨퍼니_충청북도청주시청원구오창읍성재리113번지0호C동
18,사료제조업,02_04_05_P,6430000,643000050220260009,2026-02-03,,1,영업/정상,0,정상,,,,,0432131305,,,"충청북도 청주시 청원구 북이면 금암리 281번지 0호 ,1층","충청북도 청주시 청원구 북이면 의암로 186, 1층",28136,하이온,2026-02-03 17:28:12,I,2026-02-06 00:20:02,사료제조업(단미),249357.686044202,361263.145649293,사료제조업,,0,000,0,,"하이온_충청북도청주시청원구북이면금암리281번지0호,1층"
21,사료제조업,02_04_05_P,6460000,646000050220260002,2026-02-03,,1,영업/정상,0,정상,,,,,,,,전라남도 순천시 대대동  1103번지 1호,전라남도 순천시 동너리길 56 (대대동),58027,애플바이오랩,2026-02-03 14:45:04,I,2026-02-06 00:20:02,사료제조업(보조),245883.527431474,156250.440435855,사료제조업,,0,000,0,,애플바이오랩_전라남도순천시대대동1103번지1호
24,사료제조업,02_04_05_P,6440000,644000050220260017,2026-02-03,,1,영업/정상,0,정상,,,,,,,,충청남도 태안군 소원면 모항리 1285번지 5호,충청남도 태안군 소원면 모항파도로 238,32123,새우 키우는 남자 유통,2026-02-03 09:33:36,I,2026-02-06 00:20:02,사료제조업(수입),122865.673768809,362643.15075541,사료제조업,,0,000,0,,새우키우는남자유통_충청남도태안군소원면모항리1285번지5호
25,사료제조업,02_04_05_P,6440000,644000050220260018,2026-02-03,,1,영업/정상,0,정상,,,,,0416674506,,,충청남도 서산시 인지면 둔당리 55번지 18호,충청남도 서산시 인지면 둔당로 145,32015,월드컴퍼니,2026-02-03 13:55:48,I,2026-02-06 00:20:02,사료제조업(수입),148639.983553851,362039.956167018,사료제조업,,0,000,0,,월드컴퍼니_충청남도서산시인지면둔당리55번지18호
27,사료제조업,02_04_05_P,4090000,409000003420260002,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 월곶면 갈산리 269-26,경기도 김포시 월곶면 안진골로 113-11,10022,주식회사 스카이에너지 김포지사,2026-02-03 15:07:39,I,2026-02-06 00:20:02,단미,162143.32254565,468899.939492102,사료제조업,단미,0,L00,0,,주식회사스카이에너지김포지사_경기도김포시월곶면갈산리269-26
28,사료제조업,02_04_05_P,6260000,626000050220260004,2026-02-03,,1,영업/정상,0,정상,,,,,0514675010,,,부산광역시 중구 중앙동3가  1번지 0호 부산우체국,"부산광역시 중구 중앙대로 63, 부산우체국 12층 (중앙동3가)",,퍼플오션인터내셔널,2026-02-03 13:18:47,I,2026-02-06 00:20:02,사료제조업(수입),385561.650139456,180152.738082365,사료제조업,,0,L00,0,,퍼플오션인터내셔널_부산광역시중구중앙동3가1번지0호부산우체국
29,사료제조업,02_04_05_P,5530000,553000003420260002,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 영천동  834-1,경기도 화성시 동탄구 동탄기흥로 565 (영천동),18469,주식회사 디에이지테크놀로지,2026-02-03 17:48:07,I,2026-02-06 00:20:02,수입,208126.886571062,412132.07816691,사료제조업,수입,0,L00,0,,주식회사디에이지테크놀로지_경기도화성시동탄구영천동834-1
17,사료제조업,02_04_05_P,6430000,643000050220260008,2026-02-03,,1,영업/정상,0,정상,,,,,0432131305,,,충청북도 청주시 청원구 북이면 금암리 281번지 0호 1층,"충청북도 청주시 청원구 북이면 의암로 186, 1층",,하이온,2026-02-03 18:16:10,I,2026-02-06 00:20:02,사료제조업(단미),249357.686044202,361263.145649293,사료제조업,,0,000,0,,하이온_충청북도청주시청원구북이면금암리281번지0호1층
2,사료제조업,02_04_05_P,3740000,374000003420260002,2026-02-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 권선구 구운동 139-77,"경기도 수원시 권선구 금호로 231, 지하1층 (구운동)",16410,챔프,2026-02-02 17:49:57,I,2026-02-04 00:20:02,단미,197730.652727933,419306.284989774,사료제조업,단미,0,000,0,,챔프_경기도수원시권선구구운동139-77
1,사료제조업,02_04_05_P,6280000,628000050220260005,2026-02-02,,1,영업/정상,0,정상,,,,,,,,인천광역시 부평구 십정동  119번지 0호 3호,"인천광역시 부평구 열우물로 143, 3층 (십정동)",21448,주식회사 원크루,2026-02-02 09:34:17,I,2026-02-04 00:20:02,사료제조업(수입),172690.570702005,441766.830445439,사료제조업,,0,000,0,,주식회사원크루_인천광역시부평구십정동119번지0호3호
3,사료제조업,02_04_05_P,6440000,644000050220260016,2026-02-02,,1,영업/정상,0,정상,,,,,0418331003,,,충청남도 부여군 구룡면 구봉리 207번지 1호,충청남도 부여군 구룡면 흥수로 409,33189,삼원 농업회사법인 주식회사,2026-02-02 11:28:07,I,2026-02-04 00:20:02,사료제조업(배합),185062.172082505,306249.967954338,사료제조업,,0,000,0,,삼원농업회사법인주식회사_충청남도부여군구룡면구봉리207번지1호
156,사료제조업,02_04_05_P,6410000,641000050220260003,2026-01-15,,1,영업/정상,0,정상,,,,,,,,경기도 양주시 남면 상수리 161번지 13호,경기도 양주시 남면 화합로610번길 55,,주식회사 페츠랑,2026-02-11 15:59:31,U,2026-02-13 02:40:00,사료제조업(배합),200019.43014707,485350.048845514,사료제조업,,0,000,0,,주식회사페츠랑_경기도양주시남면상수리161번지13호
38,사료제조업,02_04_05_P,6280000,628000050220260003,2026-01-13,,1,영업/정상,0,정상,,,,,,,,인천광역시 중구 운남동  1600번지 6호 211호,"인천광역시 중구 흰바위로 248, 2층 211호 (운남동)",,코히,2026-02-04 12:47:31,U,2026-02-06 02:40:00,사료제조업(단미),,,사료제조업,,0,000,0,,코히_인천광역시중구운남동1600번지6호211호
175,사료제조업,02_04_05_P,6410000,641000050220250014,2025-12-29,,1,영업/정상,0,정상,,,,,,0.0,,경기도 구리시 갈매동  552번지 4호,"경기도 구리시 갈매순환로 180, 제알토현대클러스터동스칸센 B동 2층 42호 (갈매동)",,그로바,2026-02-13 09:10:48,U,2026-02-16 02:40:00,사료제조업(배합),,,사료제조업,,0,000,0,,그로바_경기도구리시갈매동552번지4호
14,사료제조업,02_04_05_P,3120000,312000003420250002,2025-11-24,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서대문구 창천동 449 일광빌딩,"서울특별시 서대문구 연희로 30, 일광빌딩 1층 103호 (창천동)",03784,러프(Ruff),2026-01-30 10:56:14,U,2026-02-04 11:04:37,단미,193494.136860254,451017.53225722,사료제조업,단미,0,000,0,,러프(Ruff)_서울특별시서대문구창천동449일광빌딩
15,사료제조업,02_04_05_P,4070000,407000003420250003,2025-07-29,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,경기도 이천시 백사면 조읍리 386-5,경기도 이천시 백사면 지읍로 119-19,17311,티디바이오 2공장,2026-01-30 09:32:04,U,2026-02-04 11:04:37,보조,242597.329337141,424104.343298593,사료제조업,보조,0,000,0,,티디바이오2공장_경기도이천시백사면조읍리386-5
45,사료제조업,02_04_05_P,3940000,394000003420250009,2025-06-19,,3,폐업,2,폐업,2026-01-29,,,,,0.0,,경기도 고양시 일산동구 정발산동 1275-7,"경기도 고양시 일산동구 산두로145번길 43-2, 1층 (정발산동)",10406,우디랜드,2026-02-03 11:09:00,U,2026-02-06 02:40:00,단미,180876.821012053,463013.425876839,사료제조업,단미,0,000,0,,우디랜드_경기도고양시일산동구정발산동1275-7
44,사료제조업,02_04_05_P,6430000,643000050220250037,2025-05-29,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 충주시 직동  420번지 3호,충청북도 충주시 고든골길 62-1 (직동),,병풀채움,2026-02-03 15:16:25,U,2026-02-06 02:40:00,사료제조업(단미),285159.863705671,382942.315409222,사료제조업,,0,000,0,,병풀채움_충청북도충주시직동420번지3호
164,사료제조업,02_04_05_P,6290000,629000050220250002,2025-02-03,,3,폐업,2,폐업,2026-02-11,,,,,,,광주광역시 서구 내방동  842번지 30호 1층댕스델리,광주광역시 서구 월드컵4강로 188 (내방동),,댕스델리,2026-02-11 13:58:51,U,2026-02-13 02:40:00,사료제조업(단미),188051.987522281,183758.797243738,사료제조업,,0,000,0,,댕스델리_광주광역시서구내방동842번지30호1층댕스델리
51,사료제조업,02_04_05_P,3740000,374000003420240020,2024-12-11,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 영통구 이의동 1248-3,"경기도 수원시 영통구 대학4로 17, 618-2호 (이의동)",16226,씨웨스트(주),2026-02-04 19:39:54,U,2026-02-06 02:40:00,수입,204053.159882023,422057.64974689,사료제조업,수입,0,000,0,,씨웨스트(주)_경기도수원시영통구이의동1248-3
151,사료제조업,02_04_05_P,6270000,627000050220240020,2024-11-29,,1,영업/정상,0,정상,,,,,0535569977,,,대구광역시 달서구 월암동  1번지 213호,대구광역시 달서구 성서공단로 138 (월암동),,(주)이가,2026-02-10 10:31:33,U,2026-02-12 02:40:00,사료제조업(수입),335287.061597255,260384.332200994,사료제조업,,0,L00,0,,(주)이가_대구광역시달서구월암동1번지213호
50,사료제조업,02_04_05_P,3940000,394000003420240026,2024-11-19,,3,폐업,2,폐업,2026-01-27,,,,,0.0,,경기도 고양시 일산동구 장항동 869 엠시티타워&amp;엠시티오피스텔 1190호,"경기도 고양시 일산동구 백마로 195, 엠시티타워&amp;엠시티오피스텔 1층 1190호 (장항동)",10403,리포포,2026-02-03 11:10:37,U,2026-02-06 02:40:00,단미,179708.826286267,461404.803949418,사료제조업,단미,0,000,0,,리포포_경기도고양시일산동구장항동869엠시티타워&amp;엠시티오피스텔1190호
138,사료제조업,02_04_05_P,6270000,627000050220240016,2024-09-05,,1,영업/정상,0,정상,,,,,,,,대구광역시 달서구 갈산동  974번지 0호,대구광역시 달서구 달구벌대로250길 29 (갈산동),,엔에스코리아,2026-02-10 10:25:27,U,2026-02-12 02:40:00,사료제조업(수입),335787.304139107,262030.686659885,사료제조업,,0,000,0,,엔에스코리아_대구광역시달서구갈산동974번지0호
155,사료제조업,02_04_05_P,3940000,394000003420240022,2024-08-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 덕양구 원흥동 702 425호,"경기도 고양시 덕양구 삼원로 51, 원흥줌하이필드 지식산업센터 425호 (원흥동)",10550,골디리,2026-02-11 08:20:34,U,2026-02-13 02:40:00,단미,188960.069683096,459870.166884156,사료제조업,단미,0,000,0,,골디리_경기도고양시덕양구원흥동702425호
69,사료제조업,02_04_05_P,6480000,648000050220240023,2024-07-05,,1,영업/정상,0,정상,,,,,,,,경상남도 함양군 수동면 우명리 82번지 1호,경상남도 함양군 수동면 산업단지길 184,50017,㈜유원,2026-02-06 16:05:24,U,2026-02-08 02:40:00,사료제조업(수입),,,사료제조업,,0,000,0,,㈜유원_경상남도함양군수동면우명리82번지1호
134,사료제조업,02_04_05_P,6270000,627000050220240003,2024-01-08,,1,영업/정상,0,정상,,,,,0536560777,,,대구광역시 달서구 죽전동  257번지 11호,대구광역시 달서구 와룡로 217 (죽전동),,주식회사 선일에프앤씨,2026-02-10 11:08:18,U,2026-02-12 02:40:00,사료제조업(수입),338762.452794048,262435.6118184,사료제조업,,0,L00,0,,주식회사선일에프앤씨_대구광역시달서구죽전동257번지11호
148,사료제조업,02_04_05_P,6270000,627000050220230036,2023-12-27,,1,영업/정상,0,정상,,,,,,,,대구광역시 중구 대봉동  742번지 4호,"대구광역시 중구 명륜로 120-1, 1층 (대봉동)",,소글소글,2026-02-10 10:13:05,U,2026-02-12 02:40:00,사료제조업(수입),344215.998538226,263336.282110735,사료제조업,,0,000,0,,소글소글_대구광역시중구대봉동742번지4호
61,사료제조업,02_04_05_P,5530000,553000003420230029,2023-10-25,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 송산면 마산리 393-17 2~3동,"경기도 화성시 만세구 송산면 송산포도로 665-3, 2~3동",18545,(주)피드원,2026-02-05 17:27:27,U,2026-02-07 02:40:00,단미,171823.750444416,414665.4028944,사료제조업,단미,0,L00,0,,(주)피드원_경기도화성시만세구송산면마산리393-172~3동
49,사료제조업,02_04_05_P,4800000,480000003420230003,2023-10-13,,3,폐업,2,폐업,2026-02-03,,,,,0.0,,전라남도 목포시 연산동 1944 목포용해2지구모아엘가 에듀파크 상가동 102호,"전라남도 목포시 연산백련로1번길 69, 102호 (연산동, 목포용해2지구모아엘가 에듀파크)",58763,멍데이,2026-02-03 15:37:39,U,2026-02-06 02:40:00,단미,143955.814674852,146613.695618022,사료제조업,단미,0,000,0,,멍데이_전라남도목포시연산동1944목포용해2지구모아엘가에듀파크상가동102호
70,사료제조업,02_04_05_P,3820000,382000003420230010,2023-10-10,,1,영업/정상,0,정상,,,,,,0.0,,경기도 의정부시 의정부동 207-1 창성빌딩 101호,"경기도 의정부시 호국로 1276, 창성빌딩 101호 (의정부동)",11691,멍개식당,2026-02-06 15:10:23,U,2026-02-08 02:40:00,단미,203968.266788079,471203.548643704,사료제조업,단미,0,000,0,,멍개식당_경기도의정부시의정부동207-1창성빌딩101호
161,사료제조업,02_04_05_P,5530000,553000003420230020,2023-07-31,,3,폐업,2,폐업,2025-10-20,,,,,0.0,,경기도 화성시 동탄구 능동 1114-2 에버스타 108호,"경기도 화성시 동탄구 동탄지성로 143, 에버스타 108호 (능동)",18431,푸드포퍼피,2026-02-11 09:26:05,U,2026-02-13 02:40:00,단미,205220.245172602,411961.663399221,사료제조업,단미,0,000,0,,푸드포퍼피_경기도화성시동탄구능동1114-2에버스타108호
30,사료제조업,02_04_05_P,6530000,653000050220230006,2023-07-10,,3,폐업,2,폐업,2026-02-03,,,,0336443116,,,강원특별자치도 강릉시 사천면 산대월리 340번지 0호,강원특별자치도 강릉시 사천면 하남길 30,25441,마이크로알지에스크어스,2026-02-03 22:09:21,U,2026-02-06 02:40:00,사료제조업(배합),364646.645342428,480469.378258527,사료제조업,,0,000,0,,마이크로알지에스크어스_강원특별자치도강릉시사천면산대월리340번지0호
72,사료제조업,02_04_05_P,3180000,318000003420230001,2023-06-20,,3,폐업,2,폐업,2026-02-05,,,,,0.0,,서울특별시 영등포구 신길동 159-7,"서울특별시 영등포구 도신로54길 3, 1층 (신길동)",07348,벌스데이레오,2026-02-08 10:35:31,U,2026-02-10 02:40:00,단미,192398.956017235,445454.269808818,사료제조업,단미,0,000,0,,벌스데이레오_서울특별시영등포구신길동159-7
33,사료제조업,02_04_05_P,6500000,650000050220230015,2023-06-19,,1,영업/정상,0,정상,,,,,,0.0,,제주특별자치도 제주시 한림읍 옹포리 880번지 0호,제주특별자치도 제주시 한림읍 일주서로 5166,,도르멍멍,2026-02-04 14:10:37,U,2026-02-06 02:40:00,사료제조업(단미),130850.333417049,-11138.2714060854,사료제조업,,0,000,0,,도르멍멍_제주특별자치도제주시한림읍옹포리880번지0호
145,사료제조업,02_04_05_P,6270000,627000050220230005,2023-01-27,,1,영업/정상,0,정상,,,,,07041369948,,,대구광역시 달서구 용산동  466번지 3호,대구광역시 달서구 성지로22길 18(용산동),,향산 주식회사,2026-02-10 10:12:02,U,2026-02-12 02:40:00,사료제조업(수입),337427.050971189,263066.420398245,사료제조업,,0,L00,0,,향산주식회사_대구광역시달서구용산동466번지3호
103,사료제조업,02_04_05_P,6280000,628000050220220060,2022-11-21,,3,폐업,2,폐업,2026-02-09,,,,0325113515,0.0,,인천광역시 부평구 청천동  404번지 21호,"인천광역시 부평구 청천마차로 206, 3층 (청천동)",,투도그,2026-02-09 19:21:49,U,2026-02-11 02:40:00,사료제조업(단미),174663.21501348,446824.394950827,사료제조업,,0,000,0,,투도그_인천광역시부평구청천동404번지21호
63,사료제조업,02_04_05_P,3940000,394000003420220036,2022-11-17,,1,영업/정상,0,정상,,,,,031-932-8038,0.0,,경기도 고양시 일산동구 장항동 771-1 우림로데오스위트 1207호,"경기도 고양시 일산동구 중앙로1275번길 38-10, 우림로데오스위트 1207호 (장항동)",10401,(주)굿팜,2026-02-05 15:18:30,U,2026-02-07 02:40:00,수입,179718.471062692,461975.053805917,사료제조업,수입,0,L00,0,,(주)굿팜_경기도고양시일산동구장항동771-1우림로데오스위트1207호
162,사료제조업,02_04_05_P,5530000,553000003420220027,2022-10-28,,1,영업/정상,0,정상,,,,,03180155541,0.0,,경기도 화성시 동탄구 능동 1064-5 이너매스 307호,"경기도 화성시 동탄구 동탄원천로 354-28, 이너매스 307호 (능동)",18423,(주)코리아마이카,2026-02-11 09:13:39,U,2026-02-13 02:40:00,수입,205141.46505177,412932.296803458,사료제조업,수입,0,L00,0,,(주)코리아마이카_경기도화성시동탄구능동1064-5이너매스307호
11,사료제조업,02_04_05_P,6530000,642000050220220052,2022-10-13,,1,영업/정상,0,정상,,,,,0333441841,0.0,,강원특별자치도 횡성군 우천면 오원리 814번지 0호,강원특별자치도 횡성군 우천면 전재로130번길 29-8,,㈜대웅제약 2공장,2026-01-30 17:10:08,U,2026-02-04 11:04:37,사료제조업(배합),295931.600091226,438139.840581364,사료제조업,,0,000,0,,㈜대웅제약2공장_강원특별자치도횡성군우천면오원리814번지0호
