"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"15","국내외여행업","03_12_02_P","3130000","CDFI2260022022000014","2017-03-23","","01","영업/정상","13","영업중","","","","","02-6954-0051","","","서울특별시 마포구 도화동 173 삼창주택","서울특별시 마포구 마포대로 63-8, 삼창주택 11층 1112호 (도화동)","04157","이엘글로벌","2026-04-01 17:38:47","U","2026-04-03 02:40:00","","195324.793653981","448885.430093289","국내외여행업","","","0","","","서울보증(2025 0470 7974호)","","0","0","0","0","EL Global","Overseas and Domestic Travel Business","0","0","","0","0","","0","0","","0","","","","","","","36418284","20250701","20260630","","0","",
"16","국내외여행업","03_12_02_P","3180000","CDFI2260022015000003","2013-04-30","","01","영업/정상","13","영업중","","","","","02-717-5228","","","서울특별시 영등포구 양평동5가 1-1","서울특별시 영등포구 양평로21길 26, 304호 (양평동5가, 선유도역1차아이에스비즈타워)","07207","(주)글로벌연맹투어","2026-04-01 16:41:23","U","2026-04-03 02:40:00","","190372.127120283","448218.446478138","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","GLOBAL LEAGUE TOUR.CO.,LTD","OVERSEAS and DOMESTIC TRAVERL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260430","20270429","","0","",
"17","국내외여행업","03_12_02_P","3170000","CDFI2260022018000016","2018-12-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 295-10 롯데마트 맥스 금천점","서울특별시 금천구 두산로 71, 롯데마트 맥스 금천점 1층 (독산동)","08524","(주)캐슬투어","2026-04-01 09:02:37","U","2026-04-03 02:40:00","","190704.904312713","440940.384414334","국내외여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20230227","20231231","","0","",
"18","국내외여행업","03_12_02_P","3180000","CDFI2260022021000004","2017-06-08","","01","영업/정상","13","영업중","","","","","070-8872-7213","","","서울특별시 영등포구 당산동3가 91-1","서울특별시 영등포구 국회대로38길 8, 403호 (당산동3가)","07257","(주)후쿠코리아","2026-04-01 15:42:25","U","2026-04-03 02:40:00","","190984.071034863","447125.064596042","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","Fukukorea","OVERSEAS and DOMESTIC TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","90000000","20260119","20270118","","0","",
"19","국내외여행업","03_12_02_P","3000000","CDFI2260022025000004","2025-02-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 인사동 194-4 하나로빌딩","서울특별시 종로구 인사동5길 25, 하나로빌딩 805호 (인사동)","03162","(주)싱투어","2026-04-01 16:57:34","U","2026-04-03 02:40:00","","198643.543485167","452199.798612424","국내외여행업","","","0","","","서울보증보험(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260212","20270211","","0","",
"20","국내외여행업","03_12_02_P","3330000","CDFI2260022026000001","2017-08-21","","01","영업/정상","13","영업중","","","","","1544-1826","","","부산광역시 해운대구 좌동 1473-2 엘리움","부산광역시 해운대구 해운대로 794, 엘리움 2층 207호 (좌동)","48104","(주)투어드림","2026-04-02 13:40:57","I","2026-04-04 00:20:02","","398155.660814985","187681.573589165","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","14.6","","0","","","","","","","45000000","20230715","20240714","","15","",
"21","국내외여행업","03_12_02_P","3470000","CDFI2260022026000005","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","대구광역시 달서구 월성동 1839 501호","대구광역시 달서구 상원로 192, 501호 (월성동)","42757","(주)굳피플컴퍼니","2026-04-02 14:17:16","I","2026-04-04 00:20:02","","337825.383317085","259282.230695192","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","31000000","","","","0","",
"22","국내외여행업","03_12_02_P","3460000","CDFI2260022011000001","2006-12-26","","01","영업/정상","13","영업중","","","","","053-422-6200","","706-962","대구광역시 수성구 두산동 113 수성SK리더스뷰아파트 상가 108동 501호","대구광역시 수성구 동대구로 95, 108동 501호 (두산동,수성SK리더스뷰아파트 상가)","","(주)더블유투어","2026-04-02 08:50:02","U","2026-04-04 02:40:00","","346586.097961164","261066.09520777","국내외여행업","관광사업","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","W TOUR Co .Ltd","Domestic and Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260411","20270411","","0","",
"23","국내외여행업","03_12_02_P","3150000","CDFI2260022019000010","2019-04-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 759-1 두산더랜드타워 B동 714호","서울특별시 강서구 마곡서로 152, 두산더랜드타워 B동 714호 (마곡동)","07788","즐거운여행","2026-04-02 20:08:04","U","2026-04-04 02:40:00","","184526.084367975","451722.650631223","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","29.7","","0","","","","","","","30982950","20260301","20270228","","30","",
"24","국내외여행업","03_12_02_P","6510000","CDFI2260022014000006","2008-05-23","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 노형동 919 1층","제주특별자치도 제주시 1100로 3348, 1층 (노형동)","63082","(주)하나제주여행","2026-04-02 13:49:45","U","2026-04-04 02:40:00","","151626.960526165","-1123.90701929614","국내외여행업","관광사업","","0","","","제주특별자치도관광협회","","0","0","0","0","","","0","0","","0","0","","0","148","","0","","","","","","","150000000","20260420","20270420","","148","",
"25","국내외여행업","03_12_02_P","3150000","CDFI2260022026000012","2026-03-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 공항동 49-2 이스카이오피스텔 12층","서울특별시 강서구 공항대로 18-1, 12층 (공항동, 이스카이오피스텔)","07622","(주)피데스투어코리아","2026-04-02 20:00:11","U","2026-04-04 02:40:00","","183068.55405978","450983.319831035","국내외여행업","","","0","","","서울관광협회","","0","0","0","0","","","0","0","","0","0","","0","3","","0","","","","","","","0","20260319","20270319","","3","",
"26","국내외여행업","03_12_02_P","3150000","CDFI2260022026000013","2026-03-14","","01","영업/정상","13","영업중","","","","","02-444-5473","","","서울특별시 강서구 마곡동 799-1 로뎀타워 1309호","서울특별시 강서구 공항대로 186, 로뎀타워 1309호 (마곡동)","07631","주식회사 투어트레이드글로벌","2026-04-02 20:03:14","U","2026-04-04 02:40:00","","184736.337018716","450772.911093033","국내외여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","26.4","","0","","","","","","","30000000","20260324","20270324","","26","",
"27","국내외여행업","03_12_02_P","3000000","CDFI2260022026000013","2026-03-24","","01","영업/정상","13","영업중","","","","","02-2198-5800","","","서울특별시 종로구 수송동 58 두산위브파빌리온","서울특별시 종로구 삼봉로 81, 두산위브파빌리온 519호 (수송동)","03150","아이티앤 익스피리언스","2026-04-02 15:26:34","U","2026-04-04 02:40:00","","198324.653631679","452252.812389497","국내외여행업","","","0","","","한국관광협회(30,000,000원)","","0","0","0","0","","","0","0","","0","0","","0","17.61","","0","","","","","","","30000000","20260402","20270402","","18","",
"28","국내외여행업","03_12_02_P","3270000","CDFI2260022026000002","2006-03-13","","01","영업/정상","13","영업중","","","","","051-465-5840","","","부산광역시 동구 수정동 139-3","부산광역시 동구 수정로 8, 1층 (수정동)","48790","(주)한남월드투어","2026-04-02 15:37:42","U","2026-04-04 02:40:00","","386415.128707528","182842.749232404","국내외여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260315","20270315","","0","",
"29","국내외여행업","03_12_02_P","3650000","CDFI2260022002000007","2002-05-22","","01","영업/정상","13","영업중","","","","","","","","대전광역시 중구 은행동 9-13","대전광역시 중구 목척8길 11, 201호 (은행동)","34832","(주)헤라항공여행사","2026-04-02 17:36:13","U","2026-04-04 02:40:00","","238334.153709722","314408.142469664","국내외여행업","관광사업","일반상업지역","5","기타","","대전광역시관광협회","근린생활시설","4","1","0","0","HERA TRAVEL SERVICE CO.LTD.","DOMESTIC AND OVERSEAS TRAVEL AGENCY","0","0","","0","0","","0","19.83","","0","","","","","","","101000000","20230308","20240308","","20","",
"30","국내외여행업","03_12_02_P","4800000","CDFI2260022018000004","2018-07-05","","03","폐업","03","폐업","2026-04-02","","","","061-282-6347","","","전라남도 목포시 석현동 1175","전라남도 목포시 석현로 46, 목포벤처지원센터 311호 (석현동)","58656","(주)오렌지","2026-04-02 17:31:35","U","2026-04-04 02:40:00","","147417.049437123","146551.833899671","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20221112","20231111","","0","",
"31","국내외여행업","03_12_02_P","6510000","CDFI2260022011000009","2011-04-19","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 노형동 905-3 하와이오피스텔","제주특별자치도 제주시 도령로 40, 하와이오피스텔 3층 320호 (노형동)","63081","(주)명문에듀앤트래블","2026-04-02 13:50:49","U","2026-04-04 02:40:00","","151916.450711803","-819.696221266185","국내외여행업","","","0","","","제주특별자치도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260418","20270418","","0","",
"32","국내외여행업","03_12_02_P","3150000","CDFI2260022020000001","2014-02-19","","01","영업/정상","13","영업중","","","","","02-2234-8848","","","서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 712호","서울특별시 강서구 마곡중앙5로1길 20, 마곡나루역보타닉비즈타워 712호 (마곡동)","07788","오름산장&트레킹","2026-04-02 19:53:41","U","2026-04-04 02:40:00","","184622.24950286","451831.218540076","국내외여행업","","","0","","","관광공제회(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260320","20270320","","0","",
"33","국내외여행업","03_12_02_P","3440000","CDFI2260022023000004","1994-03-21","","01","영업/정상","13","영업중","","","","","053-642-2626","","","대구광역시 남구 대명동 3042-11","대구광역시 남구 성당로 158 (대명동)","42460","담을여행 주식회사","2026-04-02 09:03:18","U","2026-04-04 02:40:00","","341739.778964219","262053.039340641","국내외여행업","관광사업","","0","","","관광공제회","","0","0","0","0","Dameul Travel CO., LTD","OVERSEAS TRAVEL AGENCY","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260313","20270313","","0","",
"34","국내외여행업","03_12_02_P","3010000","CDFI2260022024000029","2014-11-25","","03","폐업","03","폐업","2026-03-31","","","","070-4900-2339","","","서울특별시 중구 무교동 32-2 남강건설회관빌딩","서울특별시 중구 무교로 15, 남강건설회관빌딩 2층 201호 (무교동)","04520","(주)트래블마케팅서비스","2026-04-02 09:36:37","U","2026-04-04 02:40:00","","198068.059896866","451666.732613608","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","Travel Marketing Service Co.,Ltd.","OVERSEAS and DOMESTIC TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","60000000","20241201","20251130","","0","",
"35","국내외여행업","03_12_02_P","3830000","CDFI2260022024000002","2024-03-14","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 동안구 관양동 1608-4 동아프라자아케이드","경기도 안양시 동안구 부림로 121, 동아프라자아케이드 9층 901-92호 (관양동)","14066","동방월드투어","2026-04-02 14:16:13","U","2026-04-04 02:40:00","","196784.059244886","432448.726631302","국내외여행업","","","0","","","경기도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260411","20270410","","0","",
"36","국내외여행업","03_12_02_P","3190000","CDFI2260022024000002","2017-03-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 신대방동 395-62 삼성보라매옴니타워","서울특별시 동작구 보라매로5길 23, 지하1층 114호 (신대방동, 삼성보라매옴니타워)","07071","제이와이여행사","2026-04-02 14:54:40","U","2026-04-04 02:40:00","","193176.63667583","443379.17134595","국내외여행업","","","0","","","(사)서울시관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","40568292","20260310","20270309","","0","",
"37","국내외여행업","03_12_02_P","3150000","CDFI2260022014000005","2012-01-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 가양동 449-21 한화비즈메트로2차 1501호","서울특별시 강서구 양천로 551-24, 1501호 (가양동, 한화비즈메트로2차)","07532","지니트래블(주)","2026-04-02 19:55:33","U","2026-04-04 02:40:00","","187733.160920858","450747.952249309","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260401","20270331","","0","",
"38","국내외여행업","03_12_02_P","3380000","CDFI2260022026000002","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 수영동 487-2","부산광역시 수영구 수미로 74, 1층 (수영동)","48220","더 재미난여행 주식회사","2026-04-02 15:00:17","U","2026-04-04 02:40:00","","392942.858553847","188039.891238844","국내외여행업","","","0","","","서울보증보험","","1","0","0","0","","","0","0","","0","0","","0","133.2","","0","","","","","","","30000000","20260303","20270302","","133","",
"39","국내외여행업","03_12_02_P","3150000","CDFI2260022001000003","2001-03-08","","01","영업/정상","13","영업중","","","","","02-3662-1588","","","서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 A동 603호","서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 A동 603-D628호 (마곡동)","07802","(주)여행투데이","2026-04-02 19:56:57","U","2026-04-04 02:40:00","","185127.285385035","450939.221091497","국내외여행업","관광사업","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260316","20270316","","0","",
"40","국내외여행업","03_12_02_P","3510500","CDFI2260022022000002","2022-10-26","","01","영업/정상","13","영업중","","","","","032-873-5818","","","인천광역시 미추홀구 주안동 226-2 부성PINE","인천광역시 미추홀구 미추홀대로719번길 4, 부성PINE 1층 107호 (주안동)","22136","아시아여행사 주안","2026-04-02 15:41:30","U","2026-04-04 02:40:00","","171602.158156036","440026.355451727","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260401","20270331","","0","",
"41","국내외여행업","03_12_02_P","3780000","CDFI2260022022000014","2022-10-25","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 분당구 구미동 159 홈플러스 분당오리점","경기도 성남시 분당구 탄천상로151번길 20, 홈플러스 분당오리점 (구미동)","13636","온드림 여행사","2026-04-02 13:26:39","U","2026-04-04 02:40:00","","209409.160207927","426451.358939753","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"42","국내외여행업","03_12_02_P","3530000","CDFI2260022022000001","2018-06-11","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1346","인천광역시 남동구 문화로115번길 23 (구월동)","21569","무인도섬테마연구소","2026-04-02 11:03:31","U","2026-04-04 02:40:00","","173216.480809214","438628.716470485","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","DESERTISLANDLAB","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260331","20270330","","0","",
"43","국내외여행업","03_12_02_P","4191000","CDFI2260022026000001","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 개운동 385-7 2층","강원특별자치도 원주시 치악로 1784, 2층 (개운동)","26443","가온누리 여행사","2026-04-03 17:59:14","I","2026-04-05 00:20:22","","284623.272859832","427060.650908531","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"44","국내외여행업","03_12_02_P","4160000","CDFI2260022026000001","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 가평군 청평면 청평리 301-4 네오오피스텔","경기도 가평군 청평면 경춘로 871, 네오오피스텔 5층 503호","12451","더파크투어(THE PARK TOUR)","2026-04-03 15:12:45","I","2026-04-05 00:20:22","","237196.25026367","471079.448196032","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"45","국내외여행업","03_12_02_P","4490000","CDFI2260022014000009","2014-11-12","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 원성동 584-5","충청남도 천안시 동남구 충절로 224, 3층 1호 (원성동)","31186","(주)차놀자여행사","2026-04-03 11:14:50","U","2026-04-05 02:40:00","","214113.59963459","366408.475634469","국내외여행업","","일반상업지역","12","기타","","서울보증보험","근린생활시설","10","2","0","0","","","0","0","","0","0","","0","123","","0","","","","","","","60000000","20260403","20270402","","123","",
"46","국내외여행업","03_12_02_P","3230000","CDFI2260022016000011","2016-06-14","","01","영업/정상","13","영업중","","","","","024236264","","","서울특별시 송파구 잠실동 195-5","서울특별시 송파구 백제고분로7길 6-19, 2층 (잠실동, 대진빌딩)","05561","주식회사 엔비다이버스","2026-04-03 16:49:52","U","2026-04-05 02:40:00","","206969.44615716","445264.814765259","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","146.73","","0","","","","","","","200000000","20260404","20280403","","147","",
"47","국내외여행업","03_12_02_P","3230000","CDFI2260022017000027","2016-11-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 39-2 신동아타워아파트","서울특별시 송파구 오금로11길 33, 6층 S109호 (방이동, 신동아타워아파트)","05543","세이프티 스탑","2026-04-03 15:25:46","U","2026-04-05 02:40:00","","209708.127928039","445937.543455637","국내외여행업","","","0","","","한국관광협회중앙회(삼천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50518828","20260402","20270401","","0","",
"48","국내외여행업","03_12_02_P","3910000","CDFI2260022013000005","2013-10-02","","01","영업/정상","13","영업중","","","","","031-611-1621","","459-030","경기도 평택시 이충동 664-2 예림프라자","경기도 평택시 이충로 49-33 (이충동)","459-030","마녀여행사","2026-04-03 15:54:47","U","2026-04-05 02:40:00","","205727.966657891","395372.313625812","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","91169920","20251003","20261002","","0","",
"49","국내외여행업","03_12_02_P","3910000","CDFI2260022015000001","2015-03-27","","01","영업/정상","13","영업중","","","","","031-656-5522","","","경기도 평택시 통복동 84-3","경기도 평택시 중앙로 29, 3층 (통복동)","17894","트래블 수","2026-04-03 14:10:13","U","2026-04-05 02:40:00","","207621.627115315","388192.83665582","국내외여행업","","일반주거지역","0","주택가주변","","서울보증보험주식회사","근린생활시설","0","0","0","0","TRAVEL SU","Overseas Travel Business","0","0","","0","0","","0","72.47","","0","","","","","","","60194712","20260405","20290404","","72","",
