번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),지정일자,민원종류명,Unnamed: 30,record_key
1711,담배소매업,11_43_02_P,3680000,2026368022205600009,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,대전광역시 대덕구 오정동 223-18,"대전광역시 대덕구 동산초교로59번길 3, 1층 (오정동)",34432,지에스25(GS25) 오정신동아점,2026-02-26 11:09:31,I,2026-02-28 00:20:02,,237990.893299209,316500.88022074,20260226.0,제7조의3제2항에따른경우,,지에스25(GS25)오정신동아점_대전광역시대덕구오정동223-18
1710,담배소매업,11_43_02_P,3710000,2026371015005600003,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 동구 전하동 1 현대중공업,"울산광역시 동구 방어진순환도로 1000, 현대중공업 본관건물 (전하동)",44032,주식회사 라한호텔 울산,2026-02-26 16:19:00,I,2026-02-28 00:20:02,,421219.235781497,226711.641285437,20260226.0,제7조의3제2항에따른경우,,주식회사라한호텔울산_울산광역시동구전하동1현대중공업
1698,담배소매업,11_43_02_P,4470000,2026447014505600009,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,충청북도 음성군 금왕읍 무극리 83-31,충청북도 음성군 금왕읍 금석로 52-3,27636,씨유 무극백화점,2026-02-26 11:41:39,I,2026-02-28 00:20:02,,253251.310603786,387787.49875821,20260226.0,제7조의3제2항에따른경우,,씨유무극백화점_충청북도음성군금왕읍무극리83-31
1708,담배소매업,11_43_02_P,3620000,2026362026105600015,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,광주광역시 북구 문흥동 1011-5 상록 아파트,"광주광역시 북구 문산로 20-1, 상록 아파트 1층 102호 (문흥동)",61134,씨유 문흥상록점,2026-02-26 18:04:21,I,2026-02-28 00:20:02,,192859.193038658,187077.108668978,20260226.0,제7조의3제2항에따른경우,,씨유문흥상록점_광주광역시북구문흥동1011-5상록아파트
1706,담배소매업,11_43_02_P,3930000,2026556000205600011,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,경기도 안산시 단원구 초지동 737 그린빌주공17단지아파트 상가동,"경기도 안산시 단원구 초지서로 41, 그린빌주공17단지아파트 상가동 105호 (초지동)",15450,씨유 초지그린빌점,2026-02-26 13:08:42,I,2026-02-28 00:20:02,,183123.344647699,422857.162748479,20260226.0,제7조의3제2항에따른경우,,씨유초지그린빌점_경기도안산시단원구초지동737그린빌주공17단지아파트상가동
1705,담배소매업,11_43_02_P,3930000,2026555000205600011,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,경기도 안산시 상록구 이동 712-2 제스트3,"경기도 안산시 상록구 광덕1로 341, 제스트3 101,102호 (이동)",15494,스카이 편의점,2026-02-26 13:26:15,I,2026-02-28 00:20:02,,186451.116019423,422795.152410674,20260226.0,제7조의3제2항에따른경우,,스카이편의점_경기도안산시상록구이동712-2제스트3
1700,담배소매업,11_43_02_P,3860000,2026388100605600005,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,"경기도 부천시 소사구 소사본동 401-7 풍림아파트 301,2호","경기도 부천시 소사구 소사로78번길 38, 풍림아파트 301,302호 (소사본동)",14774,지에스(GS)25소사아이원,2026-02-26 16:56:57,I,2026-02-28 00:20:02,,182367.999348412,440357.827493694,20260226.0,제7조의3제2항에따른경우,,"지에스(GS)25소사아이원_경기도부천시소사구소사본동401-7풍림아파트301,2호"
1468,담배소매업,11_43_02_P,5120000,2026512024105600002,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,경상북도 문경시 모전동 423,경상북도 문경시 매봉로 144 (모전동),36976,이마트24 문경운동장점,2026-02-24 18:06:33,I,2026-02-26 00:20:08,,306293.141342041,344041.7895643,20260226.0,제7조의3제3항에따른경우,,이마트24문경운동장점_경상북도문경시모전동423
1702,담배소매업,11_43_02_P,5080000,2026508034905600014,2026-02-26,,1,영업/정상,0,정상영업,,,,,,,,경상북도 구미시 인의동 656-1 1층,"경상북도 구미시 인동19길 35-13, 1층 (인의동)",39437,씨유 뉴구미인의스타,2026-02-26 17:46:51,I,2026-02-28 00:20:02,,328580.053837923,289897.499899307,20260226.0,제7조의3제2항에따른경우,,씨유뉴구미인의스타_경상북도구미시인의동656-11층
1590,담배소매업,11_43_02_P,3330000,2026333023605600007,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 해운대구 우동 1498 트럼프월드센텀아파트,"부산광역시 해운대구 센텀동로 9, 106호 (우동, 트럼프월드센텀아파트)",48059,지에스(GS)25 트럼프월드점,2026-02-25 18:35:14,I,2026-02-27 00:20:02,,394201.81589403,187760.860165772,20260225.0,제7조의3제2항에따른경우,,지에스(GS)25트럼프월드점_부산광역시해운대구우동1498트럼프월드센텀아파트
1687,담배소매업,11_43_02_P,4201000,2026420101905600008,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,강원특별자치도 강릉시 송정동 1065 강릉 송정 신원아침도시,"강원특별자치도 강릉시 경강로 2498, 근린생활시설동 1층 102, 103호 (송정동, 강릉 송정 신원아침도시)",25561,씨유(CU)강릉송정신원점,2026-02-26 17:43:09,I,2026-02-28 00:20:02,,370229.94076446,476305.309543783,20260225.0,제7조의3제2항에따른경우,,씨유(CU)강릉송정신원점_강원특별자치도강릉시송정동1065강릉송정신원아침도시
1582,담배소매업,11_43_02_P,4490000,2026566002905600021,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청남도 천안시 서북구 성환읍 매주리 315-5 1층,"충청남도 천안시 서북구 성환읍 신선동길 26, 1층",31017,지에스25(GS25)성환퍼스트점,2026-02-25 17:13:05,I,2026-02-27 00:20:02,,211567.751607149,379022.468580742,20260225.0,제7조의3제2항에따른경우,,지에스25(GS25)성환퍼스트점_충청남도천안시서북구성환읍매주리315-51층
1690,담배소매업,11_43_02_P,3110000,2026311028105600010,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 은평구 응암동 770 힐스테이트녹번역,"서울특별시 은평구 은평로 240, 상가동 지3층 B329호 (응암동, 힐스테이트녹번역)",03473,지에스25 녹번힐스점,2026-02-26 09:24:14,I,2026-02-28 00:20:02,,194140.340023169,455375.622755975,20260225.0,제7조의3제2항에따른경우,,지에스25녹번힐스점_서울특별시은평구응암동770힐스테이트녹번역
1581,담배소매업,11_43_02_P,5400000,2026540011805600001,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상남도 함안군 가야읍 검암리 970-2 1층(예원),"경상남도 함안군 가야읍 가야로 150, 예원 1층",52039,세븐일레븐 함안가야점,2026-02-25 11:13:00,I,2026-02-27 00:20:02,,328886.890016495,198671.881036281,20260225.0,제7조의3제2항에따른경우,,세븐일레븐함안가야점_경상남도함안군가야읍검암리970-21층(예원)
1579,담배소매업,11_43_02_P,4820000,2026482033705600006,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,"전라남도 순천시 석현동 276 사이버메니아pc, 압구정손만두","전라남도 순천시 석현길 1, 사이버메니아pc, 압구정손만두 (석현동)",57922,씨유 순천대대박점,2026-02-25 17:29:25,I,2026-02-27 00:20:02,,243695.938450658,163700.401341117,20260225.0,제7조의3제3항에따른경우,,"씨유순천대대박점_전라남도순천시석현동276사이버메니아pc,압구정손만두"
1578,담배소매업,11_43_02_P,4820000,2026482033705600005,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,전라남도 순천시 연향동 1614-6,"전라남도 순천시 안산길 32, 1층 (연향동)",58003,씨유 순천율산초점,2026-02-25 16:28:04,I,2026-02-27 00:20:02,,248033.585,160080.725,20260225.0,제7조의3제2항에따른경우,,씨유순천율산초점_전라남도순천시연향동1614-6
1577,담배소매업,11_43_02_P,3340000,2026334018105600009,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 사하구 구평동 506-2,"부산광역시 사하구 서포로30번길 7, 1층 (구평동)",49459,지에스더프레시 사하구평점,2026-02-25 15:55:09,I,2026-02-27 00:20:02,,381075.113810692,177744.971442897,20260225.0,제7조의3제2항에따른경우,,지에스더프레시사하구평점_부산광역시사하구구평동506-2
1576,담배소매업,11_43_02_P,5690000,2026569006605600002,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,세종특별자치시 연서면 신대리 586-63 1통 33반 신대2리마을회관,"세종특별자치시 연서면 와룡로 348, 신대2리마을회관",30044,연서면 신대2리 구판장,2026-02-25 16:41:03,I,2026-02-27 00:20:02,,222129.464734856,342659.147726624,20260225.0,제7조의3제2항에따른경우,,연서면신대2리구판장_세종특별자치시연서면신대리586-631통33반신대2리마을회관
1697,담배소매업,11_43_02_P,3400000,2026340013205600006,2026-02-25,,1,영업/정상,0,정상영업,,,,,0507-1304-0840,,,부산광역시 기장군 기장읍 대라리 34-8 해피의료기,"부산광역시 기장군 기장읍 차성남로89번길 19, 해피의료기 1층",46065,남천18번완당 기장점,2026-02-26 09:12:04,I,2026-02-28 00:20:02,,401762.712255175,195960.607789672,20260225.0,제7조의3제2항에따른경우,,남천18번완당기장점_부산광역시기장군기장읍대라리34-8해피의료기
1575,담배소매업,11_43_02_P,5570000,2026557007105600001,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청북도 증평군 증평읍 송산리 985,충청북도 증평군 증평읍 송산로4길 13,27917,GS25 송산LH점,2026-02-25 11:44:58,I,2026-02-27 00:20:02,,252041.281773281,365794.046394395,20260225.0,제7조의3제2항에따른경우,,GS25송산LH점_충청북도증평군증평읍송산리985
1574,담배소매업,11_43_02_P,3680000,2026368022205600008,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,대전광역시 대덕구 신탄진동 777 103호,"대전광역시 대덕구 한절구지로 169, 1층 103호 (신탄진동)",34314,복지마트,2026-02-25 15:17:45,I,2026-02-27 00:20:02,,,,20260225.0,제7조의3제2항에따른경우,,복지마트_대전광역시대덕구신탄진동777103호
1573,담배소매업,11_43_02_P,5080000,2026508034905600012,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상북도 구미시 진평동 31-2 1층,"경상북도 구미시 인동16길 24-1, 1층 (진평동)",39399,구미 전자담배 인동,2026-02-25 15:33:32,I,2026-02-27 00:20:02,,328121.140447798,289560.14629986,20260225.0,제7조의3제2항에따른경우,,구미전자담배인동_경상북도구미시진평동31-21층
1566,담배소매업,11_43_02_P,3180000,2026318027005600010,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 영등포구 여의도동 84-9 한강르네상스 여의도3호 매점,"서울특별시 영등포구 한강남자전거길 1451, 한강르네상스 여의도3호 매점 1,2층 (여의도동)",07240,공우이엔씨(주) 한강여의도3호점,2026-02-25 17:36:15,I,2026-02-27 00:20:02,,193626.951304553,447669.267978117,20260225.0,제7조의3제2항에따른경우,,공우이엔씨(주)한강여의도3호점_서울특별시영등포구여의도동84-9한강르네상스여의도3호매점
1571,담배소매업,11_43_02_P,5170000,2026517009105600001,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상북도 영양군 입암면 신구리 465-3 입암버스정류장,"경상북도 영양군 입암면 조기리길 22, 입암버스정류장",36548,입암버스정류장,2026-02-25 09:09:46,I,2026-02-27 00:20:02,,386973.481943459,345739.86774305,20260225.0,제7조의3제2항에따른경우,,입암버스정류장_경상북도영양군입암면신구리465-3입암버스정류장
1567,담배소매업,11_43_02_P,3180000,2026318027005600011,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 영등포구 여의도동 83-6,"서울특별시 영등포구 여의서로 62, 1,2층 (여의도동)",07240,공우이엔씨(주) 한강여의도4호점,2026-02-25 17:37:50,I,2026-02-27 00:20:02,,193249.499819026,447795.437111319,20260225.0,제7조의3제2항에따른경우,,공우이엔씨(주)한강여의도4호점_서울특별시영등포구여의도동83-6
1568,담배소매업,11_43_02_P,3670000,2026367021505600018,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,대전광역시 유성구 문지동 654-2,대전광역시 유성구 문지로 293 (문지동),34050,지에스25 문지프리미엄점,2026-02-25 16:18:05,I,2026-02-27 00:20:02,,236413.916,321437.285999999,20260225.0,제7조의3제2항에따른경우,,지에스25문지프리미엄점_대전광역시유성구문지동654-2
1570,담배소매업,11_43_02_P,5710000,2026573002305600013,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청북도 청주시 흥덕구 복대동 265-12 스타에이치,"충청북도 청주시 흥덕구 공단로 100, 스타에이치 105,106호 (복대동)",28581,이마트24 청주스타에이치점,2026-02-25 17:05:52,I,2026-02-27 00:20:02,,239224.786844805,348880.588604954,20260225.0,제7조의3제2항에따른경우,,이마트24청주스타에이치점_충청북도청주시흥덕구복대동265-12스타에이치
1701,담배소매업,11_43_02_P,5070000,2026507028605600005,2026-02-25,,1,영업/정상,0,정상영업,,,,,054-858-3009,,,경상북도 안동시 태화동 60-21,경상북도 안동시 대안로 14 (태화동),36672,서부시장마트,2026-02-26 09:25:38,I,2026-02-28 00:20:02,,353394.729979739,341823.172822264,20260225.0,제7조의3제2항에따른경우,,서부시장마트_경상북도안동시태화동60-21
1586,담배소매업,11_43_02_P,5680000,2026568037005600006,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청남도 당진시 석문면 장고항리 615-21 어부화가,"충청남도 당진시 석문면 장고항로 331, 어부화가 1층",31701,세븐일레븐 당진석문장고항점,2026-02-25 09:37:27,I,2026-02-27 00:20:02,,160694.467844978,392236.254585561,20260225.0,제7조의3제2항에따른경우,,세븐일레븐당진석문장고항점_충청남도당진시석문면장고항리615-21어부화가
1686,담배소매업,11_43_02_P,5020000,2026504005405600001,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상북도 포항시 북구 양덕동 2007,"경상북도 포항시 북구 장량로241번길 40, 1층 (양덕동)",37592,이마트24 양덕쉐르빌점,2026-02-26 09:35:24,I,2026-02-28 00:20:02,,416717.405685588,289922.150467755,20260225.0,제7조의3제2항에따른경우,,이마트24양덕쉐르빌점_경상북도포항시북구양덕동2007
1593,담배소매업,11_43_02_P,4520000,2026452038305600012,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청남도 아산시 배방읍 북수리 1627,"충청남도 아산시 배방읍 월천4길 89, 101호",31494,세븐일레븐 아산배방한성점,2026-02-25 16:51:14,I,2026-02-27 00:20:02,,206978.46999123,363417.447895969,20260225.0,제7조의3제2항에따른경우,,세븐일레븐아산배방한성점_충청남도아산시배방읍북수리1627
1587,담배소매업,11_43_02_P,5670000,2026567056605600008,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상남도 창원시 의창구 북면 외감리 259-2,"경상남도 창원시 의창구 북면 천주로 465, 1층 103호",51110,롤로토바코샵창원북면점,2026-02-25 15:08:47,I,2026-02-27 00:20:02,,345798.575048665,201059.80792979,20260225.0,제7조의3제2항에따른경우,,롤로토바코샵창원북면점_경상남도창원시의창구북면외감리259-2
1594,담배소매업,11_43_02_P,5590000,2026559032105600009,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경기도 양주시 고읍동 446,"경기도 양주시 고읍로35번길 29-3, 1층 (고읍동)",11481,씨유 푸른솔점,2026-02-25 18:11:25,I,2026-02-27 00:20:02,,207044.11788226,477551.992068376,20260225.0,제7조의3제2항에따른경우,,씨유푸른솔점_경기도양주시고읍동446
1595,담배소매업,11_43_02_P,4990000,2026499028505600003,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,전라남도 완도군 완도읍 정도리 354-12,전라남도 완도군 완도읍 정도길 15,59110,청와대쉼터,2026-02-25 21:09:22,I,2026-02-27 00:20:02,,172617.697881947,89584.7501014238,20260225.0,제7조의3제2항에따른경우,,청와대쉼터_전라남도완도군완도읍정도리354-12
1565,담배소매업,11_43_02_P,3420000,2026342020705600015,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 동구 신암동 652-3,"대구광역시 동구 신암북로11길 74, 1층 (신암동)",41192,이마트24 동대구해링턴점,2026-02-25 10:42:15,I,2026-02-27 00:20:02,,346238.374513322,266793.417268803,20260225.0,제7조의3제3항에따른경우,,이마트24동대구해링턴점_대구광역시동구신암동652-3
1564,담배소매업,11_43_02_P,3420000,2026342020705600014,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 동구 신암동 276-25 동대구빌딩,"대구광역시 동구 신암남로 115, 동대구빌딩 (신암동)",41223,(주)코리아세븐 대구신암남로점,2026-02-25 10:39:51,I,2026-02-27 00:20:02,,346971.046144383,265744.422597882,20260225.0,제7조의3제3항에따른경우,,(주)코리아세븐대구신암남로점_대구광역시동구신암동276-25동대구빌딩
1563,담배소매업,11_43_02_P,3470000,2026347022705600015,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 달서구 월성동 1551 월성코오롱하늘채아파트 2단지,"대구광역시 달서구 조암남로16길 20, 상가동 104호 (월성동, 월성코오롱하늘채아파트 2단지)",42756,지에스(GS)25 월성하늘채점,2026-02-25 17:35:39,I,2026-02-27 00:20:02,,337678.732425411,259052.115282206,20260225.0,제7조의3제2항에따른경우,,지에스(GS)25월성하늘채점_대구광역시달서구월성동1551월성코오롱하늘채아파트2단지
1562,담배소매업,11_43_02_P,4060000,2026406055205600014,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경기도 파주시 다율동 1037-3,"경기도 파주시 해올로 50-27, 1동 1층 104호 (다율동)",10865,다성마트,2026-02-25 15:11:29,I,2026-02-27 00:20:02,,,,20260225.0,제7조의3제2항에따른경우,,다성마트_경기도파주시다율동1037-3
1561,담배소매업,11_43_02_P,5310000,2026531033805600005,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상남도 진주시 평거동 787-6,경상남도 진주시 평거로6번길 11 (평거동),52702,GS25진주신안점,2026-02-25 10:30:58,I,2026-02-27 00:20:02,,296802.086941477,186258.205196797,20260225.0,제7조의3제2항에따른경우,,GS25진주신안점_경상남도진주시평거동787-6
1560,담배소매업,11_43_02_P,4800000,2026480035905600008,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,전라남도 목포시 산정동 994-4 중앙하이츠 상가동 121호,"전라남도 목포시 양을로41번길 42, 중앙하이츠 상가동 1층 121호 (산정동)",58640,털보네 액상공장 목포점,2026-02-25 15:20:40,I,2026-02-27 00:20:02,,143182.116837985,145225.258470603,20260225.0,제7조의3제2항에따른경우,,털보네액상공장목포점_전라남도목포시산정동994-4중앙하이츠상가동121호
1559,담배소매업,11_43_02_P,5020000,2026503001505600001,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상북도 포항시 남구 오천읍 원리 893-23,"경상북도 포항시 남구 오천읍 원동로 47, 1층",37883,전담GATE 문덕점,2026-02-25 15:55:58,I,2026-02-27 00:20:02,,416652.15435952,276774.465235264,20260225.0,제7조의3제2항에따른경우,,전담GATE문덕점_경상북도포항시남구오천읍원리893-23
1589,담배소매업,11_43_02_P,4530000,2026453042405600009,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청남도 서산시 동문동 225-8,충청남도 서산시 율지3로 27 (동문동),31993,지에스25(GS25) 서산동문중앙점,2026-02-25 18:16:53,I,2026-02-27 00:20:02,,151952.5315587,364230.550788888,20260225.0,제7조의3제2항에따른경우,,지에스25(GS25)서산동문중앙점_충청남도서산시동문동225-8
1557,담배소매업,11_43_02_P,4430000,2026443014405600004,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,충청북도 옥천군 군서면 동평리 503-7,충청북도 옥천군 군서면 성왕로 511,29059,군서떡방앗간,2026-02-25 17:16:23,I,2026-02-27 00:20:02,,247379.835029755,308608.196026851,20260225.0,제7조의3제2항에따른경우,,군서떡방앗간_충청북도옥천군군서면동평리503-7
1555,담배소매업,11_43_02_P,5540000,2026554035805600005,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경기도 광주시 능평동 315,"경기도 광주시 창뜰아랫길 23, 2동 (능평동)",12773,지에스(GS)25 능평중앙,2026-02-25 09:27:13,I,2026-02-27 00:20:02,,,,20260225.0,제7조의3제2항에따른경우,,지에스(GS)25능평중앙_경기도광주시능평동315
1554,담배소매업,11_43_02_P,3540000,2026354016105600008,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 부평구 부평동 329-3,"인천광역시 부평구 경원대로 1347, 1층 (부평동)",21389,M string,2026-02-25 16:59:37,I,2026-02-27 00:20:02,,175051.390335613,443276.434491184,20260225.0,제7조의3제2항에따른경우,,Mstring_인천광역시부평구부평동329-3
1553,담배소매업,11_43_02_P,4181000,2026418108105600003,2026-02-25,,1,영업/정상,0,정상영업,,,,,033-255-9222,,,강원특별자치도 춘천시 사농동 596-3,"강원특별자치도 춘천시 사우벌길 13, 1층 (사농동)",24222,두꺼비종합자재,2026-02-25 13:52:52,I,2026-02-27 00:20:02,,264312.167754321,489751.221005889,20260225.0,제7조의3제2항에따른경우,,두꺼비종합자재_강원특별자치도춘천시사농동596-3
1552,담배소매업,11_43_02_P,5370000,2026537033405600005,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상남도 거제시 능포동 681-13,"경상남도 거제시 능포로 134, 1층 (능포동)",53315,이마트24 거제능포중앙점,2026-02-25 17:48:38,I,2026-02-27 00:20:02,,358259.320992204,154351.563590781,20260225.0,제7조의3제2항에따른경우,,이마트24거제능포중앙점_경상남도거제시능포동681-13
1551,담배소매업,11_43_02_P,5100000,2026510023705600002,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,경상북도 영천시 채신동 752,"경상북도 영천시 영천산단로 349, 1층 (채신동)",38899,씨유 영천경제자유구역점,2026-02-25 09:50:52,I,2026-02-27 00:20:02,,375794.276167502,270056.258551401,20260225.0,제7조의3제2항에따른경우,,씨유영천경제자유구역점_경상북도영천시채신동752
1588,담배소매업,11_43_02_P,3330000,2026333023605600006,2026-02-25,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 해운대구 반여동 1592-1 최정하피아노교습소,"부산광역시 해운대구 재반로270번길 28, 1층 (반여동)",48025,씨유 반여그린점,2026-02-25 17:42:59,I,2026-02-27 00:20:02,,394203.826402601,191183.289095313,20260225.0,제7조의3제2항에따른경우,,씨유반여그린점_부산광역시해운대구반여동1592-1최정하피아노교습소
