번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
186,사료제조업,02_04_05_P,3910000,391000003420260002,2026-02-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 평택시 서탄면 사리 914 (주)S.K.F,"경기도 평택시 서탄면 서탄2로 206, (주)S.K.F",17704,G.I.F&T,2026-02-23 14:35:24,I,2026-02-25 00:20:01,단미,203478.268822552,401719.981298119,사료제조업,단미,0,000,0,,G.I.F&T_경기도평택시서탄면사리914(주)S.K.F
181,사료제조업,02_04_05_P,3740000,374000003420260003,2026-02-20,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 팔달구 화서동 761 수원화서역 동문굿모닝힐아파트,"경기도 수원시 팔달구 화양로67번길 10, 상가동 103호 (화서동, 수원화서역 동문굿모닝힐아파트)",16435,이리와,2026-02-20 10:51:06,I,2026-02-22 00:20:02,단미,199468.166406738,420300.898913607,사료제조업,단미,0,000,0,,이리와_경기도수원시팔달구화서동761수원화서역동문굿모닝힐아파트
173,사료제조업,02_04_05_P,6270000,627000050220260003,2026-02-19,,1,영업/정상,0,정상,,,,,,,,대구광역시 남구 대명동  3038번지 22호,"대구광역시 남구 두류공원로20길 57, 1층 (대명동)",42459,4파우즈마켓,2026-02-19 08:53:40,I,2026-02-21 00:20:05,사료제조업(단미),341892.871772851,261885.634236819,사료제조업,,0,000,0,,4파우즈마켓_대구광역시남구대명동3038번지22호
167,사료제조업,02_04_05_P,6290000,629000050220260001,2026-02-13,,1,영업/정상,0,정상,,,,,,,,광주광역시 서구 내방동  842번지 30호,광주광역시 서구 월드컵4강로 188 (내방동),61976,가나디 조아,2026-02-13 17:11:44,I,2026-02-15 00:20:02,사료제조업(단미),188051.987522281,183758.797243738,사료제조업,,0,000,0,,가나디조아_광주광역시서구내방동842번지30호
218,사료제조업,02_04_05_P,6440000,644000050220260023,2026-02-12,,1,영업/정상,0,정상,,,,,,,,충청남도 금산군 금성면 하신리 72번지 1호,충청남도 금산군 금성면 어필각로 343,,주식회사 비센,2026-02-26 09:48:53,U,2026-02-28 02:40:00,사료제조업(배합),243959.916472935,295001.656868336,사료제조업,,0,000,0,,주식회사비센_충청남도금산군금성면하신리72번지1호
162,사료제조업,02_04_05_P,5600000,560000003420260001,2026-02-12,,1,영업/정상,0,정상,,,,,,,,경기도 포천시 가산면 금현리 16-3,경기도 포천시 가산면 정금로392번길 92-44,11167,주식회사 가온물산,2026-02-12 11:07:03,I,2026-02-14 00:20:02,수입,218175.918188594,479295.041777568,사료제조업,수입,0,000,0,,주식회사가온물산_경기도포천시가산면금현리16-3
163,사료제조업,02_04_05_P,3190000,319000003420260001,2026-02-12,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 동작구 흑석동 336 흑석한강푸르지오,"서울특별시 동작구 흑석한강로 27, 제상가씨동 302호 (흑석동, 흑석한강푸르지오)",06981,오마이리틀베이비,2026-02-12 18:35:21,I,2026-02-14 00:20:02,단미,196874.591319262,444555.900566914,사료제조업,단미,0,000,0,,오마이리틀베이비_서울특별시동작구흑석동336흑석한강푸르지오
150,사료제조업,02_04_05_P,3940000,394000003420260004,2026-02-11,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 일산동구 백석동 1301-2 넥스빌 103호,"경기도 고양시 일산동구 장백로 8, 넥스빌 103호 (백석동)",10449,망고미(MANGOMEE),2026-02-11 08:24:51,I,2026-02-13 00:20:38,단미,181460.434257621,459755.089733195,사료제조업,단미,0,000,0,,망고미(MANGOMEE)_경기도고양시일산동구백석동1301-2넥스빌103호
149,사료제조업,02_04_05_P,3910000,391000003420260001,2026-02-11,,1,영업/정상,0,정상,,,,,070-4352-6892,0.0,,경기도 평택시 청북읍 후사리 337-1,경기도 평택시 청북읍 서해로 1491-19,17799,(주)오엠씨해외통상,2026-02-11 17:17:49,I,2026-02-13 00:20:38,보조,194609.918793826,391728.319942657,사료제조업,보조,0,L00,0,,(주)오엠씨해외통상_경기도평택시청북읍후사리337-1
151,사료제조업,02_04_05_P,6270000,627000050220260002,2026-02-11,,1,영업/정상,0,정상,,,,,,,,대구광역시 북구 동천동  913번지 0호 영남네오빌아트 105동 1702호,"대구광역시 북구 동천로 97, 1054동 1702호 (동천동, 영남네오빌 아트)",41426,소꼴,2026-02-11 08:06:22,I,2026-02-13 00:20:38,사료제조업(수입),340630.056274461,272309.461235988,사료제조업,,0,000,0,,소꼴_대구광역시북구동천동913번지0호영남네오빌아트105동1702호
172,사료제조업,02_04_05_P,6410000,641000050220260004,2026-02-10,,1,영업/정상,0,정상,,,,,0313215388,,,경기도 용인시 처인구 모현읍 갈담리 416번지 1호,경기도 용인시 처인구 모현읍 파담로 140-66,,주식회사 밸류라움바이오,2026-02-13 09:56:07,U,2026-02-16 02:40:00,사료제조업(배합),221257.220418808,424389.679397759,사료제조업,,0,000,0,,주식회사밸류라움바이오_경기도용인시처인구모현읍갈담리416번지1호
108,사료제조업,02_04_05_P,6110000,611000050220260008,2026-02-10,,1,영업/정상,0,정상,,,,,,,,서울특별시 성동구 성수동1가  13번지 207호 서울숲AK밸리지식산업센터 401호,"서울특별시 성동구 성수일로 99, 서울숲AK밸리지식산업센터 401호 (성수동1가)",04790,주식회사 유와이홀딩스,2026-02-10 14:24:36,I,2026-02-12 00:20:02,사료제조업(수입),204455.375283853,449681.958957821,사료제조업,,0,000,0,,주식회사유와이홀딩스_서울특별시성동구성수동1가13번지207호서울숲AK밸리지식산업센터401호
104,사료제조업,02_04_05_P,6440000,644000050220260022,2026-02-10,,1,영업/정상,0,정상,,,,,0415857016,,,충청남도 천안시 서북구 직산읍 군서리 93번지 35호,충청남도 천안시 서북구 직산읍 군수1길 274,31032,(주)씨에스 바이오,2026-02-10 09:43:24,I,2026-02-12 00:20:02,사료제조업(수입),214545.379407708,377477.182758178,사료제조업,,0,000,0,,(주)씨에스바이오_충청남도천안시서북구직산읍군서리93번지35호
107,사료제조업,02_04_05_P,6110000,611000050220260007,2026-02-10,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 삼성동  130번지 8호,"서울특별시 강남구 봉은사로68길 75, 5층 (삼성동)",06157,(주)리본에이전시,2026-02-10 14:21:45,I,2026-02-12 00:20:02,사료제조업(수입),204679.559296252,445073.952962924,사료제조업,,0,000,0,,(주)리본에이전시_서울특별시강남구삼성동130번지8호
106,사료제조업,02_04_05_P,3930000,393000003420260001,2026-02-10,,1,영업/정상,0,정상,,,,,02-852-7779,0.0,,경기도 안산시 단원구 원시동 770-3 신안산비즈스타복합지식산업센터,"경기도 안산시 단원구 산단로 232, 신안산비즈스타복합지식산업센터 401, 414호 (원시동)",15433,주식회사 메디에코텍,2026-02-10 16:28:49,I,2026-02-12 00:20:02,보조,181355.692340689,423815.131111617,사료제조업,보조,0,L00,0,,주식회사메디에코텍_경기도안산시단원구원시동770-3신안산비즈스타복합지식산업센터
105,사료제조업,02_04_05_P,6480000,648000050220260005,2026-02-10,,1,영업/정상,0,정상,,,,,,,,경상남도 양산시 물금읍 가촌리 1269번지 11호 센텀시티프라자 116호,"경상남도 양산시 물금읍 백호로 64, 센텀시티프라자 116호",50613,깨비네밥상,2026-02-10 16:47:52,I,2026-02-12 00:20:02,사료제조업(단미),381952.405319343,203932.714975207,사료제조업,,0,000,0,,깨비네밥상_경상남도양산시물금읍가촌리1269번지11호센텀시티프라자116호
110,사료제조업,02_04_05_P,6540000,654000050220260003,2026-02-10,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 임실군 신평면 대리 1243번지 1호 임실군농업미생물배양센터 1동,"전북특별자치도 임실군 신평면 대리로 154-5, 임실군농업미생물배양센터 1층",55913,임실군 농업미생물배양센터,2026-02-10 09:27:50,I,2026-02-12 00:20:02,사료제조업(보조),224156.116343974,239731.536901109,사료제조업,,0,000,0,,임실군농업미생물배양센터_전북특별자치도임실군신평면대리1243번지1호임실군농업미생물배양센터1동
111,사료제조업,02_04_05_P,6110000,611000050220260006,2026-02-10,,1,영업/정상,0,정상,,,,,,,,서울특별시 은평구 수색동  154번지 2호,"서울특별시 은평구 수색로 242, 3층 (수색동)",03502,에스세이지 주식회사,2026-02-10 14:18:49,I,2026-02-12 00:20:02,사료제조업(수입),190846.825135398,453246.597175201,사료제조업,,0,000,0,,에스세이지주식회사_서울특별시은평구수색동154번지2호
66,사료제조업,02_04_05_P,6110000,611000050220260005,2026-02-06,,1,영업/정상,0,정상,,,,,0263391800,,,서울특별시 강남구 삼성동  170번지 7호 SOLIDCORPORATION,"서울특별시 강남구 테헤란로107길 6, SOLIDCORPORATION 2층 (삼성동)",06173,주식회사 핏펫(Fitpet),2026-02-06 16:38:25,I,2026-02-08 00:20:01,사료제조업(배합),205732.722545794,445340.688938637,사료제조업,,0,000,0,,주식회사핏펫(Fitpet)_서울특별시강남구삼성동170번지7호SOLIDCORPORATION
51,사료제조업,02_04_05_P,6440000,644000050220260020,2026-02-05,,1,영업/정상,0,정상,,,,,0419567207,,,충청남도 서천군 장항읍 원수리 450번지 15호 남전물산,"충청남도 서천군 장항읍 장항공단길 71, 남전물산",33677,주식회사 남전물산,2026-02-05 10:53:34,I,2026-02-07 00:20:02,사료제조업(수입),174487.409802631,278924.176873414,사료제조업,,0,000,0,,주식회사남전물산_충청남도서천군장항읍원수리450번지15호남전물산
52,사료제조업,02_04_05_P,6440000,644000050220260021,2026-02-05,,1,영업/정상,0,정상,,,,,,,,충청남도 아산시 실옥동  345번지 127호,충청남도 아산시 실옥로 174 (실옥동),31501,(주)경보제약,2026-02-05 14:53:30,I,2026-02-07 00:20:02,사료제조업(수입),198347.641465429,366050.624958744,사료제조업,,0,000,0,,(주)경보제약_충청남도아산시실옥동345번지127호
25,사료제조업,02_04_05_P,6440000,644000050220260019,2026-02-04,,1,영업/정상,0,정상,,,,,,,,충청남도 태안군 소원면 신덕리 629번지 5호,충청남도 태안군 소원면 소근로 63-19,32120,새키남유통,2026-02-04 14:50:37,I,2026-02-06 00:20:02,사료제조업(수입),128010.472456654,362834.63779618,사료제조업,,0,000,0,,새키남유통_충청남도태안군소원면신덕리629번지5호
15,사료제조업,02_04_05_P,6480000,648000050220260003,2026-02-04,,1,영업/정상,0,정상,,,,,0559867800,,,경상남도 창녕군 대합면 모전리 901번지 0호,경상남도 창녕군 대합면 수장퇴산로 35,,고려산업(주),2026-02-04 10:47:02,I,2026-02-06 00:20:02,사료제조업(배합),332643.034437265,232113.943702664,사료제조업,,0,L00,0,,고려산업(주)_경상남도창녕군대합면모전리901번지0호
27,사료제조업,02_04_05_P,6260000,626000050220260004,2026-02-03,,1,영업/정상,0,정상,,,,,0514675010,,,부산광역시 중구 중앙동3가  1번지 0호 부산우체국,"부산광역시 중구 중앙대로 63, 부산우체국 12층 (중앙동3가)",,퍼플오션인터내셔널,2026-02-03 13:18:47,I,2026-02-06 00:20:02,사료제조업(수입),385561.650139456,180152.738082365,사료제조업,,0,L00,0,,퍼플오션인터내셔널_부산광역시중구중앙동3가1번지0호부산우체국
28,사료제조업,02_04_05_P,5530000,553000003420260002,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 영천동  834-1,경기도 화성시 동탄구 동탄기흥로 565 (영천동),18469,주식회사 디에이지테크놀로지,2026-02-03 17:48:07,I,2026-02-06 00:20:02,수입,208126.886571062,412132.07816691,사료제조업,수입,0,L00,0,,주식회사디에이지테크놀로지_경기도화성시동탄구영천동834-1
22,사료제조업,02_04_05_P,6460000,646000050220260004,2026-02-03,,1,영업/정상,0,정상,,,,,,,,전라남도 순천시 대대동  1103번지 1호,전라남도 순천시 동너리길 56 (대대동),58027,애플바이오랩,2026-02-03 14:45:29,I,2026-02-06 00:20:02,사료제조업(보조),245883.527431474,156250.440435855,사료제조업,,0,000,0,,애플바이오랩_전라남도순천시대대동1103번지1호
16,사료제조업,02_04_05_P,6430000,643000050220260008,2026-02-03,,1,영업/정상,0,정상,,,,,0432131305,,,충청북도 청주시 청원구 북이면 금암리 281번지 0호 1층,"충청북도 청주시 청원구 북이면 의암로 186, 1층",,하이온,2026-02-03 18:16:10,I,2026-02-06 00:20:02,사료제조업(단미),249357.686044202,361263.145649293,사료제조업,,0,000,0,,하이온_충청북도청주시청원구북이면금암리281번지0호1층
17,사료제조업,02_04_05_P,6430000,643000050220260009,2026-02-03,,1,영업/정상,0,정상,,,,,0432131305,,,"충청북도 청주시 청원구 북이면 금암리 281번지 0호 ,1층","충청북도 청주시 청원구 북이면 의암로 186, 1층",28136,하이온,2026-02-03 17:28:12,I,2026-02-06 00:20:02,사료제조업(단미),249357.686044202,361263.145649293,사료제조업,,0,000,0,,"하이온_충청북도청주시청원구북이면금암리281번지0호,1층"
18,사료제조업,02_04_05_P,6430000,643000050220260010,2026-02-03,,1,영업/정상,0,정상,,,,,0432180406,,,충청북도 청주시 청원구 오창읍 성재리 113번지 0호 C동,"충청북도 청주시 청원구 오창읍 성재1길 15, C동",28104,오양트레이딩컨퍼니,2026-02-03 17:28:26,I,2026-02-06 00:20:02,사료제조업(단미),231392.043309371,358569.364094937,사료제조업,,0,000,0,,오양트레이딩컨퍼니_충청북도청주시청원구오창읍성재리113번지0호C동
23,사료제조업,02_04_05_P,6440000,644000050220260017,2026-02-03,,1,영업/정상,0,정상,,,,,,,,충청남도 태안군 소원면 모항리 1285번지 5호,충청남도 태안군 소원면 모항파도로 238,32123,새우 키우는 남자 유통,2026-02-03 09:33:36,I,2026-02-06 00:20:02,사료제조업(수입),122865.673768809,362643.15075541,사료제조업,,0,000,0,,새우키우는남자유통_충청남도태안군소원면모항리1285번지5호
24,사료제조업,02_04_05_P,6440000,644000050220260018,2026-02-03,,1,영업/정상,0,정상,,,,,0416674506,,,충청남도 서산시 인지면 둔당리 55번지 18호,충청남도 서산시 인지면 둔당로 145,32015,월드컴퍼니,2026-02-03 13:55:48,I,2026-02-06 00:20:02,사료제조업(수입),148639.983553851,362039.956167018,사료제조업,,0,000,0,,월드컴퍼니_충청남도서산시인지면둔당리55번지18호
26,사료제조업,02_04_05_P,4090000,409000003420260002,2026-02-03,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 월곶면 갈산리 269-26,경기도 김포시 월곶면 안진골로 113-11,10022,주식회사 스카이에너지 김포지사,2026-02-03 15:07:39,I,2026-02-06 00:20:02,단미,162143.32254565,468899.939492102,사료제조업,단미,0,L00,0,,주식회사스카이에너지김포지사_경기도김포시월곶면갈산리269-26
2,사료제조업,02_04_05_P,3740000,374000003420260002,2026-02-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 권선구 구운동 139-77,"경기도 수원시 권선구 금호로 231, 지하1층 (구운동)",16410,챔프,2026-02-02 17:49:57,I,2026-02-04 00:20:02,단미,197730.652727933,419306.284989774,사료제조업,단미,0,000,0,,챔프_경기도수원시권선구구운동139-77
3,사료제조업,02_04_05_P,6440000,644000050220260016,2026-02-02,,1,영업/정상,0,정상,,,,,0418331003,,,충청남도 부여군 구룡면 구봉리 207번지 1호,충청남도 부여군 구룡면 흥수로 409,33189,삼원 농업회사법인 주식회사,2026-02-02 11:28:07,I,2026-02-04 00:20:02,사료제조업(배합),185062.172082505,306249.967954338,사료제조업,,0,000,0,,삼원농업회사법인주식회사_충청남도부여군구룡면구봉리207번지1호
1,사료제조업,02_04_05_P,6280000,628000050220260005,2026-02-02,,1,영업/정상,0,정상,,,,,,,,인천광역시 부평구 십정동  119번지 0호 3호,"인천광역시 부평구 열우물로 143, 3층 (십정동)",21448,주식회사 원크루,2026-02-02 09:34:17,I,2026-02-04 00:20:02,사료제조업(수입),172690.570702005,441766.830445439,사료제조업,,0,000,0,,주식회사원크루_인천광역시부평구십정동119번지0호3호
153,사료제조업,02_04_05_P,6410000,641000050220260003,2026-01-15,,1,영업/정상,0,정상,,,,,,,,경기도 양주시 남면 상수리 161번지 13호,경기도 양주시 남면 화합로610번길 55,,주식회사 페츠랑,2026-02-11 15:59:31,U,2026-02-13 02:40:00,사료제조업(배합),200019.43014707,485350.048845514,사료제조업,,0,000,0,,주식회사페츠랑_경기도양주시남면상수리161번지13호
37,사료제조업,02_04_05_P,6280000,628000050220260003,2026-01-13,,1,영업/정상,0,정상,,,,,,,,인천광역시 중구 운남동  1600번지 6호 211호,"인천광역시 중구 흰바위로 248, 2층 211호 (운남동)",,코히,2026-02-04 12:47:31,U,2026-02-06 02:40:00,사료제조업(단미),,,사료제조업,,0,000,0,,코히_인천광역시중구운남동1600번지6호211호
171,사료제조업,02_04_05_P,6410000,641000050220250014,2025-12-29,,1,영업/정상,0,정상,,,,,,0.0,,경기도 구리시 갈매동  552번지 4호,"경기도 구리시 갈매순환로 180, 제알토현대클러스터동스칸센 B동 2층 42호 (갈매동)",,그로바,2026-02-13 09:10:48,U,2026-02-16 02:40:00,사료제조업(배합),,,사료제조업,,0,000,0,,그로바_경기도구리시갈매동552번지4호
13,사료제조업,02_04_05_P,3120000,312000003420250002,2025-11-24,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서대문구 창천동 449 일광빌딩,"서울특별시 서대문구 연희로 30, 일광빌딩 1층 103호 (창천동)",03784,러프(Ruff),2026-01-30 10:56:14,U,2026-02-04 11:04:37,단미,193494.136860254,451017.53225722,사료제조업,단미,0,000,0,,러프(Ruff)_서울특별시서대문구창천동449일광빌딩
174,사료제조업,02_04_05_P,5590000,559000003420250009,2025-09-16,,1,영업/정상,0,정상,,,,,,0.0,,경기도 양주시 봉양동 411-47,경기도 양주시 칠봉산로 240-8 (봉양동),11448,바이슨제약,2026-02-19 17:33:49,U,2026-02-21 02:40:00,보조,206690.714795112,483683.642303172,사료제조업,보조,0,000,0,,바이슨제약_경기도양주시봉양동411-47
193,사료제조업,02_04_05_P,6430000,643000050220250042,2025-08-18,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 진천군 진천읍 읍내리 299번지 2호,"충청북도 진천군 진천읍 중앙동6길 14-8, 1층 101호",,모이개 주식회사,2026-02-23 10:47:50,U,2026-02-25 02:40:00,사료제조업(배합),239477.642776569,372988.221137711,사료제조업,,0,L00,0,,모이개주식회사_충청북도진천군진천읍읍내리299번지2호
14,사료제조업,02_04_05_P,4070000,407000003420250003,2025-07-29,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,경기도 이천시 백사면 조읍리 386-5,경기도 이천시 백사면 지읍로 119-19,17311,티디바이오 2공장,2026-01-30 09:32:04,U,2026-02-04 11:04:37,보조,242597.329337141,424104.343298593,사료제조업,보조,0,000,0,,티디바이오2공장_경기도이천시백사면조읍리386-5
184,사료제조업,02_04_05_P,4090000,409000003420250011,2025-06-30,,3,폐업,2,폐업,2026-02-19,,,,,0.0,,경기도 김포시 구래동 6871-60,"경기도 김포시 김포한강10로133번길 165, 729호 (구래동)",10071,이빈스트릿,2026-02-20 14:46:30,U,2026-02-22 02:40:00,단미,166184.189300633,460411.248857684,사료제조업,단미,0,000,0,,이빈스트릿_경기도김포시구래동6871-60
44,사료제조업,02_04_05_P,3940000,394000003420250009,2025-06-19,,3,폐업,2,폐업,2026-01-29,,,,,0.0,,경기도 고양시 일산동구 정발산동 1275-7,"경기도 고양시 일산동구 산두로145번길 43-2, 1층 (정발산동)",10406,우디랜드,2026-02-03 11:09:00,U,2026-02-06 02:40:00,단미,180876.821012053,463013.425876839,사료제조업,단미,0,000,0,,우디랜드_경기도고양시일산동구정발산동1275-7
43,사료제조업,02_04_05_P,6430000,643000050220250037,2025-05-29,,1,영업/정상,0,정상,,,,,,0.0,,충청북도 충주시 직동  420번지 3호,충청북도 충주시 고든골길 62-1 (직동),,병풀채움,2026-02-03 15:16:25,U,2026-02-06 02:40:00,사료제조업(단미),285159.863705671,382942.315409222,사료제조업,,0,000,0,,병풀채움_충청북도충주시직동420번지3호
206,사료제조업,02_04_05_P,6430000,643000050220250024,2025-03-21,,2,휴업,1,휴업,,2026-02-08,,,,,,충청북도 청주시 상당구 용정동  1140번지 0호,충청북도 청주시 상당구 용정로32번길 16 (용정동),28748,두킷(dukit),2026-02-24 01:17:38,U,2026-02-26 02:40:00,사료제조업(단미),,,사료제조업,,0,000,0,,두킷(dukit)_충청북도청주시상당구용정동1140번지0호
161,사료제조업,02_04_05_P,6290000,629000050220250002,2025-02-03,,3,폐업,2,폐업,2026-02-11,,,,,,,광주광역시 서구 내방동  842번지 30호 1층댕스델리,광주광역시 서구 월드컵4강로 188 (내방동),,댕스델리,2026-02-11 13:58:51,U,2026-02-13 02:40:00,사료제조업(단미),188051.987522281,183758.797243738,사료제조업,,0,000,0,,댕스델리_광주광역시서구내방동842번지30호1층댕스델리
50,사료제조업,02_04_05_P,3740000,374000003420240020,2024-12-11,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 영통구 이의동 1248-3,"경기도 수원시 영통구 대학4로 17, 618-2호 (이의동)",16226,씨웨스트(주),2026-02-04 19:39:54,U,2026-02-06 02:40:00,수입,204053.159882023,422057.64974689,사료제조업,수입,0,000,0,,씨웨스트(주)_경기도수원시영통구이의동1248-3
196,사료제조업,02_04_05_P,3940000,394000003420240027,2024-12-04,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 덕양구 오금동 686 고양삼송 한강듀클래스 324호,"경기도 고양시 덕양구 삼막3길 5, 고양삼송 한강듀클래스 324호 (오금동)",10575,주식회사 에이블코퍼레이션,2026-02-23 14:42:22,U,2026-02-25 02:40:00,수입,192937.582062686,462814.123196617,사료제조업,수입,0,L00,0,,주식회사에이블코퍼레이션_경기도고양시덕양구오금동686고양삼송한강듀클래스324호
148,사료제조업,02_04_05_P,6270000,627000050220240020,2024-11-29,,1,영업/정상,0,정상,,,,,0535569977,,,대구광역시 달서구 월암동  1번지 213호,대구광역시 달서구 성서공단로 138 (월암동),,(주)이가,2026-02-10 10:31:33,U,2026-02-12 02:40:00,사료제조업(수입),335287.061597255,260384.332200994,사료제조업,,0,L00,0,,(주)이가_대구광역시달서구월암동1번지213호
49,사료제조업,02_04_05_P,3940000,394000003420240026,2024-11-19,,3,폐업,2,폐업,2026-01-27,,,,,0.0,,경기도 고양시 일산동구 장항동 869 엠시티타워&amp;엠시티오피스텔 1190호,"경기도 고양시 일산동구 백마로 195, 엠시티타워&amp;엠시티오피스텔 1층 1190호 (장항동)",10403,리포포,2026-02-03 11:10:37,U,2026-02-06 02:40:00,단미,179708.826286267,461404.803949418,사료제조업,단미,0,000,0,,리포포_경기도고양시일산동구장항동869엠시티타워&amp;엠시티오피스텔1190호
