번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
103,축산판매업,07_22_04_P,4691000,469100000920260003,2026-03-04,,1,영업/정상,0,정상,,,,,,66.0,,전북특별자치도 정읍시 태인면 태성리 483-5 대일정,"전북특별자치도 정읍시 태인면 수학정석길 3, 대일정",56115.0,대일정,2026-03-04 18:03:11,I,2026-03-06 00:20:02,축산물유통전문판매업,194762.712448531,239102.619545253,축산물판매업,축산물유통전문판매업,0,000,0,,대일정_전북특별자치도정읍시태인면태성리483-5대일정
101,축산판매업,07_22_04_P,3400000,340000000920260009,2026-03-04,,1,영업/정상,0,정상,,,,,,16.25,,부산광역시 기장군 정관읍 매학리 525-69,부산광역시 기장군 정관읍 곰내길 591-15,46018.0,한우랑 도매축산,2026-03-04 17:35:51,I,2026-03-06 00:20:02,식육판매업,397123.514325883,203835.692644188,축산물판매업,식육판매업,0,000,0,,한우랑도매축산_부산광역시기장군정관읍매학리525-69
96,축산판매업,07_22_04_P,3490000,349000000920260005,2026-03-04,,1,영업/정상,0,정상,,,,,,0.0,,인천광역시 중구 운서동 3096-3 스카이탑,"인천광역시 중구 영종대로196번길 15-7, 스카이탑 114호 (운서동)",22376.0,영종녹즙,2026-03-04 14:19:36,I,2026-03-06 00:20:02,우유류판매업,155766.435484862,443350.125296064,축산물판매업,우유류판매업,0,000,0,,영종녹즙_인천광역시중구운서동3096-3스카이탑
99,축산판매업,07_22_04_P,5530000,576000000920260006,2026-03-04,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 병점구 안녕동 35-41 안녕중앙교회,"경기도 화성시 병점구 용주로 51, 안녕중앙교회 1층 103호 (안녕동)",18362.0,일오삼에프앤에스,2026-03-04 13:16:36,I,2026-03-06 00:20:02,식육판매업,200932.632825894,411579.504931545,축산물판매업,식육판매업,0,000,0,,일오삼에프앤에스_경기도화성시병점구안녕동35-41안녕중앙교회
98,축산판매업,07_22_04_P,4040000,404000000920260008,2026-03-04,,1,영업/정상,0,정상,,,,,,9.0,,경기도 하남시 망월동 1022-3,"경기도 하남시 미사강변북로30번안길 26, 1층 (망월동)",12908.0,연우정육점,2026-03-04 10:37:01,I,2026-03-06 00:20:02,식육판매업,215949.376097982,451963.853589985,축산물판매업,식육판매업,0,000,0,,연우정육점_경기도하남시망월동1022-3
106,축산판매업,07_22_04_P,3450000,345000000920260005,2026-03-04,,1,영업/정상,0,정상,,,,,,46.21,,대구광역시 북구 금호동 754,"대구광역시 북구 한강로8길 4, 유진빌 1층 상가1호 (금호동)",41598.0,제이티유통,2026-03-04 11:20:56,I,2026-03-06 00:20:02,식육판매업,336987.990284699,267329.371681729,축산물판매업,식육판매업,0,000,0,,제이티유통_대구광역시북구금호동754
95,축산판매업,07_22_04_P,3220000,322000000920260017,2026-03-04,,1,영업/정상,0,정상,,,,,,200.0,,서울특별시 강남구 삼성동 161-17 경진빌딩,"서울특별시 강남구 영동대로106길 17, 경진빌딩 4층 일부호 (삼성동)",6170.0,주식회사 푸드나무,2026-03-04 19:07:43,I,2026-03-06 00:20:02,축산물유통전문판매업,205454.555,445726.295000001,축산물판매업,축산물유통전문판매업,0,L00,0,,주식회사푸드나무_서울특별시강남구삼성동161-17경진빌딩
94,축산판매업,07_22_04_P,3740000,374000000920260011,2026-03-04,,1,영업/정상,0,정상,,,,,,334.05,,경기도 수원시 권선구 권선동 1010-4,"경기도 수원시 권선구 경수대로 406, 201호 (권선동)",16571.0,(주)대윤기획,2026-03-04 17:23:06,I,2026-03-06 00:20:02,축산물유통전문판매업,202174.391069788,417822.431498399,축산물판매업,축산물유통전문판매업,0,L00,0,,(주)대윤기획_경기도수원시권선구권선동1010-4
105,축산판매업,07_22_04_P,3450000,345000000920260004,2026-03-04,,1,영업/정상,0,정상,,,,,,54.0,,대구광역시 북구 침산동 1167-1,대구광역시 북구 침산남로9길 119-1 (침산동),41545.0,두성푸드,2026-03-04 11:09:24,I,2026-03-06 00:20:02,식육부산물전문판매업,342981.071763833,267495.844309723,축산물판매업,식육부산물전문판매업,0,000,0,,두성푸드_대구광역시북구침산동1167-1
93,축산판매업,07_22_04_P,3560000,356000000920260011,2026-03-04,,1,영업/정상,0,정상,,,,,,55.6,,인천광역시 서구 석남동 223-255 1층 일부호,"인천광역시 서구 건지로97번길 34, 1층 일부호 (석남동)",22773.0,남양유업 청라점,2026-03-04 09:01:46,I,2026-03-06 00:20:02,우유류판매업,169229.726775998,444493.863129039,축산물판매업,우유류판매업,0,000,0,,남양유업청라점_인천광역시서구석남동223-2551층일부호
107,축산판매업,07_22_04_P,4950000,495000000920260001,2026-03-04,,1,영업/정상,0,정상,,,,,,136.7,,전라남도 무안군 해제면 신정리 1112 성창타일,"전라남도 무안군 해제면 현해로 1683, 성창타일",58502.0,고서방식품,2026-03-04 10:52:09,I,2026-03-06 00:20:02,식육판매업,135675.745360836,179315.311453483,축산물판매업,식육판매업,0,000,0,,고서방식품_전라남도무안군해제면신정리1112성창타일
108,축산판매업,07_22_04_P,3780000,378000000920260021,2026-03-04,,1,영업/정상,0,정상,,,,,,318.5,,경기도 성남시 수정구 복정동 652-4,"경기도 성남시 수정구 복정로118번길 15-8, 1층 (복정동)",13112.0,주식회사 에스와이미트,2026-03-04 13:33:32,I,2026-03-06 00:20:02,식육판매업,211330.246916399,440238.483176916,축산물판매업,식육판매업,0,L00,0,,주식회사에스와이미트_경기도성남시수정구복정동652-4
92,축산판매업,07_22_04_P,3560000,356000000920260010,2026-03-04,,1,영업/정상,0,정상,,,,,,48.72,,인천광역시 서구 금곡동 726-4 검단모던시아B 비동 101호,"인천광역시 서구 완정로228번길 6, 비동 101호 (금곡동, 검단모던시아B)",22613.0,정서유통,2026-03-04 09:00:31,I,2026-03-06 00:20:02,우유류판매업,169160.797292664,455816.065778873,축산물판매업,우유류판매업,0,000,0,,정서유통_인천광역시서구금곡동726-4검단모던시아B비동101호
17,축산판매업,07_22_04_P,4940000,494000000920260001,2026-03-03,,1,영업/정상,0,정상,,,,,,75.99,,전라남도 영암군 영암읍 춘양리 449,전라남도 영암군 영암읍 잠곡동길 24,58411.0,남양유업 영암대리점,2026-03-03 18:04:07,I,2026-03-05 00:20:02,우유류판매업,172913.58605554,144978.202104004,축산물판매업,우유류판매업,0,000,0,,남양유업영암대리점_전라남도영암군영암읍춘양리449
16,축산판매업,07_22_04_P,3120000,312000000920260005,2026-03-03,,1,영업/정상,0,정상,,,,,00-6305-1311,60.0,,서울특별시 서대문구 연희동 92-18 연희빌딩,"서울특별시 서대문구 증가로 18, 연희빌딩 1층 100호 (연희동)",3698.0,성심유통,2026-03-03 13:40:46,I,2026-03-05 00:20:02,축산물유통전문판매업,193860.58211819,451975.128845845,축산물판매업,축산물유통전문판매업,0,000,0,,성심유통_서울특별시서대문구연희동92-18연희빌딩
15,축산판매업,07_22_04_P,3050000,305000000920260007,2026-03-03,,1,영업/정상,0,정상,,,,,,22.68,,서울특별시 동대문구 장안동 141-19,"서울특별시 동대문구 답십리로 242, 1층 (장안동)",2623.0,청해축산,2026-03-03 15:37:47,I,2026-03-05 00:20:02,식육판매업,205862.91407383,452238.729048291,축산물판매업,식육판매업,0,000,0,,청해축산_서울특별시동대문구장안동141-19
14,축산판매업,07_22_04_P,3630000,363000000920260011,2026-03-03,,1,영업/정상,0,정상,,,,,,19.25,,광주광역시 광산구 비아동 678-3 2층,"광주광역시 광산구 비아로135번길 8-10, 2층 (비아동)",62237.0,진솔한우푸드(유),2026-03-03 11:06:38,I,2026-03-05 00:20:02,식육판매업,183500.525,191523.755,축산물판매업,식육판매업,0,L00,0,,진솔한우푸드(유)_광주광역시광산구비아동678-32층
13,축산판매업,07_22_04_P,4641000,464100000920260004,2026-03-03,,1,영업/정상,0,정상,,,,,,247.5,,전북특별자치도 전주시 덕진구 성덕동 482-1,전북특별자치도 전주시 덕진구 번영로 230-7 (성덕동),54802.0,주식회사디인에프,2026-03-03 14:45:16,I,2026-03-05 00:20:02,축산물유통전문판매업,202985.323082123,263964.96182424,축산물판매업,축산물유통전문판매업,0,L00,0,,주식회사디인에프_전북특별자치도전주시덕진구성덕동482-1
12,축산판매업,07_22_04_P,3540000,354000000920260005,2026-03-03,,1,영업/정상,0,정상,,,,,,27.93,,인천광역시 부평구 부평동 341-163,인천광역시 부평구 경원대로 1353 (부평동),21389.0,정육간,2026-03-03 16:36:07,I,2026-03-05 00:20:02,식육판매업,175105.936129158,443281.950856551,축산물판매업,식육판매업,0,000,0,,정육간_인천광역시부평구부평동341-163
11,축산판매업,07_22_04_P,4140000,414000000920260003,2026-03-03,,1,영업/정상,0,정상,,,,,,100.0,,경기도 연천군 군남면 남계리 1177,"경기도 연천군 군남면 청정로 2182, 나동",11008.0,푸른들,2026-03-03 14:28:33,I,2026-03-05 00:20:02,식용란수집판매업,202405.782306396,503378.903395875,축산물판매업,식용란수집판매업,0,000,0,,푸른들_경기도연천군군남면남계리1177
10,축산판매업,07_22_04_P,3990000,399000000920260018,2026-03-03,,1,영업/정상,0,정상,,,,,,90.0,,경기도 남양주시 진접읍 부평리 612-2 동호빌딩,"경기도 남양주시 진접읍 광릉내로 22, 동호빌딩",12020.0,농축산물직판장(주식회사 에스티엠),2026-03-03 14:24:55,I,2026-03-05 00:20:02,식육판매업,217416.295482094,471056.740077508,축산물판매업,식육판매업,0,000,0,,농축산물직판장(주식회사에스티엠)_경기도남양주시진접읍부평리612-2동호빌딩
9,축산판매업,07_22_04_P,5380000,538000000920260006,2026-03-03,,1,영업/정상,0,정상,,,,,,33.0,,경상남도 양산시 중부동 599-22 오경(젤란)양산대리점,경상남도 양산시 서일동2길 27 (중부동),50621.0,젤란 에그,2026-03-03 10:55:55,I,2026-03-05 00:20:02,식용란수집판매업,384912.144403934,206526.289664848,축산물판매업,식용란수집판매업,0,000,0,,젤란에그_경상남도양산시중부동599-22오경(젤란)양산대리점
18,축산판매업,07_22_04_P,5540000,554000000920260017,2026-03-03,,1,영업/정상,0,정상,,,,,,228.64,,경기도 광주시 도척면 노곡리 140-1,"경기도 광주시 도척면 고녹길 112, 1,2호동",12815.0,농업회사법인자연 주식회사,2026-03-03 16:55:39,I,2026-03-05 00:20:02,축산물유통전문판매업,230262.477664685,422279.044712064,축산물판매업,축산물유통전문판매업,0,L00,0,,농업회사법인자연주식회사_경기도광주시도척면노곡리140-1
1,축산판매업,07_22_04_P,4820000,482000000920260003,2026-03-01,,1,영업/정상,0,정상,,,,,,89.4,,전라남도 순천시 풍덕동 1266-11 1층 101호,"전라남도 순천시 풍덕3길 90-5, 1층 101호 (풍덕동)",57961.0,든든푸드,2026-03-01 18:03:57,I,2026-03-04 00:20:37,식육판매업,245148.41927353,160697.117544717,축산물판매업,식육판매업,0,000,0,,든든푸드_전라남도순천시풍덕동1266-111층101호
130,축산판매업,07_22_04_P,3420000,342000000920260004,2026-02-25,,3,폐업,2,폐업,2026-02-28,,,,0535507830,6.0,,대구광역시 동구 신암동 36-1 동구청,"대구광역시 동구 아양로 207, 동구청 앞 열린마당 (신암동)",41185.0,대구경북양돈농협 농협한돈판매장,2026-03-04 13:31:17,U,2026-03-06 02:40:00,식육판매업,347607.405417991,266384.42610877,축산물판매업,식육판매업,0,L00,0,,대구경북양돈농협농협한돈판매장_대구광역시동구신암동36-1동구청
201,축산판매업,07_22_04_P,5710000,572000000920260003,2026-02-24,,3,폐업,2,폐업,2026-03-04,,,,,842.6,,충청북도 청주시 상당구 서문동 166-60,충청북도 청주시 상당구 남사로89번길 57 (서문동),28528.0,도뜰한돈,2026-03-05 13:13:57,U,2026-03-07 02:40:00,식육판매업,243337.772087785,348297.99584348,축산물판매업,식육판매업,0,L00,0,,도뜰한돈_충청북도청주시상당구서문동166-60
142,축산판매업,07_22_04_P,5710000,572000000920260006,2026-02-24,,3,폐업,2,폐업,2026-03-04,,,,,842.6,,충청북도 청주시 상당구 서문동 166-60,충청북도 청주시 상당구 남사로89번길 57 (서문동),28528.0,농업회사법인 무지개 주식회사,2026-03-04 16:13:16,U,2026-03-06 02:40:00,식육판매업,243337.772087785,348297.99584348,축산물판매업,식육판매업,0,L00,0,,농업회사법인무지개주식회사_충청북도청주시상당구서문동166-60
200,축산판매업,07_22_04_P,5710000,572000000920260002,2026-02-24,,3,폐업,2,폐업,2026-03-04,,,,041-580-5100,842.6,,충청북도 청주시 상당구 서문동 166-60,충청북도 청주시 상당구 남사로89번길 57 (서문동),28528.0,대전충남양돈농협,2026-03-05 13:14:55,U,2026-03-07 02:40:00,식육판매업,243337.772087785,348297.99584348,축산물판매업,식육판매업,0,L00,0,,대전충남양돈농협_충청북도청주시상당구서문동166-60
202,축산판매업,07_22_04_P,5710000,572000000920260005,2026-02-24,,3,폐업,2,폐업,2026-03-04,,,,,0.0,,충청북도 청주시 상당구 서문동 166-60,충청북도 청주시 상당구 남사로89번길 57 (서문동),28528.0,숨포크,2026-03-05 13:14:26,U,2026-03-07 02:40:00,식육판매업,243337.772087785,348297.99584348,축산물판매업,식육판매업,0,L00,0,,숨포크_충청북도청주시상당구서문동166-60
121,축산판매업,07_22_04_P,5310000,531000000920260005,2026-02-13,,1,영업/정상,0,정상,,,,,,33.0,,경상남도 진주시 충무공동 287-3,"경상남도 진주시 에나로128번길 7, 2층 205호 (충무공동)",52856.0,올타축산,2026-03-04 13:16:12,U,2026-03-06 02:40:00,식육판매업,304087.502859251,187010.747828339,축산물판매업,식육판매업,0,000,0,,올타축산_경상남도진주시충무공동287-3
58,축산판매업,07_22_04_P,3360000,336000000920260006,2026-01-12,,1,영업/정상,0,정상,,,,,,78.5,,부산광역시 강서구 강동동 29-176,"부산광역시 강서구 낙동북로 125, 1층 좌측호 (강동동)",46705.0,마리,2026-03-03 11:35:09,U,2026-03-05 02:40:00,축산물유통전문판매업,376844.375237919,192518.563682933,축산물판매업,축산물유통전문판매업,0,000,0,,마리_부산광역시강서구강동동29-176
127,축산판매업,07_22_04_P,3300000,330000000920250009,2025-12-23,,3,폐업,2,폐업,2026-02-27,,,,,49.5,,부산광역시 동래구 명장동 136-25,부산광역시 동래구 명안로86번길 8-1 (명장동),47774.0,동남축산,2026-03-04 15:15:10,U,2026-03-06 02:40:00,식육판매업,391616.924564565,191441.424466467,축산물판매업,식육판매업,0,000,0,,동남축산_부산광역시동래구명장동136-25
126,축산판매업,07_22_04_P,4090000,409000000920250051,2025-12-15,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 대곶면 거물대리 34-1,"경기도 김포시 대곶면 오니산로 33, 103호",10037.0,케이푸드,2026-03-04 09:05:17,U,2026-03-06 02:40:00,식육판매업,164751.451574869,463022.963520214,축산물판매업,식육판매업,0,000,0,,케이푸드_경기도김포시대곶면거물대리34-1
131,축산판매업,07_22_04_P,3740000,374000000920250062,2025-09-09,,1,영업/정상,0,정상,,,,,,217.26,,경기도 수원시 영통구 이의동 1257 STSR-CJ3,"경기도 수원시 영통구 대학로 47, 광교스타인씨제이3 9층 (이의동)",16225.0,핑크베리안,2026-03-04 17:13:42,U,2026-03-06 02:40:00,축산물유통전문판매업,203831.289076957,422059.158335174,축산물판매업,축산물유통전문판매업,0,L00,0,,핑크베리안_경기도수원시영통구이의동1257STSR-CJ3
132,축산판매업,07_22_04_P,4490000,565000000920250016,2025-09-04,,3,폐업,2,폐업,2026-03-04,,,,041-566-1937,6.72,,충청남도 천안시 동남구 신부동 459-5 1층,"충청남도 천안시 동남구 먹거리9길 13, 1층 (신부동)",31123.0,꾸석지돌판한우천안신부점,2026-03-04 10:21:18,U,2026-03-06 02:40:00,식육판매업,213801.19801838,368482.509662956,축산물판매업,식육판매업,0,L00,0,,꾸석지돌판한우천안신부점_충청남도천안시동남구신부동459-51층
192,축산판매업,07_22_04_P,3310000,331000000920250009,2025-08-27,,1,영업/정상,0,정상,,,,,,25.12,,부산광역시 남구 용호동 517-11,부산광역시 남구 동명로158번길 85 (용호동),48587.0,고기파는 청년,2026-03-05 11:43:38,U,2026-03-07 02:40:00,식육판매업,392584.707826366,181633.476528653,축산물판매업,식육판매업,0,000,0,,고기파는청년_부산광역시남구용호동517-11
134,축산판매업,07_22_04_P,3450000,345000000920250031,2025-07-04,,1,영업/정상,0,정상,,,,,,459.8,,대구광역시 북구 산격동 1733,대구광역시 북구 유통단지로8길 108-7 (산격동),41516.0,주식회사티엔지,2026-03-04 13:20:44,U,2026-03-06 02:40:00,축산물유통전문판매업,345839.465298635,268595.346745847,축산물판매업,축산물유통전문판매업,0,L00,0,,주식회사티엔지_대구광역시북구산격동1733
77,축산판매업,07_22_04_P,4820000,482000000920250023,2025-07-01,,1,영업/정상,0,정상,,,,,,37.83,,전라남도 순천시 연향동 1395-6 1층,"전라남도 순천시 연향번영1길 29, 1층 (연향동)",57990.0,건우축산,2026-03-03 09:51:11,U,2026-03-05 02:40:00,식육판매업,247043.314967734,160650.006459485,축산물판매업,식육판매업,0,000,0,,건우축산_전라남도순천시연향동1395-61층
193,축산판매업,07_22_04_P,4510000,451000000920250002,2025-06-09,,3,폐업,2,폐업,2026-03-05,,,,,11.62,,충청남도 보령시 동대동 1852,충청남도 보령시 작은오랏7길 15 (동대동),33469.0,한우88도매장 충남보령점,2026-03-05 16:26:10,U,2026-03-07 02:40:00,식육판매업,164310.245805079,316177.281693292,축산물판매업,식육판매업,0,000,0,,한우88도매장충남보령점_충청남도보령시동대동1852
194,축산판매업,07_22_04_P,3270000,327000000920250001,2025-05-08,,4,취소/말소/만료/정지/중지,4,말소,2026-03-05,,,,,0.0,,부산광역시 동구 수정동 1-131 조광빌딩,"부산광역시 동구 중앙대로371번길 12, 조광빌딩 (수정동)",48788.0,청년팜로컬푸드,2026-03-05 10:38:13,U,2026-03-07 02:40:00,식육판매업,386598.946673645,183022.827997141,축산물판매업,식육판매업,0,000,0,,청년팜로컬푸드_부산광역시동구수정동1-131조광빌딩
81,축산판매업,07_22_04_P,4800000,480000000920250010,2025-04-11,,1,영업/정상,0,정상,,,,,,16.8,,전라남도 목포시 옥암동 961 하당금호아파트,"전라남도 목포시 백년대로375번길 30, 하당금호아파트 상가동 지하층 3호 (옥암동)",58663.0,브런즈윅,2026-03-03 13:16:03,U,2026-03-05 02:40:00,식육판매업,147454.941377937,145882.107018969,축산물판매업,식육판매업,0,000,0,,브런즈윅_전라남도목포시옥암동961하당금호아파트
80,축산판매업,07_22_04_P,5020000,502000000920250005,2025-02-27,,3,폐업,2,폐업,2026-03-03,,,,,0.0,,경상북도 포항시 북구 양덕동 1617,경상북도 포항시 북구 천마로46번길 23 (양덕동),37593.0,한우좋은날,2026-03-03 13:39:18,U,2026-03-05 02:40:00,식육판매업,416106.825116117,289373.285085373,축산물판매업,식육판매업,0,000,0,,한우좋은날_경상북도포항시북구양덕동1617
88,축산판매업,07_22_04_P,5310000,531000000920250003,2025-02-04,,1,영업/정상,0,정상,,,,,,161.2,,경상남도 진주시 금산면 갈전리 1094-1,경상남도 진주시 금산면 갈전길 26,52850.0,진주1번계란,2026-03-03 13:42:59,U,2026-03-05 02:40:00,식용란수집판매업,305436.458138835,187979.441865575,축산물판매업,식용란수집판매업,0,000,0,,진주1번계란_경상남도진주시금산면갈전리1094-1
152,축산판매업,07_22_04_P,5220000,522000000920260007,2024-11-22,,1,영업/정상,0,정상,,,,,,303.6,,경상북도 칠곡군 지천면 금호리 493,"경상북도 칠곡군 지천면 금호로 143, 1층",39868.0,라니원,2026-03-05 17:16:24,I,2026-03-07 00:20:02,식용란수집판매업,330008.052512386,272627.899271086,축산물판매업,식용란수집판매업,0,000,0,,라니원_경상북도칠곡군지천면금호리493
167,축산판매업,07_22_04_P,3630000,363000000920240042,2024-11-13,,2,휴업,1,휴업,,2026-03-04,2026-12-31,,,307.66,,광주광역시 광산구 장덕동 1613 202~203호,"광주광역시 광산구 장신로50번길 4, 202~203호 (장덕동)",62225.0,전라도청년,2026-03-05 11:02:10,U,2026-03-07 02:40:00,축산물유통전문판매업,183115.146377652,187943.252483456,축산물판매업,축산물유통전문판매업,0,000,0,,전라도청년_광주광역시광산구장덕동1613202~203호
166,축산판매업,07_22_04_P,3860000,386000000920240030,2024-10-23,,1,영업/정상,0,정상,,,,,,67.2,,경기도 부천시 소사구 소사본동 197-1 한신아파트 1층 일부,"경기도 부천시 소사구 은성로 82, 한신아파트 1층층 일부호 (소사본동)",14763.0,씨에스유통(주)소사점,2026-03-05 20:27:42,U,2026-03-07 02:40:00,식육판매업,182200.092591243,441448.661907764,축산물판매업,식육판매업,0,L00,0,,씨에스유통(주)소사점_경기도부천시소사구소사본동197-1한신아파트1층일부
31,축산판매업,07_22_04_P,4251000,425100000920240004,2024-09-24,,4,취소/말소/만료/정지/중지,4,말소,2026-03-03,,,,,52.78,,강원특별자치도 홍천군 홍천읍 결운리 307-3,강원특별자치도 홍천군 홍천읍 결운로 146,25126.0,봉구네 축산,2026-03-03 09:09:36,U,2026-03-05 02:40:00,식육판매업,280436.438930183,467307.457399192,축산물판매업,식육판매업,0,000,0,,봉구네축산_강원특별자치도홍천군홍천읍결운리307-3
175,축산판매업,07_22_04_P,3220000,322000000920240054,2024-07-19,,3,폐업,2,폐업,2026-03-05,,,,,3.0,,서울특별시 강남구 역삼동 747-9 역삼동 수양빌딩,"서울특별시 강남구 논현로75길 15, 역삼동 수양빌딩 501호 (역삼동)",6247.0,소복가,2026-03-05 15:39:19,U,2026-03-07 02:40:00,축산물유통전문판매업,203253.726246178,443777.360830763,축산물판매업,축산물유통전문판매업,0,000,0,,소복가_서울특별시강남구역삼동747-9역삼동수양빌딩
52,축산판매업,07_22_04_P,4301000,430100000920240003,2024-07-10,,2,휴업,1,휴업,,2026-01-22,2026-07-22,,033-455-3113,0.0,,강원특별자치도 철원군 동송읍 이평리 704-16,강원특별자치도 철원군 동송읍 이평2로 14,24017.0,씨에스유통(주) 롯데슈퍼 철원점,2026-03-03 11:38:48,U,2026-03-05 02:40:00,식육판매업,219276.113407794,522598.469112606,축산물판매업,식육판매업,0,L00,0,,씨에스유통(주)롯데슈퍼철원점_강원특별자치도철원군동송읍이평리704-16
