"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"11","방문판매업","08_26_02_P","4181000","2017418027723200004","2017-02-16","","03","폐업","03","폐업처리","2026-03-31","","","","033-261-1887","","","강원특별자치도 춘천시 동내면 거두리 ****-*","강원특별자치도 춘천시 동내면 춘천순환로 ***, *층","24402","주식회사 케이에스케이","2026-04-01 09:37:33","U","2026-04-03 02:40:00","","266442.390352952","483985.343789958","1748817020","1488517630","700000000","",
"12","방문판매업","08_26_02_P","3180000","2019318022623200044","2019-01-17","","03","폐업","03","폐업처리","2026-04-01","","","","02-2608-1078","","","서울특별시 영등포구 여의도동 **번지 *호","서울특별시 영등포구 국제금융로*길 **, ***호_A*** (여의도동)","07331","에스앤피시스템즈","2026-04-01 14:28:53","U","2026-04-03 02:40:00","","193469.554731741","446508.068667777","0","0","0","",
"13","방문판매업","08_26_02_P","3740000","2008374011023200010","2008-01-24","","01","영업/정상","01","정상영업","","","","2011-02-23","031-244-7400","","","경기도 수원시 장안구 영화동 **-*** 영화동상가","경기도 수원시 장안구 경수대로 ***, 영화동상가 B동 ***호 (영화동)","16268","케이지모빌리티수원장안대리점","2026-04-01 18:29:39","U","2026-04-03 02:40:00","","201724.743805233","421029.73576258","0","0","0","",
"14","방문판매업","08_26_02_P","5080000","2025508034923200009","2021-02-02","","03","폐업","03","폐업처리","2026-04-01","","","","","","","경상북도 구미시 도량동 *** 가동 ***호","경상북도 구미시 문장로**길 **, 가동 ***호 (도량동, 럭키전원맨션)","39198","일이 정보통신","2026-04-01 14:11:17","U","2026-04-03 02:40:00","","320087.723384751","294332.627103369","0","0","0","",
"15","방문판매업","08_26_02_P","3160000","2022316015923200037","2016-12-06","","01","영업/정상","01","정상영업","","","","","02-501-8604","","","서울특별시 구로구 신도림동 *** 디큐브시티","서울특별시 구로구 경인로 ***, **층 (신도림동, 디큐브시티)","08209","(주)에스티유니타스","2026-04-01 16:09:41","U","2026-04-03 02:40:00","","190107.045415333","445157.626366229","291685040000","454500286000","3750324990","",
"16","방문판매업","08_26_02_P","3830000","2017385003723200013","2017-07-24","","03","폐업","03","폐업처리","2026-04-01","","","","","","","경기도 안양시 동안구 관양동 ****번지 **호","경기도 안양시 동안구 관악대로***번길 *, *동 ***호 (관양동)","13948","연세우유안양서부보급소","2026-04-01 11:20:01","U","2026-04-03 02:40:00","","197089.59788542","433564.559890738","0","0","0","",
"17","방문판매업","08_26_02_P","3100000","2007310010923200051","2007-12-28","","01","영업/정상","01","정상영업","","","","","02-931-4234","","","서울특별시 노원구 중계동 ***-** 토프레소","서울특별시 노원구 덕릉로**길 **-*, 토프레소 *층 ***호 (중계동)","01662","차일드림","2026-04-01 14:31:38","U","2026-04-03 02:40:00","","206516.685483485","461980.807009222","0","0","0","",
"18","방문판매업","08_26_02_P","3100000","2014310018423200022","2014-10-08","","03","폐업","03","폐업처리","2026-04-01","","","","","","","서울특별시 노원구 월계동 ***-*","서울특별시 노원구 월계로 ***, *층 ***호 (월계동)","01884","애니원 월계점","2026-04-01 09:34:13","U","2026-04-03 02:40:00","","204458.368078861","458079.58577226","0","0","0","",
"19","방문판매업","08_26_02_P","3010000","2025301024423200001","2025-02-11","","03","폐업","03","폐업처리","2026-03-31","","","","","","","서울특별시 중구 신당동 ***-* 명덕빌딩","서울특별시 중구 다산로 ***, 명덕빌딩 *층 (신당동)","04608","에스에이치라이프","2026-04-01 13:41:44","U","2026-04-03 02:40:00","","201064.963697104","450779.720971036","0","0","0","",
"20","방문판매업","08_26_02_P","3280000","2026328014223200002","2026-03-05","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 영도구 청학동 ***-* 동구빌딩","부산광역시 영도구 태종로 ***, 동구빌딩 *층 ***호 (청학동)","49016","스마일유통","2026-04-02 13:33:06","I","2026-04-04 00:20:02","","388260.571728352","179036.517387231","0","0","0","",
"21","방문판매업","08_26_02_P","3310000","2026331011923200004","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 남구 문현동 ***-* 문현동 이안","부산광역시 남구 전포대로 **, ***동 ****호 (문현동, 문현동 이안)","48415","더뷰티","2026-04-02 11:16:31","I","2026-04-04 00:20:02","","388439.180558518","184065.482335449","0","0","0","",
"22","방문판매업","08_26_02_P","5710000","2026571029323200007","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 청원구 율량동 ****","충청북도 청주시 청원구 율중로**번길 **-*, ***호 (율량동)","28315","스마트 AI","2026-04-02 15:09:44","I","2026-04-04 00:20:02","","245491.7","351018.69","0","0","0","",
"23","방문판매업","08_26_02_P","5710000","2026571029323200008","2025-10-14","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 청원구 오창읍 양청리 ***-*","충청북도 청주시 청원구 오창읍 중심상업*로 *-*, ***호","28120","비티진","2026-04-02 15:28:08","I","2026-04-04 00:20:02","","238220.186083115","356859.266906633","0","0","0","",
"24","방문판매업","08_26_02_P","3650000","2026365014723200004","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 중구 석교동 **-** 한라빌딩","대전광역시 중구 대종로 ***, 한라빌딩 *층 (석교동)","35061","뉴해피요","2026-04-02 17:30:49","I","2026-04-04 00:20:02","","239823.78437071","312025.41832484","0","0","0","",
"25","방문판매업","08_26_02_P","3290000","2026329018623200003","2024-04-22","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 부산진구 가야동 ***-**","부산광역시 부산진구 가야공원로 **, *층 일부 (가야동)","47383","코웨이퓨어대리점","2026-04-02 14:30:45","I","2026-04-04 00:20:02","","384925.503058336","185390.827640636","0","0","0","",
"26","방문판매업","08_26_02_P","3560000","2026356028523200006","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 마전동 *** 장미아파트","인천광역시 서구 완정로***번길 **, ***동 ***호 (마전동, 장미아파트)","22611","오로라","2026-04-02 10:57:35","I","2026-04-04 00:20:02","","169854.194432118","456057.419340498","0","0","0","",
"27","방문판매업","08_26_02_P","4390000","2026439025923200003","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","충청북도 충주시 교현동 ***-**","충청북도 충주시 국원대로 **, 대원빌딩 *층 (교현동)","27365","베스트웰빙","2026-04-02 14:08:23","I","2026-04-04 00:20:02","","282538.645129505","386721.823994936","0","0","0","",
"28","방문판매업","08_26_02_P","3210000","2026321015323200004","2009-12-14","","01","영업/정상","01","정상영업","","","","","031-551-5235","","","서울특별시 서초구 서초동 ****-* 동암빌딩","서울특별시 서초구 강남대로**길 **, 동암빌딩 *층 (서초동)","06729","아모레퍼시픽 강남 제일 특약점","2026-04-02 15:32:29","I","2026-04-04 00:20:02","","202664.967979247","442933.050935378","0","0","0","",
"29","방문판매업","08_26_02_P","4550000","2026455012823200007","2026-02-19","","01","영업/정상","01","정상영업","","","","","","","","충청남도 금산군 금산읍 중도리 ***-*","충청남도 금산군 금산읍 뒷담말길 **, *층","32738","푸른숲","2026-04-02 15:23:07","I","2026-04-04 00:20:02","","244183.805287825","289385.660640979","0","0","0","",
"30","방문판매업","08_26_02_P","5530000","2026576000723200002","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 병점구 반월동 *** 현대프라자","경기도 화성시 병점구 영통로 **, 현대프라자 ***-H*호 (반월동)","18378","행복한 아침","2026-04-02 16:56:19","I","2026-04-04 00:20:02","","205426.413013658","414794.002351414","0","0","0","",
"31","방문판매업","08_26_02_P","3320000","2026332014223200005","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 북구 구포동 ****-** 금강빌라 *층","부산광역시 북구 낙동북로***번길 **, *층 (구포동, 금강빌라)","46640","향림사","2026-04-02 13:14:30","I","2026-04-04 00:20:02","","382611.371246447","190241.038655507","0","0","0","",
"32","방문판매업","08_26_02_P","4090000","2026409051623200003","2025-11-12","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 양촌읍 양곡리 ****-*","경기도 김포시 양촌읍 양곡로 ***-**, *동 *층 일부호(진명프라자)","10060","좋은이웃","2026-04-02 17:27:11","I","2026-04-04 00:20:02","","167122.725208442","461637.450436271","0","0","0","",
"33","방문판매업","08_26_02_P","3820000","2024382038023200007","2024-10-08","","03","폐업","03","폐업처리","2026-04-02","","","","1544-5323","","","경기도 의정부시 고산동 ***-* 한강듀클래스 의정부 고산","경기도 의정부시 문충로 **, 한강듀클래스 의정부 고산 제비동 제**층 제****,****호 (고산동)","11822","주식회사 제이와이정보통신","2026-04-02 10:13:51","U","2026-04-04 02:40:00","","208993.591522238","469561.661983424","604509440","362692960","170000000","",
"34","방문판매업","08_26_02_P","3860000","2026387100723200004","2026-03-31","","01","영업/정상","01","정상영업","","","","","1899-1927","","","경기도 부천시 원미구 상동 ***-* 동아하이츠빌딩","경기도 부천시 원미구 부일로***번길 **, 동아하이츠빌딩 ***호 (상동)","14623","주식회사 천지바이오테크","2026-04-02 20:04:50","U","2026-04-04 02:40:00","","178397.338750023","443115.857109486","47916816","0","47916816","",
"35","방문판매업","08_26_02_P","3150000","2015315016623200034","2015-10-13","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강서구 화곡동 ****-** 청림아트빌","서울특별시 강서구 강서로**길 **, B**호 (화곡동, 청림아트빌)","07717","웰라이프","2026-04-02 10:09:13","U","2026-04-04 02:40:00","","185540.134153547","448519.123646695","0","0","0","",
"36","방문판매업","08_26_02_P","4641000","2024465100623200005","2024-04-18","","01","영업/정상","01","정상영업","","","","","063-221-8883","","","전북특별자치도 전주시 완산구 평화동*가 ***-*","전북특별자치도 전주시 완산구 평화**길 **-*, *층 (평화동*가)","55122","온누리헬스케어 평화센터","2026-04-02 13:16:42","U","2026-04-04 02:40:00","","211991.712653017","255048.632614315","0","0","0","",
"37","방문판매업","08_26_02_P","3860000","2023386055523200031","2023-11-09","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 소사구 심곡본동 ***-*","경기도 부천시 소사구 경인로 ***-*, *층 (심곡본동)","14709","제노스템 부천상동지사","2026-04-02 16:33:41","U","2026-04-04 02:40:00","","180471.467949977","442386.70780896","0","0","0","",
"38","방문판매업","08_26_02_P","5600000","2018560013423200006","2018-08-13","","03","폐업","03","폐업처리","2026-03-31","","","","031-541-8549","","","경기도 포천시 신읍동 **번지 **호","경기도 포천시 중앙로 **, *층 (신읍동)","11149","신광에너지","2026-04-02 14:34:54","U","2026-04-04 02:40:00","","217503.256457695","487793.199906948","0","0","0","",
"39","방문판매업","08_26_02_P","3700000","2025370023323200005","2025-09-17","","01","영업/정상","01","정상영업","","","","","","","","울산광역시 남구 달동 ***-* 달동현대*차아파트","울산광역시 남구 삼산로***번길 *-**, 달동현대*차아파트 제상가에이동 ***호 (달동)","44726","나눔건강","2026-04-02 10:49:53","U","2026-04-04 02:40:00","","410907.060383568","228744.881589611","0","0","0","",
"40","방문판매업","08_26_02_P","3130000","2020313022523200024","2020-09-28","","01","영업/정상","01","정상영업","","","","","070-5228-1616","","","서울특별시 마포구 상암동 ****-* 드림타워","서울특별시 마포구 월드컵북로**길 **, 드림타워 *층 (상암동)","03923","주식회사 유플러스홈서비스","2026-04-02 22:34:13","U","2026-04-04 02:40:00","","190075.380363452","453345.947683972","48722399000","34305468400","33999999000","",
"41","방문판매업","08_26_02_P","3740000","2025375003223200003","2025-06-05","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 세류동 ****-** *호","경기도 수원시 권선구 경수대로***번길 *, *층 *호 (세류동)","16658","에이스쇼핑","2026-04-02 13:35:46","U","2026-04-04 02:40:00","","201459.74834401","416174.375526059","0","0","0","",
"42","방문판매업","08_26_02_P","3170000","2025317025723200005","2025-03-10","","03","폐업","03","폐업처리","2026-04-02","","","","","","","서울특별시 금천구 가산동 ***-* 가산테라타워","서울특별시 금천구 디지털로**길 **, 가산테라타워 ***호 (가산동)","08517","주식회사 서포트","2026-04-02 10:26:50","U","2026-04-04 02:40:00","","190185.054136417","441381.452926959","6000000","0","6000000","",
"43","방문판매업","08_26_02_P","3990000","2021399046523200001","2021-01-07","","03","폐업","03","폐업처리","2026-04-02","","","","","","","경기도 남양주시 진접읍 금곡리 *** 휴먼시아**단지아파트 ****동 ***호","경기도 남양주시 진접읍 해밀예당*로 ***, ****동 ***호 (휴먼시아**단지아파트)","12052","지오네트워크","2026-04-02 17:02:48","U","2026-04-04 02:40:00","","218366.353295984","469254.319535389","0","0","0","",
"44","방문판매업","08_26_02_P","4820000","2026482033723200003","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","전라남도 순천시 풍덕동 ***-**","전라남도 순천시 풍덕주택길 **, *층 (풍덕동)","57962","주식회사 에이치엠메디칼 순천지점","2026-04-03 15:31:28","I","2026-04-05 00:20:22","","245924.344888462","160321.907139579","500000000","80000000","500000000","",
"45","방문판매업","08_26_02_P","3240000","2026324028923200003","2026-04-03","","01","영업/정상","01","정상영업","","","","","0315040088","","","서울특별시 강동구 성내동 ***-*","서울특별시 강동구 풍성로 ***, 해바라기 상가 (성내동) 지하층 (성내동)","05393","(주)타운이앤비 서울지점","2026-04-03 16:26:15","I","2026-04-05 00:20:22","","211115.499905641","447695.144303535","697205250","608816960","120000000","",
"46","방문판매업","08_26_02_P","5310000","2026531026823200003","2026-04-03","","01","영업/정상","01","정상영업","","","","","","","","경상남도 진주시 수곡면 창촌리 ***-*","경상남도 진주시 수곡면 덕천로 **","52646","청산예원","2026-04-03 13:09:43","I","2026-04-05 00:20:22","","283673.475304385","187354.262005432","0","0","0","",
"47","방문판매업","08_26_02_P","3910000","2026391003523200002","2026-03-26","","03","폐업","03","폐업처리","2026-04-03","","","","031-664-3044","","","경기도 평택시 지산동 ***-* *층","경기도 평택시 지산로 **, *층 (지산동)","17756","퀸스에덴 아울렛","2026-04-03 15:17:15","U","2026-04-05 02:40:00","","205099.357413412","397527.624884201","0","0","0","",
"48","방문판매업","08_26_02_P","3610000","2021361022323200006","2019-05-14","","03","폐업","03","폐업처리","2026-04-03","","","","062-515-8584","","","광주광역시 남구 노대동 *** *층 ***호","광주광역시 남구 효우로 **, *층 ***호 (노대동)","61746","(주)소리안 광주전남지사","2026-04-03 17:18:42","U","2026-04-05 02:40:00","","191227.7","178511.865","2460312060","2202189310","258122688","",
"49","방문판매업","08_26_02_P","3180000","2024318025423200015","2023-05-31","","01","영업/정상","01","정상영업","","","","","02-6956-3751","","","서울특별시 영등포구 문래동*가 **-* 동국메뜨리앙","서울특별시 영등포구 선유로 **, 동국메뜨리앙 ***호 (문래동*가)","07294","주식회사 이제이알컴퍼니","2026-04-03 12:18:46","U","2026-04-05 02:40:00","","190199.2294276","446496.865300952","497513760","903768450","20000000","",
