"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"11","동물전시업","02_03_09_P","5530000","575000004720230002","2023-06-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 효행구 봉담읍 동화리 ***-*","경기도 화성시 효행구 봉담읍 새말안길 **-**","18298","하이애니멀","2024-01-02 09:45:00","I","2026-02-04 01:35:23","","196472.038095083","413195.277390029","동물전시업","동물전시업","000","0",
"12","동물전시업","02_03_09_P","5530000","575000004720250001","2025-05-14","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 효행구 봉담읍 분천리 ***-*","경기도 화성시 효행구 봉담읍 최루백로 ***-*","18329","훈트(HUND)","2025-05-14 11:40:10","I","2026-02-04 01:35:23","","197095.760716649","410830.764862157","동물전시업","동물전시업","000","0",
"13","동물전시업","02_03_09_P","5530000","574000004720190031","2019-05-14","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 만세구 장안면 독정리 ***-*","경기도 화성시 만세구 장안면 한천*길 **-*, *층","18583","댕댕라운지","2022-04-28 18:09:29","I","2026-02-04 01:35:23","","186534.01447127","396258.445913868","동물전시업","동물전시업","000","0",
"14","동물전시업","02_03_09_P","3220000","322000004720260001","2026-02-02","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강남구 대치동 *** 은마아파트","서울특별시 강남구 삼성로 ***, ***호 (대치동, 은마아파트)","06284","안냥","2026-02-02 12:56:27","I","2026-02-04 00:20:02","","205707.089399978","443914.194133105","동물전시업","동물전시업","000","0",
"15","동물전시업","02_03_09_P","3520000","352000004720260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 연수구 동춘동 ***-*","인천광역시 연수구 청량로**번길 **-**, *층 (동춘동)","21943","마마스캣카페","2026-02-10 10:32:27","I","2026-02-12 00:20:02","","169645.290254456","434886.01666172","동물전시업","동물전시업","000","0",
"16","동물전시업","02_03_09_P","5380000","538000004720180025","2018-07-10","","01","영업/정상","0000","정상","","","","","055-365-9930","0","","경상남도 양산시 물금읍 범어리 **** 원타운","경상남도 양산시 물금읍 야리*길 **, 원타운 ***호","50652","The방Zoo","2026-02-03 17:20:39","U","2026-02-06 02:40:00","","382844.254684339","203582.069039697","동물전시업","동물전시업","000","0",
"17","동물전시업","02_03_09_P","4830000","483000004720210001","2021-05-09","","01","영업/정상","0000","정상","","","","","","0","","전라남도 나주시 남평읍 동사리 ***-*","전라남도 나주시 남평읍 강변*길 **, *층","58227","포유앤유","2026-02-09 10:44:06","U","2026-02-11 02:40:00","","186406.388082139","171328.302426103","동물전시업","동물전시업","000","0",
"18","동물전시업","02_03_09_P","4490000","565000004720230002","2023-11-13","","01","영업/정상","0000","정상","","","","","0415699106","0","","충청남도 천안시 동남구 신부동 ***-* *층 (냥이싸롱)","충청남도 천안시 동남구 먹거리**길 **-*, *층 (신부동)","31123","냥이싸롱","2026-02-09 10:58:56","U","2026-02-11 02:40:00","","213798.631515429","368533.184814746","동물전시업","동물전시업","000","0",
"19","동물전시업","02_03_09_P","5690000","569000004720250001","2025-01-15","","01","영업/정상","0000","정상","","","","","","0","","세종특별자치시 소담동 *** 코끼리타워","세종특별자치시 한누리대로 ****, 코끼리타워 ***호 (소담동)","30151","13번째고양이 분양카페","2026-02-04 13:54:18","U","2026-02-06 02:40:00","","226798.938789094","331630.096443848","동물전시업","동물전시업","000","0",
"20","동물전시업","02_03_09_P","3200000","320000004720240001","2024-08-19","","03","폐업","0002","폐업","2026-02-09","","","","","0","","서울특별시 관악구 봉천동 ***-**","서울특별시 관악구 은천로**길 **, *층 (봉천동)","08716","냥이 주택","2026-02-09 16:21:43","U","2026-02-11 02:40:00","","194785.240964648","442721.3451637","동물전시업","동물전시업","000","0",
"21","동물전시업","02_03_09_P","5530000","574000004720190032","2019-05-14","","03","폐업","0002","폐업","2023-12-28","","","","","0","","경기도 화성시 만세구 서신면 제부리 **-*","경기도 화성시 만세구 서신면 해안길***번길 **","18553","제부애니멀카페and펜션","2023-12-28 16:28:22","I","2026-02-04 01:35:23","","166219.623324026","406878.717356714","동물전시업","동물전시업","000","0",
"22","동물전시업","02_03_09_P","5530000","574000004720210064","2021-07-08","","03","폐업","0002","폐업","2024-02-20","","","","","0","","경기도 화성시 만세구 새솔동 **-* 송산프라자 ***호","경기도 화성시 만세구 꽃내음*길 **-**, 송산프라자 ***호 (새솔동)","18244","꼬몽","2024-02-20 17:45:25","I","2026-02-04 01:35:23","","183827.469149701","420215.479331034","동물전시업","동물전시업","000","0",
"23","동물전시업","02_03_09_P","5530000","574000004720220023","2022-08-18","","03","폐업","0002","폐업","2025-12-25","","","","","0","","경기도 화성시 만세구 마도면 두곡리 ***-*","경기도 화성시 만세구 마도면 송정로 **","18540","독스타","2026-01-02 16:27:34","I","2026-02-04 01:35:23","","180118.09643424","411903.173128344","동물전시업","동물전시업","000","0",
"24","동물전시업","02_03_09_P","5530000","577000004720180051","2018-07-25","","03","폐업","0002","폐업","2023-12-06","","","","","0","","경기도 화성시 동탄구 청계동  ***-* ***호","경기도 화성시 동탄구 동탄대로시범길 ***, 중앙프라자 *층 ***호 (청계동)","18476","커피볶는강아지 minipia","2023-12-06 18:07:15","I","2026-02-04 01:35:23","","209628.402846431","411080.816236071","동물전시업","동물전시업","000","0",
"25","동물전시업","02_03_09_P","5530000","577000004720180068","2018-08-29","","03","폐업","0002","폐업","2024-04-05","","","","","0","","경기도 화성시 동탄구 반송동  **-*","경기도 화성시 동탄구 외삼미로 *** (반송동)","18436","퍼스트독","2024-04-05 17:39:27","I","2026-02-04 01:35:23","","205410.585517593","410845.3356826","동물전시업","동물전시업","000","0",
"26","동물전시업","02_03_09_P","5530000","577000004720230001","2023-06-27","","03","폐업","0002","폐업","2024-07-31","","","","","0","","경기도 화성시 동탄구 반송동  **-* 동탄 플래티넘","경기도 화성시 동탄구 동탄지성로 *, ***호 (반송동, 동탄 플래티넘)","18453","커피멍냥 앤 몽몽살롱","2024-09-13 09:19:00","I","2026-02-04 01:35:23","","206491.146821923","411458.976720896","동물전시업","동물전시업","000","0",
"27","동물전시업","02_03_09_P","5530000","576000004720180002","2018-02-14","","03","폐업","0002","폐업","2019-12-04","","","","0315482079","0","","경기도 화성시 병점구 진안동  ***-* 뱅뱅프라자 ***호","경기도 화성시 병점구 효행로 ****-*, 뱅뱅프라자 ***호 (진안동)","18398","달빛고양이카페","2022-04-28 18:09:26","I","2026-02-04 01:35:23","","203794.722205901","412640.560149756","동물전시업","동물전시업","000","0",
"28","동물전시업","02_03_09_P","5530000","576000004720180111","2018-10-15","","03","폐업","0002","폐업","2021-01-22","","","","031-222-2808","0","","경기도 화성시 병점구 기산동  **","경기도 화성시 병점구 효행로 ****-**, *층 (기산동)","18385","동네개카페","2022-04-28 18:09:27","I","2026-02-04 01:35:23","","204872.762603222","412999.412717355","동물전시업","동물전시업","000","0",
"29","동물전시업","02_03_09_P","5530000","575000004720180118","2018-10-15","","03","폐업","0002","폐업","2019-02-26","","","","031-297-7980","0","","경기도 화성시 효행구 봉담읍 동화리 ***-*","경기도 화성시 효행구 봉담읍 동화길 **-**, *층","18302","러버독","2022-04-28 18:09:28","I","2026-02-04 01:35:23","","196357.63220419","412768.085338134","동물전시업","동물전시업","000","0",
"30","동물전시업","02_03_09_P","5530000","575000004720200021","2020-03-04","","03","폐업","0002","폐업","2023-04-07","","","","","0","","경기도 화성시 효행구 정남면 제기리 ***-*","경기도 화성시 효행구 정남면 정남동로***번길 **-**","18515","치프리멍","2023-04-07 15:51:04","I","2026-02-04 01:35:23","","201337.791493414","403706.939327858","동물전시업","동물전시업","000","0",
"31","동물전시업","02_03_09_P","5530000","575000004720220024","2022-11-21","","03","폐업","0002","폐업","2024-05-09","","","","","0","","경기도 화성시 효행구 봉담읍 하가등리 ***-*","경기도 화성시 효행구 봉담읍 하가등안길 **-**","18336","KGBKENNEL(케이지비켄넬)","2025-01-14 18:39:08","I","2026-02-04 01:35:23","","194892.230637423","405396.691677498","동물전시업","동물전시업","000","0",
"32","동물전시업","02_03_09_P","5530000","574000004720180007","2018-04-10","","03","폐업","0002","폐업","2024-07-24","","","","","0","","경기도 화성시 만세구 남양읍 수화리 *** *층","경기도 화성시 만세구 남양읍 남이로**번길 **-**, *층","18252","에이벨","2024-07-29 17:26:46","I","2026-02-04 01:35:23","","184180.774211802","416517.115256052","동물전시업","동물전시업","000","0",
"33","동물전시업","02_03_09_P","5530000","574000004720180015","2018-04-18","","03","폐업","0002","폐업","2019-01-14","","","","031-356-5606","0","","경기도 화성시 만세구 우정읍 조암리 ***-*","경기도 화성시 만세구 우정읍 장안로 **","18566","BUBU&amp;DOG","2022-04-28 18:09:26","I","2026-02-04 01:35:23","","183912.806955361","398522.186074192","동물전시업","동물전시업","000","0",
"34","동물전시업","02_03_09_P","4520000","452000004720230001","2023-02-24","","03","폐업","0002","폐업","2025-10-01","","","","","0","","충청남도 아산시 배방읍 북수리 ****","충청남도 아산시 배방읍 월천*길 **, *층","31492","와독(WaDog)","2026-02-09 17:29:46","U","2026-02-11 02:40:00","","206557.455032901","363378.186794659","동물전시업","동물전시업","000","0",
"35","동물전시업","02_03_09_P","4090000","409000004720240001","2024-02-28","","03","폐업","0002","폐업","2026-02-04","","","","","0","","경기도 김포시 고촌읍 신곡리 *","경기도 김포시 고촌읍 태리로 ***, *층 ***호","10130","우리집 야옹이","2026-02-05 10:16:23","U","2026-02-07 02:40:00","","","","동물전시업","동물전시업","000","0",
"36","동물전시업","02_03_09_P","5360000","536000004720250001","2025-05-25","","03","폐업","0002","폐업","2026-01-11","","","","","0","","경상남도 밀양시 삼문동 ***-*","경상남도 밀양시 미리벌중앙로*길 *, *층 (삼문동)","50438","하고스","2026-01-30 17:29:37","U","2026-02-04 11:04:37","","358641.112741128","221790.119388418","동물전시업","동물전시업","000","0",
