번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
36,축산물운반업,07_22_25_P,5530000,575000000820250010,2025-10-29,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 효행구 봉담읍 당하리 ***-*,경기도 화성시 효행구 봉담읍 모세골길 **,18334.0,SAFE FOOD,2025-10-29 10:14:46,I,2026-02-04 01:35:23,,194161.900719774,408952.773463757,축산물운반업,,0.0,000,0.0,,SAFEFOOD_경기도화성시효행구봉담읍당하리***-*
13,축산물운반업,07_22_25_P,5530000,574000000820250006,2025-07-02,,1,영업/정상,0,정상,,,,,031-793-4890,0.0,,경기도 화성시 만세구 향남읍 길성리 **,경기도 화성시 만세구 향남읍 초록로***번길 **-**,18624.0,주식회사 일양푸드,2025-07-02 19:29:34,I,2026-02-04 01:35:23,,197949.750712641,402209.194585484,축산물운반업,,0.0,L00,0.0,,주식회사일양푸드_경기도화성시만세구향남읍길성리**
7,축산물운반업,07_22_25_P,5530000,577000000820250005,2025-05-30,,1,영업/정상,0,정상,,,,,031-374-8720,1.3,,경기도 화성시 동탄구 영천동  ***-*,"경기도 화성시 동탄구 동탄대로 ***, ***-**호 (영천동)",18471.0,(주)기백컴퍼니,2025-10-30 19:52:33,I,2026-02-04 01:35:23,,208658.22665917,411662.912440249,축산물운반업,,0.0,L00,0.0,,(주)기백컴퍼니_경기도화성시동탄구영천동***-*
96,축산물운반업,07_22_25_P,3660000,366000000820260001,2025-05-01,,1,영업/정상,0,정상,,,,,,0.0,,대전광역시 서구 둔산동 *** 샘머리아파트*단지,"대전광역시 서구 청사로 ***, ***동 ****호 (둔산동, 샘머리아파트*단지)",35205.0,개별화물,2026-02-11 10:46:58,I,2026-02-13 00:20:38,,235228.106268168,317901.695057229,축산물운반업,,0.0,000,0.0,,개별화물_대전광역시서구둔산동***샘머리아파트*단지
6,축산물운반업,07_22_25_P,5530000,577000000820250003,2025-04-07,,1,영업/정상,0,정상,,,,,,43.0,,경기도 화성시 동탄구 오산동  *** 동탄역 유림노르웨이숲,"경기도 화성시 동탄구 동탄감배산로 ***, ***동 ****호 (오산동, 동탄역 유림노르웨이숲)",18479.0,한성로지스(주),2025-04-07 13:28:31,I,2026-02-04 01:35:23,,207822.739588256,410789.35102542,축산물운반업,,0.0,000,0.0,,한성로지스(주)_경기도화성시동탄구오산동***동탄역유림노르웨이숲
89,축산물운반업,07_22_25_P,5540000,554000000820250004,2025-03-28,,1,영업/정상,0,정상,,,,,16610003,655.46,,경기도 광주시 역동 **-*,"경기도 광주시 장지*길 **, *층 (역동)",12777.0,(주)더유,2026-02-09 09:21:36,U,2026-02-11 02:40:00,,221531.112185073,433204.821694016,축산물운반업,,0.0,L00,0.0,,(주)더유_경기도광주시역동**-*
41,축산물운반업,07_22_25_P,5530000,576000000820250002,2025-02-26,,1,영업/정상,0,정상,,,,,,50.0,,경기도 화성시 병점구 진안동  ***-***,"경기도 화성시 병점구 경기대로****번길 **, *층 (진안동)",18401.0,주식회사 주운,2025-02-26 09:03:34,I,2026-02-04 01:35:23,,203051.340509678,411952.181739598,축산물운반업,,0.0,L00,0.0,,주식회사주운_경기도화성시병점구진안동***-***
102,축산물운반업,07_22_25_P,4211000,421100000820240001,2024-11-12,,1,영업/정상,0,정상,,,,,,297.0,,강원특별자치도 동해시 천곡동 ****-* 보성육가공,"강원특별자치도 동해시 샘실*길 **, 보성육가공 (천곡동)",25766.0,보성육가공,2024-11-12 10:10:50,I,2026-02-13 16:09:06,,386500.64758486,448575.449021851,축산물운반업,,0.0,000,0.0,,보성육가공_강원특별자치도동해시천곡동****-*보성육가공
77,축산물운반업,07_22_25_P,4470000,447000000820240002,2024-08-22,,1,영업/정상,0,정상,,,,,,33.0,,충청북도 음성군 대소면 오류리 ***,충청북도 음성군 대소면 대물*길 **,27669.0,(주)동보로지스,2026-02-06 10:29:11,U,2026-02-08 02:40:00,,241797.665242279,386137.747720296,축산물운반업,,0.0,L00,0.0,,(주)동보로지스_충청북도음성군대소면오류리***
92,축산물운반업,07_22_25_P,5540000,554000000820240004,2024-04-30,,1,영업/정상,0,정상,,,,,,41.32,,경기도 광주시 양벌동 ***-*,"경기도 광주시 양벌로 ***, A동 ***호 (양벌동)",12796.0,주식회사 동탄로지스,2026-02-10 17:26:45,U,2026-02-12 02:40:00,,,,축산물운반업,,0.0,L00,0.0,,주식회사동탄로지스_경기도광주시양벌동***-*
103,축산물운반업,07_22_25_P,5020000,502000000820240001,2024-01-31,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 포항시 북구 장성동 ****-* 장성리치프라자 ***호,"경상북도 포항시 북구 삼흥로 **, 장성리치프라자 *층 ***호 (장성동)",37613.0,한울유통,2024-01-31 16:46:56,I,2026-02-13 16:09:06,,414246.118934383,288082.78983002,축산물운반업,,0.0,000,0.0,,한울유통_경상북도포항시북구장성동****-*장성리치프라자***호
42,축산물운반업,07_22_25_P,5530000,576000000820250007,2024-01-08,,1,영업/정상,0,정상,,,,,,23.76,,경기도 화성시 병점구 병점동  ***-* ***호,"경기도 화성시 병점구 병점노을*로 **, *층 ***호 (병점동)",18371.0,(주)와이지로지스틱스,2025-08-29 14:09:46,I,2026-02-04 01:35:23,,202647.633362278,411567.109699557,축산물운반업,,0.0,L00,0.0,,(주)와이지로지스틱스_경기도화성시병점구병점동***-****호
104,축산물운반업,07_22_25_P,3400000,340000000820230001,2023-12-21,,3,폐업,2,폐업,2023-12-21,,,,,0.0,,부산광역시 기장군 정관읍 용수리 산 **-*,"부산광역시 기장군 정관읍 병산로 ***, *층",46004.0,(주)엠알티,2023-12-26 10:19:14,U,2026-02-13 16:09:06,,398143.394792201,206599.528384753,축산물운반업,,0.0,L00,0.0,,(주)엠알티_부산광역시기장군정관읍용수리산**-*
5,축산물운반업,07_22_25_P,5530000,577000000820230007,2023-12-19,,3,폐업,2,폐업,2025-08-27,,,,,2.0,,경기도 화성시 동탄구 오산동  ****-*,"경기도 화성시 동탄구 동탄신리천로 ***, ***-***호 (오산동)",18486.0,주식회사 정진로지스틱스,2025-08-27 11:54:52,I,2026-02-04 01:35:23,,209525.068363402,409082.698261073,축산물운반업,,0.0,L00,0.0,,주식회사정진로지스틱스_경기도화성시동탄구오산동****-*
4,축산물운반업,07_22_25_P,5530000,577000000820230006,2023-11-14,,1,영업/정상,0,정상,,,,,,8.25,,경기도 화성시 동탄구 반송동  ***-*,"경기도 화성시 동탄구 메타폴리스로 **, 디앤씨빌딩 *층 ***-D**호 (반송동)",18455.0,제이에스로지텍(주),2025-07-11 16:42:20,I,2026-02-04 01:35:23,,206304.750095404,411095.222437302,축산물운반업,,0.0,L00,0.0,,제이에스로지텍(주)_경기도화성시동탄구반송동***-*
69,축산물운반업,07_22_25_P,3550000,355000000820230001,2023-10-20,,1,영업/정상,0,정상,,,,,5519997,54.6,,인천광역시 계양구 계산동 **** C동 ***호,"인천광역시 계양구 계산새로 **, 하이베라스 C동 ***호 (계산동)",21060.0,(주)와이제이종합물류,2026-02-03 17:40:15,U,2026-02-06 02:40:00,,176607.326609066,448516.12033842,축산물운반업,,0.0,L00,0.0,,(주)와이제이종합물류_인천광역시계양구계산동****C동***호
64,축산물운반업,07_22_25_P,5570000,557000000820230001,2023-08-17,,1,영업/정상,0,정상,,,,,88508478,10.0,,충청북도 증평군 도안면 광덕리 ***-*,충청북도 증평군 도안면 원명로 **,27904.0,유한회사 삼보물류,2026-01-30 16:53:17,U,2026-02-04 11:04:37,,255333.349594035,370060.183041404,축산물운반업,,0.0,L00,0.0,,유한회사삼보물류_충청북도증평군도안면광덕리***-*
3,축산물운반업,07_22_25_P,5530000,577000000820230005,2023-08-08,,1,영업/정상,0,정상,,,,,031-8015-3667,44.46,,경기도 화성시 동탄구 영천동  ***-*,"경기도 화성시 동탄구 동탄대로 ***-*, 메가비즈타워 비동 ****호 (영천동)",18467.0,에스씨엔종합물류 주식회사,2023-08-09 11:17:21,I,2026-02-04 01:35:23,,208773.208500488,412073.497774566,축산물운반업,,0.0,L00,0.0,,에스씨엔종합물류주식회사_경기도화성시동탄구영천동***-*
12,축산물운반업,07_22_25_P,5530000,574000000820230004,2023-05-26,,1,영업/정상,0,정상,,,,,,85.0,,경기도 화성시 만세구 향남읍 행정리 *** ***동 ***호,"경기도 화성시 만세구 향남읍 행정중앙*로 **, ***동 ***호 (향남시범넓은들마을에일린의뜰아파트)",18599.0,개인화물,2023-05-26 13:48:03,I,2026-02-04 01:35:23,,192766.033647636,402807.032137215,축산물운반업,,0.0,000,0.0,,개인화물_경기도화성시만세구향남읍행정리******동***호
2,축산물운반업,07_22_25_P,5530000,577000000820230003,2023-05-15,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 장지동  *** 제일풍경채 에듀&파크,"경기도 화성시 동탄구 동탄대로*가길 **, ****동 ****호 (장지동, 제일풍경채 에듀&파크)",18507.0,수현운수,2023-08-21 15:13:29,I,2026-02-04 01:35:23,,209845.100957121,406294.787514708,축산물운반업,,0.0,000,0.0,,수현운수_경기도화성시동탄구장지동***제일풍경채에듀&파크
107,축산물운반업,07_22_25_P,3910000,391000000820230002,2023-03-30,,1,영업/정상,0,정상,,,,,316361580,42.0,,경기도 평택시 지산동 ***-*,"경기도 평택시 지산로 ***, *층 (지산동)",17727.0,(주)동승로지스,2026-02-12 09:51:42,U,2026-02-14 02:40:00,,206144.367446048,397720.181999289,축산물운반업,,0.0,L00,0.0,,(주)동승로지스_경기도평택시지산동***-*
59,축산물운반업,07_22_25_P,5530000,577000000820230002,2023-03-15,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 영천동  *** 동탄역 포레너스,"경기도 화성시 동탄구 동탄대로**길 ***, ***동 ***호 (영천동, 동탄역 포레너스)",18473.0,신나는 물류,2023-03-15 19:41:44,I,2026-02-04 01:35:23,,210312.84159988,411610.443577532,축산물운반업,,0.0,000,0.0,,신나는물류_경기도화성시동탄구영천동***동탄역포레너스
35,축산물운반업,07_22_25_P,5530000,575000000820230001,2023-02-06,,1,영업/정상,0,정상,,,,,,95.9,,경기도 화성시 효행구 봉담읍 왕림리 ***-**,"경기도 화성시 효행구 봉담읍 왕림*길 **-*, A동 B**호",18332.0,개별화물,2023-02-06 10:20:41,I,2026-02-04 01:35:23,,194275.577170725,410094.011866137,축산물운반업,,0.0,000,0.0,,개별화물_경기도화성시효행구봉담읍왕림리***-**
58,축산물운반업,07_22_25_P,5530000,577000000820220005,2022-08-19,,1,영업/정상,0,정상,,,,,313763862,100.0,,경기도 화성시 동탄구 방교동  ***-*,"경기도 화성시 동탄구 동탄산단*길 **, (주)하나로티엔에스 *층 (방교동)",18487.0,(주)하나로에스,2025-03-11 11:50:16,I,2026-02-04 01:35:23,,207907.335822738,407062.073022709,축산물운반업,,0.0,000,0.0,,(주)하나로에스_경기도화성시동탄구방교동***-*
34,축산물운반업,07_22_25_P,5530000,575000000820220004,2022-08-11,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 효행구 기안동  *** 기안마을풍성신미주아파트,"경기도 화성시 효행구 융건로 **, ***동 ***호 (기안동, 기안마을풍성신미주아파트)",18342.0,조서환,2022-08-11 11:21:49,I,2026-02-04 01:35:23,,198808.895428777,413279.325508164,축산물운반업,,0.0,000,0.0,,조서환_경기도화성시효행구기안동***기안마을풍성신미주아파트
99,축산물운반업,07_22_25_P,5530000,553000000820220002,2022-08-09,,1,영업/정상,0,정상,,,,,,30.0,,경기도 화성시 동탄구 능동 **** 푸른마을신일해피트리아파트,"경기도 화성시 동탄구 동탄공원로 **-**, ***동 ***호 (능동, 푸른마을신일해피트리아파트)",18429.0,더드림,2026-02-11 08:57:22,U,2026-02-13 02:40:00,,204775.984143019,410949.084801087,축산물운반업,,0.0,000,0.0,,더드림_경기도화성시동탄구능동****푸른마을신일해피트리아파트
57,축산물운반업,07_22_25_P,5530000,577000000820220003,2022-08-09,,1,영업/정상,0,정상,,,,,,30.0,,경기도 화성시 동탄구 청계동  *** 동탄역 시범우남퍼스트빌아파트,"경기도 화성시 동탄구 동탄대로시범길 ***, ***동 ***호 (청계동, 동탄역 시범우남퍼스트빌아파트)",18477.0,장한 통운,2022-08-09 14:43:39,I,2026-02-04 01:35:23,,208892.05384217,411248.583583282,축산물운반업,,0.0,000,0.0,,장한통운_경기도화성시동탄구청계동***동탄역시범우남퍼스트빌아파트
56,축산물운반업,07_22_25_P,5530000,577000000820220001,2022-03-30,,1,영업/정상,0,정상,,,,,6132645,133.0,,경기도 화성시 동탄구 반송동  ***-* 아시아 프라자,"경기도 화성시 동탄구 동탄문화센터로 **, 아시아 프라자 ***호 (반송동)",18455.0,(주)디아이엘,2024-01-23 09:19:57,I,2026-02-04 01:35:23,,206331.01302369,410872.023927048,축산물운반업,,0.0,L00,0.0,,(주)디아이엘_경기도화성시동탄구반송동***-*아시아프라자
100,축산물운반업,07_22_25_P,5380000,538000000820210010,2021-10-29,,1,영업/정상,0,정상,,,,,35253907,165.0,,경상남도 양산시 상북면 석계리 ***-*,"경상남도 양산시 상북면 반회서*길 **, 지하*층",50559.0,주식회사 수현,2026-02-11 11:22:25,U,2026-02-13 02:40:00,,386884.068144935,214695.407555926,축산물운반업,,0.0,L00,0.0,,주식회사수현_경상남도양산시상북면석계리***-*
11,축산물운반업,07_22_25_P,5530000,574000000820210004,2021-08-24,,1,영업/정상,0,정상,,,,,,84.52,,경기도 화성시 만세구 향남읍 하길리 **** 화성향남서봉마을사랑으로부영*단지,"경기도 화성시 만세구 향남읍 상신하길로***번길 **, ***동 ***호 (화성향남서봉마을사랑으로부영*단지)",18611.0,비알물류,2021-08-24 13:24:31,I,2026-02-04 01:35:23,,191995.689955198,401295.329122605,축산물운반업,,0.0,000,0.0,,비알물류_경기도화성시만세구향남읍하길리****화성향남서봉마을사랑으로부영*단지
101,축산물운반업,07_22_25_P,3560000,356000000820210002,2021-07-29,,1,영업/정상,0,정상,,,,,5828854,0.0,,인천광역시 서구 검암동 ***-* *A호,"인천광역시 서구 도요지로 ***, *층 에이호 (검암동)",22699.0,조일통상 주식회사,2026-02-11 14:23:33,U,2026-02-13 02:40:00,,171385.258560894,450525.742438663,축산물운반업,,0.0,L00,0.0,,조일통상주식회사_인천광역시서구검암동***-**A호
63,축산물운반업,07_22_25_P,4010000,401000000820230008,2021-07-28,,1,영업/정상,0,정상,,,,,,144.13,,경기도 시흥시 은행동 ***,"경기도 시흥시 은계로 ***, 우평 라비엔빌딩 ***호 (은행동)",14923.0,(주)오스틴로지스,2026-02-02 17:58:42,U,2026-02-04 02:40:00,,182509.841143539,438098.221788795,축산물운반업,,0.0,L00,0.0,,(주)오스틴로지스_경기도시흥시은행동***
67,축산물운반업,07_22_25_P,5700000,570000000820210002,2021-06-08,,1,영업/정상,0,정상,,,,,,91.0,,경기도 여주시 북내면 가정리 ***-**,경기도 여주시 북내면 가정*길 **-*,12615.0,(주) 일원,2026-01-30 10:37:28,U,2026-02-04 11:04:37,,260829.225755134,422262.340355002,축산물운반업,,0.0,000,0.0,,(주)일원_경기도여주시북내면가정리***-**
38,축산물운반업,07_22_25_P,5530000,576000000820210002,2021-02-22,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 병점구 기산동  ***,"경기도 화성시 병점구 동탄지성로 ***, ***동 ****호 (기산동, 참누리*단지아파트)",18394.0,JH물류,2021-12-09 13:53:58,I,2026-02-04 01:35:23,,204400.601921577,413119.770658485,축산물운반업,,0.0,000,0.0,,JH물류_경기도화성시병점구기산동***
105,축산물운반업,07_22_25_P,3180000,318000000820200002,2020-12-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 영등포구 양평동*가 **-*,"서울특별시 영등포구 영등포로*길 *, A동 ***호 (양평동*가)",7278.0,풍전할인마트,2020-12-11 10:06:54,I,2026-02-13 16:09:06,,189683.355756096,446719.464459508,축산물운반업,,,000,,,풍전할인마트_서울특별시영등포구양평동*가**-*
74,축산물운반업,07_22_25_P,3270000,327000000820200002,2020-08-21,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 동구 수정동 ***-*,"부산광역시 동구 고관로 ***, **호 (수정동, 수정상가아파트)",48790.0,(주)윤정물류,2026-02-05 17:04:24,U,2026-02-07 02:40:00,,386461.300638559,182931.084277956,축산물운반업,,0.0,L00,0.0,,(주)윤정물류_부산광역시동구수정동***-*
82,축산물운반업,07_22_25_P,3360000,336000000820200001,2020-03-23,,1,영업/정상,0,정상,,,,,,11.0,,부산광역시 강서구 대저*동 ****,"부산광역시 강서구 금호순서길***번길 **, 가동 (대저*동)",46722.0,한국엠비,2026-02-09 08:37:17,U,2026-02-11 02:40:00,,376942.03754333,186412.916244304,축산물운반업,,0.0,000,0.0,,한국엠비_부산광역시강서구대저*동****
91,축산물운반업,07_22_25_P,3000000,300000000820200001,2020-01-29,,1,영업/정상,0,정상,,,,,7231472,96.92,,서울특별시 종로구 내수동 **,"서울특별시 종로구 새문안로*길 **, 경희궁의 아침 *단지 오피스텔동 **층 ****호 (내수동)",3174.0,(주) 휴맥스,2026-02-10 10:15:38,U,2026-02-12 02:40:00,,197478.53747014,452259.334813912,축산물운반업,,0.0,L00,0.0,,(주)휴맥스_서울특별시종로구내수동**
79,축산물운반업,07_22_25_P,4681000,468100000820200001,2020-01-08,,1,영업/정상,0,정상,,,,,9182333,12.61,,전북특별자치도 익산시 신용동 ***-**,전북특별자치도 익산시 익산대로 *** (신용동),54537.0,주식회사 진경로지스,2026-02-06 10:46:37,U,2026-02-08 02:40:00,,196004.183455293,275286.753835224,축산물운반업,,0.0,L00,0.0,,주식회사진경로지스_전북특별자치도익산시신용동***-**
95,축산물운반업,07_22_25_P,3680000,368000000820260001,2019-10-25,,1,영업/정상,0,정상,,,,,,15.5,,대전광역시 대덕구 대화동 **-* 소라아파트,"대전광역시 대덕구 동심*길 ***, *동 ***호 (대화동, 소라아파트)",34375.0,상기유통,2026-02-11 11:18:07,I,2026-02-13 00:20:38,,237003.838208218,318072.293646425,축산물운반업,,0.0,000,0.0,,상기유통_대전광역시대덕구대화동**-*소라아파트
49,축산물운반업,07_22_25_P,5530000,577000000820190007,2019-10-14,,1,영업/정상,0,정상,,,,,031-286-2248,43.92,,경기도 화성시 동탄구 방교동  ***-*,"경기도 화성시 동탄구 동탄기흥로 ***-*, ***호 (방교동)",18487.0,(주)신성로지스틱스,2024-11-05 14:15:59,I,2026-02-04 01:35:23,,207958.464303639,407953.675880087,축산물운반업,,0.0,L00,0.0,,(주)신성로지스틱스_경기도화성시동탄구방교동***-*
61,축산물운반업,07_22_25_P,5540000,554000000820230002,2019-09-11,,1,영업/정상,0,정상,,,,,,33.0,,경기도 광주시 초월읍 쌍동리 ***-**,"경기도 광주시 초월읍 경충대로 ****-*, ***호",12736.0,(주)정은운수,2026-02-02 10:12:01,U,2026-02-04 02:40:00,,226621.056193129,429901.374357806,축산물운반업,,0.0,L00,0.0,,(주)정은운수_경기도광주시초월읍쌍동리***-**
110,축산물운반업,07_22_25_P,4050000,562000000820190007,2019-09-04,,1,영업/정상,0,정상,,,,,3364900,33.0,,경기도 용인시 처인구 유방동 ***-*,"경기도 용인시 처인구 백옥대로 ****, *층 (유방동)",17043.0,주식회사 서호물류,2026-02-13 17:28:23,U,2026-02-15 02:40:00,,218689.94831897,415678.903794924,축산물운반업,,0.0,L00,0.0,,주식회사서호물류_경기도용인시처인구유방동***-*
33,축산물운반업,07_22_25_P,5530000,575000000820190005,2019-05-21,,1,영업/정상,0,정상,,,,,312402370,0.0,,경기도 화성시 효행구 봉담읍 왕림리 ***-*,경기도 화성시 효행구 봉담읍 왕림*길 **-**,18332.0,고려로지스(주),2023-04-19 10:12:26,I,2026-02-04 01:35:23,,194003.815226872,409861.259318054,축산물운반업,,0.0,L00,0.0,,고려로지스(주)_경기도화성시효행구봉담읍왕림리***-*
60,축산물운반업,07_22_25_P,4010000,401000000820190002,2019-05-08,,1,영업/정상,0,정상,,,,,3159910,48.64,,경기도 시흥시 은행동 ***-** SJ타워,"경기도 시흥시 은계중앙로 ***, SJ타워 ***호 (은행동)",14923.0,주식회사 웰물류,2026-02-02 14:07:09,U,2026-02-04 02:40:00,,182725.094797504,438005.034369302,축산물운반업,,0.0,L00,0.0,,주식회사웰물류_경기도시흥시은행동***-**SJ타워
10,축산물운반업,07_22_25_P,5530000,574000000820190003,2019-05-07,,3,폐업,2,폐업,2022-03-08,,,,,0.0,,경기도 화성시 만세구 송산면 삼존리 ***-*,"경기도 화성시 만세구 송산면 화성로 ***-*, *동 ***호",18549.0,(주)원동운수,2022-03-10 09:55:06,I,2026-02-04 01:35:23,,178234.913075767,412288.67258389,축산물운반업,,0.0,L00,0.0,,(주)원동운수_경기도화성시만세구송산면삼존리***-*
9,축산물운반업,07_22_25_P,5530000,574000000820190002,2019-02-28,,1,영업/정상,0,정상,,,,,,50.0,,경기도 화성시 만세구 향남읍 상신리 ****,"경기도 화성시 만세구 향남읍 상신하길로***번길 *-**, *층",18617.0,(주)범양물류,2024-04-16 09:58:26,I,2026-02-04 01:35:23,,190808.32053897,400400.62619083,축산물운반업,,0.0,L00,0.0,,(주)범양물류_경기도화성시만세구향남읍상신리****
32,축산물운반업,07_22_25_P,5530000,575000000820190001,2019-01-24,,1,영업/정상,0,정상,,,,,312402370,0.0,,경기도 화성시 효행구 봉담읍 왕림리 ***-*,경기도 화성시 효행구 봉담읍 왕림*길 **-**,18332.0,(주)고려택배,2025-04-15 09:55:52,I,2026-02-04 01:35:23,,194003.815226872,409861.259318054,축산물운반업,,0.0,L00,0.0,,(주)고려택배_경기도화성시효행구봉담읍왕림리***-*
47,축산물운반업,07_22_25_P,5530000,577000000820190004,2018-08-23,,1,영업/정상,0,정상,,,,,316935870,0.0,,경기도 화성시 동탄구 신동  ***,"경기도 화성시 동탄구 동탄물류로 **, D*블럭 ***호 (신동)",18465.0,(주)코업로지스틱스,2019-05-22 15:12:14,I,2026-02-04 01:35:23,,211740.835858805,407808.597314052,축산물운반업,,0.0,L00,0.0,,(주)코업로지스틱스_경기도화성시동탄구신동***
