"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"20","국내여행업","03_12_01_P","6510000","CDFI2260012020000034","2020-09-29","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 용담이동 1564 제주시 삼영교통 사옥 지하1층","제주특별자치도 제주시 공항로1길 14, 제주시 삼영교통 사옥 지하1층 (용담이동)","63164","제주미니버스투어","2026-01-30 16:44:49","U","2026-02-04 11:04:37","","153278.67518847","880.891107861494","국내여행업","","","0","","","제주특별자치도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20251010","20261010","","0","",
"21","국내여행업","03_12_01_P","3860000","CDFI2260012019000002","2019-01-08","","01","영업/정상","13","영업중","","","","","0325526773","","","경기도 부천시 원미구 약대동 182-60","경기도 부천시 원미구 평천로669번길 27, 3층 (약대동)","14500","양지고속관광주식회사","2026-01-30 18:05:53","U","2026-02-04 11:04:37","","179185.455530749","446029.814025072","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","59","","0","","","","","","","30000000","20260101","20261231","","59","",
"22","국내여행업","03_12_01_P","3860000","CDFI2260012019000003","2019-01-18","","01","영업/정상","13","영업중","","","","","032-214-8136","","","경기도 부천시 원미구 중동 1149-2 금광베네스타","경기도 부천시 원미구 길주로 252, 금광베네스타 1514호 (중동)","14548","(주)룩인터내셔널","2026-01-30 18:04:00","U","2026-02-04 11:04:37","","179612.540614741","444582.51867931","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","84.25","","0","","","","","","","100000000","20260114","20270113","","84","",
"23","국내여행업","03_12_01_P","6510000","CDFI2260012026000005","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 이도일동 1289-5 3층 331·3호","제주특별자치도 제주시 동광로1길 32, 3층 331·313·314호 (이도일동)","63197","하우스오브제주","2026-02-04 14:21:06","I","2026-02-06 00:20:02","","156045.576839467","866.1177608316","국내여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"24","국내여행업","03_12_01_P","3640000","CDFI2260012026000001","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","대전광역시 동구 이사동 7-2","대전광역시 동구 이사로 68-84 (이사동)","34710","새한밭 관광 여행사","2026-02-04 11:22:17","I","2026-02-06 00:20:02","","240553.603171199","310016.987574874","국내여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","7500000","","","","0","",
"25","국내여행업","03_12_01_P","3430000","CDFI2260012026000001","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","대구광역시 서구 내당동 871-10","대구광역시 서구 달서로 2 (내당동)","41812","당근 리무진투어","2026-02-04 09:28:41","I","2026-02-06 00:20:02","","341930.828894889","263639.724235906","국내여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","8834658","","","","0","",
"26","국내여행업","03_12_01_P","4490000","CDFI2260012015000007","2015-07-30","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 두정동 1370 J파크프라자 204호","충청남도 천안시 서북구 오성로 107, J파크프라자 204호 (두정동)","31106","해피월드투어","2026-02-03 11:49:04","U","2026-02-06 02:40:00","","212363.692509214","369903.193139631","국내여행업","","","9","","","서울보증보험","근린생활시설","9","2","0","0","Happy World Tour","Domestic Travel Agency","0","0","","0","0","","0","72","","0","","","","","","","30000000","20251201","20261130","","72","",
"27","국내여행업","03_12_01_P","3150000","CDFI2260012019000001","2019-02-01","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","","서울특별시 강서구 가양동 14-51 토피아빌딩 401호","서울특별시 강서구 화곡로 429, 토피아빌딩 401호 (가양동)","07526","(주)즐거운여행","2026-02-03 17:46:29","U","2026-02-06 02:40:00","","187125.882786229","451038.464052645","국내여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","30000000","","","","20","",
"28","국내여행업","03_12_01_P","5200000","CDFI2260012015000001","2015-02-02","","01","영업/정상","13","영업중","","","","","054-954-2556","","","경상북도 고령군 대가야읍 고아리 160-2","경상북도 고령군 대가야읍 벽화길 4","40140","대가야투어","2026-02-04 13:55:47","U","2026-02-06 02:40:00","","314618.225758024","247942.348689727","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","158000000","20260130","20270129","","0","",
"29","국내여행업","03_12_01_P","3600000","CDFI2260012003000002","2003-02-13","","01","영업/정상","13","영업중","","","","","062-382-1122","","","광주광역시 서구 치평동 1254-4","광주광역시 서구 상무평화로 89, 구영오피스텔 813호 (치평동)","61963","(주)세종여행사","2026-02-04 14:46:21","U","2026-02-06 02:40:00","","186158.641945027","183245.973399966","국내여행업","관광사업","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","Co, Se Jong TraveI","Domestic Travel Service","0","0","","0","0","","0","0","","0","","","","","","","150000000","20250401","20260401","","0","",
"30","국내여행업","03_12_01_P","6510000","CDFI2260012012000011","2012-02-10","","01","영업/정상","13","영업중","","","","","064-713-0011","","","제주특별자치도 제주시 연동 314-50","제주특별자치도 제주시 선덕로 20, 2층 (연동)","63134","제주여행콜","2026-02-03 14:59:07","U","2026-02-06 02:40:00","","153337.493434133","-1103.30177080281","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","40","","0","","","","","","","50000000","20260210","20270209","","40","",
"31","국내여행업","03_12_01_P","4910000","CDFI2260012014000002","2014-12-11","","01","영업/정상","13","영업중","","","","","","","","전라남도 장흥군 장흥읍 건산리 465-18","전라남도 장흥군 장흥읍 문림로 14, 2층","59324","유한회사 장흥천관여행사","2026-02-03 09:19:45","U","2026-02-06 02:40:00","","191796.727973707","131261.900933831","국내여행업","","","0","","","전라남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","53000000","20220826","20230825","","0","",
"32","국내여행업","03_12_01_P","6510000","CDFI2260012007000065","2007-11-27","","01","영업/정상","13","영업중","","","","","064-745-0804","","","제주특별자치도 제주시 노형동 1022-3","제주특별자치도 제주시 일주서로 7772, 1층 (노형동)","63095","제주양부장투어","2026-02-03 15:00:09","U","2026-02-06 02:40:00","","151292.870565696","-212.401455154787","국내여행업","관광사업","","10","","","서울보증보험","근린생활시설","10","1","0","0","","","0","0","","0","0","","0","33","","0","","","","","","","50000000","20260203","20270203","","33","",
"33","국내여행업","03_12_01_P","3680000","CDFI2260012024000001","2024-08-16","","01","영업/정상","13","영업중","","","","","1688-3560","","","대전광역시 대덕구 중리동 138-13","대전광역시 대덕구 중리동로 68, 1층 (중리동)","34389","전국투어여행사","2026-02-04 11:26:18","U","2026-02-06 02:40:00","","238407.069369648","318344.92248898","국내여행업","","","0","","","서울보증","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20240809","20270808","","0","",
"34","국내여행업","03_12_01_P","3600000","CDFI2260012014000002","2014-02-28","","01","영업/정상","13","영업중","","","","","062-385-2226","","502-832","광주광역시 서구 풍암동 893","광주광역시 서구 풍암신흥로11번길 38-1 (풍암동)","62050","(유)통일전세","2026-02-04 14:27:03","U","2026-02-06 02:40:00","","187313.216060877","180326.651852805","국내여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","42","","0","","","","","20260227","20270227","300000000","20260227","20270227","","42","",
"35","국내여행업","03_12_01_P","3270000","CDFI2260012017000001","2010-10-25","","03","폐업","03","폐업","2026-02-04","","","","051-553-0059","","","부산광역시 동구 범일동 830-260 동양빌딩 501호","부산광역시 동구 범일로102번길 16-10, 동양빌딩 501호 (범일동)","48744","(주)굿월드관광","2026-02-04 10:42:12","U","2026-02-06 02:40:00","","387770.445370824","184100.20738473","국내여행업","","","7","","","한국관광협회","사무실","3","0","0","0","","","0","0","","0","0","","0","101.39","","0","","","","","","","30000000","20251025","20261025","","101","",
"36","국내여행업","03_12_01_P","3410000","CDFI2260012026000001","2026-01-15","","01","영업/정상","13","영업중","","","","","","","","대구광역시 중구 봉산동 198","대구광역시 중구 이천로 230-18, 2층 (봉산동)","41949","한별여행사","2026-02-03 14:56:27","U","2026-02-06 02:40:00","","344419.212827792","263537.25375033","국내여행업","","","0","","","서울보증보험 466-59-01018","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","7500000","20260115","20270114","","0","",
"37","국내여행업","03_12_01_P","3410000","CDFI2260012026000002","2026-01-15","","01","영업/정상","13","영업중","","","","","","","","대구광역시 중구 봉산동 198","대구광역시 중구 이천로 230-18, 2층 (봉산동)","41949","문화여행사","2026-02-03 14:55:27","U","2026-02-06 02:40:00","","344419.212827792","263537.25375033","국내여행업","","","0","","","서울보증보험 202-07-56303","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","7500000","20260115","20270114","","0","",
"38","국내여행업","03_12_01_P","3410000","CDFI2260012026000003","2026-01-15","","01","영업/정상","13","영업중","","","","","070-8983-8669","","","대구광역시 중구 남산동 2107-20","대구광역시 중구 명덕로 199, 2층 (남산동)","41963","현대여행사","2026-02-03 14:57:30","U","2026-02-06 02:40:00","","343750.428484356","263042.785022001","국내여행업","","","0","","","서울보증보험 291-11-03161","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","7500000","20260115","20270114","","0","",
"39","국내여행업","03_12_01_P","5310000","CDFI2260012026000001","2026-01-27","","01","영업/정상","13","영업중","","","","","","","","경상남도 진주시 칠암동 504-37","경상남도 진주시 강남로201번길 11-3, 1층 (칠암동)","52723","피크닉인남강","2026-02-03 15:35:33","U","2026-02-06 02:40:00","","299458.281454213","187883.496109474","국내여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","7889165","20260126","20270127","","0","",
"40","국내여행업","03_12_01_P","3530000","CDFI2260012014000004","2014-03-28","","01","영업/정상","13","영업중","","","","","070-4239-5236","","","인천광역시 남동구 논현동 652-6 102호","인천광역시 남동구 소래역서로2번길 23, 102호 (논현동)","21668","USO KOREA","2026-02-03 09:02:47","U","2026-02-06 02:40:00","","176139.476516318","433432.534442981","국내여행업","","일반상업지역","0","","","한국관광협회중앙회 여행공제회","사무실","48","0","0","0","","","0","0","","0","0","","0","18.4","","0","","","","","","","30000000","20260130","20270130","","18","",
"41","국내여행업","03_12_01_P","3210000","CDFI2260012018000013","2017-07-03","","01","영업/정상","13","영업중","","","","","02-1800-0823","","","서울특별시 서초구 서초동 1316-5 부띠크 모나코","서울특별시 서초구 서초대로 397, 부띠크 모나코 b동 2403호 (서초동)","06616","펜타코어 주식회사","2026-02-03 14:56:29","U","2026-02-06 02:40:00","","201856.625065785","444502.636699224","국내여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","25285000","20180712","20190711","","0","",
"42","국내여행업","03_12_01_P","3150000","CDFI2260012020000008","2019-09-02","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","16570-3397","","","서울특별시 강서구 가양동 449-4 한화비즈메트로1차 614-2호","서울특별시 강서구 양천로 551-17, 614-2호 (가양동, 한화비즈메트로1차)","07532","주식회사 에어포유","2026-02-03 17:47:04","U","2026-02-06 02:40:00","","187645.622009373","450792.695579673","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20190917","20200916","","0","",
"43","국내여행업","03_12_01_P","5020000","CDFI2260012025000002","2025-12-24","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 대잠동 282-3 우미향","경상북도 포항시 남구 대잠길 92, 우미향 3층 (대잠동)","37661","플레이(Play)울릉","2026-02-04 13:31:16","U","2026-02-06 02:40:00","","410800.977083208","282227.880472714","국내여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251224","20271223","","0","",
"44","국내여행업","03_12_01_P","3150000","CDFI2260012005000009","2005-11-28","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2658-5876","","157-800","서울특별시 강서구 가양동 18-24 홈에버가양점 비2-1","서울특별시 강서구 양천로 431 (가양동,홈에버가양점 비2-1)","","(주)화이트샌드비치클럽","2026-02-03 18:08:09","U","2026-02-06 02:40:00","","186687.131804431","451342.773451086","국내여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20100507","20110506","","0","",
"45","국내여행업","03_12_01_P","3150000","CDFI2260012006000005","2006-12-27","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2662-2482","","157-813","서울특별시 강서구 공항동 150 국제화물청사 342-1","","","(주)엘림항공","2026-02-03 17:18:57","U","2026-02-06 02:40:00","","182914.598086861","450966.559529824","국내여행업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"46","국내여행업","03_12_01_P","3150000","CDFI2260012014000004","2014-02-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","6204-0980","","157-861","서울특별시 강서구 염창동 240-21 우리블루나인비즈니스센터 B동 1710호","서울특별시 강서구 양천로 583, B동 1710호 (염창동, 우림블루나인비즈니스센터)","07547","(주)메가차터아시아","2026-02-03 17:30:01","U","2026-02-06 02:40:00","","187952.560027898","450562.020225978","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20140221","20150220","","0","",
"47","국내여행업","03_12_01_P","3150000","CDFI2260012010000006","2010-11-04","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-2065-1401","","157-910","서울특별시 강서구 화곡동 908-19 세종빌딩 401호","서울특별시 강서구 강서로5나길 15 (화곡동,세종빌딩 401호)","","주식회사 호암에스디에스","2026-02-03 17:21:14","U","2026-02-06 02:40:00","","186439.263042225","447353.94960188","국내여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20101108","20111108","","0","",
"48","국내여행업","03_12_01_P","3150000","CDFI2260012011000001","2011-02-01","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2668-1999","","","서울특별시 강서구 염창동 275-2 주영빌딩","서울특별시 강서구 공항대로65길 12, 주영빌딩 3층 (염창동)","07560","주식회사 브이아이피관광여행사","2026-02-04 11:40:39","U","2026-02-06 02:40:00","","188245.686899069","449758.746455637","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20110201","20120131","","0","",
"49","국내여행업","03_12_01_P","3150000","CDFI2260012011000002","2011-03-10","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","734-0997","","157-873","서울특별시 강서구 화곡동 1059-55 3층","서울특별시 강서구 화곡로 207 (화곡동,3층)","","주식회사 한마음관광","2026-02-03 17:25:07","U","2026-02-06 02:40:00","","186086.956660533","449100.594617456","국내여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20121019","20131019","","0","",
"50","국내여행업","03_12_01_P","3150000","CDFI2260011997000002","1997-09-04","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-3663-6252","","157-030","서울특별시 강서구 등촌동 698-1","서울특별시 강서구 공항대로41길 66 (등촌동)","","(주)수호항공여행사","2026-02-03 17:00:35","U","2026-02-06 02:40:00","","186378.231818091","450937.877207072","국내여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20030201","20040201","","0","",
