"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","노래연습장업","03_09_01_P","5020000","CDFF3242052011000008","2011-04-26","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 양덕동 1218-1","경상북도 포항시 북구 장량로174번길 7 (양덕동)","37593","세정노래연습장","2026-03-03 14:28:44","U","2026-03-05 02:40:00","","416085.24664033","289393.817241548","노래연습장업","유통관련업","3","기타","","196.66","2","0","기타","0","78","6","2","","Y","Y","Y","","Y","","","","","","0","","","","","","상업지역",
"12","노래연습장업","03_09_01_P","3620000","CDFF3242052008000020","2008-10-15","","03","폐업","03","폐업","2026-03-03","","","","575-0903","","","광주광역시 북구 양산동 1104 (2층)","광주광역시 북구 연양로 112, 2층 (양산동)","61068","전원노래연습장","2026-03-03 10:45:52","U","2026-03-05 02:40:00","","188940.602287792","189659.479733882","노래연습장업","유통관련업","3","기타","","243.2","2","0","근린생활시설","0","0","7","0","N","N","N","","N","N","","","","","","0","","","","","","일반주거지역",
"13","노래연습장업","03_09_01_P","3990000","CDFF3242052018000006","2018-08-09","","02","휴업","02","휴업","","2026-03-03","2026-12-01","","031-592-1298","","","경기도 남양주시 수동면 외방리 559-1","경기도 남양주시 수동면 비룡로 1099","12025","미즐노래연습장","2026-03-03 11:36:05","U","2026-03-05 02:40:00","","226657.171844539","469309.097813699","노래연습장업","유통관련업","1","","","47.32","1","0","","0","0","1","0","","","","","","","","","","","","0","","","","","","",
"14","노래연습장업","03_09_01_P","3780000","CDFF3242052000000045","2000-08-30","","01","영업/정상","13","영업중","","","","","718-1470","","","경기도 성남시 분당구 정자동 132-3 지하","경기도 성남시 분당구 불정로87번길 14 (정자동,지하)","","스타노래연습장","2026-03-03 12:50:10","U","2026-03-05 02:40:00","","210073.406479776","428805.550097582","노래연습장업","유통관련업","4","학교정화(절대)","","67.96","3","1","근린생활시설","1","42","5","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","일반주거지역",
"15","노래연습장업","03_09_01_P","4800000","CDFF3242052001000009","2001-05-04","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 용해동 143-115","전라남도 목포시 삼학로341번길 10 (용해동, 에덴교회)","58703","패밀리노래연습장","2026-03-03 09:23:10","U","2026-03-05 02:40:00","","145729.051611937","144924.693691706","노래연습장업","유통관련업","0","","","99","0","0","근린생활시설","0","0","8","0","N","Y","Y","","Y","Y","","","","","","0","","","","","","",
"16","노래연습장업","03_09_01_P","3230000","CDFF3242052021000004","2021-08-03","","03","폐업","03","폐업","2026-03-03","","","","02-449-7660","","","서울특별시 송파구 가락동 82-3","서울특별시 송파구 중대로9길 24, 2층 (가락동)","05712","호수노래연습장","2026-03-03 16:56:25","U","2026-03-05 02:40:00","","210473.897556514","443684.623119847","노래연습장업","유통관련업","0","","","198","0","0","","0","0","8","0","","","","","","","","","","","","0","","","","","","",
"17","노래연습장업","03_09_01_P","3160000","CDFF3242052025000003","2025-07-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 83-11","서울특별시 구로구 구로중앙로19길 28, 지층 (구로동)","08306","꼬마노래연습장","2026-03-03 09:51:18","U","2026-03-05 02:40:00","","189999.283869617","443559.586901793","노래연습장업","유통관련업","0","","","0","0","0","","0","0","3","0","","","","","","","","","","","","0","","","","","","",
"18","노래연습장업","03_09_01_P","4711000","CDFF3242052015000001","2015-01-08","","01","영업/정상","13","영업중","","","","","063-544-0783","","","전북특별자치도 김제시 요촌동 342-5","전북특별자치도 김제시 요촌북로 45 (요촌동)","54374","샵멀티&노래연습장","2026-03-03 17:39:10","U","2026-03-05 02:40:00","","189873.688284428","256396.092737682","노래연습장업","유통관련업","2","기타","","329.12","2","0","사무실","0","0","4","4","","","Y","Y","","","","","","","","0","","","","","","일반주거지역",
"19","노래연습장업","03_09_01_P","3030000","CDFF3242051999000014","1999-07-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 홍익동 406","서울특별시 성동구 무학로 24-1, 지하1층 (홍익동)","04707","스타 노래연습장","2026-03-03 13:59:39","U","2026-03-05 02:40:00","","202608.100791593","451568.429768511","노래연습장업","유통관련업","0","","","83.02","0","0","","0","0","5","0","","","","","","","","","","","","0","","","","","","",
"20","노래연습장업","03_09_01_P","3090000","CDFF3242052026000001","2026-03-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 쌍문동 103-1","서울특별시 도봉구 도봉로 451, B1층 (쌍문동)","01448","쌍문25 노래연습장","2026-03-04 13:14:39","I","2026-03-06 00:20:02","","202832.34405641","460438.232730801","노래연습장업","유통관련업","0","","","430.97","0","0","","1","0","14","0","Y","Y","Y","","Y","Y","","","","","","0","","","","","","",
"21","노래연습장업","03_09_01_P","5530000","CDFF3242052014000018","2014-10-01","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 반송동 88-3 중앙프라자 304호","경기도 화성시 동탄구 동탄중심상가2길 35, 304호 (반송동, 중앙프라자)","18453","휴 노래연습장","2026-03-04 16:40:53","U","2026-03-06 02:40:00","","206436.559860958","411619.135671381","노래연습장업","유통관련업","0","","","159.24","0","0","","0","0","7","0","","","","Y","","","","","","","","0","","","","","","",
"22","노래연습장업","03_09_01_P","4510000","CDFF3242052004000006","2004-05-24","","03","폐업","03","폐업","2026-03-03","","","","934-9121","","","충청남도 보령시 동대동 1928","충청남도 보령시 주공로 8 (동대동)","33471","오페라노래연습장","2026-03-04 12:53:57","U","2026-03-06 02:40:00","","164199.037994374","316139.965966163","노래연습장업","유통관련업","4","학교정화(상대)","","184.8","","1","근린생활시설","1.5","33.1","5","","Y","Y","Y","","Y","Y","","","","","","","","","","","","주거지역",
"23","노래연습장업","03_09_01_P","3610000","CDFF3242051997000014","1997-07-26","","01","영업/정상","13","영업중","","","","","","","","광주광역시 남구 월산동 1027-11 (2층)","광주광역시 남구 군분로 74-1 (월산동,(2층))","","7공주 노래연습장","2026-03-04 10:41:55","U","2026-03-06 02:40:00","","190103.794553512","182309.247694852","노래연습장업","유통관련업","0","","","159","0","0","","1","40","5","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","",
"24","노래연습장업","03_09_01_P","5050000","CDFF3242051999000056","1999-09-21","","01","영업/정상","13","영업중","","","","","054-775-0306","","","경상북도 경주시 감포읍 감포리 345","경상북도 경주시 감포읍 동해안로 2254","38125","야간열차 노래연습장","2026-03-04 10:45:04","U","2026-03-06 02:40:00","","425749.825499347","259161.027308411","노래연습장업","유통관련업","1","","","48.51","1","0","근린생활시설","0","0","4","0","N","N","N","","Y","N","","","","","","0","","","","","","일반주거지역",
"25","노래연습장업","03_09_01_P","3830000","CDFF3242052001000020","2001-07-18","","03","폐업","03","폐업","2026-03-04","","","","476-8123","","","경기도 안양시 만안구 안양동 532-8","경기도 안양시 만안구 문예로52번길 20, 지하1층 (안양동)","14035","쌍쌍노래연습장","2026-03-04 10:12:48","U","2026-03-06 02:40:00","","","","노래연습장업","유통관련업","0","","","82.5","0","0","","0","0","5","0","N","N","N","","N","N","","","","","","0","","","","","","",
"26","노래연습장업","03_09_01_P","3350000","CDFF3242052000000039","2000-03-02","","01","영업/정상","13","영업중","","","","","051)529-6250","","","부산광역시 금정구 금사동 68-6","부산광역시 금정구 개좌로 89-7 (금사동)","","VIETNAM노래연습장","2026-03-04 17:19:44","U","2026-03-06 02:40:00","","392276.704864229","193324.771536616","노래연습장업","유통관련업","5","주택가주변","","187.59","0","1","근린생활시설","1.2","60","5","1","Y","N","Y","Y","Y","Y","","","","","","0","","","","","","주거지역",
"27","노래연습장업","03_09_01_P","3350000","CDFF3242052014000002","2014-12-30","","03","폐업","03","폐업","2026-03-04","","","","","","","부산광역시 금정구 구서동 445-1 지하1층","부산광역시 금정구 금정로231번길 5, 지하1층 (구서동, 고성빌딩)","46244","황금노래연습장","2026-03-04 17:21:26","U","2026-03-06 02:40:00","","390199.78461381","195926.013026344","노래연습장업","유통관련업","6","","","64.71","0","1","","120","60","4","1","","Y","","Y","","Y","","","","","","0","","","","","","",
"28","노래연습장업","03_09_01_P","3740000","CDFF3242052002000146","2002-05-02","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 845 웅희빌딩","경기도 수원시 권선구 세지로 93, 웅희빌딩 2층 (세류동)","16577","에쿠스 노래연습장","2026-03-04 10:03:00","U","2026-03-06 02:40:00","","201552.217584825","417594.733452174","노래연습장업","유통관련업","7","주택가주변","","170","6","1","근린생활시설","1.5","0","7","1","Y","Y","N","Y","Y","Y","","","","","","0","","","","","","일반주거지역",
"29","노래연습장업","03_09_01_P","3740000","CDFF3242052006000011","2006-05-01","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 841-3 3층","경기도 수원시 권선구 탑동로 9, 3층 (탑동)","16606","캐슬 노래연습장","2026-03-04 10:23:15","U","2026-03-06 02:40:00","","197707.68356661","418636.853503869","노래연습장업","유통관련업","5","주택가주변","","221.1","3","0","근린생활시설","1.5","0","7","1","Y","Y","Y","","Y","Y","","","","","","0","","","","","","일반주거지역",
"30","노래연습장업","03_09_01_P","3740000","CDFF3242052005000033","2005-11-03","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 권선동 1061-6 2층","경기도 수원시 권선구 세권로 178, 2층 (권선동)","16581","카라 노래연습장","2026-03-04 11:25:24","U","2026-03-06 02:40:00","","202014.520300145","417080.774457875","노래연습장업","유통관련업","5","","","246.18","4","1","","0","0","8","1","N","N","N","Y","N","N","","","","","","0","","","","","","",
"31","노래연습장업","03_09_01_P","3740000","CDFF3242052002000063","2002-11-14","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 874-4","경기도 수원시 권선구 세권로 114-1, 지층 (세류동)","16578","자유 노래연습장","2026-03-04 09:59:31","U","2026-03-06 02:40:00","","201419.557938043","417269.339368229","노래연습장업","유통관련업","0","주택가주변","","145.17","0","1","근린생활시설","0","0","7","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"32","노래연습장업","03_09_01_P","3740000","CDFF3242052002000114","2002-04-10","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 861-1","경기도 수원시 권선구 하탑로 30, 지층 (탑동)","16610","도솔 노래연습장","2026-03-04 10:19:56","U","2026-03-06 02:40:00","","197702.340440175","418517.448061062","노래연습장업","유통관련업","4","","","141.95","0","1","","0","0","6","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","",
"33","노래연습장업","03_09_01_P","3740000","CDFF3242052003000085","2003-09-04","","01","영업/정상","13","영업중","","","","","224-2194","","","경기도 수원시 권선구 세류동 1119-29 지층","경기도 수원시 권선구 경수대로261번길 18, 지층 (세류동)","16590","노다지 노래연습장","2026-03-04 10:06:36","U","2026-03-06 02:40:00","","201513.570127257","416564.093407179","노래연습장업","유통관련업","3","기타","","113.21","2","1","근린생활시설","1.2","40","5","0","Y","Y","Y","","Y","Y","","","","","","0","","","","","","일반주거지역",
"34","노래연습장업","03_09_01_P","3740000","CDFF3242052003000088","2003-09-09","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 862-1 5층","경기도 수원시 권선구 하탑로 32, 5층 (탑동)","16610","리무진 노래연습장","2026-03-04 10:21:06","U","2026-03-06 02:40:00","","197731.415115964","418521.975650345","노래연습장업","유통관련업","6","","","187.13","5","0","","0","0","8","0","N","N","N","","N","N","","","","","","0","","","","","","",
"35","노래연습장업","03_09_01_P","3740000","CDFF3242052003000035","2003-04-02","","01","영업/정상","13","영업중","","","","","222-1746","","","경기도 수원시 권선구 세류동 1105-16","경기도 수원시 권선구 덕영대로1145번길 56, 지층 (세류동)","16589","럭키 노래연습장","2026-03-04 10:04:16","U","2026-03-06 02:40:00","","201504.539384411","416853.091644148","노래연습장업","유통관련업","3","주택가주변","","109.44","0","1","","0","55","4","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"36","노래연습장업","03_09_01_P","3740000","CDFF3242052003000036","2003-04-04","","01","영업/정상","13","영업중","","","","","225-4644","","","경기도 수원시 권선구 세류동 1001-6","경기도 수원시 권선구 덕영대로 1100, 지층 (세류동)","16656","수다 노래연습장","2026-03-04 10:04:43","U","2026-03-06 02:40:00","","200981.775167789","416810.107784426","노래연습장업","유통관련업","3","","","125.46","2","1","","1.2","38","3","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","준주거지역",
"37","노래연습장업","03_09_01_P","3740000","CDFF3242052006000023","2006-09-18","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 840-1 2층","경기도 수원시 권선구 탑동로 21, 2층 (탑동)","16606","수 노래연습장","2026-03-04 10:23:57","U","2026-03-06 02:40:00","","197678.880131445","418759.27433901","노래연습장업","유통관련업","5","","","129.72","5","0","","1.2","40","6","1","N","Y","N","","Y","Y","","","","","","0","","","","","","",
"38","노래연습장업","03_09_01_P","3740000","CDFF3242052005000036","2005-11-28","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 1120-4","경기도 수원시 권선구 경수대로261번길 14-2, 지층 (세류동)","16590","MㆍS 노래연습장","2026-03-04 10:08:11","U","2026-03-06 02:40:00","","201535.309444793","416550.46498809","노래연습장업","유통관련업","5","주택가주변","","121.14","4","1","근린생활시설","1.2","60","6","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","준주거지역",
"39","노래연습장업","03_09_01_P","3740000","CDFF3242052005000011","2005-04-22","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 477-15","경기도 수원시 권선구 정조로575번길 3, 지층 (세류동)","16576","뻐꾸기 노래연습장","2026-03-04 10:07:02","U","2026-03-06 02:40:00","","201064.167639302","417611.83209243","노래연습장업","유통관련업","0","","","136.14","0","1","근린생활시설","0","0","6","1","N","N","N","Y","N","N","","","","","","0","","","","","","",
"40","노래연습장업","03_09_01_P","3740000","CDFF3242052008000018","2008-06-19","","01","영업/정상","13","영업중","","","","","291-9704","","","경기도 수원시 권선구 탑동 852-1","경기도 수원시 권선구 하탑로 49, 2층 (탑동)","16607","소리바다 노래연습장","2026-03-04 10:24:22","U","2026-03-06 02:40:00","","197899.421503801","418603.851715011","노래연습장업","유통관련업","8","기타","","115.42","8","0","근린생활시설","1.4","40","4","1","Y","Y","Y","Y","N","Y","","","","","","0","","","","","","상업지역",
"41","노래연습장업","03_09_01_P","3740000","CDFF3242052008000019","2008-06-20","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 852-1 3층","경기도 수원시 권선구 하탑로 49, 3층 (탑동)","16607","오디션 노래연습장","2026-03-04 10:24:44","U","2026-03-06 02:40:00","","197899.421503801","418603.851715011","노래연습장업","유통관련업","8","기타","","115.42","3","0","근린생활시설","1.2","40","4","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","준주거지역",
"42","노래연습장업","03_09_01_P","3740000","CDFF3242052008000002","2008-01-24","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 537-25 지층","경기도 수원시 권선구 정조로514번길 5, 지층 (세류동)","16588","인연 노래연습장","2026-03-04 10:09:22","U","2026-03-06 02:40:00","","200970.882000689","417033.772755491","노래연습장업","유통관련업","6","기타","","194.04","5","1","근린생활시설","1.3","40","7","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","일반주거지역",
"43","노래연습장업","03_09_01_P","3740000","CDFF3242052006000020","2006-08-17","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 843-9 2층","경기도 수원시 권선구 탑동로 14, 2층 (탑동)","16607","BOSS 노래연습장","2026-03-04 10:23:37","U","2026-03-06 02:40:00","","197732.215056299","418694.336085299","노래연습장업","유통관련업","5","주택가주변","","196","5","0","근린생활시설","1","0","7","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","일반주거지역",
"44","노래연습장업","03_09_01_P","6510000","CDFF3242052016000008","2016-11-30","","01","영업/정상","13","영업중","","","","","751-9012","","","제주특별자치도 제주시 아라일동 6092-11 3층 301호","제주특별자치도 제주시 아란7길 3-3, 3층 301호 (아라일동)","63237","바운스 노래연습장","2026-03-04 09:16:29","U","2026-03-06 02:40:00","","157643.907850144","-2388.50377402087","노래연습장업","유통관련업","7","기타","","262.6","6","1","근린생활시설","1.25","70","13","5","Y","Y","Y","Y","","Y","","","","","","0","","","","","","근린상업지역",
"45","노래연습장업","03_09_01_P","3360000","CDFF3242052015000002","2015-04-13","","01","영업/정상","13","영업중","","","","","051-973-9828","","","부산광역시 강서구 대저1동 1703-5","부산광역시 강서구 낙동북로 192 (대저1동)","46704","불꽃노래연습장","2026-03-04 17:09:53","U","2026-03-06 02:40:00","","377441.556680202","192263.508962308","노래연습장업","유통관련업","0","","","87","2","1","근린생활시설","0","0","3","0","Y","Y","Y","","","Y","","","","","","0","","","","","","일반주거지역",
"46","노래연습장업","03_09_01_P","3740000","CDFF3242052002000117","2002-11-28","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 843-4 202호","경기도 수원시 권선구 탑동로 22, 202호 (탑동)","16607","Q큐 노래연습장","2026-03-04 10:20:22","U","2026-03-06 02:40:00","","197715.040007566","418766.956894606","노래연습장업","유통관련업","0","","","132","2","0","","0","0","5","5","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","",
"47","노래연습장업","03_09_01_P","3740000","CDFF3242052004000037","2004-07-23","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 탑동 843-5 2층","경기도 수원시 권선구 탑동로 20, 2층 (탑동)","16607","스크린 노래연습장","2026-03-04 10:21:28","U","2026-03-06 02:40:00","","197719.220797583","418749.50627691","노래연습장업","유통관련업","4","주택가주변","","228.76","2","0","근린생활시설","0","0","8","8","Y","Y","Y","Y","N","Y","","","","","","0","","","","","","일반주거지역",
"48","노래연습장업","03_09_01_P","3740000","CDFF3242052002000075","2002-11-08","","01","영업/정상","13","영업중","","","","","232-1769","","","경기도 수원시 권선구 세류동 1090","경기도 수원시 권선구 세지로 42-1, 지층 (세류동)","16579","수 노래연습장","2026-03-04 10:02:32","U","2026-03-06 02:40:00","","201384.358404858","417102.205651395","노래연습장업","유통관련업","0","유흥업소밀집지역","","115.92","0","1","근린생활시설","0","0","5","1","Y","Y","Y","","Y","Y","","","","","","0","","","","","","상업지역",
"49","노래연습장업","03_09_01_P","3740000","CDFF3242052000000025","2000-09-29","","01","영업/정상","13","영업중","","","","","297-9308","","","경기도 수원시 권선구 탑동 320-17","경기도 수원시 권선구 서둔로 219 (탑동)","16607","그린 노래연습장","2026-03-04 10:18:53","U","2026-03-06 02:40:00","","198074.691878228","418784.290146104","노래연습장업","유통관련업","0","","","113.4","0","0","","1.4","40","5","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","",
"50","노래연습장업","03_09_01_P","3740000","CDFF3242052002000065","2002-01-12","","01","영업/정상","13","영업중","","","","","226-8563","","","경기도 수원시 권선구 세류동 854-1","경기도 수원시 권선구 세지로 85, 지층 (세류동)","16577","퀸 노래연습장","2026-03-04 10:00:04","U","2026-03-06 02:40:00","","201517.436690799","417511.501443227","노래연습장업","유통관련업","0","주택가주변","","96.1","0","1","근린생활시설","0","0","6","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"51","노래연습장업","03_09_01_P","3740000","CDFF3242052002000066","2002-04-10","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 1095-9","경기도 수원시 권선구 세지로28번길 41, 지층 (세류동)","16579","돌고래 노래연습장","2026-03-04 10:01:08","U","2026-03-06 02:40:00","","201524.06492537","416899.692044509","노래연습장업","유통관련업","0","주택가주변","","146.3","0","1","근린생활시설","0","0","5","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"52","노래연습장업","03_09_01_P","3740000","CDFF3242052002000069","2002-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 세류동 476-12","경기도 수원시 권선구 정조로 563, 지층 (세류동)","16576","진달래 노래연습장","2026-03-04 10:01:34","U","2026-03-06 02:40:00","","201020.019394792","417492.027956744","노래연습장업","유통관련업","0","주택가주변","","141.51","0","1","근린생활시설","1.3","40","6","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"53","노래연습장업","03_09_01_P","3740000","CDFF3242052002000072","2002-03-15","","01","영업/정상","13","영업중","","","","","238-3501","","","경기도 수원시 권선구 세류동 1082-9 지하1층","경기도 수원시 권선구 세지로42번길 49, 지하1층 (세류동)","16579","오디션 노래연습장","2026-03-04 10:02:04","U","2026-03-06 02:40:00","","201621.918977257","417029.554413676","노래연습장업","유통관련업","0","주택가주변","","96.6","0","1","근린생활시설","0","0","4","1","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"54","노래연습장업","03_09_01_P","3740000","CDFF3242052003000008","2003-02-07","","01","영업/정상","13","영업중","","","","","233-9250","","","경기도 수원시 권선구 세류동 1010-7","경기도 수원시 권선구 세지로 21 (세류동)","16588","대장군 노래연습장","2026-03-04 10:03:23","U","2026-03-06 02:40:00","","201274.898865874","416920.202487895","노래연습장업","유통관련업","0","주택가주변","","131.35","0","1","근린생활시설","1.3","40","5","1","Y","Y","Y","","Y","Y","","","","","","0","","","","","","상업지역",
