"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"11","일반야영장업","03_11_07_P","4261000","CDFI2262132018000006","2018-11-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 서원면 압곡리 298-8","강원특별자치도 횡성군 서원면 압곡로 195","25201","동당미펜션 야영장","2026-01-30 13:50:31","U","2026-02-04 11:04:37","","278590.816058464","441820.817404989","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2540","","0","","","","","","","0","","","","2540",
"12","일반야영장업","03_11_07_P","4261000","CDFI2262132015000019","2015-09-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 공근면 도곡리 106-2","강원특별자치도 횡성군 공근면 도곡로14번길 59-1","25208","솔밭체육공원 오토캠핑장","2026-01-30 13:49:03","U","2026-02-04 11:04:37","","284312.292448128","451466.941317582","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"13","일반야영장업","03_11_07_P","4261000","CDFI2262132017000001","2017-02-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 청일면 속실리 518","강원특별자치도 횡성군 청일면 속실길 20 (청일관광농원)","25253","청일관광농원","2026-01-30 13:49:28","U","2026-02-04 11:04:37","","302280.423332209","460452.987241705","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0",
"14","일반야영장업","03_11_07_P","4261000","CDFI2262132018000001","2018-03-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 청일면 유동리 317","강원특별자치도 횡성군 청일면 유동북길 190","25254","마중펜션캠핑장","2026-01-30 13:49:45","U","2026-02-04 11:04:37","","303451.319969252","455405.619294782","일반야영장업","","관리지역","2","","","","","2","0","0","0","","","0","0","","0","0","","0","1535","","0","","","","","","","10000000","","","","1535",
"15","일반야영장업","03_11_07_P","4261000","CDFI2262132018000004","2018-07-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 갑천면 병지방리 474-1 선바위캠핑장 관리사무실","강원특별자치도 횡성군 갑천면 어답산로 736, 선바위캠핑장 관리사무실","25251","선바위 자연캠핑장","2026-01-30 13:50:03","U","2026-02-04 11:04:37","","294468.441864136","455921.573358617","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","3626","","0","","","","","","","13000000","","","","3626",
"16","일반야영장업","03_11_07_P","4400000","CDFI2262132024000005","2024-07-15","","01","영업/정상","13","영업중","","","","","","","","충청북도 제천시 덕산면 수산리 448","충청북도 제천시 덕산면 월악로 1842","27225","월악 새터 캠핑장","2026-01-30 11:11:39","U","2026-02-04 11:04:37","","299087.91895626","380160.072343184","일반야영장업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","646","","0","","","","","","","0","","","","646",
"17","일반야영장업","03_11_07_P","4050000","CDFI2262132023000003","2023-05-12","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 남사읍 봉무리 678-8","경기도 용인시 처인구 남사읍 전궁로95번길 89","17124","(주)더캠핑야미","2026-01-30 10:17:50","U","2026-02-04 11:04:37","","212721.873975939","400631.303215126","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","28076","","0","","","","","","","0","","","","28076",
"18","일반야영장업","03_11_07_P","5380000","CDFI2262132021000003","2021-11-30","","03","폐업","03","폐업","2026-01-01","","","","","","","경상남도 양산시 소주동 산 127-1","경상남도 양산시 백동길 128 (소주동)","50517","(주)백동소풍가는길","2026-01-29 09:19:55","U","2026-02-04 11:04:37","","394713.801781313","213765.091119029","일반야영장업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","7810","","0","","","","","","","700000000","","","","7810",
"19","일반야영장업","03_11_07_P","6520000","CDFI2262132020000002","2020-08-22","","03","폐업","03","폐업","2026-01-30","","","","064-794-2372","","","제주특별자치도 서귀포시 대정읍 일과리 1303-6 일과1리대수동경로당","제주특별자치도 서귀포시 대정읍 일과대수로27번길 10","63504","리썸카라반","2026-01-30 10:57:58","U","2026-02-04 11:04:37","","128184.655061341","-28261.2852754068","일반야영장업","","자연녹지지역","1","기타","","","","1","0","0","0","","","0","0","","0","0","","0","33.43","","0","","","","","","","0","","","","33",
"20","일반야영장업","03_11_07_P","3600000","CDFI2262132018000001","2018-06-15","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 치평동 886-3","광주광역시 서구 상무자유로 29-1 (치평동)","61953","주노글램핑인광주","2026-01-30 07:14:05","U","2026-02-04 11:04:37","","185061.811584434","183822.373766534","일반야영장업","","자연녹지지역","1","학교정화(상대)","","삼성화재","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","1752.92","","0","","","","","","","0","","","","1753",
"21","일반야영장업","03_11_07_P","4060000","CDFI2262132016000007","2016-07-20","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 적성면 자장리 567-1","경기도 파주시 적성면 자장로 115","10801","은사시 캠핑장","2026-01-30 16:03:39","U","2026-02-04 11:04:37","","186275.315611933","494879.744877517","일반야영장업","","관리지역","1","기타","","농협손보(야영장사고배상책임)","단독주택","1","0","0","109","","","0","0","","0","0","","0","2545","","0","","","","","","","0","","","","2545",
"22","일반야영장업","03_11_07_P","4550000","CDFI2262132022000002","2022-06-02","","01","영업/정상","13","영업중","","","","","","","","충청남도 금산군 제원면 동곡리 108-2","충청남도 금산군 제원면 신안사로 487","32719","라라랜드","2026-01-30 18:16:23","U","2026-02-04 11:04:37","","249782.602702079","295762.286985043","일반야영장업","","관리지역","1","기타","","","전문하숙집","1","0","0","0","","","0","0","","0","0","","0","2527","","0","","","","","","","300000000","","","","2527",
"23","일반야영장업","03_11_07_P","4271000","CDFI2262132023000012","2023-09-15","","03","폐업","03","폐업","2026-01-29","","","","","","","강원특별자치도 영월군 북면 마차리 233","강원특별자치도 영월군 북면 막골길 131","26209","(주)산들링크","2026-01-30 14:21:31","U","2026-02-04 11:04:37","","330933.884865326","422555.938987475","일반야영장업","","관리지역","1","기타","","DB손해보험","기타","1","0","0","0","","","0","0","","0","0","","0","1569","","0","","","","","","","15000000","","","","1569",
"24","일반야영장업","03_11_07_P","4331000","CDFI2262132026000001","2026-02-03","","01","영업/정상","13","영업중","","","","","033-460-2254","","","강원특별자치도 인제군 기린면 서리 694-1 부1동","강원특별자치도 인제군 기린면 대내로 273-13, 부1동","24663","대내마을평화힐링센터 글램핑장","2026-02-03 08:58:30","I","2026-02-06 00:20:02","","313721.45639232","496138.454374377","일반야영장업","","","1","","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","4033","","0","","","","","","","0","","","","4033",
"25","일반야영장업","03_11_07_P","4201000","CDFI2262132016000006","2016-07-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 주문진읍 삼교리 761-3","강원특별자치도 강릉시 주문진읍 신리천로 1191-13","25401","정원캠핑장","2026-02-04 11:22:22","U","2026-02-06 02:40:00","","350366.944696638","487695.479192067","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"26","일반야영장업","03_11_07_P","4311000","CDFI2262132024000001","2024-07-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 사내면 광덕리 1160-3","강원특별자치도 화천군 사내면 포화로 322","24150","소담캠핑장","2026-02-04 14:04:43","U","2026-02-06 02:40:00","","240488.96189297","509389.305388571","일반야영장업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","57.85","","0","","","","","","","30000000","","","","58",
"27","일반야영장업","03_11_07_P","5540000","CDFI2262132022000001","2022-01-03","","01","영업/정상","13","영업중","","","","","031-747-9488","","","경기도 광주시 남한산성면 오전리 24","경기도 광주시 남한산성면 남한산성로 144","12703","남한산성 캠핑장","2026-02-03 10:57:50","U","2026-02-06 02:40:00","","220692.704945372","439216.52742287","일반야영장업","","","0","","","농협손해보험","","0","0","0","200","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0",
"28","일반야영장업","03_11_07_P","5190000","CDFI2262132025000007","2025-12-05","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 청도읍 평양리 368-2","경상북도 청도군 청도읍 한재로 347","38350","하늘위 리조트 글램핑","2026-02-04 16:15:22","U","2026-02-06 02:40:00","","357029.375844651","233532.33863789","일반야영장업","","관리지역","0","","","","","0","0","0","119","","","0","0","","0","0","","0","4246","","0","","","","","","","0","","","","4246",
"29","일반야영장업","03_11_07_P","4060000","CDFI2262132021000002","2021-07-13","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 법원읍 금곡리 336-5","경기도 파주시 법원읍 술이홀로 1315","10806","별난독서문화체험장","2026-02-03 11:10:10","U","2026-02-06 02:40:00","","189183.82781396","486895.537489285","일반야영장업","","","0","","","한국지방재정공제회","","0","0","0","0","","","0","0","","0","0","","0","9414","","0","","","","","","","0","","","","9414",
"30","일반야영장업","03_11_07_P","4520000","CDFI2262132022000005","2022-12-20","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 영인면 신봉리 산 50-1","충청남도 아산시 영인면 윤보선로 52-16","31422","세제골농원 숲속야영장","2026-02-03 15:38:10","U","2026-02-06 02:40:00","","199896.599973006","375597.2198374","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"31","일반야영장업","03_11_07_P","4090000","CDFI2262132021000001","2021-05-04","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 대곶면 율생리 184-1","경기도 김포시 대곶면 종생로 154","10044","범바위캠핑정원","2026-02-03 15:09:28","U","2026-02-06 02:40:00","","164679.024781325","460074.786974821","일반야영장업","","","0","","","","","0","0","0","232","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"32","일반야영장업","03_11_07_P","4191000","CDFI2262132025000002","2025-05-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 호저면 산현리 513-8","강원특별자치도 원주시 호저면 칠봉로 604-5","26300","청산캠핑장","2026-02-03 19:57:50","U","2026-02-06 02:40:00","","278938.153107092","438000.850503263","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","2833","","0","","","","","","","0","","","","2833",
"33","일반야영장업","03_11_07_P","4191000","CDFI2262132025000001","2025-04-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 지정면 간현리 1108-50","","","피톤치드 글램핑장","2026-02-03 19:57:07","U","2026-02-06 02:40:00","","","","일반야영장업","","","0","","","DB","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"34","일반야영장업","03_11_07_P","5540000","CDFI2262132022000003","2022-07-26","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 남한산성면 불당리 10","경기도 광주시 남한산성면 남한산성로 407","12703","소설악 가족 캠핑장","2026-02-03 10:58:51","U","2026-02-06 02:40:00","","218796.013787132","439793.795741551","일반야영장업","","","0","","","농협","","0","0","0","69","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"35","일반야영장업","03_11_07_P","5540000","CDFI2262132022000002","2022-07-12","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 남한산성면 엄미리 593","경기도 광주시 남한산성면 엄미길 171","12701","은고개 캠핑장","2026-02-03 10:58:22","U","2026-02-06 02:40:00","","219560.019332576","441444.770287183","일반야영장업","","","1","","","","","1","0","0","195","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"36","일반야영장업","03_11_07_P","5190000","CDFI2262132015000001","2015-04-14","","01","영업/정상","13","영업중","","","","","0507-1421-3969","","714-881","경상북도 청도군 운문면 신원리 32","경상북도 청도군 운문면 운문로 1051","38368","배너미오토캠핑장","2026-02-04 16:18:50","U","2026-02-06 02:40:00","","381268.449007194","242500.588698943","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","3208","","0","","","","","","","0","","","","3208",
"37","일반야영장업","03_11_07_P","5190000","CDFI2262132016000002","2016-04-13","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 운문면 신원리 322-2","","","둥지펜션 캠핑장","2026-02-04 16:10:43","U","2026-02-06 02:40:00","","380321.685130941","243345.168729068","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"38","일반야영장업","03_11_07_P","5190000","CDFI2262132016000003","2016-05-23","","02","휴업","02","휴업","","2024-11-12","2025-11-11","","","","","경상북도 청도군 운문면 신원리 75-1","","","감이야기 캠핑장","2026-02-04 16:11:37","U","2026-02-06 02:40:00","","381134.391066188","242529.08216427","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"39","일반야영장업","03_11_07_P","5190000","CDFI2262132016000007","2016-11-08","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 운문면 신원리 210-1","","","솔바람 야영장","2026-02-04 16:12:43","U","2026-02-06 02:40:00","","381303.676809512","243213.494714005","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","997","","0","","","","","","","0","","","","997",
"40","일반야영장업","03_11_07_P","4940000","CDFI2262132015000001","2015-08-04","","01","영업/정상","13","영업중","","","","","061-470-5212","","","전라남도 영암군 영암읍 개신리 466-1 개신리 산95-1, 개신리484-119, 개신리484-126","전라남도 영암군 영암읍 천황사로 280-73, 개신리 산95-1, 개신리484-119, 개신리484-126","58424","월출산국립공원 천황야영장","2026-02-03 10:47:14","U","2026-02-06 02:40:00","","174271.301584448","141729.16761964","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","7023","","0","","","","","","","0","","","","7023",
"41","일반야영장업","03_11_07_P","3240000","CDFI2262132015000001","2015-05-20","","01","영업/정상","13","영업중","","","","","02-478-4079","","134-882","서울특별시 강동구 둔촌동 562-9","서울특별시 강동구 천호대로206길 87 (둔촌동)","05357","강동그린웨이 가족캠핑장","2026-02-04 09:43:44","U","2026-02-06 02:40:00","","213480.124886733","448217.191043243","일반야영장업","","자연녹지지역","0","","","","","0","0","0","403","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"42","일반야영장업","03_11_07_P","4090000","CDFI2262132015000002","2015-07-28","","02","휴업","02","휴업","","2020-05-13","2023-05-12","","0319893113","","415-891","경기도 김포시 월곶면 성동리 152","경기도 김포시 월곶면 문수산로 216","10000","김포예당캠핑장","2026-02-03 14:51:14","U","2026-02-06 02:40:00","","158827.945378595","471846.846813449","일반야영장업","","","0","","","","","0","0","0","198","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"43","일반야영장업","03_11_07_P","4090000","CDFI2262132017000001","2017-08-28","","02","휴업","02","휴업","","2019-11-21","2020-12-31","","","","","경기도 김포시 감정동 299-1","경기도 김포시 중봉로33번길 128 (감정동)","10103","물고기 관광농원","2026-02-03 14:54:30","U","2026-02-06 02:40:00","","172676.246865848","458370.819255616","일반야영장업","","","0","","","","","0","0","0","445","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"44","일반야영장업","03_11_07_P","4050000","CDFI2262132016000012","2016-03-08","","01","영업/정상","13","영업중","","","","","031-338-2001","","","경기도 용인시 처인구 양지읍 남곡리 38","경기도 용인시 처인구 양지읍 남평로 112 (양지파인리조트)","17164","솔빛캠프","2026-02-03 14:01:11","U","2026-02-06 02:40:00","","226423.041179756","412951.141506654","일반야영장업","","","0","","","삼성화재보험","","0","0","0","0","","","0","0","","0","0","","0","2031","","0","","","","","","","0","","","","2031",
"45","일반야영장업","03_11_07_P","5540000","CDFI2262132015000001","2015-07-24","","01","영업/정상","13","영업중","","","","","","","464-842","경기도 광주시 퇴촌면 관음리 182","경기도 광주시 퇴촌면 천진암로 768","12713","신선계곡야영장","2026-02-03 10:56:54","U","2026-02-06 02:40:00","","230441.373004292","438593.198191477","일반야영장업","","","0","","","삼성화재 야영장사고배상","근린생활시설","0","0","0","132","","","0","0","","0","0","","0","1649","","0","","","","","","","200000000","","","","1649",
"46","일반야영장업","03_11_07_P","5540000","CDFI2262132018000001","2018-08-01","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 곤지암읍 삼리 430","경기도 광주시 곤지암읍 경충대로 729","12805","더포레스트 연지곤지점","2026-02-03 10:57:25","U","2026-02-06 02:40:00","","228687.444671996","427618.981699944","일반야영장업","","","0","","","농협손해보험","","0","0","0","140","","","0","0","","0","0","","0","4839","","0","","","","","","","30000000","","","","4839",
"47","일반야영장업","03_11_07_P","4090000","CDFI2262132023000002","2023-10-04","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 월곶면 성동리 169-5","경기도 김포시 월곶면 문수산로 174-19","10000","구르미의 오션","2026-02-03 15:02:29","U","2026-02-06 02:40:00","","158720.311579685","471469.878536923","일반야영장업","","","0","","","","기타","0","0","0","109","","","0","0","","0","0","","0","0","","0","","","","","","","960000000","","","","0",
"48","일반야영장업","03_11_07_P","3940000","CDFI2262132023000001","2023-09-15","","01","영업/정상","13","영업중","","","","","02-940-3752","","","경기도 고양시 덕양구 효자동 산 1-4","경기도 고양시 덕양구 북한산로618번길 130 (효자동)","10581","북한산 사기막야영장","2026-02-03 14:55:56","U","2026-02-06 02:40:00","","197958.356739389","463145.256680677","일반야영장업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","35138","","0","","","","","","","0","","","","35138",
"49","일반야영장업","03_11_07_P","4261000","CDFI2262132021000002","2021-07-30","","01","영업/정상","13","영업중","","","","","033-345-3336","","","강원특별자치도 횡성군 서원면 석화리 530","강원특별자치도 횡성군 서원면 서원서로102번길 3-18","25202","봉즈살롱","2026-02-05 13:12:21","U","2026-02-07 02:40:00","","272935.981284307","442367.417820471","일반야영장업","","","0","","","","","0","0","0","82","","","0","0","","0","0","","0","82","","0","","","","","","","0","","","","82",
"50","일반야영장업","03_11_07_P","4580000","CDFI2262132026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 서면 도둔리 1280","","","춘장대 대명 야영장","2026-02-05 10:31:31","U","2026-02-07 02:40:00","","157170.283684408","295994.476876903","일반야영장업","","","0","","","","사무실","0","0","0","37","","","0","0","","0","0","","0","36.95","","0","","","","","","","0","","","","37",
"51","일반야영장업","03_11_07_P","5600000","CDFI2262132021000011","2021-08-13","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 이동면 도평리 368-4 ,368-5,368-8,368-12","경기도 포천시 이동면 금강로 5846","11110","(주)더그린포천 농업회사법인(민트글램핑)","2026-02-05 08:54:17","U","2026-02-07 02:40:00","","233005.115952501","505570.006672792","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"52","일반야영장업","03_11_07_P","5690000","CDFI2262132021000001","2021-02-25","","02","휴업","02","휴업","","2025-11-28","2025-12-31","","044-862-3894","","","세종특별자치시 연서면 와촌리 806-2","세종특별자치시 연서면 기와말1길 20","30046","블루문 오토캠핑","2026-02-05 17:45:55","U","2026-02-07 02:40:00","","222368.019493536","339747.089602838","일반야영장업","","관리지역","0","","","현대해상화재보험","","0","0","0","2488","","","0","0","","0","0","","0","12989","","0","","","","","","","700000000","","","","12989",
"53","일반야영장업","03_11_07_P","5600000","CDFI2262132022000023","2022-08-25","","01","영업/정상","13","영업중","","","","","031-534-6712","","","경기도 포천시 신북면 갈월리 331-2","경기도 포천시 신북면 청신로1059번길 78-22","11137","다올숲","2026-02-05 17:56:09","U","2026-02-07 02:40:00","","212582.250621998","495329.40369817","일반야영장업","","","0","","","메리츠화재해상보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"54","일반야영장업","03_11_07_P","5200000","CDFI2262132018000002","2018-04-11","","01","영업/정상","13","영업중","","","","","054-955-1133","","","경상북도 고령군 대가야읍 고아리 588","경상북도 고령군 대가야읍 신남로 61","40140","고령 대가야 카라반","2026-02-05 16:53:20","U","2026-02-07 02:40:00","","314464.975331768","246574.776853756","일반야영장업","","자연녹지지역","1","기타","","농협손해보험주식회사","문화시설","1","0","0","843","","","0","0","","0","0","","60","843.09","","0","","","","","","","0","","","","843",
"55","일반야영장업","03_11_07_P","4590000","CDFI2262132015000002","2015-07-31","","01","영업/정상","13","영업중","","","","","041-940-2428","","345-892","충청남도 청양군 대치면 광대리 산 69-8","충청남도 청양군 대치면 칠갑산로 668-103","33344","칠갑산자연휴양림","2026-02-05 11:21:49","U","2026-02-07 02:40:00","","185892.555210341","325550.896068968","일반야영장업","","관리지역","0","","","한국지방재정공제회","","0","0","0","2870","","","0","0","","0","0","","0","3000","","0","","","","","","","0","","","","3000",
"56","일반야영장업","03_11_07_P","4880000","CDFI2262132025000001","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","전라남도 고흥군 영남면 양사리 742-11","전라남도 고흥군 영남면 팔영로 932","59520","팔봉야영장","2026-02-06 14:12:07","D","2026-02-08 02:30:00","","","","일반야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","3410","","0","","","","","","","0","","","","3410",
