"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"16","한옥체험업","03_11_06_P","5460000","CDFI2262222012000002","2012-09-21","","01","영업/정상","13","영업중","","","","","","","676-851","경상남도 함양군 지곡면 개평리 262번지 1호","","","함양일두고택","2012-09-21 17:51:41","I","2026-02-03 01:35:10","","269577.551972954","229884.943573907","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"17","한옥체험업","03_11_06_P","5460000","CDFI2262222019000001","2019-07-02","","01","영업/정상","13","영업중","","","","","055-962-3933","","","경상남도 함양군 마천면 창원리 847번지","","","별문성 명품한옥체험관","2019-07-02 17:54:44","I","2026-02-03 01:35:10","","261904.350630694","213268.455739496","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"18","한옥체험업","03_11_06_P","5460000","CDFI2262222020000002","2020-02-04","","01","영업/정상","13","영업중","","","","","055-963-9991","","","경상남도 함양군 함양읍 죽림리 1048-4번지 (영호당, 보인당)","","","(주)인산가 죽림지점 한옥체험관","2020-02-05 13:58:30","I","2026-02-03 01:35:10","","260171.031123691","218336.040393951","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","2447125500","","","","0",
"19","한옥체험업","03_11_06_P","5110000","CDFI2262222012000002","2012-07-30","","01","영업/정상","13","영업중","","","","","","","742-954","경상북도 상주시 낙동면 승곡리 131-2","","","오작당","2021-04-30 16:00:51","I","2026-02-03 01:35:10","","310033.207497322","318431.287174375","한옥체험업","","","1","","","","","1","0","0","0","Ojakdang","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"20","한옥체험업","03_11_06_P","5110000","CDFI2262222013000001","2013-02-27","","01","영업/정상","13","영업중","","","","","","","742-903","경상북도 상주시 남성동 57번지 3호","","","심토재","2015-07-30 11:48:00","I","2026-02-03 01:35:10","","303460.583071225","324259.539721697","한옥체험업","","일반주거지역","1","학교정화(상대)","","","단독주택","1","0","0","0","Simtojae","","0","0","","0","0","","0","59.5","","0","","","","","","","0","","","","60",
"21","한옥체험업","03_11_06_P","5110000","CDFI2262222014000002","2014-05-09","","03","폐업","03","폐업","2023-05-10","","2023-05-10","","","","742-954","경상북도 상주시 낙동면 승곡리 214-3번지","","","양진당","2023-05-11 09:10:38","I","2026-02-03 01:35:10","","310237.277766177","318841.642201671","한옥체험업","","","0","","","","","0","0","0","0","Yangjindang","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"22","한옥체험업","03_11_06_P","5110000","CDFI2262222014000004","2014-06-11","","01","영업/정상","13","영업중","","","","","","","742-811","경상북도 상주시 이안면 여물리 532-6번지","","","슬로우시티 한옥체험마을","2014-06-11 11:09:34","I","2026-02-03 01:35:10","","301202.24971598","338912.426466748","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","","","","0",
"23","한옥체험업","03_11_06_P","4860000","CDFI2262222013000001","2013-05-29","","01","영업/정상","13","영업중","","","","","061-362-7447","","","전라남도 곡성군 죽곡면 하한리 926번지 5호","","","모심정","2015-08-03 12:49:44","I","2026-02-03 01:35:10","","234315.81948878","188098.397661789","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0",
"24","한옥체험업","03_11_06_P","4641000","CDFI2262222013000013","2013-06-18","","01","영업/정상","13","영업중","","","","","","","560-070","전북특별자치도 전주시 완산구 교동 123번지","","","담소","2021-02-01 10:35:55","I","2026-02-03 01:35:10","","213803.286626453","256899.81008527","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"25","한옥체험업","03_11_06_P","3570000","CDFI2262222016000001","2016-03-11","","01","영업/정상","13","영업중","","","","","","","","인천광역시 강화군 교동면 인사리 705번지","","","교동마님댁","2016-03-11 14:40:54","I","2026-02-03 01:35:10","","135142.010728427","479431.696710664","한옥체험업","","관리지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","691","","0","","","","","","","0","","","","691",
"26","한옥체험업","03_11_06_P","4520000","CDFI2262222014000001","2014-02-18","","01","영업/정상","13","영업중","","","","","041-543-3928","","","충청남도 아산시 송악면 외암리 174번지","","","신창댁(외암민속마을)","2016-08-08 22:15:12","I","2026-02-03 01:35:10","","201265.68010581","358784.833972404","한옥체험업","","관리지역","0","기타","","","단독주택","0","0","0","0","ShinchangDaek(in Oeam maul)","Hanok experience Business","0","0","","0","0","","0","110","","0","","","","","","","0","","","","110",
"27","한옥체험업","03_11_06_P","4520000","CDFI2262222014000002","2014-07-29","","01","영업/정상","13","영업중","","","","","041-531-1291","","336-921","충청남도 아산시 송악면 외암리 204-2번지","","","하서원(외암민속마을)","2019-01-22 21:19:47","I","2026-02-03 01:35:10","","201215.622733061","358908.622626422","한옥체험업","","","0","기타","","","숙박시설","0","0","0","0","Haseowon(in oeam maul)","Hanok Experience Business","0","0","","0","0","","0","297","","0","","","","","","","30000000","","","","297",
"28","한옥체험업","03_11_06_P","3570000","CDFI2262222014000001","2014-07-16","","01","영업/정상","13","영업중","","","","","","","417-813","인천광역시 강화군 송해면 하도리 711번지","","","장보고한옥펜션","2014-07-16 18:21:47","I","2026-02-03 01:35:10","","151108.705711026","473572.531699745","한옥체험업","","관리지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","149","","0","","","","","","","400000000","","","","149",
"29","한옥체험업","03_11_06_P","4641000","CDFI2262222014000017","2014-12-23","","01","영업/정상","13","영업중","","","","","","","560-070","전북특별자치도 전주시 완산구 교동 186-5","","","어보이(aboy)","2023-05-30 18:06:23","I","2026-02-03 01:35:10","","213775.458236826","256847.020705285","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"30","한옥체험업","03_11_06_P","4641000","CDFI2262222014000018","2014-12-29","","01","영업/정상","13","영업중","","","","","","","560-033","전북특별자치도 전주시 완산구 풍남동3가 80-10번지","","","들꽃","2014-12-29 16:21:38","I","2026-02-03 01:35:10","","213580.634921366","257336.391061266","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"31","한옥체험업","03_11_06_P","4641000","CDFI2262222014000019","2014-09-03","","01","영업/정상","13","영업중","","","","","","","560-033","전북특별자치도 전주시 완산구 풍남동3가 53-19번지","","","이택구사랑채","2014-09-03 17:38:58","I","2026-02-03 01:35:10","","213795.710592951","257341.664633154","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"32","한옥체험업","03_11_06_P","4641000","CDFI2262222015000014","2015-01-19","","01","영업/정상","13","영업중","","","","","","","560-033","전북특별자치도 전주시 완산구 풍남동3가 16번지 19호","","","동춘","2015-01-19 16:26:35","I","2026-02-03 01:35:10","","213863.313694355","257266.224050291","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"33","한옥체험업","03_11_06_P","3130000","CDFI2262222019000001","2019-04-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 공덕동 119-27번지","","","소담스테이","2019-07-05 10:56:24","I","2026-02-03 01:35:10","","196040.861009179","449525.793411368","한옥체험업","","","0","","","1실(2명)","","0","0","0","0","SODAM STAY","A HANOK EXPERIENCE INDUSTRY","0","0","","0","0","","0","42.55","","0","","","","","","","0","","","","43",
"34","한옥체험업","03_11_06_P","4761000","CDFI2262222014000001","2014-03-28","","01","영업/정상","13","영업중","","","","","063-643-1902","","566-862","전북특별자치도 임실군 강진면 필봉리 88-1번지","","","임실필봉농악보존회","2014-03-28 11:17:38","I","2026-02-03 01:35:10","","213925.325023243","226344.188508898","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"35","한옥체험업","03_11_06_P","4761000","CDFI2262222019000001","2019-12-27","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 임실군 덕치면 회문리 441-4번지","","","이랑한옥스테이","2019-12-27 16:24:13","I","2026-02-03 01:35:10","","213599.428661899","224502.804123953","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","262.44","","0","","","","","","","0","","","","262",
"36","한옥체험업","03_11_06_P","4820000","CDFI2262222010000001","2010-04-12","","01","영업/정상","13","영업중","","","","","","","540-230","전라남도 순천시 교량동 753-1번지","","","갈대밭 사랑채","2019-11-08 17:55:34","I","2026-02-03 01:35:10","","245739.915574891","156792.952730791","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","109.76","","0","","","","","","","140000000","","","","110",
"37","한옥체험업","03_11_06_P","4820000","CDFI2262222012000002","2012-03-15","","01","영업/정상","13","영업중","","","","","","","540-230","전라남도 순천시 교량동 719-1번지","","","한고을","2012-03-15 11:19:06","I","2026-02-03 01:35:10","","245872.004692602","156757.928746682","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"38","한옥체험업","03_11_06_P","4820000","CDFI2262222012000003","2012-10-17","","01","영업/정상","13","영업중","","","","","","","540-290","전라남도 순천시 대대동 497","","","하울당","2023-01-18 13:23:10","I","2026-02-03 01:35:10","","246240.097676793","154724.481344224","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","98.34","","0","","","","","","","0","","","","98",
"39","한옥체험업","03_11_06_P","4641000","CDFI2262222016000005","2016-09-13","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 교동 163","","","모꼬지","2021-02-09 18:07:17","I","2026-02-03 01:35:10","","214045.575089841","256869.29930845","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"40","한옥체험업","03_11_06_P","4641000","CDFI2262222017000019","2017-11-24","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 풍남동3가 67-1","","","한옥 솔솔","2021-03-04 10:32:42","I","2026-02-03 01:35:10","","213582.730798877","257297.942706937","한옥체험업","","일반주거지역","1","학교정화(상대)","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"41","한옥체험업","03_11_06_P","4520000","CDFI2262222013000001","2013-04-08","","01","영업/정상","13","영업중","","","","","041-541-0848","","336-921","충청남도 아산시 송악면 외암리 84번지","","","외암민속마을 생활관","2016-08-08 22:12:59","I","2026-02-03 01:35:10","","201538.205820129","358749.742848976","한옥체험업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","102.48","","0","","","","","","","18600000","","","","102",
"42","한옥체험업","03_11_06_P","4820000","CDFI2262222014000001","2014-04-07","","01","영업/정상","13","영업중","","","","","","","","전라남도 순천시 해룡면 대안리 1055번지 9호 순천만에코촌유스호스텔","","","에코촌 유스호스텔","2019-04-25 13:09:49","I","2026-02-03 01:35:10","","247198.365548798","158316.80741508","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"43","한옥체험업","03_11_06_P","4820000","CDFI2262222019000001","2019-08-30","","01","영업/정상","13","영업중","","","","","","","","전라남도 순천시 낙안면 동내리 158번지","","","김서방한옥펜션","2019-11-08 16:45:42","I","2026-02-03 01:35:10","","231587.061335129","156695.164840675","한옥체험업","","자연녹지지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","99.33","","0","","","","","","","0","","","","99",
"44","한옥체험업","03_11_06_P","4800000","CDFI2262222011000001","2011-01-06","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 달동 1298번지 2호","","","외달도 한옥민박","2015-09-25 12:51:13","I","2026-02-03 01:35:10","","135392.238007174","142397.46997412","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"45","한옥체험업","03_11_06_P","4800000","CDFI2262222012000001","2012-09-24","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 죽동 49-2번지","","","춘화당","2019-09-03 11:59:23","I","2026-02-03 01:35:10","","143455.915823194","143802.532002098","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"46","한옥체험업","03_11_06_P","4800000","CDFI2262222014000001","2014-12-12","","01","영업/정상","13","영업중","","","","","","","530-260","전라남도 목포시 죽동 226-14번지","","","한옥스테이 낭만목포","2016-11-18 15:21:58","I","2026-02-03 01:35:10","","143409.605281427","143674.116537708","한옥체험업","","일반주거지역","1","기타","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","79.34","","0","","","","","","","30000000","","","","79",
"47","한옥체험업","03_11_06_P","4800000","CDFI2262222016000001","2016-03-16","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 중앙동3가 9-2번지","","","유정한옥","2016-11-18 15:30:19","I","2026-02-03 01:35:10","","143212.558227192","143263.15321435","한옥체험업","","","0","","","pointan2@naver.com","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"48","한옥체험업","03_11_06_P","4970000","CDFI2262222013000001","2013-12-03","","01","영업/정상","13","영업중","","","","","","","","전라남도 영광군 법성면 용덕리 781-6번지","","","도담한옥","2015-09-24 08:49:57","I","2026-02-03 01:35:10","","154232.342044299","208183.731060034","한옥체험업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","91.33","","0","","","","","","","50000000","","","","91",
"49","한옥체험업","03_11_06_P","5180000","CDFI2262222014000003","2014-10-21","","01","영업/정상","13","영업중","","","","","054-734-1566","","766-813","경상북도 영덕군 영해면 원구리 112-1번지","","","경수당","2014-10-21 14:44:50","I","2026-02-03 01:35:10","","412760.347421878","340278.648432018","한옥체험업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"50","한옥체험업","03_11_06_P","5180000","CDFI2262222015000001","2015-04-16","","01","영업/정상","13","영업중","","","","","","","766-863","경상북도 영덕군 지품면 신안리 39-1번지","","","김상련 가옥","2018-04-19 14:40:43","I","2026-02-03 01:35:10","","404399.361027662","330638.515788691","한옥체험업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","48.94","","0","","","","","","","0","","","","49",
"51","한옥체험업","03_11_06_P","5180000","CDFI2262222015000002","2015-04-16","","01","영업/정상","13","영업중","","","","","","","766-882","경상북도 영덕군 달산면 옥산리 432-1번지","","","죽림원","2018-04-19 14:41:51","I","2026-02-03 01:35:10","","404528.017245359","319175.219477221","한옥체험업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","54.29","","0","","","","","","","30000000","","","","54",
"52","한옥체험업","03_11_06_P","5180000","CDFI2262222015000003","2015-06-22","","01","영업/정상","13","영업중","","","","","054-733-6016","","766-871","경상북도 영덕군 창수면 인량리 117번지","","","마골댁","2018-04-19 14:43:25","I","2026-02-03 01:35:10","","412570.390700698","341905.302608475","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","128.7","","0","","","","","","","0","","","","129",
"53","한옥체험업","03_11_06_P","5180000","CDFI2262222010000001","2010-11-22","","01","영업/정상","13","영업중","","","","","","","","경상북도 영덕군 창수면 인량리 118번지","","","삼벽당","2017-08-14 17:18:50","I","2026-02-03 01:35:10","","412536.676491298","341920.053670198","한옥체험업","","","1","기타","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","194.7","","0","","","","","","","0","","","","195",
"54","한옥체험업","03_11_06_P","5180000","CDFI2262222010000002","2010-11-22","","01","영업/정상","13","영업중","","","","","054-732-6067","","766-871","경상북도 영덕군 창수면 인량리 420번지","","","원모재","2013-12-02 18:20:38","I","2026-02-03 01:35:10","","412032.749727602","341685.117601331","한옥체험업","","관리지역","1","기타","","","다가구용 주택(공동주택적용)","1","0","0","0","","","0","0","","0","0","","0","192.35","","0","","","","","","","0","","","","192",
"55","한옥체험업","03_11_06_P","5180000","CDFI2262222010000003","2010-11-22","","01","영업/정상","13","영업중","","","","","054-732-7859","","766-871","경상북도 영덕군 창수면 인량리 438번지 1호","","","우계종택","2013-12-02 18:21:03","I","2026-02-03 01:35:10","","411829.052517587","341674.045289644","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","103","","0","","","","","","","0","","","","103",
"56","한옥체험업","03_11_06_P","5180000","CDFI2262222011000002","2011-11-29","","01","영업/정상","13","영업중","","","","","","","766-881","경상북도 영덕군 달산면 대지리 340번지","","","육구당","2013-12-02 18:21:56","I","2026-02-03 01:35:10","","406544.456631058","324409.03309068","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","182.6","","0","","","","","","","0","","","","183",
"57","한옥체험업","03_11_06_P","5180000","CDFI2262222013000002","2013-09-06","","01","영업/정상","13","영업중","","","","","","","766-871","경상북도 영덕군 창수면 인량리 496번지","","","만괴정","2018-04-19 14:26:03","I","2026-02-03 01:35:10","","411998.054604535","341919.40815559","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","34.29","","0","","","","","","","0","","","","34",
"58","한옥체험업","03_11_06_P","5180000","CDFI2262222013000003","2013-09-06","","01","영업/정상","13","영업중","","","","","","","766-871","경상북도 영덕군 창수면 인량리 445번지","","","자운정","2018-04-19 14:27:34","I","2026-02-03 01:35:10","","411892.482266767","341601.29647728","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","31.59","","0","","","","","","","0","","","","32",
"59","한옥체험업","03_11_06_P","5180000","CDFI2262222013000004","2013-12-04","","01","영업/정상","13","영업중","","","","","","","766-832","경상북도 영덕군 축산면 상원리 234-1번지","","","은혜당","2018-04-19 14:30:51","I","2026-02-03 01:35:10","","415012.286965857","336747.79535993","한옥체험업","","","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","175","","0","","","","","","","0","","","","175",
"60","한옥체험업","03_11_06_P","5180000","CDFI2262222014000001","2014-03-06","","01","영업/정상","13","영업중","","","","","","","766-811","경상북도 영덕군 영해면 괴시리 353번지","","","대남댁","2018-04-19 14:33:22","I","2026-02-03 01:35:10","","416381.347297501","340869.804273119","한옥체험업","","일반주거지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","125.6","","0","","","","","","","0","","","","126",
"61","한옥체험업","03_11_06_P","4201000","CDFI2262222019000002","2019-08-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 난곡동 112번지","","","고전한옥","2019-08-22 14:57:59","I","2026-02-03 01:35:10","","365471.932386748","477502.460304804","한옥체험업","","일반주거지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","108.21","","0","","","","","","","0","","","","108",
"62","한옥체험업","03_11_06_P","4201000","CDFI2262222019000003","2019-11-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 송정동 76번지","","","Pine & Friends(우송재)","2019-11-05 11:39:56","I","2026-02-03 01:35:10","","370257.058448199","476609.122065855","한옥체험업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","228.08","","0","","","","","","","0","","","","228",
"63","한옥체험업","03_11_06_P","5370000","CDFI2262222010000001","2010-07-07","","01","영업/정상","13","영업중","","","","","682-2141","","656-892","경상남도 거제시 일운면 옥림리 146-7번지","","","소낭구펜션","2015-06-25 16:10:21","I","2026-02-03 01:35:10","","357682.502787628","151647.482960795","한옥체험업","","","0","","","총2동 객실7개(4개, 3개)","","0","0","0","0","","","0","0","","0","0","","0","3166","","0","","","","","","","500000000","","","","3166",
