"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"14","동물미용업","02_03_11_P","4010000","401000004920210018","2021-05-20","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 장곡동 ***-* 영광프라자 ***호","경기도 시흥시 황고개로 ***, 영광프라자 ***호 (장곡동)","15002","멍블멍블","2026-04-01 15:57:20","U","2026-04-03 02:40:00","","181169.740102257","430726.162195521","동물미용업","동물미용업(일반)","000","0",
"15","동물미용업","02_03_11_P","3180000","318000004920190018","2019-09-11","","01","영업/정상","0000","정상","","","","","02-836-3577","0","","서울특별시 영등포구 신길동 ****","서울특별시 영등포구 신풍로 ** (신길동)","07431","애견이야기","2026-04-01 13:16:09","U","2026-04-03 02:40:00","","192465.394086087","444182.658395241","동물미용업","동물미용업(일반)","000","0",
"16","동물미용업","02_03_11_P","3540000","354000004920210012","2021-04-19","","03","폐업","0002","폐업","2026-04-01","","","","","0","","인천광역시 부평구 부개동 *** 다동 **,**호","인천광역시 부평구 동수로 ***, 다동 **,**호 (부개동)","21421","애견 대중탕 강아지 목욕 &amp; 스파","2026-04-01 15:04:33","U","2026-04-03 02:40:00","","176565.979891547","442544.325914522","동물미용업","동물미용업(일반)","000","0",
"17","동물미용업","02_03_11_P","3480000","348000004920260003","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 화원읍 천내리 ***-*","대구광역시 달성군 화원읍 비슬로***길 *","42962","뽀샤시하개","2026-04-02 16:59:07","I","2026-04-04 00:20:02","","335524.299686517","257005.505016253","동물미용업","동물미용업(일반)","000","0",
"18","동물미용업","02_03_11_P","3100000","310000004920260002","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 노원구 중계동 *** 동진,신안아파트","서울특별시 노원구 중계로 ***, 상가동 *층 ***호 (중계동, 동진,신안아파트)","01735","제이제이 펫 미용숍","2026-04-02 13:16:03","I","2026-04-04 00:20:02","","206855.275668431","460822.646772608","동물미용업","동물미용업(일반)","000","0",
"19","동물미용업","02_03_11_P","3560000","356000004920260009","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 당하동 ****-* 고려프라자","인천광역시 서구 청마로***번길 *, 고려프라자 ***-*호 (당하동)","22677","검단 행복한고양이 호텔 미용 스파","2026-04-02 15:02:27","I","2026-04-04 00:20:02","","171310.614573627","454473.362773264","동물미용업","동물미용업(일반)","000","0",
"20","동물미용업","02_03_11_P","3860000","386000004920260009","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 부천시 원미구 춘의동 ***-**","경기도 부천시 원미구 길주로***번길 **-*, *층 (춘의동)","14528","멍이네","2026-04-02 16:30:04","I","2026-04-04 00:20:02","","180828.155638983","444822.907217592","동물미용업","동물미용업(일반)","000","0",
"21","동물미용업","02_03_11_P","3320000","332000004920260003","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 화명동 ***-* 화명빌라","부산광역시 북구 금곡대로 ***-*, 화명빌라 *층 (화명동)","46541","냥치기 소녀","2026-04-02 11:16:57","I","2026-04-04 00:20:02","","382998.576674422","193838.07947535","동물미용업","동물미용업(일반)","000","0",
"22","동물미용업","02_03_11_P","3120000","312000004920260004","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 서대문구 북가좌동 ***-** *층 우측호","서울특별시 서대문구 증가로 ***, *층 우측호 (북가좌동)","03682","러블리하개","2026-04-02 17:12:45","I","2026-04-04 00:20:02","","192312.022269722","453285.406009344","동물미용업","동물미용업(일반)","000","0",
"23","동물미용업","02_03_11_P","3990000","399000004920260008","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 평내동 *** 평내마을중흥에스클래스","경기도 남양주시 평내로 ***, 평내마을중흥에스클래스 상가*동 ***호 (평내동)","12221","살랑","2026-04-02 09:03:54","I","2026-04-04 00:20:02","","221271.885763634","460424.82089535","동물미용업","동물미용업(일반)","000","0",
"24","동물미용업","02_03_11_P","5400000","540000004920260001","2026-04-01","","01","영업/정상","0000","정상","","","","","","0","","경상남도 함안군 가야읍 말산리 *** 불교자비원","경상남도 함안군 가야읍 중앙남길 **, 불교자비원 *층","52046","개 잘깎는 언니","2026-04-01 13:52:58","I","2026-04-04 00:20:02","","327987.931763788","198180.230747503","동물미용업","동물미용업(일반)","000","0",
"25","동물미용업","02_03_11_P","3390000","339000004920260001","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 덕포동 ***-*","부산광역시 사상구 사상로***번길 *, *층 (덕포동)","46955","량's골드그루밍","2026-04-02 11:04:05","I","2026-04-04 00:20:02","","380501.973008506","187460.673770443","동물미용업","동물미용업(일반)","000","0",
"26","동물미용업","02_03_11_P","4641000","464100004920260005","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 전주시 덕진구 진북동 ****-**","전북특별자치도 전주시 덕진구 숲정이로 **, *층 (진북동)","54938","바버독","2026-04-02 10:00:26","I","2026-04-04 00:20:02","","211726.280363498","259104.769402585","동물미용업","동물미용업(일반)","000","0",
"27","동물미용업","02_03_11_P","3620000","362000004920240003","2024-03-25","","01","영업/정상","0000","정상","","","","","062-434-5252","0","","광주광역시 북구 양산동 ***","광주광역시 북구 양산로**번길 *, *층 ***호 (양산동)","61025","다올동물병원","2026-04-02 13:40:51","U","2026-04-04 02:40:00","","189230.788956978","190094.701512471","동물미용업","동물미용업(일반)","000","0",
"28","동물미용업","02_03_11_P","3210000","321000004920240005","2024-05-22","","03","폐업","0002","폐업","2026-04-01","","","","027923422","0","","서울특별시 서초구 방배동 **-*","서울특별시 서초구 방배로**길 **, *층 (방배동)","06584","트리밍807","2026-04-01 15:28:14","U","2026-04-04 02:40:00","","199063.911333333","443603.138333333","동물미용업","동물미용업(일반)","000","0",
"29","동물미용업","02_03_11_P","3150000","315000004920250007","2025-04-09","","03","폐업","0002","폐업","2026-04-02","","","","","0","","서울특별시 강서구 염창동 *** e편한세상 ***동 *호","서울특별시 강서구 공항대로 ***, ***동 *호 (염창동, e편한세상)","07560","블루맘펫살롱","2026-04-02 13:47:29","U","2026-04-04 02:40:00","","188508.586058998","449646.985358875","동물미용업","동물미용업(일반)","000","0",
"30","동물미용업","02_03_11_P","4060000","406000004920220022","2022-07-04","","01","영업/정상","0000","정상","","","","","","0","","경기도 파주시 와동동 **** 가람마을**단지 동양엔파트월드메르디앙 제***동 제지층제*호","경기도 파주시 가온로 ***, 가람마을**단지 동양엔파트월드메르디앙 제***동 제지층 제***호 (와동동)","10894","몽슈","2026-04-02 16:48:26","U","2026-04-04 02:40:00","","178202.145016809","469329.406832244","동물미용업","동물미용업(일반)","000","0",
"31","동물미용업","02_03_11_P","5020000","502000004920220016","2022-06-08","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 남구 오천읍 문덕리 **** 신문덕코아루 아파트 상가","경상북도 포항시 남구 오천읍 해병로***번길 *, 신문덕코아루 아파트 상가 ***동 *층 ***호","37917","코아루 애견","2026-04-02 16:04:27","U","2026-04-04 02:40:00","","417277.890754699","275184.744240805","동물미용업","동물미용업(일반)","000","0",
"32","동물미용업","02_03_11_P","5020000","502000004920180030","2018-09-20","","03","폐업","0002","폐업","2026-04-02","","","","0542838275","0","","경상북도 포항시 남구 오천읍 원리 ***","경상북도 포항시 남구 오천읍 냉천로 ***","37885","굿모닝동물병원","2026-04-02 10:59:42","U","2026-04-04 02:40:00","","417259.587113025","276770.89290773","동물미용업","동물미용업(일반)","000","0",
"33","동물미용업","02_03_11_P","3420000","342000004920190004","2019-04-03","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 동구 지저동 ***-**","대구광역시 동구 방천로*길 **, *층 (지저동)","41042","소중하개","2026-04-02 09:26:25","U","2026-04-04 02:40:00","","347563.778835742","267539.311618907","동물미용업","동물미용업(일반)","000","0",
"34","동물미용업","02_03_11_P","4050000","563000004920210012","2021-04-23","","03","폐업","0002","폐업","2026-04-01","","","","0312867582","0","","경기도 용인시 기흥구 마북동 ***-*","경기도 용인시 기흥구 용구대로****번길 *, ***호 (마북동)","16921","온동물의료센터","2026-04-01 16:11:09","U","2026-04-04 02:40:00","","209477.003853006","421985.208931917","동물미용업","동물미용업(일반)","000","0",
"35","동물미용업","02_03_11_P","4010000","401000004920230020","2023-12-14","","03","폐업","0002","폐업","2026-04-02","","","","","0","","경기도 시흥시 은행동 ***-* 오계호수타운*","경기도 시흥시 은계중앙로 ***, 오계호수타운* *층 ***호 (은행동)","14923","마이독","2026-04-02 17:11:14","U","2026-04-04 02:40:00","","182586.573621981","438222.359048631","동물미용업","동물미용업(일반)","000","0",
"36","동물미용업","02_03_11_P","5060000","506000004920260003","2026-04-02","","01","영업/정상","0000","정상","","","","","","0","","경상북도 김천시 신음동 **** 김천 삼도뷰엔빌W아파트 상가 ***동 ***호","경상북도 김천시 시청*길 **, 김천 삼도뷰엔빌W아파트 상가 ***동 ***호 (신음동)","39533","미미","2026-04-03 09:17:20","I","2026-04-05 00:20:22","","300143.829124105","293412.796970304","동물미용업","동물미용업(일반)","000","0",
"37","동물미용업","02_03_11_P","3560000","356000004920260010","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 청라동 ***-* 청라린스트라우스","인천광역시 서구 청라라임로 **, 판매시설A동 ***-*호 (청라동, 청라린스트라우스)","22736","멍즈니스로166","2026-04-03 21:41:32","I","2026-04-05 00:20:22","","169138.460666044","448148.558588198","동물미용업","동물미용업(일반)","000","0",
"38","동물미용업","02_03_11_P","3230000","323000004920260004","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 송파구 방이동 **-*","서울특별시 송파구 올림픽로 ***, *층 (방이동)","05543","포울린 펫 유치원","2026-04-03 13:18:04","I","2026-04-05 00:20:22","","209670.2855","446015.690500001","동물미용업","동물미용업(일반)","L00","0",
"39","동물미용업","02_03_11_P","3460000","346000004920260003","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 수성구 만촌동 ***","대구광역시 수성구 청수로 ***, *층 (만촌동)","42073","안아줄개","2026-04-03 09:48:39","I","2026-04-05 00:20:22","","349608.935347523","262305.509300676","동물미용업","동물미용업(일반)","000","0",
"40","동물미용업","02_03_11_P","5530000","574000004920260001","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 만세구 향남읍 하길리 ****-*","경기도 화성시 만세구 향남읍 한절이*길 *, *층 ***호","18606","꼬도그루밍","2026-04-03 11:28:56","I","2026-04-05 00:20:22","","192442.166477626","401622.970184721","동물미용업","동물미용업(일반)","000","0",
"41","동물미용업","02_03_11_P","3740000","374000004920260007","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","경기도 수원시 권선구 금곡동 ****-*","경기도 수원시 권선구 금곡로***번길 **, 수원호매실커낼파크 ***호 (금곡동)","16397","디디펫","2026-04-03 11:39:12","I","2026-04-05 00:20:22","","195735.034431988","419010.268537411","동물미용업","동물미용업(일반)","000","0",
"42","동물미용업","02_03_11_P","3130000","313000004920260005","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 마포구 합정동 ***-**","서울특별시 마포구 희우정로 **, *층 ***호 (합정동)","04020","봄,여름","2026-04-03 10:19:30","I","2026-04-05 00:20:22","","191648.418647137","449887.537412251","동물미용업","동물미용업(일반)","000","0",
"43","동물미용업","02_03_11_P","4301000","430100004920240002","2024-07-16","","03","폐업","0002","폐업","2026-04-03","","","","","0","","강원특별자치도 철원군 서면 와수리 ****-**","강원특별자치도 철원군 서면 와수로***번길 **","24059","똥강아지","2026-04-03 14:57:02","U","2026-04-05 02:40:00","","238230.854022579","526319.259403428","동물미용업","동물미용업(일반)","000","0",
"44","동물미용업","02_03_11_P","3490000","349000004920250003","2025-03-02","","03","폐업","0002","폐업","2026-04-03","","","","","0","","인천광역시 중구 운서동 ****-*","인천광역시 중구 넙디로 ** (운서동)","22375","꼬마정원","2026-04-03 13:26:57","U","2026-04-05 02:40:00","","156777.566610644","442402.146023821","동물미용업","동물미용업(일반)","000","0",
"45","동물미용업","02_03_11_P","5020000","502000004920210022","2021-10-27","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 북구 죽도동 ***-**","경상북도 포항시 북구 중흥로 *** (죽도동)","37780","샵뽀도독","2026-04-03 10:48:31","U","2026-04-05 02:40:00","","412542.940139602","282831.26156097","동물미용업","동물미용업(일반)","000","0",
"46","동물미용업","02_03_11_P","3650000","365000004920210012","2021-12-01","","01","영업/정상","0000","정상","","","","","042-638-4949","0","","대전광역시 중구 산성동 ***-*","대전광역시 중구 보문산로 **, ***호 (산성동)","34989","개까까유","2026-04-03 13:29:14","U","2026-04-05 02:40:00","","234552.802678454","311631.380693469","동물미용업","동물미용업(일반)","000","0",
"47","동물미용업","02_03_11_P","3470000","347000004920180046","2018-08-08","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달서구 호산동 ***-*","대구광역시 달서구 호산동로**북길 ** (호산동)","42708","오로라애견","2026-04-03 09:00:57","U","2026-04-05 02:40:00","","333831.660013215","262285.703967929","동물미용업","동물미용업(일반)","000","0",
"48","동물미용업","02_03_11_P","3740000","374000004920220046","2022-06-09","","03","폐업","0002","폐업","2026-04-03","","","","","0","","경기도 수원시 영통구 망포동 ***-* 델타빌딩","경기도 수원시 영통구 영통로 ***, 델타빌딩 ***,***(일부)호 (망포동)","16692","참사랑동물병원","2026-04-03 17:30:46","U","2026-04-05 02:40:00","","204995.032584676","415167.710620243","동물미용업","동물미용업(일반)","000","0",
"49","동물미용업","02_03_11_P","3130000","313000004920200022","2020-12-08","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 마포구 망원동 ***-* 뉴성신아파트","서울특별시 마포구 포은로 ***, 제*층 제***호 (망원동, 뉴성신아파트)","03959","야옹아놀자","2026-04-03 10:17:02","U","2026-04-05 02:40:00","","191340.571877256","450791.219777767","동물미용업","동물미용업(일반)","000","0",
"50","동물미용업","02_03_11_P","4090000","409000004920180061","2018-10-07","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 감정동 ***-*","경기도 김포시 김포대로 **** (감정동)","10099","야옹아 멍멍해봐","2026-04-03 09:35:09","U","2026-04-05 02:40:00","","173137.364441442","459115.917032479","동물미용업","동물미용업(일반)","000","0",
"51","동물미용업","02_03_11_P","4090000","409000004920200082","2020-12-27","","03","폐업","0002","폐업","2026-04-02","","","","","0","","경기도 김포시 걸포동 ***","경기도 김포시 걸포*로 **, 파인스타 S* *층 ***호 (걸포동)","10099","하트동물의료센터","2026-04-03 09:06:46","U","2026-04-05 02:40:00","","","","동물미용업","동물미용업(일반)","000","0",
"52","동물미용업","02_03_11_P","3360000","336000004920200003","2020-01-20","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-* 플러스존* ***호","부산광역시 강서구 명지국제*로 **, 플러스존* ***호 (명지동)","46726","부산고양이미용 달봉이네 명지점","2026-04-03 09:26:24","U","2026-04-05 02:40:00","","373344.696521505","178930.738920991","동물미용업","동물미용업(일반)","000","0",
"53","동물미용업","02_03_11_P","3020000","302000004920180037","2018-09-14","","03","폐업","0002","폐업","2026-03-31","","","","02-706-7975","0","","서울특별시 용산구 산천동 **-*","서울특별시 용산구 효창원로 ** (산천동)","04360","차오름동물병원","2026-04-03 16:16:36","U","2026-04-05 02:40:00","","195610.363553274","448004.722288371","동물미용업","동물미용업(일반)","000","0",
