번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,Unnamed: 59,record_key
50,게임물제작업,03_05_02_P,4040000,CDFF2241082026000003,2026-02-11,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 감북동 ***-*,"경기도 하남시 서하남로**번길 ***-**, *층 (감북동)",12991.0,팀캣,2026-02-11 10:34:33,I,2026-02-13 00:20:38,,213714.390020261,447058.938250278,게임물제작업,유통관련업,0,,PC 및 모바일 게임 소프트웨어,10.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,팀캣_경기도하남시감북동***-*
44,게임물제작업,03_05_02_P,4721000,CDFF2241082026000001,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 완주군 삼례읍 수계리 ****-* 완주삼봉엘에이치아파트,"전북특별자치도 완주군 삼례읍 삼봉*로 **, ***동 ****호 (완주삼봉엘에이치아파트)",55334.0,육포맛사탕(JerkyCandy),2026-02-10 14:56:26,I,2026-02-12 00:20:02,,210468.137969671,269241.964419472,게임물제작업,유통관련업,0,,게임 소프트웨어,72.2,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,육포맛사탕(JerkyCandy)_전북특별자치도완주군삼례읍수계리****-*완주삼봉엘에이치아파트
45,게임물제작업,03_05_02_P,3940000,CDFF2241082026000002,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산동구 장항동 ***-* 드림월드빌딩,"경기도 고양시 일산동구 정발산로 **, 드림월드빌딩 *층 ***호 (장항동)",10402.0,아르카브,2026-02-10 13:54:59,I,2026-02-12 00:20:02,,179703.277546761,461593.64421342,게임물제작업,유통관련업,0,,"모바일게임, 콘솔게임",101.15,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,아르카브_경기도고양시일산동구장항동***-*드림월드빌딩
43,게임물제작업,03_05_02_P,3130000,CDFF2241082026000003,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 동교동 ***-** 동교동 스타피카소,"서울특별시 마포구 양화로 ***, 동교동 스타피카소 *층 (동교동)",4051.0,비커즈어스 주식회사,2026-02-10 13:23:31,I,2026-02-12 00:20:02,,193282.130799848,450549.280167182,게임물제작업,유통관련업,0,,게임소프트웨어,419.7,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,비커즈어스주식회사_서울특별시마포구동교동***-**동교동스타피카소
39,게임물제작업,03_05_02_P,3010000,CDFF2241082026000001,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 산림동 ***-* *층 가열***호,"서울특별시 중구 을지로 ***, 대림상가 *층 가열***호 (산림동)",4545.0,게임M소프트,2026-02-09 19:23:48,I,2026-02-11 00:20:41,,199526.416139264,451693.211256949,게임물제작업,유통관련업,0,,VC등,16.15,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,게임M소프트_서울특별시중구산림동***-**층가열***호
38,게임물제작업,03_05_02_P,3990000,CDFF2241082026000001,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 퇴계원읍 퇴계원리 **-* 염광빌딩,"경기도 남양주시 퇴계원읍 퇴계원로 ***, 염광빌딩 *층 ***-S**호",12120.0,도스트(Dost),2026-02-09 17:52:17,I,2026-02-11 00:20:41,,212602.991777873,461591.55298432,게임물제작업,유통관련업,5,주택가주변,모바일 게임,1.65,5,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,,,,일반주거지역,,도스트(Dost)_경기도남양주시퇴계원읍퇴계원리**-*염광빌딩
82,게임물제작업,03_05_02_P,4050000,CDFF2241082026000007,2026-02-09,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 처인구 역북동 *** 우미 린 센트럴파크 ***동 ****호,"경기도 용인시 처인구 명지로**번길 **, ***동 ****호 (역북동, 우미 린 센트럴파크)",17055.0,리버보이스튜디오,2026-02-13 17:45:42,I,2026-02-15 00:20:02,,216400.886364269,414699.440647422,게임물제작업,유통관련업,0,,pc및 모바일게임,3.3,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,리버보이스튜디오_경기도용인시처인구역북동***우미린센트럴파크***동****호
37,게임물제작업,03_05_02_P,3830000,CDFF2241082026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 관양동 ****-** *동 ***호,"경기도 안양시 동안구 관악대로***번길 **-**, 한샘빌라 *동 ***호 (관양동)",13933.0,루나노드(Lunanod),2026-02-06 09:43:04,I,2026-02-08 00:20:01,,195978.649916102,433851.879762691,게임물제작업,유통관련업,0,,게임소프트웨어,32.45,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,루나노드(Lunanod)_경기도안양시동안구관양동****-***동***호
36,게임물제작업,03_05_02_P,5710000,CDFF2241082026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 청원구 율량동 ***,"충청북도 청주시 청원구 율봉로***번길 **-*, ***호 (율량동)",28329.0,BlueNap,2026-02-06 11:48:10,I,2026-02-08 00:20:01,,243270.555044587,352350.531153288,게임물제작업,유통관련업,0,,게임 소프트웨어,3.0,0,0,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,,,,,,BlueNap_충청북도청주시청원구율량동***
34,게임물제작업,03_05_02_P,5540000,CDFF2241082026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 직동 ***-*,"경기도 광주시 직동로 ***-*, *층 A호 (직동)",12769.0,데이터원,2026-02-06 17:07:49,I,2026-02-08 00:20:01,,216517.182889062,433225.318504354,게임물제작업,유통관련업,2,,인디게임,94.83,2,0,단독주택,0,0,0,0,,,,,,,,,,,,0,,,,,,,,데이터원_경기도광주시직동***-*
57,게임물제작업,03_05_02_P,3210000,CDFF2241082026000004,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 서초동 ****-** 제일빌딩,"서울특별시 서초구 사임당로*길 **, 제일빌딩 *층 ***호 (서초동)",6640.0,주식회사 일레븐닷스튜디오코리아,2026-02-11 16:05:31,I,2026-02-14 00:20:02,,201314.245103965,442859.39847353,게임물제작업,유통관련업,0,,pc 및 모바일게임,3.3,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사일레븐닷스튜디오코리아_서울특별시서초구서초동****-**제일빌딩
35,게임물제작업,03_05_02_P,4050000,CDFF2241082026000006,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 수지구 풍덕천동 **** 신정마을성지아파트 ***동 ***호,"경기도 용인시 수지구 정평로 **, 신정마을성지아파트 ***동 ***호 (풍덕천동)",16839.0,베리포지티브,2026-02-06 09:22:23,I,2026-02-08 00:20:01,,207630.567705922,424397.14044433,게임물제작업,유통관련업,0,,비디오게임,47.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,베리포지티브_경기도용인시수지구풍덕천동****신정마을성지아파트***동***호
25,게임물제작업,03_05_02_P,3780000,CDFF2241082026000009,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 구미동 ** 까치마을,"경기도 성남시 분당구 미금로 ***, ***동 ****호 (구미동, 까치마을)",13628.0,에고웍스(EGO-Works),2026-02-05 19:24:53,I,2026-02-07 00:20:02,,210045.559684606,427479.511070923,게임물제작업,유통관련업,0,,게임 소프트웨어,101.86,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,에고웍스(EGO-Works)_경기도성남시분당구구미동**까치마을
26,게임물제작업,03_05_02_P,3780000,CDFF2241082026000010,2026-02-05,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 수정구 시흥동 *** 판교제*테크노밸리기업성장센터,"경기도 성남시 수정구 창업로 **, 판교제*테크노밸리기업성장센터 ***B호 (시흥동)",13449.0,주식회사 스튜디오비비비,2026-02-05 19:35:39,I,2026-02-07 00:20:02,,208205.898152936,434416.925187776,게임물제작업,유통관련업,0,,게임 소프트웨어,48.5,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사스튜디오비비비_경기도성남시수정구시흥동***판교제*테크노밸리기업성장센터
27,게임물제작업,03_05_02_P,3780000,CDFF2241082026000011,2026-02-05,,1,영업/정상,13,영업중,,,,,070-8676-7108,,,경기도 성남시 분당구 정자동 ***-*,"경기도 성남시 분당구 불정로**번길 *-*, B**호 (정자동)",13612.0,(주)뮤지음,2026-02-05 19:47:49,I,2026-02-07 00:20:02,,209941.295,428691.795,게임물제작업,유통관련업,0,,"온라인게임, 모바일게임",32.59,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,(주)뮤지음_경기도성남시분당구정자동***-*
28,게임물제작업,03_05_02_P,5600000,CDFF2241082026000001,2026-02-05,,1,영업/정상,13,영업중,,,,,031-533-7960,,,경기도 포천시 군내면 직두리 ***-**,경기도 포천시 군내면 용두로 ***-*,11155.0,주식회사 오락킹,2026-02-05 13:11:20,I,2026-02-07 00:20:02,,,,게임물제작업,유통관련업,0,,"인형뽑기, 오락기, 자판기",198.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사오락킹_경기도포천시군내면직두리***-**
29,게임물제작업,03_05_02_P,3240000,CDFF2241082026000002,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 둔촌동 ***-* 올림픽파크포레온,"서울특별시 강동구 양재대로 ****, ***동 **층 ****호 (둔촌동, 올림픽파크포레온)",5410.0,픽셀로고스(PIXELOGOS),2026-02-04 15:52:50,I,2026-02-07 00:20:02,,212027.481158905,446598.591776331,게임물제작업,유통관련업,0,,비주얼 노블 및 그래픽 노블 기반의 게임 소프트웨어 개발. 스토리 중심의 인터랙티브 콘텐츠,95.97,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,픽셀로고스(PIXELOGOS)_서울특별시강동구둔촌동***-*올림픽파크포레온
14,게임물제작업,03_05_02_P,3180000,CDFF2241082026000002,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 영등포동 ***-**,"서울특별시 영등포구 영신로**길 *, *층 에이 ***호 (영등포동)",7366.0,체인지더월드 주식회사,2026-02-04 17:35:36,I,2026-02-06 00:20:02,,191701.27652105,445782.250190617,게임물제작업,유통관련업,0,,웹게임,3.3,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,체인지더월드주식회사_서울특별시영등포구영등포동***-**
16,게임물제작업,03_05_02_P,3220000,CDFF2241082026000012,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 ***-** 다봉빌딩,"서울특별시 강남구 테헤란로 ***, 다봉타워빌딩 **층 ****호 (대치동)",6193.0,주식회사 파이게임즈,2026-02-04 18:40:19,I,2026-02-06 00:20:02,,204539.85,444768.935,게임물제작업,유통관련업,0,,모바일 게임,8.42,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사파이게임즈_서울특별시강남구대치동***-**다봉빌딩
17,게임물제작업,03_05_02_P,3780000,CDFF2241082026000008,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 서현동 ***-* 여암빌딩,"경기도 성남시 분당구 황새울로***번길 **, 여암빌딩 ***-W**호 (서현동)",13590.0,주식회사 퍼넥션,2026-02-03 16:18:28,I,2026-02-06 00:20:02,,210834.307532665,431738.329161906,게임물제작업,유통관련업,0,,"모바일 게임, 콘솔 게임, PC 게임",10.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사퍼넥션_경기도성남시분당구서현동***-*여암빌딩
15,게임물제작업,03_05_02_P,3300000,CDFF2241082026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동래구 안락동 ***-*,"부산광역시 동래구 연안로**번길 *, 남일빌딩 *층 ***호 (안락동)",47905.0,엠엔소프트,2026-02-03 15:54:22,I,2026-02-06 00:20:02,,392185.333246174,190158.695359,게임물제작업,유통관련업,0,,"스팀(PC)게임, 모바일게임",99.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,엠엔소프트_부산광역시동래구안락동***-*
18,게임물제작업,03_05_02_P,3210000,CDFF2241082026000003,2026-02-03,,1,영업/정상,13,영업중,,,,,02-6449-7747,,,서울특별시 서초구 방배동 ***-* JJ VILLAGE,"서울특별시 서초구 서초대로**길 ***, JJ VILLAGE *층 (방배동)",6585.0,주식회사 문탠,2026-02-03 17:57:13,I,2026-02-06 00:20:02,,199201.612698301,443342.798912823,게임물제작업,유통관련업,0,,pc게임 및 온라인게임,197.2,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사문탠_서울특별시서초구방배동***-*JJVILLAGE
6,게임물제작업,03_05_02_P,5690000,CDFF2241082026000003,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,세종특별자치시 반곡동 *** 수루배마을*단지,"세종특별자치시 반곡로 **, ***동 ***호 (반곡동, 수루배마을*단지)",30146.0,아가픽(AGAPEAK),2026-02-02 14:20:35,I,2026-02-04 00:20:02,,227450.301095672,333043.391786316,게임물제작업,유통관련업,0,,모바일 소프트웨어 게임,10.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,전용주거지역,,아가픽(AGAPEAK)_세종특별자치시반곡동***수루배마을*단지
5,게임물제작업,03_05_02_P,3460000,CDFF2241082026000001,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대구광역시 수성구 범어동 ***-*,"대구광역시 수성구 범어천로 **, *층 *D-**호 (범어동)",42140.0,칠곡게임즈,2026-02-02 19:00:54,I,2026-02-04 00:20:02,,346634.210978235,262506.0535677,게임물제작업,유통관련업,0,,게임 소프트웨어,16.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,칠곡게임즈_대구광역시수성구범어동***-*
3,게임물제작업,03_05_02_P,3220000,CDFF2241082026000011,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 ***-* post ville(서울논현동우체국),"서울특별시 강남구 학동로 ***, post ville(서울논현동우체국) ***호 (논현동)",6104.0,주식회사 뮤온엑스,2026-02-02 19:22:46,I,2026-02-04 00:20:02,,202804.103132239,445759.452732939,게임물제작업,유통관련업,0,,"PC, 모바일 게임",27.84,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사뮤온엑스_서울특별시강남구논현동***-*postville(서울논현동우체국)
8,게임물제작업,03_05_02_P,5330000,CDFF2241082026000001,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경상남도 통영시 정량동 **** 정량동 동원로얄듀크,"경상남도 통영시 비석*길 **, ***동 ***호 (정량동, 정량동 동원로얄듀크)",53047.0,비노제소프트,2026-02-02 17:02:55,U,2026-02-04 02:40:00,,330703.144438976,151050.76832217,게임물제작업,유통관련업,0,,비주얼 노벨,59.27,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,비노제소프트_경상남도통영시정량동****정량동동원로얄듀크
1,게임물제작업,03_05_02_P,3780000,CDFF2241082026000007,2026-02-01,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 야탑동 ***-* 동아프라자,"경기도 성남시 분당구 야탑로**번길 **, 동아프라자 ***호 (야탑동)",13497.0,주식회사 이칠오게임즈,2026-02-01 16:00:11,I,2026-02-03 00:20:01,,211152.955065533,434395.89379848,게임물제작업,유통관련업,0,,모바일 게임,46.88,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,주식회사이칠오게임즈_경기도성남시분당구야탑동***-*동아프라자
40,게임물제작업,03_05_02_P,4060000,CDFF2241082026000003,2026-01-30,,1,영업/정상,13,영업중,,,,,,,,경기도 파주시 와동동 ****-*,"경기도 파주시 경의로 ****, 유은타워*차 ****호 B-**호 (와동동)",10896.0,WPW 스튜디오,2026-02-09 09:46:11,I,2026-02-11 00:20:41,,178881.48489955,469603.977094621,게임물제작업,유통관련업,5,학교정화(상대),모바일 게임,58.6,4,1,다세대주택,0,0,0,0,,,,,,,,,,,,0,,,,,,일반주거지역,,WPW스튜디오_경기도파주시와동동****-*
22,게임물제작업,03_05_02_P,3780000,CDFF2241082025000049,2025-12-02,,1,영업/정상,13,영업중,,,,,070-4581-5049,,,경기도 성남시 분당구 정자동 **-* 킨스타워,"경기도 성남시 분당구 성남대로***번길 *, 킨스타워 **층 **호 (정자동)",13558.0,엔더블유 주식회사,2026-02-04 14:47:40,U,2026-02-06 02:40:00,,209375.8659558,429348.149274214,게임물제작업,유통관련업,0,,온라인 및 모바일게임 개발,30.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,엔더블유주식회사_경기도성남시분당구정자동**-*킨스타워
85,게임물제작업,03_05_02_P,3740000,CDFF2241082025000012,2025-11-18,,3,폐업,3,폐업,2026-02-12,,,,,,,경기도 수원시 팔달구 인계동 ***-** 신미주아파트 ***동 ***호,"경기도 수원시 팔달구 권광로***번길 **, 신미주아파트 ***동 ***호 (인계동, 신미주아파트)",16533.0,오렌(vvoran),2026-02-13 15:18:34,U,2026-02-15 02:40:00,,203254.691157141,418996.036415397,게임물제작업,유통관련업,0,,게임물,84.96,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,오렌(vvoran)_경기도수원시팔달구인계동***-**신미주아파트***동***호
23,게임물제작업,03_05_02_P,3990000,CDFF2241082025000009,2025-10-27,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 진접읍 금곡리 ***-** 진접 삼부르네상스 더 테라스 *단지,"경기도 남양주시 진접읍 경복대로***번길 **-**, ***동 ***호 (진접 삼부르네상스 더 테라스 *단지)",12051.0,에리두(Eridu),2026-02-04 14:08:54,U,2026-02-06 02:40:00,,217585.617848299,468957.193742113,게임물제작업,유통관련업,0,,게임,84.78,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,에리두(Eridu)_경기도남양주시진접읍금곡리***-**진접삼부르네상스더테라스*단지
86,게임물제작업,03_05_02_P,3690000,CDFF2241082026000001,2025-10-16,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 복산동 *** 울산비즈파크,"울산광역시 중구 종가로 ***-**, 울산비즈파크 ***호 (복산동)",44429.0,포모스 주식회사,2026-02-13 10:27:35,U,2026-02-15 02:40:00,,410486.067309869,231819.589275901,게임물제작업,유통관련업,0,,모바일 게임 콘텐츠,25.2,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,포모스주식회사_울산광역시중구복산동***울산비즈파크
47,게임물제작업,03_05_02_P,3130000,CDFF2241082025000019,2025-09-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 성산동 *** 성사*차풍림아파트 ***동 ***호,"서울특별시 마포구 성암로*길 *, ***동 ***호 (성산동, 성사*차풍림아파트)",3951.0,스페이스카우보이(Spacecowboy),2026-02-10 10:38:25,U,2026-02-12 02:40:00,,192190.416387418,451804.158033967,게임물제작업,유통관련업,0,,스팀 게임,10.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,스페이스카우보이(Spacecowboy)_서울특별시마포구성산동***성사*차풍림아파트***동***호
64,게임물제작업,03_05_02_P,3860000,CDFF2241082025000015,2025-09-19,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 원미구 중동 **** 매트로펠리스 Ⅱ-A,"경기도 부천시 원미구 중동로***번길 **, 매트로펠리스 Ⅱ-A ****호 (중동)",14548.0,라프 게임즈,2026-02-12 11:37:16,U,2026-02-14 02:40:00,,179664.65667177,444368.130668659,게임물제작업,유통관련업,0,,PC 및 모바일 게임,26.72,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,라프게임즈_경기도부천시원미구중동****매트로펠리스Ⅱ-A
41,게임물제작업,03_05_02_P,3090000,CDFF2241082025000006,2025-09-15,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 도봉동 ***-** 해오름베스트빌 ***호,"서울특별시 도봉구 도봉로***가길 **, ***호 (도봉동, 해오름베스트빌)",1304.0,플레이마롱(playmarong),2026-02-09 10:00:09,U,2026-02-11 02:40:00,,203880.956790107,464538.406983942,게임물제작업,유통관련업,0,,게임,174.0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,,,,,,플레이마롱(playmarong)_서울특별시도봉구도봉동***-**해오름베스트빌***호
