"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"12","출판사","04_17_01_P","3560000","CDFG1251002026000016","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 신현동 ***-* 효성아파트","인천광역시 서구 새오개로 **, ***동 ***호 (신현동, 효성아파트)","22780","원페이지","2026-02-02 17:51:50","I","2026-02-04 00:20:02","","170285.689089348","445918.130287881","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"13","출판사","04_17_01_P","3510500","CDFG1251002026000005","2023-12-11","","01","영업/정상","13","영업중","","","","","","","","인천광역시 미추홀구 학익동 ***-** 시티필드","인천광역시 미추홀구 매소홀로 ***, 시티필드 ****-**호 (학익동)","22204","땅콩빵","2026-02-02 16:14:15","I","2026-02-04 00:20:02","","169169.873759794","438068.204570087","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"14","출판사","04_17_01_P","5360000","CDFG1251002026000001","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경상남도 밀양시 가곡동 ***-*","경상남도 밀양시 가곡**안길 *, *층 *호 (가곡동)","50442","가곡원류","2026-02-02 08:41:23","I","2026-02-04 00:20:02","","359902.500563128","221532.85031517","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"15","출판사","04_17_01_P","3240000","CDFG1251002026000021","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 고덕동 ***-* 강동U*센터 A동 ****호","서울특별시 강동구 고덕비즈밸리로 **, 강동U*센터 A동 ****호 (고덕동)","05203","주식회사 크리에이티브리프","2026-02-02 16:09:26","I","2026-02-04 00:20:02","","214075.140422558","451485.809606277","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"16","출판사","04_17_01_P","3390000","CDFG1251002026000003","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 학장동 ***-** 학장동*차삼성아파트 ***동 ***호","부산광역시 사상구 학감대로***번길 **, ***동 ***호 (학장동, 학장동*차삼성아파트)","47052","김지원출판","2026-02-02 15:02:01","I","2026-02-04 00:20:02","","380741.455167839","184134.787371845","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"17","출판사","04_17_01_P","3220000","CDFG1251002026000055","2026-02-02","","01","영업/정상","13","영업중","","","","","0222816278","","","서울특별시 강남구 청담동 **-**","서울특별시 강남구 영동대로***길 *, ***호 (청담동)","06072","사단법인 한국가정생활개선진흥회","2026-02-02 14:06:26","I","2026-02-04 00:20:02","","204814.806821489","446616.897184947","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"18","출판사","04_17_01_P","3220000","CDFG1251002026000056","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 ***-**","서울특별시 강남구 강남대로***길 **, *층 **호 (논현동)","06120","메모아포투모로우 유한책임회사","2026-02-02 14:45:01","I","2026-02-04 00:20:02","","202178.147545442","444820.951451923","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"19","출판사","04_17_01_P","3290000","CDFG1251002026000002","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 ***-* 가야벽산아파트","부산광역시 부산진구 엄광로 **, ***동 ***호 (가야동, 가야벽산아파트)","47391","가엘 출판사","2026-02-02 11:30:03","I","2026-02-04 00:20:02","","384502.365301052","184924.599813961","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"20","출판사","04_17_01_P","4930000","CDFG1251002026000001","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","전라남도 해남군 해남읍 남동리 *","전라남도 해남군 해남읍 남외*길 *, *호","59035","촌스런81","2026-02-02 15:51:22","I","2026-02-04 00:20:02","","163038.02652704","119260.274239786","출판사","출판인쇄업","0","","","35.9","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"21","출판사","04_17_01_P","5710000","CDFG1251002026000007","2026-02-02","","01","영업/정상","13","영업중","","","","","043-900-0120","","","충청북도 청주시 청원구 오창읍 각리 ***-*","충청북도 청주시 청원구 오창읍 과학산업*로 *-*, *층","28125","주식회사 다이버시티랩","2026-02-02 11:24:30","I","2026-02-04 00:20:02","","237536.60854487","355148.429506015","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"22","출판사","04_17_01_P","4040000","CDFG1251002026000007","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 감일동 *** 감일포엠포레","경기도 하남시 감일순환로 ***, ***동 ***호 (감일동, 감일포엠포레)","12996","아이디어와이즈","2026-02-02 16:18:45","I","2026-02-04 00:20:02","","214250.964345087","445557.360155459","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"23","출판사","04_17_01_P","3860000","CDFG1251002026000010","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 상동 ***-* , ***호내 일부 (***호)","경기도 부천시 원미구 소향로 **, 청죽타워빌딩 ***호내 일부 - ***호 (상동)","14544","The 한림","2026-02-02 17:14:56","I","2026-02-04 00:20:02","","177942.649607435","444656.622825178","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"24","출판사","04_17_01_P","4050000","CDFG1251002026000026","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 수지구 죽전동 ****-* 그랜드프라자","경기도 용인시 수지구 푸른솔로 **, 그랜드프라자 *층 ***-A***호 (죽전동)","16874","한편","2026-02-02 13:55:55","I","2026-02-04 00:20:02","","210414.247185866","424919.03274778","출판사","출판인쇄업","0","","","3.3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"25","출판사","04_17_01_P","4050000","CDFG1251002026000027","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 수지구 풍덕천동 ***-* 선용빌딩","경기도 용인시 수지구 풍덕천로***번길 **-*, 선용빌딩 *층 엠**호 (풍덕천동)","16837","포도밭","2026-02-02 14:43:50","I","2026-02-04 00:20:02","","208454.493749132","424818.041166242","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"26","출판사","04_17_01_P","3210000","CDFG1251002026000037","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 ***-** 유성빌딩","서울특별시 서초구 동산로**길 **, 유성빌딩 *,*층 (양재동)","06791","아하디앤컴(AHA D&C)","2026-02-02 09:30:11","I","2026-02-04 00:20:02","","204266.993944036","440935.211581357","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"27","출판사","04_17_01_P","3820000","CDFG1251002026000008","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 신곡동 ***-* 골드타워","경기도 의정부시 장곡로***번길 **, 골드타워 ***-*호 (신곡동)","11775","예디자인 북스","2026-02-02 17:04:14","I","2026-02-04 00:20:02","","206059.494078166","471843.91202834","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"28","출판사","04_17_01_P","3060000","CDFG1251002026000009","2018-11-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 망우동 ***-**","서울특별시 중랑구 봉우재로 ***, ***-**호 (망우동)","02173","불랜드","2026-02-02 17:03:51","I","2026-02-04 00:20:02","","208638.311837025","454756.641771516","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"29","출판사","04_17_01_P","3100000","CDFG1251002026000015","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 상계동 *** 대림아파트","서울특별시 노원구 동일로***길 **, *동 ****호 (상계동, 대림아파트)","01687","박서연 영어","2026-02-02 15:23:26","I","2026-02-04 00:20:02","","205006.630741936","461934.227797886","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"30","출판사","04_17_01_P","3780000","CDFG1251002026000024","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 수정구 복정동 ***-* 트윈빌Ⅰ ***호","경기도 성남시 수정구 복정로 ***-*, 트윈빌Ⅰ ***호 (복정동)","13112","아티피셜","2026-02-02 14:01:41","I","2026-02-04 00:20:02","","211189.064370094","440221.508480052","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"31","출판사","04_17_01_P","3780000","CDFG1251002026000025","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 중원구 금광동 ****-* 황송마을아파트 ***동 ***호","경기도 성남시 중원구 황송로 *, ***동 ***호 (금광동, 황송마을아파트)","13186","도담 출판사","2026-02-02 17:58:15","I","2026-02-04 00:20:02","","214966.2926318","438028.984293792","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"32","출판사","04_17_01_P","3780000","CDFG1251002026000026","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 중원구 금광동 **** ***-*호","경기도 성남시 중원구 광명로***번길 *, *층 ***-*호 (금광동)","13177","헌드레드골프","2026-02-02 17:58:53","I","2026-02-04 00:20:02","","214245.556183422","438186.111435001","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"33","출판사","04_17_01_P","3780000","CDFG1251002026000027","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 중원구 금광동 **** e편한세상금빛그랑메종*단지 ***동 ****호","경기도 성남시 중원구 금광로 **, ***동 ****호 (금광동, e편한세상금빛그랑메종*단지)","13194","ARTMA","2026-02-02 17:59:21","I","2026-02-04 00:20:02","","214405.656036443","437902.986062692","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"34","출판사","04_17_01_P","3480000","CDFG1251002026000005","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","대구광역시 달성군 논공읍 남리 *** 논공주공아파트 ***동 ****호","대구광역시 달성군 논공읍 남리길 **, ***동 ****호 (논공주공아파트)","42985","여린출판","2026-02-02 14:05:40","I","2026-02-04 00:20:02","","331014.872379902","247977.766856699","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"35","출판사","04_17_01_P","3040000","CDFG1251002026000012","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 구의동 ***-* 프라임프라자","서울특별시 광진구 광나루로**길 **, 프라임프라자 지하*층 b***-***호 (구의동)","05119","도서출판 문각","2026-02-02 14:30:48","I","2026-02-04 00:20:02","","208558.286631653","448353.905156369","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"36","출판사","04_17_01_P","3070000","CDFG1251002026000014","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 상월곡동 *-***","서울특별시 성북구 화랑로**길 **, ***호 (상월곡동)","02773","무지북스","2026-02-02 17:50:32","I","2026-02-04 00:20:02","","204457.858931034","456257.822734041","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"37","출판사","04_17_01_P","3070000","CDFG1251002026000015","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 돈암동 *** 일신건영휴먼빌아파트","서울특별시 성북구 아리랑로 **, ***동 ***호 (돈암동, 일신건영휴먼빌아파트)","02826","사이의책들","2026-02-02 17:50:41","I","2026-02-04 00:20:02","","201034.714612063","455379.267305688","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"38","출판사","04_17_01_P","3230000","CDFG1251002026000022","2026-01-28","","01","영업/정상","13","영업중","","","","","02-6404-1470","","","서울특별시 송파구 가락동 **-*","서울특별시 송파구 송이로**길 *-*, *층 (가락동)","05716","사회적협동조합 한발자국","2026-02-02 10:30:47","I","2026-02-04 00:20:02","","210714.966366483","443891.795206","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"39","출판사","04_17_01_P","3170000","CDFG1251002026000012","2026-02-02","","01","영업/정상","13","영업중","","","","","02-892-7894","","","서울특별시 금천구 시흥동 **** 관악산신도브래뉴","서울특별시 금천구 금하로**나길 **, ***동 ****호 (시흥동, 관악산신도브래뉴)","08647","옹달책샘","2026-02-02 08:59:33","I","2026-02-04 00:20:02","","192024.601513857","438423.909374917","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"40","출판사","04_17_01_P","4010000","CDFG1251002026000006","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 ****-*","경기도 시흥시 마유로***번길 **-* (정왕동)","15024","미래문명 interlogos","2026-02-02 09:06:36","I","2026-02-04 00:20:02","","176815.865835251","427993.530527531","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"41","출판사","04_17_01_P","5120000","CDFG1251002026000001","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경상북도 문경시 가은읍 작천리 ***","경상북도 문경시 가은읍 무두실*길 **-*","36997","인디go","2026-02-02 18:16:34","I","2026-02-04 00:20:02","","292232.005703551","349925.610363544","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"42","출판사","04_17_01_P","3250000","CDFG1251002026000003","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 중앙동*가 **-**","부산광역시 중구 대청로***번길 *, ***호 (중앙동*가)","48931","사이펀","2026-02-02 13:14:07","I","2026-02-04 00:20:02","","385491.762490074","180126.763181102","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"43","출판사","04_17_01_P","4490000","CDFG1251002026000009","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 백석동 *** 거성캐슬B빌딩","충청남도 천안시 서북구 백석*길 **, 거성캐슬B빌딩 **층 ****-T**호 (백석동)","31158","스냅웨이브스튜디오","2026-02-02 14:19:55","I","2026-02-04 00:20:02","","210997.379710932","369096.756762823","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"44","출판사","04_17_01_P","3600000","CDFG1251002026000003","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 유촌동 *** 상무버들마을*주공아파트","광주광역시 서구 상무버들로**번길 **, ***동 ****호 (유촌동, 상무버들마을*주공아파트)","61910","공간모색연구소","2026-02-02 10:35:48","I","2026-02-04 00:20:02","","187217.535107656","185163.557072728","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"45","출판사","04_17_01_P","4170000","CDFG1251002026000006","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","경기도 양평군 양서면 용담리 ***-*","경기도 양평군 양서면 목왕로 **, ***호","12584","데브스미스","2026-02-02 14:36:55","I","2026-02-04 00:20:02","","228873.556885499","449200.722670406","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"46","출판사","04_17_01_P","3590000","CDFG1251002026000005","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 지산동 ***-**","광주광역시 동구 지산로 **-*, *층 (지산동)","61441","미래는디자인스튜디오","2026-02-02 17:13:34","I","2026-02-04 00:20:02","","193843.791267875","183587.248539712","출판사","출판인쇄업","0","","","66.44","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"47","출판사","04_17_01_P","3150000","CDFG1251002026000021","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 내발산동 ***-** 신원메디칼프라자 ***- ***호","서울특별시 강서구 강서로**길 ***, 신원메디칼프라자 ***-***호 (내발산동)","07635","주식회사 유니랑컴퍼니","2026-02-02 15:54:15","I","2026-02-04 00:20:02","","184636.53344075","450143.872075084","출판사","출판인쇄업","0","","","4","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"48","출판사","04_17_01_P","3150000","CDFG1251002026000022","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 가양동 **** 가양*단지아파트 ***동 ****호","서울특별시 강서구 허준로 ***, ***동 ****호 (가양동, 가양*단지아파트)","07532","SLS","2026-02-02 16:03:17","I","2026-02-04 00:20:02","","187872.565001606","450725.186846026","출판사","출판인쇄업","0","","","39.6","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"49","출판사","04_17_01_P","3150000","CDFG1251002026000023","2026-02-02","","01","영업/정상","13","영업중","","","","","02-3663-1851","","","서울특별시 강서구 가양동 **** 강서 한강 월드메르디앙 ***동 ***호","서울특별시 강서구 허준로 **-*, ***동 ***호 (가양동, 강서 한강 월드메르디앙)","07529","여기는","2026-02-02 17:09:57","I","2026-02-04 00:20:02","","186153.050885427","451963.146562295","출판사","출판인쇄업","0","","","84.9","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"50","출판사","04_17_01_P","3160000","CDFG1251002026000005","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 ***-* 구로하우비","서울특별시 구로구 구로중앙로**길 **, 구로하우비 ***호 (구로동)","08295","유지","2026-02-02 12:27:17","I","2026-02-04 00:20:02","","190150.586906898","444289.051633068","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"51","출판사","04_17_01_P","4950000","CDFG1251002026000002","2026-02-02","","01","영업/정상","13","영업중","","","","","070-4179-4716","","","전라남도 무안군 삼향읍 남악리 **** 펠리시티*차 리버뷰","전라남도 무안군 삼향읍 남악로 ***, 상가동 ***호 (펠리시티*차 리버뷰)","58578","모든애드","2026-02-02 14:45:54","I","2026-02-04 00:20:02","","151135.59578764","145396.286656185","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"52","출판사","04_17_01_P","4681000","CDFG1251002026000006","2026-02-02","","01","영업/정상","13","영업중","","","","","063-853-8735","","","전북특별자치도 익산시 주현동 *** 쌍방울한양아파트","전북특별자치도 익산시 주현로 **, ***동 ***호 (주현동, 쌍방울한양아파트)","54599","자람출판사","2026-02-02 16:20:35","I","2026-02-04 00:20:02","","196077.444074225","270401.877490334","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"53","출판사","04_17_01_P","4681000","CDFG1251002026000005","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 익산시 왕궁면 흥암리 **** 익산푸르지오더퍼스트","전북특별자치도 익산시 왕궁면 국가식품로**길 **, ***동 ****호 (익산푸르지오더퍼스트)","54576","썬더북스","2026-02-02 16:14:46","I","2026-02-04 00:20:02","","208126.153090002","274314.702103754","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"54","출판사","04_17_01_P","3380000","CDFG1251002026000004","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 ***-*","부산광역시 수영구 광안로**번길 **, ****호 (민락동)","48285","바다지기","2026-02-02 11:42:34","I","2026-02-04 00:20:02","","393297.28385963","186100.608316501","출판사","출판인쇄업","0","","","28.8","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"55","출판사","04_17_01_P","3180000","CDFG1251002026000018","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 양평동*가 **-* 양평동 오피스텔","서울특별시 영등포구 선유서로**길 **, 양평동 오피스텔 *동 *층 ***호 (양평동*가)","07278","에이엠씨(AMC)","2026-02-02 10:53:07","I","2026-02-04 00:20:02","","189664.262881986","446728.42373327","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"56","출판사","04_17_01_P","3180000","CDFG1251002026000019","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동*가 ***-*","서울특별시 영등포구 당산로 **, *층 ***-D*호 (당산동*가)","07265","새우","2026-02-02 11:43:28","I","2026-02-04 00:20:02","","190759.681590606","446740.251259516","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"57","출판사","04_17_01_P","5690000","CDFG1251002026000014","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","세종특별자치시 어진동 *** 한뜰마을*단지","세종특별자치시 다솜로 *, ***동 ****호 (어진동, 한뜰마을*단지)","30122","다성사","2026-02-02 09:36:28","I","2026-02-04 00:20:02","","222909.305073491","332984.964816571","출판사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
