번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
1081,휴게음식점,07_24_05_P,4181000,4181000-104-2026-00023,2026-03-05,,1,영업/정상,1,영업,,,,,,82.8,,강원특별자치도 춘천시 퇴계동 530-5,"강원특별자치도 춘천시 안마산로 107, 1층 101,102호 (퇴계동)",24455.0,이디야커피춘천한숲시티점,2026-03-05 10:42:50,I,2026-03-07 00:20:02,커피숍,263952.317063705,483824.546225249,커피숍,0.0,0.0,기타,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,82.8,,,,,이디야커피춘천한숲시티점_강원특별자치도춘천시퇴계동530-5
1091,휴게음식점,07_24_05_P,3210000,3210000-104-2026-00092,2026-03-05,,1,영업/정상,1,영업,,,,,,,137-711,서울특별시 서초구 잠원동 70-2 뉴코아백화점,"서울특별시 서초구 잠원로 51, 뉴코아백화점 지하1층 (잠원동)",6511.0,주식회사 에벤에셀,2026-03-05 14:33:10,I,2026-03-07 00:20:02,일반조리판매,200576.608647619,445241.8984183,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주식회사에벤에셀_서울특별시서초구잠원동70-2뉴코아백화점
1112,휴게음식점,07_24_05_P,4191000,4191000-104-2026-00025,2026-03-05,,1,영업/정상,1,영업,,,,,,0.0,,강원특별자치도 원주시 단구동 1667-5,"강원특별자치도 원주시 단관길 114, 1층 (단구동)",26490.0,카페인중독원주단구점,2026-03-05 11:37:51,I,2026-03-07 00:20:02,기타 휴게음식점,284904.332128795,424693.071577664,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,카페인중독원주단구점_강원특별자치도원주시단구동1667-5
1113,휴게음식점,07_24_05_P,5710000,5735000-104-2026-00018,2026-03-05,,1,영업/정상,1,영업,,,,,,21.68,360-568,충청북도 청주시 청원구 주중동 589-5 청주성모병원,"충청북도 청주시 청원구 주성로 173-19, 청주성모병원 A동 1층 (주중동)",28323.0,이디야커피 청주성모병원점,2026-03-05 09:19:10,I,2026-03-07 00:20:02,커피숍,243367.115374308,352601.055915747,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,21.68,,,,,이디야커피청주성모병원점_충청북도청주시청원구주중동589-5청주성모병원
1114,휴게음식점,07_24_05_P,4080000,4080000-104-2026-00019,2026-03-05,,1,영업/정상,1,영업,,,,,,73.2,456-826,경기도 안성시 공도읍 진사리 123-4 1층 우측,"경기도 안성시 공도읍 진말길 6, 1층 101호",17564.0,레이지 미드데이(LAZY MIDDAY),2026-03-05 10:28:25,I,2026-03-07 00:20:02,커피숍,212383.169922651,387480.275031084,커피숍,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,73.2,,,,,레이지미드데이(LAZYMIDDAY)_경기도안성시공도읍진사리123-41층우측
1115,휴게음식점,07_24_05_P,4080000,4080000-104-2026-00020,2026-03-05,,1,영업/정상,1,영업,,,,,,18.54,456-826,경기도 안성시 공도읍 진사리 354 스타필드 안성 1층 K101호,"경기도 안성시 공도읍 서동대로 3930-39, 스타필드 안성 1층 K101호",17563.0,아띠몽 말차넛(MATCHA NUT),2026-03-05 17:35:39,I,2026-03-07 00:20:02,기타 휴게음식점,213062.918998049,388093.036705258,기타 휴게음식점,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,18.54,,,,,아띠몽말차넛(MATCHANUT)_경기도안성시공도읍진사리354스타필드안성1층K101호
1116,휴게음식점,07_24_05_P,4490000,5650000-104-2026-00040,2026-03-05,,1,영업/정상,1,영업,,,,,,117.8,330-080,충청남도 천안시 동남구 구룡동 597-4 1동 1층,"충청남도 천안시 동남구 배울2길 1, 1동 1층 (구룡동)",31206.0,그래비티구룡점,2026-03-05 11:00:15,I,2026-03-07 00:20:02,커피숍,212300.991853201,362717.242641181,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,117.8,,,,,그래비티구룡점_충청남도천안시동남구구룡동597-41동1층
1117,휴게음식점,07_24_05_P,4490000,5650000-104-2026-00041,2026-03-05,,1,영업/정상,1,영업,,,,,,,330-942,충청남도 천안시 동남구 신부동 354-1 신세계백화점천안아산점 본관2동 6층,"충청남도 천안시 동남구 만남로 43, 신세계백화점천안아산점 본관2동 6층 (신부동)",31120.0,주식회사쥬노,2026-03-05 13:36:18,I,2026-03-07 00:20:02,백화점,213910.850637373,368774.087611534,백화점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주식회사쥬노_충청남도천안시동남구신부동354-1신세계백화점천안아산점본관2동6층
1118,휴게음식점,07_24_05_P,4490000,5650000-104-2026-00042,2026-03-05,,1,영업/정상,1,영업,,,,,,44.4,330-010,"충청남도 천안시 동남구 대흥동 30-7 1,2,3호","충청남도 천안시 동남구 버들로 지하 2, 1,2,3호 (대흥동)",31129.0,코코넛킹하우스1호점(CoconutKingHouse1호점),2026-03-05 15:39:28,I,2026-03-07 00:20:02,일반조리판매,213180.875172159,367585.212712004,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,44.4,,,,,"코코넛킹하우스1호점(CoconutKingHouse1호점)_충청남도천안시동남구대흥동30-71,2,3호"
1119,휴게음식점,07_24_05_P,3690000,3690000-104-2026-00021,2026-03-05,,1,영업/정상,1,영업,,,,,,,681-819,울산광역시 중구 태화동 667 태화강 국가정원 안내센터,"울산광역시 중구 샛강남길 5, 소풍마당 (태화동)",44457.0,아토,2026-03-05 09:51:01,I,2026-03-07 00:20:02,기타 휴게음식점,,,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,아토_울산광역시중구태화동667태화강국가정원안내센터
1120,휴게음식점,07_24_05_P,3940000,3950000-104-2026-00031,2026-03-05,,1,영업/정상,1,영업,,,,,,14.4,412-090,경기도 고양시 덕양구 동산동 370 스타필드 고양,"경기도 고양시 덕양구 고양대로 1955, 스타필드 고양 1층 일부호 (동산동)",10595.0,밀빛 스타필드 고양점,2026-03-05 10:53:21,I,2026-03-07 00:20:02,일반조리판매,190645.314309928,460528.947974088,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,14.4,,,,,밀빛스타필드고양점_경기도고양시덕양구동산동370스타필드고양
1121,휴게음식점,07_24_05_P,3940000,3950000-104-2026-00032,2026-03-05,,1,영업/정상,1,영업,,,,,,15.25,412-090,경기도 고양시 덕양구 동산동 370 스타필드 고양 지하1층 B262호,"경기도 고양시 덕양구 고양대로 1955, 스타필드 고양 지하1층 일부(B262)호 (동산동)",10595.0,삼청당 스타필드고양점,2026-03-05 11:22:48,I,2026-03-07 00:20:02,일반조리판매,190645.314309928,460528.947974088,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,15.25,,,,,삼청당스타필드고양점_경기도고양시덕양구동산동370스타필드고양지하1층B262호
1122,휴게음식점,07_24_05_P,4490000,5660000-104-2026-00038,2026-03-05,,1,영업/정상,1,영업,,,,,,,331-984,충청남도 천안시 서북구 불당동 1289 펜타포트,"충청남도 천안시 서북구 공원로 196, 지2층 (불당동, 펜타포트)",31168.0,소복소복,2026-03-05 13:32:17,I,2026-03-07 00:20:02,일반조리판매,208976.4764518,366326.634370741,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,소복소복_충청남도천안시서북구불당동1289펜타포트
1123,휴게음식점,07_24_05_P,3930000,3930000-104-2026-00002,2026-03-05,,1,영업/정상,1,영업,,,,,,,425-340,경기도 안산시 단원구 대부남동 3-556 더채움 2동 1층,"경기도 안산시 단원구 부흥로 241-3, 더채움 2동 1층 (대부남동)",15650.0,홍미미매운닭발대부도점,2026-03-05 14:22:04,I,2026-03-07 00:20:02,기타 휴게음식점,164478.318049091,413397.893251644,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,홍미미매운닭발대부도점_경기도안산시단원구대부남동3-556더채움2동1층
1090,휴게음식점,07_24_05_P,5340000,5340000-104-2026-00013,2026-03-05,,1,영업/정상,1,영업,,,,,,66.42,664-150,경상남도 사천시 용강동 762-5,"경상남도 사천시 주공로 101, 1층 (용강동)",52551.0,라소르(LaSoeur),2026-03-05 11:47:52,I,2026-03-07 00:20:02,커피숍,299004.895792548,161242.540485692,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,66.42,,,,,라소르(LaSoeur)_경상남도사천시용강동762-5
1125,휴게음식점,07_24_05_P,3410000,3410000-104-2026-00041,2026-03-05,,1,영업/정상,1,영업,,,,,,,700-082,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",41936.0,너구리베이글,2026-03-05 16:17:39,I,2026-03-07 00:20:02,백화점,343588.735554802,264119.010750105,백화점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,너구리베이글_대구광역시중구계산동2가0200현대백화점지하1층
1126,휴게음식점,07_24_05_P,3460000,3460000-104-2026-00031,2026-03-05,,1,영업/정상,1,영업,,,,,,0.0,706-819,대구광역시 수성구 범어동 117-40 2층,"대구광역시 수성구 달구벌대로504길 15, 2층 (범어동)",42092.0,설빙대구수성로데오점,2026-03-05 14:32:20,I,2026-03-07 00:20:02,일반조리판매,347923.669447044,263147.017515716,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,설빙대구수성로데오점_대구광역시수성구범어동117-402층
1089,휴게음식점,07_24_05_P,3530000,3530000-104-2026-00016,2026-03-05,,1,영업/정상,1,영업,,,,,070 82478020,294.09,405-816,인천광역시 남동구 고잔동 510-2 인천운전면허시험장,"인천광역시 남동구 아암대로 1247, 인천운전면허시험장 2동 1층 일부호 (고잔동)",21689.0,카페 탭(cafe tab)1247,2026-03-05 17:11:00,I,2026-03-07 00:20:02,커피숍,,,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,294.09,,,,,카페탭(cafetab)1247_인천광역시남동구고잔동510-2인천운전면허시험장
1128,휴게음식점,07_24_05_P,3930000,5550000-104-2026-00014,2026-03-05,,1,영업/정상,1,영업,,,,,,,426-910,경기도 안산시 상록구 사동 1271 융합교육관(317) 1층 일부,"경기도 안산시 상록구 한양대학로 55, 융합교육관(317) 1층 일부 (사동)",15588.0,더베이크 한양대에리카점,2026-03-05 10:55:15,I,2026-03-07 00:20:02,커피숍,185280.88157797,421578.196815357,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,더베이크한양대에리카점_경기도안산시상록구사동1271융합교육관(317)1층일부
1129,휴게음식점,07_24_05_P,3940000,3950000-104-2026-00033,2026-03-05,,1,영업/정상,1,영업,,,,,,15.0,412-090,경기도 고양시 덕양구 동산동 370 스타필드 고양 1층 일부,"경기도 고양시 덕양구 고양대로 1955, 스타필드 고양 1층 일부호 (동산동)",10595.0,에밀리츄러스(Emilly Churros),2026-03-05 11:29:54,I,2026-03-07 00:20:02,일반조리판매,190645.314309928,460528.947974088,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,15.0,,,,,에밀리츄러스(EmillyChurros)_경기도고양시덕양구동산동370스타필드고양1층일부
1130,휴게음식점,07_24_05_P,3460000,3460000-104-2026-00030,2026-03-05,,1,영업/정상,1,영업,,,,,053 7910331,,706-170,대구광역시 수성구 신매동 567-16 1층,"대구광역시 수성구 달구벌대로 3206, 1층 (신매동)",42274.0,버거킹대구신매점,2026-03-05 13:24:38,I,2026-03-07 00:20:02,패스트푸드,354186.733354379,261358.548458904,패스트푸드,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,버거킹대구신매점_대구광역시수성구신매동567-161층
1080,휴게음식점,07_24_05_P,5680000,5680000-104-2026-00012,2026-03-05,,1,영업/정상,1,영업,,,,,,150.0,343-812,충청남도 당진시 신평면 금천리 430-3,"충청남도 당진시 신평면 원머리로 19-65, 1동 1층",31741.0,금천리 430-3,2026-03-05 09:56:04,I,2026-03-07 00:20:02,커피숍,179525.320261535,376341.537583744,커피숍,0.0,0.0,,,지하수전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,150.0,,,,,금천리430-3_충청남도당진시신평면금천리430-3
1099,휴게음식점,07_24_05_P,5710000,5720000-104-2026-00013,2026-03-05,,1,영업/정상,1,영업,,,,,,60.48,360-811,충청북도 청주시 상당구 용암동 2099 건영아파트,"충청북도 청주시 상당구 월평로 161, 건영아파트 상가동 2층 204호 (용암동)",28773.0,봄울놀이터 논다(茶),2026-03-05 14:47:30,I,2026-03-07 00:20:02,전통찻집,244989.781943442,345848.992476668,전통찻집,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,60.48,,,,,봄울놀이터논다(茶)_충청북도청주시상당구용암동2099건영아파트
1098,휴게음식점,07_24_05_P,3020000,3020000-104-2026-00053,2026-03-05,,1,영업/정상,1,영업,,,,,,,140-780,서울특별시 용산구 한강로3가 40-999 용산역,"서울특별시 용산구 한강대로23길 55, 용산아이파크몰 7층 (한강로3가)",4377.0,황금마차,2026-03-05 09:23:58,I,2026-03-07 00:20:02,기타 휴게음식점,196762.077394917,447480.039577359,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,황금마차_서울특별시용산구한강로3가40-999용산역
1069,휴게음식점,07_24_05_P,3330000,3330000-104-2026-00069,2026-03-05,,1,영업/정상,1,영업,,,,,,,612-704,부산광역시 해운대구 우동 1500 벡스코,"부산광역시 해운대구 APEC로 55, 벡스코 제2전시장 4ABC홀호 (우동)",48060.0,꽃길만걷자 2호,2026-03-05 14:29:29,I,2026-03-07 00:20:02,푸드트럭,394482.139208377,187606.035424193,푸드트럭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,꽃길만걷자2호_부산광역시해운대구우동1500벡스코
1082,휴게음식점,07_24_05_P,3230000,3230000-104-2026-00082,2026-03-05,,1,영업/정상,1,영업,,,,,,,138-934,서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰,"서울특별시 송파구 올림픽로 300, 롯데월드몰 팝업매장 지하1층 (신천동)",5551.0,뺑스톡,2026-03-05 09:17:33,I,2026-03-07 00:20:02,기타 휴게음식점,209074.900840074,445657.80932984,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,뺑스톡_서울특별시송파구신천동29롯데월드타워앤드롯데월드몰
1056,휴게음식점,07_24_05_P,5670000,5670123-104-2026-00024,2026-03-05,,1,영업/정상,1,영업,,,,,,5.94,641-813,경상남도 창원시 의창구 명서동 45-11 1층 일부,"경상남도 창원시 의창구 원이대로189번길 19-1, 1층 일부호 (명서동)",51174.0,마니컨양념통닭,2026-03-05 11:11:45,I,2026-03-07 00:20:02,일반조리판매,349613.267427609,195600.1084847,일반조리판매,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,5.94,,,,,마니컨양념통닭_경상남도창원시의창구명서동45-111층일부
1057,휴게음식점,07_24_05_P,5670000,5670140-104-2026-00027,2026-03-05,,1,영업/정상,1,영업,,,,,,73.15,642-832,경상남도 창원시 성산구 상남동 15-4 보보스빌딩 102호,"경상남도 창원시 성산구 마디미서로 34, 보보스빌딩 102호 (상남동)",51496.0,로띠번 창원상남점,2026-03-05 11:31:24,I,2026-03-07 00:20:02,기타 휴게음식점,353077.835237225,192746.77503106,기타 휴게음식점,0.0,0.0,,,지하수전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,73.15,,,,,로띠번창원상남점_경상남도창원시성산구상남동15-4보보스빌딩102호
1059,휴게음식점,07_24_05_P,5670000,5670156-104-2026-00018,2026-03-05,,1,영업/정상,1,영업,,,,,,32.88,631-871,경상남도 창원시 마산합포구 해운동 17-7,"경상남도 창원시 마산합포구 월영남로 3, 105호 (해운동)",51752.0,에그박스 마산 해운점,2026-03-05 14:22:01,I,2026-03-07 00:20:02,패스트푸드,341897.372909712,187685.718936752,패스트푸드,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,32.88,,,,,에그박스마산해운점_경상남도창원시마산합포구해운동17-7
1092,휴게음식점,07_24_05_P,3510500,3510500-104-2026-00041,2026-03-05,,1,영업/정상,1,영업,,,,,,,,"인천광역시 미추홀구 관교동 15 인천종합터미널,롯데백화점","인천광역시 미추홀구 연남로 35, 롯데백화점 지하 1층 일부호 (관교동)",22242.0,주바른,2026-03-05 09:18:21,I,2026-03-07 00:20:02,기타 휴게음식점,173499.267314606,437739.32138498,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,"주바른_인천광역시미추홀구관교동15인천종합터미널,롯데백화점"
1060,휴게음식점,07_24_05_P,5670000,5670156-104-2026-00019,2026-03-05,,1,영업/정상,1,영업,,,,,,38.58,631-868,경상남도 창원시 마산합포구 자산동 295-4,"경상남도 창원시 마산합포구 심온길 109, 1층 (자산동)",51252.0,소리,2026-03-05 16:14:59,I,2026-03-07 00:20:02,일반조리판매,342389.144422562,190487.108729525,일반조리판매,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,38.58,,,,,소리_경상남도창원시마산합포구자산동295-4
1061,휴게음식점,07_24_05_P,5670000,5670184-104-2026-00006,2026-03-05,,1,영업/정상,1,영업,,,,,,62.8,630-805,경상남도 창원시 마산회원구 석전동 266-46 1층,"경상남도 창원시 마산회원구 3·15대로 583, 1층 (석전동)",51314.0,그레이스,2026-03-05 11:46:07,I,2026-03-07 00:20:02,커피숍,343115.626642453,193016.489287205,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,62.8,,,,,그레이스_경상남도창원시마산회원구석전동266-461층
1062,휴게음식점,07_24_05_P,5670000,5670206-104-2026-00005,2026-03-05,,1,영업/정상,1,영업,,,,,,42.97,645-510,경상남도 창원시 진해구 용원동 1134-16,경상남도 창원시 진해구 용원동로 249 (용원동),51610.0,꾸미 꼬마김밥,2026-03-05 11:55:37,I,2026-03-07 00:20:02,기타 휴게음식점,365843.786933186,178867.157473688,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,42.97,,,,,꾸미꼬마김밥_경상남도창원시진해구용원동1134-16
1063,휴게음식점,07_24_05_P,4641000,4651000-104-2026-00032,2026-03-05,,1,영업/정상,1,영업,,,,,,,,전북특별자치도 전주시 완산구 서신동 971 롯데백화점,전북특별자치도 전주시 완산구 온고을로 2 (서신동),54946.0,주바른,2026-03-05 09:13:27,I,2026-03-07 00:20:02,기타 휴게음식점,210932.176422652,259384.667767568,기타 휴게음식점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주바른_전북특별자치도전주시완산구서신동971롯데백화점
1064,휴게음식점,07_24_05_P,4641000,4651000-104-2026-00033,2026-03-05,,1,영업/정상,1,영업,,,,,,,,전북특별자치도 전주시 완산구 서신동 971 롯데백화점,"전북특별자치도 전주시 완산구 온고을로 2, 지하1층 (서신동)",54946.0,주식회사 보해명가,2026-03-05 17:07:45,I,2026-03-07 00:20:02,일반조리판매,210932.176422652,259384.667767568,일반조리판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주식회사보해명가_전북특별자치도전주시완산구서신동971롯데백화점
1065,휴게음식점,07_24_05_P,4641000,4661000-104-2026-00024,2026-03-05,,1,영업/정상,1,영업,,,,,,44.32,,전북특별자치도 전주시 덕진구 송천동1가 837-13,"전북특별자치도 전주시 덕진구 송천로 112-5, 1층 일부호 (송천동1가)",54834.0,카페시월(CAFESIWOL),2026-03-05 11:00:05,I,2026-03-07 00:20:02,커피숍,210455.742941402,262549.215719292,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,44.32,,,,,카페시월(CAFESIWOL)_전북특별자치도전주시덕진구송천동1가837-13
