번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,Unnamed: 47,record_key
533,건강기능식품일반판매업,07_22_03_P,3860000,3860000-134-2026-00075,2026-03-05,,1,영업/정상,1,영업,,,,,,,,경기도 부천시 원미구 상동 ***-* 가나베스트타운 쓰리 ***호,"경기도 부천시 원미구 상동로 **, 가나베스트타운 쓰리 ***호 (상동)",14544.0,야심만만,2026-03-05 17:47:00,I,2026-03-07 00:20:02,,178038.654941912,444806.206937757,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,야심만만_경기도부천시원미구상동***-*가나베스트타운쓰리***호
532,건강기능식품일반판매업,07_22_03_P,3860000,3860000-134-2026-00073,2026-03-05,,1,영업/정상,1,영업,,,,,,,,경기도 부천시 원미구 중동 ****-* 굿모닝위너스텔*차 ****호,"경기도 부천시 원미구 소향로 ***, 굿모닝위너스텔*차 ****호 (중동)",14548.0,웰컴아트컴퍼니,2026-03-05 10:27:22,I,2026-03-07 00:20:02,,179810.687768383,444343.646986282,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,웰컴아트컴퍼니_경기도부천시원미구중동****-*굿모닝위너스텔*차****호
498,건강기능식품일반판매업,07_22_03_P,4090000,4090000-134-2026-00107,2026-03-05,,1,영업/정상,1,영업,,,,,,3.3,415-060,경기도 김포시 장기동 **** 한강센트럴자이*단지 ***동 ****호,"경기도 김포시 태장로 ***, ***동 ****호 (장기동, 한강센트럴자이*단지)",10089.0,머니브로스,2026-03-05 14:01:13,I,2026-03-07 00:20:02,,171136.55535059,459276.38136678,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,머니브로스_경기도김포시장기동****한강센트럴자이*단지***동****호
487,건강기능식품일반판매업,07_22_03_P,5530000,5740000-134-2026-00088,2026-03-05,,1,영업/정상,1,영업,,,,,,6.6,,경기도 화성시 만세구 향남읍 하길리 ****-*,"경기도 화성시 만세구 향남읍 대밭로 **, *동 *층 ***호 일부호",18606.0,온맘마켓 향남점,2026-03-05 13:35:18,I,2026-03-07 00:20:02,,192228.90664588,401589.539871636,방문판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,온맘마켓향남점_경기도화성시만세구향남읍하길리****-*
497,건강기능식품일반판매업,07_22_03_P,3940000,3940000-134-2026-00113,2026-03-05,,1,영업/정상,1,영업,,,,,,,410-821,경기도 고양시 일산동구 식사동 ****-* 위시티스퀘어 ***호,"경기도 고양시 일산동구 위시티로 **, 위시티스퀘어 ***호 (식사동)",10324.0,드루와점핑&온열 다이어트 고양식사점,2026-03-05 10:42:22,I,2026-03-07 00:20:02,,183069.276160877,463670.35863399,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,드루와점핑&온열다이어트고양식사점_경기도고양시일산동구식사동****-*위시티스퀘어***호
496,건강기능식품일반판매업,07_22_03_P,3830000,3830000-134-2026-00040,2026-03-05,,1,영업/정상,1,영업,,,,,,50.0,430-852,경기도 안양시 만안구 석수동 ***-*,"경기도 안양시 만안구 안양로 ***, *층 ***호 (석수동)",13904.0,리브로 인터내셔널,2026-03-05 10:45:11,I,2026-03-07 00:20:02,,,,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,리브로인터내셔널_경기도안양시만안구석수동***-*
495,건강기능식품일반판매업,07_22_03_P,3930000,3930000-134-2026-00049,2026-03-05,,1,영업/정상,1,영업,,,,,,,426-857,경기도 안산시 상록구 이동 ***-* 새한주택 ***호,"경기도 안산시 상록구 충장로*길 **, ***호 (이동, 새한주택)",15510.0,한우리유통,2026-03-05 10:41:50,I,2026-03-07 00:20:02,,187490.446602323,423102.31020103,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,한우리유통_경기도안산시상록구이동***-*새한주택***호
493,건강기능식품일반판매업,07_22_03_P,3740000,3740000-134-2026-00082,2026-03-05,,1,영업/정상,1,영업,,,,,,,441-450,경기도 수원시 권선구 호매실동 **** 힐스테이트 호매실,"경기도 수원시 권선구 호매실로***번길 **, ****동 ****호 (호매실동, 힐스테이트 호매실)",16629.0,머큐리,2026-03-05 17:06:35,I,2026-03-07 00:20:02,,196272.31468346,417563.219866278,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,머큐리_경기도수원시권선구호매실동****힐스테이트호매실
492,건강기능식품일반판매업,07_22_03_P,3160000,3160000-134-2026-00030,2026-03-05,,1,영업/정상,1,영업,,,,,,,152-767,서울특별시 구로구 구로동 ***-* 삼성래미안아파트,"서울특별시 구로구 디지털로**길 **, ***동 ***호 (구로동, 삼성래미안아파트)",8371.0,창조상회,2026-03-05 15:08:56,I,2026-03-07 00:20:02,,190369.746285354,442842.969131683,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,창조상회_서울특별시구로구구로동***-*삼성래미안아파트
491,건강기능식품일반판매업,07_22_03_P,3280000,3280000-134-2026-00006,2026-03-05,,1,영업/정상,1,영업,,,,,,,606-819,부산광역시 영도구 청학동 **-** 미주아파트,"부산광역시 영도구 일산봉로 **, ***동 ***호 (청학동, 미주아파트)",49090.0,몽드라이프,2026-03-05 16:01:11,I,2026-03-07 00:20:02,,388334.49811469,178443.230703319,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,몽드라이프_부산광역시영도구청학동**-**미주아파트
522,건강기능식품일반판매업,07_22_03_P,3860000,3860000-134-2026-00074,2026-03-05,,1,영업/정상,1,영업,,,,,,,,경기도 부천시 원미구 심곡동 ***-* 프리존 빌딩 *층 ***호 일부호,"경기도 부천시 원미구 부일로 ***, 프리존 빌딩 *층 ***호 일부호 (심곡동)",14637.0,셀러단코리아,2026-03-05 15:42:49,I,2026-03-07 00:20:02,,180480.705338028,442664.19813911,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,셀러단코리아_경기도부천시원미구심곡동***-*프리존빌딩*층***호일부호
490,건강기능식품일반판매업,07_22_03_P,3280000,3280000-134-2026-00005,2026-03-05,,1,영업/정상,1,영업,,,,,,75.6,606-012,부산광역시 영도구 대교동*가 ***-*,"부산광역시 영도구 절영로**번길 *, *층 (대교동*가)",49052.0,다온팜,2026-03-05 15:02:21,I,2026-03-07 00:20:02,,385942.652609206,178860.34208832,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,다온팜_부산광역시영도구대교동*가***-*
523,건강기능식품일반판매업,07_22_03_P,3440000,3440000-134-2026-00010,2026-03-05,,1,영업/정상,1,영업,,,,,,,705-801,대구광역시 남구 대명동 **-*,"대구광역시 남구 대명로 ***, *층 (대명동)",42418.0,최고상점,2026-03-05 09:50:16,I,2026-03-07 00:20:02,,343560.927015861,261732.398322119,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,최고상점_대구광역시남구대명동**-*
489,건강기능식품일반판매업,07_22_03_P,4080000,4080000-134-2026-00019,2026-03-05,,1,영업/정상,1,영업,,,,,,,456-110,경기도 안성시 낙원동 **-** *층,"경기도 안성시 장기로 **, *층 우측호 (낙원동)",17592.0,오늘의 컨디션,2026-03-05 17:01:48,I,2026-03-07 00:20:02,,224280.498990898,389205.320091455,다단계판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,오늘의컨디션_경기도안성시낙원동**-***층
500,건강기능식품일반판매업,07_22_03_P,4090000,4090000-134-2026-00109,2026-03-05,,1,영업/정상,1,영업,,,,,,3.3,415-080,경기도 김포시 구래동 ****-* 구래역한강리슈빌 ***동 ****호,"경기도 김포시 김포한강*로 ***, ***동 ****호 (구래동, 구래역한강리슈빌)",10070.0,부자커머스,2026-03-05 15:53:34,I,2026-03-07 00:20:02,,167035.568886612,460036.423017077,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,부자커머스_경기도김포시구래동****-*구래역한강리슈빌***동****호
515,건강기능식품일반판매업,07_22_03_P,3240000,3240000-134-2026-00044,2026-03-05,,1,영업/정상,1,영업,,,,,15770711,,134-822,서울특별시 강동구 둔촌동 *** 둔촌역,"서울특별시 강동구 양재대로 지하 ****, 둔촌역 지하층 (둔촌동)",5404.0,세븐일레븐 S둔촌동역점,2026-03-05 15:32:05,I,2026-03-07 00:20:02,,,,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,세븐일레븐S둔촌동역점_서울특별시강동구둔촌동***둔촌역
514,건강기능식품일반판매업,07_22_03_P,3240000,3240000-134-2026-00043,2026-03-05,,1,영업/정상,1,영업,,,,,15770711,,134-090,서울특별시 강동구 상일동 *** 고덕리엔파크*단지아파트,"서울특별시 강동구 상일로 **, 상가동 *층 ***호 (상일동, 고덕리엔파크*단지아파트)",5287.0,세븐일레븐 강일리엔파크점,2026-03-05 15:28:19,I,2026-03-07 00:20:02,,215422.746119624,450031.389222568,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,세븐일레븐강일리엔파크점_서울특별시강동구상일동***고덕리엔파크*단지아파트
513,건강기능식품일반판매업,07_22_03_P,3240000,3240000-134-2026-00042,2026-03-05,,1,영업/정상,1,영업,,,,,15770711,,134-867,서울특별시 강동구 천호동 ***-**,"서울특별시 강동구 구천면로**길 **, *층 (천호동)",5319.0,세븐일레븐 천호아마빌레점,2026-03-05 15:25:04,I,2026-03-07 00:20:02,,211634.389771536,449416.088618542,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,세븐일레븐천호아마빌레점_서울특별시강동구천호동***-**
506,건강기능식품일반판매업,07_22_03_P,3600000,3600000-134-2026-00023,2026-03-05,,1,영업/정상,1,영업,,,,,,6.6,502-828,광주광역시 서구 치평동 **** 갤러리 *** ***동 ****호,"광주광역시 서구 상무누리로 **, ***동 ****호 (치평동, 갤러리 ***)",61955.0,생생로,2026-03-05 16:33:31,I,2026-03-07 00:20:02,,185219.782185723,183029.411490071,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,6.6,,,,,생생로_광주광역시서구치평동****갤러리******동****호
556,건강기능식품일반판매업,07_22_03_P,4050000,5630000-134-2026-00054,2026-03-05,,1,영업/정상,1,영업,,,,,,,446-908,경기도 용인시 기흥구 영덕동 **** 힉스유타워 A동 B***호,"경기도 용인시 기흥구 중부대로 ***, 힉스유타워 A동 지하*층 B***호 (영덕동)",17095.0,유로플러스라인,2026-03-05 13:55:59,I,2026-03-07 00:20:02,,207954.10748572,418552.765838324,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,유로플러스라인_경기도용인시기흥구영덕동****힉스유타워A동B***호
555,건강기능식품일반판매업,07_22_03_P,4050000,5630000-134-2026-00053,2026-03-05,,1,영업/정상,1,영업,,,,,,,446-910,경기도 용인시 기흥구 언남동 *** 하마비마을동일하이빌*차아파트,"경기도 용인시 기흥구 구성로 ***-**, ***동 ***호 (언남동, 하마비마을동일하이빌*차아파트)",16918.0,피닉스회사,2026-03-05 09:20:42,I,2026-03-07 00:20:02,,210957.856958296,421465.335474149,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,피닉스회사_경기도용인시기흥구언남동***하마비마을동일하이빌*차아파트
554,건강기능식품일반판매업,07_22_03_P,4181000,4181000-134-2026-00024,2026-03-05,,1,영업/정상,1,영업,,,,,,,,강원특별자치도 춘천시 사농동 ***-***,"강원특별자치도 춘천시 신샘밭로 ***-*, ***호 (사농동)",24207.0,빛나는날,2026-03-05 09:48:30,I,2026-03-07 00:20:02,,263494.727825936,491373.69077673,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,빛나는날_강원특별자치도춘천시사농동***-***
553,건강기능식품일반판매업,07_22_03_P,3540000,3540000-134-2026-00033,2026-03-05,,1,영업/정상,1,영업,,,,,,,403-802,인천광역시 부평구 갈산동 *** 태화아파트,"인천광역시 부평구 부평북로 ***, ***동 *층 ***호 (갈산동, 태화아파트)",21316.0,리우,2026-03-05 10:37:27,I,2026-03-07 00:20:02,,175935.804655884,446811.940518704,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,리우_인천광역시부평구갈산동***태화아파트
552,건강기능식품일반판매업,07_22_03_P,3670000,3670000-134-2026-00028,2026-03-05,,1,영업/정상,1,영업,,,,,,,305-328,대전광역시 유성구 죽동 ***-* 지상*층 ***호,"대전광역시 유성구 죽동로***번길 **, 지상*층 ***호 (죽동)",34127.0,힐푸드 이종희 건강요리연구소,2026-03-05 15:02:22,I,2026-03-07 00:20:02,,230355.910116249,318842.600415569,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,힐푸드이종희건강요리연구소_대전광역시유성구죽동***-*지상*층***호
507,건강기능식품일반판매업,07_22_03_P,4040000,4040000-134-2026-00036,2026-03-05,,1,영업/정상,1,영업,,,,,,36.4,465-150,경기도 하남시 망월동 **** 골든브릿지,"경기도 하남시 미사강변남로 **, 골든브릿지 *층 ***호 (망월동)",12914.0,우리동네 국민상회 미사하남고점,2026-03-05 17:10:20,I,2026-03-07 00:20:02,,216415.268403984,450891.400433685,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,자가,0.0,0.0,N,0.0,,,,,우리동네국민상회미사하남고점_경기도하남시망월동****골든브릿지
550,건강기능식품일반판매업,07_22_03_P,3100000,3100000-134-2026-00043,2026-03-05,,1,영업/정상,1,영업,,,,,0264010303,3.3,139-855,서울특별시 노원구 중계동 **-** 중계약국,"서울특별시 노원구 중계로**길 **, 중계약국 *층 일부호 (중계동)",1724.0,예뻐지는 약속,2026-03-05 14:47:39,I,2026-03-07 00:20:02,,207167.554924874,460833.865704059,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,예뻐지는약속_서울특별시노원구중계동**-**중계약국
549,건강기능식품일반판매업,07_22_03_P,3100000,3100000-134-2026-00042,2026-03-05,,1,영업/정상,1,영업,,,,,,3.3,139-867,서울특별시 노원구 중계동 *** 대호프라자,"서울특별시 노원구 한글비석로 ***, 대호프라자 *층 ***호 (중계동)",1662.0,하율명품,2026-03-05 11:15:38,I,2026-03-07 00:20:02,,206399.072338658,461941.955622232,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,하율명품_서울특별시노원구중계동***대호프라자
509,건강기능식품일반판매업,07_22_03_P,3450000,3450000-134-2026-00019,2026-03-05,,1,영업/정상,1,영업,,,,,,,702-855,대구광역시 북구 침산동 ***-* 침산동코오롱하늘채아파트,"대구광역시 북구 중앙대로 ***, ***동 ***호 (침산동, 침산동코오롱하늘채아파트)",41584.0,웰픽어스,2026-03-05 15:26:00,I,2026-03-07 00:20:02,,344079.610016873,266230.917262024,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,웰픽어스_대구광역시북구침산동***-*침산동코오롱하늘채아파트
546,건강기능식품일반판매업,07_22_03_P,3780000,3810000-134-2026-00045,2026-03-05,,1,영업/정상,1,영업,,,,,,,463-867,경기도 성남시 분당구 정자동 ***-* 세명타워 ***(R-***)호,"경기도 성남시 분당구 정자일로***번길 **, 세명타워 *층 ***호(R-***)호 (정자동)",13558.0,핏포유,2026-03-05 14:37:38,I,2026-03-07 00:20:02,,209437.027215438,429144.58604744,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,핏포유_경기도성남시분당구정자동***-*세명타워***(R-***)호
545,건강기능식품일반판매업,07_22_03_P,6510000,6510000-134-2026-00023,2026-03-05,,1,영업/정상,1,영업,,,,,,,695-949,제주특별자치도 제주시 한경면 청수리 **** 제주국제학교 아이비스 ***,"제주특별자치도 제주시 한경면 연명로 ***, ***동 *호 (제주국제학교 아이비스 ***)",63006.0,셀잇바이브,2026-03-05 14:13:27,I,2026-03-07 00:20:02,,,,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,셀잇바이브_제주특별자치도제주시한경면청수리****제주국제학교아이비스***
544,건강기능식품일반판매업,07_22_03_P,4060000,4060000-134-2026-00106,2026-03-05,,1,영업/정상,1,영업,,,,,,3.3,413-100,경기도 파주시 동패동 ****-* 센타프라자*,"경기도 파주시 청석로 ***, 센타프라자* **층 ****-B***호 (동패동)",10874.0,너구리마켓,2026-03-05 14:59:52,I,2026-03-07 00:20:02,,175051.536682254,469329.561686701,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,임대,0.0,0.0,N,0.0,,,,,너구리마켓_경기도파주시동패동****-*센타프라자*
543,건강기능식품일반판매업,07_22_03_P,4490000,4490000-134-2026-00058,2026-03-05,,1,영업/정상,1,영업,,,,,,,330-270,충청남도 천안시 동남구 청당동 ***-**,"충청남도 천안시 동남구 풍세로 ***, *층 ***호 L***호 (청당동)",31202.0,플로파이브스토어,2026-03-05 15:50:58,I,2026-03-07 00:20:02,,212652.279997285,364366.677679565,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,플로파이브스토어_충청남도천안시동남구청당동***-**
542,건강기능식품일반판매업,07_22_03_P,4490000,4490000-134-2026-00057,2026-03-05,,1,영업/정상,1,영업,,,,,,,331-958,충청남도 천안시 서북구 두정동 ***,"충청남도 천안시 서북구 오성*길 **, *층 ***호 일부호 (두정동)",31090.0,씨유천안두정굿모닝점,2026-03-05 13:26:29,I,2026-03-07 00:20:02,,211373.956013087,370213.724225327,영업장판매,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,씨유천안두정굿모닝점_충청남도천안시서북구두정동***
505,건강기능식품일반판매업,07_22_03_P,4191000,4191000-134-2026-00030,2026-03-05,,1,영업/정상,1,영업,,,,,,,,강원특별자치도 원주시 일산동 ***-**,"강원특별자치도 원주시 남산로 **, *층 (일산동)",26434.0,라이프코어,2026-03-05 16:07:58,I,2026-03-07 00:20:02,,283479.220844719,427407.780185461,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,라이프코어_강원특별자치도원주시일산동***-**
541,건강기능식품일반판매업,07_22_03_P,3220000,3220000-134-2026-00100,2026-03-05,,1,영업/정상,1,영업,,,,,,,135-904,서울특별시 강남구 압구정동 *** 현대아파트,"서울특별시 강남구 압구정로 ***, **동 ***호 (압구정동, 현대아파트)",6006.0,에어비에치,2026-03-05 12:46:16,I,2026-03-07 00:20:02,,203062.78452284,447663.86257666,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,에어비에치_서울특별시강남구압구정동***현대아파트
510,건강기능식품일반판매업,07_22_03_P,4040000,4040000-134-2026-00035,2026-03-05,,1,영업/정상,1,영업,,,,,,,465-150,경기도 하남시 망월동 **** 미사역 파라곤,"경기도 하남시 미사강변동로 ***, ***동 ****호 (망월동, 미사역 파라곤)",12912.0,주식회사 아이에프웰,2026-03-05 09:48:03,I,2026-03-07 00:20:02,,217057.174856799,451355.879802577,전자상거래(통신판매업),0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,0.0,,,,,주식회사아이에프웰_경기도하남시망월동****미사역파라곤
