번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),실험실면적,사업장구분명,영업소면적,위탁업체명,실험실지역코드,실험실우편번호,실험실산,실험실번지,실험실호,실험실통,실험실반,실험실특수주소,실험실특수주소동,실험실특수주소호,실험실도로명주소시군구코드,실험실도로명주소읍면동코드,실험실도로명주소읍면동구분,실험실도로명주소코드,실험실도로명특수주소,실험실도로명주소건물층구분,실험실도로명주소건물본번호,실험실도로명주소건물부번호,실험실도로명주소우편번호,Unnamed: 51,record_key
125,환경측정대행업,09_30_17_P,6530000,653000008202300030,2026-02-12,,1,영업/정상,N,신규,,,,,,,26347,강원특별자치도 원주시 지정면 신평리 1126번지,강원특별자치도 원주시 지정면 청정로 80-1,26347,(주)알렉스분석시험소,2026-02-12 15:24:11,U,2026-02-14 02:40:00,,278740.864821739,431780.028130067,0.0,측정대행업,0,,5113033025.0,26347.0,0.0,1126.0,0.0,,,,,,51130.0,5113033025.0,0.0,3350409.0,,0.0,80.0,1.0,26347.0,,(주)알렉스분석시험소_강원특별자치도원주시지정면신평리1126번지
149,환경측정대행업,09_30_17_P,6410000,641000008202500198,2026-02-12,,1,영업/정상,N,신규,,,,,,,,경기도 군포시 당정동 181-42 1210~1212호,"경기도 군포시 공단로140번길 46, 1210~1212호 (당정동)",,(주)유일환경이앤씨,2026-02-12 09:19:43,U,2026-02-16 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)유일환경이앤씨_경기도군포시당정동181-421210~1212호
150,환경측정대행업,09_30_17_P,6410000,641000008202500208,2026-02-12,,1,영업/정상,N,신규,,,,,,,,경기도 군포시 당정동 352-18,경기도 군포시 산본로101번길 13 (당정동),,(주)한국유로핀즈 분석서비스,2026-02-12 09:20:17,U,2026-02-16 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)한국유로핀즈분석서비스_경기도군포시당정동352-18
84,환경측정대행업,09_30_17_P,6310000,631000008202600011,2026-02-11,,1,영업/정상,N,신규,,,,,,,44681,울산광역시 남구 신정동 4-9 A동 201호,"울산광역시 남구 팔등로141번길 17, A동 2층 201호 (신정동)",44681,(주)해울환경,2026-02-11 17:39:02,I,2026-02-13 00:20:38,,410384.861351472,230189.059723604,0.0,측정대행업,0,,3114010400.0,44681.0,0.0,4.0,9.0,,,,A,201,31140.0,3114010400.0,1.0,4310822.0,,0.0,17.0,0.0,44681.0,,(주)해울환경_울산광역시남구신정동4-9A동201호
86,환경측정대행업,09_30_17_P,6260000,626000008200600010,2026-02-11,,1,영업/정상,N,신규,,,,,,,46700,부산광역시 강서구 대저1동 1191번지,부산광역시 강서구 대저로29번길 54 (대저1동),46700,천호환경(주),2026-02-11 13:46:45,U,2026-02-13 02:40:00,,378045.177942087,192622.618764384,93.48,측정대행업,0,,,,,,,,,,,,26440.0,2644010100.0,1.0,4208262.0,,0.0,54.0,,46700.0,,천호환경(주)_부산광역시강서구대저1동1191번지
94,환경측정대행업,09_30_17_P,6260000,626000008201900008,2026-02-11,,1,영업/정상,N,신규,,,,,,,47711,부산광역시 동래구 온천동 170-3 온천메디플러스 802호,"부산광역시 동래구 금강공원로 11, 온천메디플러스 802호 (온천동)",47711,(주)누리환경 ENG,2026-02-11 10:22:14,U,2026-02-13 02:40:00,,389603.356950651,192995.657430744,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)누리환경ENG_부산광역시동래구온천동170-3온천메디플러스802호
98,환경측정대행업,09_30_17_P,6270000,627000008202100005,2026-02-11,,1,영업/정상,N,신규,,,,,,,42612,대구광역시 달서구 이곡동 1220-1,"대구광역시 달서구 이곡서로 13, 3층(이곡동)",42612,(주)정안환경측정,2026-02-11 09:19:00,U,2026-02-13 02:40:00,,335921.019181309,262555.588663467,0.0,측정대행업,0,,2729010800.0,42612.0,0.0,1220.0,1.0,,,,,,27290.0,2729010800.0,1.0,3147035.0,,0.0,13.0,0.0,42612.0,,(주)정안환경측정_대구광역시달서구이곡동1220-1
101,환경측정대행업,09_30_17_P,6260000,626000008202000015,2026-02-11,,1,영업/정상,N,신규,,,,,,,46916,부산광역시 사상구 모라동 282-6 금호환경산업사 101호,"부산광역시 사상구 사상로539번길 39, 금호환경산업사 1층 101호 (모라동)",46916,지에이치환경(주),2026-02-11 10:16:08,U,2026-02-13 02:40:00,,380903.012198435,190017.436488015,0.0,측정대행업,0,,2653010200.0,46916.0,0.0,282.0,6.0,,,금호환경산업사,,101,26530.0,2653010200.0,1.0,4217274.0,금호환경산업사,0.0,39.0,0.0,46916.0,,지에이치환경(주)_부산광역시사상구모라동282-6금호환경산업사101호
73,환경측정대행업,09_30_17_P,6290000,629000008202200065,2026-02-10,,1,영업/정상,N,신규,,,,,,,61900,광주광역시 서구 동천동 34번지,광주광역시 서구 하남대로502번길 20-46(동천동),61900,(주)코엔텍알앤씨),2026-02-10 15:19:06,U,2026-02-12 02:40:00,,185621.520026507,186216.010517718,0.0,측정대행업,0,,2914013300.0,61900.0,0.0,34.0,0.0,,,,,,29140.0,2914013300.0,1.0,4280561.0,,0.0,20.0,46.0,61900.0,,(주)코엔텍알앤씨)_광주광역시서구동천동34번지
74,환경측정대행업,09_30_17_P,6260000,626000008202000008,2026-02-10,,1,영업/정상,N,신규,,,,,,,46213,부산광역시 금정구 청룡동 87번지,"부산광역시 금정구 중앙대로 2140, 5층 (청룡동)",46213,(주)유림환경기술연구소,2026-02-10 14:56:05,U,2026-02-12 02:40:00,,390367.323272678,199348.933631719,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)유림환경기술연구소_부산광역시금정구청룡동87번지
82,환경측정대행업,09_30_17_P,6300000,630000008202500001,2026-02-10,,1,영업/정상,N,신규,,,,,,,34000,대전광역시 유성구 신동 662-7,대전광역시 유성구 국제과학8로 33(신동),34000,(주)대덕분석기술연구원,2026-02-10 16:58:50,U,2026-02-12 02:40:00,,233269.27462576,330163.808843393,170.0,측정대행업,0,,3020015100.0,34000.0,0.0,662.0,7.0,,,,,,30200.0,3020015100.0,1.0,3352520.0,,0.0,33.0,0.0,34000.0,,(주)대덕분석기술연구원_대전광역시유성구신동662-7
80,환경측정대행업,09_30_17_P,6460000,646000008202400013,2026-02-10,,1,영업/정상,N,신규,,,,,,,57992,전라남도 순천시 연향동 235-8,전라남도 순천시 명말1길 53 (연향동),57992,(주)그린환경종합센터,2026-02-10 08:57:57,U,2026-02-12 02:40:00,,247627.47401881,160468.654171193,0.0,측정대행업,0,,4615011400.0,57992.0,0.0,235.0,8.0,,,,,,46150.0,4615011400.0,1.0,4649317.0,,0.0,53.0,0.0,57992.0,,(주)그린환경종합센터_전라남도순천시연향동235-8
78,환경측정대행업,09_30_17_P,6410000,641000008202500242,2026-02-10,,1,영업/정상,N,신규,,,,,,,,경기도 과천시 중앙동 2번지 한국화학융합시험연구원,"경기도 과천시 교육원로 98, 한국화학융합시험연구원 (중앙동)",,(재)한국화학융합시험연구원,2026-02-10 08:43:59,U,2026-02-12 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(재)한국화학융합시험연구원_경기도과천시중앙동2번지한국화학융합시험연구원
77,환경측정대행업,09_30_17_P,6300000,630000008202100041,2026-02-10,,1,영업/정상,N,신규,,,,,,,34000,대전광역시 유성구 신동 657-6,대전광역시 유성구 국제과학2로 2(신동),34000,(주)아이피티씨,2026-02-10 17:14:31,U,2026-02-12 02:40:00,,232915.547204332,330465.79441848,0.0,측정대행업,0,,3020015100.0,34000.0,0.0,657.0,6.0,,,,,,30200.0,3020015100.0,1.0,3352514.0,,0.0,2.0,0.0,34000.0,,(주)아이피티씨_대전광역시유성구신동657-6
75,환경측정대행업,09_30_17_P,6300000,630000008202200001,2026-02-10,,1,영업/정상,N,신규,,,,,,,34574,대전광역시 동구 가양동 429-7,"대전광역시 동구 동대전로 309, 1.6층 (가양동)",34574,(주)케미,2026-02-10 17:00:23,U,2026-02-12 02:40:00,,239738.615994589,316465.057620824,0.0,측정대행업,0,,3011011400.0,34574.0,0.0,429.0,7.0,,,,,,30110.0,3011011400.0,1.0,3164009.0,,0.0,309.0,0.0,34574.0,,(주)케미_대전광역시동구가양동429-7
70,환경측정대행업,09_30_17_P,6290000,629000008202600001,2026-02-10,,1,영업/정상,N,신규,,,,,,,61011,광주광역시 북구 오룡동 1110-43 와이어스파크(지식산업센터),"광주광역시 북구 첨단과기로208번길 43-22, 와이어스파크(지식산업센터) 에프에이동 11층 1101호 (오룡동)",61011,(주)비디텍환경센터,2026-02-10 11:12:20,I,2026-02-12 00:20:02,,186425.175728259,191476.283061712,0.0,측정대행업,0,,2917014100.0,61011.0,0.0,1110.0,43.0,,,와이어스파크(지식산업센터),,,29170.0,2917014100.0,1.0,4286722.0,와이어스파크(지식산업센터),0.0,43.0,22.0,61011.0,,(주)비디텍환경센터_광주광역시북구오룡동1110-43와이어스파크(지식산업센터)
71,환경측정대행업,09_30_17_P,6410000,641000008202600015,2026-02-10,,1,영업/정상,N,신규,,,,,,,11168,경기도 포천시 가산면 가산리 305-2,경기도 포천시 가산면 시우동6길 15,11168,(주)에버그린탑,2026-02-10 19:14:29,I,2026-02-12 00:20:02,,215242.783580745,480588.942937585,0.0,측정대행업,0,,4165033024.0,11168.0,0.0,305.0,2.0,,,,,,41650.0,4165033024.0,0.0,4439342.0,,0.0,15.0,0.0,11168.0,,(주)에버그린탑_경기도포천시가산면가산리305-2
72,환경측정대행업,09_30_17_P,6290000,629000008202200060,2026-02-10,,1,영업/정상,N,신규,,,,,,,57753,전라남도 광양시 광양읍 칠성리 531번지,"전라남도 광양시 광양읍 성북길 39, 2층 202호",57753,(주)코엔라이프,2026-02-10 15:04:44,U,2026-02-12 02:40:00,,253205.855031821,163996.733278651,0.0,측정대행업,0,,2914013300.0,61900.0,0.0,34.0,0.0,,,,,,29140.0,2914013300.0,1.0,4280561.0,,0.0,20.0,46.0,61900.0,,(주)코엔라이프_전라남도광양시광양읍칠성리531번지
83,환경측정대행업,09_30_17_P,6460000,646000008202300076,2026-02-10,,1,영업/정상,N,신규,,,,,,,519-951,전라남도 화순군 화순읍 대리 540번지 86호,전라남도 화순군 화순읍 칠충로 61-19,519-951,(주)디엠이테크,2026-02-10 17:50:48,U,2026-02-12 02:40:00,,197766.4510918,173008.376152639,117.6,측정대행업,0,,4679025033.0,519951.0,1.0,540.0,86.0,,,,,,46790.0,4679025000.0,0.0,3291036.0,,0.0,61.0,19.0,519951.0,,(주)디엠이테크_전라남도화순군화순읍대리540번지86호
64,환경측정대행업,09_30_17_P,6410000,641000008202500190,2026-02-09,,1,영업/정상,N,신규,,,,,,,,경기도 오산시 세교동 118-1,"경기도 오산시 세남로14번길 57, 2층 (세교동)",,(주)수호환경,2026-02-09 08:51:23,U,2026-02-11 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)수호환경_경기도오산시세교동118-1
65,환경측정대행업,09_30_17_P,6280000,628000008200700006,2026-02-09,,1,영업/정상,N,신규,,,,,,,22146,인천광역시 미추홀구 주안동 1543-2,인천광역시 미추홀구 구월로8번길 4 (주안동),22146,㈜경인환경,2026-02-09 19:57:50,U,2026-02-11 02:40:00,,172631.445953134,439510.520794447,0.0,측정대행업,0,,2817710500.0,22146.0,0.0,1543.0,2.0,,,,,,28177.0,2817710500.0,1.0,4253099.0,,0.0,4.0,0.0,22146.0,,㈜경인환경_인천광역시미추홀구주안동1543-2
66,환경측정대행업,09_30_17_P,6440000,644000008200600003,2026-02-09,,1,영업/정상,N,신규,,,,,,,336-885,충청남도 아산시 신창면 읍내리  646번지 순천향대학교 산학협력단,충청남도 아산시 신창면 순천향로 22 (순천향대학교 산학협력단),336-745,순천향대학교산학협력단(순천향환경보건센터),2026-02-09 08:16:27,U,2026-02-11 02:40:00,,193812.751821466,363151.739293529,63.0,측정대행업,0,,4420041022.0,336885.0,1.0,646.0,,,,순천향대학교 산학협력단,,,44200.0,4420041000.0,0.0,3253046.0,순천향대학교 산학협력단,0.0,22.0,,336745.0,,순천향대학교산학협력단(순천향환경보건센터)_충청남도아산시신창면읍내리646번지순천향대학교산학협력단
67,환경측정대행업,09_30_17_P,6280000,628000008200700002,2026-02-09,,1,영업/정상,N,신규,,,,,,,405-817,인천광역시 남동구 고잔동   646번지 1호 남동공단 75B-2L,"인천광역시 남동구 은청로 76 (고잔동,남동공단 75B-2L)",,㈜대하엔지니어링,2026-02-09 18:45:58,U,2026-02-11 02:40:00,,173674.214210027,433403.910198401,0.0,측정대행업,0,,2820011100.0,405817.0,1.0,646.0,1.0,,,남동공단 75B-2L,,,28200.0,2820011100.0,1.0,3153061.0,남동공단 75B-2L,0.0,76.0,,,,㈜대하엔지니어링_인천광역시남동구고잔동646번지1호남동공단75B-2L
69,환경측정대행업,09_30_17_P,6440000,644000008202400003,2026-02-09,,1,영업/정상,N,신규,,,,,,,32826,충청남도 계룡시 금암동 147-1,"충청남도 계룡시 서금암2길 20, 401호(금암동)",32826,(주)바른환경,2026-02-09 08:22:02,U,2026-02-11 02:40:00,,222897.79799907,308080.775844321,0.0,측정대행업,0,,4425010100.0,32826.0,0.0,147.0,1.0,,,,,,44250.0,4425010100.0,1.0,4568035.0,,0.0,20.0,0.0,32826.0,,(주)바른환경_충청남도계룡시금암동147-1
62,환경측정대행업,09_30_17_P,6270000,627000008200600014,2026-02-06,,1,영업/정상,N,신규,,,,,,,,대구광역시 서구 이현동 192번지 8호,대구광역시 서구 북비산로17길 9-7 (이현동),,국일공해측정(주),2026-02-06 14:04:48,U,2026-02-08 02:40:00,,,,210.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,국일공해측정(주)_대구광역시서구이현동192번지8호
57,환경측정대행업,09_30_17_P,6310000,631000008202600010,2026-02-06,,1,영업/정상,N,신규,,,,,,,44776,울산광역시 남구 두왕동 761-6,울산광역시 남구 테크노산업로81번길 25 (두왕동),44776,(주)엔코아그린웍스,2026-02-06 11:02:10,I,2026-02-08 00:20:01,,408351.55304574,225868.738712281,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)엔코아그린웍스_울산광역시남구두왕동761-6
54,환경측정대행업,09_30_17_P,6460000,646000008202400003,2026-02-05,,1,영업/정상,N,신규,,,,,,,59631,전라남도 여수시 봉계동 726-75,전라남도 여수시 좌수영로 962-11 (봉계동),59631,디에이치환경산업 주식회사,2026-02-05 13:30:23,U,2026-02-07 02:40:00,,260788.987372593,143033.127165521,0.0,측정대행업,0,,4613013900.0,59631.0,0.0,726.0,75.0,,,,,,46130.0,4613013900.0,1.0,3282069.0,,0.0,962.0,11.0,59631.0,,디에이치환경산업주식회사_전라남도여수시봉계동726-75
