"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"15","사료제조업","02_04_05_P","3990000","399000003420230002","2023-01-18","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 평내동 579-2 강남프라자 305호","경기도 남양주시 경춘로1256번길 9, 강남프라자 305호 (평내동)","12223","주식회사 비고앤세이지","2026-04-01 16:57:51","U","2026-04-03 02:40:00","수입","220704.248865261","460440.764161136","사료제조업","수입","0","L00","0",
"16","사료제조업","02_04_05_P","3990000","399000003420200019","2020-11-17","","01","영업/정상","0000","정상","","","","","02-512-8619","0","","경기도 남양주시 화도읍 차산리 861","경기도 남양주시 화도읍 수레로964번길 69","12199","(주)다솜코퍼레이션","2026-04-01 16:54:39","U","2026-04-03 02:40:00","수입","225712.150645819","458275.569239587","사료제조업","수입","0","000","0",
"17","사료제조업","02_04_05_P","3990000","399000003420250009","2025-06-18","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 수동면 입석리 4-12","경기도 남양주시 수동면 남가로 1795-52","12030","마르켄9","2026-04-01 16:53:11","U","2026-04-03 02:40:00","단미","231024.685023514","466010.132064275","사료제조업","단미","0","000","0",
"18","사료제조업","02_04_05_P","6540000","654000050220080001","2008-01-10","","01","영업/정상","0000","정상","","","","","0636367589","0","","","전북특별자치도 남원시 대산면 대곡신계길 72","","남원섬유질사료조합공동사업법인","2026-04-01 09:01:33","U","2026-04-03 02:40:00","사료제조업(배합)","228832.221153804","211562.540567302","사료제조업","","0","000","0",
"19","사료제조업","02_04_05_P","6540000","654000050220200013","2020-04-24","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 정읍시 하북동  849번지 1호 ㈜케이시","전북특별자치도 정읍시 서부산업도로 672-4, ㈜케이시 (하북동)","","주식회사케이시","2026-04-01 10:14:59","U","2026-04-03 02:40:00","사료제조업(보조)","188496.3892693","232952.326968233","사료제조업","","0","000","0",
"20","사료제조업","02_04_05_P","3990000","399000003420220010","2022-07-07","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 다산동 6144 다산진건 블루웨일 지식산업센터 1차 F1040호","경기도 남양주시 다산중앙로19번길 21, 다산진건 블루웨일 지식산업센터 1차 F1040호 (다산동)","12248","주식회사 티알코리아","2026-04-01 16:55:51","U","2026-04-03 02:40:00","수입","213475.84503244","456850.705350484","사료제조업","수입","0","L00","0",
"21","사료제조업","02_04_05_P","3990000","399000003420220013","2022-08-16","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 오남읍 오남리 650-4 1동","경기도 남양주시 오남읍 양지로80번길 37, 1동 1층","12048","주식회사 호아마이","2026-04-01 16:58:07","U","2026-04-03 02:40:00","수입","218020.367747796","465255.657249849","사료제조업","수입","0","L00","0",
"22","사료제조업","02_04_05_P","6270000","627000050220260007","2026-04-03","","01","영업/정상","0000","정상","","","","","","","","대구광역시 동구 방촌동  857번지 55호","대구광역시 동구 동촌로 289, 2층 (방촌동)","","주식회사 품","2026-04-02 18:42:17","I","2026-04-04 00:20:02","사료제조업(수입)","350859.264067048","265675.624775597","사료제조업","","0","L00","0",
"23","사료제조업","02_04_05_P","6440000","644000050220150033","2015-05-20","","01","영업/정상","0000","정상","","","","","0419343735","0","","","충청남도 보령시 도미항로 246","","(주)백광시엔에스","2026-04-02 10:08:37","U","2026-04-04 02:40:00","사료제조업(단미)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"24","사료제조업","02_04_05_P","6440000","644000050220150035","2015-05-20","","01","영업/정상","0000","정상","","","","","0419343735","0","","","충청남도 보령시 도미항로 246","","(주)백광시엔에스","2026-04-02 10:09:08","U","2026-04-04 02:40:00","사료제조업(단미)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"25","사료제조업","02_04_05_P","6440000","644000050220150036","2015-05-20","","01","영업/정상","0000","정상","","","","","","0","","","충청남도 보령시 도미항로 246","","(주)백광시엔에스","2026-04-02 10:09:34","U","2026-04-04 02:40:00","사료제조업(단미)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"26","사료제조업","02_04_05_P","6440000","644000050220020010","2002-05-06","","01","영업/정상","0000","정상","","","","","0419343735","0","","충청남도 보령시 청소면 장곡리 971-9번지","충청남도 보령시 청소면 도미항로 246","","(주)백광시엔에스","2026-04-02 10:06:08","U","2026-04-04 02:40:00","사료제조업(보조)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"27","사료제조업","02_04_05_P","6440000","644000050220060015","1997-05-29","","01","영업/정상","0000","정상","","","","","","0","","충청남도 보령시 청소면 장곡리 971-10","충청남도 보령시 청소면 도미항로 246","","(주)백광시엔에스","2026-04-02 10:07:54","U","2026-04-04 02:40:00","사료제조업(단미)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"28","사료제조업","02_04_05_P","6440000","644000050219970004","2005-09-02","","01","영업/정상","0000","정상","","","","","0419343735","","","충청남도 보령시 청소면 장곡리 971-9번지","충청남도 보령시 청소면 도미항로 246","","(주)백광시엔에스","2026-04-02 10:10:27","U","2026-04-04 02:40:00","사료제조업(수입)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"29","사료제조업","02_04_05_P","6300000","630000050220060009","2006-08-16","","01","영업/정상","0000","정상","","","","","0428417250","0","","대전광역시 서구 우명동  422번지","대전광역시 서구 우명길 733 (우명동)","","주식회사 화성그린","2026-04-02 17:50:36","U","2026-04-04 02:40:00","사료제조업(단미)","225150.988398408","305459.406868973","사료제조업","","0","000","0",
"30","사료제조업","02_04_05_P","4810000","481000003420150004","2015-07-22","","01","영업/정상","0000","정상","","","","","061-644-7123","0","","","전라남도 여수시 돌산읍 진모1길 29-23","59771","주식회사 엔바이로젠","2026-04-02 10:00:38","U","2026-04-04 02:40:00","보조","269368.883794039","134606.12696644","사료제조업","보조","0","000","0",
"31","사료제조업","02_04_05_P","6440000","644000050220240009","2024-03-04","","01","영업/정상","0000","정상","","","","","0317041851","0","","충청남도 보령시 청소면 장곡리 971번지 9호","충청남도 보령시 청소면 도미항로 246","","(주)백광시엔에스","2026-04-02 10:09:59","U","2026-04-04 02:40:00","사료제조업(단미)","160947.48974211","327451.350132972","사료제조업","","0","000","0",
"32","사료제조업","02_04_05_P","3050000","305000003420260001","2026-04-03","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 동대문구 장안동 294-7","서울특별시 동대문구 장한로27길 37 (장안동)","02530","이누피스(INU_PIECE)","2026-04-03 16:44:54","I","2026-04-05 00:20:22","단미","206077.454543456","452315.598164941","사료제조업","단미","0","000","0",
"33","사료제조업","02_04_05_P","6110000","611000050220260015","2026-04-03","","01","영업/정상","0000","정상","","","","","","","","서울특별시 송파구 가락동  79번지 5호 밀리아나2차오피스텔 511호","서울특별시 송파구 송파대로28길 24, 밀리아나2차오피스텔 511호 (가락동)","05718","주식회사 리앤트레이딩","2026-04-03 10:58:27","I","2026-04-05 00:20:22","사료제조업(수입)","210591.787825479","443574.427660288","사료제조업","","0","000","0",
"34","사료제조업","02_04_05_P","6540000","654000050220260016","2026-04-01","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 정읍시 신정동  1508번지 1호 (재)농축산용미생물산업육성지원센터공유인프라 318호","전북특별자치도 정읍시 첨단2로 78, (재)농축산용미생물산업육성지원센터공유인프라 318호 (신정동)","","(주)케이시에프엔시","2026-04-03 07:11:56","U","2026-04-05 02:40:00","사료제조업(보조)","","","사료제조업","","0","000","0",
"35","사료제조업","02_04_05_P","6110000","611000050220250068","2025-02-12","","03","폐업","0002","폐업","2026-04-03","","","","","","","서울특별시 구로구 개봉동  347번지 2호","서울특별시 구로구 개봉로15길 7, 102호 (개봉동)","","멍달구리","2026-04-03 10:19:06","U","2026-04-05 02:40:00","사료제조업(단미)","187154.213626482","443083.823704724","사료제조업","","0","000","0",
