"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"11","노래연습장업","03_09_01_P","3390000","CDFF3242051993000011","1993-12-23","","04","취소/말소/만료/정지/중지","35","직권말소","2026-04-01","","","","323-5097","","","부산광역시 사상구 덕포동 782","부산광역시 사상구 덕상로 19-1 (덕포동)","46941","탱고탱고 노래연습장","2026-04-01 17:50:11","U","2026-04-03 02:40:00","","381140.778663374","187824.879182789","노래연습장업","유통관련업","0","","","89","0","0","","0","0","9","5","N","N","N","Y","N","N","","","","","","0","","","","","","",
"12","노래연습장업","03_09_01_P","3300000","CDFF3242051998000025","1998-12-30","","01","영업/정상","13","영업중","","","","","525-2131","","","부산광역시 동래구 안락동 425-4","부산광역시 동래구 안락로 14, 지하1층 (안락동)","47786","궁전노래연습장","2026-04-01 17:38:57","U","2026-04-03 02:40:00","","391050.747440538","191065.280568304","노래연습장업","유통관련업","0","","","136.13","0","0","","0","0","7","0","N","N","N","","N","N","","","","","","0","","","","","","",
"13","노래연습장업","03_09_01_P","5250000","CDFF3242051999000032","1999-06-01","","01","영업/정상","13","영업중","","","","","788-6233","","","경상북도 울진군 후포면 삼율리 54-3","경상북도 울진군 후포면 후포삼율로 128","","신바람노래연습장","2026-04-01 17:58:58","U","2026-04-03 02:40:00","","418319.904351113","356122.249970929","노래연습장업","유통관련업","4","기타","","119","3","0","근린생활시설","0","0","6","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","상업지역",
"14","노래연습장업","03_09_01_P","5670000","CDFF3242051999000079","1999-05-29","","01","영업/정상","13","영업중","","","","","273-0356","","","경상남도 창원시 의창구 도계동 351-5 지하","경상남도 창원시 의창구 원이대로69번길 23, 지하층 (도계동)","51167","슈가 노래연습장","2026-04-01 17:44:28","U","2026-04-03 02:40:00","","348951.828228929","196615.668272918","노래연습장업","유통관련업","0","기타","","138.82","0","1","근린생활시설","0","0","4","0","Y","Y","Y","","Y","Y","","","","","","0","","","","","","준주거지역",
"15","노래연습장업","03_09_01_P","5670000","CDFF3242052007000001","2007-02-28","","03","폐업","03","폐업","2026-04-01","","","","","","","경상남도 창원시 의창구 팔용동 101 창원팔용종합상가 303호","경상남도 창원시 의창구 팔용로 438 (팔용동,창원팔용종합상가 303호)","51373","베르사유노래연습장","2026-04-01 11:25:28","U","2026-04-03 02:40:00","","346765.107975381","196304.368084454","노래연습장업","유통관련업","0","아파트지역","","185.95","0","0","위험물저장시설","0","0","9","2","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","준주거지역",
"16","노래연습장업","03_09_01_P","5230000","CDFF3242051999000003","1999-06-02","","04","취소/말소/만료/정지/중지","35","직권말소","2026-04-01","","","","054-654-0202","","","경상북도 예천군 예천읍 서본리 3-18","경상북도 예천군 예천읍 효자로 80-1","36828","궁전노래연습장","2026-04-01 09:23:40","U","2026-04-03 02:40:00","","329821.165934719","351545.816655231","노래연습장업","유통관련업","3","","","122.3","2","0","","0","0","5","2","N","N","N","Y","N","N","","","","","","0","","","","","","",
"17","노래연습장업","03_09_01_P","3390000","CDFF3242052016000001","2016-03-31","","04","취소/말소/만료/정지/중지","35","직권말소","2026-04-01","","","","","","","부산광역시 사상구 학장동 585-69","부산광역시 사상구 대동로 109 (학장동)","47050","케이팝 동전노래연습장(학장점)","2026-04-01 17:51:26","U","2026-04-03 02:40:00","","380326.024652455","184021.54622087","노래연습장업","유통관련업","6","","","211.56","4","0","","1.5","0","25","25","Y","Y","Y","Y","","Y","","","","","","0","","","","","","",
"18","노래연습장업","03_09_01_P","3390000","CDFF3242052001000012","2001-01-20","","04","취소/말소/만료/정지/중지","35","직권말소","2026-04-01","","","","327-3392","","","부산광역시 사상구 주례동 55-172","부산광역시 사상구 냉정로 119 (주례동)","47006","울랄라 노래연습장","2026-04-01 17:50:49","U","2026-04-03 02:40:00","","383381.062426433","185251.762343377","노래연습장업","유통관련업","0","","","104.39","2","0","","0","0","3","0","N","N","N","","N","N","","","","","","0","","","","","","",
"19","노래연습장업","03_09_01_P","3390000","CDFF3242052003000005","2003-10-15","","01","영업/정상","13","영업중","","","","","311-1823","","","부산광역시 사상구 모라동 1339-22","부산광역시 사상구 백양대로 970 (모라동)","46927","부기부기노래연습장","2026-04-01 08:22:43","U","2026-04-03 02:40:00","","381432.536021685","189951.541232709","노래연습장업","유통관련업","4","학교정화(상대)","","107.1","3","1","근린생활시설","0","0","5","0","N","N","N","","N","N","","","","","","0","","","","","","근린상업지역",
"20","노래연습장업","03_09_01_P","3560000","CDFF3242052010000008","2010-03-23","","01","영업/정상","13","영업중","","","","","577-8720","","","인천광역시 서구 석남동 457-5 지하1층","인천광역시 서구 가정로 300 (석남동,지하1층)","","황금노래연습장","2026-04-01 10:15:53","U","2026-04-03 02:40:00","","171001.348086303","445535.750677747","노래연습장업","유통관련업","0","","","123.07","0","1","","0","0","5","0","","","","","","","","","","","","0","","","","","","",
"21","노래연습장업","03_09_01_P","3660000","CDFF3242051999000021","1999-08-13","","03","폐업","03","폐업","2026-03-31","","","","488-3141","","","대전광역시 서구 탄방동 1334 지하","대전광역시 서구 유등로669번길 28 (탄방동)","35252","쭌노래연습장","2026-04-01 13:05:00","U","2026-04-03 02:40:00","","235874.501251879","316375.382284769","노래연습장업","유통관련업","3","","","89.04","0","1","근린생활시설","0","0","7","2","N","N","N","Y","N","N","","","","","","0","","","","","","",
"22","노래연습장업","03_09_01_P","3190000","CDFF3242051999000080","1999-07-22","","03","폐업","03","폐업","2026-03-31","","","","822-8743","","","서울특별시 동작구 상도동 505-3 지하","서울특별시 동작구 사당로 24-1 (상도동,지하)","","고고씽R노래연습장","2026-04-01 08:58:12","U","2026-04-03 02:40:00","","196139.796149447","443653.740862811","노래연습장업","유통관련업","0","기타","","125.4","0","1","근린생활시설","0","0","7","7","N","N","N","Y","N","N","","","","","","0","","","","","","",
"23","노래연습장업","03_09_01_P","3530000","CDFF3242052009000036","2009-10-30","","01","영업/정상","13","영업중","","","","","032-465-1359","","","인천광역시 남동구 만수동 860-4 지층","인천광역시 남동구 백범로 216 (만수동,지층)","","칸 노래연습장","2026-04-01 15:20:29","U","2026-04-03 02:40:00","","175627.776464826","439837.494168798","노래연습장업","유통관련업","0","","","244.19","0","0","","1.5","30","6","1","","Y","","Y","","","","","","","","0","","","","","","",
"24","노래연습장업","03_09_01_P","4080000","CDFF3242052004000001","2004-01-20","","03","폐업","03","폐업","2026-03-30","","","","","","","경기도 안성시 원곡면 성은리 349-1","경기도 안성시 원곡면 지문로 530","17554","산촌노래연습장","2026-04-01 13:55:23","U","2026-04-03 02:40:00","","213928.644303823","396846.520269056","노래연습장업","유통관련업","2","기타","","109.09","2","0","근린생활시설","1.2","0","5","0","N","Y","Y","","Y","N","","","","","","0","","","","","","",
"25","노래연습장업","03_09_01_P","3080000","CDFF3242051999000033","1999-04-17","","03","폐업","03","폐업","2026-03-31","","","","945-2297","","","서울특별시 강북구 수유동 48-73 4통3반 지1층","서울특별시 강북구 덕릉로 지하 64, 지1층 (수유동)","142-071","일번지노래방","2026-04-01 13:09:37","U","2026-04-03 02:40:00","","201766.892130404","459102.805443474","노래연습장업","유통관련업","0","","","125.4","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"26","노래연습장업","03_09_01_P","3040000","CDFF3242051999000032","1999-11-19","","01","영업/정상","13","영업중","","","","","497-9325","","","서울특별시 광진구 화양동 44-68 지하1층","서울특별시 광진구 동일로22길 13 (화양동,지하1층)","","코끼리 노래연습장","2026-04-01 09:31:42","U","2026-04-03 02:40:00","","205694.941421747","448921.233662269","노래연습장업","유통관련업","6","","","120","5","1","근린생활시설","0","0","6","1","N","N","N","","N","N","","","","","","0","","","","","","",
"27","노래연습장업","03_09_01_P","5710000","CDFF3242052017000012","2017-05-16","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 서원구 산남동 588 두꺼비빌딩 303호","충청북도 청주시 서원구 산남로62번길 15, 3층 303호 (산남동, 두꺼비빌딩)","28625","세븐스타코인노래연습장 산남점","2026-04-01 16:37:44","U","2026-04-03 02:40:00","","241704.118275266","345726.434430708","노래연습장업","유통관련업","10","기타","","106.76","7","3","근린생활시설","1.26","130","15","15","","Y","","Y","","Y","","","","","","0","","","","","","일반상업지역",
"28","노래연습장업","03_09_01_P","5570000","CDFF3242052010000001","2010-11-16","","01","영업/정상","13","영업중","","","","","","","","충청북도 증평군 증평읍 대동리 12-5","충청북도 증평군 증평읍 중앙로8길 21, 지하 1층","27936","핑크노래연습장","2026-04-01 09:17:47","U","2026-04-03 02:40:00","","252029.297620672","364822.84672574","노래연습장업","유통관련업","4","기타","","140","3","1","근린생활시설","0","0","4","0","","","","","","","","","","","","0","","","","","","",
"29","노래연습장업","03_09_01_P","3480000","CDFF3242052011000004","2011-10-07","","01","영업/정상","13","영업중","","","","","","","","대구광역시 달성군 구지면 응암리 1188-6 (2층)","대구광역시 달성군 구지면 과학마을로2길 5-14","43009","리치 노래연습장","2026-04-02 14:28:05","U","2026-04-04 02:40:00","","328039.908607513","240434.828495893","노래연습장업","유통관련업","3","주택가주변","","152.31","3","0","근린생활시설","0","0","5","0","Y","Y","","","","Y","","","","","","0","","","","","","일반상업지역",
"30","노래연습장업","03_09_01_P","3480000","CDFF3242051999000068","1999-07-07","","01","영업/정상","13","영업중","","","","","053-616-4114","","","대구광역시 달성군 논공읍 북리 803-87","대구광역시 달성군 논공읍 논공로9길 79-12","42979","소리온 노래연습장","2026-04-02 09:54:49","U","2026-04-04 02:40:00","","330534.908115181","248763.377564257","노래연습장업","유통관련업","0","","","150.48","2","0","","0","0","8","0","N","N","N","","N","N","","","","","","0","","","","","","",
"31","노래연습장업","03_09_01_P","3470000","CDFF3242052002000034","2002-08-28","","03","폐업","03","폐업","2026-04-02","","","","566-8839","","","대구광역시 달서구 죽전동 410-2 (지상2층)","대구광역시 달서구 달구벌대로307길 25  (죽전동,(지상2층))","","청노래연습장","2026-04-02 11:19:02","U","2026-04-04 02:40:00","","338527.47253123","262308.709733226","노래연습장업","유통관련업","4","","","90.91","2","0","근린생활시설","0","0","5","0","N","N","N","","N","N","","","","","","0","","","","","","",
"32","노래연습장업","03_09_01_P","3820000","CDFF3242052016000009","2016-06-29","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 176-19","경기도 의정부시 태평로73번길 56, 지하1층 (의정부동)","11695","벙커 노래연습장","2026-04-02 15:01:10","U","2026-04-04 02:40:00","","204203.166912104","470741.205934004","노래연습장업","유통관련업","5","","","148.5","4","1","","0","0","21","0","","","","Y","","Y","","","","","","0","","","","","","근린상업지역",
"33","노래연습장업","03_09_01_P","3510500","CDFF3242052002000059","2002-04-15","","01","영업/정상","13","영업중","","","","","","","","인천광역시 미추홀구 주안동 1464-32","인천광역시 미추홀구 인하로 295 (주안동)","22227","사오정 노래연습장","2026-04-02 14:30:08","U","2026-04-04 02:40:00","","171708.561011946","438490.184471414","노래연습장업","유통관련업","0","","","0","0","0","","0","0","6","0","N","N","N","Y","N","N","","","","","","0","","","","","","",
"34","노래연습장업","03_09_01_P","3160000","CDFF3242052019000003","2019-05-09","","03","폐업","03","폐업","2026-03-10","","","","","","","서울특별시 구로구 가리봉동 97-10 금천교회","서울특별시 구로구 구로동로2길 10, 금천교회 지층 (가리봉동)","08384","동북삼성노래연습장","2026-04-02 13:42:39","U","2026-04-04 02:40:00","","189965.213079287","442385.334488722","노래연습장업","유통관련업","0","","","101.54","0","0","","0","0","5","1","","","","Y","","","","","","","","0","","","","","","",
"35","노래연습장업","03_09_01_P","3310000","CDFF3242052009000003","2009-07-28","","03","폐업","03","폐업","2026-04-02","","","","0516247274","","","부산광역시 남구 용호동 533-2","부산광역시 남구 용호로198번길 5, 2층 (용호동)","48568","스타노래연습장","2026-04-02 17:49:13","U","2026-04-04 02:40:00","","392346.90601491","181538.938971182","노래연습장업","유통관련업","4","","","128.93","2","0","","0","0","5","0","","","","","","","","","","","","0","","","","","","",
"36","노래연습장업","03_09_01_P","3560000","CDFF3242052011000010","2011-04-04","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 석남동 540-29 2층","인천광역시 서구 가정로 216 (석남동,2층)","","아랜역노래연습장","2026-04-02 17:39:31","U","2026-04-04 02:40:00","","170965.125655372","444704.860227346","노래연습장업","유통관련업","0","","","181","0","0","","0","0","10","0","","","","","","","","","","","","0","","","","","","",
"37","노래연습장업","03_09_01_P","3290000","CDFF3242052007000008","2007-11-05","","03","폐업","03","폐업","2026-03-31","","","","051-897-4491","","","부산광역시 부산진구 당감동 730-80 (2층)","부산광역시 부산진구 당감로 61 (당감동,(2층))","","로렐라이노래연습장","2026-04-02 17:41:32","U","2026-04-04 02:40:00","","385665.452792261","187230.675453833","노래연습장업","유통관련업","5","","","281.72","5","0","근린생활시설","1.7","58","10","10","Y","Y","Y","Y","Y","Y","","","","","","0","","","","","","일반주거지역",
"38","노래연습장업","03_09_01_P","3940000","CDFF3242052023000004","2023-05-23","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 지축동 1007-9 지축프라자 605,6호","경기도 고양시 덕양구 지축1로 39, 지축프라자 605,606호 (지축동)","10585","지축 노래연습장","2026-04-02 15:21:59","U","2026-04-04 02:40:00","","","","노래연습장업","유통관련업","0","","","137.28","0","0","","1.5","916","6","0","","","Y","","","","","","","","","0","","","","","","",
"39","노래연습장업","03_09_01_P","3530000","CDFF3242052015000003","2015-02-09","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1462-2 노빌리안1차 203호","인천광역시 남동구 인하로 497-28, 203호 (구월동, 노빌리안1차)","21574","코인스테이지 코인노래연습장","2026-04-02 14:42:06","U","2026-04-04 02:40:00","","173617.752655583","438109.119619747","노래연습장업","유통관련업","0","","","145.08","2","0","근린생활시설","1.2","40","24","24","","","","Y","","","","","","","","0","","","","","","일반상업지역",
"40","노래연습장업","03_09_01_P","4390000","CDFF3242052021000003","2021-08-09","","01","영업/정상","13","영업중","","","","","","","","충청북도 충주시 주덕읍 신양리 157-5","충청북도 충주시 주덕읍 주덕4길 16, 1층","27462","노래연습장 솔","2026-04-02 15:13:19","U","2026-04-04 02:40:00","","271372.718996889","386229.343943478","노래연습장업","유통관련업","3","주택가주변","","124.67","3","0","근린생활시설","2","40","3","1","","Y","Y","Y","","Y","","","","","","0","","","","","","준주거지역",
"41","노래연습장업","03_09_01_P","3290000","CDFF3242052025000003","2025-07-23","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 520-35","부산광역시 부산진구 중앙대로691번길 48, 2층 (부전동)","47287","아이콘 코인노래연습장 서면2호점","2026-04-02 16:40:40","U","2026-04-04 02:40:00","","387311.38628394","185876.363813002","노래연습장업","유통관련업","5","","","238","2","0","","0","232","23","23","Y","Y","Y","Y","","Y","","","","","","0","","","","","","",
"42","노래연습장업","03_09_01_P","3990000","CDFF3242052001000004","2001-07-03","","01","영업/정상","13","영업중","","","","","031-594-2892","","","경기도 남양주시 화도읍 마석우리 220-24","경기도 남양주시 화도읍 마석로32번길 2-5, 2층","12176","영노래연습장","2026-04-02 17:27:48","U","2026-04-04 02:40:00","","227023.115459309","461305.366244646","노래연습장업","유통관련업","0","","","161.33","0","1","","0","0","6","4","N","N","N","Y","N","N","","","","","","0","","","","","","",
"43","노래연습장업","03_09_01_P","3160000","CDFF3242052001000021","2001-06-12","","01","영업/정상","13","영업중","","","","","865-4601","","","서울특별시 구로구 구로동 569-25","서울특별시 구로구 새말로 18 (구로동)","08292","아카디아노래연습장","2026-04-02 15:29:41","U","2026-04-04 02:40:00","","189599.628706283","444421.478925268","노래연습장업","유통관련업","0","기타","","132","0","0","근린생활시설","0","0","1","0","","","","","","","","","","","","0","","","","","","근린상업지역",
"44","노래연습장업","03_09_01_P","3090000","CDFF3242052001000032","2001-06-29","","03","폐업","03","폐업","2026-03-30","","","","","","","서울특별시 도봉구 방학동 661-30","서울특별시 도봉구 도당로15길 9 (방학동)","","골든벨","2026-04-01 13:59:04","U","2026-04-04 02:40:00","","203159.821697387","462622.26305987","노래연습장업","유통관련업","0","","","112.04","0","0","","0","0","6","0","","","","Y","","","","","","","","0","","","","","","",
"45","노래연습장업","03_09_01_P","3200000","CDFF3242052017000014","2017-12-14","","03","폐업","03","폐업","2026-04-02","","","","","","","서울특별시 관악구 남현동 1061-27 연송빌딩","서울특별시 관악구 과천대로 951, 연송빌딩 3층 (남현동)","08807","ON코인노래연습장","2026-04-02 15:35:50","U","2026-04-04 02:40:00","","198274.871752809","441477.005178732","노래연습장업","유통관련업","5","주택가주변","","60","3","0","근린생활시설","1.2","0","12","0","","Y","","Y","","Y","","","","","","0","","","","","","일반상업지역",
"46","노래연습장업","03_09_01_P","5690000","CDFF3242052005000003","2005-04-30","","01","영업/정상","13","영업중","","","","","044-862-6110","","","세종특별자치시 조치원읍 침산리 252-5","세종특별자치시 조치원읍 행복6길 26","30021","욱일노래연습장","2026-04-02 13:22:35","U","2026-04-04 02:40:00","","226068.575309496","344937.513569778","노래연습장업","유통관련업","3","아파트지역","","202.52","3","0","근린생활시설","0","0","7","0","","","","Y","","","","","","","","0","","","","","","일반주거지역",
"47","노래연습장업","03_09_01_P","4400000","CDFF3242052016000004","2016-09-27","","01","영업/정상","13","영업중","","","","","","","","충청북도 제천시 모산동 산 5-8","충청북도 제천시 세명로 59 (모산동)","27137","Sm동전노래연습장","2026-04-02 18:19:41","U","2026-04-04 02:40:00","","306665.217454962","409358.628292744","노래연습장업","유통관련업","3","","","108.27","3","0","","1.3","0","13","2","","","","Y","","","","","","","","0","","","","","","자연녹지지역",
"48","노래연습장업","03_09_01_P","3860000","CDFF3242052002000069","2002-03-09","","01","영업/정상","13","영업중","","","","","032-678-6660","","","경기도 부천시 오정구 내동 349-3","경기도 부천시 오정구 삼작로233번길 42 (내동)","14457","콜라 노래연습장","2026-04-02 17:01:32","U","2026-04-04 02:40:00","","181146.773","446663.2505","노래연습장업","유통관련업","0","","","76.03","0","1","근린생활시설","1","0","5","2","Y","Y","Y","","Y","Y","","","","","","0","","","","","","",
"49","노래연습장업","03_09_01_P","3180000","CDFF3242051999000015","1999-04-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동3가 387-1","서울특별시 영등포구 당산로 139 (당산동3가)","","스타노래연습장","2026-04-02 10:08:25","U","2026-04-04 02:40:00","","190798.359948559","447209.93042069","노래연습장업","유통관련업","0","","","118.8","0","0","근린생활시설","0","0","5","0","N","N","N","","N","N","","","","","","0","","","","","","상업지역",
"50","노래연습장업","03_09_01_P","4460000","CDFF3242052000000004","2000-12-26","","03","폐업","03","폐업","2026-03-31","","","","832-5666","","","충청북도 괴산군 괴산읍 동부리 569-6","충청북도 괴산군 괴산읍 읍내로 314","28031","비취노래연습장","2026-04-02 10:29:22","U","2026-04-04 02:40:00","","270938.372548638","368014.253363243","노래연습장업","유통관련업","0","","","137.16","0","0","","0","0","5","2","N","N","N","","N","Y","","","","","","0","","","","","","",
"51","노래연습장업","03_09_01_P","3290000","CDFF3242052023000004","2023-11-08","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 168-182","부산광역시 부산진구 중앙대로702번길 15, 2층 (부전동)","47292","아이콘코인노래연습장 서면점","2026-04-02 16:39:47","U","2026-04-04 02:40:00","","387642.968269871","185973.807919354","노래연습장업","유통관련업","0","","","180.4","7","1","근린생활시설","0","0","17","17","","","","Y","","Y","","","","","","0","","","","","","일반상업지역",
"52","노래연습장업","03_09_01_P","3130000","CDFF3242052024000005","2024-12-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 259-10 창무빌딩","서울특별시 마포구 동교로 239, 창무빌딩 지층 (연남동)","03984","일번지 노래연습장","2026-04-02 17:05:38","U","2026-04-04 02:40:00","","193223.878781383","451000.669732163","노래연습장업","유통관련업","0","","","88.41","0","0","","0","0","5","0","","","","","","","","","","","","0","","","","","","",
"53","노래연습장업","03_09_01_P","4641000","CDFF3242052024000006","2024-12-26","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 덕진구 송천동2가 1330-9","전북특별자치도 전주시 덕진구 세병2길 30, 4층 402호 (송천동2가)","55149","판타스틱코인노래연습장 전주에코시티점","2026-04-02 16:41:28","U","2026-04-04 02:40:00","","211391.961982061","263600.517899116","노래연습장업","유통관련업","0","","","162.88","0","0","","0","0","17","17","","Y","Y","Y","","","","","","","","0","","","","","","",
"54","노래연습장업","03_09_01_P","4430000","CDFF3242052001000002","2001-04-13","","04","취소/말소/만료/정지/중지","25","영업정지","","2026-03-30","2026-04-18","","732-4996","","","충청북도 옥천군 옥천읍 금구리 172-24","충청북도 옥천군 옥천읍 금장로 31","29038","요요노래연습장","2026-04-03 09:18:18","U","2026-04-05 02:40:00","","250931.736181672","311380.847643","노래연습장업","유통관련업","0","","","112.66","0","0","","0","0","6","2","N","N","N","Y","N","N","","","","","","0","","","","","","",
"55","노래연습장업","03_09_01_P","3120000","CDFF3242052018000001","2018-03-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 홍제동 330-61","서울특별시 서대문구 통일로 455, 경인주유소 지층 (홍제동)","03636","고래고래 코인노래연습장","2026-04-03 09:05:39","U","2026-04-05 02:40:00","","194941.659191944","454077.940524278","노래연습장업","유통관련업","0","","","125.62","0","0","","0","0","16","17","Y","Y","","Y","","","","","","","","0","","","","","","",
