"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"11","축산물운반업","07_22_25_P","3630000","363000000820260003","2026-04-03","","01","영업/정상","0000","정상","","","","","","3.3","","광주광역시 광산구 장덕동 ***-** ***호","광주광역시 광산구 하남산단*번로 ***, ***호 (장덕동)","62231","(주)효성","2026-04-03 09:32:50","I","2026-04-05 00:20:22","","182540.20586338","187853.289939829","축산물운반업","","0","L00","0",
"12","축산물운반업","07_22_25_P","3780000","378000000820240004","2024-07-25","","01","영업/정상","0000","정상","","","","","31737846","396.03","","경기도 성남시 중원구 상대원동 ***","경기도 성남시 중원구 둔촌대로***번길 ** (상대원동)","13219","(주)에스피씨지에프에스","2026-04-03 11:45:10","U","2026-04-05 02:40:00","","214893.985468507","436850.087105023","축산물운반업","","0","L00","0",
"13","축산물운반업","07_22_25_P","3210000","321000000820260001","2026-01-15","","01","영업/정상","0000","정상","","","","","69540050","311.39","","서울특별시 서초구 서초동 ****-* 서희타워","서울특별시 서초구 남부순환로 ****, 서희타워 **층 (서초동)","06735","(주)국민트랜스","2026-04-03 15:53:21","U","2026-04-05 02:40:00","","202840.110302605","442524.346651187","축산물운반업","","0","L00","0",
"14","축산물운반업","07_22_25_P","3860000","386000000820210001","2021-03-05","","01","영업/정상","0000","정상","","","","","","47.62","","경기도 부천시 원미구 상동 *** ***호","경기도 부천시 원미구 상일로 **, 중동다모아쇼핑타운 *층 ***호 (상동)","14598","(주)캐리로지스","2026-04-03 11:26:08","U","2026-04-05 02:40:00","","177961.836844054","443263.90393206","축산물운반업","","0","L00","0",
"15","축산물운반업","07_22_25_P","3780000","378000000820100002","2010-12-28","","01","영업/정상","0000","정상","","","","","7042510498","0","","경기도 성남시 분당구 금곡동 *** A동 ****호","경기도 성남시 분당구 정자일로 *, A동 ****호 (금곡동, 코오롱트리폴리스)","13616","화성냉동(주)","2026-04-03 11:20:36","U","2026-04-05 02:40:00","","209268.321106193","427643.0746251","축산물운반업","","0","000","0",
"16","축산물운반업","07_22_25_P","3780000","378000000820150002","2015-11-12","","01","영업/정상","0000","정상","","","","","7280703","0","","경기도 성남시 분당구 금곡동 *** 코오롱트리폴리스 에이동 ****호","경기도 성남시 분당구 정자일로 *, 에이동 ****호 (금곡동, 코오롱트리폴리스)","13616","하나물류(주)","2026-04-03 11:34:27","U","2026-04-05 02:40:00","","209268.321106193","427643.0746251","축산물운반업","","0","L00","0",
"17","축산물운반업","07_22_25_P","3780000","378000000820170001","2017-01-25","","01","영업/정상","0000","정상","","","","","7042510498","0","","경기도 성남시 분당구 금곡동 ***","경기도 성남시 분당구 정자일로 *, A동 **층 ****호 (금곡동, 코오롱트리폴리스*)","13616","명진특수운송(주)","2026-04-03 11:28:01","U","2026-04-05 02:40:00","","209268.321106193","427643.0746251","축산물운반업","","0","L00","0",
"18","축산물운반업","07_22_25_P","3780000","378000000820080001","2008-02-26","","01","영업/정상","0000","정상","","","","","7042510498","0","","경기도 성남시 분당구 금곡동 *** 코오롱트리폴리스 A동 ****호","경기도 성남시 분당구 정자일로 *, A동 ****호 (금곡동, 코오롱트리폴리스)","13616","명진냉동운송(주)","2026-04-03 11:10:26","U","2026-04-05 02:40:00","","209268.321106193","427643.0746251","축산물운반업","","0","L00","0",
"19","축산물운반업","07_22_25_P","3340000","334000000820120001","2012-07-16","","01","영업/정상","0000","정상","","","","","2423404","33","","부산광역시 사하구 감천동 ***-**","부산광역시 사하구 원양로 *** (감천동)","49452","(주)강동운수","2026-04-03 13:28:29","U","2026-04-05 02:40:00","","382852.793755325","177505.422460372","축산물운반업","","0","L00","0",
"20","축산물운반업","07_22_25_P","3550000","355000000820230001","2023-10-20","","01","영업/정상","0000","정상","","","","","5519997","54.6","","인천광역시 계양구 계산동 **** C동 ***호","인천광역시 계양구 계산새로 **, 하이베라스 C동 ***호 (계산동)","21060","(주)와이제이종합물류","2026-04-03 16:35:25","U","2026-04-05 02:40:00","","176607.326609066","448516.12033842","축산물운반업","","0","L00","0",
