번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,Unnamed: 59,record_key
166,일반게임제공업,03_05_06_P,5060000,CDFF2241132026000001,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,경상북도 김천시 부곡동 402-8,"경상북도 김천시 김천로 9, 1층 (부곡동)",39605,대박게임랜드,2026-02-12 17:00:45,I,2026-02-14 00:20:02,,299407.326085237,292182.774607658,일반게임제공업,유통관련업,0.0,,"파이럿스토리2, 우주전함1000, 양산박v2.0",116.0,0.0,0.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,상업지역,,대박게임랜드_경상북도김천시부곡동402-8
153,일반게임제공업,03_05_06_P,5690000,CDFF2241132026000001,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,세종특별자치시 부강면 부강리 443-1,"세종특별자치시 부강면 부촌길 50, 2층",30075,초대박게임랜드,2026-02-10 10:16:44,I,2026-02-12 00:20:02,,232745.23171076,336686.218011984,일반게임제공업,유통관련업,3.0,,"황금성, 파이브드래곤, 파이럿스토리2",147.84,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,초대박게임랜드_세종특별자치시부강면부강리443-1
154,일반게임제공업,03_05_06_P,4570000,CDFF2241132026000001,2026-02-10,,1,영업/정상,13,영업중,,,,,,,,충청남도 부여군 부여읍 구아리 402-2,충청남도 부여군 부여읍 부여로 13-23,33144,사비게임장,2026-02-10 09:01:03,I,2026-02-12 00:20:02,,191714.544003079,308843.4740732,일반게임제공업,유통관련업,0.0,,,225.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,사비게임장_충청남도부여군부여읍구아리402-2
142,일반게임제공업,03_05_06_P,3620000,CDFF2241132026000001,2026-02-06,,1,영업/정상,13,영업중,,,,,,,,광주광역시 북구 신용동 691 대성빌딩,"광주광역시 북구 첨단연신로91번길 44, 대성빌딩 2층 203호 (신용동)",61087,바로성인게임랜드,2026-02-06 17:31:13,I,2026-02-08 00:20:01,,187131.958565515,189712.30999955,일반게임제공업,유통관련업,0.0,,"사신전디럭스2(20),불용3(20),화룡외전(20),레전드오브히어로포커(20)",159.12,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,80.0,,청소년이용불가,,,,,,바로성인게임랜드_광주광역시북구신용동691대성빌딩
122,일반게임제공업,03_05_06_P,3630000,CDFF2241132026000001,2026-02-04,,1,영업/정상,13,영업중,,,,,,,,광주광역시 광산구 쌍암동 686-5,"광주광역시 광산구 임방울대로825번길 44, 2층 (쌍암동)",62278,뉴첨단성인게임랜드,2026-02-05 17:51:56,I,2026-02-07 00:20:02,,186180.234791966,191199.177469953,일반게임제공업,유통관련업,0.0,,"뉴미스터손, 불타는불새",170.04,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,90.0,,청소년이용불가,,,,,,뉴첨단성인게임랜드_광주광역시광산구쌍암동686-5
24,일반게임제공업,03_05_06_P,3300000,CDFF2241132026000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동래구 온천동 189-32,"부산광역시 동래구 금강공원로 23, 2층 (온천동)",47712,온천성인게임랜드,2026-02-03 13:31:18,I,2026-02-06 00:20:02,,389483.212498706,193050.151268348,일반게임제공업,유통관련업,0.0,,8종 112대,363.86,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,온천성인게임랜드_부산광역시동래구온천동189-32
1,일반게임제공업,03_05_06_P,3700000,CDFF2241132026000001,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 신정동 478-1,"울산광역시 남구 중앙로290번길 16, 3층 (신정동)",44679,로또게임랜드,2026-02-02 14:25:07,I,2026-02-04 00:20:02,,409517.381971991,229917.389009784,일반게임제공업,유통관련업,0.0,,"파이럿스토리2V.2.0, 씨야 디럭스, 손오공전, 은하전함, 황궁성Poker, 뉴미스터손2",175.35,3.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,로또게임랜드_울산광역시남구신정동478-1
20,일반게임제공업,03_05_06_P,4800000,CDFF2241132024000004,2026-01-30,,1,영업/정상,13,영업중,,,,,,,,전라남도 목포시 옥암동 1033-1,"전라남도 목포시 통일대로75번길 11, 2층 (옥암동)",58687,짱게임랜드,2026-01-30 10:11:07,U,2026-02-04 11:04:37,,147906.540273357,144900.086507983,일반게임제공업,유통관련업,4.0,,"파이럿스토리2 40대, 알라딘포커2 40대",193.5,4.0,1.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,일반상업지역,,짱게임랜드_전라남도목포시옥암동1033-1
170,일반게임제공업,03_05_06_P,4281000,CDFF2241132026000001,2026-01-29,,3,폐업,3,폐업,2026-02-11,,,,,,,강원특별자치도 평창군 평창읍 하리 61-4,"강원특별자치도 평창군 평창읍 송학로 7, 1층",25376,보스오락실,2026-02-12 09:06:19,U,2026-02-14 02:40:00,,323282.55067235,430290.470571404,일반게임제공업,유통관련업,3.0,기타,불새이야기,53.52,2.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,일반상업지역,,보스오락실_강원특별자치도평창군평창읍하리61-4
219,일반게임제공업,03_05_06_P,4800000,CDFF2241132026000001,2026-01-23,,1,영업/정상,13,영업중,,,,,,,,전라남도 목포시 상동 1030-5,"전라남도 목포시 하당남부로61번길 16, 1층 3호 (상동)",58688,동네게임랜드,2026-02-25 13:53:45,U,2026-02-28 02:40:00,,147767.961822416,144923.976912252,일반게임제공업,유통관련업,1.0,,"뉴신천지블루 23대, 아수라 20대, 뭐하노 23대",90.0,1.0,0.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,중심상업지역,,동네게임랜드_전라남도목포시상동1030-5
169,일반게임제공업,03_05_06_P,4520000,CDFF2241132026000002,2026-01-21,,1,영업/정상,13,영업중,,,,,,,,충청남도 아산시 온천동 1332 가나천막공사,"충청남도 아산시 번영로 70-1, 가나천막공사 (온천동)",31507,VIP게임랜드,2026-02-11 10:06:18,U,2026-02-14 02:40:00,,199792.248604431,365007.145027925,일반게임제공업,유통관련업,0.0,,,125.8,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,VIP게임랜드_충청남도아산시온천동1332가나천막공사
168,일반게임제공업,03_05_06_P,4520000,CDFF2241132026000001,2026-01-19,,1,영업/정상,13,영업중,,,,,,,,충청남도 아산시 배방읍 공수리 87-8 불가마사우나,"충청남도 아산시 배방읍 모산로 143, 불가마사우나 101,102호",31482,뉴명품게임랜드,2026-02-11 10:00:25,U,2026-02-14 02:40:00,,205144.338085531,363760.71704368,일반게임제공업,유통관련업,0.0,,,119.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,80.0,,청소년이용불가,,,,,,뉴명품게임랜드_충청남도아산시배방읍공수리87-8불가마사우나
174,일반게임제공업,03_05_06_P,4641000,CDFF2241132026000001,2026-01-08,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 전주시 완산구 서신동 896-5,"전북특별자치도 전주시 완산구 유연로 327, 2층 (서신동)",54954,부킹 게임랜드,2026-02-13 16:26:57,U,2026-02-15 02:40:00,,210909.407824197,258383.187360642,일반게임제공업,유통관련업,0.0,,"100대(손오공전20,전설의판다20,불사조1000 20,현장법사v20 20,황궁성포커20 )",247.34,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,100.0,,청소년이용불가,,,,,,부킹게임랜드_전북특별자치도전주시완산구서신동896-5
175,일반게임제공업,03_05_06_P,4840000,CDFF2241132025000002,2025-12-11,,1,영업/정상,13,영업중,,,,,,,,전라남도 광양시 중동 1423-1,"전라남도 광양시 구마2길 34, 2층 (중동)",57780,HIT게임랜드,2026-02-13 09:46:53,U,2026-02-15 02:40:00,,262790.333356179,160925.114799004,일반게임제공업,유통관련업,2.0,,"전설의판다10, 도깨비20, 오걸10,신서유기포커10,홍길동10, 진짜사나이10, 요술램프10",162.22,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,100.0,,청소년이용불가,,,,,,HIT게임랜드_전라남도광양시중동1423-1
155,일반게임제공업,03_05_06_P,5050000,CDFF2241132025000003,2025-12-10,,3,폐업,3,폐업,2026-02-10,,,,,,,경상북도 경주시 동천동 801-13,경상북도 경주시 양정로 245 (동천동),38103,탑 성인게임랜드,2026-02-10 10:16:16,U,2026-02-12 02:40:00,,400830.926761102,263898.855972999,일반게임제공업,유통관련업,0.0,,,197.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,탑성인게임랜드_경상북도경주시동천동801-13
133,일반게임제공업,03_05_06_P,4160000,CDFF2241132025000003,2025-11-13,,1,영업/정상,13,영업중,,,,,,,,경기도 가평군 청평면 청평리 429-4,경기도 가평군 청평면 청평중앙로26번길 4,12453,동네게임랜드,2026-02-03 17:47:44,U,2026-02-07 02:40:00,,236742.811914516,470516.344637202,일반게임제공업,유통관련업,0.0,,,150.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,동네게임랜드_경기도가평군청평면청평리429-4
132,일반게임제공업,03_05_06_P,5100000,CDFF2241132025000001,2025-11-07,,3,폐업,3,폐업,2026-02-04,,,,,,,경상북도 영천시 완산동 930-11,경상북도 영천시 역전로 49 (완산동),38890,빅게임장,2026-02-05 08:56:51,U,2026-02-07 02:40:00,,374811.362058861,275122.983370175,일반게임제공업,유통관련업,0.0,,"불새PLUS(20대), 삼국지(20대), 더 바이킹포커(20대), 파이럿스토리(20대)",132.0,1.0,0.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,빅게임장_경상북도영천시완산동930-11
191,일반게임제공업,03_05_06_P,4570000,CDFF2241132025000001,2025-11-07,,1,영업/정상,13,영업중,,,,,,,,충청남도 부여군 부여읍 관북리 156-23,"충청남도 부여군 부여읍 석탑로 68-1, 2층",33147,부여게임장,2026-02-20 14:16:37,U,2026-02-22 02:40:00,,192113.79929168,309056.740232183,일반게임제공업,유통관련업,0.0,,,213.72,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,부여게임장_충청남도부여군부여읍관북리156-23
116,일반게임제공업,03_05_06_P,4520000,CDFF2241132025000007,2025-10-02,,1,영업/정상,13,영업중,,,,,,,,충청남도 아산시 온천동 2821,"충청남도 아산시 용화로76번길 20, 202~203호 (온천동)",31576,스타게임장,2026-02-03 16:12:18,U,2026-02-06 02:40:00,,200780.760318621,364131.3535359,일반게임제공업,유통관련업,0.0,,"삼국지 20,  뉴미스터손 40, 알라딘포커 10, 뉴닌자포커 20",233.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,스타게임장_충청남도아산시온천동2821
185,일반게임제공업,03_05_06_P,3860000,CDFF2241132025000002,2025-09-23,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 오정구 원종동 313-13 다우로얄팰리스,"경기도 부천시 오정구 원종로 68, 1층 1호 (원종동, 다우로얄팰리스)",14424,메가게임랜드,2026-02-19 14:12:11,U,2026-02-21 02:40:00,,182909.096973716,446862.291711881,일반게임제공업,유통관련업,12.0,,"신슈퍼퀸 15대, Tura Poker Part.1. 15대, 파이럿스토리2v2.30대,화룡외전zero 30대, 삼대천 v.2.0. 30대 현장법사 30대",336.12,10.0,2.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,150.0,,청소년이용불가,,,,일반상업지역,,메가게임랜드_경기도부천시오정구원종동313-13다우로얄팰리스
150,일반게임제공업,03_05_06_P,4221000,CDFF2241132025000008,2025-09-22,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 태백시 황지동 262-6,강원특별자치도 태백시 황지로 217 (황지동),26007,태백게임장,2026-02-09 17:42:14,U,2026-02-11 02:40:00,,376407.923559225,410146.270460818,일반게임제공업,유통관련업,0.0,,,202.17,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,태백게임장_강원특별자치도태백시황지동262-6
208,일반게임제공업,03_05_06_P,4510000,CDFF2241132025000001,2025-09-22,,1,영업/정상,13,영업중,,,,,,,,충청남도 보령시 대천동 210-2 파크,"충청남도 보령시 구장터로 6, 파크 1층 (대천동)",33461,적벽대전 게임장,2026-02-25 09:35:40,U,2026-02-27 02:40:00,,163651.081196941,316510.241510143,일반게임제공업,유통관련업,0.0,,"손오공전 40대, 불용5 20대, 불용3 20대",163.8,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,적벽대전게임장_충청남도보령시대천동210-2파크
21,일반게임제공업,03_05_06_P,3630000,CDFF2241132025000008,2025-09-18,,1,영업/정상,13,영업중,,,,,,,,광주광역시 광산구 우산동 1606-8,"광주광역시 광산구 무진대로212번길 13-32, 지하2층 (우산동)",62363,화룡성인게임랜드,2026-01-30 13:33:36,U,2026-02-04 11:04:37,,182193.639481689,184637.297708499,일반게임제공업,유통관련업,0.0,,구구구(50),266.82,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,50.0,,청소년이용불가,,,,,,화룡성인게임랜드_광주광역시광산구우산동1606-8
192,일반게임제공업,03_05_06_P,5600000,CDFF2241132025000002,2025-09-18,,1,영업/정상,13,영업중,,,,,,,,경기도 포천시 소흘읍 송우리 142-1,"경기도 포천시 소흘읍 솔모루로58번길 18, 1층",11179,신세계게임랜드,2026-02-20 12:48:15,U,2026-02-22 02:40:00,,212818.704731821,480457.732903331,일반게임제공업,유통관련업,0.0,,,208.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,신세계게임랜드_경기도포천시소흘읍송우리142-1
206,일반게임제공업,03_05_06_P,4520000,CDFF2241132025000004,2025-08-21,,1,영업/정상,13,영업중,,,,,,,,충청남도 아산시 모종동 562-5,"충청남도 아산시 번영로 202, 2층 (모종동)",31521,불새게임장,2026-02-24 15:53:24,U,2026-02-26 02:40:00,,201097.987082506,364787.218857739,일반게임제공업,유통관련업,0.0,,"알라딘포커 20, 뉴미스터손 35, 뉴닌자포커 25, 불타는불새 40, 삼국지 30, 파이럿스토리2 10",310.2,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,160.0,,청소년이용불가,,,,,,불새게임장_충청남도아산시모종동562-5
18,일반게임제공업,03_05_06_P,3620000,CDFF2241132025000005,2025-07-31,,1,영업/정상,13,영업중,,,,,,,,광주광역시 북구 신안동 120-1,"광주광역시 북구 무등로202번길 18, 2층 (신안동)",61250,명품성인게임랜드,2026-02-02 17:24:49,U,2026-02-04 02:40:00,,191269.750922294,185029.988667969,일반게임제공업,유통관련업,0.0,,"화룡외전(20),불타는불새블랙홀(40),슈퍼드래곤(30)",207.0,2.0,0.0,판매시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,90.0,,청소년이용불가,,,,,,명품성인게임랜드_광주광역시북구신안동120-1
199,일반게임제공업,03_05_06_P,5680000,CDFF2241132025000001,2025-06-23,2026-02-19,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,충청남도 당진시 신평면 금천리 335-4 호프신화,"충청남도 당진시 신평면 신평시장2길 8, 지하1층",31741,행운게임랜드,2026-02-23 09:26:37,U,2026-02-25 02:40:00,,179649.354731374,375834.859273137,일반게임제공업,유통관련업,0.0,,"파이럿스토리2(20대), 뉴미스터손(20대), 드래곤콤보(20대), 수호지(20대)",146.53,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,행운게임랜드_충청남도당진시신평면금천리335-4호프신화
221,일반게임제공업,03_05_06_P,4080000,CDFF2241132025000024,2025-06-09,,3,폐업,3,폐업,2026-02-25,,,,,,,경기도 안성시 대천동 80-1,"경기도 안성시 중앙로 387, 5층 (대천동)",17589,뉴광신게임장,2026-02-26 13:15:32,U,2026-02-28 02:40:00,,223959.159025444,389612.075859354,일반게임제공업,유통관련업,8.0,기타,"아케이드(콤보왕2, 샤크플러스, 손오공전)",276.68,5.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,100.0,,청소년이용불가,,,,일반주거지역,,뉴광신게임장_경기도안성시대천동80-1
172,일반게임제공업,03_05_06_P,4010000,CDFF2241132025000002,2025-05-30,,1,영업/정상,13,영업중,,,,,,,,경기도 시흥시 신천동 738-4 소망교회,"경기도 시흥시 삼미시장2길 35, 소망교회 지하층 (신천동)",14948,대박게임랜드,2026-02-11 13:30:29,U,2026-02-14 02:40:00,,180796.983551735,437608.625836077,일반게임제공업,유통관련업,0.0,,청소년이용불가 게임물 7종 151대,278.4,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,151.0,,청소년이용불가,,,,,,대박게임랜드_경기도시흥시신천동738-4소망교회
194,일반게임제공업,03_05_06_P,4500000,CDFF2241132025000001,2025-05-30,,3,폐업,3,폐업,2026-02-19,,,,,,,충청남도 공주시 유구읍 석남리 286,"충청남도 공주시 유구읍 시장길 8, 2층",32506,로또 게임랜드,2026-02-20 09:55:50,U,2026-02-22 02:40:00,,195627.699018187,338867.719951502,일반게임제공업,유통관련업,0.0,,"삼장법사, 알라딘포커, 파이럿 스토리2, 뉴미스터손",149.4,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,일반상업지역,,로또게임랜드_충청남도공주시유구읍석남리286
139,일반게임제공업,03_05_06_P,5020000,CDFF2241132025000004,2025-04-30,,1,영업/정상,13,영업중,,,,,,,,경상북도 포항시 남구 오천읍 원리 1033-2,"경상북도 포항시 남구 오천읍 원동로131번길 2, 1층",37881,뉴스타게임랜드,2026-02-04 09:53:50,U,2026-02-07 02:40:00,,416582.513227958,277621.923389676,일반게임제공업,유통관련업,0.0,,"오스카포커 20, 베스트넘버원 20, 삼대천 20, 닌자 포커 20, 신서유기포커 10",255.14,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,청소년이용불가,,,,,,뉴스타게임랜드_경상북도포항시남구오천읍원리1033-2
138,일반게임제공업,03_05_06_P,4080000,CDFF2241132025000015,2025-04-16,,1,영업/정상,13,영업중,,,,,,,,경기도 안성시 공도읍 만정리 424-24,"경기도 안성시 공도읍 승두길 33, 2층",17562,뉴손오공게임장,2026-02-05 14:23:42,U,2026-02-07 02:40:00,,215091.645904608,388598.920851304,일반게임제공업,유통관련업,0.0,,,108.91,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,70.0,,청소년이용불가,,,,,,뉴손오공게임장_경기도안성시공도읍만정리424-24
151,일반게임제공업,03_05_06_P,4191000,CDFF2241132025000003,2025-03-19,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 원주시 단구동 175-3,"강원특별자치도 원주시 치악로 1626-8, 2층 (단구동)",26451,미션게임장,2026-02-09 17:49:04,U,2026-02-11 02:40:00,,285100.199920131,425588.658472218,일반게임제공업,유통관련업,0.0,,"파이럿스토리2, 뉴미스터손1000, 파이브드래곤, 화룡외전",183.42,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,90.0,,청소년이용불가,,,,,,미션게임장_강원특별자치도원주시단구동175-3
