번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
166,동물병원,02_03_01_P,3830000,383000001020260001,2026-02-12,,1,영업/정상,0,정상,,,,,,17.64,,경기도 안양시 동안구 평촌동 932-4 꿈마을한신아파트 한신상가동,"경기도 안양시 동안구 관평로 76, 꿈마을한신아파트 한신상가동 지층 011호 (평촌동)",14102,마필동물병원,2026-02-12 09:27:29,I,2026-02-14 00:20:02,,196947.477869431,431338.683676833,동물병원,,000,0,,마필동물병원_경기도안양시동안구평촌동932-4꿈마을한신아파트한신상가동
164,동물병원,02_03_01_P,3660000,366000001020260001,2026-02-12,,1,영업/정상,0,정상,,,,,042-721-5850,,,대전광역시 서구 괴정동 7-5,"대전광역시 서구 계룡로 550, 106호 (괴정동)",35268,올바로 동물병원,2026-02-12 16:25:10,I,2026-02-14 00:20:02,,234467.594058316,315804.198654905,동물병원,,000,0,,올바로동물병원_대전광역시서구괴정동7-5
163,동물병원,02_03_01_P,3780000,378000001020260001,2026-02-12,,1,영업/정상,0,정상,,,,,031-8039-7553,,,경기도 성남시 수정구 창곡동 523-2 아다지오,"경기도 성남시 수정구 위례순환로4길 36, 아다지오 1층 (창곡동)",13642,위례 다올동물병원,2026-02-12 10:40:22,I,2026-02-14 00:20:02,,213102.805,440846.072,동물병원,,000,0,,위례다올동물병원_경기도성남시수정구창곡동523-2아다지오
167,동물병원,02_03_01_P,5330000,533000001020260001,2026-02-12,,1,영업/정상,0,정상,,,,,,,,경상남도 통영시 광도면 죽림리 278-1,"경상남도 통영시 광도면 죽림2로 25-75, 영원빌딩 1층",53019,어울림 동물병원,2026-02-12 15:31:37,I,2026-02-14 00:20:02,,329342.748290266,154628.720621505,동물병원,,000,0,,어울림동물병원_경상남도통영시광도면죽림리278-1
165,동물병원,02_03_01_P,4810000,481000001020260001,2026-02-10,,1,영업/정상,0,정상,,,,,061-805-9345,0.0,,전라남도 여수시 웅천동 1881-3,"전라남도 여수시 웅천로 130, 제1층 102호 (웅천동)",59792,예울동물병원,2026-02-11 16:10:20,I,2026-02-14 00:20:02,,261962.57458038,138205.767371711,동물병원,,000,0,,예울동물병원_전라남도여수시웅천동1881-3
138,동물병원,02_03_01_P,3490000,349000001020260002,2026-02-05,,1,영업/정상,0,정상,,,,,032-751-9963,,,인천광역시 중구 운서동 3088-7 더 예스 스카이,"인천광역시 중구 영종대로 190, 더 예스 스카이 2층 201호 (운서동)",22376,숨빛동물병원,2026-02-05 13:09:29,I,2026-02-07 00:20:02,,155648.212690409,443435.281429833,동물병원,,000,0,,숨빛동물병원_인천광역시중구운서동3088-7더예스스카이
190,동물병원,02_03_01_P,3300000,330000001020260001,2026-02-04,,1,영업/정상,0,정상,,,,,0515167585,0.0,,부산광역시 동래구 온천동 44-16,"부산광역시 동래구 온천장로125번길 73, 2층 (온천동)",47708,순동물병원,2026-02-20 15:23:13,U,2026-02-22 02:40:00,,389484.117768995,193637.640999644,동물병원,,000,0,,순동물병원_부산광역시동래구온천동44-16
130,동물병원,02_03_01_P,4970000,497000001020260001,2026-01-19,,1,영업/정상,0,정상,,,,,,,,전라남도 영광군 영광읍 도동리 263-1,"전라남도 영광군 영광읍 중앙로5길 2, 1층",57046,희망 동물병원,2026-02-04 13:14:36,U,2026-02-06 02:40:00,,155549.939199665,197511.644065845,동물병원,,000,0,,희망동물병원_전라남도영광군영광읍도동리263-1
181,동물병원,02_03_01_P,3230000,323000001020260001,2026-01-07,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 삼전동 132-6 상구빌딩 2층,"서울특별시 송파구 삼학사로 67, 상구빌딩 2층 (삼전동)",05603,잠실바른눈안과동물병원,2026-02-13 10:04:07,U,2026-02-15 02:40:00,,208488.63100076,444574.426119412,동물병원,,000,0,,잠실바른눈안과동물병원_서울특별시송파구삼전동132-6상구빌딩2층
131,동물병원,02_03_01_P,3110000,311000001020260001,2026-01-06,,1,영업/정상,0,정상,,,,,02-2088-4531,231.0,,"서울특별시 은평구 응암동 84-1 서운빌딩 102, 103호","서울특별시 은평구 서오릉로 9, 서운빌딩 102, 103호 (응암동)",03460,동물병원 산책: 내과/외과/재활센터,2026-02-03 13:20:51,U,2026-02-06 02:40:00,,193425.18186685,455537.043261083,동물병원,,000,0,,"동물병원산책:내과/외과/재활센터_서울특별시은평구응암동84-1서운빌딩102,103호"
64,동물병원,02_03_01_P,5530000,577000001020250009,2025-12-30,,1,영업/정상,0,정상,,,,,0318313655,,,경기도 화성시 동탄구 오산동  1088-1 동탄역 푸르지오시티,"경기도 화성시 동탄구 동탄대로 551-16, 동탄역 푸르지오시티 B동 213-220호 (오산동)",18478,24시동탄리더스동물의료원,2025-12-30 14:55:39,I,2026-02-04 01:35:23,,208514.644009169,411283.997984809,동물병원,,000,0,,24시동탄리더스동물의료원_경기도화성시동탄구오산동1088-1동탄역푸르지오시티
133,동물병원,02_03_01_P,3150000,315000001020250003,2025-12-26,,1,영업/정상,0,정상,,,,,02-2666-2611,,,서울특별시 강서구 내발산동 750 발산로얄타워,"서울특별시 강서구 수명로 82, 발산로얄타워 202호 (내발산동)",07635,마곡준동물병원,2026-02-04 15:28:52,U,2026-02-06 02:40:00,,184596.054749491,450145.997297011,동물병원,,000,0,,마곡준동물병원_서울특별시강서구내발산동750발산로얄타워
63,동물병원,02_03_01_P,5530000,577000001020250008,2025-12-23,,1,영업/정상,0,정상,,,,,0318318119,98.42,,경기도 화성시 동탄구 청계동  536 동탄역시범반도유보라아이비파크4.0,"경기도 화성시 동탄구 동탄대로시범길 134, C동 43,44호 (청계동, 동탄역시범반도유보라아이비파크4.0)",18476,플로동물병원,2025-12-23 14:29:26,I,2026-02-04 01:35:23,,210075.319585403,410817.645865226,동물병원,,000,0,,플로동물병원_경기도화성시동탄구청계동536동탄역시범반도유보라아이비파크4.0
108,동물병원,02_03_01_P,5530000,576000001020250007,2025-12-17,,1,영업/정상,0,정상,,,,,0315463915,129.92,,경기도 화성시 병점구 병점동  884-4,"경기도 화성시 병점구 병점노을4로 5, 204,205호 (병점동)",18371,카인드 동물병원,2025-12-17 11:31:14,I,2026-02-04 01:35:23,,202524.750770697,411449.96283797,동물병원,,000,0,,카인드동물병원_경기도화성시병점구병점동884-4
49,동물병원,02_03_01_P,5530000,574000001020250006,2025-12-15,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 송산면 육일리 306,"경기도 화성시 만세구 송산면 화성로330번길 1, 1층",18552,연동물병원,2025-12-15 15:51:42,I,2026-02-04 01:35:23,,175810.02037777,411669.787619519,동물병원,,000,0,,연동물병원_경기도화성시만세구송산면육일리306
29,동물병원,02_03_01_P,5530000,574000001020250005,2025-12-12,,1,영업/정상,0,정상,,,,,,45.6,,경기도 화성시 만세구 송산면 육일리 306,"경기도 화성시 만세구 송산면 화성로330번길 1, 2층",18552,수노을 산업동물병원,2025-12-12 19:13:17,I,2026-02-04 01:35:23,,175810.02037777,411669.787619519,동물병원,,000,0,,수노을산업동물병원_경기도화성시만세구송산면육일리306
132,동물병원,02_03_01_P,4311000,431100001020250001,2025-11-28,,1,영업/정상,0,정상,,,,,033-442-7582,176.6,,강원특별자치도 화천군 화천읍 중리 262-20,"강원특별자치도 화천군 화천읍 산수화로1길 21-1, 1층",24120,호수동물병원,2026-02-03 10:36:05,U,2026-02-06 02:40:00,,261954.772321218,511833.139845147,동물병원,,000,0,,호수동물병원_강원특별자치도화천군화천읍중리262-20
161,동물병원,02_03_01_P,3210000,321000001020250006,2025-09-23,,1,영업/정상,0,정상,,,,,02-6203-7588,474.14,,서울특별시 서초구 서초동 1631-2,서울특별시 서초구 사임당로 106 (서초동),06642,서울동물심장병원,2026-02-11 13:39:00,U,2026-02-13 02:40:00,,201826.544506134,443108.721159093,동물병원,,000,0,,서울동물심장병원_서울특별시서초구서초동1631-2
191,동물병원,02_03_01_P,3230000,323000001020250011,2025-09-12,,1,영업/정상,0,정상,,,,,02-400-8820,,,서울특별시 송파구 장지동 894 위례아이파크 3동 C112호,"서울특별시 송파구 위례광장로 136, 3동 C112호 (장지동, 위례아이파크)",05852,위례따숨동물병원,2026-02-20 10:17:05,U,2026-02-22 02:40:00,,212494.327675839,441590.062253247,동물병원,,000,0,,위례따숨동물병원_서울특별시송파구장지동894위례아이파크3동C112호
199,동물병원,02_03_01_P,3930000,393000001020250003,2025-07-15,,1,영업/정상,0,정상,,,,,031-8042-6788,188.19,,경기도 안산시 단원구 고잔동 768-2 화승타운 209호,"경기도 안산시 단원구 광덕3로 178, 화승타운 209호 (고잔동)",15470,라비온 동물의료센터,2026-02-23 14:32:11,U,2026-02-25 02:40:00,,185068.249590875,423353.993234263,동물병원,,000,0,,라비온동물의료센터_경기도안산시단원구고잔동768-2화승타운209호
136,동물병원,02_03_01_P,3040000,304000001020250001,2025-05-22,,1,영업/정상,0,정상,,,,,02-6930-5747,0.0,,서울특별시 광진구 구의동 594-4 금성빌딩,"서울특별시 광진구 구의강변로 46, 금성빌딩 1,2층 (구의동)",05116,서울대학교동물검진센터,2026-02-04 16:15:58,U,2026-02-06 02:40:00,,208073.305054801,448077.378533521,동물병원,,L00,0,,서울대학교동물검진센터_서울특별시광진구구의동594-4금성빌딩
210,동물병원,02_03_01_P,3930000,393000001020250002,2025-04-17,,1,영업/정상,0,정상,,,,,0507-1474-8226,81.89,,경기도 안산시 상록구 월피동 448-2 이화상가 103호,"경기도 안산시 상록구 안산천동로1길 29, 103호 (월피동, 이화)",15284,지인동물병원,2026-02-24 16:04:13,U,2026-02-26 02:40:00,,186688.937447649,425374.689498598,동물병원,,000,0,,지인동물병원_경기도안산시상록구월피동448-2이화상가103호
156,동물병원,02_03_01_P,3780000,378000001020250001,2025-03-26,,1,영업/정상,0,정상,,,,,0317157407,296.29,,경기도 성남시 분당구 구미동 157,"경기도 성남시 분당구 성남대로 45, 2층 201호 (구미동)",13636,리더스 외과 동물병원,2026-02-09 17:20:55,U,2026-02-11 02:40:00,,209533.890682103,426450.173468859,동물병원,,000,0,,리더스외과동물병원_경기도성남시분당구구미동157
209,동물병원,02_03_01_P,3930000,393000001020250001,2025-03-25,,1,영업/정상,0,정상,,,,,031-8042-7542,168.0,,경기도 안산시 단원구 선부동 1081 한양3차산호아파트 205-1호,"경기도 안산시 단원구 선부광장1로 69, 한양3차산호아파트 2층 205-1호 (선부동)",15236,선부중앙동물의료센터,2026-02-24 15:27:46,U,2026-02-26 02:40:00,,183383.417231998,426090.369202267,동물병원,,000,0,,선부중앙동물의료센터_경기도안산시단원구선부동1081한양3차산호아파트205-1호
227,동물병원,02_03_01_P,3990000,399000001020250002,2025-03-20,,1,영업/정상,0,정상,,,,,,39.3,,경기도 남양주시 조안면 조안리 172-1,"경기도 남양주시 조안면 북한강로 130, 1층 102호",12282,한성동물병원(양수지점),2026-02-26 10:07:26,U,2026-02-28 02:40:00,,226700.150453813,448308.424099916,동물병원,,000,0,,한성동물병원(양수지점)_경기도남양주시조안면조안리172-1
28,동물병원,02_03_01_P,5530000,574000001020250003,2025-03-13,,1,영업/정상,0,정상,,,,,031-356-7975,69.29,,경기도 화성시 만세구 남양읍 남양리 2320-5,"경기도 화성시 만세구 남양읍 남양로 671, 105호",18270,메이트 동물병원,2025-03-20 13:52:54,I,2026-02-04 01:35:23,,184483.696564592,410747.684917781,동물병원,,000,0,,메이트동물병원_경기도화성시만세구남양읍남양리2320-5
62,동물병원,02_03_01_P,5530000,577000001020250001,2025-03-04,,1,영업/정상,0,정상,,,,,,175.27,,경기도 화성시 동탄구 송동  725-4 더샵 동탄센텀폴리스 1단지,"경기도 화성시 동탄구 동탄대로5길 15, 그랑파사쥬 3층 3030,3031,3032호 (송동)",18497,이프동물의료센터,2025-03-20 13:56:23,I,2026-02-04 01:35:23,,209358.316672081,407254.706735502,동물병원,,000,0,,이프동물의료센터_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지
61,동물병원,02_03_01_P,5530000,577000001020240006,2024-12-30,,1,영업/정상,0,정상,,,,,,188.84,,"경기도 화성시 동탄구 오산동  1019 1023,1024호","경기도 화성시 동탄구 동탄대로 537, 1023,1024호 (오산동)",18478,데이즈동물의료센터,2024-12-30 13:55:20,I,2026-02-04 01:35:23,,208624.936086903,411151.948385108,동물병원,,000,0,,"데이즈동물의료센터_경기도화성시동탄구오산동10191023,1024호"
60,동물병원,02_03_01_P,5530000,577000001020240005,2024-12-30,,1,영업/정상,0,정상,,,,,031-8019-8822,217.0,,경기도 화성시 동탄구 신동  561-1 힐스테이트 동탄포레 B111~B113호,"경기도 화성시 동탄구 동탄신리천로4길 47, B111~B113호 (신동, 힐스테이트 동탄포레)",18495,동탄원더스동물의료센터,2024-12-30 13:31:41,I,2026-02-04 01:35:23,,211972.55862379,408153.44114525,동물병원,,000,0,,동탄원더스동물의료센터_경기도화성시동탄구신동561-1힐스테이트동탄포레B111~B113호
196,동물병원,02_03_01_P,3470000,347000001020240001,2024-08-09,,1,영업/정상,0,정상,,,,,053-633-7585,395.2,,대구광역시 달서구 상인동 54-5,"대구광역시 달서구 월곡로 332, 2층 (상인동)",42749,본 동물 건강검진영상센터,2026-02-23 15:35:31,U,2026-02-25 02:40:00,,338562.819092095,259125.395875578,동물병원,,000,0,,본동물건강검진영상센터_대구광역시달서구상인동54-5
27,동물병원,02_03_01_P,5530000,574000001020240004,2024-07-30,,3,폐업,2,폐업,2024-12-31,,,,,40.0,,경기도 화성시 만세구 마도면 청원리 1331 101-1호,"경기도 화성시 만세구 마도면 청원산단6길 52, 101-1호",18543,이티젠동물병원,2025-01-03 18:30:25,I,2026-02-04 01:35:23,,179048.180120302,407810.262697867,동물병원,,000,0,,이티젠동물병원_경기도화성시만세구마도면청원리1331101-1호
182,동물병원,02_03_01_P,3820000,382000001020240001,2024-04-05,,1,영업/정상,0,정상,,,,,031-951-9499,997.62,,경기도 의정부시 의정부동 378,경기도 의정부시 평화로 448 (의정부동),11700,24시 해든동물의료센터 의정부점,2026-02-13 10:07:23,U,2026-02-15 02:40:00,,204186.385,469943.775,동물병원,,000,0,,24시해든동물의료센터의정부점_경기도의정부시의정부동378
202,동물병원,02_03_01_P,3860000,386000001020240001,2024-04-05,,1,영업/정상,0,정상,,,,,0261807575,0.0,,경기도 부천시 소사구 옥길동 777-4 서영아너시티1차,"경기도 부천시 소사구 범안로 227, 서영아너시티1차 3층 8,9호 (옥길동)",14789,치즈동물병원,2026-02-24 10:24:05,U,2026-02-26 02:40:00,,183359.335317051,440015.365621298,동물병원,,000,0,,치즈동물병원_경기도부천시소사구옥길동777-4서영아너시티1차
32,동물병원,02_03_01_P,5530000,575000001020240003,2024-03-21,,1,영업/정상,0,정상,,,,,031-278-7631,296.71,,경기도 화성시 효행구 봉담읍 동화리 238-91 1층,"경기도 화성시 효행구 봉담읍 동화역말길 73-2, 1층",18298,백동물의료센터,2025-08-28 18:56:36,I,2026-02-04 01:35:23,,197121.517331734,412805.795065062,동물병원,,000,0,,백동물의료센터_경기도화성시효행구봉담읍동화리238-911층
205,동물병원,02_03_01_P,3740000,374000001020240002,2024-02-27,,1,영업/정상,0,정상,,,,,031-8008-6300,300.36,,경기도 수원시 권선구 금곡동 746-15 경기도동물위생시험소,"경기도 수원시 권선구 칠보로1번길 63, 경기도동물위생시험소 (금곡동)",16381,경기도동물위생시험소 부설 동물병원,2026-02-24 11:32:04,U,2026-02-26 02:40:00,,194146.288771817,418404.19022362,동물병원,,O00,0,,경기도동물위생시험소부설동물병원_경기도수원시권선구금곡동746-15경기도동물위생시험소
26,동물병원,02_03_01_P,5530000,574000001020240001,2024-01-12,,1,영업/정상,0,정상,,,,,,62.25,,경기도 화성시 만세구 향남읍 상신리 1289 101호,"경기도 화성시 만세구 향남읍 상신하길로135번길 9-15, 101호",18617,전동물병원,2024-07-09 11:16:27,I,2026-02-04 01:35:23,,190860.668563776,400429.311525123,동물병원,,000,0,,전동물병원_경기도화성시만세구향남읍상신리1289101호
31,동물병원,02_03_01_P,5530000,575000001020240002,2024-01-12,,1,영업/정상,0,정상,,,,,031-227-3175,105.69,,"경기도 화성시 효행구 봉담읍 상리 688-2 망고타운 203, 204, 205호","경기도 화성시 효행구 봉담읍 상리중심상가길 28-8, 망고타운 203, 204, 205호",18309,24시 봉담동물의료센터,2025-09-03 19:38:51,I,2026-02-04 01:35:23,,195145.796663982,413818.098530311,동물병원,,000,0,,"24시봉담동물의료센터_경기도화성시효행구봉담읍상리688-2망고타운203,204,205호"
162,동물병원,02_03_01_P,4070000,407000001020230005,2023-12-29,,1,영업/정상,0,정상,,,,,031-637-7959,0.0,,경기도 이천시 진리동 367-1,경기도 이천시 구만리로 114 (진리동),17391,바른동물병원,2026-02-11 10:13:34,U,2026-02-13 02:40:00,,239715.500262086,418572.125696158,동물병원,,000,0,,바른동물병원_경기도이천시진리동367-1
211,동물병원,02_03_01_P,4830000,483000001020230003,2023-12-19,,1,영업/정상,0,정상,,,,,061-333-8575,223.2,,전라남도 나주시 빛가람동 279-2 에스타워 101호,전라남도 나주시 빛가람로 746 (빛가람동),58325,전남동물의료센터,2026-02-24 22:39:06,U,2026-02-26 02:40:00,,181063.731516762,169112.990478925,동물병원,,000,0,,전남동물의료센터_전라남도나주시빛가람동279-2에스타워101호
200,동물병원,02_03_01_P,3910000,391000001020230004,2023-08-30,,1,영업/정상,0,정상,,,,,,0.0,,경기도 평택시 청북읍 어연리 732-30,"경기도 평택시 청북읍 청원로 386, B동 104호",17793,세림동물병원(출장진료 전문),2026-02-24 09:13:54,U,2026-02-26 02:40:00,,197515.337464998,394008.966228586,동물병원,,000,0,,세림동물병원(출장진료전문)_경기도평택시청북읍어연리732-30
41,동물병원,02_03_01_P,5530000,577000001020230004,2023-05-03,,1,영업/정상,0,정상,,,,,031-373-0575,,,경기도 화성시 동탄구 오산동  973 동탄역 반도유보라 아이비파크 8.0 207동 E025호,"경기도 화성시 동탄구 동탄광역환승로 73, 207동 1층 E025호 (오산동, 동탄역 반도유보라 아이비파크 8.0)",18479,여울동물병원,2023-05-11 14:11:48,I,2026-02-04 01:35:23,,207987.268517449,411169.459964605,동물병원,,000,0,,여울동물병원_경기도화성시동탄구오산동973동탄역반도유보라아이비파크8.0207동E025호
40,동물병원,02_03_01_P,5530000,577000001020230003,2023-05-03,,1,영업/정상,0,정상,,,,,031-378-7575,0.0,,경기도 화성시 동탄구 송동  694 동탄린스트라우스더레이크 214호,"경기도 화성시 동탄구 동탄대로 181, 판매시설A동 214~216호 (송동, 동탄린스트라우스더레이크)",18497,이루동물병원,2023-10-17 15:16:40,I,2026-02-04 01:35:23,,209253.387443815,407725.114639407,동물병원,,000,0,,이루동물병원_경기도화성시동탄구송동694동탄린스트라우스더레이크214호
204,동물병원,02_03_01_P,3930000,393000001020230002,2023-03-15,,1,영업/정상,0,정상,,,,,031-439-7582,202.1,,경기도 안산시 단원구 고잔동 537-4 롯데프라자 2층,"경기도 안산시 단원구 중앙대로 899, 롯데프라자 2층 (고잔동)",15360,안산 센트럴 동물병원,2026-02-24 15:43:55,U,2026-02-26 02:40:00,,185430.424306732,423951.686644527,동물병원,,000,0,,안산센트럴동물병원_경기도안산시단원구고잔동537-4롯데프라자2층
25,동물병원,02_03_01_P,5530000,574000001020230002,2023-03-14,,1,영업/정상,0,정상,,,,,031-353-7522,194.77,,경기도 화성시 만세구 향남읍 하길리 1465-2 1동 205호,"경기도 화성시 만세구 향남읍 발안양감로 187, 1동 205호",18606,조이앤동물병원,2024-07-09 11:18:44,I,2026-02-04 01:35:23,,192012.658168745,401627.876324313,동물병원,,000,0,,조이앤동물병원_경기도화성시만세구향남읍하길리1465-21동205호
183,동물병원,02_03_01_P,4090000,409000001020230001,2023-03-13,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 사우동 213-6 2층,"경기도 김포시 봉화로 38, 2층 (사우동)",10108,비마 클리닉,2026-02-13 15:50:58,U,2026-02-15 02:40:00,,174689.749570345,457490.713226111,동물병원,,000,0,,비마클리닉_경기도김포시사우동213-62층
24,동물병원,02_03_01_P,5530000,574000001020220007,2022-11-07,,1,영업/정상,0,정상,,,,,031-357-3776,48.0,,경기도 화성시 만세구 남양읍 남양리 2251 화성남양시티프라디움3차아파트,"경기도 화성시 만세구 남양읍 남양천로 17, 상가동 106호 (화성남양시티프라디움3차아파트)",18262,이솝동물병원,2024-10-30 16:44:56,I,2026-02-04 01:35:23,,184009.348890443,411948.936247179,동물병원,,000,0,,이솝동물병원_경기도화성시만세구남양읍남양리2251화성남양시티프라디움3차아파트
147,동물병원,02_03_01_P,4930000,493000001020220001,2022-10-25,,1,영업/정상,0,정상,,,,,,94.9,,전라남도 해남군 북평면 남창리 376 땅넘어식당,"전라남도 해남군 북평면 달량진길 25-1, 광주동물병원",59055,광주동물병원,2026-02-05 15:12:22,U,2026-02-07 02:40:00,,165650.98425154,101053.19630337,동물병원,,000,0,,광주동물병원_전라남도해남군북평면남창리376땅넘어식당
23,동물병원,02_03_01_P,5530000,574000001020220006,2022-09-26,,1,영업/정상,0,정상,,,,,,36.0,,경기도 화성시 만세구 우정읍 조암리 533,"경기도 화성시 만세구 우정읍 버들로 110, 107호",18563,대한동물병원,2024-07-09 11:23:24,I,2026-02-04 01:35:23,,182460.022343801,397664.7142213,동물병원,,000,0,,대한동물병원_경기도화성시만세구우정읍조암리533
175,동물병원,02_03_01_P,3940000,394000001020220004,2022-07-18,,1,영업/정상,0,정상,,,,,031-962-0926,99.0,,경기도 고양시 일산동구 식사동 1582-4,"경기도 고양시 일산동구 위시티로 24, 101호 (식사동)",10324,에드워드동물병원,2026-02-12 15:39:34,U,2026-02-14 02:40:00,,183010.449303417,463628.682529205,동물병원,,000,0,,에드워드동물병원_경기도고양시일산동구식사동1582-4
152,동물병원,02_03_01_P,5530000,574000001020220005,2022-05-31,,1,영업/정상,0,정상,,,,,031-357-1177,90.0,,경기도 화성시 만세구 송산면 사강리 630-10,경기도 화성시 만세구 송산면 송산동로 6-23,18550,송산종합동물병원,2026-02-09 10:27:28,U,2026-02-11 02:40:00,,176559.150593822,412563.158965151,동물병원,,000,0,,송산종합동물병원_경기도화성시만세구송산면사강리630-10
