번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
22,동물약국,02_03_02_P,3010000,301000001120260005,2026-03-04,,1,영업/정상,0,정상,,,,,0507-1358-1368,,,서울특별시 중구 을지로2가 199-40 명동아르누보센텀,"서울특별시 중구 명동7길 21, 명동아르누보센텀 106~107호 (을지로2가)",4534.0,피치유약국,2026-03-04 09:34:14,I,2026-03-06 00:20:02,,198505.140766586,451381.113105659,동물약국,,0,0,,피치유약국_서울특별시중구을지로2가199-40명동아르누보센텀
21,동물약국,02_03_02_P,3390000,339000001120260002,2026-03-04,,1,영업/정상,0,정상,,,,,,,,부산광역시 사상구 괘법동 558-17,"부산광역시 사상구 새벽로 230, 1층 (괘법동)",46973.0,이소약국,2026-03-04 19:22:05,I,2026-03-06 00:20:02,,380746.539422295,186513.365137457,동물약국,,0,0,,이소약국_부산광역시사상구괘법동558-17
20,동물약국,02_03_02_P,3080000,308000001120260002,2026-03-04,,1,영업/정상,0,정상,,,,,,,,서울특별시 강북구 미아동 35-21,서울특별시 강북구 도봉로 38-1 (미아동),1220.0,365매일여는약국,2026-03-04 14:34:27,I,2026-03-06 00:20:02,,202620.505973067,456676.711066494,동물약국,,0,0,,365매일여는약국_서울특별시강북구미아동35-21
23,동물약국,02_03_02_P,3010000,301000001120260006,2026-03-04,,1,영업/정상,0,정상,,,,,,,,서울특별시 중구 을지로6가 18-95,"서울특별시 중구 장충단로13길 7, 1~2층 (을지로6가)",4564.0,디디피약국,2026-03-04 10:39:59,I,2026-03-06 00:20:02,,200653.453828451,451718.128484063,동물약국,,0,0,,디디피약국_서울특별시중구을지로6가18-95
26,동물약국,02_03_02_P,3060000,306000001120260005,2026-03-04,,1,영업/정상,0,정상,,,,,,,,서울특별시 중랑구 면목동 17-18 동원빌딩,"서울특별시 중랑구 용마산로 438, 동원빌딩 (면목동)",2189.0,온누리사랑약국,2026-03-04 15:10:24,I,2026-03-06 00:20:02,,208548.783376561,454223.06733425,동물약국,,0,0,,온누리사랑약국_서울특별시중랑구면목동17-18동원빌딩
25,동물약국,02_03_02_P,3820000,382000001120260003,2026-03-04,,1,영업/정상,0,정상,,,,,031-870-1999,,,경기도 의정부시 의정부동 494 센트럴타워 106호,"경기도 의정부시 시민로 80, 센트럴타워 1층 106호 (의정부동)",11651.0,센트럴약국,2026-03-04 14:17:13,I,2026-03-06 00:20:02,,203772.831832169,470619.109108938,동물약국,,0,0,,센트럴약국_경기도의정부시의정부동494센트럴타워106호
11,동물약국,02_03_02_P,3830000,383000001120260006,2026-03-03,,1,영업/정상,0,정상,,,,,,,,경기도 안양시 동안구 관양동 1400-4,"경기도 안양시 동안구 관평로 313, 1층 (관양동)",13936.0,관양우리약국,2026-03-03 09:53:59,I,2026-03-05 00:20:02,,196135.258315678,433566.986303208,동물약국,,0,0,,관양우리약국_경기도안양시동안구관양동1400-4
10,동물약국,02_03_02_P,3930000,393000001120260003,2026-03-03,,1,영업/정상,0,정상,,,,,031-411-1356,,,경기도 안산시 단원구 선부동 1037,"경기도 안산시 단원구 석수로5길 13, 1층 (선부동)",15222.0,햇님약국,2026-03-03 17:11:48,I,2026-03-05 00:20:02,,182759.345806231,426791.381613965,동물약국,,0,0,,햇님약국_경기도안산시단원구선부동1037
9,동물약국,02_03_02_P,3480000,348000001120260003,2026-03-03,,1,영업/정상,0,정상,,,,,,,,대구광역시 달성군 다사읍 매곡리 1546-15 102호,"대구광역시 달성군 다사읍 달구벌대로 881, 102호",42914.0,튼튼약국,2026-03-03 17:39:11,I,2026-03-05 00:20:02,,332360.822856553,262966.070681217,동물약국,,0,0,,튼튼약국_대구광역시달성군다사읍매곡리1546-15102호
8,동물약국,02_03_02_P,5330000,533000001120260001,2026-03-03,,1,영업/정상,0,정상,,,,,,,,경상남도 통영시 광도면 죽림리 1570-32,경상남도 통영시 광도면 죽림4로 19-38,53013.0,죽림약국,2026-03-03 16:33:21,I,2026-03-05 00:20:02,,329621.927311205,155088.823605839,동물약국,,0,0,,죽림약국_경상남도통영시광도면죽림리1570-32
7,동물약국,02_03_02_P,3150000,315000001120260006,2026-03-03,,1,영업/정상,0,정상,,,,,,,,서울특별시 강서구 내발산동 644-1,"서울특별시 강서구 공항대로36길 9, 1층 (내발산동)",7632.0,가까운천사약국,2026-03-03 10:08:39,I,2026-03-05 00:20:02,,185568.48853121,450664.165726167,동물약국,,0,0,,가까운천사약국_서울특별시강서구내발산동644-1
6,동물약국,02_03_02_P,5530000,553000001120260010,2026-03-03,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 만세구 남양읍 남양리 2320-5,"경기도 화성시 만세구 남양읍 남양로 671, 106호",18270.0,오약국,2026-03-03 17:06:29,I,2026-03-05 00:20:02,,184483.696564592,410747.684917781,동물약국,,0,0,,오약국_경기도화성시만세구남양읍남양리2320-5
5,동물약국,02_03_02_P,3590000,359000001120260001,2026-03-03,,1,영업/정상,0,정상,,,,,,,,광주광역시 동구 산수동 681,"광주광역시 동구 갈마로 48, 1층 (산수동)",61409.0,우주약국,2026-03-03 11:13:49,I,2026-03-05 00:20:02,,194076.382086793,184710.200224806,동물약국,,0,0,,우주약국_광주광역시동구산수동681
4,동물약국,02_03_02_P,3160000,316000001120260005,2026-03-03,,1,영업/정상,0,정상,,,,,,,,서울특별시 구로구 구로동 730-76,서울특별시 구로구 구로동로28길 2 (구로동),8311.0,녹십자 약국,2026-03-03 10:18:25,I,2026-03-05 00:20:02,,189698.200253411,443171.051890472,동물약국,,0,0,,녹십자약국_서울특별시구로구구로동730-76
3,동물약국,02_03_02_P,3230000,323000001120260006,2026-03-03,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 가락동 913 헬리오시티,"서울특별시 송파구 송파대로 345, 1A동 2층 2055호 (가락동, 헬리오시티)",5698.0,다온약국,2026-03-03 08:57:20,I,2026-03-05 00:20:02,,209412.197809542,443928.783342251,동물약국,,0,0,,다온약국_서울특별시송파구가락동913헬리오시티
1,동물약국,02_03_02_P,5230000,523000001120260001,2026-03-02,,1,영업/정상,0,정상,,,,,,,,경상북도 예천군 호명읍 산합리 1428 한국빌딩 104호,"경상북도 예천군 호명읍 새움3로 60-3, 한국빌딩 104호",36849.0,열린문약국,2026-03-02 12:46:23,I,2026-03-04 00:20:37,,333546.278044265,342657.277517497,동물약국,,0,0,,열린문약국_경상북도예천군호명읍산합리1428한국빌딩104호
2,동물약국,02_03_02_P,4400000,440000001120260002,2026-03-02,,1,영업/정상,0,정상,,,,,,,,충청북도 제천시 장락동 849,충청북도 제천시 청전대로 216 (장락동),27151.0,제천튼튼온누리약국,2026-03-02 15:43:40,I,2026-03-04 00:20:37,,308411.865158625,406221.51949121,동물약국,,0,0,,제천튼튼온누리약국_충청북도제천시장락동849
19,동물약국,02_03_02_P,3140000,314000001120260001,2026-02-27,,1,영업/정상,0,정상,,,,,02-2691-1777,0.0,,서울특별시 양천구 신정동 1320-4 이펜하우스타워,"서울특별시 양천구 신정이펜2로 12, 이펜하우스타워 104호 (신정동)",8049.0,메디칼으뜸약국,2026-03-03 17:44:50,U,2026-03-05 02:40:00,,185143.375565775,445610.277402204,동물약국,,0,0,,메디칼으뜸약국_서울특별시양천구신정동1320-4이펜하우스타워
18,동물약국,02_03_02_P,3990000,399000001120260003,2026-02-20,,1,영업/정상,0,정상,,,,,,,,경기도 남양주시 와부읍 덕소리 462-50 세양아르비채리버,"경기도 남양주시 와부읍 덕소로 73, 111호 (세양아르비채리버)",12205.0,덕소동물약국,2026-03-03 16:53:40,U,2026-03-05 02:40:00,,218612.70470743,453914.57624936,동물약국,,0,0,,덕소동물약국_경기도남양주시와부읍덕소리462-50세양아르비채리버
14,동물약국,02_03_02_P,3370000,337000001120250016,2025-11-18,,3,폐업,2,폐업,2026-02-27,,,,,,,부산광역시 연제구 연산동 603-8,"부산광역시 연제구 고분로13번길 15, 1층 일부호 (연산동)",47549.0,세연약국,2026-03-03 09:34:08,U,2026-03-05 02:40:00,,389762.986134543,189486.317748469,동물약국,,0,0,,세연약국_부산광역시연제구연산동603-8
13,동물약국,02_03_02_P,3210000,321000001120240011,2024-05-28,,3,폐업,2,폐업,2026-03-03,,,,,,,서울특별시 서초구 서초동 1694-25 삼하빌딩,"서울특별시 서초구 서초중앙로 142, 삼하빌딩 지하2층 1호 (서초동)",6605.0,교대약국,2026-03-03 16:04:22,U,2026-03-05 02:40:00,,201151.260061328,443595.943549419,동물약국,,0,0,,교대약국_서울특별시서초구서초동1694-25삼하빌딩
42,동물약국,02_03_02_P,5350000,535000001120240012,2024-03-27,,3,폐업,2,폐업,2025-09-24,,,,,,,경상남도 김해시 외동 1253-5,"경상남도 김해시 함박로101번길 2, 104호 (외동)",50948.0,새서울약국,2026-03-05 13:21:00,U,2026-03-07 02:40:00,,369750.311355886,194163.829507867,동물약국,,0,0,,새서울약국_경상남도김해시외동1253-5
30,동물약국,02_03_02_P,3450000,345000001120220007,2022-08-16,,3,폐업,2,폐업,2026-03-04,,,,9584640,,,대구광역시 북구 산격동 1332-7,대구광역시 북구 대학로 91-1(산격동),41544.0,신대학약국,2026-03-04 09:53:37,U,2026-03-06 02:40:00,,345300.250862035,267080.428542156,동물약국,,0,0,,신대학약국_대구광역시북구산격동1332-7
44,동물약국,02_03_02_P,5470000,547000001120210001,2021-09-02,,1,영업/정상,0,정상,,,,,055-942-3690,0.0,,경상남도 거창군 거창읍 송정리 1096-2,경상남도 거창군 거창읍 송정1길 24-20,50142.0,가까운약국,2026-03-05 08:56:06,U,2026-03-07 02:40:00,,281264.989740403,242790.648511621,동물약국,,0,0,,가까운약국_경상남도거창군거창읍송정리1096-2
16,동물약국,02_03_02_P,5670000,567000001120200022,2020-07-02,,3,폐업,2,폐업,2026-03-03,,,,055-232-0808,,,경상남도 창원시 마산회원구 내서읍 삼계리 24-6 아로마빌딩 107호,"경상남도 창원시 마산회원구 내서읍 경남대로 935, 아로마빌딩 107호",51236.0,밝은약국,2026-03-03 08:57:09,U,2026-03-05 02:40:00,,336853.880011584,193740.906633881,동물약국,,0,0,,밝은약국_경상남도창원시마산회원구내서읍삼계리24-6아로마빌딩107호
43,동물약국,02_03_02_P,5670000,567000001120190019,2019-12-04,,3,폐업,2,폐업,2026-03-05,,,,055-296-4788,,,경상남도 창원시 의창구 북면 감계리 233-2 102호,"경상남도 창원시 의창구 북면 감계로110번길 54-39, 102호",51112.0,감계미소동물약국,2026-03-05 15:39:21,U,2026-03-07 02:40:00,,345053.618768464,201411.561993972,동물약국,,0,0,,감계미소동물약국_경상남도창원시의창구북면감계리233-2102호
27,동물약국,02_03_02_P,5670000,567000001120180023,2018-07-05,,3,폐업,2,폐업,2026-03-04,,,,0555420927,,,"경상남도 창원시 진해구 석동 663-7 벚꽃메디칼상가, 1층","경상남도 창원시 진해구 냉천로 91, 벚꽃메디칼상가 1층 (석동)",51595.0,행복한약국,2026-03-04 08:28:41,U,2026-03-06 02:40:00,,355448.085777193,185131.427747746,동물약국,,0,0,,"행복한약국_경상남도창원시진해구석동663-7벚꽃메디칼상가,1층"
31,동물약국,02_03_02_P,3110000,311000001120170002,2017-08-22,,3,폐업,2,폐업,2026-03-04,,,,02-353-3589,,,서울특별시 은평구 갈현동 462-54 1층,"서울특별시 은평구 연서로 175, 1층 (갈현동)",3334.0,연세희망약국,2026-03-04 11:06:29,U,2026-03-06 02:40:00,,192648.808096041,456904.390235007,동물약국,,0,0,,연세희망약국_서울특별시은평구갈현동462-541층
28,동물약국,02_03_02_P,3150000,315000001120160001,2016-01-12,,3,폐업,2,폐업,2025-12-31,,,,2605-7808,,,,서울특별시 강서구 방화동로 70 (방화동),7616.0,김포약국,2026-03-04 17:54:40,U,2026-03-06 02:40:00,,183394.543338863,451619.605169039,동물약국,,0,0,,김포약국_
41,동물약국,02_03_02_P,3560000,356000001120150009,2015-06-19,,3,폐업,2,폐업,2026-03-05,,,,032-566-8600,,,인천광역시 서구 심곡동 248,인천광역시 서구 서곶로 293 (심곡동),22727.0,녹십자 약국,2026-03-05 16:13:47,U,2026-03-07 02:40:00,,171334.442538275,449084.227068623,동물약국,,0,0,,녹십자약국_인천광역시서구심곡동248
15,동물약국,02_03_02_P,5670000,567000001120130035,2013-10-16,,3,폐업,2,폐업,2026-03-03,,,,055-246-7776,,,경상남도 창원시 마산회원구 회원동 50-5 천지리치빌 106호,"경상남도 창원시 마산회원구 북성로 138 (회원동, 천지리치빌 106호)",51289.0,새천지약국,2026-03-03 08:58:28,U,2026-03-05 02:40:00,,342974.493761506,192263.611428005,동물약국,,0,0,,새천지약국_경상남도창원시마산회원구회원동50-5천지리치빌106호
17,동물약국,02_03_02_P,3100000,310000001120130010,2013-07-22,,3,폐업,2,폐업,2026-03-03,,,,936-0811,,,서울특별시 노원구 상계동 763-7 동일빌딩 305호,"서울특별시 노원구 동일로 1343 (상계동, 동일빌딩 305호)",1767.0,동일약국,2026-03-03 16:04:30,U,2026-03-05 02:40:00,,205400.87065435,460681.679132551,동물약국,,0,0,,동일약국_서울특별시노원구상계동763-7동일빌딩305호
12,동물약국,02_03_02_P,3210000,321000001120130046,2013-07-02,,3,폐업,2,폐업,2026-03-03,,,,521-9443,,,서울특별시 서초구 서초동 1575-9 삼화빌딩 101호,"서울특별시 서초구 서초중앙로 107, 101호 (서초동, 삼화빌딩)",6644.0,서초당약국,2026-03-03 09:54:32,U,2026-03-05 02:40:00,,201149.635279701,443249.376340374,동물약국,,0,0,,서초당약국_서울특별시서초구서초동1575-9삼화빌딩101호
45,동물약국,02_03_02_P,3780000,378000001120110001,2011-02-10,,3,폐업,2,폐업,2026-02-28,,,,,0.0,,경기도 성남시 분당구 삼평동 708 에메트타운 106호,"경기도 성남시 분당구 판교로 375, 106호 (삼평동,에메트타운)",,판교온누리약국,2026-03-05 16:15:22,U,2026-03-07 02:40:00,,210137.648588675,433579.722057233,동물약국,,0,0,,판교온누리약국_경기도성남시분당구삼평동708에메트타운106호
