사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
링크지컴퍼니,2026-04-10,법인,193787.762269762,446371.61069132,2026-04-11 03:03:03,U,40,폐업,2026-04-10 17:21:44,2024-07-31,,서울특별시 영등포구 여의도동 44-33 두일빌딩,2024318025614500035,3180000,"서울특별시 영등포구 여의대방로67길 9, 두일빌딩 307호 (여의도동)",07333,03,폐업,유료,02-3775-4420
제이와이파트너스(주),,법인,204495.850456815,444496.466999163,2026-04-11 03:03:03,U,20,영업중,2026-04-10 17:19:34,2012-09-12,,서울특별시 강남구 대치동 899-2 201호,2016322016314500012,3220000,"서울특별시 강남구 선릉로82길 20, 2층 201호 (대치동)",06198,01,영업/정상,유료,
주식회사 에이치알캡,,법인,204044.789948927,444529.84042741,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:05:41,2016-06-27,,서울특별시 강남구 역삼동 707번지 34호 한신인터밸리24빌딩 동관동 818-9호,2016322016314500024,3220000,"서울특별시 강남구 테헤란로 322, 동관동 (역삼동, 한신인터밸리24빌딩)",06211,01,영업/정상,유료,02-2183-8900
(주)제이앤피에이치알컨설팅,,법인,204091.578937267,444708.182570037,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:55:25,2017-11-20,,서울특별시 강남구 역삼동 705번지 1호 빅토리아오피스텔,2017322016314500065,3220000,"서울특별시 강남구 테헤란로 327, 1704호 (역삼동)",06150,01,영업/정상,유료,02-6010-9816
아이비커리어(주),,법인,203877.471898882,444678.975281148,2026-04-11 03:03:03,U,20,영업중,2026-04-10 17:11:27,2017-12-15,,서울특별시 강남구 역삼동 703-8 현석타워,2017322016314500078,3220000,"서울특별시 강남구 선릉로93길 50, 현석타워 10층 (역삼동)",06151,01,영업/정상,유료,02-550-5531
코리아브레인 주식회사,,법인,201430.47661735,442950.471520545,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:07:35,2008-10-10,,서울특별시 서초구 서초동 1627-1 교대벤처타워,2008321011414500033,3210000,"서울특별시 서초구 사임당로 64, 교대벤처타워 303호 (서초동)",06640,01,영업/정상,유료,02-597-5199
주식회사 맨파워써치앤컨설팅,,법인,204389.263696413,444809.650128312,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:22:02,2025-07-15,,서울특별시 강남구 삼성동 141-28 동신빌딩,2025322025014500023,3220000,"서울특별시 강남구 테헤란로 409, 동신빌딩 9층 (삼성동)",06162,01,영업/정상,유료,02-6420-0335
(주)엔터웨이파트너스,,법인,203008.14654417,446054.411349529,2026-04-11 03:03:03,U,20,영업중,2026-04-10 10:43:20,2005-07-01,,서울특별시 강남구 논현2동 84번지 송암빌딩5층,2005322008311500046,3220000,"서울특별시 강남구 언주로 709, 5층 (논현동)",,01,영업/정상,유료,02-6281-5000
제이에이씨리크루트먼트코리아(주),,법인,204044.789948927,444529.84042741,2026-04-11 03:03:03,U,20,영업중,2026-04-10 10:43:13,2011-08-10,,서울특별시 강남구 역삼동 707번지 34호 한신인터밸리24빌딩 615호,2011322016314500047,3220000,"서울특별시 강남구 테헤란로 322, 한신인터밸리24빌딩 동관동 615호 (역삼동)",06211,01,영업/정상,유료,02-2183-0511
(주)유니코써치,,법인,205130.591678902,445590.096837802,2026-04-11 03:03:03,U,20,영업중,2026-04-10 10:09:03,1992-05-06,,서울특별시 강남구 삼성동 159 도심공항타워,1992322008111500001,3220000,"서울특별시 강남구 테헤란로87길 36, 도심공항타워 17층, 15층 1503호, 25층 2504호 (삼성동)",06164,01,영업/정상,유료,02-551-0453
주식회사 비씨엘글로벌,2026-04-10,법인,166076.136499859,441457.696126384,2026-04-11 03:03:03,U,50,타시군구이관,2026-04-10 14:31:43,2024-06-14,,인천광역시 중구 선린동 49,2024349022914500002,3490000,"인천광역시 중구 제물량로 257-1, 2층 201호 (선린동)",22313,05,제외/삭제/전출,유료,
동암인력공사,,개인,173550.633125694,441082.285531441,2026-04-11 03:03:03,U,20,영업중,2026-04-10 09:32:29,2001-11-08,,인천광역시 부평구 십정동 402-50,2001354004711500005,3540000,"인천광역시 부평구 동암광장로 20, 403호 (십정동)",21445,01,영업/정상,유료,032-431-2346
