축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,사료제조업,올펫즈,수입,,,,2026-02-01 10:34:59,I,0000,정상,2023-09-07 15:30:46,,2023-09-07,,,경기도 화성시 효행구 봉담읍 와우리 591 봉담 휴먼빌 106동 2201호,수입,553000003420230024,5530000,000,"경기도 화성시 효행구 봉담읍 와우로 51, 106동 2201호 (봉담 휴먼빌)",18321,,01,영업/정상,,,
,사료제조업,주식회사 벳인사이드,수입,,,,2026-02-01 10:34:59,I,0000,정상,2025-06-11 19:44:12,,2023-09-12,0,,경기도 화성시 동탄구 영천동  875-2,수입,553000003420230025,5530000,L00,"경기도 화성시 동탄구 동탄첨단산업2로 43, B04, 302, 910호 (영천동)",18467,,01,영업/정상,,,
,사료제조업,주식회사 펫인사이드,수입,,,,2026-02-01 10:34:59,I,0000,정상,2025-06-11 19:44:36,,2023-09-12,0,,경기도 화성시 동탄구 영천동  875-2 B02호,수입,553000003420230026,5530000,L00,"경기도 화성시 동탄구 동탄첨단산업2로 43, B02호 (영천동)",18467,,01,영업/정상,,,
,사료제조업,펫스낵스,단미,,194178.945766732,408235.941855039,2026-02-01 10:34:59,I,0000,정상,2024-11-05 15:46:50,,2023-10-11,0,,경기도 화성시 효행구 봉담읍 유리 138-2 107호,단미,553000003420230028,5530000,000,"경기도 화성시 효행구 봉담읍 시청로 1413, 덕우건물 107호",18334,,01,영업/정상,,,
,사료제조업,(주)피드원,단미,,171823.750444416,414665.4028944,2026-02-06 21:33:30,I,0000,정상,2026-02-05 17:27:27,,2023-10-25,0,,경기도 화성시 만세구 송산면 마산리 393-17 2~3동,단미,553000003420230029,5530000,L00,"경기도 화성시 만세구 송산면 송산포도로 665-3, 2~3동",18545,,01,영업/정상,,,
,사료제조업,프레젠독(present dog),단미,,209786.189081637,411833.136937752,2026-02-01 10:34:59,I,0000,정상,2023-11-13 15:48:03,,2023-11-13,0,,경기도 화성시 동탄구 영천동  682-3 102호,단미,553000003420230031,5530000,000,"경기도 화성시 동탄구 지산1길 25-8, 102호 (영천동)",18466,,01,영업/정상,,,
,사료제조업,주식회사 비비드,수입,,190186.092739324,406620.91502973,2026-02-01 10:34:59,I,0000,정상,2023-11-23 10:37:14,,2023-11-22,0,,경기도 화성시 만세구 팔탄면 율암리 580-12 발안현대공구타운,수입,553000003420230032,5530000,L00,"경기도 화성시 만세구 팔탄면 서해로1121번길 13, 발안현대공구타운 402동 109호",18529,,01,영업/정상,,,
,사료제조업,주식회사 우정바이오,수입,,,,2026-02-01 10:34:59,I,0000,정상,2025-06-12 09:09:26,,2024-01-08,0,,경기도 화성시 동탄구 영천동  826-3,수입,553000003420240001,5530000,L00,경기도 화성시 동탄구 동탄기흥로 593-8 (영천동),18469,,01,영업/정상,,,031-280-5308
,사료제조업,농업회사법인 주식회사 메이에르,단미,,194281.610835119,410248.200564146,2026-02-01 10:34:59,I,0000,정상,2025-10-16 13:33:06,,2024-01-30,0,,경기도 화성시 효행구 봉담읍 왕림리 246-1,단미,553000003420240002,5530000,000,경기도 화성시 효행구 봉담읍 독정안길 26,18332,,01,영업/정상,,,070-8888-8005
,사료제조업,테이스팅독,단미,,209537.897068142,411850.34541982,2026-02-01 10:34:59,I,0000,정상,2024-02-19 09:41:12,,2024-02-19,0,,경기도 화성시 동탄구 영천동  679-2,단미,553000003420240003,5530000,000,"경기도 화성시 동탄구 동탄순환대로 725, 2층 202호 (영천동)",18472,,01,영업/정상,,,
,사료제조업,카페그림,단미,,211142.527152305,408839.211146972,2026-02-01 10:34:59,I,0000,정상,2024-02-26 18:03:15,,2024-02-26,0,,경기도 화성시 동탄구 목동  455-6,단미,553000003420240004,5530000,000,"경기도 화성시 동탄구 왕배산3길 24, 101호 (목동)",18490,,01,영업/정상,,,
,사료제조업,삼천당제약 (주),수입,,191314.420972318,398959.927754338,2026-02-01 10:34:59,I,0000,정상,2024-03-08 10:26:10,,2024-03-08,,,경기도 화성시 만세구 향남읍 상신리 904-1 삼천당제약,수입,553000003420240005,5530000,L00,"경기도 화성시 만세구 향남읍 제약공단2길 71, 삼천당제약",18622,,01,영업/정상,,,
,사료제조업,쉘위댕댕,단미,,,,2026-02-01 10:34:59,I,0000,정상,2024-04-24 13:25:29,,2024-03-13,0,,경기도 화성시 동탄구 영천동  874 동탄역 대방디엠시티 더 센텀,단미,553000003420240006,5530000,000,"경기도 화성시 동탄구 동탄대로 636-14, C동 111호 (영천동, 동탄역 대방디엠시티 더 센텀)",18467,,01,영업/정상,,,
,사료제조업,김선생펫푸드,단미,,,,2026-02-01 10:34:59,I,0000,정상,2024-04-04 13:03:40,,2024-04-04,0,,경기도 화성시 효행구 봉담읍 수영리 686,단미,553000003420240007,5530000,000,"경기도 화성시 효행구 봉담읍 상리3길 113, 상가동 104호",18305,,01,영업/정상,,,
,사료제조업,아이러브펫,단미,,207035.532583646,410371.327406445,2026-02-01 10:34:59,I,0000,정상,2024-04-16 13:51:22,,2024-04-16,0,,경기도 화성시 동탄구 반송동  131-22,단미,553000003420240008,5530000,000,"경기도 화성시 동탄구 노작로3길 11, 101호 (반송동)",18459,,01,영업/정상,,,
,사료제조업,멍솥,단미,,206999.545161529,410413.744714699,2026-02-01 10:34:59,I,0000,정상,2024-05-02 09:32:22,,2024-04-30,0,,경기도 화성시 동탄구 반송동  128-16,단미,553000003420240009,5530000,000,"경기도 화성시 동탄구 노작로3길 18, 101호 (반송동)",18459,,01,영업/정상,,,
,사료제조업,멍멍디저트,단미,,,,2026-02-01 10:34:59,I,0000,정상,2024-05-07 10:41:11,,2024-05-07,0,,경기도 화성시 만세구 향남읍 상신리 605-23,단미,553000003420240010,5530000,000,경기도 화성시 만세구 향남읍 상신하길로144번길 21-11,18617,,01,영업/정상,,,
,사료제조업,Petissiere (펫티시엘),단미,,,,2026-02-01 10:34:59,I,0000,정상,2024-06-27 16:28:15,,2024-06-27,0,,경기도 화성시 동탄구 오산동  978 동탄역 유림노르웨이숲,단미,553000003420240011,5530000,000,"경기도 화성시 동탄구 동탄감배산로 143, 203동 B130호 (오산동, 동탄역 유림노르웨이숲)",18479,,01,영업/정상,,,
,사료제조업,로즈그레이스,단미,,183835.248009155,420094.986122093,2026-02-01 10:34:59,I,0000,정상,2024-08-26 17:15:46,,2024-08-26,0,,경기도 화성시 만세구 새솔동 77-6,단미,553000003420240012,5530000,000,"경기도 화성시 만세구 꽃내음1길 19-30, 206,207호 일부 5호 (새솔동)",18244,,01,영업/정상,,,
,사료제조업,(주)아크,수입,,189961.309542374,399633.331600252,2026-02-01 10:34:59,I,0000,정상,2024-09-11 14:17:58,,2024-09-11,,,경기도 화성시 만세구 향남읍 상신리 443-50,수입,553000003420240013,5530000,L00,경기도 화성시 만세구 향남읍 상신로 290-13,18582,,01,영업/정상,,,031-359-9776
,사료제조업,피노키오 팩토리,단미,,,,2026-02-01 10:34:59,I,0000,정상,2024-09-27 13:33:57,,2024-09-27,0,,경기도 화성시 동탄구 영천동  837 동탄센트럴에이스타워,단미,553000003420240014,5530000,000,"경기도 화성시 동탄구 동탄기흥로 590, 동탄센트럴에이스타워 B동 148호 (영천동)",18469,,01,영업/정상,,,
,사료제조업,주식회사 천조스토리,단미,,189862.279248867,402399.754277947,2026-02-01 10:34:59,I,0000,정상,2024-12-12 17:33:30,,2024-10-08,0,,경기도 화성시 만세구 팔탄면 매곡리 60-11,단미,553000003420240015,5530000,L00,"경기도 화성시 만세구 팔탄면 제암고주로53번길 23-6, 101,102호",18534,,01,영업/정상,,,
,사료제조업,화성에너지,단미,,185094.720323671,403951.977776318,2026-02-01 10:34:59,I,0000,정상,2024-10-29 11:10:11,,2024-10-29,0,,경기도 화성시 만세구 장안면 석포리 606-1,단미,553000003420240016,5530000,000,"경기도 화성시 만세구 장안면 돌서지길 62-24, 3동",18574,,01,영업/정상,,,
,사료제조업,(주)바이오포아,보조,,,,2026-02-01 10:34:59,I,0000,정상,2024-10-31 09:19:39,,2024-10-31,0,,경기도 화성시 동탄구 영천동  828-2,보조,553000003420240017,5530000,000,"경기도 화성시 동탄구 동탄기흥로 593-26, 4층 (영천동)",18469,,01,영업/정상,,,070-4912-2501
,사료제조업,달곰의 부뚜막,단미,,184053.069051338,411451.65595142,2026-02-01 10:34:59,I,0000,정상,2024-12-02 14:11:11,,2024-12-02,0,,경기도 화성시 만세구 남양읍 남양리 2294-2,단미,553000003420240019,5530000,000,"경기도 화성시 만세구 남양읍 시청로 54, 103호",18268,,01,영업/정상,,,
,사료제조업,푸플리 케이크,단미,,,,2026-02-01 10:34:59,I,0000,정상,2024-12-02 18:23:56,,2024-12-02,0,,경기도 화성시 동탄구 신동  638 동탄2 신동포레 경기행복주택 112호,단미,553000003420240020,5530000,000,"경기도 화성시 동탄구 동탄신리천로2길 66, B1층 112호 (신동, 동탄2 신동포레 경기행복주택)",18495,,01,영업/정상,,,
,사료제조업,성심댕,단미,,202524.750770697,411449.96283797,2026-02-01 10:34:59,I,0000,정상,2024-12-13 14:06:31,,2024-12-13,0,,경기도 화성시 병점구 병점동  884-4 114호,단미,553000003420240021,5530000,000,"경기도 화성시 병점구 병점노을4로 5, 114호 (병점동)",18371,,01,영업/정상,,,
,사료제조업,(주)왕왕,단미,,,,2026-02-01 10:34:59,I,0000,정상,2025-02-18 15:56:37,,2025-02-18,0,,경기도 화성시 효행구 정남면 귀래리 202,단미,553000003420250001,5530000,L00,경기도 화성시 효행구 정남면 내향안길 263-19,18523,,01,영업/정상,,,
,사료제조업,(주)인터펫코리아,수입,,,,2026-02-01 10:34:59,I,0000,정상,2025-04-04 09:44:51,,2025-04-04,0,,경기도 화성시 동탄구 영천동  844-1 B동,수입,553000003420250002,5530000,L00,"경기도 화성시 동탄구 동탄영천로 150, B동 16층 1632-1639호 (영천동)",18462,,01,영업/정상,,,031-372-1583
,사료제조업,우림바이오 주식회사,보조,,208603.217648405,411878.01945484,2026-02-01 10:34:59,I,0000,정상,2025-04-24 09:15:32,,2025-04-24,0,,경기도 화성시 동탄구 영천동  652-4 에이팩시티 614호,보조,553000003420250003,5530000,000,"경기도 화성시 동탄구 동탄순환대로 823, 에이팩시티 6층 614호 (영천동)",18471,,01,영업/정상,,,031-294-1234
,사료제조업,열무네집,단미,,203469.519978616,412630.202120825,2026-02-01 10:34:59,I,0000,정상,2025-08-14 10:29:00,,2025-04-24,0,,경기도 화성시 병점구 진안동  864-3 102호,단미,553000003420250004,5530000,000,"경기도 화성시 병점구 병점4로 84, 102호 (진안동)",18399,,01,영업/정상,,,
,사료제조업,캐롯독,단미,,206677.285795088,409237.418612443,2026-02-01 10:34:59,I,0000,정상,2025-05-19 14:26:14,,2025-05-19,0,,경기도 화성시 동탄구 금곡동  66-9,단미,553000003420250005,5530000,000,경기도 화성시 동탄구 금곡로 259-25 (금곡동),18511,,01,영업/정상,,,
,사료제조업,커넥티드온,단미,,,,2026-02-01 10:34:59,I,0000,정상,2025-12-01 17:28:07,,2025-05-26,0,,경기도 화성시 동탄구 영천동  844-1 A동 1005호,단미,553000003420250006,5530000,000,"경기도 화성시 동탄구 동탄영천로 150, A동 1005호 (영천동)",18462,,01,영업/정상,,,
,사료제조업,오도독 팜(Ododog Farm),단미,,202647.633362278,411567.109699557,2026-02-01 10:34:59,I,0000,정상,2025-08-07 17:24:48,,2025-05-26,0,,경기도 화성시 병점구 병점동  887-2 604호,단미,553000003420250007,5530000,000,"경기도 화성시 병점구 병점노을5로 20, 6층 604호 (병점동)",18371,,01,영업/정상,,,
,사료제조업,(주)네스트케미칼 양주지점,수입,,199724.163890451,486224.239421697,2025-12-15 16:15:28,I,0000,정상,2013-02-01 11:45:21,,2012-06-21,0,,경기도 양주시 남면 입암리 66-1,수입,559000003420130016,5590000,L00,경기도 양주시 남면 삼일로 712,11405,,01,영업/정상,,,031-861-3626
,사료제조업,(주)허바로,수입,,196186.574322934,478807.413508432,2025-12-15 16:15:28,I,0001,휴업,2013-01-22 15:04:48,,2012-02-13,,,경기도 양주시 백석읍 연곡리 125-15,수입,559000003420130017,5590000,L00,경기도 양주시 백석읍 월암로 200,11502,,02,휴업,2013-05-30,,031-879-7902
,사료제조업,정한산업,수입,,206220.030691003,483021.865998946,2025-12-15 16:15:28,I,0000,정상,2013-01-22 15:27:41,,2006-04-14,,,경기도 양주시 덕정동 36-2,수입,559000003420130020,5590000,000,경기도 양주시 화합로1325번길 377-7 (덕정동),11449,,01,영업/정상,,,031-859-5891
,사료제조업,청천화학,보조,,200685.54518822,489533.736910289,2025-12-15 16:15:28,I,0001,휴업,2023-04-18 13:43:54,,2004-08-27,0,,경기도 양주시 은현면 봉암리 189-15,보조,559000003420130022,5590000,000,경기도 양주시 은현면 봉암길 58,11425,,02,휴업,2018-01-19,2020-01-18,
,사료제조업,양주시농업기술센터,보조,,,,2025-12-15 16:15:28,I,0000,정상,2013-01-28 13:22:46,,2008-05-06,0,,경기도 양주시 광적면 광석리 278,보조,559000003420130023,5590000,O00,,,,01,영업/정상,,,031-8082-7270
,사료제조업,양주시농업기술센터,보조,,199735.325501838,482230.905270901,2025-12-15 16:15:28,I,0000,정상,2024-01-30 16:30:49,,2008-05-06,0,,경기도 양주시 은현면 도하리 679-1,보조,559000003420130024,5590000,O00,경기도 양주시 은현면 그루고개로221번길 252,11432,,01,영업/정상,,,031-8082-7270
,사료제조업,(주)협성펫,수입,,202698.011318297,474504.665647018,2025-12-15 16:15:28,I,0000,정상,2013-01-30 10:26:31,,2013-01-30,,,경기도 양주시 남방동 159-4,수입,559000003420130025,5590000,L00,경기도 양주시 부흥로1398번길 290-62 (남방동),11501,,01,영업/정상,,,031-840-0290
,사료제조업,주식회사 네스트케미칼,수입,,198320.697243551,483713.562136001,2025-12-15 16:15:28,I,0000,정상,2017-07-05 14:43:39,,2010-01-06,0,,경기도 양주시 남면 경신리 202-20,수입,559000003420130026,5590000,L00,경기도 양주시 남면 현석로785번길 120,11413,,01,영업/정상,,,031-861-3626
,사료제조업,주식회사 양주환경산업,단미,,206734.570557526,484049.349956715,2025-12-15 16:15:28,I,0001,휴업,2022-09-16 11:41:24,,2010-11-29,0,,경기도 양주시 봉양동 418-10,단미,559000003420130027,5590000,L00,경기도 양주시 칠봉산로254번길 57-10 (봉양동),11448,,02,휴업,2022-09-23,2023-09-22,031-867-1147
,사료제조업,(주)한양알엘씨,단미,,201394.338998225,486651.355280461,2025-12-15 16:15:28,I,0000,정상,2013-02-14 10:40:22,,2011-11-21,0,,경기도 양주시 은현면 운암리 254-3,단미,559000003420130028,5590000,L00,경기도 양주시 은현면 운하로 183-11,11426,,01,영업/정상,,,031-858-1039
,사료제조업,(주)한양알엘씨,보조,,201394.338998225,486651.355280461,2025-12-15 16:15:28,I,0000,정상,2013-02-14 10:36:32,,2011-11-21,,,경기도 양주시 은현면 운암리 254-3,보조,559000003420130029,5590000,L00,경기도 양주시 은현면 운하로 183-11,11426,,01,영업/정상,,,031-858-1039
,사료제조업,(주)한양알엘씨,수입,,201394.338998225,486651.355280461,2025-12-15 16:15:28,I,0000,정상,2013-02-14 10:39:01,,2011-11-21,,,경기도 양주시 은현면 운암리 254-3,수입,559000003420130030,5590000,L00,경기도 양주시 은현면 운하로 183-11,11426,,01,영업/정상,,,031-858-1039
,사료제조업,(주)케이에스피,수입,,197861.076086802,477537.032899483,2025-12-15 16:15:28,I,0000,정상,2013-07-02 15:34:19,,2013-07-02,0,,경기도 양주시 백석읍 오산리 582-4,수입,559000003420130031,5590000,000,경기도 양주시 백석읍 중앙로 348,11504,,01,영업/정상,,,031-829-3347
,사료제조업,(주)이원케미칼,수입,,198891.2633982,484190.674294986,2025-12-15 16:15:28,I,0000,정상,2022-04-04 09:24:15,,2014-12-10,0,,경기도 양주시 남면 경신리 129-18,수입,559000003420140002,5590000,L00,경기도 양주시 남면 삼일로485번길 9-17,11413,,01,영업/정상,,,031-868-1490
,사료제조업,운산물산,수입,,194510.28118541,479127.74001001,2025-12-15 16:15:28,I,0000,정상,2022-03-31 17:39:48,,2015-02-11,0,,경기도 양주시 광적면 비암리 23-4,수입,559000003420150001,5590000,000,경기도 양주시 광적면 부흥로 316,11424,,01,영업/정상,,,
,사료제조업,빈이맘마,단미,,,,2025-12-15 16:15:28,I,0000,정상,2015-03-19 11:24:16,,2015-03-19,0,,,단미,559000003420150002,5590000,000,경기도 양주시 덕정길 73 (덕정동),11450,,01,영업/정상,,,
,사료제조업,백두바이오(주),보조,,,,2025-12-15 16:15:28,I,0000,정상,2015-05-08 17:23:46,,2015-05-08,0,,,보조,559000003420150003,5590000,L00,경기도 양주시 광적면 광적로228번길 107,11414,,01,영업/정상,,,
,사료제조업,백두바이오 주식회사,단미,,,,2025-12-15 16:15:28,I,0000,정상,2015-06-25 09:58:58,,2015-06-25,0,,,단미,559000003420150006,5590000,L00,경기도 양주시 광적면 광적로228번길 107,11414,,01,영업/정상,,,
,사료제조업,율석휘드,단미,,196168.047148015,478646.837258971,2026-02-04 21:33:30,I,0001,휴업,2026-02-03 15:53:18,,2015-08-28,0,,경기도 양주시 백석읍 연곡리 150-13,단미,559000003420150007,5590000,L00,경기도 양주시 백석읍 월암로 184,11502,,02,휴업,2026-01-30,2027-01-29,031-876-8550
,사료제조업,나는펫,단미,,202476.216272786,475824.213747309,2025-12-15 16:15:28,I,0000,정상,2022-01-18 11:34:02,,2016-11-11,0,,경기도 양주시 유양동 497-1,단미,559000003420160003,5590000,000,경기도 양주시 부흥로 1379-7(유양동),11498,,01,영업/정상,,,031-864-2255
,사료제조업,중앙피드바이오텍,단미,,,,2025-12-15 16:15:28,I,0000,정상,2017-01-11 10:59:58,,2017-01-11,0,,,단미,559000003420170001,5590000,000,경기도 양주시 은현면 화합로941번길 198,11427,,01,영업/정상,,,031-868-2292
,사료제조업,펫푸드 善,단미,,203934.206519053,479801.180024143,2025-12-15 16:15:28,I,0000,정상,2022-06-16 09:25:38,,2017-04-07,0,,경기도 양주시 덕계동 678-1,단미,559000003420170002,5590000,000,경기도 양주시 평화로1435번길 41(덕계동),11443,,01,영업/정상,,,031-822-9306
,사료제조업,공오시,수입,,,,2025-12-15 16:15:28,I,0000,정상,2017-05-19 13:32:38,,2017-05-19,,,,수입,559000003420170003,5590000,000,"경기도 양주시 고읍남로191번길 85-21, 101호 (광사동)",11491,,01,영업/정상,,,
,사료제조업,룽지네 구멍가개,단미,,203359.622149767,411728.169722403,2026-02-01 10:34:59,I,0000,정상,2025-06-24 17:31:47,,2025-06-24,0,,경기도 화성시 병점구 병점동  357-1 101호,단미,553000003420250008,5530000,000,"경기도 화성시 병점구 병점서로 57, 101호 (병점동)",18411,,01,영업/정상,,,
,사료제조업,(주)엠오,보조,,186004.995074841,403996.705584911,2026-02-01 10:34:59,I,0000,정상,2025-06-27 10:13:34,,2025-06-27,0,,경기도 화성시 만세구 팔탄면 서근리 1-8,보조,553000003420250009,5530000,000,경기도 화성시 만세구 팔탄면 석포로74번길 10-21,18575,,01,영업/정상,,,031-358-8399
,사료제조업,주식회사 해강코리아,단미,,195323.712060224,400110.654360793,2026-02-01 10:34:59,I,0000,정상,2025-06-27 14:31:44,,2025-06-27,0,,경기도 화성시 만세구 향남읍 상두리 355-2,단미,553000003420250010,5530000,000,경기도 화성시 만세구 향남읍 두머리길 120-12,18608,,01,영업/정상,,,
,사료제조업,다성,단미,,179582.319315366,409717.174795128,2026-02-01 10:34:59,I,0000,정상,2025-07-17 15:22:20,,2025-07-17,0,,경기도 화성시 만세구 마도면 청원리 13-1 A동,단미,553000003420250011,5530000,000,"경기도 화성시 만세구 마도면 마도로620번길 6, A동",18541,,01,영업/정상,,,
,사료제조업,(주)해성바이오,단미,,183382.036141569,394779.439870002,2026-02-01 10:34:59,I,0000,정상,2025-12-24 16:53:55,,2025-08-28,0,,경기도 화성시 만세구 장안면 사곡리 335-6,단미,553000003420250012,5530000,L00,경기도 화성시 만세구 장안면 화곡로 233-11,18585,,01,영업/정상,,,
,사료제조업,주식회사 애니헬,수입,,181737.055626725,410328.214120206,2026-02-01 10:34:59,I,0000,정상,2025-09-22 17:00:45,,2025-09-22,,,경기도 화성시 만세구 남양읍 남양리 1069-12,수입,553000003420250013,5530000,L00,경기도 화성시 만세구 남양읍 마도공단로 120-12,18260,,01,영업/정상,,,031-454-0930
,사료제조업,(주)태양유지,단미,,199380.25665038,404082.921340147,2026-02-01 10:34:59,I,0000,정상,2025-10-22 09:36:38,,2025-10-22,0,,"경기도 화성시 효행구 정남면 귀래리 55-10 1,2동",단미,553000003420250014,5530000,L00,"경기도 화성시 효행구 정남면 내향안길 164-3, 1,2동",18523,,01,영업/정상,,,
,사료제조업,멍식이,단미,,,,2026-02-01 10:34:59,I,0000,정상,2025-10-28 14:53:33,,2025-10-28,0,,경기도 화성시 동탄구 산척동  829-1 103호,단미,553000003420250015,5530000,000,"경기도 화성시 동탄구 동탄순환대로14길 82-2, 103호 (산척동)",18502,,01,영업/정상,,,
,사료제조업,(주)엠에스제이,단미,,182730.896513716,401228.223611398,2026-02-01 10:34:59,I,0000,정상,2025-11-12 15:44:14,,2025-11-11,0,,경기도 화성시 만세구 우정읍 주곡리 737-19,단미,553000003420250016,5530000,L00,경기도 화성시 만세구 우정읍 버들로 797-27,18559,,01,영업/정상,,,031-508-4774
,사료제조업,주식회사 지아이바이오텍,보조,,,,2026-02-01 10:34:59,I,0000,정상,2025-11-25 09:22:15,,2025-11-25,0,,경기도 화성시 동탄구 영천동  848-1 313호,보조,553000003420250017,5530000,L00,"경기도 화성시 동탄구 동탄대로 677-5, 313호 (영천동)",18468,,01,영업/정상,,,031-376-1018
,사료제조업,(주)알앤엘애니멀헬스,수입,,,,2026-02-01 10:34:59,I,0000,정상,2025-12-04 16:43:58,,2025-12-04,,,경기도 화성시 효행구 봉담읍 덕우리 75,수입,553000003420250018,5530000,L00,경기도 화성시 효행구 봉담읍 마당바위로 315,18336,,01,영업/정상,,,031-227-7368
,사료제조업,딩도그댕,단미,,195259.113111073,413560.711811526,2026-02-01 10:34:59,I,0000,정상,2025-12-08 09:33:29,,2025-12-08,0,,경기도 화성시 효행구 봉담읍 상리 692-4 112호,단미,553000003420250019,5530000,000,"경기도 화성시 효행구 봉담읍 매봉로 443, 112호",18314,,01,영업/정상,,,
,사료제조업,르네스위티,단미,,205295.345,411258.64,2026-02-01 10:34:59,I,0000,정상,2025-12-16 10:17:55,,2025-12-15,0,,경기도 화성시 동탄구 반송동  62-9 103호,단미,553000003420250020,5530000,000,"경기도 화성시 동탄구 동탄공원로1길 22-9, 103호 (반송동)",18436,,01,영업/정상,,,
,사료제조업,마인드펫,수입,,196325.380332935,406787.295360631,2026-02-01 10:34:59,I,0000,정상,2025-12-23 14:09:10,,2025-12-23,0,,경기도 화성시 효행구 정남면 백리 330-6,수입,553000003420250021,5530000,000,경기도 화성시 효행구 정남면 시청로 1714-59,18521,,01,영업/정상,,,
,사료제조업,내츄럴스토리,단미,,,,2026-02-01 10:34:59,I,0000,정상,2026-01-19 11:12:02,,2026-01-19,0,,경기도 화성시 만세구 송산면 육일리 651,단미,553000003420260001,5530000,000,경기도 화성시 만세구 송산면 백곡로 135,18552,,01,영업/정상,,,
,사료제조업,주식회사 디에이지테크놀로지,수입,,,,2026-02-04 21:33:30,I,0000,정상,2026-02-03 17:48:07,,2026-02-03,0,,경기도 화성시 동탄구 영천동  834-1,수입,553000003420260002,5530000,L00,경기도 화성시 동탄구 동탄기흥로 565 (영천동),18469,,01,영업/정상,,,
