축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
2457,종축업,정남농장,종계업,,196624.761710039,406026.273828332,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:23:02,,2017-11-17,,,경기도 화성시 효행구 정남면 문학리 ***-*,종계업,553000000220170001,5530000,000,경기도 화성시 효행구 정남면 서봉로***번길 **,18522,,01,영업/정상,,,
2459,종축업,제이피에프,종계업,,,,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:24:30,,2017-12-10,,,경기도 화성시 만세구 향남읍 구문천리 ***,종계업,553000000220170002,5530000,000,경기도 화성시 만세구 향남읍 장안로 ***-***,18582,2021-12-10,01,영업/정상,,,
2467,종축업,두레농장,종계업,,,,2026-02-01 10:35:01,I,0001,휴업,2025-08-06 14:25:36,,2018-03-14,,,경기도 화성시 만세구 양감면 사창리 ***,종계업,553000000220180001,5530000,000,경기도 화성시 만세구 양감면 정문회화로 **-**,18627,,02,휴업,2023-01-10,2025-01-09,
2498,종축업,소원축산,종계업,,,,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:26:26,,2019-01-07,,,"경기도 화성시 만세구 우정읍 원안리 *** ,호곡리 ***번지",종계업,553000000220190001,5530000,000,경기도 화성시 만세구 우정읍 원안길 **-**,18562,,01,영업/정상,,,
2519,종축업,청신농장,종계업,,,,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:27:05,,2019-05-30,,,"경기도 화성시 만세구 양감면 신왕리 **** ,****",종계업,553000000220190002,5530000,000,,,2023-12-07,01,영업/정상,,,
2520,종축업,미래농장,종계업,,,,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:27:49,,2019-05-30,,,경기도 화성시 만세구 향남읍 길성리 *,종계업,553000000220190003,5530000,000,경기도 화성시 만세구 향남읍 발안로 ***-**,18624,,01,영업/정상,,,
2601,종축업,화성농장,종계업,,187831.554992961,397210.169598391,2026-02-01 10:35:01,I,0000,정상,2026-01-09 14:49:23,,2020-06-09,,,경기도 화성시 만세구 장안면 독정리 ***-*,종계업,553000000220200002,5530000,000,경기도 화성시 만세구 장안면 장안로 ***-*,18583,,01,영업/정상,,,
2607,종축업,대성농장,종계업,,185949.533014152,407262.862848903,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:30:11,,2020-07-03,,,경기도 화성시 만세구 남양읍 온석리 ***-*,종계업,553000000220200003,5530000,000,경기도 화성시 만세구 남양읍 현대기아로***번길 **-**,18279,,01,영업/정상,,,
2612,종축업,대양농장,종계업,,,,2026-02-01 10:35:01,I,0000,정상,2025-08-06 14:31:13,,2020-08-04,,,경기도 화성시 만세구 양감면 신왕리 ****,종계업,553000000220200004,5530000,000,경기도 화성시 만세구 양감면 초록로 ***-**,18632,,01,영업/정상,,,
2635,종축업,양감농장,종계업,,196670.098720184,399413.394179958,2026-02-01 10:35:01,I,0000,정상,2022-04-07 12:32:17,,2020-12-07,,,경기도 화성시 만세구 양감면 사창리 ***-*,종계업,553000000220200005,5530000,000,경기도 화성시 만세구 양감면 동지골길 **-*,18626,,01,영업/정상,,,
2718,종축업,대륭농장,종계업,,,,2026-02-01 10:35:01,I,0000,정상,2023-05-15 10:05:33,,2023-05-15,,,경기도 화성시 만세구 양감면 신왕리 ****,종계업,553000000220230001,5530000,000,경기도 화성시 만세구 양감면 초록로***번길 **-**,18632,,01,영업/정상,,,
10,종축업,준영축산,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2022-10-05 15:32:15,,1997-03-31,1668,482-831,경기도 양주시 백석읍 가업리 ***,종계업,559000000219970001,5590000,000,경기도 양주시 백석읍 중앙로***번길 ***-**,11516,,01,영업/정상,,,
8,종축업,창동종계장,종계업,,213143.92047,481868.741546913,2025-12-15 16:15:28,I,0000,정상,2020-04-17 11:37:22,,2004-03-19,9256,,경기도 포천시 소흘읍 송우리 **-**,종계업,560000000219940001,5600000,000,경기도 포천시 소흘읍 화합로 ***-**,11170,,01,영업/정상,,,
10,종축업,축석종계장,종계업,,214458.55651252,499560.777418064,2025-12-15 16:15:28,I,0000,정상,2019-06-18 09:33:09,,2004-03-19,5831,487-921,경기도 포천시 창수면 추동리 ***-*,종계업,560000000219940002,5600000,000,경기도 포천시 창수면 포천로****번길 **-**,,,01,영업/정상,,,
11,종축업,창동양계장,종계업,,214743.270031771,498937.417691221,2025-12-15 16:15:28,I,0000,정상,2024-07-01 10:43:42,,2001-11-02,3200,487-921,경기도 포천시 창수면 추동리 ***-*,종계업,560000000220010001,5600000,000,경기도 포천시 창수면 포천로****번길 **,11134,,01,영업/정상,,,
13,종축업,호산육종,종돈업,,215322.710125805,497712.648562991,2025-12-15 16:15:28,I,0000,정상,2020-04-20 11:24:58,,2003-02-17,0,487-921,경기도 포천시 창수면 추동리 ***-*,종돈업,560000000220030001,5600000,000,경기도 포천시 창수면 포천로****번길 **,,,01,영업/정상,,,
3,종축업,창수종계장,종계업,,215006.775643086,499211.462255105,2025-12-15 16:15:28,I,0000,정상,2004-04-01 12:07:18,,2004-04-01,0,487-921,경기도 포천시 창수면 추동리 ***-*,종계업,560000000220040001,5600000,000,경기도 포천시 창수면 포천로 ****,,,01,영업/정상,,,
219,종축업,명진농장,종돈업,,,,2025-12-15 16:15:28,I,0000,정상,2022-08-10 15:23:15,,2004-12-28,0,,"경기도 포천시 관인면 냉정리 ***-* -*,-*,-*",종돈업,560000000220040002,5600000,000,경기도 포천시 관인면 윗찬물길 ***-**,11101,,01,영업/정상,,,
436,종축업,농업회사법인(주)무림,종돈업,,215388.455886865,482611.580650517,2025-12-15 16:15:28,I,0000,정상,2021-10-06 11:35:19,,2005-05-16,0,487-811,경기도 포천시 가산면 방축리 ***-*,종돈업,560000000220050001,5600000,L00,,,,01,영업/정상,,,
1053,종축업,기철농장,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2011-10-30 16:10:06,,2006-02-10,0,487-921,경기도 포천시 창수면 추동리 *** *통,종계업,560000000220060002,5600000,000,경기도 포천시 창수면 포천로 ****,11134,,01,영업/정상,,,
1467,종축업,문경 Fine,종돈업,,218546.343739917,512874.74281389,2025-12-15 16:15:28,I,0000,정상,2023-06-13 10:09:13,,2011-05-23,,487-933,경기도 포천시 관인면 삼율리 ***-*,종돈업,560000000220110001,5600000,L00,경기도 포천시 관인면 창동로 ****,11100,,01,영업/정상,,,031-533-6217
1515,종축업,관인종돈장,종돈업,,,,2025-12-15 16:15:28,I,0004,말소,2015-10-28 14:04:04,,2012-03-07,,487-932,경기도 포천시 관인면 사정리,종돈업,560000000220120002,5600000,L00,경기도 포천시 관인면 뗏마루길 ***,11101,,04,취소/말소/만료/정지/중지,,,070-7500-2589
1588,종축업,무진축산,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2015-02-16 14:16:11,,2015-02-16,,487-853,경기도 포천시 일동면 길명리 ***,종계업,560000000220150001,5600000,000,경기도 포천시 일동면 정자골길 ***,11121,,01,영업/정상,,,
1611,종축업,축석종계장2,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2023-07-13 17:12:51,,2015-10-01,,,경기도 포천시 창수면 추동리 ***,종계업,560000000220150002,5600000,000,경기도 포천시 창수면 포천로****번길 **,11134,,01,영업/정상,,,
1613,종축업,관인종돈장,종돈업,,221937.269688229,511971.836644599,2025-12-15 16:15:28,I,0000,정상,2019-03-15 17:08:11,,2015-10-28,,,경기도 포천시 관인면 사정리 ***-*,종돈업,560000000220150003,5600000,L00,경기도 포천시 관인면 뗏마루길 ***,11101,,01,영업/정상,,,
1619,종축업,농업회사법인 주식회사 안성 관인지점,종계업,,222371.619684782,514846.253023051,2025-12-15 16:15:28,I,0000,정상,2022-12-01 10:18:44,,2015-12-02,,,경기도 포천시 관인면 사정리 ***-*,종계업,560000000220150004,5600000,L00,경기도 포천시 관인면 숯골길 ***,11101,,01,영업/정상,,,031-533-7198
1681,종축업,성동종계장,종계업,,222865.490710567,503858.03910322,2025-12-15 16:15:28,I,0000,정상,2018-05-17 18:50:30,,2018-05-17,,,경기도 포천시 영중면 성동리 ***-*,종계업,560000000220180001,5600000,000,경기도 포천시 영중면 호국로 ****-**,11127,,01,영업/정상,,,
1770,종축업,새솔 GP,종돈업,,226220.937833171,511841.517593357,2025-12-15 16:15:28,I,0000,정상,2022-12-01 10:28:27,,2021-12-14,,,"경기도 포천시 영북면 자일리 ***-* ,-*,-*,***-*,-*,-*,-*,-*",종돈업,560000000220210001,5600000,L00,경기도 포천시 영북면 호국로****번길 **-**,11102,,01,영업/정상,,,
1785,종축업,협동농장,종돈업,,,,2025-12-15 16:15:28,I,0000,정상,2024-06-12 11:26:20,,2024-06-07,,,"경기도 포천시 창수면 가양리 ** 등 *필지(**,**-*,**-*,**)",종돈업,560000000220240001,5600000,000,"경기도 포천시 창수면 금화봉길 ***-*, 가양리 **,**,**-*,**-*,**",11135,,01,영업/정상,,,
,종축업,두리산종계장,종계업,,,,2025-12-15 16:15:28,I,0001,휴업,2003-05-16 18:03:15,,1996-06-25,2803,,경기도 여주시 점동면 청안리 ***,종계업,411000000219960001,5700000,000,,,,02,휴업,2001-04-11,,031-883-9345
,종축업,강남농장(관리자:유만하부장),종계업,,,,2025-12-15 16:15:28,I,0000,정상,2003-05-16 18:09:20,,2002-02-25,2490,,경기도 여주시 가남읍 태평리 산 **-*번지,종계업,411000000220020001,5700000,000,,,,01,영업/정상,,,031-881-4315
1399,종축업,대한농장,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2018-05-23 09:55:29,,2018-05-23,,,경기도 여주시 흥천면 대당리 **,종계업,570000000220180001,5700000,000,경기도 여주시 흥천면 청당길 **-**,12607,,01,영업/정상,,,
35,종축업,농업회사법인(유)금보육종,종돈업,,,,2025-12-15 16:15:28,I,0002,폐업,2015-07-09 18:05:44,,2004-09-21,0,220-821,강원특별자치도 원주시 지정면 월송리 ***,종돈업,419000000220040001,4191000,L00,강원특별자치도 원주시 지정면 자작길 **,26358,,03,폐업,,,1544-9266
14,종축업,평택농장,종계업,,196904.835283677,391673.615322796,2025-12-15 16:15:28,I,0000,정상,2025-08-12 14:15:48,,1988-05-28,8572,,"경기도 평택시 오성면 양교리 ***-* ,***-*, ,***-*, ***, ***-*, ***-*",종계업,391000000219910001,3910000,L00,경기도 평택시 오성면 양교*길 ***,17818,,01,영업/정상,,,
739,종축업,가곡농장,종계업,,206965.167610119,400882.32305192,2025-12-15 16:15:28,I,0000,정상,2019-01-22 12:43:23,,2006-03-24,0,451-861,경기도 평택시 진위면 가곡리 ***-*,종계업,391000000220060001,3910000,000,경기도 평택시 진위면 동부대로 **-**,,,01,영업/정상,,,
1036,종축업,경북종돈,종돈업,,205802.758802054,383190.40574689,2025-12-15 16:15:28,I,0000,정상,2019-01-22 13:51:30,,2013-11-20,,,"경기도 평택시 팽성읍 남산리 ***-* 외 *필지(-*,-*,-*,-**,-**,-**)",종돈업,391000000220130001,3910000,000,경기도 평택시 팽성읍 대사로 ***-**,17996,,01,영업/정상,,,
1043,종축업,서탄회화농장,종계업,,200524.102186562,399269.564962648,2025-12-15 16:15:28,I,0000,정상,2022-04-25 13:06:24,,2013-11-29,,451-851,경기도 평택시 서탄면 회화리 ***-*,종계업,391000000220130002,3910000,L00,경기도 평택시 서탄면 정문회화로 ***-**,,,01,영업/정상,,,
1131,종축업,이레농장,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2023-07-10 10:30:21,,2015-05-22,,,"경기도 평택시 청북읍 한산리 ** , **",종계업,391000000220150001,3910000,000,경기도 평택시 청북읍 한산길 ***-**,17796,,01,영업/정상,,,
1191,종축업,안화리 육성장,종계업,,199248.304524816,390084.684565286,2025-12-15 16:15:28,I,0000,정상,2023-03-27 16:37:40,,2017-11-14,,,경기도 평택시 오성면 안화리 ***-*,종계업,391000000220170001,3910000,L00,경기도 평택시 오성면 서동대로 ****,17819,,01,영업/정상,,,
1328,종축업,로즈팜,종돈업,,205102.897474978,387677.242521802,2025-12-15 16:15:28,I,0000,정상,2025-08-25 09:40:48,,2025-08-25,,,"경기도 평택시 팽성읍 신호리 ***-* ,-*",종돈업,391000000220250001,3910000,000,경기도 평택시 팽성읍 신호*길 **-***,18000,,01,영업/정상,,,
137,종축업,계룡농장,종계업,,,,2025-12-15 16:15:28,I,0000,정상,2022-08-05 09:10:54,,2018-05-03,,,경기도 동두천시 상패동 ****,종계업,392000000220180001,3920000,000,경기도 동두천시 삼육사로***번길 ** (상패동),11341,,01,영업/정상,,,
