영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,세븐일레븐 가양9단지점,,187872.565001606,450725.186846026,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 20:09:35,2023-04-13,,157-810,"서울특별시 강서구 가양동 **** 가양*단지아파트 상가동 ***,***호",N,,3150000-134-2023-00202,,3150000,"서울특별시 강서구 허준로 ***, 상가동 *층 ***호,***호 (가양동, 가양*단지아파트)",07532,01,영업/정상,영업장판매,02-3284-8112,,,
,자가,72-1대대,,,,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 16:13:18,2011-08-01,2.00,482-879,경기도 파주시 파평면 눌노리 **-** ****-***,N,,4060000-134-2011-00100,,4060000,,,01,영업/정상,영업장판매,,,,
,임대,세븐일레븐 화곡까치점,,186007.805682034,448759.31882802,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 20:18:28,2025-11-17,.00,157-872,서울특별시 강서구 화곡동 ***-** 디아망* *층 ***호,N,,3150000-134-2025-00275,,3150000,"서울특별시 강서구 까치산로*길 *, 디아망* *층 ***호 (화곡동, 디아망*)",07726,01,영업/정상,영업장판매,,,,
,,세븐일레븐 면목패션점,,207182.966980519,453894.884010839,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 16:35:19,2022-09-05,,131-820,서울특별시 중랑구 면목동 ***-*,N,,3060000-134-2022-00206,,3060000,"서울특별시 중랑구 겸재로 ***, *층 (면목동)",02147,01,영업/정상,영업장판매,02-3284-8112,,,
,자가,세븐일레븐 면목엠비스점,,208195.849198765,454105.140298211,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 16:14:31,2015-08-10,6.60,131-815,서울특별시 중랑구 면목동 **-**,N,,3060000-134-2015-00051,,3060000,"서울특별시 중랑구 상봉로 **, *층 (면목동)",02199,01,영업/정상,영업장판매,02-3484-8129,,,
,,힐네이처(HealNature),2026-05-18,210983.587451957,442438.127125351,2026-05-19 03:03:03,U,02,폐업,0,,,,,,,,,2026-05-18 17:17:29,2024-08-23,2.00,138-826,서울특별시 송파구 문정동 **-*,N,,3230000-134-2024-00306,,3230000,"서울특별시 송파구 송파대로**길 *-**, *층 ***-m***호 (문정동)",05807,03,폐업,전자상거래(통신판매업),,,,
,임대,315포병(위),,191101.870776382,490031.114436542,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 16:10:24,2011-08-02,6.20,413-873,경기도 파주시 법원읍 웅담리 ***-*,N,,4060000-134-2011-00105,,4060000,경기도 파주시 법원읍 수작골길 **,10806,01,영업/정상,영업장판매,031-958-1327,,,
,,따숨,2026-05-18,176378.53666649,445159.787999837,2026-05-19 03:03:03,U,02,폐업,0,,,,,,,,,2026-05-18 11:45:41,2024-06-11,.38,403-866,인천광역시 부평구 삼산동 ***-* 대경프라자,N,,3540000-134-2024-00087,,3540000,"인천광역시 부평구 체육관로 **, 대경프라자 *층 ***호 (삼산동)",21344,03,폐업,영업장판매,,,,
,,다비치안경원 수원천천동롯데마트옆점,,198317.710961832,421664.815600898,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 10:51:21,2024-04-19,,440-330,경기도 수원시 장안구 천천동 ***-*,N,,3740000-134-2024-00163,,3740000,"경기도 수원시 장안구 덕영대로***번길 **, ***호, ***호 (천천동)",16329,01,영업/정상,영업장판매,,,,
,임대,세븐일레븐 화곡스타점,,185676.367223715,449124.159974961,2026-05-19 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-18 16:52:05,2015-12-18,3.30,157-921,서울특별시 강서구 화곡동 ****-* (지상 *층),N,,3150000-134-2015-00128,,3150000,"서울특별시 강서구 화곡로**길 **, *층 (화곡동, 우장산동)",07698,01,영업/정상,영업장판매,02-2065-9555,,,상수도전용
,,세븐일레븐(수원정자본점),,199453.888423222,421613.88815281,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 15:27:33,2014-01-17,,440-841,경기도 수원시 장안구 정자동 ***,N,,3740000-134-2014-00018,,3740000,"경기도 수원시 장안구 대평로**번길 **, *층 ***호 (정자동, 선일주차타운)",16334,01,영업/정상,영업장판매,,,,
,,세븐일레븐 인천만수동양점,,176794.823345453,440347.923303607,2026-05-19 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-18 14:50:41,2020-07-02,,405-852,"인천광역시 남동구 만수동 *-*** *층 ***호, ***호",N,,3530000-134-2020-00125,,3530000,"인천광역시 남동구 만수로 ***, *층 ***호, ***호 (만수동, 동양복합상가)",21521,01,영업/정상,영업장판매,032-461-4953,,,
,,세븐일레븐 수원한일타운점,,200974.127361374,422503.230416699,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 15:43:19,2020-05-29,,440-843,경기도 수원시 장안구 조원동 ***-* 조원빌딩,N,,3740000-134-2020-00262,,3740000,"경기도 수원시 장안구 송원로 ***, 조원빌딩 *층 (조원동)",16294,01,영업/정상,영업장판매,02-3284-8112,,,
,자가,풀무원건강생활(주) 서울지점,,209052.072465426,442797.138150563,2026-05-19 03:03:03,U,01,영업,1000,,,,,,,,,2026-05-18 14:12:44,2019-04-18,"1,000.00",135-744,서울특별시 강남구 수서동 *** 로즈데일오피스텔,N,,3220000-134-2019-00142,,3220000,"서울특별시 강남구 광평로 ***, 로즈데일오피스텔 *층 (수서동)",06367,01,영업/정상,방문판매,,,,
,임대,오라클,2026-05-18,203027.132307211,486447.815117953,2026-05-19 03:03:03,U,02,폐업,0,,,,,,,,,2026-05-18 14:30:52,2024-12-12,.00,482-862,경기도 양주시 은현면 하패리 ***-** *층 일부,N,,5590000-134-2024-00148,,5590000,"경기도 양주시 은현면 은현로**번길 ***-**, *층 일부",11426,03,폐업,전자상거래(통신판매업),,,,상수도전용
,자가,세븐일레븐 발산신화점,,185643.544687055,450612.383812762,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 20:37:57,2014-06-23,6.60,157-280,"서울특별시 강서구 내발산동 *** 솔레드림빌딩 ***,호",N,,3150000-134-2014-00104,,3150000,"서울특별시 강서구 강서로 ***, *층 ***,  ***호 (내발산동, 솔레드림빌딩)",07651,01,영업/정상,영업장판매,02-3284-8129,,,
,,세븐일레븐(강서화곡로점),,186594.265612983,449819.1839312,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 19:55:31,2014-01-17,,157-915,서울특별시 강서구 화곡동 ***-** 강서아이파크 ***,N,,3150000-134-2014-00013,,3150000,"서울특별시 강서구 화곡로 *** (화곡동, 강서아이파크 ***)",07663,01,영업/정상,영업장판매,02-3284-8111,,,
,,세븐일레븐(수원율전본점),,197347.204484838,421794.934491154,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 15:58:43,2014-01-16,,440-827,경기도 수원시 장안구 율전동 ***-*,N,,3740000-134-2014-00014,,3740000,"경기도 수원시 장안구 서부로 ****, ***호 (율전동)",16362,01,영업/정상,영업장판매,031-291-0414,,,
,임대,231포병,,199760.193290672,497106.088088762,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 16:01:21,2011-07-29,.50,413-914,경기도 파주시 적성면 적암리 ***-*,N,,4060000-134-2011-00070,,4060000,,,01,영업/정상,영업장판매,031-958-8136,,,
,,세븐일레븐 수원힐스테이트점,,201012.391062735,418409.370803645,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 15:38:30,2025-10-22,,442-846,경기도 수원시 팔달구 매교동 *** 힐스테이트 푸르지오 수원,N,,3740000-134-2025-00633,,3740000,"경기도 수원시 팔달구 효원로**번길 **, 상가*동 ***호 (매교동, 힐스테이트 푸르지오 수원)",16464,01,영업/정상,영업장판매,,,,
,,세븐일레븐 화서문점,,200831.298762286,420384.490177998,2026-05-19 03:03:03,U,01,영업,0,,,,,,,,,2026-05-18 15:34:16,2025-10-22,,442-420,경기도 수원시 팔달구 장안동 ***-**,N,,3740000-134-2025-00631,,3740000,"경기도 수원시 팔달구 화서문로**번길 *, *층 (장안동)",16250,01,영업/정상,영업장판매,,,,
,,블레싱,2026-05-18,215755.934201782,457822.412542397,2026-05-19 03:03:03,U,02,폐업,0,,,,,,,,,2026-05-18 09:29:41,2020-12-07,,472-932,경기도 남양주시 일패동 ***-* B동 *층,N,,3990000-134-2020-00430,,3990000,"경기도 남양주시 일패로**번길 **-*, B동 *층 (일패동)",12243,03,폐업,전자상거래(통신판매업),,,,
