사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
고선,컴퓨터/사무용품,2026-05-18,181269.390754996,442323.428012983,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 10:18:57,,2019-09-30,,경기도 부천시 소사구 심곡본동 ***번지 *호,2019386055530200832,인터넷,3860000,경기도 부천시 소사구 경인로 *** (심곡본동),14704,,05,제외/삭제/전출,,,
더원,의류/패션/잡화/뷰티,2026-05-18,185106.095729182,442911.359554726,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 13:29:02,,2022-03-07,,서울특별시 구로구 오류동 *** 금강수목원아파트,2025316015930200761,인터넷,3160000,"서울특별시 구로구 오리로 ****, ***동 ***호 (오류동, 금강수목원아파트)",08358,,03,폐업,,,
㈜코어인터네셔널,종합몰 컴퓨터/사무용품 건강/식품 레져/여행/공연 성인/성인용품,2026-05-18,185253.47815088,450811.037605568,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 14:23:58,,2020-02-19,,서울특별시 강서구 마곡동 ***번지 ***호,2020315020030200597,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지",3150000,"서울특별시 강서구 공항대로 ***, *층 ***호 (마곡동)",07803,,05,제외/삭제/전출,,,
혜월,종합몰 의류/패션/잡화/뷰티,,193466.115805158,444530.286508604,2026-05-19 03:03:03,U,01,정상영업,2026-05-18 10:31:28,,2025-10-21,,서울특별시 동작구 대방동 ***-** 대방아파트,2025319027130201571,인터넷,3190000,"서울특별시 동작구 대방동*길 **, ***호 (대방동, 대방아파트)",06953,,01,영업/정상,,,
에이프로젝트,종합몰,2026-05-18,284004.986465453,424301.949916142,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 14:58:16,,2025-09-22,,강원특별자치도 원주시 단구동 **** 원주단구 내안애카운티 에듀파크 *단지,2025419100630201636,인터넷,4191000,"강원특별자치도 원주시 오성마을길 **-**, 상가동 ***-M***호 (단구동, 원주단구 내안애카운티 에듀파크 *단지)",26400,,03,폐업,,,
으니,가구/수납용품,2026-05-18,210053.297037253,425191.873275334,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 09:54:05,,2025-01-08,,경기도 용인시 수지구 죽전동 ***-* 금강프라자,2025564001830200092,인터넷,4050000,"경기도 용인시 수지구 대지로 **, 금강프라자 *층 ***-****호 (죽전동)",16872,,03,폐업,,,
주식회사 모비릭스,교육/도서/완구/오락,2026-05-18,189452.382474246,442205.867457803,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 10:29:07,,2009-11-24,,서울특별시 금천구 가산동 ***-** 제이플라츠,2016317017430201197,인터넷,3170000,"서울특별시 금천구 가산디지털*로 ***, 제이플라츠 ***~***호, ***호, ***호일부,****호 (가산동)",08502,,05,제외/삭제/전출,,,0505-832-0707
주식회사 이노디바이스,가전 컴퓨터/사무용품,2026-05-18,209403.184110554,433182.472092071,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 10:41:09,,2013-10-15,,경기도 성남시 분당구 삼평동 *** 유스페이스*,2021378021930203738,인터넷,3780000,"경기도 성남시 분당구 대왕판교로 ***, 유스페이스* 에이동 ***호 (삼평동)",13494,,05,제외/삭제/전출,,,02-3456-3000
플루다,종합몰,,204774.614242454,414716.215096581,2026-05-19 03:03:03,U,01,정상영업,2026-05-18 10:48:30,,2025-06-10,,경기도 수원시 영통구 망포동 *** 영통자이,2025561001830200772,인터넷,3740000,"경기도 수원시 영통구 영통로**번길 **, ***동 ****호 (망포동, 영통자이)",16687,,01,영업/정상,,,
케이지제이(주),종합몰 건강/식품 의류/패션/잡화/뷰티 성인/성인용품,,189919.78313775,442240.123225726,2026-05-19 03:03:03,U,01,정상영업,2026-05-18 11:01:11,,2021-07-28,,서울특별시 구로구 가리봉동 ***-**,2024316015930202034,"인터넷, 카다로그, 기타",3160000,"서울특별시 구로구 남부순환로***길 ***, *층 (가리봉동)",08322,,01,영업/정상,,,02-565-3130
종로안경콘택트,의류/패션/잡화/뷰티 기타,2026-05-14,200606.713585512,452118.028284083,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 07:09:10,,2020-04-21,,서울특별시 종로구 종로*가 ***번지 *호,2020300020230200857,인터넷,3000000,서울특별시 종로구 종로 ***-* (종로*가),03124,,03,폐업,,,
평택렌탈,레져/여행/공연,2026-05-18,207505.613111957,387046.541051077,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 09:33:33,,2008-07-03,,경기도 평택시 군문동 ***번지 *호,2008391018130200071,인터넷,3910000,경기도 평택시 군문*길 **-** (군문동),,,03,폐업,,,031-656-0023
지원에스에프,종합몰,2026-05-16,188102.936309894,422002.828540607,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 13:36:11,,2024-03-08,,경기도 안산시 상록구 본오동 ***-**,2024393048230201427,인터넷,3930000,"경기도 안산시 상록구 본오로 ***, *** B**호 (본오동)",15538,,03,폐업,,,
페이즈(FAZE),의류/패션/잡화/뷰티,,208615.708022135,454078.67189665,2026-05-19 03:03:03,U,01,정상영업,2026-05-18 13:24:22,,2024-03-04,,서울특별시 중랑구 면목동 **-** *층 FAZE,2024306020230200514,인터넷,3060000,"서울특별시 중랑구 용마산로**길 **, *층 FAZE호 (면목동)",02189,,01,영업/정상,,,
다올물류,종합몰,2026-05-18,220847.736889872,422567.170498933,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 15:48:17,,2024-02-25,,경기도 용인시 처인구 모현읍 초부리 ***-*,2024562002730200652,인터넷,4050000,"경기도 용인시 처인구 모현읍 백옥대로 ****, *동 ***호-B**",17037,,05,제외/삭제/전출,,,
유일 커머스,종합몰,2026-05-18,206915.654937887,411995.234789039,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 10:21:01,,2020-02-18,,경기도 화성시 동탄구 석우동 ** 동탄 예당마을 푸르지오 아파트,2020553041530200243,인터넷,5530000,"경기도 화성시 동탄구 동탄반석로 ***, ***동 ****호 (석우동, 동탄 예당마을 푸르지오 아파트)",18452,,05,제외/삭제/전출,,,
쏠라(SOLRAH),종합몰 교육/도서/완구/오락 컴퓨터/사무용품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품 기타,2026-05-18,206119.989869182,404921.973006247,2026-05-19 03:03:03,U,05,타시군구이관,2026-05-18 13:12:46,,2025-11-14,,경기도 오산시 원동 ***-**,2025400019430200854,인터넷,4000000,"경기도 오산시 오산로***번길 **-*, ***동 B**호 (원동)",18141,,05,제외/삭제/전출,,,
프란드(frond),기타,,199639.842518317,447060.575023375,2026-05-19 03:03:03,U,01,정상영업,2026-05-18 10:44:11,,2020-01-29,,서울특별시 용산구 보광동 ***-**,2020302015030200151,인터넷,3020000,"서울특별시 용산구 장문로*길 ***, *층 좌측 (보광동)",04395,,01,영업/정상,,,
플랜위드-(Plan with-),종합몰,,210206.807094355,467635.714788697,2026-05-19 03:03:03,U,01,정상영업,2026-05-18 17:42:11,,2023-04-05,,경기도 남양주시 별내면 청학리 ***-* 아트빌,2023399033630200538,인터넷,3990000,"경기도 남양주시 별내면 청학로학교길 **-*, ***호 (아트빌)",12080,,01,영업/정상,,,
아이숍,종합몰 의류/패션/잡화/뷰티,2026-05-16,211789.493825793,447590.224730688,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 15:26:41,,2025-06-05,,서울특별시 강동구 성내동 ***-*,2025324028930200968,인터넷,3240000,"서울특별시 강동구 풍성로**길 **, ***호 (성내동)",05377,,03,폐업,,,
제스트케이,기타,2026-05-16,175834.002864607,443615.961757506,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 09:33:49,,2017-08-23,,,2017354013730200935,인터넷,3540000,"인천광역시 부평구 부평문화로 **-*, ***호 (부평동, 조은빌딩)",21392,,03,폐업,,,
이블신,종합몰,2026-05-14,207347.381772642,451122.181791511,2026-05-19 03:03:03,U,03,폐업처리,2026-05-18 11:13:28,,2023-02-20,,서울특별시 광진구 중곡동 **-**,2023304019030200415,인터넷,3040000,"서울특별시 광진구 능동로**길 **, *층 (중곡동)",04937,,03,폐업,,,
