사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
옥수수 펫샵,,201538.05612719,448894.755196992,2026-05-01 22:41:35,I,0000,정상,,2024-03-12 13:43:56,,2018-09-27,0,,서울특별시 성동구 옥수동 *** 옥수어울림 상가 ***~*호,303000004920180043,3030000,000,"서울특별시 성동구 독서당로**길 **, 옥수어울림 상가 ***~***호 (옥수동)",04739,,01,영업/정상,,,02-2291-7582
스테이 동물병원,,201157.877298502,449563.280012747,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 옥수동 *** 이편한세상옥수파크힐스,303000004920180045,3030000,000,"서울특별시 성동구 매봉길 **, B동 ***호 (옥수동, 이편한세상옥수파크힐스)",04731,,01,영업/정상,,,
Show Dog,,202832.840843398,450858.22745187,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 행당동 ***-**,303000004920180046,3030000,000,"서울특별시 성동구 무학봉**길 **, *층 (행당동)",04714,,01,영업/정상,,,
이윤세 동물병원,,202511.142930696,450401.303715561,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 행당동 *** 한진노변상가,303000004920180048,3030000,000,"서울특별시 성동구 행당로 **, 한진노변상가 ***호 (행당동)",04717,,01,영업/정상,,,
왕십리조은동물병원,,202393.457305335,451365.326207693,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 하왕십리동 ***-*,303000004920180052,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (하왕십리동)",04710,,01,영업/정상,,,
모동모동,,203911.513091074,448508.756036449,2026-05-01 22:41:35,I,0000,정상,,2025-12-31 15:34:10,,2018-10-04,0,,서울특별시 성동구 성수동*가 *** 트리마제,303000004920180054,3030000,000,"서울특별시 성동구 왕십리로 **, ***호 (성수동*가, 트리마제)",04773,,01,영업/정상,,,02-3409-9225
한빛동물병원,,201657.926313791,450119.508052252,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-10,0,,서울특별시 성동구 금호동*가 ***-*,303000004920180059,3030000,000,서울특별시 성동구 금호산길 **(금호동*가),04726,,01,영업/정상,,,02-2233-1848
24시센트럴동물메디컬센터,,202907.218919388,450712.086716399,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-10,0,,서울특별시 성동구 행당동 ***-** 무학산부인과,303000004920180060,3030000,000,"서울특별시 성동구 고산자로 ***, 무학산부인과 (행당동)",04714,,01,영업/정상,,,
오렌지 동물병원,,202931.789940848,450419.387012901,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2018-10-10,0,,서울특별시 성동구 행당동 ***-***,303000004920180062,3030000,000,서울특별시 성동구 행당로*길 **-* (행당동),04716,,01,영업/정상,,,
베이글 버트 그루밍,,203978.271328808,449225.608146207,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2019-01-24,0,,서울특별시 성동구 성수동*가 ***-****,303000004920190002,3030000,000,서울특별시 성동구 왕십리로*가길 *-* (성수동*가),04778,,01,영업/정상,,,
도그마 펫살롱,,201914.222823422,450063.478301322,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2019-02-07,0,,서울특별시 성동구 금호동*가 **** 금호자이*차,303000004920190004,3030000,000,"서울특별시 성동구 금호로 ***, 금호자이*차 (금호동*가)",04728,,01,영업/정상,,,
안녕강아지,,202224.643467123,449483.534860402,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2019-02-07,0,,서울특별시 성동구 금호동*가 ***-*,303000004920190005,3030000,000,"서울특별시 성동구 금호로 **-*, *층 ***호 (금호동*가)",04743,,01,영업/정상,,,
바스멍,,201782.806677802,450252.4810948,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2019-04-18,0,,서울특별시 성동구 금호동*가 ***-*,303000004920190009,3030000,000,서울특별시 성동구 행당로 * (금호동*가),04727,,01,영업/정상,,,02-2299-7001
선녀와 강아지,,202802.695671751,451535.246961512,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2019-05-08,0,,서울특별시 성동구 홍익동 ***,303000004920190010,3030000,000,"서울특별시 성동구 무학로**길 **, *층 (홍익동)",04707,,01,영업/정상,,,
포근한댕,,203481.448101247,451456.401133942,2026-05-01 22:41:35,I,0000,정상,,2024-06-18 09:15:46,,2019-06-18,0,,서울특별시 성동구 마장동 ***-* 트레저힐스,303000004920190012,3030000,000,"서울특별시 성동구 마장로 ***, ***동 *층 ***호 (마장동, 트레저힐스)",04759,,01,영업/정상,,,
"고양아, 안녕?",,203597.7587591,451160.268443273,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:56,,2019-07-09,0,,서울특별시 성동구 마장동 *** 금호어울림아파트,303000004920190014,3030000,000,"서울특별시 성동구 마조로 **, 상가동 *층 (마장동, 금호어울림아파트)",04759,,01,영업/정상,,,
베이지동물병원,,202372.912023599,451536.680876573,2026-05-01 22:41:35,I,0000,정상,,2025-06-21 18:37:49,,2025-06-19,0,,서울특별시 성동구 하왕십리동 **** 센트라스 D동 ***호,303000004920190020,3030000,000,"서울특별시 성동구 왕십리로 ***, D동 ***호 (하왕십리동, 센트라스)",04701,,01,영업/정상,,,
개깎쟁이,,202770.813758192,450895.967542036,2026-05-01 22:41:35,I,0000,정상,,2024-12-17 09:31:00,,2020-02-26,0,,서울특별시 성동구 행당동 ***-**,303000004920200002,3030000,000,"서울특별시 성동구 왕십리로**길 **, *층 (행당동)",04714,,01,영업/정상,,,
커츄츄,,201669.803556903,449301.451523245,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:57,,2020-02-26,0,,서울특별시 성동구 금호동*가 *** 금호동 대우아파트 ***호,303000004920200003,3030000,000,"서울특별시 성동구 독서당로 ***, 대우월드타운상가 *층 ***호 (금호동*가)",04738,,01,영업/정상,,,
올인,,203684.281166499,449280.97521227,2026-05-01 22:41:35,I,0000,정상,,2023-09-19 14:48:10,,2020-03-31,0,,서울특별시 성동구 성수동*가 ***-*** 갤러리아 포레 ***동 ***호,303000004920200005,3030000,000,"서울특별시 성동구 서울숲*길 **-**, ***동 *층 ***호 (성수동*가, 갤러리아 포레)",04769,,01,영업/정상,,,070-8845-9101
오늘동물병원,,203895.448794593,449401.289888823,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:57,,2020-04-17,0,,서울특별시 성동구 성수동*가 ***-*** 영화빌딩,303000004920200006,3030000,000,"서울특별시 성동구 왕십리로 ***, 영화빌딩 *층 (성수동*가)",04778,,01,영업/정상,,,02-469-7975
서울숲 dogs,,203934.499467547,449210.380042967,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:57,,2020-04-17,0,,서울특별시 성동구 성수동*가 ***-* *층 *호,303000004920200009,3030000,000,"서울특별시 성동구 왕십리로 **, *층 *호 (성수동*가)",04778,,01,영업/정상,,,02-468-3694
애니네 반려견 미용실,,202087.93384541,450566.859958878,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:57,,2020-12-10,0,,서울특별시 성동구 금호동*가 ***-** ***호,303000004920200014,3030000,000,"서울특별시 성동구 행당로*길 **, *층 ***호 (금호동*가)",04721,,01,영업/정상,,,
펫살롱,,202113.869605464,451897.581865192,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:57,,2021-03-23,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐 ***호,303000004920210005,3030000,000,"서울특별시 성동구 마장로 ***, ***호 (상왕십리동, 텐즈힐)",04700,,01,영업/정상,,,
알라꿀 펫살롱,,205799.095334708,449713.587555811,2026-05-01 22:41:35,I,0000,정상,,2022-04-28 18:10:57,,2022-04-18,0,,서울특별시 성동구 송정동 **-***,303000004920220003,3030000,000,"서울특별시 성동구 광나루로**길 **-*, *층 (송정동)",04801,,01,영업/정상,,,
슈슈멍,,203089.890477789,451436.322081264,2026-05-01 22:41:35,I,0000,정상,,2022-09-15 10:23:47,,2022-09-14,0,,서울특별시 성동구 홍익동 ***,303000004920220004,3030000,000,"서울특별시 성동구 왕십리로**길 **, *층 (홍익동)",04708,,01,영업/정상,,,
펌킨 펫하우스 서울숲,,204220.329695455,449266.773623957,2026-05-01 22:41:35,I,0000,정상,,2025-03-20 17:02:22,,2023-01-06,0,,서울특별시 성동구 성수동*가 ***-**** 굿타워,303000004920230001,3030000,L00,"서울특별시 성동구 상원*길 **, 굿타워 *층 (성수동*가)",04779,,01,영업/정상,,,02-499-5955
어반독,,202372.912023599,451536.680876573,2026-05-01 22:41:35,I,0000,정상,,2023-01-13 09:06:38,,2023-01-13,0,,서울특별시 성동구 하왕십리동 **** 센트라스 상가 J동 ***호,303000004920230002,3030000,000,"서울특별시 성동구 왕십리로 ***(하왕십리동, 센트라스)",04701,,01,영업/정상,,,
고양이세수,,202113.869605464,451897.581865192,2026-05-01 22:41:35,I,0000,정상,,2023-08-31 13:41:07,,2023-08-31,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐 ***동 ****호,303000004920230003,3030000,000,"서울특별시 성동구 마장로 ***, ***동 ****호 (상왕십리동, 텐즈힐)",04700,,01,영업/정상,,,
그루밍140,,201961.299187512,450253.007279651,2026-05-01 22:41:35,I,0000,정상,,2023-11-29 10:48:14,,2023-11-29,0,,서울특별시 성동구 금호동*가 **** 이편한세상금호파크힐스 B동 ***호,303000004920230004,3030000,000,"서울특별시 성동구 금호로 ***, B동 ***호 (금호동*가, 이편한세상금호파크힐스)",04727,,01,영업/정상,,,
솜소밍,,203251.829590541,451242.336473299,2026-05-01 22:41:35,I,0000,정상,,2023-12-21 09:30:11,,2023-12-21,0,,서울특별시 성동구 행당동 *** 지웰홈스 왕십리 ***호,303000004920230005,3030000,000,"서울특별시 성동구 고산자로**길 **, ***호 (행당동, 지웰홈스 왕십리)",04750,,01,영업/정상,,,
고양이 호텔 캣어스 트리마제점,,203911.513091074,448508.756036449,2026-05-01 22:41:35,I,0000,정상,,2024-07-16 13:19:37,,2024-07-16,0,,서울특별시 성동구 성수동*가 *** 트리마제 ***호,303000004920240001,3030000,000,"서울특별시 성동구 왕십리로 **, ***호 (성수동*가, 트리마제)",04773,,01,영업/정상,,,
몽크의 아뜰리에,,204130.399478697,448536.561758363,2026-05-01 22:41:35,I,0000,정상,,2024-08-08 11:05:11,,2024-08-08,0,,서울특별시 성동구 성수동*가 **,303000004920240002,3030000,000,서울특별시 성동구 성덕정길 ** (성수동*가),04774,,01,영업/정상,,,
로이펫살롱,,202511.142930696,450401.303715561,2026-05-01 22:41:35,I,0000,정상,,2024-12-13 09:07:51,,2024-12-13,0,,서울특별시 성동구 행당동 *** 행당 한진타운 단지상가 ***호,303000004920240003,3030000,000,"서울특별시 성동구 행당로 **, 행당 한진타운 단지상가 ***호 (행당동)",04717,,01,영업/정상,,,
카밍독,,202113.869605464,451897.581865192,2026-05-01 22:41:35,I,0000,정상,,2025-04-22 14:47:44,,2025-04-21,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐 ***동 ***호,303000004920250001,3030000,000,"서울특별시 성동구 마장로 ***, ***동 ***호 (상왕십리동, 텐즈힐)",04700,,01,영업/정상,,,
묘그미,,203017.021457357,451346.281102634,2026-05-01 22:41:35,I,0000,정상,,2025-07-09 09:19:20,,2025-07-09,0,,서울특별시 성동구 도선동 ** 성동삼성쉐르빌,303000004920250002,3030000,000,"서울특별시 성동구 무학로*길 **, ***동 ***호 (도선동, 성동삼성쉐르빌)",04709,,01,영업/정상,,,
도그올로지,,202113.869605464,451897.581865192,2026-05-01 22:41:35,I,0000,정상,,2025-07-22 10:17:04,,2025-07-22,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐 ***동 ****호,303000004920250003,3030000,000,"서울특별시 성동구 마장로 ***, ***동 ****호 (상왕십리동, 텐즈힐)",04700,,01,영업/정상,,,
몽아띠,,202736.542636491,451293.244283327,2026-05-01 22:41:36,I,0000,정상,,2026-01-21 15:20:39,,2026-01-21,0,,서울특별시 성동구 도선동 ***-*,303000004920260001,3030000,000,"서울특별시 성동구 무학로*길 **, ***호 (도선동)",04707,,01,영업/정상,,,
Jian pet salon,,201298.324134186,448761.561043108,2026-05-01 22:41:36,I,0000,정상,,2026-01-26 13:53:22,,2026-01-26,0,,서울특별시 성동구 옥수동 ***-*,303000004920260002,3030000,000,"서울특별시 성동구 한림말길 **-*, *층 (옥수동)",04735,,01,영업/정상,,,
