건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,한실수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,양실수
0,자가,0,무인호텔 코지텐,여관업,,,,,192971.369435378,457528.306339241,2026-05-01 22:39:23,I,01,영업,,2,2025-08-28 10:33:23,1978-04-15,571.89,122-860,서울특별시 은평구 불광동 486-21,N,,3110000-201-1978-00123,3110000,서울특별시 은평구 통일로80길 5 (불광동),03344,01,영업/정상,여관업,02-356-3906,0,0,0,0,17
0,자가,0,웰빙텔,여관업,,,,,190745.015509871,453352.593175198,2026-05-01 22:39:17,I,01,영업,,0,2021-11-04 14:14:05,1980-06-05,156.24,122-873,서울특별시 은평구 수색동 106-32,N,,3110000-201-1980-00080,3110000,서울특별시 은평구 수색로 256 (수색동),03502,01,영업/정상,여관업,02-372-6932,2,0,2,0,16
0,자가,0,아트,여관업,,,,,193406.146615225,455650.995428535,2026-05-01 22:39:21,I,01,영업,,0,2017-11-29 16:12:43,1981-12-18,649.24,122-829,서울특별시 은평구 녹번동 82-43,N,,3110000-201-1981-00022,3110000,서울특별시 은평구 서오릉로 22 (녹번동),03380,01,영업/정상,여관업,02-387-5959,0,0,0,0,18
0,자가,0,샤인힐 호텔,여관업,,,,,192872.301464771,457460.068708216,2026-05-01 22:39:18,I,01,영업,,0,2024-05-20 16:16:26,1981-03-18,"1,187.73",122-809,서울특별시 은평구 갈현동 396-16,N,,3110000-201-1981-00124,3110000,서울특별시 은평구 통일로 855-14 (갈현동),03330,01,영업/정상,여관업,02-387-1403,0,0,0,0,29
0,자가,0,샹브르 모텔,여관업,,,,,191922.154761573,456920.920994147,2026-05-01 22:39:24,I,01,영업,,0,2023-01-13 15:17:15,1982-12-27,880.94,122-807,서울특별시 은평구 구산동 339-5,N,,3110000-201-1982-00024,3110000,서울특별시 은평구 서오릉로 219 (구산동),03425,01,영업/정상,여관업,02-386-9889,0,0,0,0,20
0,자가,0,안온 호스텔,여관업,,,,,190433.07905079,453458.622772898,2026-05-01 22:39:23,I,01,영업,,0,2025-02-17 11:20:02,1983-04-08,550.49,122-878,서울특별시 은평구 수색동 378-1,N,,3110000-201-1983-00026,3110000,서울특별시 은평구 수색로 287 (수색동),03503,01,영업/정상,여관업,02-303-9944,0,0,0,0,18
0,임대,0,아워로그 서울 스테이(Ourlog Seoul Stay),여관업,,,,,193267.208787595,456121.783602785,2026-05-01 22:39:25,I,01,영업,,0,2024-08-23 11:36:52,1983-09-07,196.62,122-833,서울특별시 은평구 녹번동 141-38,N,,3110000-201-1983-00028,3110000,서울특별시 은평구 진흥로 128 (녹번동),03378,01,영업/정상,여관업,02-353-7621,0,0,0,0,12
0,임대,0,레스트(Rest),여관업,,,,,192832.721208984,457562.326873563,2026-05-01 22:39:22,I,01,영업,,2,2023-06-21 11:52:22,1987-05-28,149.20,122-808,서울특별시 은평구 갈현동 395-14,N,,3110000-201-1987-00034,3110000,서울특별시 은평구 통일로 863-22 (갈현동),03330,01,영업/정상,여관업,02-387-2674,0,0,0,0,10
5,자가,1,만토바,여관업,,,,,192996.066232823,457298.864124594,2026-05-01 22:39:19,I,01,영업,,0,2025-06-10 15:19:15,1987-12-15,802.24,122-842,서울특별시 은평구 대조동 185-82,N,,3110000-201-1987-00132,3110000,서울특별시 은평구 통일로 839-1 (대조동),03385,01,영업/정상,여관업,02-387-6114,0,0,0,0,27
0,자가,0,스타장,여관업,,,,,192912.628750166,457555.552417482,2026-05-01 22:39:15,I,01,영업,,0,2017-11-29 16:15:29,1987-12-22,431.56,122-860,서울특별시 은평구 불광동 484-71,N,,3110000-201-1987-00133,3110000,서울특별시 은평구 통일로 866 (불광동),03344,01,영업/정상,여관업,02-355-5994,0,0,0,0,19
0,자가,0,스테이트루(staytrue),여관업,,,,,192836.669865115,457509.90251758,2026-05-01 22:39:22,I,01,영업,,0,2024-03-15 14:53:34,1988-08-20,461.29,122-808,서울특별시 은평구 갈현동 395-29,N,,3110000-201-1988-00005,3110000,서울특별시 은평구 통일로 863-10 (갈현동),03330,01,영업/정상,여관업,02-354-1307,0,0,0,0,18
0,자가,0,메이플,여관업,,,,,192471.741405995,454142.841573822,2026-05-01 22:39:22,I,01,영업,,0,2024-09-12 10:20:26,1998-09-29,402.74,122-924,서울특별시 은평구 응암동 590-24 지~5층,N,,3110000-201-1998-00002,3110000,"서울특별시 은평구 가좌로9길 13-5 (응암동,지~5층)",03484,01,영업/정상,여관업,02-304-2193,0,0,0,0,22
0,임대,0,베네치아모텔,여관업,,,,,192686.542660702,454226.946891698,2026-05-01 22:39:17,I,01,영업,,3,2022-10-05 09:42:30,1999-07-29,957.11,122-919,서울특별시 은평구 응암동 354-5,N,,3110000-201-1999-00018,3110000,서울특별시 은평구 응암로14길 5 (응암동),03467,01,영업/정상,여관업,02-375-3570,0,0,0,0,43
0,자가,0,아비숑(B),여관업,,,,,192978.629093777,457543.408705719,2026-05-01 22:39:15,I,01,영업,,0,2018-07-04 15:46:21,2000-07-14,906.04,122-860,서울특별시 은평구 불광동 486-15,N,,3110000-201-2000-00003,3110000,서울특별시 은평구 통일로80길 7-3 (불광동),03344,01,영업/정상,여관업,02-352-8270,0,0,0,0,26
0,자가,0,모텔 W,여관업,,,,,192928.219338482,457593.94842115,2026-05-01 22:39:18,I,01,영업,,0,2020-09-12 08:09:16,2001-01-11,595.60,122-860,서울특별시 은평구 불광동 484-58,N,,3110000-201-2001-00003,3110000,서울특별시 은평구 통일로82길 10 (불광동),03344,01,영업/정상,여관업,02-383-9922,0,0,0,0,22
0,임대,0,티파니,여관업,,,,,193609.707450556,456302.641031305,2026-05-01 22:39:20,I,01,영업,,0,2025-11-28 12:03:45,2001-01-11,378.98,122-837,서울특별시 은평구 대조동 15-84,N,,3110000-201-2001-00004,3110000,서울특별시 은평구 통일로65길 24 (대조동),03397,01,영업/정상,여관업,02-387-8270,0,0,0,0,19
10,자가,1,호텔 마루,일반호텔,,,,,193749.668965301,456324.618200404,2026-05-01 22:39:23,I,01,영업,,0,2026-01-02 16:10:33,2001-01-16,"1,405.04",122-837,서울특별시 은평구 대조동 15-57,N,,3110000-201-2001-00005,3110000,서울특별시 은평구 통일로65길 10-2 (대조동),03397,01,영업/정상,일반호텔,02-356-4415,2,0,10,0,54
0,자가,0,호텔시크,여관업,,,,,192482.799270559,454049.999011196,2026-05-01 22:39:21,I,01,영업,,1,2018-04-10 13:41:47,2001-03-26,646.11,122-010,"서울특별시 은평구 응암동 599-56 ,61",N,,3110000-201-2001-00006,3110000,"서울특별시 은평구 응암로11길 12-2 (응암동,,61)",03485,01,영업/정상,여관업,02-302-1921,0,0,0,0,27
7,임대,1,디.유(D.U)호텔,여관업,,,,,193890.44375301,456373.309272324,2026-05-01 22:39:21,I,01,영업,,0,2017-11-29 16:18:58,2002-01-25,"1,053.52",122-858,서울특별시 은평구 불광동 285-16,N,,3110000-201-2002-00001,3110000,서울특별시 은평구 통일로 708-7 (불광동),03368,01,영업/정상,여관업,02-351-3227,1,1,7,1,30
8,자가,1,3에스(S)호텔(불광점),일반호텔,,,,,193767.08513543,456318.316110931,2026-05-01 22:39:23,I,01,영업,,0,2025-07-09 11:41:00,2003-01-22,"1,980.48",122-837,서울특별시 은평구 대조동 15-52,N,,3110000-201-2003-00001,3110000,서울특별시 은평구 통일로65길 6 (대조동),03397,01,영업/정상,일반호텔,,8,0,8,0,47
8,자가,2,벨라지오관광호텔,관광호텔,,,,,193927.400168406,456349.249578345,2026-05-01 22:39:13,I,01,영업,,7,2014-05-09 17:06:04,2004-05-13,"2,584.02",122-858,서울특별시 은평구 불광동 285-14,N,,3110000-201-2004-00002,3110000,서울특별시 은평구 진흥로 205 (불광동),03368,01,영업/정상,관광호텔,02-354-0990,1,1,8,2,45
0,,0,M&A,여관업,,,,,193747.683312841,456356.636809872,2026-05-01 22:39:19,I,01,영업,,0,2017-11-29 16:20:24,2012-11-28,708.32,122-837,서울특별시 은평구 대조동 15-174,N,,3110000-201-2012-00001,3110000,서울특별시 은평구 통일로65길 10-6 (대조동),03397,01,영업/정상,여관업,02-355-2400,2,0,9,0,22
9,자가,1,아늑 료칸 호텔 은평 불광,여관업,,,,,193749.068537101,456343.80499904,2026-05-01 22:39:22,I,01,영업,,0,2026-03-06 10:46:35,2013-11-18,999.83,122-837,서울특별시 은평구 대조동 15-56,N,,3110000-201-2013-00001,3110000,서울특별시 은평구 통일로65길 10-4 (대조동),03397,01,영업/정상,여관업,02-389-1222,1,1,9,1,29
11,,2,호텔씨에스에비뉴,관광호텔,,,,,194316.347775038,455199.649918255,2026-05-01 22:39:20,I,01,영업,0,0,2023-05-22 11:44:35,2014-11-21,"2,629.92",122-905,서울특별시 은평구 응암동 30-2 씨에스서울호텔,N,0,3110000-201-2014-00001,3110000,서울특별시 은평구 통일로 585-1 (응암동),03473,01,영업/정상,관광호텔,02-350-6900,11,2,0,0,70
2,,1,브릭스관광호텔,관광호텔,,,,,192971.089564435,455290.104972775,2026-05-01 22:39:19,I,01,영업,0,0,2018-05-21 14:22:08,2016-09-13,"2,901.70",122-907,서울특별시 은평구 응암동 109-7,N,0,3110000-201-2016-00001,3110000,서울특별시 은평구 은평로8길 1 (응암동),03454,01,영업/정상,관광호텔,02-382-9995,1,0,10,0,53
0,,0,호텔 맥,관광호텔,,,,,192984.719960486,457530.548559106,2026-05-01 22:39:21,I,01,영업,0,0,2026-04-16 09:46:10,2017-04-13,999.12,122-860,서울특별시 은평구 불광동 486-22,N,0,3110000-201-2017-00001,3110000,서울특별시 은평구 통일로80길 7 (불광동),03344,01,영업/정상,관광호텔,02-389-5801,1,1,9,1,38
5,자가,1,와이호텔,일반호텔,,,,,192502.938401601,453954.267292121,2026-05-01 22:39:21,I,01,영업,,0,2026-04-27 10:09:42,2018-09-28,393.98,122-924,서울특별시 은평구 응암동 596-1,N,,3110000-201-2018-00001,3110000,서울특별시 은평구 응암로9길 6-11 (응암동),03485,01,영업/정상,일반호텔,,1,1,5,1,20
10,자가,1,시안호텔,관광호텔,,,,,193616.443648211,456275.831801835,2026-05-01 22:39:21,I,01,영업,,,2021-12-20 13:31:15,2018-10-26,"2,207.36",122-837,서울특별시 은평구 대조동 15-136,N,,3110000-201-2018-00002,3110000,서울특별시 은평구 진흥로 169 (대조동),03397,01,영업/정상,관광호텔,02-356-7615,1,1,10,1,49
9,,2,호텔 디 아티스트 연신내점,관광호텔,,,,,192817.322848018,457796.737235427,2026-05-01 22:39:22,I,01,영업,,,2020-11-13 09:23:21,2019-03-07,"2,024.49",122-808,서울특별시 은평구 갈현동 393-9,N,,3110000-201-2019-00001,3110000,서울특별시 은평구 통일로 891 (갈현동),03329,01,영업/정상,관광호텔,02-353-8911,,,,,48
19,,3,포레스타호텔,관광호텔,,,,,193699.928737406,456254.05836331,2026-05-01 22:39:21,I,01,영업,,,2022-12-02 16:12:33,2019-10-28,"2,189.49",122-837,서울특별시 은평구 대조동 15-132,N,,3110000-201-2019-00002,3110000,서울특별시 은평구 진흥로 179 (대조동),03397,01,영업/정상,관광호텔,02-386-6677,1,,19,,58
9,,1,호텔리젠,관광호텔,,,,,192911.176350404,457290.916465449,2026-05-01 22:39:22,I,01,영업,0,0,2026-03-27 17:43:05,2022-10-17,464.40,122-842,서울특별시 은평구 대조동 198-8 호텔리젠,N,0,3110000-201-2022-00001,3110000,"서울특별시 은평구 연서로26길 3-15, 호텔리젠 (대조동)",03385,01,영업/정상,관광호텔,02-999-5290,9,1,,,14
0,,0,스테이도감,여관업,,,,,186428.800267924,449298.473586235,2026-05-01 03:03:03,U,01,영업,,3,2026-04-30 14:47:55,1995-08-18,374.32,157-866,서울특별시 강서구 화곡동 27-21,N,,3150000-201-1995-00007,3150000,서울특별시 강서구 화곡로42길 34 (화곡동),07679,01,영업/정상,여관업,02-2698-1953,0,0,0,0,15
0,,0,스테이 브릭,여관업,,,,,191300.985102232,446533.096768989,2026-05-01 03:03:03,U,01,영업,,0,2026-04-30 13:14:38,2003-02-26,469.00,150-036,서울특별시 영등포구 영등포동6가 101,N,,3180000-201-2003-00083,3180000,서울특별시 영등포구 영등포로33길 5 (영등포동6가),07251,01,영업/정상,여관업,26710437,0,0,0,0,24
0,,0,달모텔,여관업,,,,,190821.206721583,447023.185320259,2026-05-01 03:03:03,U,01,영업,,0,2026-04-30 09:31:33,2003-02-26,249.79,150-803,서울특별시 영등포구 당산동3가 270,N,,3180000-201-2003-00238,3180000,서울특별시 영등포구 당산로30길 4 (당산동3가),07259,01,영업/정상,여관업,26354301,0,0,0,0,16
18,임대,5,르컬렉티브 강남 예술의전당 로이움,숙박업(생활),,,,,201036.631861637,442668.649726901,2026-05-01 03:03:03,U,01,영업,0,0,2026-04-30 10:36:53,2023-09-11,"2,502.32",137-876,서울특별시 서초구 서초동 1591-8,N,0,3210000-214-2023-00002,3210000,서울특별시 서초구 반포대로16길 30 (서초동),06652,01,영업/정상,숙박업(생활),02-1644-7694,0,0,0,0,75
2,자가,0,둥지모텔,여관업,,,,,168837.266299087,435354.525308431,2026-05-01 22:40:39,I,01,영업,,0,2021-11-12 13:36:46,1964-10-08,410.82,406-835,인천광역시 연수구 옥련동 516-5,N,,3520000-201-1964-00001,3520000,인천광역시 연수구 능허대로 175 (옥련동),21946,01,영업/정상,여관업,032-833-6222,1,0,2,0,18
2,자가,1,삼미장여관,여관업,,,,,168804.216822963,435384.991964387,2026-05-01 22:40:36,I,01,영업,,3,2020-01-23 15:56:42,1984-08-23,388.90,406-835,인천광역시 연수구 옥련동 516-2,N,,3520000-201-1984-00001,3520000,인천광역시 연수구 능허대로167번길 6 (옥련동),21946,01,영업/정상,여관업,032-832-1525,1,0,2,0,11
0,자가,0,호텔뷰(VIEW),일반호텔,,,,,169097.812493686,435041.122570039,2026-05-01 22:40:38,I,01,영업,,3,2025-02-13 11:54:59,1985-06-22,884.00,406-835,"인천광역시 연수구 옥련동 560-3, 4",N,,3520000-201-1985-00001,3520000,인천광역시 연수구 대암로 8 (옥련동),21945,01,영업/정상,일반호텔,032-832-1500,0,0,0,0,25
0,,0,여우비,여관업,,,,,168976.302889166,435248.107268685,2026-05-01 22:40:38,I,01,영업,,11,2024-09-11 11:00:32,1986-07-19,403.20,406-835,인천광역시 연수구 옥련동 547-8,N,,3520000-201-1986-00001,3520000,인천광역시 연수구 능허대로191번길 11 (옥련동),21946,01,영업/정상,여관업,032-832-9700,0,0,0,0,7
0,,0,필드모텔,여관업,,,,,169053.53735454,434969.984591296,2026-05-01 22:40:38,I,01,영업,,0,2025-10-23 11:49:53,1986-01-29,206.00,406-835,인천광역시 연수구 옥련동 553-8,N,,3520000-201-1986-00003,3520000,인천광역시 연수구 대암로 4 (옥련동),21945,01,영업/정상,여관업,032-0832-1239,0,0,0,0,12
4,,0,가빈호텔,일반호텔,,,,,169127.699712162,435262.72362935,2026-05-01 22:40:40,I,01,영업,,0,2025-11-13 14:02:58,1987-08-03,807.00,406-835,인천광역시 연수구 옥련동 539-3,N,,3520000-201-1987-00001,3520000,인천광역시 연수구 인권로 17 (옥련동),21946,01,영업/정상,일반호텔,032-832-3561,0,0,4,0,30
0,,0,큐(Q)모텔,여관업,,,,,169092.807096053,434973.176182004,2026-05-01 22:40:38,I,01,영업,,1,2020-04-16 16:14:23,1989-12-26,434.40,406-835,인천광역시 연수구 옥련동 553-6,N,,3520000-201-1989-00001,3520000,인천광역시 연수구 대암로8번길 14 (옥련동),21945,01,영업/정상,여관업,032-831-9488,0,0,0,0,13
4,자가,1,노리터모텔,여관업,,,,,169112.700321275,435253.184498333,2026-05-01 22:40:38,I,01,영업,,0,2024-12-23 15:40:03,1990-08-06,426.24,406-835,인천광역시 연수구 옥련동 539-4,N,,3520000-201-1990-00002,3520000,인천광역시 연수구 인권로 15 (옥련동),21946,01,영업/정상,여관업,032-858-8664,3,0,4,0,15
4,자가,1,소탐 스테이 호텔 인천송도점,여관업,,,,,168963.919836832,435330.455184392,2026-05-01 22:40:41,I,01,영업,,0,2025-12-19 10:28:42,1990-09-07,600.00,406-835,인천광역시 연수구 옥련동 545,N,,3520000-201-1990-00003,3520000,인천광역시 연수구 인권로9번길 29 (옥련동),21946,01,영업/정상,여관업,032-831-9377,1,0,3,0,19
3,자가,0,프랑스 모텔,여관업,,,,,169132.573253623,435308.312600496,2026-05-01 22:40:37,I,01,영업,,0,2024-12-23 10:33:41,1993-10-22,626.76,406-835,인천광역시 연수구 옥련동 531,N,,3520000-201-1993-00001,3520000,인천광역시 연수구 능허대로179번길 55 (옥련동),21946,01,영업/정상,여관업,032-833-0686,0,0,3,0,23
3,,0,얌(Yam)호텔 인천송도점,여관업,,,,,169186.727184099,435340.159117226,2026-05-01 22:40:39,I,01,영업,,0,2025-12-03 10:34:10,1994-08-19,675.70,406-835,인천광역시 연수구 옥련동 531-2 3층,N,,3520000-201-1994-00001,3520000,"인천광역시 연수구 능허대로191번길 58, 3층 (옥련동)",21946,01,영업/정상,여관업,032-831-3277,0,0,0,0,26
4,,1,호텔로제,일반호텔,,,,,169076.803243209,435271.891849522,2026-05-01 22:40:37,I,01,영업,,0,2020-01-23 16:10:49,1994-03-11,"1,184.55",406-835,인천광역시 연수구 옥련동 540-2,N,,3520000-201-1994-00007,3520000,인천광역시 연수구 능허대로191번길 32 (옥련동),21946,01,영업/정상,일반호텔,032-833-3232,4,0,6,0,33
4,,0,에버그린 여관,여관업,,,,,168944.634808834,435326.370189171,2026-05-01 22:40:37,I,01,영업,,0,2022-11-23 17:30:10,1995-02-27,459.24,406-835,인천광역시 연수구 옥련동 547 1~4층,N,,3520000-201-1995-00001,3520000,"인천광역시 연수구 능허대로179번길 16, 1~4층 (옥련동)",21946,01,영업/정상,여관업,032-832-8977,0,0,0,0,23
5,자가,0,더휴식 아늑 인천송도점,일반호텔,,,,,169029.249673764,435235.4533526,2026-05-01 22:40:40,I,01,영업,,0,2024-12-23 10:41:31,1995-07-29,"1,757.50",406-835,인천광역시 연수구 옥련동 549,N,,3520000-201-1995-00007,3520000,인천광역시 연수구 인권로9번길 9 (옥련동),21946,01,영업/정상,일반호텔,032-834-5050,0,0,5,0,55
5,자가,1,팔레스호텔,일반호텔,,,,,169082.769494989,435159.04400887,2026-05-01 22:40:40,I,01,영업,,6,2025-10-21 11:08:01,1996-09-17,740.80,406-835,인천광역시 연수구 옥련동 550-1,N,,3520000-201-1996-00002,3520000,인천광역시 연수구 대암로 19 (옥련동),21945,01,영업/정상,일반호텔,032-831-0055,3,0,5,0,30
5,임대,1,호텔 소풍,여관업,,,,,169054.05455587,435211.893645165,2026-05-01 22:40:39,I,01,영업,,0,2024-05-02 16:41:09,1996-10-11,323.40,406-835,인천광역시 연수구 옥련동 548-8,N,,3520000-201-1996-00003,3520000,"인천광역시 연수구 인권로 7 (옥련동, 548-8)",21946,01,영업/정상,여관업,032-833-5025,3,0,5,0,21
4,자가,0,다온호텔,일반호텔,,,,,169049.136455964,435087.06880788,2026-05-01 22:40:39,I,01,영업,,0,2022-09-06 14:18:39,1997-10-09,815.98,406-835,인천광역시 연수구 옥련동 552-2 1~5층,N,,3520000-201-1997-00001,3520000,"인천광역시 연수구 대암로 11-1, 1~5층 (옥련동)",21945,01,영업/정상,일반호텔,032-834-5555,0,0,4,0,39
