건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,,(주)홈쇼핑텔레비전,,,1998-04-16,,196060.559012563,447732.807254308,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,0,0,,,,,,2003-02-06 13:09:30,,1997-06-09,140-879,서울특별시 용산구 한강로3가 16-49,CDFI2260011997000004,3020000,,,,서울특별시 용산구 청파로 40  (한강로3가),,03,폐업,,,,,,,,,,,,
,,(주)이씨에스월드관광,,,1998-06-30,,196849.533570593,448387.355653137,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,0,0,,,,,,2003-02-06 13:09:30,,1997-07-10,140-847,서울특별시 용산구 원효로2가 1-30,CDFI2260011997000005,3020000,,,,서울특별시 용산구 원효로 209  (원효로2가),,03,폐업,,,,,,,,,,,,
,,신아티엔에스(주),,,1998-03-12,,197505.387787004,449241.144406837,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,0,0,,,,,,2003-02-06 13:09:30,,1997-12-04,140-801,서울특별시 용산구 갈월동 18,CDFI2260011997000007,3020000,,,,서울특별시 용산구 두텁바위로1길 3  (갈월동),,03,폐업,,,,,,,,,,,,
,,파이브스타,,,1998-09-29,,199265.729896208,447995.298740587,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,0,0,,,,,,2003-02-06 13:09:30,,1998-03-26,140-863,서울특별시 용산구 이태원동 117-6,CDFI2260011998000002,3020000,,,,,,03,폐업,,,,,,,,,,,,
,,(주)단비 여행사,,,2004-03-09,50000000,197674.286007045,448085.293854041,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,,,,2006-07-11 17:15:32,,1999-12-02,140-011,서울특별시 용산구 한강로1가 116-7,CDFI2260011999000002,3020000,,,,서울특별시 용산구 이태원로 4  (한강로1가),,03,폐업,,,,,,,02-795-6468,,,,,
,근린생활시설,(주)신국제여행사,,,2007-10-02,50000000,197099.381481836,447328.548832245,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2006-12-20,2007-12-20,한국관광협회중앙회 여행공제회,2007-10-04 09:16:42,,2000-08-22,140-012,서울특별시 용산구 한강로2가 191 한일그룹빌딩 아케이드,CDFI2260012000000001,3020000,,,,"서울특별시 용산구 한강대로 92  (한강로2가,한일그룹빌딩 아케이드)",,03,폐업,,,,,,,02-797-2343,,,,,
,사무실,경포산장 리조트,,,2006-04-25,72579000,199251.758292045,447975.464438933,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,50,50,3,,2004-03-08,2005-03-07,서울보증보험주식회사,2006-04-25 13:38:02,,2001-03-08,140-863,서울특별시 용산구 이태원동 72-32 3층,CDFI2260012001000002,3020000,,,일반주거지역,"서울특별시 용산구 이태원로 164-1  (이태원동,3층)",,03,폐업,,,기타,,,,,3,1,,,
,,(주)코스모스여행사,,,2005-05-26,50000000,196697.031086973,447931.108267379,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,10.7,11,,,2003-11-07,2004-11-07,한국관광협회중앙회 여행공제회,2005-05-26 10:42:57,,2003-11-03,140-877,서울특별시 용산구 한강로3가 1-1 전자월드빌딩 1층,CDFI2260012003000001,3020000,,,,"서울특별시 용산구 청파로 109  (한강로3가,전자월드빌딩 1층)",,03,폐업,,,,,,,02-704-3500,,,,,
,,(주)파발마,,,2006-06-28,,196145.20051733,447480.626891957,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2003-07-21,2004-07-21,한국관광협회중앙회 여행공제회,2006-06-29 11:49:55,,2003-02-28,140-880,서울특별시 용산구 한강로3가 40-1 철도회관 6층,CDFI2260012003000002,3020000,,,,"서울특별시 용산구 청파로 56-20  (한강로3가,철도회관 6층)",,03,폐업,,,,,,,02-792-6106,,,,,
,,(주)전세계여행사,,,2018-12-26,50000000,197593.304078325,450126.951675139,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2017-05-02,2018-05-02,한국관광협회중앙회 여행공제회,2018-12-26 18:16:52,,2003-03-10,140-818,서울특별시 용산구 동자동 12 게이트웨이타워내,CDFI2260012003000003,3020000,,,,"서울특별시 용산구 후암로 107 (동자동,게이트웨이타워내)",,03,폐업,,,,,,,02-727-4727,,,,,
,,(주)지오항공여행사,,,2004-03-09,50000000,199745.379090768,448092.921878498,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2001-08-21,2002-08-21,한국관광협회중앙회 여행공제회,2006-06-16 10:15:51,,2003-04-28,140-893,서울특별시 용산구 한남동 737-28 안성타워 3층,CDFI2260012003000005,3020000,,,,"서울특별시 용산구 이태원로 217  (한남동,안성타워 3층)",,03,폐업,,,,,,,02-720-2500,,,,,
,,(주)젤존항공여행사,,,2004-03-09,50000000,199745.379090768,448092.921878498,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2001-08-21,2002-08-21,한국관광협회중앙회 여행공제회,2006-06-16 10:17:55,,2003-04-28,140-893,서울특별시 용산구 한남동 737-28 안성타워 3층,CDFI2260012003000006,3020000,,,,"서울특별시 용산구 이태원로 217  (한남동,안성타워 3층)",,03,폐업,,,,,,,02-720-2500,,,,,
,,(주)넥스밸리,,,2004-04-29,50000000,196087.977652228,447749.621213224,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,627,627,,,,,,2004-04-30 11:25:37,,2003-12-30,140-879,서울특별시 용산구 한강로3가 16-60 한통빌딩,CDFI2260012003000007,3020000,,,,"서울특별시 용산구 청파로 46  (한강로3가,한통빌딩)",,03,폐업,,,,,,,02-717-9812,,,,,
,,주식회사 노바콤,,,2006-04-03,50000000,199419.748865351,448160.961206412,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,,,,2006-04-03 15:15:25,,2004-09-04,140-863,서울특별시 용산구 이태원동 104-4,CDFI2260012004000003,3020000,,,,서울특별시 용산구 이태원로27길 38  (이태원동),,03,폐업,,,,,,,,,,,,
,사무실,(주)선타임여행사,,,2005-09-27,150000000,212492.25614655,457354.512612534,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,51.5,52,2,,,,,2005-09-27 10:17:01,,2004-10-20,471-829,경기도 구리시 인창동 29 한진아파트 103동 1106호,CDFI2260012004000005,3020000,,,준주거지역,"경기도 구리시 동구릉로238번길 20, 103동 1106호 (인창동,한진아파트)",,03,폐업,,,기타,,,,,5,,,,
,근린생활시설,(주)현대씨엔에스,,,2006-09-12,50000000,200536.642905555,447870.182620947,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2005-04-07,2006-04-06,여행공제회,2006-09-13 09:59:07,,2005-04-04,140-889,서울특별시 용산구 한남동 83-2,CDFI2260012005000002,3020000,,,관리지역,서울특별시 용산구 대사관로 80  (한남동),,03,폐업,,,기타,,,,,,,,,
,근린생활시설,(주)네네여행,,,2007-11-28,50000000,197257.765183997,447772.298383734,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,60,60,15,,2006-11-30,2007-11-30,,2007-11-28 09:44:02,,2005-09-21,140-753,서울특별시 용산구 한강로2가 2-8 한강로벽산메가트리움 104동 1106호,CDFI2260012005000003,3020000,,,일반주거지역,"서울특별시 용산구 한강대로43길 8, 104동 1106호 (한강로2가,한강로벽산메가트리움)",,03,폐업,,,기타,,,,32158228,15,3,,,
,사무실,(주)인터웨이즈,,,2012-03-29,50000000,199678.685128404,448086.564575334,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,18,18,9,,2011-04-04,2012-04-03,서울보증보험 종로지점,2012-03-29 16:47:53,,2006-02-22,140-893,"서울특별시 용산구 한남동 737-37 한남빌딩 901,902호",CDFI2260012006000001,3020000,,,일반주거지역,"서울특별시 용산구 이태원로 211,  901,902호 (한남동,한남빌딩)",,03,폐업,,,기타,,,,,9,2,,,
,,주식회사 골드캐퍼,,,2009-12-31,50000000,200784.153526121,447986.297187202,관광사업,국내여행업,2026-05-01 22:40:14,I,03,폐업,,,,,,,,2008-11-11,2009-11-10,,2010-03-15 08:57:27,,2006-11-07,140-888,서울특별시 용산구 한남동 274-10 1층 101호,CDFI2260012006000005,3020000,,,,"서울특별시 용산구 독서당로 82,  101호 (한남동,1층)",,03,폐업,,,,,,,,,,,,
,,주식회사 성천관광여행사,,,2010-08-11,50000000,197194.757574283,448455.338450919,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2006-11-30,2007-11-30,,2010-08-12 08:46:14,,2006-11-21,140-100,서울특별시 용산구 문배동 40-19 삼라마이다스빌 718호,CDFI2260012006000006,3020000,,,,"서울특별시 용산구 백범로90라길 28,  718호 (문배동,삼라마이다스빌)",,03,폐업,,,,,,,,,,,,
,사무실,오렌지여행사,,,2015-11-03,50000000,199614.975996289,447866.79245237,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,1,,2012-04-23,2014-12-28,서울보증보험(주),2015-11-03 14:41:41,,2008-08-05,140-858,서울특별시 용산구 이태원동 140-28 1층호,CDFI2260012008000004,3020000,,,일반주거지역,"서울특별시 용산구 우사단로10길 14,  1층호 (이태원동)",,03,폐업,,,기타,,,,,,,,,
,,(주)대호여행사,,,2014-01-16,150000000,197412.377533538,449455.65272052,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2013-06-21,2014-06-20,서울보증보험\이천만,2014-01-16 14:56:54,,2008-12-22,140-806,서울특별시 용산구 갈월동 70-10 3층호,CDFI2260012008000005,3020000,,,,"서울특별시 용산구 한강대로 325,  3층호 (갈월동)",,03,폐업,,,,,,,,,,,,
,,(주)육삼서주항공여행사,,,2022-05-11,,196762.077394917,447480.039577359,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2020-07-18,2021-07-17,서울보증보험(3천),2022-05-11 17:48:13,,1998-01-08,,서울특별시 용산구 한강로3가 40-999 아이파크몰 이마트 B2,CDFI2260012009000001,3020000,,,,"서울특별시 용산구 한강대로23길 55, 아이파크몰 이마트 B2층 (한강로3가)",04377,03,폐업,,,,,,,02-2012-1252,,,,,
,,(주)에스와이에스리테일,,,2015-07-17,300000000,196370.746398773,447841.698787531,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2015-04-22,2016-04-21,서울보증보험주식회사,2015-07-17 16:10:39,,2009-04-22,140-879,서울특별시 용산구 한강로3가 16-9,CDFI2260012009000002,3020000,,,,서울특별시 용산구 청파로 74 (한강로3가),,03,폐업,,,,,,,02-707-4885,,,,,
,,한벗투어,,,2009-12-15,50000000,196411.329000515,448956.494810869,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2009-06-25,2010-06-24,,2009-12-15 17:24:08,,2009-06-25,140-897,서울특별시 용산구 효창동 5-134,CDFI2260012009000003,3020000,,,,서울특별시 용산구 효창원로69길 42-3  (효창동),,03,폐업,,,,,,,02-393-0661,,,,,
,,(주)애플메디칼투어,,,2011-08-22,50000000,,,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2010-12-01,2011-12-01,,2011-08-22 13:53:07,,2009-11-30,140-750,서울특별시 용산구 한강로2가 용성비즈텔 제15층 제1501호,CDFI2260012009000004,3020000,,,,,,03,폐업,,,,,,,,,,,,
,,(주)다오넷,,,2011-03-16,50000000,196394.660344263,448084.951029642,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2009-12-02,2010-12-02,,2011-03-16 16:49:05,,2009-12-01,140-848,서울특별시 용산구 원효로3가 46-1 원효빌딩 8층,CDFI2260012009000005,3020000,,,,"서울특별시 용산구 원효로 153  (원효로3가,원효빌딩 8층)",,03,폐업,,,,,,,1644-5676,,,,,
,,훈투어,,,2011-02-14,50000000,197087.558606674,450228.331343775,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2010-01-12,2011-01-12,여행공제회,2011-02-14 17:41:47,,2008-10-30,140-828,서울특별시 용산구 서계동 223-42 제지하 01호,CDFI2260012010000001,3020000,,,,"서울특별시 용산구 청파로93길 18-1  (서계동,제지하 01호)",,03,폐업,,,,,,,,,,,,
,,(주)처음처럼 여행,,,2013-09-30,30000000,197270.249551857,447609.880945757,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2013-04-07,2014-04-07,한국관광협회중앙회 여행공제회,2013-09-30 11:39:44,,2010-04-06,140-012,서울특별시 용산구 한강로2가 123-4,CDFI2260012010000002,3020000,,,근린상업지역,서울특별시 용산구 한강대로42길 4  (한강로2가),,03,폐업,,,,,,,02-796-3456,,,,,
,,홍익여행(주),,,2010-12-03,250000000,197486.931456007,450171.953371765,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2010-04-14,2011-04-14,여행공제회,2010-12-03 15:26:35,,2001-09-14,140-170,서울특별시 용산구 동자동 43-73 부양빌딩 2층,CDFI2260012010000003,3020000,,,,"서울특별시 용산구 한강대로 397  (동자동,부양빌딩 2층)",,03,폐업,,,,,,,,,,,,
,,(주)조우컴퍼니,,,2012-06-21,30000000,196610.663839509,447742.348636253,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,64.1,64,,,2011-06-30,2012-06-29,서울보증보험,2012-06-21 18:29:31,,2010-06-18,140-745,서울특별시 용산구 한강로3가 40-969 관광터미널전자상가 2층 26호,CDFI2260012010000004,3020000,,,근린상업지역,,,03,폐업,,,,,,,02-704-9920,,,,,
,,(주)이안비앤에프,,,2013-05-14,40000000,196173.509083483,447790.189132306,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,49.5,50,,,2011-08-18,2012-08-18,서울시관광협회,2013-05-14 12:10:46,,2010-06-25,140-879,서울특별시 용산구 한강로3가 16-18 알파빌딩 1층,CDFI2260012010000005,3020000,,,근린상업지역,"서울특별시 용산구 청파로 56  (한강로3가,알파빌딩 1층)",,03,폐업,,,,,,,02-3272-2220,,,,,
,,(주)라라라투어,,,2011-04-15,50000000,200214.639488928,447898.376612173,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,119.34,119,,,,,,2011-04-20 11:00:16,,2011-03-09,140-210,서울특별시 용산구 한남동 653-6 골든빌딩 지하1층,CDFI2260012011000001,3020000,,,일반주거지역,"서울특별시 용산구 대사관로 46-1  (한남동,골든빌딩 지하1층)",,03,폐업,,,,,,,,,,,,
,,(주)에이치엔케이컨설팅,,,2012-10-25,150000000,197372.456856541,447728.059469927,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2011-09-21,2012-09-21,,2012-10-25 13:48:24,,2011-04-29,140-872,서울특별시 용산구 한강로2가 94-1 영구빌딩 3층,CDFI2260012011000003,3020000,,,,"서울특별시 용산구 한강대로48길 7  (한강로2가,영구빌딩 3층)",,03,폐업,,,,,,,02-737-2160,,,,,
,근린생활시설,(주)블루코어아시아,,,2016-08-31,30000000,197064.285124178,450028.532903853,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2016-02-26,2017-02-26,한국관광협회중앙회 여행공제회,2016-08-31 17:33:59,,2011-01-24,140-827,서울특별시 용산구 서계동 42 진일빌딩 308호,CDFI2260012011000004,3020000,,,주거지역,"서울특별시 용산구 청파로85길 27 (서계동,진일빌딩 308호)",,03,폐업,,,,,,,32750533,,,,,
,,(주)투어앤비즈,,,2022-10-27,150000000,197143.611431282,447561.482331264,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2018-03-29,2019-03-28,"서울보증보험(주)20,000,000",2022-10-28 08:53:33,,2005-05-13,140-871,서울특별시 용산구 한강로2가 312-4 대우디오빌 한강 지하1층 111호,CDFI2260012011000005,3020000,,,,"서울특별시 용산구 한강대로 115 (한강로2가,대우디오빌 한강 지하1층 111호)",,03,폐업,,,,,,,,,,,,
,,유일투어,,,2022-02-04,90000000,196370.746398773,447841.698787531,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,39.84,40,,,2021-04-01,2022-03-31,서울보증보험(주),2022-02-04 15:27:17,,2011-08-29,140-749,서울특별시 용산구 한강로3가 16-9 전자랜드신관 1층 136호,CDFI2260012011000007,3020000,,,,"서울특별시 용산구 청파로 74, 1층 136호 (한강로3가, 전자랜드신관)",04372,03,폐업,,,,,,,,,,,,
,,알토란여행사,,,2022-06-16,35000000,196803.864253003,448998.907568959,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,119.16,119,,,2019-03-16,2020-03-15,"서울보증보험(주)20,000,000",2022-06-16 16:43:53,,2011-12-23,140-133,서울특별시 용산구 청파동3가 132-80,CDFI2260012011000009,3020000,,,,서울특별시 용산구 백범로79길 99 (청파동3가),04312,03,폐업,,,,,,,,,,,,
,,(주)네네여행,,,2014-12-29,31000000,197045.849468346,448447.558967085,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,45.98,46,,,2014-01-07,2015-01-06,한국관광협회중앙회여행공제회,2014-12-29 16:01:07,,2011-12-26,140-111,서울특별시 용산구 원효로1가 133-3 리첸시아용산 에이동233호,CDFI2260012011000010,3020000,,,,서울특별시 용산구 백범로 341 (원효로1가),,03,폐업,,,,,,,,,,,,
,,(주)믿음여행사,,,2012-02-15,50000000,196762.077394917,447480.039577359,관광사업,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,,,,,2011-05-30,2012-05-29,서울보증보험(주),2012-02-15 14:04:55,,2005-01-07,140-780,서울특별시 용산구 한강로3가 40-999 용산역사 4층 맞이방,CDFI2260012012000002,3020000,,,,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역사 4층 맞이방)",,03,폐업,,,,,,,,,,,,
,,주식회사 피제이하우스,,,2013-06-19,30000000,197083.100438264,447552.774477998,,국내여행업,2026-05-01 22:40:15,I,03,폐업,,,,56.29,56,,,2012-07-01,2013-06-30,서울보증보험주식회사,2013-06-19 17:18:06,,2012-05-30,140-735,서울특별시 용산구 한강로2가 2-37 1002호,CDFI2260012012000004,3020000,,,,"서울특별시 용산구 새창로 217, 1002호 (한강로2가)",,03,폐업,,,,,,,02-793-4700,,,,,
,,(주)트라앤,,,2022-04-08,50000000,196643.96860591,448691.251621585,관광사업,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2021-05-30,2022-05-30,한국관광협회(2천만원),2022-04-11 11:16:31,,2004-01-12,140-896,서울특별시 용산구 효창동 5-94 3층,CDFI2260012013000004,3020000,,,,"서울특별시 용산구 효창원로64길 19-5 (효창동, 3층)",04317,03,폐업,,,,,,,02-319-6868,,,,,
,,(주)엑설런트글로벌씨앤티,,,2016-06-15,100000000,199187.749249839,447605.305447953,,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2015-08-29,2016-08-28,서울보증보험(주),2016-06-15 17:44:43,,2013-08-29,140-863,서울특별시 용산구 이태원동 36-25 302호,CDFI2260012013000005,3020000,,,,"서울특별시 용산구 녹사평대로26길 18, 302호 (이태원동)",04392,03,폐업,,,,,,,,,,,,
,,(주)알시디,,,2016-11-09,40000000,196668.321532685,447211.265300952,,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2015-11-27,2016-11-26,서울보증보험(주),2016-11-09 18:00:04,,2013-11-21,140-881,서울특별시 용산구 한강로3가 40-113 한국철도공사 서울전기사업소 3층,CDFI2260012013000006,3020000,,,,"서울특별시 용산구 한강대로21길 35, 3층 (한강로3가, 한국철도공사 서울전기사업소)",04379,03,폐업,,,,,,,,,,,,
,,(주)골든브리지,,,2020-12-03,100000000,199652.817774348,447873.315205324,,국내여행업,2026-05-01 22:40:16,I,03,폐업,Domestic Travel Business,GOLDEN BRIDGE,,,,,,2020-01-09,2021-01-08,서울보증보험(3천만원),2020-12-03 17:23:43,,2014-01-10,140-858,서울특별시 용산구 이태원동 140-8 1층,CDFI2260012014000001,3020000,,,,"서울특별시 용산구 우사단로10길 24, 1층 (이태원동)",04407,03,폐업,,,,,,,,,,,,
,,(주)여행공방,,,2017-04-12,30000000,196762.077394917,447480.039577359,,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2017-01-27,2018-01-27,한국관광협회중앙회(3천만원),2017-04-12 18:03:55,,2013-12-26,140-780,서울특별시 용산구 한강로3가 40-999 철도회관 907호,CDFI2260012014000002,3020000,,,,"서울특별시 용산구 한강대로21나길 7, 907호 (한강로3가, 철도회관)",04377,03,폐업,,,,,,,,,,,,
,,(주)캐치투어,,,2014-12-09,90000000,197437.030956974,447681.998416935,,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2014-04-10,2015-04-09,한국관광협회중앙회,2014-12-09 10:10:04,,2014-04-01,140-872,서울특별시 용산구 한강로2가 87-3 402호,CDFI2260012014000007,3020000,,,,"서울특별시 용산구 한강대로48길 21, 402호 (한강로2가)",,03,폐업,,,,,,,,,,,,
,,이레일투어(주),,,2020-12-31,30000000,197167.777938912,450288.561776513,,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2020-06-26,2021-06-25,서울보증보험주식회사(2천),2021-01-04 15:31:25,,2012-06-26,140-828,서울특별시 용산구 서계동 219-1 창성빌딩 6층 602호,CDFI2260012014000009,3020000,,,,"서울특별시 용산구 청파로 395, 6층 602호 (서계동, 창성빌딩)",04300,03,폐업,,,,,,,,,,,,
,,코레일투어(주),,,2022-05-24,,197142.950836732,450296.589217562,관광사업,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2021-02-26,2022-02-25,서울보증보험(사천오백만원),2022-05-24 17:31:39,,2000-06-30,,서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스,CDFI2260012014000010,3020000,,,,"서울특별시 용산구 만리재로 202, 서울역풍림아이원플러스 1308호 (서계동)",04300,03,폐업,,,,,,,,,,,,
,,트위투어코리아,,,2018-12-17,30000000,197251.484552426,449110.474904089,,국내여행업,2026-05-01 22:40:16,I,03,폐업,,,,,,,,2017-08-14,2018-08-13,서울보증보험주식회사(2천),2018-12-21 16:49:36,,2012-06-12,140-133,서울특별시 용산구 청파동3가 29,CDFI2260012014000013,3020000,,,,"서울특별시 용산구 청파로45길 15, 4층 401호 (청파동3가)",04313,03,폐업,,,,,,,,,,,,
