자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,자양비디오,1997-07-31,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-09-11,100-868,서울특별시 중구 황학동 202,,,CDFF2241031991000016,3010000,,,,,,03,폐업,,,,,,,,,,,
,,우리비디오,1996-12-26,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-09-20,100-897,서울특별시 중구 신당동 48-18,,,CDFF2241031991000019,3010000,,,,,,03,폐업,,,,,,,,,,,
,,비디오코리아,1997-02-04,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-09-24,100-815,서울특별시 중구 신당동 838-7,,,CDFF2241031991000020,3010000,,,,,,03,폐업,,,,,,,,,,,
,,선경비디오,1996-10-10,201061.041259242,451009.98032774,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-09-24,100-890,서울특별시 중구 신당동 304-604,,,CDFF2241031991000021,3010000,,,,서울특별시 중구 다산로29길 24  (신당동),,03,폐업,,,,,,,,,,,
,,또와,1996-03-02,201224.21701718,450580.242405422,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-10-01,100-826,서울특별시 중구 신당동 333-230,,,CDFF2241031991000022,3010000,,,,서울특별시 중구 청구로3길 48  (신당동),,03,폐업,,,,,,,,,,,
,,제일비디오,1996-03-18,201659.55682216,451379.487407294,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-10-09,100-819,서울특별시 중구 신당동 131-22,,,CDFF2241031991000024,3010000,,,,서울특별시 중구 퇴계로84길 27  (신당동),,03,폐업,,,,,,,,,,,
,,지구사,1999-11-24,201783.345602468,451535.322089472,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-10-10,100-869,서울특별시 중구 황학동 699,,,CDFF2241031991000025,3010000,,,,서울특별시 중구 퇴계로87길 3-6  (황학동),,03,폐업,,,,,,,,,,,
,,새롬비디오,1999-01-28,201672.904947129,451936.370067743,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-10-23,100-871,서울특별시 중구 황학동 1835,,,CDFF2241031991000027,3010000,,,,서울특별시 중구 난계로17길 65  (황학동),,03,폐업,,,,,,,,,,,
,,노래방,1997-01-06,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-10-24,100-850,서울특별시 중구 을지로6가 4-72,,,CDFF2241031991000028,3010000,,,,,,03,폐업,,,,,,,,,,,
,,똘랑이네,1998-09-14,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-10-24,100-803,서울특별시 중구 남대문로5가 760,,,CDFF2241031991000029,3010000,,,,,,03,폐업,,,,,,,,,,,
,,스카이레코드,1999-05-09,198259.65357739,451392.198218657,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-11-02,100-070,서울특별시 중구 소공동 1 롯데백화점 12층동 5호호,,,CDFF2241031991000030,3010000,,,,,,03,폐업,,,,,,,,,,,
,,고운소리,1998-02-28,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-11-08,100-193,서울특별시 중구 을지로3가 0 지하상가 320동 5호,,,CDFF2241031991000031,3010000,,,,,,03,폐업,,,,,,,,,,,
,,둘리비디오,1997-11-11,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-11-14,100-859,서울특별시 중구 중림동 251-1,,,CDFF2241031991000033,3010000,,,,,,03,폐업,,,,,,,,,,,
,,부흥비디오,1997-02-04,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-11-21,100-824,서울특별시 중구 신당동 294-55,,,CDFF2241031991000035,3010000,,,,,,03,폐업,,,,,,,,,,,
,,파파게스,1998-05-13,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-11-21,100-011,서울특별시 중구 충무로1가 50-10,,,CDFF2241031991000036,3010000,,,,,,03,폐업,,,,,,,,,,,
,,바로크레코드명동점,1999-05-09,198534.851681626,451393.553344275,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-11-29,100-845,서울특별시 중구 을지로2가 199-57,,,CDFF2241031991000037,3010000,,,,서울특별시 중구 명동7길 23  (을지로2가),,03,폐업,,,,,,,,,,,
,,영비디오,1996-07-26,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:29,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-12-10,100-840,서울특별시 중구 신당동 372-2328,,,CDFF2241031991000038,3010000,,,,,,03,폐업,,,,,,,,,,,
,,하림레코드,1999-05-18,199815.744780481,450961.282505671,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-12-10,100-273,서울특별시 중구 필동3가 19-17,,,CDFF2241031991000039,3010000,,,,서울특별시 중구 서애로1길 12  (필동3가),,03,폐업,,,,,,,,,,,
,,동호유통,1999-05-09,201058.847745813,450537.642315652,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-12-12,100-826,서울특별시 중구 신당동 340-54 수창빌딩 211호,,,CDFF2241031991000040,3010000,,,,"서울특별시 중구 다산로20길 12,  211호 (신당동,수창빌딩)",,03,폐업,,,,,,,,,,,
,,영 씨네마비디오,1996-05-10,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1991-12-17,100-830,서울특별시 중구 신당동 366-197,,,CDFF2241031991000041,3010000,,,,,,03,폐업,,,,,,,,,,,
,,보리수레코드,1999-01-22,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-01-10,100-897,서울특별시 중구 신당동 48-12,,,CDFF2241031992000001,3010000,,,,,,03,폐업,,,,,,,,,,,
,,현대비디오,2001-02-03,200861.505543164,450069.729229501,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-01-29,100-827,서울특별시 중구 신당동 367-22,,,CDFF2241031992000004,3010000,,,,서울특별시 중구 다산로8길 17  (신당동),,03,폐업,,,,,,,,,,,
,,코오롱상사(주),1999-05-09,198055.210072535,451729.379049848,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-02-24,100-170,서울특별시 중구 무교동 45,,,CDFF2241031992000005,3010000,,,,,,03,폐업,,,,,,,,,,,
,,신우비디오,1998-03-17,201196.283253849,450475.459960437,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-03-04,100-826,서울특별시 중구 신당동 333-36,,,CDFF2241031992000006,3010000,,,,서울특별시 중구 청구로3길 69  (신당동),,03,폐업,,,,,,,,,,,
,,비디오프라자,2001-09-24,200945.636619217,450654.01383759,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-03-12,100-834,서울특별시 중구 신당동 375-33,,,CDFF2241031992000007,3010000,,,,서울특별시 중구 다산로21길 14  (신당동),,03,폐업,,,,,,,,,,,
,,까치비디오,1999-03-30,201106.64175677,451154.655880313,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,0,,,,2003-02-11 18:21:03,,1992-03-12,100-890,서울특별시 중구 신당동 304-568,,,CDFF2241031992000008,3010000,,,,서울특별시 중구 다산로33길 27  (신당동),,03,폐업,,,,,,,,,0,0,
,,둘리비디오,1999-05-28,201797.257475662,451653.563749232,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-03-12,100-869,서울특별시 중구 황학동 635,,,CDFF2241031992000009,3010000,,,,서울특별시 중구 퇴계로87길 36  (황학동),,03,폐업,,,,,,,,,,,
,,삼성비디오오디오,1998-01-07,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-03-26,100-130,서울특별시 중구 순화동 1-6,,,CDFF2241031992000010,3010000,,,,,,03,폐업,,,,,,,,,,,
,,성음,1996-01-08,197761.440311167,451123.194550747,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-02,100-865,서울특별시 중구 태평로2가 250,,,CDFF2241031992000011,3010000,,,,서울특별시 중구 세종대로 67  (태평로2가),,03,폐업,,,,,,,,,,,
,,신영상사,2001-03-22,201529.834255442,451973.091291814,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-10,100-868,서울특별시 중구 황학동 44,,,CDFF2241031992000012,3010000,,,,서울특별시 중구 마장로9길 49-25  (황학동),,03,폐업,,,,,,,,,,,
,,미니스톱남산점,1998-10-26,198685.379305504,450717.172958139,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-16,100-042,서울특별시 중구 남산동2가 27-1,,,CDFF2241031992000013,3010000,,,,서울특별시 중구 퇴계로20길 32  (남산동2가),,03,폐업,,,,,,,,,,,
,,동아비디오,1998-08-25,198367.639004526,451720.217970577,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-23,100-180,서울특별시 중구 다동 88 동아B지하 1층동,,,CDFF2241031992000014,3010000,,,,"서울특별시 중구 남대문로 117, 1층동 (다동,동아B지하)",,03,폐업,,,,,,,,,,,
,,알파비디오,1998-05-07,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-23,100-450,서울특별시 중구 신당동 85-555,,,CDFF2241031992000015,3010000,,,,,,03,폐업,,,,,,,,,,,
,,연지비디오,1999-02-23,200090.142936349,451400.388839546,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-23,100-310,서울특별시 중구 오장동 139-10 상신빌딩,,,CDFF2241031992000016,3010000,,,,"서울특별시 중구 을지로36길 41  (오장동,상신빌딩)",,03,폐업,,,,,,,,,,,
,,서진비디오,1998-03-12,201866.014245256,451226.476356639,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-28,100-821,서울특별시 중구 신당동 164-27,,,CDFF2241031992000017,3010000,,,,서울특별시 중구 퇴계로88가길 29  (신당동),,03,폐업,,,,,,,,,,,
,,주영비디오,1996-07-22,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-04-28,100-830,서울특별시 중구 신당동 366-189,,,CDFF2241031992000018,3010000,,,,,,03,폐업,,,,,,,,,,,
,,롯데쇼핑센타음반판매,1999-05-09,198259.65357739,451392.198218657,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-07,100-070,서울특별시 중구 소공동 1,,,CDFF2241031992000019,3010000,,,,,,03,폐업,,,,,,,,,,,
,,비디오타운,1997-03-04,200382.19069553,451123.356488504,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-07,100-855,서울특별시 중구 장충동2가 112-9,,,CDFF2241031992000020,3010000,,,,서울특별시 중구 장충단로7길 23  (장충동2가),,03,폐업,,,,,,,,,,,
,,학우사레코드,1999-05-09,198079.694295498,450952.174489406,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-15,100-804,서울특별시 중구 남창동 1-2 새로나(백) 3층동,,,CDFF2241031992000021,3010000,,,,"서울특별시 중구 남대문로 30, 3층동 (남창동,새로나(백))",,03,폐업,,,,,,,,,,,
,,명보비디오,1997-05-16,199275.059419056,451423.387772265,유통관련업,복합유통게임제공업,,2026-05-01 22:34:30,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-15,100-300,서울특별시 중구 초동 19-1,,,CDFF2241031992000023,3010000,,,,서울특별시 중구 충무로 43-2  (초동),,03,폐업,,,,,,,,,,,
,,중앙유통,1999-11-04,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-15,100-868,서울특별시 중구 황학동 162 삼일(아) 17동 103호,,,CDFF2241031992000024,3010000,,,,,,03,폐업,,,,,,,,,,,
,,정성비디오,1997-01-16,201128.744716268,451270.148571427,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-19,100-890,서울특별시 중구 신당동 304-90,,,CDFF2241031992000025,3010000,,,,서울특별시 중구 다산로33다길 21  (신당동),,03,폐업,,,,,,,,,,,
,,수민비디오프라자,1997-02-28,198035.851789326,450549.304636971,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-28,100-806,서울특별시 중구 남창동 191-1,,,CDFF2241031992000030,3010000,,,,,,03,폐업,,,,,,,,,,,
,,25시음악사,1999-05-09,198611.745427757,451040.778494171,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-30,100-861,서울특별시 중구 충무로2가 66-13,,,CDFF2241031992000032,3010000,,,,서울특별시 중구 명동8길 47  (충무로2가),,03,폐업,,,,,,,,,,,
,,명동음악사,1999-05-09,198632.344539453,451275.551420836,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-05-30,100-809,서울특별시 중구 명동2가 2-3,,,CDFF2241031992000033,3010000,,,,서울특별시 중구 명동길 52  (명동2가),,03,폐업,,,,,,,,,,,
,,선경비디오,1996-10-24,198315.532747026,451248.141599825,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-03,100-092,서울특별시 중구 남대문로2가 123 명동지하상 가동 다-3호,,,CDFF2241031992000034,3010000,,,,"서울특별시 중구 남대문로 67, 가동 다-3호 (남대문로2가,명동지하상)",,03,폐업,,,,,,,,,,,
,,대영비디오,1993-06-30,198172.151119488,451350.969223428,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-03,100-070,서울특별시 중구 소공동 87-1 소공지하 63동 1호,,,CDFF2241031992000035,3010000,,,,,,03,폐업,,,,,,,,,,,
,,이화음악사,1999-05-09,197943.503340844,451186.90197244,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-080,서울특별시 중구 북창동 18-9,,,CDFF2241031992000036,3010000,,,,서울특별시 중구 남대문로1길 42  (북창동),,03,폐업,,,,,,,,,,,
,,진양비디오,1999-08-16,199571.599470393,451124.851387624,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-863,서울특별시 중구 충무로4가 120-3,,,CDFF2241031992000038,3010000,,,,서울특별시 중구 퇴계로 217  (충무로4가),,03,폐업,,,,,,,,,,,
,,경음사,1999-05-09,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-011,서울특별시 중구 충무로1가 50-10 회현지하 가열동 32호호,,,CDFF2241031992000041,3010000,,,,,,03,폐업,,,,,,,,,,,
,,성음사 레코드,2001-04-13,198460.372480176,451291.351007893,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-021,서울특별시 중구 명동1가 59-21,,,CDFF2241031992000042,3010000,,,,서울특별시 중구 명동길 19  (명동1가),,03,폐업,,,,,,,,,,,
,,비디오피아,1998-04-03,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-859,서울특별시 중구 중림동 272-2,,,CDFF2241031992000047,3010000,,,,,,03,폐업,,,,,,,,,,,
,,꼬마방,1997-09-11,199145.32420106,451040.432662092,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-705,서울특별시 중구 충무로3가 60-1 극동빌딩 지하동 1호,,,CDFF2241031992000051,3010000,,,,"서울특별시 중구 퇴계로 173, 지하동 1호 (충무로3가,극동빌딩)",,03,폐업,,,,,,,,,,,
,,김영란레코드,1999-03-30,200904.814952059,450297.447516002,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,0,,,,2003-02-11 18:21:03,,1992-06-13,100-841,서울특별시 중구 신당동 369-59,,,CDFF2241031992000052,3010000,,,,서울특별시 중구 다산로 126  (신당동),,03,폐업,,,,,,,,,0,0,
,,도레미비디오,1997-01-09,200967.420422466,450922.966727152,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-833,서울특별시 중구 신당동 403-11,,,CDFF2241031992000053,3010000,,,,서울특별시 중구 청구로17길 15  (신당동),,03,폐업,,,,,,,,,,,
,,그랜드사,1997-02-05,201131.356198,450772.658093936,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-825,서울특별시 중구 신당동 330-380,,,CDFF2241031992000054,3010000,,,,서울특별시 중구 다산로 178  (신당동),,03,폐업,,,,,,,,,,,
,,한스튜디오,1998-09-01,201114.285879887,450585.679504619,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-826,서울특별시 중구 신당동 333-67,,,CDFF2241031992000055,3010000,,,,서울특별시 중구 다산로22길 17  (신당동),,03,폐업,,,,,,,,,,,
,,훈비디오,1996-03-02,201828.899554779,451184.147411752,유통관련업,복합유통게임제공업,,2026-05-01 22:34:31,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-819,서울특별시 중구 신당동 156-20,,,CDFF2241031992000056,3010000,,,,서울특별시 중구 퇴계로90길 56  (신당동),,03,폐업,,,,,,,,,,,
,,명성상사,1998-12-28,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-340,서울특별시 중구 산림동 205 청계상가 라열동 107호,,,CDFF2241031992000058,3010000,,,,,,03,폐업,,,,,,,,,,,
,,대한비디오,1998-11-30,200423.189208445,451056.138976104,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-855,서울특별시 중구 장충동2가 76-2 우진빌딩 2호,,,CDFF2241031992000060,3010000,,,,"서울특별시 중구 퇴계로56길 50,  2호 (장충동2가,우진빌딩)",,03,폐업,,,,,,,,,,,
,,명음악사,1999-01-29,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-192,서울특별시 중구 을지로2가 0 을지로지하,,,CDFF2241031992000064,3010000,,,,,,03,폐업,,,,,,,,,,,
,,(주)대일연합통상,1997-06-21,198259.65357739,451392.198218657,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-13,100-070,서울특별시 중구 소공동 1 신관 6층동,,,CDFF2241031992000067,3010000,,,,,,03,폐업,,,,,,,,,,,
,,형제전자,2000-05-09,198456.989865612,450982.581100156,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-23,100-011,서울특별시 중구 충무로1가 24-20 흥방빌딩 102호,,,CDFF2241031992000070,3010000,,,,"서울특별시 중구 명동2길 53,  102호 (충무로1가,흥방빌딩)",,03,폐업,,,,,,,,,,,
,,(주)재영상사,1998-04-22,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-23,100-340,서울특별시 중구 산림동 0 대림상가 나열동 265호,,,CDFF2241031992000071,3010000,,,,,,03,폐업,,,,,,,,,,,
,,엘.에이,1999-06-29,197917.209654029,450920.53485754,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-26,100-094,서울특별시 중구 남대문로4가 18-1 남대문지하 G동 16호,,,CDFF2241031992000072,3010000,,,,"서울특별시 중구 남대문로 12, G동 16호 (남대문로4가,남대문지하)",,03,폐업,,,,,,,,,,,
,,에이블비디오,2000-07-27,201866.335439439,451344.642493128,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-06-26,100-819,서울특별시 중구 신당동 152-7,,,CDFF2241031992000073,3010000,,,,서울특별시 중구 퇴계로90길 22  (신당동),,03,폐업,,,,,,,,,,,
,,기린비디오,1997-02-04,,,유통관련업,복합유통게임제공업,,2026-05-01 22:34:32,I,03,폐업,,,,,0,,,,,,2003-02-11 18:21:03,,1992-07-02,100-815,서울특별시 중구 신당동 44-10,,,CDFF2241031992000075,3010000,,,,,,03,폐업,,,,,,,,,,,
