사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
강아지마을,2022-04-28,204504.383195079,448410.698029167,2026-05-01 22:41:26,I,0004,말소,,2014-02-27 10:53:55,,2009-10-13,,,서울특별시 성동구 성수동*가 ***-* *층,303000003720090004,3030000,000,,,,04,취소/말소/만료/정지/중지,,,
한양동물메디컬센터,2022-04-28,203200.771278441,450821.216569269,2026-05-01 22:41:26,I,0004,말소,,2017-01-17 18:33:37,,2010-04-01,0,,서울특별시 성동구 행당동 ***-* *층,303000003720100001,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (행당동)",04751,,04,취소/말소/만료/정지/중지,,,02-2281-5200
미니펫,2022-04-28,204712.095250408,448359.93429363,2026-05-01 22:41:26,I,0004,말소,,2014-12-12 17:09:54,,2010-10-27,,,서울특별시 성동구 성수동*가 ***-**,303000003720100002,3030000,000,서울특별시 성동구 성덕정길 **-* (성수동*가),,,04,취소/말소/만료/정지/중지,,,
바우스토리 성수점,2022-04-28,204269.069740427,449321.984023766,2026-05-01 22:41:26,I,0004,말소,,2013-12-06 10:35:15,,2010-12-01,,,서울특별시 성동구 성수동*가 **-** *층,303000003720100003,3030000,000,"서울특별시 성동구 상원길 ** (성수동*가,*층)",,,04,취소/말소/만료/정지/중지,,,
강아지나라,2022-04-28,204464.947810146,451561.753377039,2026-05-01 22:41:26,I,0004,말소,,2011-05-27 10:33:43,,2010-12-13,,,서울특별시 성동구 용답동 **-* (*층),303000003720100004,3030000,000,"서울특별시 성동구 용답**길 **-* (용답동,(*층))",,,04,취소/말소/만료/정지/중지,,,
코코애견,2022-04-28,204598.337468075,451415.141484333,2026-05-01 22:41:26,I,0004,말소,,2011-02-17 17:04:51,,2011-02-17,,,서울특별시 성동구 용답동 **-* (*층),303000003720110001,3030000,000,"서울특별시 성동구 용답중앙**길 ** (용답동,(*층))",,,04,취소/말소/만료/정지/중지,,,22468712
강아지나라,2022-04-28,204448.944341216,451699.515691566,2026-05-01 22:41:26,I,0004,말소,,2018-04-20 14:15:36,,2011-05-27,0,,서울특별시 성동구 용답동 ***-* *호,303000003720110002,3030000,000,"서울특별시 성동구 천호대로 ***, *층 *호 (용답동)",04803,,04,취소/말소/만료/정지/중지,,,02-3394-8187
더독,2022-04-28,202633.660694441,451312.611133462,2026-05-01 22:41:26,I,0004,말소,,2013-12-24 13:16:45,,2011-08-12,,,서울특별시 성동구 도선동 *** (*층),303000003720110003,3030000,000,"서울특별시 성동구 왕십리로 *** (도선동,(*층))",,,04,취소/말소/만료/정지/중지,,,
이윤세동물병원,2022-04-28,202511.142930696,450401.303715561,2026-05-01 22:41:26,I,0004,말소,,2019-12-30 15:39:42,,2012-03-08,0,,서울특별시 성동구 행당동 *** 한진노변상가 ***호,303000003720120001,3030000,000,"서울특별시 성동구 행당로 **, ***호 (행당동, 한진노변상가)",04717,,04,취소/말소/만료/정지/중지,,,02-2282-7503
평화와생명이함께하는동물병원,2022-04-28,202511.142930696,450401.303715561,2026-05-01 22:41:26,I,0004,말소,,2016-01-21 09:34:44,,2012-08-01,0,,서울특별시 성동구 행당동 *** 한진노변상가 ***호,303000003720120002,3030000,000,"서울특별시 성동구 행당로 **, ***호 (행당동, 한진노변상가)",04717,,04,취소/말소/만료/정지/중지,,,02-3395-0075
(주) 밀레펫 성수점,2022-04-28,204614.272744322,448607.441251647,2026-05-01 22:41:26,I,0004,말소,,2019-10-04 18:14:14,,2012-10-08,0,,서울특별시 성동구 성수동*가 ***-** 이마트 본사 *층,303000003720120003,3030000,L00,"서울특별시 성동구 뚝섬로 ***, 이마트 본사 *층 (성수동*가)",04781,,04,취소/말소/만료/정지/중지,,,34081234
(주) 밀레펫 왕십리점,2022-04-28,203321.562330114,451001.868687869,2026-05-01 22:41:26,I,0004,말소,,2016-06-20 18:04:18,,2013-05-20,0,,서울특별시 성동구 행당동 ***-***,303000003720130001,3030000,L00,"서울특별시 성동구 왕십리광장로 **, *층 (행당동)",04750,,04,취소/말소/만료/정지/중지,,,22001234
쎄씨독,2022-04-28,204541.919115346,448386.387429443,2026-05-01 22:41:26,I,0004,말소,,2014-09-15 10:24:05,,2013-12-06,0,,서울특별시 성동구 성수동*가 ***,303000003720130002,3030000,000,"서울특별시 성동구 성수이로*길 **, *층 (성수동*가)",04775,,04,취소/말소/만료/정지/중지,,,
더독,2022-04-28,202633.660694441,451312.611133462,2026-05-01 22:41:26,I,0004,말소,,2014-08-26 17:21:56,,2014-02-11,0,,서울특별시 성동구 도선동 *** *층,303000003720140001,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (도선동)",04707,,04,취소/말소/만료/정지/중지,,,
버블퍼피,2022-04-28,202558.335435687,450951.715052434,2026-05-01 22:41:26,I,0004,말소,,2019-11-01 17:12:29,,2014-02-13,0,,서울특별시 성동구 하왕십리동 ***-*,303000003720140002,3030000,000,서울특별시 성동구 무학봉길 ** (하왕십리동),04710,,04,취소/말소/만료/정지/중지,,,070-8269-6667
반값애견,2022-04-28,201683.821900104,449544.041856199,2026-05-01 22:41:26,I,0004,말소,,2014-03-19 10:42:05,,2014-03-19,0,,서울특별시 성동구 금호동*가 **** *층,303000003720140003,3030000,000,"서울특별시 성동구 장터길 **, *층 (금호동*가)",04725,,04,취소/말소/만료/정지/중지,,,
왕십리조은동물병원,2022-04-28,202393.457305335,451365.326207693,2026-05-01 22:41:26,I,0004,말소,,2019-02-07 20:25:23,,2014-04-17,0,,서울특별시 성동구 하왕십리동 ***-*,303000003720140004,3030000,000,서울특별시 성동구 왕십리로 *** (하왕십리동),04710,,04,취소/말소/만료/정지/중지,,,22970075
미니펫 강아지고양이 성수점,2022-04-28,204712.095250408,448359.93429363,2026-05-01 22:41:26,I,0004,말소,,2020-09-22 14:27:33,,2014-07-11,0,,서울특별시 성동구 성수동*가 ***-**,303000003720140005,3030000,L00,서울특별시 성동구 성덕정길 **-* (성수동*가),04775,,04,취소/말소/만료/정지/중지,,,02-466-9584
정퍼피 라이트,2022-04-28,204392.510066766,448620.419650864,2026-05-01 22:41:26,I,0004,말소,,2015-05-26 09:58:44,,2014-07-11,0,,서울특별시 성동구 성수동*가 ***-** *층,303000003720140006,3030000,000,"서울특별시 성동구 뚝섬로 ***, *층 (성수동*가)",04775,,04,취소/말소/만료/정지/중지,,,070-8288-6722
달루나캣츠 고양이 전문,2022-04-28,202633.660694441,451312.611133462,2026-05-01 22:41:26,I,0004,말소,,2022-02-22 15:06:16,,2014-08-28,0,,서울특별시 성동구 도선동 ***,303000003720140007,3030000,000,서울특별시 성동구 왕십리로 *** (도선동),04707,,04,취소/말소/만료/정지/중지,,,02-2299-0014
24시 LC 동물의료센터,2022-04-28,204590.476506461,451570.344198532,2026-05-01 22:41:27,I,0004,말소,,2016-10-28 11:28:51,,2014-09-01,0,,서울특별시 성동구 용답동 **-*,303000003720140008,3030000,000,서울특별시 성동구 천호대로 *** (용답동),04804,,04,취소/말소/만료/정지/중지,,,02-3394-7530
스누피도기,2022-04-28,204541.919115346,448386.387429443,2026-05-01 22:41:27,I,0004,말소,,2018-05-03 13:26:22,,2014-09-15,0,,서울특별시 성동구 성수동*가 *** *층,303000003720140009,3030000,000,"서울특별시 성동구 성수이로*길 **, *층 (성수동*가)",04775,,04,취소/말소/만료/정지/중지,,,02-6275-1542
오픈주 성수점,2022-04-28,204614.272744322,448607.441251647,2026-05-01 22:41:27,I,0004,말소,,2020-12-29 14:15:58,,2015-02-25,0,,서울특별시 성동구 성수동*가 ***-** 이마트 성수점,303000003720150001,3030000,000,"서울특별시 성동구 뚝섬로 ***, 이마트 성수점 *층 (성수동*가)",04781,,04,취소/말소/만료/정지/중지,,,02-2104-5024
애교펫,2022-04-28,204924.567903504,449022.263508042,2026-05-01 22:41:27,I,0004,말소,,2015-08-26 15:54:19,,2015-08-26,0,,서울특별시 성동구 성수동*가 ***-***,303000003720150002,3030000,000,서울특별시 성동구 성수이로 ** (성수동*가),04782,,04,취소/말소/만료/정지/중지,,,
멍텅구리 멍이,2022-04-28,203156.24129363,450871.988498605,2026-05-01 22:41:27,I,0004,말소,,2018-01-02 15:56:17,,2016-01-07,0,,서울특별시 성동구 행당동 ***-*,303000003720160001,3030000,000,서울특별시 성동구 왕십리로 ***-* (행당동),04751,,04,취소/말소/만료/정지/중지,,,
도그컴퍼니,2022-04-28,204871.412392248,449615.289786706,2026-05-01 22:41:27,I,0004,말소,,2017-07-04 09:24:51,,2016-06-01,0,,서울특별시 성동구 성수동*가 ***-***,303000003720160002,3030000,000,"서울특별시 성동구 아차산로*길 **-*, *층 (성수동*가, 은하여관)",04795,,04,취소/말소/만료/정지/중지,,,
우리펫 강아지분양 성동구점,2022-04-28,204472.654968378,451411.620022789,2026-05-01 22:41:27,I,0004,말소,,2020-10-28 09:56:47,,2016-11-28,0,,서울특별시 성동구 용답동 **-*,303000003720160003,3030000,000,서울특별시 성동구 용답중앙길 **-* (용답동),04804,,04,취소/말소/만료/정지/중지,,,
도그마루(왕십리점),2022-04-28,202113.869605464,451897.581865192,2026-05-01 22:41:27,I,0004,말소,,2016-12-15 14:11:27,,2016-12-15,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐몰(***동) ****호,303000003720160004,3030000,000,"서울특별시 성동구 마장로 ***, ***동 *층 ****호 (상왕십리동, 텐즈힐)",04700,,04,취소/말소/만료/정지/중지,,,
에꼴드시앙,2022-04-28,203684.281166499,449280.97521227,2026-05-01 22:41:27,I,0004,말소,,2019-02-14 10:00:46,,2017-06-28,0,,,303000003720170001,3030000,L00,"서울특별시 성동구 서울숲*길 **-**, 지하*층 비***호 (성수동*가, 갤러리아포레)",04769,,04,취소/말소/만료/정지/중지,,,02-469-1780
(주)이마트 성수점 몰리스,2022-04-28,204614.272744322,448607.441251647,2026-05-01 22:41:27,I,0004,말소,,2020-04-16 10:50:46,,2018-04-30,0,,서울특별시 성동구 성수동*가 ***-** 이마트 성수점,303000003720180001,3030000,L00,"서울특별시 성동구 뚝섬로 ***, 이마트 성수점 (성수동*가)",04781,,04,취소/말소/만료/정지/중지,,,02-2104-5024
(주)이마트 성수점 몰리스,2022-04-28,204614.272744322,448607.441251647,2026-05-01 22:41:27,I,0004,말소,,2020-04-16 18:18:43,,2018-04-30,0,,서울특별시 성동구 성수동*가 ***-** 이마트 성수점,303000003720180002,3030000,L00,"서울특별시 성동구 뚝섬로 ***, 이마트 성수점 *층 (성수동*가)",04781,,04,취소/말소/만료/정지/중지,,,02-2104-5024
텐즈힐 애견미용,2022-04-28,202113.869605464,451897.581865192,2026-05-01 22:41:27,I,0004,말소,,2019-09-25 10:49:32,,2018-06-15,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐,303000003720180003,3030000,000,"서울특별시 성동구 마장로 ***, ***동 *층 ***호 (상왕십리동, 텐즈힐)",04700,,04,취소/말소/만료/정지/중지,,,
달링동물병원,2022-04-28,203911.513091074,448508.756036449,2026-05-01 22:41:27,I,0004,말소,,2018-07-06 15:57:59,,2018-07-06,0,,서울특별시 성동구 성수동*가 *** 트리마제상가 ***호,303000003720180004,3030000,000,"서울특별시 성동구 왕십리로 **, *층 ***호 (성수동*가, 트리마제)",04773,,04,취소/말소/만료/정지/중지,,,02-466-8215
신당햇살동물병원,2022-04-28,202087.93384541,450566.859958878,2026-05-01 22:41:27,I,0004,말소,,2019-10-10 14:54:31,,2018-07-17,0,,서울특별시 성동구 금호동*가 ***-**,303000003720180005,3030000,000,서울특별시 성동구 행당로*길 ** (금호동*가),04721,,04,취소/말소/만료/정지/중지,,,02-2299-4696
신당햇살동물병원,2022-04-28,202087.93384541,450566.859958878,2026-05-01 22:41:27,I,0004,말소,,2020-04-29 11:04:02,,2018-07-17,0,,서울특별시 성동구 금호동*가 ***-**,303000003720180006,3030000,000,서울특별시 성동구 행당로*길 ** (금호동*가),04721,,04,취소/말소/만료/정지/중지,,,02-2299-4696
펫365동물병원,2022-04-28,202164.820244902,449516.520929115,2026-05-01 22:41:27,I,0004,말소,,2018-07-19 16:52:43,,2018-07-19,0,,서울특별시 성동구 금호동*가 *** 김진산부인과,303000003720180007,3030000,000,"서울특별시 성동구 독서당로 ***, 김진산부인과 *층 (금호동*가)",04737,,04,취소/말소/만료/정지/중지,,,02-2282-3653
펫365동물병원,2022-04-28,202164.820244902,449516.520929115,2026-05-01 22:41:27,I,0004,말소,,2018-07-19 16:56:39,,2018-07-19,0,,서울특별시 성동구 금호동*가 *** 김진산부인과,303000003720180008,3030000,000,"서울특별시 성동구 독서당로 ***, 김진산부인과 *층 (금호동*가)",04737,,04,취소/말소/만료/정지/중지,,,02-2282-3653
동물병원 소풍,2022-04-28,201575.718800759,450352.896494178,2026-05-01 22:41:27,I,0004,말소,,2020-04-08 13:09:13,,2018-08-03,0,,서울특별시 성동구 금호동*가 * 신금호파크자이,303000003720180009,3030000,000,"서울특별시 성동구 금호로 ***, *층 **호 (금호동*가, 신금호파크자이)",04722,,04,취소/말소/만료/정지/중지,,,02-2237-1975
동물병원 소풍,2022-04-28,201575.718800759,450352.896494178,2026-05-01 22:41:27,I,0004,말소,,2020-04-08 13:10:57,,2018-08-07,0,,서울특별시 성동구 금호동*가 * 신금호파크자이,303000003720180010,3030000,000,"서울특별시 성동구 금호로 ***, *층 **호 (금호동*가, 신금호파크자이)",04722,,04,취소/말소/만료/정지/중지,,,02-2237-1975
한양동물메디컬센터,2022-04-28,203200.771278441,450821.216569269,2026-05-01 22:41:27,I,0004,말소,,2018-08-22 09:03:39,,2018-08-22,0,,서울특별시 성동구 행당동 ***-* 중국한의원,303000003720180011,3030000,000,"서울특별시 성동구 왕십리로 ***, 중국한의원 (행당동)",04751,,04,취소/말소/만료/정지/중지,,,
한양동물메디컬센터,2022-04-28,203200.771278441,450821.216569269,2026-05-01 22:41:27,I,0004,말소,,2018-08-22 09:13:00,,2018-08-22,0,,서울특별시 성동구 행당동 ***-* 중국한의원,303000003720180012,3030000,000,"서울특별시 성동구 왕십리로 ***, 중국한의원 (행당동)",04751,,04,취소/말소/만료/정지/중지,,,
웨그앤코,2022-04-28,204716.564597489,448380.550963945,2026-05-01 22:41:27,I,0004,말소,,2021-11-24 09:27:15,,2018-08-22,0,,서울특별시 성동구 성수동*가 ***-***,303000003720180013,3030000,000,서울특별시 성동구 성덕정길 ** (성수동*가),04775,,04,취소/말소/만료/정지/중지,,,02-468-5999
포레 동물병원,2022-04-28,204278.364927176,449042.483992878,2026-05-01 22:41:27,I,0004,말소,,2018-08-27 11:33:17,,2018-08-23,0,,서울특별시 성동구 성수동*가 **-** 정인숙보습학원,303000003720180014,3030000,000,"서울특별시 성동구 성수일로 **, 정인숙보습학원 *층 (성수동*가)",04779,,04,취소/말소/만료/정지/중지,,,02-468-7975
뚱블리,2022-04-28,203087.666475672,450905.750645406,2026-05-01 22:41:27,I,0004,말소,,2019-06-25 17:15:13,,2018-08-23,0,,서울특별시 성동구 행당동 *** 왕십리가축병원,303000003720180015,3030000,000,"서울특별시 성동구 왕십리로 ***, 왕십리가축병원 (행당동)",04744,,04,취소/말소/만료/정지/중지,,,
바른그루밍,2022-04-28,201669.803556903,449301.451523245,2026-05-01 22:41:27,I,0004,말소,,2019-02-28 11:00:23,,2018-08-23,0,,서울특별시 성동구 금호동*가 *** 금호동 대우아파트,303000003720180016,3030000,000,"서울특별시 성동구 독서당로 ***, *층 (금호동*가, 금호동 대우아파트)",04738,,04,취소/말소/만료/정지/중지,,,
함께하는 동물병원,2022-04-28,201090.457551438,448973.457054604,2026-05-01 22:41:27,I,0004,말소,,2018-08-27 09:27:22,,2018-08-24,0,,서울특별시 성동구 옥수동 ***-*,303000003720180017,3030000,000,"서울특별시 성동구 독서당로 ***, *층 (옥수동)",04734,,04,취소/말소/만료/정지/중지,,,02-2299-3283
함께하는 동물병원,2022-04-28,201090.457551438,448973.457054604,2026-05-01 22:41:27,I,0004,말소,,2018-10-18 15:52:24,,2018-08-23,0,,서울특별시 성동구 옥수동 ***-*,303000003720180018,3030000,000,서울특별시 성동구 독서당로 *** (옥수동),04734,,04,취소/말소/만료/정지/중지,,,02-2299-3283
강아지song,2022-04-28,205788.686163691,449668.451899142,2026-05-01 22:41:28,I,0004,말소,,2018-08-23 13:37:08,,2018-08-23,0,,서울특별시 성동구 송정동 **-** 송정약국,303000003720180019,3030000,000,"서울특별시 성동구 광나루로**길 **-*, 송정약국 *층 (송정동)",04801,,04,취소/말소/만료/정지/중지,,,02-466-8543
강아지song,2022-04-28,205788.686163691,449668.451899142,2026-05-01 22:41:28,I,0004,말소,,2018-08-23 15:33:35,,2018-08-23,0,,서울특별시 성동구 송정동 **-** 송정약국,303000003720180020,3030000,000,"서울특별시 성동구 광나루로**길 **-*, 송정약국 (송정동)",04801,,04,취소/말소/만료/정지/중지,,,02-466-8543
앙꼬네 미용실,2022-04-28,203169.659887723,450857.439094999,2026-05-01 22:41:28,I,0004,말소,,2019-02-28 11:50:01,,2018-08-23,0,,서울특별시 성동구 행당동 ***-*,303000003720180021,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (행당동)",04751,,04,취소/말소/만료/정지/중지,,,
코코네 강아지 미용실,2022-04-28,204484.334390983,451406.00606178,2026-05-01 22:41:28,I,0004,말소,,2021-09-30 16:30:38,,2018-08-23,0,,서울특별시 성동구 용답동 **-*,303000003720180022,3030000,000,"서울특별시 성동구 용답중앙길 **, *층 (용답동)",04804,,04,취소/말소/만료/정지/중지,,,
마이뷰티독,2022-04-28,202113.869605464,451897.581865192,2026-05-01 22:41:28,I,0004,말소,,2018-10-17 13:26:21,,2018-08-23,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐,303000003720180023,3030000,000,"서울특별시 성동구 마장로 *** (상왕십리동, 텐즈힐)",04700,,04,취소/말소/만료/정지/중지,,,
마이뷰티독,2022-04-28,202113.869605464,451897.581865192,2026-05-01 22:41:28,I,0004,말소,,2018-08-23 15:58:58,,2018-08-23,0,,서울특별시 성동구 상왕십리동 *** 텐즈힐,303000003720180024,3030000,000,"서울특별시 성동구 마장로 *** (상왕십리동, 텐즈힐)",04700,,04,취소/말소/만료/정지/중지,,,
다온동물병원,2022-04-28,202372.912023599,451536.680876573,2026-05-01 22:41:28,I,0004,말소,,2018-09-10 11:24:04,,2018-09-10,0,,서울특별시 성동구 하왕십리동 **** 센트라스,303000003720180025,3030000,000,"서울특별시 성동구 왕십리로 ***, J동 ***호 (하왕십리동, 센트라스)",04701,,04,취소/말소/만료/정지/중지,,,
바라봄동물병원,2022-04-28,202372.912023599,451536.680876573,2026-05-01 22:41:28,I,0004,말소,,2018-09-10 11:44:25,,2018-09-10,0,,서울특별시 성동구 하왕십리동 **** 센트라스,303000003720180026,3030000,000,"서울특별시 성동구 왕십리로 ***, J동 B**호 (하왕십리동, 센트라스)",04701,,04,취소/말소/만료/정지/중지,,,
에델제이,2022-04-28,202372.912023599,451536.680876573,2026-05-01 22:41:28,I,0004,말소,,2021-08-23 17:19:43,,2018-09-14,0,,서울특별시 성동구 하왕십리동 **** 센트라스 상가 B동 ***호,303000003720180027,3030000,000,"서울특별시 성동구 왕십리로 ***, B동 ***호 (하왕십리동, 센트라스)",04701,,04,취소/말소/만료/정지/중지,,,070-7574-5897
서울숲 동물병원,2022-04-28,204634.716530413,448539.505219065,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:08:55,,2018-09-14,0,,서울특별시 성동구 성수동*가 ***-* 승민카센타,303000003720180028,3030000,000,"서울특별시 성동구 뚝섬로 ***, 승민카센타 (성수동*가)",04775,,04,취소/말소/만료/정지/중지,,,02-466-2475
제인동물병원,2022-04-28,204763.80767636,448534.113764965,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:11:46,,2018-09-14,0,,서울특별시 성동구 성수동*가 ***-**,303000003720180029,3030000,000,서울특별시 성동구 뚝섬로 *** (성수동*가),04781,,04,취소/말소/만료/정지/중지,,,
위대한캣츠빌,2022-04-28,204964.369856868,448289.619828585,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:14:18,,2018-09-14,0,,서울특별시 성동구 성수동*가 ***-* 사랑어린이집,303000003720180030,3030000,000,"서울특별시 성동구 성덕정길 ***, 사랑어린이집 (성수동*가)",04776,,04,취소/말소/만료/정지/중지,,,02-464-6268
바둑이 애견미용,2022-04-28,202055.106643378,449322.16509653,2026-05-01 22:41:28,I,0004,말소,,2018-09-17 18:32:46,,2018-09-14,0,,서울특별시 성동구 금호동*가 *** 서울숲*차푸르지오,303000003720180031,3030000,000,"서울특별시 성동구 금호로 **, ***호 (금호동*가, 서울숲*차푸르지오)",04737,,04,취소/말소/만료/정지/중지,,,02-2293-7933
SL동물병원,2022-04-28,202795.584166507,451229.645563358,2026-05-01 22:41:28,I,0004,말소,,2020-02-04 15:18:18,,2018-09-14,0,,서울특별시 성동구 도선동 ***-*,303000003720180032,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (도선동)",04707,,04,취소/말소/만료/정지/중지,,,02-2299-8575
SL동물병원,2022-04-28,202795.584166507,451229.645563358,2026-05-01 22:41:28,I,0004,말소,,2020-02-04 15:20:01,,2018-09-14,0,,서울특별시 성동구 도선동 ***-*,303000003720180033,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (도선동)",04707,,04,취소/말소/만료/정지/중지,,,02-2299-8575
금호동물병원,2022-04-28,202098.97937718,449891.972244601,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:22:20,,2018-09-14,0,,서울특별시 성동구 금호동*가 **** 래미안하이리버 상가동,303000003720180034,3030000,000,"서울특별시 성동구 금호로 ***, 래미안하이리버 상가동 ***호 (금호동*가)",04728,,04,취소/말소/만료/정지/중지,,,02-2281-0049
금호동물병원,2022-04-28,202098.97937718,449891.972244601,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:24:14,,2018-09-14,0,,서울특별시 성동구 금호동*가 **** 래미안하이리버 상가동,303000003720180035,3030000,000,"서울특별시 성동구 금호로 ***, 래미안하이리버 상가동 ***호 (금호동*가)",04728,,04,취소/말소/만료/정지/중지,,,
라임동물병원,2022-04-28,202608.881117477,451473.310104052,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:26:52,,2018-09-14,0,,서울특별시 성동구 홍익동 ***-*,303000003720180036,3030000,000,서울특별시 성동구 무학로 ** (홍익동),04707,,04,취소/말소/만료/정지/중지,,,02-2281-8122
버블퍼피,2022-04-28,202558.335435687,450951.715052434,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:28:55,,2018-09-14,0,,서울특별시 성동구 하왕십리동 ***-*,303000003720180037,3030000,000,서울특별시 성동구 무학봉길 ** (하왕십리동),04710,,04,취소/말소/만료/정지/중지,,,
버블퍼피,2022-04-28,202558.335435687,450951.715052434,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:30:47,,2018-09-14,0,,서울특별시 성동구 하왕십리동 ***-*,303000003720180038,3030000,000,서울특별시 성동구 무학봉길 ** (하왕십리동),04710,,04,취소/말소/만료/정지/중지,,,
서울숲동물병원,2022-04-28,204634.716530413,448539.505219065,2026-05-01 22:41:28,I,0004,말소,,2018-09-14 17:32:24,,2018-09-14,0,,서울특별시 성동구 성수동*가 ***-* 승민카센타,303000003720180039,3030000,000,"서울특별시 성동구 뚝섬로 ***, 승민카센타 *층 (성수동*가)",04775,,04,취소/말소/만료/정지/중지,,,02-466-2475
꿈꾸는강아지,2022-04-28,204224.456317702,449587.848144231,2026-05-01 22:41:28,I,0004,말소,,2018-09-21 17:43:26,,2018-09-21,0,,서울특별시 성동구 성수동*가 **-***,303000003720180040,3030000,000,"서울특별시 성동구 상원*길 *, *층 (성수동*가)",04790,,04,취소/말소/만료/정지/중지,,,
