건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,수 영상제작실,2014-04-23,203030.48541748,440125.988508969,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:30,I,03,폐업,음반,,,2014-04-23 14:51:40,,2012-02-03,,서울특별시 서초구 양재동 ***-* ***호,CDFF3241062012000003,3210000,,"서울특별시 서초구 매헌로 **, ***호 (양재동)",,03,폐업,,,,,,
,히트기획,2015-12-18,202732.290379677,442533.894773429,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:30,I,03,폐업,음반 음악영상물,,,2015-12-18 17:12:19,,2012-03-08,,서울특별시 서초구 서초동 ****-** 라인빌딩 지하,CDFF3241062012000005,3210000,근린상업지역,"서울특별시 서초구 남부순환로***길 **, 지하*층 (서초동, 라인빌딩)",06734,03,폐업,,,,,,
,스튜디오 나비,2018-03-23,199321.0267273,441334.260217724,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:30,I,03,폐업,영상,,,2018-03-23 15:43:42,,2012-06-13,,서울특별시 서초구 방배동 ***-* 리더스빌 ***호,CDFF3241062012000007,3210000,,"서울특별시 서초구 남부순환로 ****, *층 ***호 (방배동, 리더스빌)",06702,03,폐업,,,,02-583-1302,,
,(주) 드림빌엔터테인먼트,2014-10-06,199907.838792983,443769.117829391,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:30,I,03,폐업,음반,0,,2014-10-06 17:42:28,,2009-03-09,,서울특별시 서초구 반포동 **-** *층,CDFF3241062012000008,3210000,,"서울특별시 서초구 서래로*길 **, *층 (반포동)",,03,폐업,,,,02-529-9277,,
,(주)루디컴퍼니,2015-06-17,201213.64069933,442739.647017252,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:32,I,03,폐업,음반및음악영상물(뮤직비디오),,,2015-06-17 18:05:17,,2012-08-30,,서울특별시 서초구 서초동 ****-* 엘지서초에클라트 ****호,CDFF3241062012000014,3210000,,"서울특별시 서초구 반포대로**길 **, ****호 (서초동, 엘지서초에클라트)",,03,폐업,,,,02-703-0826,,
,레트로뮤직,2014-12-01,198407.667634842,441981.589454339,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:32,I,03,폐업,"음반,음원,뮤직비디오등",,,2014-12-01 16:42:39,,2012-10-12,,서울특별시 서초구 방배동 ***-** B*호,CDFF3241062012000017,3210000,,"서울특별시 서초구 방배천로*길 *-**, B*호 (방배동)",,03,폐업,,,,070-4102-4002,,
,서울퓨전뮤직,2013-11-06,201076.091513043,442354.047946878,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:32,I,03,폐업,"음반,음악영상물",,,2013-11-06 17:56:22,,2012-10-22,,서울특별시 서초구 서초동 ****-** 시가빌딩지하층,CDFF3241062012000018,3210000,,"서울특별시 서초구 반포대로*길 **, 지하층 (서초동, 시가빌딩)",,03,폐업,,,,02-525-5312,,
,그랜드라인엔터테인먼트,2016-01-28,198802.645602586,443070.18939533,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:33,I,03,폐업,뮤직비디오제작,,,2016-01-28 18:47:50,,2012-11-16,,서울특별시 서초구 방배동 ***-* *층,CDFF3241062012000020,3210000,,"서울특별시 서초구 방배중앙로**길 *, *층 (방배동)",06564,03,폐업,,,,02-546-6395,,
,W(더블유),2015-07-17,201125.516628452,443087.049015724,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:33,I,03,폐업,음반.음악영상물등,,,2015-07-17 18:32:39,,2013-01-09,,서울특별시 서초구 서초동 ****-* *층,CDFF3241062013000001,3210000,,"서울특별시 서초구 서초대로**길 ***, *층 (서초동)",,03,폐업,,,,,,
,(주)이수C&E,2021-04-27,199830.643130989,443964.985736618,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:34,I,03,폐업,,,,2021-04-27 17:32:47,,2014-09-02,,서울특별시 서초구 반포동,CDFF3241062014000003,3210000,,"서울특별시 서초구 서래로*길 *, *층 (반포동, 이수플리나빌딩)",06577,03,폐업,,,,,,
,(주)리슨프로듀싱컴퍼니,2015-12-07,201483.408349862,446180.260965954,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:35,I,03,폐업,"음반,음악영상물",10,,2015-12-07 11:32:28,,2014-10-17,,서울특별시 서초구 잠원동 *-*,CDFF3241062014000004,3210000,,"서울특별시 서초구 강남대로***길 **, *층 (잠원동, 대능빌딩)",06524,03,폐업,,,,,,
,싱싱,2017-11-15,203089.941792477,442406.56293023,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:36,I,03,폐업,음반 영상물,,,2017-11-15 12:19:37,,2015-10-21,,서울특별시 서초구 양재동,CDFF3241062015000007,3210000,,"서울특별시 서초구 강남대로 ***-*, 지하*층 (양재동, 동천빌딩)",06736,03,폐업,,,,,,
,곰스패밀리(GOMS Family),2024-03-12,203815.668827003,441633.343952614,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:36,I,03,폐업,영상물,,,2024-03-12 14:00:01,,2015-11-20,,서울특별시 서초구 양재동,CDFF3241062015000008,3210000,,"서울특별시 서초구 마방로**길 **, B동 ***호 (양재동, 트윈타워)",06775,03,폐업,,,,,,
,작품하나,2021-05-21,198512.866027886,443538.696011529,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:36,I,03,폐업,"노래영상,CD,USB저장,UCC제작",175.38,4,2021-05-21 16:32:07,,2016-01-29,,서울특별시 서초구 방배동 ***-** 지층,CDFF3241062016000002,3210000,,"서울특별시 서초구 방배중앙로**길 **, 지층 (방배동, 덕성빌딩)",06555,03,폐업,,,,,5,1
,주식회사 미디어라인엔터테인먼트,2024-01-04,199779.697051231,442913.177063314,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:37,I,03,폐업,"음반,음반파일(음원),음악영상물,음악영상파일",,,2024-01-04 16:32:06,,2016-07-29,,서울특별시 서초구 방배동 ***-*,CDFF3241062016000010,3210000,,"서울특별시 서초구 서초대로**길 **, *층 (방배동)",06661,03,폐업,,,,,,
,지앤필엔터테인먼트,2019-06-19,203738.58134364,441497.383235245,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:38,I,03,폐업,음반음악영상물제작,114.39,,2019-06-19 09:40:34,,2017-02-10,,서울특별시 서초구 양재동 ***,CDFF3241062017000003,3210000,,"서울특별시 서초구 언남**길 **-*, 지하*층 (양재동, 성화빌딩)",06776,03,폐업,,,,,,
,바이멜,2025-01-23,201457.999635171,445573.640430594,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:38,I,03,폐업,"음악,영상물",59,,2025-01-23 17:28:35,,2017-07-13,,서울특별시 서초구 잠원동 **-**,CDFF3241062017000014,3210000,,"서울특별시 서초구 신반포로**길 **, *층 (잠원동, ICM빌딩)",06529,03,폐업,,,,,,
,오운플리크레코즈,2019-12-31,198736.031734366,443514.801447856,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:39,I,03,폐업,"음반, 음원, 뮤직비디오 제작 및 기획",72,,2020-01-03 08:59:35,,2018-01-22,,서울특별시 서초구 방배동 ***-*,CDFF3241062018000002,3210000,,"서울특별시 서초구 방배중앙로 ***, ***호 (방배동)",06557,03,폐업,,,,,,
,(주)유니트폼,2019-06-04,198727.495028369,443997.623474367,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:39,I,03,폐업,영상콘텐츠 제작,,,2019-06-04 13:48:12,,2018-02-12,,서울특별시 서초구 방배동 ***-** 학림빌딩,CDFF3241062018000004,3210000,,"서울특별시 서초구 사평대로 **, 학림빌딩 ***호 (방배동)",06552,03,폐업,,,,,,
,원투노래영상제작소,2023-08-09,200969.631260214,443277.956764365,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:39,I,03,폐업,영상제작물,84,,2023-08-09 14:02:08,,2018-03-27,,서울특별시 서초구 서초동 ****-*,CDFF3241062018000008,3210000,,"서울특별시 서초구 반포대로**길 **, 지하*층 (서초동)",06645,03,폐업,,,,,,
,7in Scale Records (칠린스케일레코즈),2023-12-26,201877.808579165,445008.574848075,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:39,I,03,폐업,음원,,,2023-12-26 11:01:12,,2018-06-21,,서울특별시 서초구 반포동 ***-** 녹우빌딩,CDFF3241062018000010,3210000,,"서울특별시 서초구 강남대로**길 **, B*층 **호 (반포동, 녹우빌딩)",06536,03,폐업,,,,,,
,몰입아카데미,2022-02-16,199693.315340345,443376.402865669,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:39,I,03,폐업,"음원, 뮤직비디오",229.38,,2022-02-16 10:14:22,,2018-08-13,,서울특별시 서초구 방배동 ***-* 동양빌라,CDFF3241062018000012,3210000,,"서울특별시 서초구 방배로**길 ***, ***호 (방배동, 동양빌라)",06587,03,폐업,,,,02-532-1982,,
,룰루랄라영상제작,2020-02-25,201114.63812877,443158.117487543,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:40,I,03,폐업,"음반,음악영상 제작",,,2020-02-25 12:16:07,,2019-01-18,,서울특별시 서초구 서초동 ****-* 동일빌딩,CDFF3241062019000003,3210000,,"서울특별시 서초구 서초대로**길 **-*, 동일빌딩 지하층 (서초동)",06650,03,폐업,,,,,,
,탑노래(음악),2020-05-13,201008.594344627,443207.312190331,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:40,I,03,폐업,"USB,CD",,,2020-05-13 12:48:39,,2019-04-29,,서울특별시 서초구 서초동 ****-* 서진빌딩,CDFF3241062019000006,3210000,,"서울특별시 서초구 반포대로**길 **, 서진빌딩 지층 (서초동)",06645,03,폐업,,,,,,
,연세통아오심리상담센터,2020-06-19,200675.805294681,443427.113896821,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:40,I,03,폐업,"음반,음원,영상물제작 및 배급",,,2020-06-22 10:53:18,,2019-07-18,,서울특별시 서초구 서초동 ****-* 양지원,CDFF3241062019000010,3210000,,"서울특별시 서초구 법원로*길 **, 양지원 *층 (서초동)",06595,03,폐업,,,,,,
,네온뮤직,2021-01-20,204072.005641837,441434.96226118,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:41,I,03,폐업,음반,,,2021-01-20 12:54:54,,2020-02-24,,서울특별시 서초구 양재동 ***-*,CDFF3241062020000004,3210000,,"서울특별시 서초구 논현로 **, B*호 (양재동)",06782,03,폐업,,,,,,
,구십이번지 주식회사,2022-01-20,199944.939861171,443606.126104092,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:42,I,03,폐업,"오디오, 드라마 OST",193.89,,2022-01-21 10:23:17,,2021-04-27,,서울특별시 서초구 반포동 ***-** 무사이,CDFF3241062021000010,3210000,,"서울특별시 서초구 동광로 ***, 무사이 *층 (반포동)",06589,03,폐업,,,,02-539-1488,,
,제스트엔터테인먼트,2023-01-13,199634.68907156,442406.461256188,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:43,I,03,폐업,"뮤직비디오음원, 음악영상물 컨텐츠제작",,,2023-01-13 15:20:39,,2021-10-15,,서울특별시 서초구 방배동 ***-* 대안빌딩,CDFF3241062021000024,3210000,,"서울특별시 서초구 효령로**길 **, 대안빌딩 지층 (방배동)",06665,03,폐업,,,,,,
,히트 노래뮤비방,2023-06-30,202732.290379677,442533.894773429,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:44,I,03,폐업,"노래영상물제작, 노래음악영상파일, 마이크로SD카드",194.95,,2023-06-30 17:02:40,,2022-06-14,,서울특별시 서초구 서초동 ****-** 동흥빌딩,CDFF3241062022000010,3210000,,"서울특별시 서초구 남부순환로***길 **, 동흥빌딩 지층 (서초동)",06734,03,폐업,,,,,,
,윙크,2023-07-26,203677.975908541,440569.259053553,유통관련업,음반.음악영상물제작업,2026-05-01 22:31:45,I,03,폐업,음반 및 음악 영상물 제작,,,2023-07-26 17:44:01,,2022-10-31,,서울특별시 서초구 양재동 ***-*,CDFF3241062022000020,3210000,,"서울특별시 서초구 강남대로*길 **, 지하 *층 (양재동)",06787,03,폐업,,,,,,
