건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,,0,연합시설관리(주),건물위생관리업,,,,,202155.401317068,459411.940883021,2026-05-01 22:36:18,I,01,영업,,2010-04-27 17:23:36,2010-04-27,66.00,142-867,서울특별시 강북구 번동 446-13 (도봉로 328)가든타워 1416호,N,,3080000-206-2010-00002,3080000,"서울특별시 강북구 도봉로 328 (번동,(도봉로 328)가든타워 1416호)",01062,01,영업/정상,건물위생관리업,02-522-8995,,,,
0,,0,주식회사 유현종합관리,건물위생관리업,,,,,201762.491162113,459907.611510355,2026-05-01 22:36:18,I,01,영업,,2026-03-18 11:20:03,2010-12-22,182.28,142-877,서울특별시 강북구 수유동 186-8 코리아빌딩,N,,3080000-206-2010-00006,3080000,"서울특별시 강북구 삼각산로 149-1, 코리아빌딩 2층 (수유동)",01043,01,영업/정상,건물위생관리업,02-997-4402,0,1,0,1
0,,0,에이스크린,건물위생관리업,,,,,201936.997624661,457856.992792701,2026-05-01 22:36:18,I,01,영업,,2014-12-12 14:49:47,2011-04-18,33.00,142-812,서울특별시 강북구 미아동 308-20,N,,3080000-206-2011-00004,3080000,서울특별시 강북구 삼양로54길 85 (미아동),01168,01,영업/정상,건물위생관리업,02-985-6613,1,,1,
3,임대,1,강북크린,건물위생관리업,,,,,201977.364158159,459993.074907442,2026-05-01 22:36:18,I,01,영업,,2017-05-19 14:26:45,2011-03-23,3.30,142-878,서울특별시 강북구 수유동 188-6,N,,3080000-206-2011-00008,3080000,"서울특별시 강북구 한천로 1077, 3층 (수유동)",01070,01,영업/정상,건물위생관리업,,3,0,3,0
0,,0,덕산개발,건물위생관리업,,,,,201928.00856614,459465.289250912,2026-05-01 22:36:19,I,01,영업,,2021-08-04 14:07:32,2012-08-03,19.83,142-872,서울특별시 강북구 수유동 2-2 벤처월드,N,27,3080000-206-2012-00005,3080000,"서울특별시 강북구 노해로 21, 벤처월드 3층 302호 (수유동)",01080,01,영업/정상,건물위생관리업,,4,0,4,0
0,,0,티엔크린(주),건물위생관리업,,,,,200550.98632709,460338.362856071,2026-05-01 22:36:19,I,01,영업,,2024-12-02 17:49:10,2013-12-24,90.56,142-070,서울특별시 강북구 수유동 562-84,N,,3080000-206-2013-00003,3080000,"서울특별시 강북구 4.19로13길 7, 2층 (수유동)",01014,01,영업/정상,건물위생관리업,02-991-3553,3,,3,
0,임대,0,나이스씨엠에스 주식회사,건물위생관리업,2026-04-30,,,,195775.018463291,449299.521405982,2026-05-01 03:03:03,U,02,폐업,10,2026-04-30 10:17:28,2019-12-09,"1,178.48",121-803,서울특별시 마포구 공덕동 254-8 동방빌딩 7층,N,20,3130000-206-2019-00019,3130000,"서울특별시 마포구 마포대로 130, 동방빌딩 7층 (공덕동)",04212,03,폐업,건물위생관리업,02-326-6217,7,0,7,0
0,임대,0,산호크린환경,건물위생관리업,,,,,202222.708763876,457006.476695358,2026-05-01 22:36:19,I,01,영업,,2025-03-28 11:53:41,2014-07-29,26.40,142-805,서울특별시 강북구 미아동 445-7,N,,3080000-206-2014-00004,3080000,"서울특별시 강북구 도봉로13길 82, 1층 우측호 (미아동)",01207,01,영업/정상,건물위생관리업,02-908-9603,1,0,1,0
0,,0,깨끗한쿱 협동조합,건물위생관리업,,,,,200987.232327101,459388.428406682,2026-05-01 22:36:19,I,01,영업,0,2025-05-27 13:35:39,2015-03-19,30.00,142-885,서울특별시 강북구 수유동 435-34,N,0,3080000-206-2015-00001,3080000,"서울특별시 강북구 인수봉로55길 16, 1층 가운데호 (수유동)",01023,01,영업/정상,건물위생관리업,02-982-1414,3,,3,
0,,0,캡틴크린,건물위생관리업,,,,,201489.995021277,459412.709620376,2026-05-01 22:36:19,I,01,영업,0,2016-04-22 13:21:47,2016-04-22,36.90,142-870,서울특별시 강북구 수유동 399-1,N,0,3080000-206-2016-00003,3080000,서울특별시 강북구 삼양로92길 7 (수유동),01079,01,영업/정상,건물위생관리업,02-904-8280,1,,1,
0,,0,주식회사 로이서비스,건물위생관리업,,,,,202879.14807339,459648.406813979,2026-05-01 22:36:19,I,01,영업,0,2016-05-25 16:40:05,2016-05-25,35.77,142-865,서울특별시 강북구 번동 458-3 1층,N,0,3080000-206-2016-00005,3080000,"서울특별시 강북구 도봉로96나길 26, 1층 (번동)",01060,01,영업/정상,건물위생관리업,,,,,
0,,0,드림드림 사회적협동조합,건물위생관리업,,,,,202445.004649696,458021.25327625,2026-05-01 22:36:19,I,01,영업,,2021-12-29 15:14:51,2017-12-15,94.47,142-808,서울특별시 강북구 미아동 127-7 KT강북지사,N,,3080000-206-2017-00002,3080000,"서울특별시 강북구 솔매로50길 43, KT강북지사 3층 (미아동)",01158,01,영업/정상,건물위생관리업,02-739-0082,0,0,0,0
0,,0,엠에이치원,건물위생관리업,,,,,202517.766000344,457617.809844222,2026-05-01 22:36:19,I,01,영업,0,2019-02-11 11:40:03,2019-02-11,122.87,142-809,서울특별시 강북구 미아동 134-93 3층,N,0,3080000-206-2019-00002,3080000,"서울특별시 강북구 도봉로20가길 54, 3층 (미아동)",01161,01,영업/정상,건물위생관리업,02-1644-8270,,,,
0,,0,(주)휴먼엠에스,건물위생관리업,,,,,202155.401317068,459411.940883021,2026-05-01 22:36:19,I,01,영업,0,2019-04-22 11:34:28,2019-04-22,36.90,142-867,"서울특별시 강북구 번동 446-13 가든타워빌딩,1919호",N,0,3080000-206-2019-00004,3080000,"서울특별시 강북구 도봉로 328, 가든타워빌딩 1919호 (번동)",01062,01,영업/정상,건물위생관리업,,,,,
0,임대,0,(주)디앤에이치피플,건물위생관리업,,,,,202024.875345694,459947.793773874,2026-05-01 22:36:19,I,01,영업,0,2021-01-28 13:59:11,2019-05-03,144.30,142-878,서울특별시 강북구 수유동 189-49 태양빌딩,N,0,3080000-206-2019-00005,3080000,"서울특별시 강북구 한천로 1071, 태양빌딩 4층 (수유동)",01070,01,영업/정상,건물위생관리업,02-995-1375,3,,,
0,자가,0,그린오션,건물위생관리업,,,,,201767.483367217,460362.900002851,2026-05-01 22:36:19,I,01,영업,0,2020-02-18 11:48:26,2020-02-18,29.75,142-879,서울특별시 강북구 수유동 252-28,N,0,3080000-206-2020-00001,3080000,"서울특별시 강북구 한천로160길 20, 1층 (수유동)",01048,01,영업/정상,건물위생관리업,,,,,
0,,0,와이앤제이 클린 유한회사,건물위생관리업,,,,,203242.511375372,458226.512518912,2026-05-01 22:36:19,I,01,영업,0,2025-01-13 13:23:53,2020-10-29,51.51,142-861,서울특별시 강북구 번동 139 해모로아파트,N,0,3080000-206-2020-00006,3080000,"서울특별시 강북구 오현로 156, 상가동 지하1층 104호 (번동, 해모로아파트)",01223,01,영업/정상,건물위생관리업,02-990-1367,0,0,0,0
0,,0,(주)언제나 클린,건물위생관리업,,,,,201577.524839665,459826.762841455,2026-05-01 22:36:20,I,01,영업,0,2024-09-13 10:34:07,2020-11-24,30.00,142-070,서울특별시 강북구 수유동 605-316 한미빌딩,N,0,3080000-206-2020-00007,3080000,"서울특별시 강북구 삼각산로 130, 한미빌딩 4층 402호 일부호 (수유동)",01075,01,영업/정상,건물위생관리업,,,,,
,,,클린파파,건물위생관리업,,,,,202339.375533848,458202.448587139,2026-05-01 22:36:20,I,01,영업,,2021-02-23 15:44:49,2021-02-23,.00,142-807,서울특별시 강북구 미아동 121-46,N,,3080000-206-2021-00001,3080000,"서울특별시 강북구 도봉로50길 11-14, 지층 (미아동)",01157,01,영업/정상,건물위생관리업,,,,,
0,,0,주식회사만개서비스,건물위생관리업,,,,,202468.677974112,459672.818930431,2026-05-01 22:36:20,I,01,영업,1,2021-11-10 10:19:26,2021-10-26,4.00,142-868,서울특별시 강북구 번동 461-80 진하우스,N,1,3080000-206-2021-00002,3080000,"서울특별시 강북구 한천로132길 10, 희성단박빌딩 4층 407호 (번동)",01058,01,영업/정상,건물위생관리업,031-977-3208,4,,4,
0,,0,한국공사(주),건물위생관리업,,,,,201742.958929097,457803.097126111,2026-05-01 22:36:20,I,01,영업,0,2025-01-20 11:37:20,2021-08-10,30.00,142-816,서울특별시 강북구 미아동 742-2,N,0,3080000-206-2021-00003,3080000,"서울특별시 강북구 삼양로46길 12, 1층 일부호 (미아동)",01173,01,영업/정상,건물위생관리업,02-941-3777,1,,1,
0,,0,서울강북지역자활센터-토탈크린센터 오늘도깨끗,건물위생관리업,,,,,200913.604923265,461449.073521991,2026-05-01 22:36:20,I,01,영업,0,2024-02-19 15:21:25,2022-02-22,124.38,142-793,"서울특별시 강북구 우이동 342 대우아파트 1층 101,102,103, 104호",N,20,3080000-206-2022-00001,3080000,"서울특별시 강북구 삼양로149길 33, 대우아파트 상가동 1층 101,102,103,104호 (우이동)",01006,01,영업/정상,건물위생관리업,02-982-1414,1,0,1,0
0,,0,(주)샤인하우징,건물위생관리업,,,,,201028.710969406,461003.365591192,2026-05-01 22:36:20,I,01,영업,0,2022-03-02 13:22:07,2022-03-02,39.67,142-892,서울특별시 강북구 우이동 71-34 2층,N,0,3080000-206-2022-00003,3080000,"서울특별시 강북구 삼양로 543, 2층 (우이동)",01009,01,영업/정상,건물위생관리업,02-6014-7801,,,,
0,,0,(주)유케이개발,건물위생관리업,,,,,200768.087422005,460628.906771974,2026-05-01 22:36:19,I,01,영업,,2021-12-16 10:41:56,2013-12-13,45.00,142-070,서울특별시 강북구 수유동 576-42 1층,N,,3080000-206-2013-00006,3080000,"서울특별시 강북구 삼양로139길 86-7, 1층 (수유동)",01009,01,영업/정상,건물위생관리업,02-915-8554,5,0,5,0
0,,0,핸즈투홈즈,건물위생관리업,,,,,202144.755545383,458246.91030035,2026-05-01 22:36:20,I,01,영업,0,2022-05-20 12:10:58,2022-05-20,39.60,142-811,서울특별시 강북구 미아동 211-24,N,3,3080000-206-2022-00004,3080000,"서울특별시 강북구 솔매로45길 11, 2층 201호 (미아동)",01126,01,영업/정상,건물위생관리업,,2,,2,
0,,0,북극성토탈클린,건물위생관리업,,,,,202443.441398401,457708.146944977,2026-05-01 22:36:20,I,01,영업,0,2022-08-04 13:17:59,2022-08-04,3.30,142-809,서울특별시 강북구 미아동 131-6,N,1,3080000-206-2022-00005,3080000,"서울특별시 강북구 도봉로 144, 4층 D206,207호 (미아동)",01161,01,영업/정상,건물위생관리업,,4,,4,
0,,0,진스하우스,건물위생관리업,,,,,202228.431717714,458158.105668456,2026-05-01 22:36:20,I,01,영업,0,2022-08-08 14:51:16,2022-08-08,6.60,142-812,서울특별시 강북구 미아동 304-2 상아빌딩,N,1,3080000-206-2022-00006,3080000,"서울특별시 강북구 도봉로 191, 상아빌딩 4층 8호 (미아동)",01170,01,영업/정상,건물위생관리업,,4,,4,
0,,0,글로리아,건물위생관리업,,,,,202443.441398401,457708.146944977,2026-05-01 22:36:20,I,01,영업,1,2022-10-31 17:43:53,2022-10-31,3.30,142-809,서울특별시 강북구 미아동 131-6,N,1,3080000-206-2022-00008,3080000,"서울특별시 강북구 도봉로 144, 4층 D-108호 (미아동)",01161,01,영업/정상,건물위생관리업,,4,,4,
0,,0,월드크린,건물위생관리업,,,,,202586.367374217,459936.761770501,2026-05-01 22:36:20,I,01,영업,0,2024-10-31 16:53:08,2022-07-05,24.47,142-868,서울특별시 강북구 번동 465-4 밀레니엄 오피스텔 501호,N,0,3080000-206-2022-00009,3080000,"서울특별시 강북구 도봉로 396, 밀레니엄 오피스텔 5층 501호 (번동)",01056,01,영업/정상,건물위생관리업,,15,,15,
1,,0,세진종합공사,건물위생관리업,2026-04-09,,,,202155.401317068,459411.940883021,2026-05-01 22:36:20,I,02,폐업,0,2026-04-09 16:28:10,2022-04-14,36.90,142-867,서울특별시 강북구 번동 446-13 가든타워빌딩,N,0,3080000-206-2022-00010,3080000,"서울특별시 강북구 도봉로 328, 가든타워빌딩 9층 905호 (번동)",01062,03,폐업,건물위생관리업,02-955-7771,0,0,0,0
0,,0,제이앤이시스템,건물위생관리업,,,,,202156.063937615,457352.575761605,2026-05-01 22:36:20,I,01,영업,0,2025-03-21 13:18:48,2023-08-17,23.00,142-816,서울특별시 강북구 미아동 380-37 1층,N,0,3080000-206-2023-00002,3080000,"서울특별시 강북구 솔샘로59가길 2, 1층 (미아동)",01178,01,영업/정상,건물위생관리업,02-989-1132,,,,
0,,0,초록나무,건물위생관리업,,,,,201031.792558219,460678.22767854,2026-05-01 22:36:20,I,01,영업,0,2024-10-31 14:47:19,2023-08-17,82.69,142-070,서울특별시 강북구 수유동 279-179,N,0,3080000-206-2023-00003,3080000,"서울특별시 강북구 삼양로139길 33, 2층 (수유동)",01011,01,영업/정상,건물위생관리업,,,,,
0,,0,종합건물관리쉬작She作,건물위생관리업,,,,,202021.254583483,460118.308378499,2026-05-01 22:36:20,I,01,영업,0,2024-01-24 17:11:39,2023-08-21,29.00,142-876,서울특별시 강북구 수유동 181-40 신성자동차공업사 1층,N,0,3080000-206-2023-00004,3080000,"서울특별시 강북구 한천로150길 20, 신성자동차공업사 1층 (수유동)",01053,01,영업/정상,건물위생관리업,,,,,
0,,0,(주)동행,건물위생관리업,,,,,201683.81125341,457814.86258908,2026-05-01 22:36:20,I,01,영업,0,2025-01-03 16:14:25,2024-01-17,30.57,142-816,서울특별시 강북구 미아동 752-8,N,0,3080000-206-2024-00001,3080000,"서울특별시 강북구 삼양로 212, 1층 우측호 (미아동)",01167,01,영업/정상,건물위생관리업,02-719-9451,,,,
0,,0,사회적협동조합 행복모아,건물위생관리업,,,,,201776.330664254,459051.606792439,2026-05-01 22:36:20,I,01,영업,0,2024-02-29 11:26:28,2024-02-29,23.10,142-874,서울특별시 강북구 수유동 50-57 1층,N,0,3080000-206-2024-00003,3080000,"서울특별시 강북구 삼양로80나길 68, 1층 (수유동)",01114,01,영업/정상,건물위생관리업,,,,,
0,,0,더조은 환경건설,건물위생관리업,,,,,202683.690697496,457550.749590718,2026-05-01 22:36:20,I,01,영업,0,2024-11-04 13:37:36,2024-05-28,20.00,142-809,서울특별시 강북구 미아동 136-36,N,0,3080000-206-2024-00004,3080000,"서울특별시 강북구 도봉로18길 76-6, 1층 (미아동)",01163,01,영업/정상,건물위생관리업,02-999-8103,0,0,0,0
0,,0,협동조합 오늘도 깨끗,건물위생관리업,,,,,202134.459735226,458031.627114907,2026-05-01 22:36:20,I,01,영업,0,2025-07-22 13:36:53,2024-07-09,75.80,142-812,서울특별시 강북구 미아동 305-41,N,0,3080000-206-2024-00006,3080000,"서울특별시 강북구 솔매로44길 27, 1층 103호 (미아동)",01170,01,영업/정상,건물위생관리업,070-4351-2782,,,,
0,,0,주식회사 태성엘씨오,건물위생관리업,,,,,201577.524839665,459826.762841455,2026-05-01 22:36:20,I,01,영업,0,2024-09-13 10:40:16,2024-09-13,30.00,142-070,서울특별시 강북구 수유동 605-316 한미빌딩,N,0,3080000-206-2024-00007,3080000,"서울특별시 강북구 삼각산로 130, 한미빌딩 4층 402호 일부호 (수유동)",01075,01,영업/정상,건물위생관리업,,,,,
0,,0,예성비엠씨,건물위생관리업,,,,,202537.911994276,457556.846505967,2026-05-01 22:36:20,I,01,영업,0,2024-10-10 16:44:27,2024-10-10,20.00,142-809,서울특별시 강북구 미아동 135-8 준타워,N,0,3080000-206-2024-00008,3080000,"서울특별시 강북구 도봉로20가길 40, 준타워 2층 206호 (미아동)",01164,01,영업/정상,건물위생관리업,,,,,
0,,0,(주)재훈이엔씨,건물위생관리업,2026-04-07,,,,202341.516498899,457231.232803655,2026-05-01 22:36:20,I,02,폐업,0,2026-04-07 16:46:25,2024-11-06,89.25,142-815,서울특별시 강북구 미아동 373-54 대오빌딩,N,0,3080000-206-2024-00009,3080000,"서울특별시 강북구 솔샘로 315, 대오빌딩 301호 (미아동)",01179,03,폐업,건물위생관리업,02-981-9812,0,0,0,0
0,,0,크리스탈케어,건물위생관리업,,,,,202274.318691534,457760.704794962,2026-05-01 22:36:20,I,01,영업,0,2024-11-11 17:16:55,2024-11-11,49.00,142-815,서울특별시 강북구 미아동 318-11,N,0,3080000-206-2024-00010,3080000,"서울특별시 강북구 도봉로37길 17, 1층 (미아동)",01175,01,영업/정상,건물위생관리업,,,,,
0,,0,에스피엘테크 주식회사,건물위생관리업,,,,,201386.315936022,460076.312009696,2026-05-01 22:36:20,I,01,영업,0,2024-12-18 17:07:04,2024-12-18,81.77,142-877,서울특별시 강북구 수유동 334-34,N,0,3080000-206-2024-00012,3080000,"서울특별시 강북구 삼양로 442, 비동 지하층 (수유동)",01041,01,영업/정상,건물위생관리업,,,,,
0,,0,청소 해결사,건물위생관리업,,,,,201412.978092358,459335.034649422,2026-05-01 22:36:20,I,01,영업,0,2025-02-04 09:41:41,2025-02-04,17.49,142-870,서울특별시 강북구 수유동 404-24 써니힐컴,N,0,3080000-206-2025-00001,3080000,"서울특별시 강북구 삼양로 369-9, 써니힐컴 1층 (수유동)",01090,01,영업/정상,건물위생관리업,,,,,
0,,0,(주)드림유,건물위생관리업,,,,,202000.513660624,458815.97773382,2026-05-01 22:36:20,I,01,영업,0,2025-02-14 09:57:20,2025-02-14,28.31,142-874,"서울특별시 강북구 수유동 63 삼호아파트, 수유프라자",N,0,3080000-206-2025-00002,3080000,"서울특별시 강북구 도봉로 261, 4층 406호 (수유동, 삼호아파트, 수유프라자)",01114,01,영업/정상,건물위생관리업,1544-1203,0,0,0,0
0,,0,세영,건물위생관리업,,,,,202675.619230501,457500.079132047,2026-05-01 22:36:20,I,01,영업,0,2025-02-20 14:16:54,2025-02-20,33.00,142-809,서울특별시 강북구 미아동 136-25,N,0,3080000-206-2025-00003,3080000,"서울특별시 강북구 도봉로18길 68, 1층 우측호 (미아동)",01163,01,영업/정상,건물위생관리업,,,,,
0,,0,미소 플래닛,건물위생관리업,,,,,202239.277143913,460109.786454836,2026-05-01 22:36:20,I,01,영업,0,2025-03-21 11:48:58,2025-03-21,56.25,142-876,서울특별시 강북구 수유동 170-37,N,0,3080000-206-2025-00004,3080000,"서울특별시 강북구 도봉로97길 68, 지하1층 (수유동)",01052,01,영업/정상,건물위생관리업,,0,0,0,0
0,임대,0,더클린메이드,건물위생관리업,,,,,201560.84524045,460485.011340293,2026-05-01 22:36:20,I,01,영업,0,2025-09-17 11:48:32,2025-09-17,45.06,142-879,서울특별시 강북구 수유동 269-27 더존펠리스,N,0,3080000-206-2025-00005,3080000,"서울특별시 강북구 노해로23길 97, 1층 101호 (수유동, 더존펠리스)",01047,01,영업/정상,건물위생관리업,,,,,
0,,0,캡틴클리너,건물위생관리업,,,,,202387.637186988,459370.392167381,2026-05-01 22:36:20,I,01,영업,0,2025-12-05 13:32:38,2025-12-05,3.43,142-864,서울특별시 강북구 번동 415-19,N,0,3080000-206-2025-00006,3080000,"서울특별시 강북구 오패산로 396-1, 4층 4052호 (번동)",01064,01,영업/정상,건물위생관리업,,,,,
0,,0,주식회사 이룰종합환경,건물위생관리업,,,,,201577.524839665,459826.762841455,2026-05-01 22:36:20,I,01,영업,0,2024-11-14 09:54:45,2024-11-14,30.00,142-070,서울특별시 강북구 수유동 605-316 한미빌딩,N,0,3080000-206-2024-00011,3080000,"서울특별시 강북구 삼각산로 130, 한미빌딩 4층 402-03호 (수유동)",01075,01,영업/정상,건물위생관리업,02-988-8376,,,,
0,임대,0,우진에스엔씨,건물위생관리업,,,,,212215.378259229,448196.85466049,2026-05-01 03:03:03,U,01,영업,0,2026-04-30 11:05:00,2022-11-02,6.60,134-814,서울특별시 강동구 길동 412-12 부에노빌딩,N,0,3240000-206-2022-00007,3240000,"서울특별시 강동구 양재대로 1457, 부에노빌딩 5134호 (길동)",05353,01,영업/정상,건물위생관리업,,3,,3,
6,임대,1,(주)디엠씨코리아,건물위생관리업,,,,,170738.998949833,439546.529694828,2026-05-01 03:03:03,U,01,영업,,2026-04-30 09:58:19,2012-12-06,85.83,,인천광역시 미추홀구 주안동 626-5,N,,3510500-206-2012-00021,3510500,"인천광역시 미추홀구 한나루로573번길 21, 1층 (주안동)",22152,01,영업/정상,건물위생관리업,032-265-8501,6,0,0,0
